"SUID","name","selected","shared name"
"129872","ZBTB25","false","ZBTB25"
"129875","RBX1","false","RBX1"
"129877","COPS4","false","COPS4"
"129879","ELOB","false","ELOB"
"129882","SON","false","SON"
"129884","KATNB1","false","KATNB1"
"129886","THRAP1","false","THRAP1"
"129889","MED11","false","MED11"
"129893","HECW2","false","HECW2"
"129895","PPARGC1A","false","PPARGC1A"
"129897","MED6","false","MED6"
"129899","NR2A1","false","NR2A1"
"129901","ESR2","false","ESR2"
"129903","GATA1","false","GATA1"
"129905","MYSM1","false","MYSM1"
"129907","TRRAP","false","TRRAP"
"129909","ZC3H13","false","ZC3H13"
"129911","QKI","false","QKI"
"129913","MED7","false","MED7"
"129916","DCTN1","false","DCTN1"
"129918","SREBF1","false","SREBF1"
"129922","SNAP23","false","SNAP23"
"129927","PHC3","false","PHC3"
"129929","RPL35","false","RPL35"
"129931","UBXN4","false","UBXN4"
"129933","CLN6","false","CLN6"
"129935","ERN1","false","ERN1"
"129937","UBXN6","false","UBXN6"
"129939","BCAP31","false","BCAP31"
"129941","RNF5","false","RNF5"
"129943","CAV1","false","CAV1"
"129946","HM13","false","HM13"
"129948","XBP1","false","XBP1"
"129950","RTN4","false","RTN4"
"129952","PGRMC2","false","PGRMC2"
"129954","CD3D","false","CD3D"
"129956","HERPUD1","false","HERPUD1"
"129958","DERL2","false","DERL2"
"129960","SEL1L","false","SEL1L"
"129962","SELENOS","false","SELENOS"
"129964","SYVN1","false","SYVN1"
"129968","CALM1","false","CALM1"
"129970","IVNS1ABP","false","IVNS1ABP"
"129974","CAPN3","false","CAPN3"
"129977","RUNX1","false","RUNX1"
"129980","ALDH7A1","false","ALDH7A1"
"129982","BTK","false","BTK"
"129985","IKZF2","false","IKZF2"
"129987","SDHA","false","SDHA"
"129989","CASP8AP2","false","CASP8AP2"
"129992","SFPQ","false","SFPQ"
"129994","NOTCH2NL","false","NOTCH2NL"
"129998","PGLS","false","PGLS"
"130000","SMAD6","false","SMAD6"
"130002","RANBP2","false","RANBP2"
"130004","TAGLN","false","TAGLN"
"130006","TRIM21","false","TRIM21"
"130008","FTH1","false","FTH1"
"130010","TBCD","false","TBCD"
"130012","GPA33","false","GPA33"
"130014","PRNP","false","PRNP"
"130017","NAPB","false","NAPB"
"130019","NOTCH3","false","NOTCH3"
"130021","SRRM2","false","SRRM2"
"130023","MAPK7","false","MAPK7"
"130025","TNPO1","false","TNPO1"
"130027","XPO5","false","XPO5"
"130029","RCAN2","false","RCAN2"
"130032","MOGS","false","MOGS"
"130036","AP3M1","false","AP3M1"
"130038","SNRPD2","false","SNRPD2"
"130040","SF3B2","false","SF3B2"
"130042","PRPF40A","false","PRPF40A"
"130044","PRPF3","false","PRPF3"
"130046","PCBP1","false","PCBP1"
"130049","FRA10AC1","false","FRA10AC1"
"130051","SLU7","false","SLU7"
"130053","PRPF38A","false","PRPF38A"
"130055","IK","false","IK"
"130058","KPNA3","false","KPNA3"
"130060","DAB1","false","DAB1"
"130062","EPB41","false","EPB41"
"130064","COIL","false","COIL"
"130066","ZBTB14","false","ZBTB14"
"130068","SDCBP","false","SDCBP"
"130070","-","false","-"
"130072","SF3B4","false","SF3B4"
"130074","STX11","false","STX11"
"130076","RNPC2","false","RNPC2"
"130078","TRIM28","false","TRIM28"
"130079","SENP7","false","SENP7"
"130081","UPF1","false","UPF1"
"130083","NUDT14","false","NUDT14"
"130085","SDCBP2","false","SDCBP2"
"130088","KRT40","false","KRT40"
"130091","PSMA3","false","PSMA3"
"130097","NPLOC4","false","NPLOC4"
"130100","MOV10","false","MOV10"
"130104","HSPA4","false","HSPA4"
"130106","PRKCG","false","PRKCG"
"130108","MYH9","false","MYH9"
"130110","MAP2","false","MAP2"
"130112","HNRNPK","false","HNRNPK"
"130115","MTUS2","false","MTUS2"
"130117","KRT31","false","KRT31"
"130119","NEDD4","false","NEDD4"
"130122","SOGA1","false","SOGA1"
"130124","PPP2CB","false","PPP2CB"
"130126","CYFIP1","false","CYFIP1"
"130131","SFN","false","SFN"
"130133","KNTC2","false","KNTC2"
"130135","GNG3","false","GNG3"
"130137","MAP4K1","false","MAP4K1"
"130140","CCSER1","false","CCSER1"
"130142","ARFGEF2","false","ARFGEF2"
"130144","MAGEA2","false","MAGEA2"
"130146","TSN","false","TSN"
"130148","USP20","false","USP20"
"130150","NCAPD2","false","NCAPD2"
"130152","SIN3A","false","SIN3A"
"130154","PSMC6","false","PSMC6"
"130156","SHARPIN","false","SHARPIN"
"130159","RAVER1","false","RAVER1"
"130161","FOXO4","false","FOXO4"
"130164","GART","false","GART"
"130166","ZNF790","false","ZNF790"
"130168","HNMT","false","HNMT"
"130170","LAMB2","false","LAMB2"
"130172","SOCS3","false","SOCS3"
"130174","PPP6C","false","PPP6C"
"130176","AURKB","false","AURKB"
"130178","CENPX","false","CENPX"
"130180","ASB9","false","ASB9"
"130183","MMS19","false","MMS19"
"130185","CLN3","false","CLN3"
"130187","PTP4A3","false","PTP4A3"
"130189","TMBIM4","false","TMBIM4"
"130191","PRPS2","false","PRPS2"
"130193","FAM62A","false","FAM62A"
"130198","CPNE3","false","CPNE3"
"130200","TCF23","false","TCF23"
"130202","CFLAR","false","CFLAR"
"130204","MAPK8IP1","false","MAPK8IP1"
"130206","RAB7B","false","RAB7B"
"130208","CAND1","false","CAND1"
"130211","SAMHD1","false","SAMHD1"
"130214","LRRC47","false","LRRC47"
"130216","NPM1","false","NPM1"
"130218","UBE2E2","false","UBE2E2"
"130220","TSPAN4","false","TSPAN4"
"130222","SOX13","false","SOX13"
"130224","DUSP10","false","DUSP10"
"130226","SARS","false","SARS"
"130228","GDPD5","false","GDPD5"
"130230","HOXB6","false","HOXB6"
"130232","SULT1B1","false","SULT1B1"
"130236","RPL23","false","RPL23"
"130239","CHD1","false","CHD1"
"130241","RSL1D1","false","RSL1D1"
"130244","OLIG3","false","OLIG3"
"130246","NUP88","false","NUP88"
"130248","KCNA5","false","KCNA5"
"130250","DOCK6","false","DOCK6"
"130251","LRCH3","false","LRCH3"
"130253","SNRPA","false","SNRPA"
"130255","CEBPA","false","CEBPA"
"130257","USP7","false","USP7"
"130259","MTCL1","false","MTCL1"
"130261","CYP4F11","false","CYP4F11"
"130264","NUBP2","false","NUBP2"
"130273","SHBG","false","SHBG"
"130275","RGS2","false","RGS2"
"130277","RPL30","false","RPL30"
"130279","RPL9P7","false","RPL9P7"
"130281","RPL31","false","RPL31"
"130284","EEF1B2","false","EEF1B2"
"130286","EFTUD2","false","EFTUD2"
"130288","PUF60","false","PUF60"
"130290","HNRPDL","false","HNRPDL"
"130292","PCBP2","false","PCBP2"
"130294","RBM4","false","RBM4"
"130296","MRPS7","false","MRPS7"
"130298","PSMB4","false","PSMB4"
"130300","SUPT16H","false","SUPT16H"
"130302","ENO3","false","ENO3"
"130306","UBL4A","false","UBL4A"
"130309","STAT6","false","STAT6"
"130311","PFKP","false","PFKP"
"130314","ALPL","false","ALPL"
"130319","KIF1B","false","KIF1B"
"130321","ITSN1","false","ITSN1"
"130323","POLE2","false","POLE2"
"130325","PQBP1","false","PQBP1"
"130327","FAS","false","FAS"
"130329","NR4A1","false","NR4A1"
"130331","KMT5C","false","KMT5C"
"130333","AGO3","false","AGO3"
"130336","NEDD8","false","NEDD8"
"130338","CASP2","false","CASP2"
"130340","SNCA","false","SNCA"
"130342","DIABLO","false","DIABLO"
"130344","KRAS","false","KRAS"
"130346","ITGB1BP1","false","ITGB1BP1"
"130349","HSPC152","false","HSPC152"
"130351","MAP1LC3A","false","MAP1LC3A"
"130352","TBC1D2B","false","TBC1D2B"
"130354","TRIM54","false","TRIM54"
"130356","EPHB6","false","EPHB6"
"130358","NEK9","false","NEK9"
"130361","TRIP10","false","TRIP10"
"130364","C6orf120","false","C6orf120"
"130366","MINOS1","false","MINOS1"
"130368","MAGEA4","false","MAGEA4"
"130370","HIST1H4L","false","HIST1H4L"
"130372","FOXH1","false","FOXH1"
"130374","SRI","false","SRI"
"130376","RUNX1T1","false","RUNX1T1"
"130379","SNRPD1","false","SNRPD1"
"130381","CPPED1","false","CPPED1"
"130384","PHYKPL","false","PHYKPL"
"130386","TNIP2","false","TNIP2"
"130387","TNFAIP3","false","TNFAIP3"
"130390","TNFRSF10B","false","TNFRSF10B"
"130393","AXIN1","false","AXIN1"
"130395","GIT2","false","GIT2"
"130397","BIRC3","false","BIRC3"
"130399","CASP8","false","CASP8"
"130401","ALDH9A1","false","ALDH9A1"
"130403","FBXO3","false","FBXO3"
"130405","TBK1","false","TBK1"
"130407","PPP6R3","false","PPP6R3"
"130410","RARRES3","false","RARRES3"
"130412","YWHAZ","false","YWHAZ"
"130414","IRAK2","false","IRAK2"
"130416","CCM2","false","CCM2"
"130418","KIAA1191","false","KIAA1191"
"130420","PACSIN1","false","PACSIN1"
"130423","NUP54","false","NUP54"
"130425","JADE2","false","JADE2"
"130429","PHYHD1","false","PHYHD1"
"130431","NDUFB11","false","NDUFB11"
"130433","AHNAK","false","AHNAK"
"130435","AHCY","false","AHCY"
"130437","MICA","false","MICA"
"130439","IFRD2","false","IFRD2"
"130441","CFL1","false","CFL1"
"130443","EVL","false","EVL"
"130445","LDHB","false","LDHB"
"130447","EPB41L1","false","EPB41L1"
"130450","ARFIP1","false","ARFIP1"
"130452","RPS4X","false","RPS4X"
"130455","ACOT7","false","ACOT7"
"130457","NEUROG3","false","NEUROG3"
"130459","USP53","false","USP53"
"130461","TERF2","false","TERF2"
"130463","RPS6KA6","false","RPS6KA6"
"130465","CRK","false","CRK"
"130470","TWF2","false","TWF2"
"130472","RNF31","false","RNF31"
"130474","TNFSF10","false","TNFSF10"
"130476","UBE2N","false","UBE2N"
"130478","TRIM2","false","TRIM2"
"130480","RNF14","false","RNF14"
"130482","RLIM","false","RLIM"
"130484","TRIM3","false","TRIM3"
"130486","TRIM8","false","TRIM8"
"130490","NFKB2","false","NFKB2"
"130494","OCLN","false","OCLN"
"130496","YWHAQ","false","YWHAQ"
"130498","RNF114","false","RNF114"
"130500","UBE2D1","false","UBE2D1"
"130502","TNIP1","false","TNIP1"
"130504","TRAF1","false","TRAF1"
"130506","LAMP1","false","LAMP1"
"130508","GLDC","false","GLDC"
"130510","KIF11","false","KIF11"
"130512","MCM6","false","MCM6"
"130514","NDUFS1","false","NDUFS1"
"130516","RNH1","false","RNH1"
"130518","BECN1","false","BECN1"
"130520","IRAK1","false","IRAK1"
"130522","IRF7","false","IRF7"
"130524","TNF","false","TNF"
"130526","TNFRSF1A","false","TNFRSF1A"
"130528","FADD","false","FADD"
"130532","HAAO","false","HAAO"
"130534","GAMT","false","GAMT"
"130536","ADCY7","false","ADCY7"
"130538","MUS81","false","MUS81"
"130539","FBXL5","false","FBXL5"
"130541","PLK1","false","PLK1"
"130543","SNCG","false","SNCG"
"130545","PCP4","false","PCP4"
"130547","BCAS2","false","BCAS2"
"130549","YEATS2","false","YEATS2"
"130551","NOL3","false","NOL3"
"130553","HSP90AB1","false","HSP90AB1"
"130555","PGM1","false","PGM1"
"130559","AIPL1","false","AIPL1"
"130561","SOX6","false","SOX6"
"130563","GNMT","false","GNMT"
"130565","AFAP1L2","false","AFAP1L2"
"130568","MVP","false","MVP"
"130573","KHDRBS1","false","KHDRBS1"
"130582","CRCP","false","CRCP"
"130584","ARMC8","false","ARMC8"
"130586","DGCR6","false","DGCR6"
"130588","C1orf109","false","C1orf109"
"130590","ZBED2","false","ZBED2"
"130592","PDLIM2","false","PDLIM2"
"130594","MAP7","false","MAP7"
"130596","XAGE2","false","XAGE2"
"130598","MADD","false","MADD"
"130600","TERT","false","TERT"
"130602","CAMK1D","false","CAMK1D"
"130604","PROSER2","false","PROSER2"
"130606","CLIC3","false","CLIC3"
"130608","PALM","false","PALM"
"130610","C15orf57","false","C15orf57"
"130612","PDE1B","false","PDE1B"
"130614","ISYNA1","false","ISYNA1"
"130616","DDX19B","false","DDX19B"
"130618","FES","false","FES"
"130620","DNPH1","false","DNPH1"
"130622","ACY1","false","ACY1"
"130625","RAB3D","false","RAB3D"
"130628","ENSA","false","ENSA"
"130630","IL1RN","false","IL1RN"
"130632","PACSIN2","false","PACSIN2"
"130634","PDE4A","false","PDE4A"
"130635","AKAP6","false","AKAP6"
"130638","SLX1B","false","SLX1B"
"130640","TRIM33","false","TRIM33"
"130642","ID2","false","ID2"
"130646","DBN1","false","DBN1"
"130648","RECQL4","false","RECQL4"
"130651","DCX","false","DCX"
"130653","SBDS","false","SBDS"
"130655","SULT1C2","false","SULT1C2"
"130657","TMSB10","false","TMSB10"
"130659","ACTN4","false","ACTN4"
"130661","MYO5C","false","MYO5C"
"130663","LAMC3","false","LAMC3"
"130665","CORO1A","false","CORO1A"
"130668","YTHDF1","false","YTHDF1"
"130670","RASGEF1C","false","RASGEF1C"
"130674","CYLC2","false","CYLC2"
"130677","RPS7","false","RPS7"
"130679","PCMT1","false","PCMT1"
"130681","TMPRSS13","false","TMPRSS13"
"130683","THRAP3","false","THRAP3"
"130685","H3F3C","false","H3F3C"
"130687","RBM14","false","RBM14"
"130689","ATXN2L","false","ATXN2L"
"130691","RPSA","false","RPSA"
"130693","ACD","false","ACD"
"130695","GGA3","false","GGA3"
"130698","PAN2","false","PAN2"
"130701","PRPF19","false","PRPF19"
"130703","SRRM1","false","SRRM1"
"130706","TICAM1","false","TICAM1"
"130708","RBKS","false","RBKS"
"130710","WDR34","false","WDR34"
"130712","STUB1","false","STUB1"
"130715","SRC","false","SRC"
"130717","VPS11","false","VPS11"
"130719","ZWINT","false","ZWINT"
"130721","THADA","false","THADA"
"130723","MTPN","false","MTPN"
"130725","KDM5A","false","KDM5A"
"130727","AKAP12","false","AKAP12"
"130729","ZPR1","false","ZPR1"
"130731","UBE2C","false","UBE2C"
"130734","UBE2V1","false","UBE2V1"
"130736","UBE2V2","false","UBE2V2"
"130739","ZFYVE19","false","ZFYVE19"
"130741","ATP6V1F","false","ATP6V1F"
"130743","USP34","false","USP34"
"130745","UFC1","false","UFC1"
"130747","SULT1A1","false","SULT1A1"
"130750","RAD23B","false","RAD23B"
"130752","DKFZp451O0517","false","DKFZp451O0517"
"130754","NSUN2","false","NSUN2"
"130756","LZTFL1","false","LZTFL1"
"130758","CCNJL","false","CCNJL"
"130761","KLHL22","false","KLHL22"
"130763","MAP2K6","false","MAP2K6"
"130766","TOPORS","false","TOPORS"
"130768","PSMD2","false","PSMD2"
"130771","WDR26","false","WDR26"
"130773","KLHL13","false","KLHL13"
"130776","KBTBD2","false","KBTBD2"
"130778","PDIA6","false","PDIA6"
"130783","MARCH7","false","MARCH7"
"130787","RPS8","false","RPS8"
"130789","BRAF","false","BRAF"
"130791","CBX8","false","CBX8"
"130793","PAAF1","false","PAAF1"
"130796","BAZ2B","false","BAZ2B"
"130798","HIST1H2BO","false","HIST1H2BO"
"130801","ASL","false","ASL"
"130804","TRAF5","false","TRAF5"
"130806","EDARADD","false","EDARADD"
"130808","TAOK2","false","TAOK2"
"130810","TAOK1","false","TAOK1"
"130812","BST2","false","BST2"
"130816","VRK2","false","VRK2"
"130818","ERC1","false","ERC1"
"130820","FYB","false","FYB"
"130823","BBS10","false","BBS10"
"130826","HIST1H1E","false","HIST1H1E"
"130830","UGP2","false","UGP2"
"130832","ICAM1","false","ICAM1"
"130834","CIR1","false","CIR1"
"130838","HDAC4","false","HDAC4"
"130848","ZNF12","false","ZNF12"
"130851","PMPCB","false","PMPCB"
"130855","THOC6","false","THOC6"
"130858","PSMD13","false","PSMD13"
"130860","PSMC4","false","PSMC4"
"130863","RAB1A","false","RAB1A"
"130865","HMGA1","false","HMGA1"
"130868","WWOX","false","WWOX"
"130870","MEIS2","false","MEIS2"
"130875","PPM1B","false","PPM1B"
"130877","GNG7","false","GNG7"
"130879","ATG4B","false","ATG4B"
"130883","PPP2R2B","false","PPP2R2B"
"130885","APBB1","false","APBB1"
"130887","CCT7","false","CCT7"
"130890","RIMBP3","false","RIMBP3"
"130892","MVD","false","MVD"
"130895","DMWD","false","DMWD"
"130900","SMAD4","false","SMAD4"
"130902","VARS","false","VARS"
"130904","PCDHA2","false","PCDHA2"
"130906","TET2","false","TET2"
"130909","FBLN1","false","FBLN1"
"130911","RBL1","false","RBL1"
"130913","ARNT2","false","ARNT2"
"130917","RASD1","false","RASD1"
"130920","NEU4","false","NEU4"
"130922","IP6K2","false","IP6K2"
"130924","TLR3","false","TLR3"
"130928","BARD1","false","BARD1"
"130933","MEOX2","false","MEOX2"
"130935","PNN","false","PNN"
"130939","CPEB4","false","CPEB4"
"130944","CDK6","false","CDK6"
"130946","SRPK1","false","SRPK1"
"130948","SMN1","false","SMN1"
"130952","IL16","false","IL16"
"130956","CASP7","false","CASP7"
"130959","WASHC2A","false","WASHC2A"
"130961","MAGEB4","false","MAGEB4"
"130963","POLR3C","false","POLR3C"
"130965","CFAP206","false","CFAP206"
"130967","GAB1","false","GAB1"
"130970","LIMK2","false","LIMK2"
"130972","CEP192","false","CEP192"
"130973","ZBTB10","false","ZBTB10"
"130977","EIF3CL","false","EIF3CL"
"130979","NARS","false","NARS"
"130981","GANAB","false","GANAB"
"130985","CSNK2A1","false","CSNK2A1"
"130991","PPCDC","false","PPCDC"
"130994","MAP3K7CL","false","MAP3K7CL"
"130998","CTSA","false","CTSA"
"131000","MGEA5","false","MGEA5"
"131006","PHLDA1","false","PHLDA1"
"131010","NOL4L","false","NOL4L"
"131012","HIF1A","false","HIF1A"
"131015","EDRF1","false","EDRF1"
"131017","RTCA","false","RTCA"
"131020","KEAP1","false","KEAP1"
"131021","MCMBP","false","MCMBP"
"131025","HDAC8","false","HDAC8"
"131027","SULT2A1","false","SULT2A1"
"131029","PRDX4","false","PRDX4"
"131033","PDS5A","false","PDS5A"
"131036","ENAH","false","ENAH"
"131038","TRIM6","false","TRIM6"
"131042","LMO1","false","LMO1"
"131044","SEM1","false","SEM1"
"131046","CTNNA3","false","CTNNA3"
"131048","YBX1","false","YBX1"
"131051","CAMK4","false","CAMK4"
"131053","NCOR2","false","NCOR2"
"131057","PDCL","false","PDCL"
"131062","COX5B","false","COX5B"
"131064","TRIM27","false","TRIM27"
"131067","SNRNP25","false","SNRNP25"
"131069","MT2A","false","MT2A"
"131071","NUP160","false","NUP160"
"131072","NUP43","false","NUP43"
"131074","DDX3Y","false","DDX3Y"
"131076","KRTAP10-8","false","KRTAP10-8"
"131078","CCER1","false","CCER1"
"131080","CEBPZ","false","CEBPZ"
"131082","E2F2","false","E2F2"
"131084","FBXW5","false","FBXW5"
"131086","PTK6","false","PTK6"
"131097","TP73","false","TP73"
"131100","FHIT","false","FHIT"
"131102","FTL","false","FTL"
"131104","NR2B3","false","NR2B3"
"131107","LZTR1","false","LZTR1"
"131109","CCDC6","false","CCDC6"
"131112","HMOX2","false","HMOX2"
"131118","LASP1","false","LASP1"
"131120","HEL-S-103","false","HEL-S-103"
"131122","POLR2C","false","POLR2C"
"131131","MED1","false","MED1"
"131133","CTBP1","false","CTBP1"
"131135","RAB8A","false","RAB8A"
"131137","UBE2L6","false","UBE2L6"
"131139","HOXA3","false","HOXA3"
"131141","ZZZ3","false","ZZZ3"
"131143","KIRREL","false","KIRREL"
"131146","PCBP3","false","PCBP3"
"131148","EIF5A2","false","EIF5A2"
"131150","ZNF32","false","ZNF32"
"131152","TWIST2","false","TWIST2"
"131154","NANOS2","false","NANOS2"
"131158","KIAA0753","false","KIAA0753"
"131161","RPS9","false","RPS9"
"131167","CDC42EP1","false","CDC42EP1"
"131169","NUP107","false","NUP107"
"131171","EPRS","false","EPRS"
"131173","FAF1","false","FAF1"
"131176","GPRASP2","false","GPRASP2"
"131178","JMJD6","false","JMJD6"
"131179","NAA50","false","NAA50"
"131183","FXR2","false","FXR2"
"131185","PABPC1","false","PABPC1"
"131187","DYNC1H1","false","DYNC1H1"
"131191","NAP1L1","false","NAP1L1"
"131193","CIAO1","false","CIAO1"
"131196","SUPT6H","false","SUPT6H"
"131198","GABARAPL1","false","GABARAPL1"
"131200","BAG3","false","BAG3"
"131202","TPP2","false","TPP2"
"131204","PSMC2","false","PSMC2"
"131207","TIMP2","false","TIMP2"
"131209","PHAX","false","PHAX"
"131211","PPME1","false","PPME1"
"131213","PSMA7","false","PSMA7"
"131219","FIBP","false","FIBP"
"131223","TTC1","false","TTC1"
"131225","RPL8","false","RPL8"
"131228","TOMM34","false","TOMM34"
"131230","UNK","false","UNK"
"131232","CD79A","false","CD79A"
"131234","RGS9","false","RGS9"
"131240","GNG13","false","GNG13"
"131242","RGS14","false","RGS14"
"131244","RPS23","false","RPS23"
"131247","SYAP1","false","SYAP1"
"131249","EIF4EBP1","false","EIF4EBP1"
"131252","PDCL2","false","PDCL2"
"131253","CXorf56","false","CXorf56"
"131255","RAB24","false","RAB24"
"131258","CCM1","false","CCM1"
"131261","UNC119","false","UNC119"
"131263","SDF4","false","SDF4"
"131266","ATXN1L","false","ATXN1L"
"131268","IPPK","false","IPPK"
"131270","RPS26","false","RPS26"
"131273","FHL2","false","FHL2"
"131277","ROR2","false","ROR2"
"131279","RNF219","false","RNF219"
"131281","EIF2AK2","false","EIF2AK2"
"131285","COPS2","false","COPS2"
"131287","TMEM268","false","TMEM268"
"131291","CCDC8","false","CCDC8"
"131298","ASB4","false","ASB4"
"131301","KRT18","false","KRT18"
"131304","PPP4C","false","PPP4C"
"131306","TEAD3","false","TEAD3"
"131308","FBLN5","false","FBLN5"
"131311","GTF2A1","false","GTF2A1"
"131313","APPL2","false","APPL2"
"131317","RPL6","false","RPL6"
"131320","MYO1C","false","MYO1C"
"131323","RNPS1","false","RNPS1"
"131326","SFRS5","false","SFRS5"
"131330","NOP2","false","NOP2"
"131334","LMNB1","false","LMNB1"
"131337","APTX","false","APTX"
"131339","H2AFX","false","H2AFX"
"131344","WAS","false","WAS"
"131346","ATAD3A","false","ATAD3A"
"131348","SRPK3","false","SRPK3"
"131350","ERG","false","ERG"
"131354","SUN1","false","SUN1"
"131364","MOB1A","false","MOB1A"
"131370","S100A11","false","S100A11"
"131372","ASXL2","false","ASXL2"
"131374","ITGB1BP2","false","ITGB1BP2"
"131376","C1QBP","false","C1QBP"
"131378","PPP2R2A","false","PPP2R2A"
"131382","DOCK8","false","DOCK8"
"131386","CORO1C","false","CORO1C"
"131391","SUGT1","false","SUGT1"
"131395","POLR1C","false","POLR1C"
"131400","CENPU","false","CENPU"
"131401","CENPL","false","CENPL"
"131405","PLG","false","PLG"
"131407","ALG12","false","ALG12"
"131409","A1BG","false","A1BG"
"131411","PRDX3","false","PRDX3"
"131413","TLN1","false","TLN1"
"131419","ACTN3","false","ACTN3"
"131427","EIF4G1","false","EIF4G1"
"131429","SPTBN4","false","SPTBN4"
"131434","CENPH","false","CENPH"
"131436","CENPT","false","CENPT"
"131438","CENPQ","false","CENPQ"
"131440","CENPP","false","CENPP"
"131442","PLA2G2A","false","PLA2G2A"
"131444","TRIM55","false","TRIM55"
"131447","SEC24B","false","SEC24B"
"131449","AHCYL1","false","AHCYL1"
"131451","SEPHS2","false","SEPHS2"
"131454","STMN2","false","STMN2"
"131456","RAB9A","false","RAB9A"
"131458","TLE3","false","TLE3"
"131461","S100A6","false","S100A6"
"131465","DNM1L","false","DNM1L"
"131468","STAT4","false","STAT4"
"131472","PGM2","false","PGM2"
"131474","DNAJA1","false","DNAJA1"
"131476","ZNF687","false","ZNF687"
"131478","TDO2","false","TDO2"
"131480","LONRF1","false","LONRF1"
"131482","ZNF260","false","ZNF260"
"131484","TRIP13","false","TRIP13"
"131486","ATM","false","ATM"
"131488","ZNF91","false","ZNF91"
"131490","ZNF512B","false","ZNF512B"
"131492","TSSK3","false","TSSK3"
"131494","PSMB6","false","PSMB6"
"131496","OTUD6A","false","OTUD6A"
"131498","RQCD1","false","RQCD1"
"131500","MLPH","false","MLPH"
"131502","RPL7","false","RPL7"
"131505","MED26","false","MED26"
"131506","ICE1","false","ICE1"
"131508","EAF1","false","EAF1"
"131510","ELL","false","ELL"
"131514","DR1","false","DR1"
"131516","ZNF606","false","ZNF606"
"131518","TRMT1","false","TRMT1"
"131519","THUMPD2","false","THUMPD2"
"131521","CBL","false","CBL"
"131524","NUP85","false","NUP85"
"131527","USP25","false","USP25"
"131536","UPF2","false","UPF2"
"131538","NCSTN","false","NCSTN"
"131540","CEP290","false","CEP290"
"131542","DNAJB11","false","DNAJB11"
"131549","EIF3S1","false","EIF3S1"
"131551","PTGER3","false","PTGER3"
"131554","DHPS","false","DHPS"
"131556","FLNA","false","FLNA"
"131560","NEDD9","false","NEDD9"
"131563","MEMO1","false","MEMO1"
"131565","DAAM2","false","DAAM2"
"131567","ACF","false","ACF"
"131569","GLYCTK","false","GLYCTK"
"131572","C11orf68","false","C11orf68"
"131574","SLC25A10","false","SLC25A10"
"131576","RPL21","false","RPL21"
"131578","RPS2","false","RPS2"
"131580","PHF3","false","PHF3"
"131581","MAPK3","false","MAPK3"
"131586","COL20A1","false","COL20A1"
"131589","PDHB","false","PDHB"
"131591","CD81","false","CD81"
"131596","NIF3L1","false","NIF3L1"
"131599","DBNL","false","DBNL"
"131601","RBM3","false","RBM3"
"131604","HRSP12","false","HRSP12"
"131606","UBQLN1","false","UBQLN1"
"131609","HLCS","false","HLCS"
"131611","TXNDC17","false","TXNDC17"
"131612","USP3","false","USP3"
"131614","PPP1CB","false","PPP1CB"
"131616","PEX14","false","PEX14"
"131618","HIST1H2AE","false","HIST1H2AE"
"131621","LRP1","false","LRP1"
"131624","EIF3S8","false","EIF3S8"
"131626","EIF3F","false","EIF3F"
"131628","EIF3G","false","EIF3G"
"131630","EIF3H","false","EIF3H"
"131632","NXN","false","NXN"
"131634","SNX6","false","SNX6"
"131639","ECI1","false","ECI1"
"131643","VPS51","false","VPS51"
"131645","HEXIM2","false","HEXIM2"
"131648","YES1","false","YES1"
"131650","LOC118812","false","LOC118812"
"131652","CNOT4","false","CNOT4"
"131655","NDUFS6","false","NDUFS6"
"131659","PTPN12","false","PTPN12"
"131663","NUDC","false","NUDC"
"131665","SLC38A2","false","SLC38A2"
"131667","STRN","false","STRN"
"131669","ZRANB3","false","ZRANB3"
"131671","TCF25","false","TCF25"
"131673","COX6A2","false","COX6A2"
"131675","GNG2","false","GNG2"
"131677","ZNF440","false","ZNF440"
"131679","CTNNB1","false","CTNNB1"
"131682","ATP6V1B2","false","ATP6V1B2"
"131684","TRIM24","false","TRIM24"
"131686","HDAC11","false","HDAC11"
"131688","KLHDC3","false","KLHDC3"
"131691","CEACAM1","false","CEACAM1"
"131693","RPL37A","false","RPL37A"
"131700","FOXM1","false","FOXM1"
"131702","KAT7","false","KAT7"
"131705","LPL","false","LPL"
"131706","LMF1","false","LMF1"
"131709","SUV39H2","false","SUV39H2"
"131712","UBR5","false","UBR5"
"131718","PCDHA4","false","PCDHA4"
"131720","TARDBP","false","TARDBP"
"131723","SYK","false","SYK"
"131726","MAPK14","false","MAPK14"
"131729","HTRA2","false","HTRA2"
"131731","ESYT2","false","ESYT2"
"131733","CRYGS","false","CRYGS"
"131736","OSBP","false","OSBP"
"131740","HES1","false","HES1"
"131742","PDIA3","false","PDIA3"
"131744","PKP2","false","PKP2"
"131747","LMNA","false","LMNA"
"131749","MYBPC1","false","MYBPC1"
"131751","KLF8","false","KLF8"
"131753","CLK1","false","CLK1"
"131756","UQCRH","false","UQCRH"
"131758","SYNE1","false","SYNE1"
"131760","SYNE2","false","SYNE2"
"131762","INPPL1","false","INPPL1"
"131764","FGR","false","FGR"
"131768","EZR","false","EZR"
"131771","PINK1","false","PINK1"
"131773","VASP","false","VASP"
"131775","RNF19A","false","RNF19A"
"131777","RBBP8","false","RBBP8"
"131779","VPS72","false","VPS72"
"131782","POLR2H","false","POLR2H"
"131785","IMMT","false","IMMT"
