“Gene“,”P_GRN_GSM329677.CEL","P_GRN_GSM329679.CEL","P_GRN_GSM329681.CEL","P_GRN_GSM329683.CEL","P_GRN_GSM329686.CEL","P_GRN_GSM329689.CEL"
"CNOT6",148.5107,99.90919629,150.6444735,231.3199953,255.7470495,192.4703232
"SEPHS1",141.4062599,98.66725649,209.660248,155.6225299,215.3027661,167.153735
"SNCA",459.3651142,1534.651376,455.8405428,339.9912252,436.0409259,323.0291646
"SH3GLB1",510.5376086,285.3296613,513.0825463,586.4228592,727.7140538,641.6178879
"ANXA1",111.5398449,100.4823413,781.5716794,1280.148368,423.8791595,532.5313872
"DST",315.1919326,306.8576098,224.2953877,523.7250192,713.1420943,509.5973345
"CDK5RAP3",408.842957,468.6244223,503.0470789,662.3085517,624.2333261,473.1721136
"PNMA2",61.27153673,259.4078408,75.211426,47.35222044,68.10951562,84.11678793
"NDUFB8",1722.170042,2873.498075,1817.58351,1928.788876,1858.932756,1634.171017
"ENAH",852.1652205,352.0358442,455.8889382,693.1469461,898.8892116,822.1327432
"ITGB4",139.2958234,140.3074061,161.0606782,171.452552,98.43751897,135.8419071
"ERBB2",273.1526879,179.5049619,342.5456077,395.5666595,222.8619485,269.3347644
"RAP1A",850.4155638,538.6423616,837.2901549,996.6144736,1272.524243,935.2131718
"KRIT1",111.6831157,145.5600304,170.5440864,316.071584,250.7353033,164.4274263
"PTK2B",171.8875835,575.2208948,294.5268147,192.0960897,137.8169805,259.9219592
"RAP2A",894.0889836,1449.581906,1138.380156,1085.165547,1101.26662,1180.241951
"YWHAZ",105.7497125,184.9460671,122.0094371,111.0711912,95.63566477,104.4869732
"VPS37C",252.7110337,331.4833388,297.0031658,315.0149093,317.3963159,257.0899346
"TWF2",305.4370368,273.4470084,210.7336115,232.1923235,220.8584363,260.637373
"SMC6",56.43661268,58.87252213,47.51805287,78.69542649,115.037202,67.87214397
"CUL4B",46.07583486,36.23810345,44.27329953,40.52013757,44.2665375,42.69719485
"TP53TG1",90.68331481,82.59183425,96.60022276,74.99609303,76.39282441,82.59509729
"UTRN",47.79734524,65.08739772,61.61651977,129.6408976,79.11840154,122.1102423
"ATRAID",345.1936507,487.8806627,773.7756631,575.2227877,475.3004185,475.1524583
"PRKCI",220.8319996,504.6982807,402.3014267,392.7234019,312.5417373,305.0395981
"SDCBP",1034.533707,1197.408786,2307.435021,2070.288538,1772.701273,2102.334423
"ETS2",383.6308421,534.9924394,775.4122694,703.4725714,815.5041595,708.1349076
"DDX3X",1191.751678,673.218613,1474.113448,2084.323045,2052.882159,1537.045143
"LDB2",141.7162342,873.7817618,216.0807027,128.1043768,127.6901546,166.8997816
"PNISR",263.6291662,170.8176152,446.2333261,674.0041595,682.4089956,449.1840578
"TRDMT1",31.19254248,29.45711457,27.82440484,31.57265542,28.55091388,27.091782
"MED12",215.6666739,157.8484364,213.8585523,220.9659021,227.0040745,199.4060501
"MRE11A",18.68863987,24.73060438,32.97087393,30.11985203,40.94901214,43.71948405
"TOB1",554.6916595,380.0813982,924.5451088,881.452014,584.8413806,701.2166158
"TNPO3",154.3953848,143.8168483,146.6982942,163.6206758,166.8493868,163.1731911
"ITGB1",1857.208867,681.7308,1661.300512,2510.927386,1985.912887,2276.007371
"CD44",197.4388209,155.7444815,1052.313432,760.5598455,439.5378549,631.5807658
"MEF2C",84.85397609,383.7374243,114.5929217,93.21771912,81.54441774,89.79144695
"H2AFV",642.9783344,404.2373085,410.9951216,450.9520127,730.2058218,555.1515095
"CCDC85B",563.8589675,638.7654434,334.2134084,350.7882591,311.6572173,463.2813599
"CSNK2A2",117.6805482,177.3010338,201.6449577,150.7843061,156.3996672,142.1431452
"CDKN2C",173.7582354,212.3817752,302.9587721,171.1276087,288.1163461,214.0919726
"CAMKK2",812.6124723,1376.566659,829.1325262,739.9053271,622.3374928,611.7965172
"LAMA4",55.01521031,40.04963872,122.9034647,139.4189046,46.81787389,56.41762152
"FXR1",272.7749933,193.6861067,260.5210892,265.1034643,263.0091168,312.1916595
"BTF3",2041.924206,2235.311054,2949.47357,2556.675413,2431.776871,2267.943277
"TNIP2",173.1162316,117.9358119,213.8083945,201.3286634,256.4308078,210.6223159
"CBX1",689.4632237,679.8757681,978.7438277,702.9194622,778.3850791,743.4396562
"HK1",857.1194347,1670.720133,1113.031145,871.43564,892.5080657,805.1541672
"CEP170B",265.3675825,616.7705939,360.6411424,167.878157,233.3324679,239.3286062
"GRPEL1",149.7309807,256.1088492,216.3266574,161.10603,200.4730759,161.8643766
"USP1",316.9225312,250.9948898,352.4104088,494.2541595,573.4494354,295.3833005
"DSP",43.75170648,32.91461237,1535.133365,977.5186777,113.7624711,691.0613065
"MYBPC1",838.4013401,600.2448506,1362.93491,991.65749,691.3999928,1178.112421
"NACA",4214.75847,3225.387079,4213.530209,4604.094372,5090.144857,4439.087555
"EIF3E",919.2038794,908.3619243,1395.282179,1339.617896,1505.955878,1171.353289
"HCK",78.28078423,69.93514328,436.3414293,106.5435077,95.29610576,145.2040108
"U2SURP",304.1925475,302.9717889,341.3472534,604.9698746,534.6124445,365.9306758
"DRG1",494.8872092,909.9574023,558.9447396,482.194698,447.6798486,536.8931548
"ZBTB1",67.47197895,59.2403922,121.1777189,140.4597384,149.7642501,120.0907197
"NOTCH2NL",405.6930915,221.650103,684.0844057,1211.79785,689.0045261,700.0510243
"THOC1",225.9251378,178.3426912,248.4281655,368.0431047,369.0286443,291.4833262
"ANXA11",126.4214269,253.8848519,249.7749988,150.9707023,293.0006077,220.3169136
"CRMP1",479.4816516,982.4257495,447.2922321,460.5172998,426.3730946,557.824218
"DNMBP",132.6522711,116.9982705,201.4470074,162.6477614,132.3354898,172.7446907
"STUB1",1227.865121,1483.783732,1085.316659,1051.875975,1138.940706,1154.529044
"LMO1",31.9434948,36.32350647,25.84790868,27.55945213,29.0390553,36.72771581
"CNOT8",217.7751513,138.8974047,340.0013751,268.5747892,314.5167209,301.1760292
"SGTA",475.8526522,362.6749625,299.8388347,405.9223458,365.6364093,365.0307664
"RAP1B",609.7468521,490.5577933,1055.026816,1199.533167,954.9065295,899.6387939
"SF3B1",1070.421034,862.9862305,1157.104383,2160.38824,1979.914646,1531.20423
"ZNF217",28.30124398,17.65728202,47.01790363,59.42574036,42.96057694,36.15785467
"IRAK4",27.9152409,25.7932594,39.68115153,39.87281419,34.7880973,25.23558681
"E2F3",54.84090511,67.73877669,79.40932131,79.95508688,59.65474437,68.82047703
"PPM1B",326.9741751,348.5695907,392.9005159,392.3868436,594.0584993,274.8583265
"ATP13A2",161.6127268,371.2344054,145.9615524,134.7268474,78.29189681,147.3250164
"GIT1",437.7113712,335.3900364,284.8332397,326.1421419,354.9122035,414.6418658
"RGS7",111.5854032,755.2995027,197.9921274,61.45883323,104.3441127,81.68180241
"TYK2",359.9416065,356.5249928,387.8015003,453.1083261,493.7441062,503.6285764
"SIVA1",46.81811841,43.86653473,45.6669624,47.31112809,49.56256444,38.57419911
"IL12A",29.914515,25.64759332,24.13437774,29.39797317,21.96605981,24.2297512
"ARFIP1",113.001853,161.3577028,199.2919287,274.5752836,220.52759,193.8753701
"NDEL1",274.8931537,705.6162229,388.9151928,270.6499934,353.3067717,283.8438977
"NEDD4",43.15958909,22.85873856,34.09029565,58.06201533,67.85043582,58.94661446
"SH3GL1",323.4799183,273.3012979,259.1861936,285.5283372,267.5547402,311.9238569
"RNPS1",767.8729065,1174.961618,838.4593197,828.0209732,1017.244509,708.6389142
"S100A4",145.8821756,98.92839387,1335.628169,434.7929919,362.3694778,655.7496195
"SMARCA1",67.98495346,94.21562507,189.2282772,124.0578109,151.0713488,134.3605004
"EFHC1",44.84540566,76.79625841,123.8764882,108.6103898,83.39974876,56.11964086
"SASH1",1421.629347,629.5961708,1128.220236,1560.579345,1480.385495,1616.068327
"PASK",56.00520196,46.86465609,58.78857466,54.84715193,48.9399032,47.74829054
"FOXN3",269.2822554,219.7519729,494.5711143,382.7065876,518.9110142,413.8932816
"CDK1",11.73819684,11.79160663,11.7222371,10.97771583,14.16974416,11.56983192
"HRAS",376.8395337,378.0796369,243.0666716,278.2715035,270.9076047,325.4830147
"TLN1",191.4999532,130.6635094,278.9093561,193.4385512,233.2516033,308.6870095
"GULP1",50.01456925,125.1700284,101.0517376,94.7935268,67.30539999,67.76682449
"PKN2",83.17222747,56.38948473,104.1845448,167.3662244,166.1946401,116.910712
"VAMP3",1415.358326,1099.077215,1168.079845,823.5874928,1075.525618,1032.53822
"RPL22",1150.28108,638.4648723,983.5203085,874.6997918,934.4740027,991.9952042
"HLTF",316.0225085,277.5201007,262.8346097,383.9377297,380.6560792,282.1964779
"MAP2K6",121.982808,82.57232877,102.4881083,84.24592497,100.0410526,98.9715526
"FGR",158.4370767,64.00213112,231.6083664,314.7285739,173.9542822,210.8399418
"USP34",43.75170648,39.52728819,68.00628955,65.34053701,113.5890497,67.67939184
"LAP3",348.2431674,369.379735,655.0066386,934.2185204,419.259134,444.4542528
"RPL11",4453.461749,3126.152731,4024.966035,3739.928841,3999.986306,3757.801966
"FLI1",56.61225546,32.0237777,109.6759958,145.8046143,84.21016255,90.87695246
"PROSER1",46.81791288,41.58948662,56.64522974,47.32854264,50.74121292,46.21869879
"PREP",128.4475982,247.9450255,146.6241568,165.1496881,133.6031199,151.2402708
"RPH3A",289.2804423,1157.973569,153.5882192,79.11347312,196.0891245,220.16205
"SIAH1",31.5382892,31.08447413,41.65686425,34.50772297,44.00878168,31.65073116
"PDE1B",141.224995,106.0192006,71.0249559,65.2477194,80.38817691,110.7063638
"USP10",119.4158974,249.8999988,196.050551,147.0899727,166.8909288,140.8742935
"LMF1",81.66774539,77.06757307,65.55342606,92.00135404,90.37388577,75.67907859
"RUNDC3A",774.2153107,1787.578015,592.7824616,379.288857,385.191246,755.6464124
"SOX9",733.4833261,560.0262996,788.1379195,991.8053695,630.0622961,591.876861
"SVIL",51.51327454,37.09202319,375.4365309,277.6294478,113.1247734,136.2013812
"PALLD",539.0234311,386.2730128,761.8636565,716.4151728,1012.538136,990.9751642
"INPPL1",267.7348719,186.4691719,308.6573203,295.1499928,269.8755104,270.9571834
"ITGB5",100.724456,102.9241455,119.3868636,72.33065001,55.80791233,79.5914407
"NF2",18.33097929,17.63444161,15.12272098,13.93309557,14.11652426,14.27291899
"NUDC",769.8858408,888.8061801,697.7124928,712.6661076,717.6659149,727.0715832
"MAP3K3",271.2980569,165.2051966,269.3575169,288.472711,266.4116102,299.5092397
"RPS14",18.04517103,17.21306858,16.4099527,18.45112764,19.00462423,18.50491027
"SMAD2",191.8838141,218.7221775,346.3270256,279.7990841,283.0410146,324.5989838
"PPP2R1A",410.8166595,923.8752402,488.8999928,398.8561854,351.9833261,386.3201675
"PSEN1",257.623891,269.8801385,260.7014593,263.7384107,328.4205826,210.9040844
"RRAS",224.9194348,121.457128,221.4071209,239.4429011,161.1774931,223.1032619
"SPOP",650.6367581,598.7615109,600.7606166,647.1673606,868.7314761,783.4416595
"LATS1",19.34447452,16.9346008,19.09673722,17.7722539,19.21934493,17.97063152
"NOL4",133.5608973,311.0707161,115.9074102,96.03097777,103.581645,119.4846131
"NFKBIA",1185.564164,769.4265305,2647.459883,2692.460774,2897.828373,2815.664865
"HSPH1",630.3617794,1182.314008,724.6187766,497.6465987,437.1499928,724.7332129
"IFIH1",31.83871644,25.55847085,29.5860791,221.3578304,44.68191556,45.90574468
"GAPDH",8680.017757,12033.92975,8065.56675,8208.411849,7689.822075,7871.280092
"TAL1",56.37212861,37.49833391,126.7329393,106.363116,81.42213554,89.09216713
"TNPO1",230.631528,219.1108152,251.3583314,451.4262483,430.3398447,323.3999526
"MYL12A",249.2236589,237.6374656,677.3080453,536.7749928,403.9763823,355.8166595
"ALOX5",43.30485293,46.69684161,467.3634949,211.3388072,144.6083328,87.95768212
"PCBP2",1807.077558,1593.867715,2271.122433,1407.142806,1718.268583,1989.016157
"SEPT6",78.92400316,348.9504989,111.1412818,83.45610829,90.38472738,73.54263917
"VAMP8",70.25660839,88.27702393,568.4923715,299.7357448,109.8624018,176.0301344
"ALAD",1030.316659,558.4915462,558.3367576,620.4789368,816.7321788,762.1880236
"HAT1",47.69859629,83.2045232,143.9673305,179.6366925,154.4255285,117.8527696
"PRKAR2A",445.0249928,433.6626538,602.216617,708.9866914,605.726611,616.2789036
"SRSF7",243.7551485,442.5684309,477.7122895,348.5027898,280.9166106,324.1720254
"SSNA1",154.74358,170.0259904,163.5804598,153.7407521,174.1315357,137.1397189
"BARD1",88.03980958,73.78029093,94.41489553,92.51840736,95.49566394,76.49703276
"CEP57",54.54566123,42.23152832,50.05582998,52.74004361,48.45011493,52.18584196
"TIA1",155.2239808,79.52783993,104.9467498,167.4496977,180.5288877,139.7112547
"ENSA",545.1174279,1004.192901,742.6083261,754.7050334,648.2580491,639.7518116
"CLIC4",954.1251347,427.4688624,843.5131748,1498.450439,1505.442802,1111.699109
"FRS3",165.9597977,237.7241918,131.3621688,101.9311036,114.7160765,179.4723893
"RBM5",290.9074336,280.7333263,426.5249928,482.2715873,576.2110957,360.3838289
"EGFR",92.32617325,105.5215986,150.2449333,87.31167797,84.30451358,122.8830101
"DVL3",311.7531931,274.3104074,280.4137084,330.8878563,323.0761017,325.7706468
"IL17RA",267.8999937,177.7796832,322.8583261,352.8623127,317.3794246,363.9833261
"SNAPC3",53.98851047,47.32720024,42.4614488,69.63035112,66.35315836,76.2880468
"KATNB1",325.6107209,693.8414014,287.5104108,246.1055023,239.7025398,239.8307163
"CREB1",104.234826,110.4038062,106.0663816,132.8707031,155.2548048,112.2821505
"PIN1",445.9826703,1002.341766,435.2186254,458.6083261,412.3162734,422.1951014
"NBPF1",1969.76814,1286.462126,1375.972374,1516.957311,1894.73992,1573.085975
"SND1",187.0777239,322.3773502,276.477743,277.3369754,218.8945193,204.9702692
"LRCH3",123.9421611,110.9990398,139.2882992,179.5264665,180.5137554,161.1979081
"FBXW2",155.344987,115.0788687,229.6115634,285.2569119,319.5869837,200.7629434
"POLI",30.92419515,28.02781433,36.60340017,85.18473553,76.77817157,31.1009288
"HNRNPA0",218.1162354,239.7313532,177.9836596,221.0725309,227.0215897,215.3612915
"SIRT1",170.623856,140.6355555,150.2037859,156.9779534,264.8828199,213.5260151
"PARD3",215.0508963,122.9461787,326.7866554,263.2749942,183.8160744,197.0906899
"BCL2",314.9124072,138.1935697,239.390679,424.2555273,349.8236774,363.2370163
"GIPC1",525.921243,465.0468755,248.051277,362.5923741,373.2628374,426.9035707
"FUBP3",203.2281283,186.7034262,183.4193493,253.9875268,262.5158144,151.1800541
"MYOT",185.0003361,42.97591354,40.42635785,238.6102619,486.7749928,118.7231853
"VCAM1",39.9206215,27.75396794,400.9505451,251.3412683,42.28499032,82.81705649
"TRIM3",102.076396,117.3781493,72.44399667,64.00168345,123.1145743,70.95425848
"TUBB4B",1312.205585,3530.97469,1533.782706,1672.337658,1294.288945,1584.113474
"MYO5C",133.5972678,89.65118377,119.2098679,193.1256858,155.9743945,118.4164455
"BASP1",1559.138421,5099.774993,1691.026214,1008.567152,955.0550522,1656.496372
"LRBA",43.66520523,23.34315669,37.19544472,33.87927549,34.10103484,31.35024502
"AIMP1",129.037264,122.4642793,208.1520418,270.005546,208.8072711,168.1180822
"SMAD6",123.7164745,145.9665698,393.4599616,385.7193437,239.3437505,323.9761651
"MCM5",43.67466666,63.87740382,85.69974164,100.9982157,94.02379402,50.02368237
"S100A11",203.309206,164.6820036,763.5818484,621.6153094,389.8313305,542.5666595
"SORBS2",221.3966487,453.782007,267.4416603,413.8777577,359.9538853,459.4456086
"PAXIP1",33.89224098,48.65054338,57.49441982,64.54331989,115.5024638,42.4614488
"TGOLN2",398.1545419,298.5240553,573.3109248,515.7333261,582.5660523,395.4404401
"DCTN1",655.9705035,1053.768641,463.7119461,395.5822239,541.716592,465.5669929
"RIMBP2",54.48865135,244.6313769,56.193694,41.12808021,29.66910274,57.29329238
"LAGE3",331.4833261,495.7370557,369.6063832,282.7286611,243.6631985,257.2523616
"NREP",329.7888131,996.5161777,424.6336956,312.5699533,490.8734435,298.8039631
"BRWD1",28.95770098,25.42020016,27.68847093,33.46692215,36.35237728,26.44185803
"PIBF1",34.79858616,40.29441593,38.05374419,51.75646721,47.57727369,37.44866973
"RIMS1",101.8627002,139.3349651,65.86170974,68.16108462,70.1234014,69.66880204
"MED14",24.50971647,21.99287837,32.48137847,39.57077835,33.51736362,32.4784189
"UBE2N",653.7485071,961.2351174,738.0093723,562.1129116,597.6457032,675.1821213
"MMP2",178.907387,135.3099695,251.9626049,253.3085661,180.8177221,217.7059479
"ZNF12",164.436226,139.8264117,211.8077863,266.5834429,334.5836435,200.9006917
"TARS",157.5764555,246.5072153,289.6529432,301.9966639,293.6345117,330.342287
"UBXN7",158.0871879,116.2767841,142.5280898,228.5641727,266.0249938,190.818278
"DPYSL3",845.824899,652.1376037,846.6912391,663.6355169,716.6972277,766.0676787
"UBE2B",424.0930091,625.0013345,421.398289,519.1940571,448.0814754,411.1318518
"GRN",504.8070797,366.472772,905.7746525,551.5496783,520.6758425,889.5611905
"USP2",80.58656184,156.9848209,197.3405332,97.59285789,136.3702046,80.3020322
"PGRMC2",139.8533707,153.5432616,205.1280286,160.9989901,181.8759685,153.8594523
"STK4",21.57435246,22.49520109,17.96521381,19.84511469,17.87766397,24.26724768
"GDI1",1632.982404,3654.577992,1997.97005,1584.024993,1487.367725,1561.500201
"FKBP4",302.9417129,574.3697649,473.7988234,374.8990017,537.3457091,569.3294956
"TPI1",1187.92006,2676.7338,2092.064346,1005.787737,1316.169305,1737.749021
"RBM7",114.4211374,92.13430067,116.8598732,121.8194723,159.4510458,103.9720095
"APPBP2",137.3272035,136.8123819,150.7910292,191.0584318,228.1241571,184.3258395
"CDS1",178.2442957,432.4565913,198.1027013,254.1906921,150.7623691,131.1897937
"ZNF544",175.8562372,166.0094309,141.8605663,202.1401931,147.0667957,127.4832644
"SSX2IP",205.4518639,502.6671916,241.839213,201.1303065,246.150002,221.319288
"NCDN",497.7394517,1693.024993,595.1646065,355.1825885,344.2032847,607.0919291
"RPS4X",7861.733326,5858.974566,6905.97628,6463.237112,7203.285548,6242.494927
"PRPF3",80.48398464,97.64217676,147.1370663,211.5808878,165.821094,96.9799705
"ZNF606",80.86538332,88.26823581,106.5049923,114.6447028,106.120565,108.9578802
"CRKL",52.70317062,34.4127258,37.42954549,29.5707072,34.93812136,38.35995608
"ATXN1",199.6166535,266.4334955,133.6686871,141.2397122,244.6050695,145.6506682
"CDC42",37.61672961,325.5844956,52.09120677,29.83086064,27.46171797,25.72965762
"LRRK1",135.9342481,119.1315967,57.25803733,105.3459124,92.15543535,86.93206388
"CNOT2",323.4983244,329.8917569,490.8391282,609.456216,668.58163,358.9621892
"DDX11",180.5958337,114.732865,165.905171,187.6349249,128.2482235,219.831936
"ZIC3",36.38600415,25.47394724,45.02926717,34.12870223,40.8078207,32.59537978
"GABRA1",140.7483575,1882.344592,184.9589504,92.62248733,164.2819959,107.4835186
"RPL19",3616.471573,3068.173567,3681.932485,3421.123718,3834.253744,3422.675612
"MAPK6",367.1018091,767.7099561,390.4833261,428.0720289,592.7792004,350.2629965
"CDC37",274.5779308,416.8716277,307.8694956,380.0942648,336.8645534,331.2624594
"UQCRB",2095.580731,1967.085655,1902.577837,1979.06401,2027.525489,1910.239221
"DYNC1I2",1314.666927,1338.939903,1202.015811,1155.886205,1420.489027,1290.605375
"PLEKHF2",59.32202558,36.46646173,102.2682155,76.71235981,94.75063261,71.13154852
"ADD2",527.0583961,1600.885103,611.6467685,336.7894201,367.9069908,504.0736763
"GCC1",129.4409267,95.28872966,128.4977713,125.6780776,153.6105916,123.2337885
"PPP1CB",241.35834,303.7333261,304.9632543,461.3647318,464.5503809,408.4717639
"TGFB1",137.2846907,98.55937892,385.5755189,244.6313771,174.0728174,371.8166595
"PPP2R1B",31.74043443,35.73726716,48.76654409,36.82340116,57.36615295,37.83216994
"CLN5",49.40908099,55.68159249,142.544288,106.3371703,67.01469333,63.01212311
"BRD4",174.3330199,136.3953747,125.7323185,140.9414887,133.2525843,131.7483458
"LARP1",829.2200015,808.3795552,592.7623203,648.5804351,714.0800825,816.4644713
"BAP1",595.8159356,616.7148961,457.089133,453.9478614,422.0619396,532.2641644
"MSN",784.1776747,571.0759342,1060.064201,1030.226613,894.237173,864.5372004
