"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","C9","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","DEGPPI","Degree","Eccentricity","GRN","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","OG_Gene_GRN","OG_Gene_VCP","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","VCP"
"18556","false","3.70680923","4.7586E-4","false","NA","","","0.2697738","0.0","false","true","2","7","false","false","","SFXN1","SFXN1","146.5","2","0","false","false","false","0","0.72931908","false","0","SFXN1","22756","0.5","false"
"18557","false","4.01828925","0.0","false","NA","","","0.24886212","0.0","false","true","1","6","false","false","","ZNF385","ZNF385","102.0","1","0","false","false","false","0","0.69817107","false","0","ZNF385","0","0.0","false"
"18558","false","4.01266179","0.0","false","Neurons","","","0.24921114","0.0","false","true","3","7","false","false","","BID","BID","213.0","3","0","false","false","false","1","0.69873382","false","0","BID","0","0.0","false"
"18559","false","3.97720878","0.0","false","NA","","","0.25143261","0.0","false","true","1","6","false","false","","RCOR1","RCOR1","85.0","1","0","false","false","false","0","0.70227912","false","0","RCOR1","0","0.0","false"
"18560","false","3.97720878","0.0","false","NA","","","0.25143261","0.0","false","true","1","6","false","false","","FLI1","FLI1","85.0","1","0","false","false","false","0","0.70227912","false","0","FLI1","0","0.0","false"
"18561","false","3.97720878","0.0","false","NA","","","0.25143261","0.0","false","true","1","6","false","false","","BCAS3","BCAS3","85.0","1","0","false","false","false","0","0.70227912","false","0","BCAS3","0","0.0","false"
"18562","false","3.22115926","0.00225003","false","NA","","","0.31044724","0.0","true","true","5","7","false","false","","PIGA","PIGA","32.8","5","0","false","false","false","0","0.77788407","false","0","PIGA","130236","0.2","false"
"18563","false","4.07709623","0.0","false","NA","","","0.2452726","0.0","false","true","1","6","false","false","","KMT2E","KMT2E","55.0","1","0","false","false","false","0","0.69229038","false","0","KMT2E","0","0.0","false"
"18564","false","5.7552054","0.0","false","NA","","","0.17375574","0.0","false","true","1","8","false","false","","PCGF5","PCGF5","4.0","1","0","false","false","false","0","0.52447946","false","0","PCGF5","0","0.0","false"
"18565","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","1","7","false","false","","FNDC11","FNDC11","213.0","1","0","false","false","false","0","0.69873382","false","0","FNDC11","0","0.0","false"
"18566","false","4.01772651","0.0","false","NA","","","0.24889698","0.0","false","true","1","7","false","false","","LARP1","LARP1","94.0","1","0","false","false","false","0","0.69822735","false","0","LARP1","0","0.0","false"
"18567","false","4.11873945","0.0","false","NA","","","0.24279273","0.0","false","true","1","6","false","false","","ARKL1","ARKL1","47.0","1","0","false","false","false","0","0.68812606","false","0","ARKL1","0","0.0","false"
"18568","false","4.07709623","0.0","false","NA","","","0.2452726","0.0","false","true","1","6","false","false","","GPN1","GPN1","55.0","1","0","false","false","false","0","0.69229038","false","0","GPN1","0","0.0","true"
"18569","false","4.1181767","0.0","false","NA","","","0.24282591","0.0","false","true","1","8","false","false","","CYSTM1","CYSTM1","13.0","1","0","false","false","false","0","0.68818233","false","0","CYSTM1","0","0.0","false"
"18570","false","3.73128869","1.7496E-4","false","NA","","","0.26800392","0.0","false","true","2","6","false","false","","PSMC1","PSMC1","134.5","2","0","false","false","false","0","0.72687113","false","0","PSMC1","6672","0.5","true"
"18571","false","4.01603827","7.52E-6","false","Neurons","","","0.24900161","0.0","false","true","2","6","false","false","","PRKAR2A","PRKAR2A","21.0","2","0","false","false","false","0","0.69839617","false","0","PRKAR2A","396","0.51282051","false"
"18572","false","4.11029826","9.18E-6","false","NA","","","0.24329135","0.0","false","true","3","8","false","false","","CD2BP2","CD2BP2","19.0","3","0","false","false","false","1","0.68897017","false","0","CD2BP2","1570","0.51428571","false"
"18573","false","4.06584131","3.335E-5","false","NA","","","0.24595156","0.0","false","true","2","8","false","false","","USP22","USP22","31.5","2","0","false","false","false","0","0.69341587","false","0","USP22","7906","0.51694915","true"
"18574","false","4.16938661","0.0","false","NA","","","0.23984343","0.0","false","true","2","8","false","false","","APLP2","APLP2","29.0","2","0","false","false","false","1","0.68306134","false","0","APLP2","0","0.0","false"
"18575","false","3.9299381","8.615E-5","false","NA","","","0.25445693","0.0","false","true","2","6","false","false","","RPS25","RPS25","98.0","2","0","false","false","false","0","0.70700619","false","0","RPS25","25464","0.51871658","true"
"18576","false","4.13899831","0.0","false","NA","","","0.24160435","0.0","false","true","1","8","false","false","","FARSB","FARSB","35.0","1","0","false","false","false","0","0.68610017","false","0","FARSB","0","0.0","true"
"18577","false","4.1809229","0.0","false","NA","","","0.23918164","0.0","false","true","1","8","false","false","","PPBP","PPBP","8.0","1","0","false","false","false","0","0.68190771","false","0","PPBP","0","0.0","false"
"18578","false","4.07597074","1.016E-5","false","Neurons","","","0.24534033","0.0","false","true","2","8","false","false","","ATP13A2","ATP13A2","10.5","2","0","false","false","false","0","0.69240293","false","0","ATP13A2","6394","0.5","false"
"18579","false","4.07709623","0.0","false","NA","","","0.2452726","0.0","false","true","1","6","false","false","","GON7","GON7","55.0","1","0","false","false","false","0","0.69229038","false","0","GON7","0","0.0","false"
"18580","false","4.16938661","0.0","false","NA","","","0.23984343","0.0","false","true","1","8","false","false","","CCDC59","CCDC59","29.0","1","0","false","false","false","0","0.68306134","false","0","CCDC59","0","0.0","false"
"18581","false","4.17191896","8.595E-5","false","NA","","","0.23969785","0.0","false","true","2","8","false","false","","RNF181","RNF181","16.5","2","0","false","false","false","0","0.6828081","false","0","RNF181","41528","0.5","false"
"18582","false","4.01828925","0.0","false","NA","","","0.24886212","0.0","false","true","1","6","false","false","","HRNR","HRNR","102.0","1","0","false","false","false","0","0.69817107","false","0","HRNR","0","0.0","false"
"18583","false","3.71018571","3.2681E-4","false","NA","","","0.26952829","0.0","false","true","2","7","false","false","","CYCS","CYCS","156.5","2","0","false","false","false","0","0.72898143","false","0","CYCS","31062","0.50323625","false"
"18584","false","3.9853686","0.0","false","NA","","","0.25091782","0.0","false","true","2","6","false","false","","EPS8L1","EPS8L1","62.0","2","0","false","false","false","1","0.70146314","false","0","EPS8L1","0","0.0","false"
"18585","false","3.97861564","0.0","false","NA","","","0.25134371","0.0","false","true","1","6","false","false","","ZNF581","ZNF581","120.0","1","0","false","false","false","0","0.70213844","false","0","ZNF581","0","0.0","false"
"18586","false","4.12014631","0.0","false","NA","","","0.24270983","0.0","false","true","1","8","false","false","","ARID1A","ARID1A","23.0","1","0","false","false","false","0","0.68798537","false","0","ARID1A","0","0.0","false"
"18587","false","3.93894204","0.0","false","NA","","","0.25387528","0.0","false","true","1","7","false","false","","JUNB","JUNB","78.0","1","0","false","false","false","0","0.7061058","false","0","JUNB","0","0.0","false"
"18588","false","4.0073157","0.0","false","NA","","","0.2495436","0.0","false","true","1","6","false","false","","BCKDK","BCKDK","62.0","1","0","false","false","false","0","0.69926843","false","0","BCKDK","0","0.0","false"
"18589","false","3.97861564","0.0","false","NA","","","0.25134371","0.0","false","true","1","6","false","false","","ANXA11","ANXA11","120.0","1","0","false","false","true","0","0.70213844","false","0","ANXA11","0","0.0","true"
"18590","false","3.92909398","0.0","false","NA","","","0.2545116","1.0","false","true","3","6","false","false","","SOS1","SOS1","62.0","3","0","false","false","false","1","0.7070906","false","0","SOS1","0","0.51666667","true"
"18591","false","4.55346089","0.0","false","NA","","","0.21961317","0.0","false","true","1","8","false","false","","LATS1","LATS1","54.0","1","0","false","false","false","0","0.64465391","false","0","LATS1","0","0.0","false"
"18592","false","4.06865504","0.0","false","NA","","","0.24578147","0.0","false","true","1","8","false","false","","SURF4","SURF4","33.0","1","0","false","false","false","0","0.6931345","false","0","SURF4","0","0.0","false"
"18593","false","3.91277434","1.015E-4","false","NA","","","0.25557313","0.0","false","true","2","6","false","false","","CARD11","CARD11","86.0","2","0","false","false","false","0","0.70872257","false","0","CARD11","24794","0.50898204","false"
"18594","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","1","7","false","false","","MRPL10","MRPL10","213.0","1","0","false","false","false","0","0.69873382","false","0","MRPL10","0","0.0","false"
"18595","false","4.04530107","0.0","false","NA","","","0.24720039","0.0","false","true","1","8","false","false","","KHDRBS3","KHDRBS3","46.0","1","0","false","false","false","0","0.69546989","false","0","KHDRBS3","0","0.0","false"
"18596","false","4.07709623","0.0","false","NA","","","0.2452726","0.0","false","true","1","6","false","false","","LAP3","LAP3","55.0","1","0","false","false","false","0","0.69229038","false","0","LAP3","0","0.0","true"
"18597","false","4.07231289","0.0","false","NA","","","0.2455607","0.0","false","true","1","6","false","false","","ERH","ERH","37.0","1","0","false","false","false","0","0.69276871","false","0","ERH","0","0.0","false"
"18598","false","3.92290377","7.113E-5","false","NA","","","0.25491321","0.0","false","true","2","6","false","false","","RPS29","RPS29","61.0","2","0","false","false","false","0","0.70770962","false","0","RPS29","8640","0.50420168","true"
"18599","false","3.71356218","3.658E-5","false","NA","","","0.26928322","0.0","false","true","2","6","false","false","","TAGLN2","TAGLN2","145.0","2","0","false","false","false","0","0.72864378","false","0","TAGLN2","11990","0.52554745","false"
"18600","false","3.71356218","3.658E-5","false","NA","","","0.26928322","0.0","false","true","2","6","false","false","","EIF2S3","EIF2S3","145.0","2","0","false","false","false","0","0.72864378","false","0","EIF2S3","11990","0.52554745","false"
"18601","false","4.00703433","0.0","false","NA","","","0.24956113","1.0","false","true","2","6","false","false","","EIF3M","EIF3M","65.5","2","0","false","false","false","0","0.69929657","false","0","EIF3M","0","0.55508475","false"
"18602","false","3.66572876","3.816E-4","false","NA","","","0.27279705","0.16666667","false","true","4","6","false","false","","EIF3I","EIF3I","102.75","4","0","false","false","false","0","0.73342712","false","0","EIF3I","80200","0.27710027","true"
"18603","false","3.07259426","0.00804365","false","NA","","","0.32545788","0.01801802","true","true","37","5","false","false","","EIF1B","EIF1B","9.7027027","37","0","false","false","false","0","0.79274057","false","0","EIF1B","945244","0.03509323","false"
"18604","false","3.92346652","0.0","false","Oligodendrocytes","","","0.25487665","0.0","false","true","1","8","false","false","","CFL2","CFL2","186.0","1","0","false","false","false","0","0.70765335","false","0","CFL2","0","0.0","false"
"18605","false","4.18289252","0.0","false","NA","","","0.23906902","0.0","false","true","1","8","false","false","","CA9","CA9","5.0","1","0","false","false","false","0","0.68171075","false","0","CA9","0","0.0","true"
"18606","false","4.01828925","0.0","false","NA","","","0.24886212","0.0","false","true","1","6","false","false","","LYZ","LYZ","102.0","1","0","false","false","false","0","0.69817107","false","0","LYZ","0","0.0","false"
"18607","false","3.97861564","0.0","false","NA","","","0.25134371","0.0","false","true","1","6","false","false","","KRTAP10-11","KRTAP10-11","120.0","1","0","false","false","false","0","0.70213844","false","0","KRTAP10-11","0","0.0","false"
"18608","false","4.08975802","0.0","false","NA","","","0.24451324","0.0","false","true","2","8","false","false","","RABGEF1","RABGEF1","50.0","2","0","false","false","false","1","0.6910242","false","0","RABGEF1","0","0.0","false"
"18609","false","3.87816545","0.00104666","false","NA","","","0.25785388","0.0","true","true","12","7","false","false","","SH2B3","SH2B3","7.11111111","12","0","false","false","false","3","0.71218346","false","0","SH2B3","466982","0.14905149","true"
"18610","true","4.01828925","0.0","false","NA","","","0.24886212","0.0","true","true","1","6","false","false","","HNRNPA2B1","HNRNPA2B1","102.0","1","0","false","false","false","0","0.69817107","false","0","HNRNPA2B1","0","0.0","true"
"18611","false","4.0481148","2.751E-5","false","NA","","","0.24702857","0.0","false","true","2","8","false","false","","HOXD4","HOXD4","21.0","2","0","false","false","false","0","0.69518852","false","0","HOXD4","8726","0.5","false"
"18612","false","4.16938661","0.0","false","NA","","","0.23984343","0.0","false","true","1","8","false","false","","SMC6","SMC6","12.0","1","0","false","false","false","0","0.68306134","false","0","SMC6","0","0.0","false"
"18613","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","1","7","false","false","","POLR1A","POLR1A","213.0","1","0","false","false","false","0","0.69873382","false","0","POLR1A","0","0.0","true"
"18614","false","4.16966798","0.0","false","NA","","","0.23982725","0.0","false","true","1","8","false","false","","FEM1A","FEM1A","19.0","1","0","false","false","false","0","0.6830332","false","0","FEM1A","0","0.0","false"
"18615","false","4.18767586","0.0","false","NA","","","0.23879594","0.0","false","true","2","8","false","false","","CDK11A","CDK11A","12.0","2","0","false","false","false","1","0.68123241","false","0","CDK11A","0","0.0","true"
"18616","false","3.18795723","0.00180198","false","NA","","","0.31368049","0.0","true","true","13","7","false","false","","CCNL1","CCNL1","21.75","13","0","false","false","false","1","0.78120428","false","0","CCNL1","473296","0.125","false"
"18617","false","3.17304446","0.00861949","false","NA","","","0.31515474","0.00952381","true","true","19","7","false","false","","UNC13B","UNC13B","13.26666667","19","0","false","false","false","4","0.78269555","false","0","UNC13B","624162","0.07337278","false"
"18618","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","YTHDF3","YTHDF3","186.0","1","0","false","false","false","0","0.70765335","false","0","YTHDF3","0","0.0","false"
"18619","false","7.03742262","0.0","false","NA","","","0.14209748","0.0","false","true","1","10","false","false","","TMED9","TMED9","4.0","1","0","false","false","false","0","0.39625774","false","0","TMED9","0","0.0","true"
"18620","false","7.03742262","0.0","false","NA","","","0.14209748","0.0","false","true","1","10","false","false","","CD55","CD55","4.0","1","0","false","false","false","0","0.39625774","false","0","CD55","0","0.0","false"
"18621","false","4.04727068","0.0","false","NA","","","0.24708009","0.0","false","true","1","8","false","false","","PANK2","PANK2","60.0","1","0","false","false","false","0","0.69527293","false","0","PANK2","0","0.0","false"
"18622","false","4.07090602","0.0","false","NA","","","0.24564556","0.0","false","true","2","7","false","false","","MTFR1L","MTFR1L","5.0","2","0","false","false","false","1","0.6929094","false","0","MTFR1L","0","0.0","false"
"18623","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","1","7","false","false","","EXOSC1","EXOSC1","213.0","1","0","false","false","false","0","0.69873382","false","0","EXOSC1","0","0.0","false"
"18624","false","3.97720878","0.0","false","NA","","","0.25143261","0.0","false","true","1","6","false","false","","CTPS2","CTPS2","85.0","1","0","false","false","false","0","0.70227912","false","0","CTPS2","0","0.0","false"
"18625","false","4.1266179","0.0","false","NA","","","0.2423292","0.0","false","true","1","8","false","false","","CENPK","CENPK","32.0","1","0","false","false","false","0","0.68733821","false","0","CENPK","0","0.0","false"
"18626","false","4.15025324","0.0","false","NA","","","0.24094915","0.0","false","true","1","8","false","false","","CDCA5","CDCA5","23.0","1","0","false","false","false","0","0.68497468","false","0","CDCA5","0","0.0","false"
"18627","false","4.03545301","0.00106009","false","NA","","","0.24780365","0.0","false","true","4","8","false","false","","MBIP","MBIP","40.5","4","0","false","false","false","2","0.6964547","false","0","MBIP","201328","0.5","false"
"18628","false","4.0523354","0.0","false","NA","","","0.24677128","0.0","false","true","1","8","false","false","","KALRN","KALRN","63.0","1","0","false","false","false","0","0.69476646","false","0","KALRN","0","0.0","false"
"18629","false","4.0523354","0.0","false","NA","","","0.24677128","0.0","false","true","1","8","false","false","","CWF19L2","CWF19L2","63.0","1","0","false","false","false","0","0.69476646","false","0","CWF19L2","0","0.0","false"
"18630","false","4.96201463","0.0","false","NA","","","0.20153105","0.0","false","true","2","8","false","false","","C20orf27","C20orf27","10.0","2","0","false","false","false","1","0.60379854","false","0","C20orf27","0","0.0","false"
"18631","false","3.51941474","0.0016544","false","NA","","","0.28413815","0.0","false","true","3","6","false","false","","UBE2K","UBE2K","170.33333333","3","0","false","false","false","0","0.74805853","false","0","UBE2K","158730","0.3373174","false"
"18632","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","2","7","false","false","","ELF1","ELF1","213.0","2","0","false","false","false","1","0.69873382","false","0","ELF1","0","0.0","false"
"18633","false","4.06865504","0.0","false","NA","","","0.24578147","0.0","false","true","1","8","false","false","","GTF2F1","GTF2F1","33.0","1","0","false","false","false","0","0.6931345","false","0","GTF2F1","0","0.0","true"
"18634","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","S100A7","S100A7","186.0","1","0","false","false","false","0","0.70765335","false","0","S100A7","0","0.0","true"
"18635","false","3.93894204","0.0","false","NA","","","0.25387528","0.0","false","true","1","7","false","false","","VKORC1","VKORC1","78.0","1","0","false","false","false","0","0.7061058","false","0","VKORC1","0","0.0","false"
"18636","false","3.97720878","0.0","false","NA","","","0.25143261","0.0","false","true","1","6","false","false","","TRNT1","TRNT1","85.0","1","0","false","false","false","0","0.70227912","false","0","TRNT1","0","0.0","false"
"18637","false","4.06021384","1.963E-5","false","NA","","","0.24629245","0.0","false","true","2","6","false","false","","WRAP73","WRAP73","34.5","2","0","false","false","false","0","0.69397862","false","0","WRAP73","2908","0.51538462","false"
"18638","false","4.0073157","0.0","false","NA","","","0.2495436","0.0","false","true","1","6","false","false","","C8orf33","C8orf33","62.0","1","0","false","false","false","0","0.69926843","false","0","C8orf33","0","0.0","false"
"18639","false","4.22200338","0.0","false","NA","","","0.23685438","0.0","false","true","1","8","false","false","","NNT","NNT","3.0","1","0","false","false","false","0","0.67779966","false","0","NNT","0","0.0","false"
"18640","false","3.97439505","0.0","false","NA","","","0.25161062","0.0","false","true","1","6","false","false","","MIB2","MIB2","124.0","1","0","false","false","false","0","0.7025605","false","0","MIB2","0","0.0","false"
"18641","false","3.97439505","0.0","false","NA","","","0.25161062","0.0","false","true","1","6","false","false","","STRADB","STRADB","124.0","1","0","false","false","false","0","0.7025605","false","0","STRADB","0","0.0","true"
"18642","false","3.97439505","0.0","false","NA","","","0.25161062","0.0","false","true","1","6","false","false","","TGFBR2","TGFBR2","124.0","1","0","false","false","false","0","0.7025605","false","0","TGFBR2","0","0.0","false"
"18643","false","3.78812606","6.7454E-4","false","NA","","","0.26398277","0.0","false","true","2","7","false","false","","TUBB2A","TUBB2A","132.0","2","0","false","false","false","0","0.72118739","false","0","TUBB2A","37822","0.50191571","true"
"18644","false","3.93894204","0.0","false","NA","","","0.25387528","0.0","false","true","1","7","false","false","","CCDC148","CCDC148","78.0","1","0","false","false","false","0","0.7061058","false","0","CCDC148","0","0.0","false"
"18645","false","4.06865504","0.0","false","NA","","","0.24578147","0.0","false","true","1","8","false","false","","CELSR1","CELSR1","33.0","1","0","false","false","false","0","0.6931345","false","0","CELSR1","0","0.0","false"
"18646","false","4.06865504","0.0","false","NA","","","0.24578147","0.0","false","true","1","8","false","false","","BCAT1","BCAT1","33.0","1","0","false","false","false","0","0.6931345","false","0","BCAT1","0","0.0","false"
"18647","false","4.03939223","0.0","false","NA","","","0.24756199","0.0","false","true","1","8","false","false","","KRT17","KRT17","53.0","1","0","false","false","false","0","0.69606078","false","0","KRT17","0","0.0","true"
"18648","false","4.03939223","0.0","false","NA","","","0.24756199","0.0","false","true","1","8","false","false","","CCDC14","CCDC14","53.0","1","0","false","false","false","0","0.69606078","false","0","CCDC14","0","0.0","false"
"18649","false","3.89167136","1.985E-5","false","NA","","","0.25695901","0.0","false","true","2","6","false","false","","WBP11","WBP11","44.0","2","0","false","false","false","0","0.71083286","false","0","WBP11","5468","0.51807229","true"
"18650","false","4.11705121","0.0","false","NA","","","0.24289229","0.0","false","true","3","8","false","false","","MCRS1","MCRS1","30.0","3","0","false","false","false","1","0.68829488","false","0","MCRS1","0","0.0","true"
"18651","false","3.71328081","5.1075E-4","false","NA","","","0.26930363","0.0","false","true","2","7","false","false","","RBBP7","RBBP7","142.5","2","0","false","false","false","0","0.72867192","false","0","RBBP7","20318","0.5","true"
"18652","false","4.02560495","1.839E-5","false","NA","","","0.24840987","0.0","false","true","2","6","false","false","","MTA2","MTA2","34.5","2","0","false","false","false","0","0.6974395","false","0","MTA2","5110","0.5234375","false"
"18653","false","4.08272369","0.0","false","NA","","","0.24493453","0.0","false","true","1","8","false","false","","ELSPBP1","ELSPBP1","32.0","1","0","false","false","false","0","0.69172763","false","0","ELSPBP1","0","0.0","false"
"18654","false","4.08272369","0.0","false","NA","","","0.24493453","0.0","false","true","1","8","false","false","","ETS2","ETS2","32.0","1","0","false","false","false","0","0.69172763","false","0","ETS2","0","0.0","false"
"18655","false","3.9738323","1.68E-6","false","NA","","","0.25164625","0.0","false","true","2","8","false","false","","FH","FH","14.0","2","0","false","false","false","0","0.70261677","false","0","FH","550","0.52","true"
"18656","false","4.08272369","0.0","false","NA","","","0.24493453","0.0","false","true","1","8","false","false","","HES6","HES6","32.0","1","0","false","false","false","0","0.69172763","false","0","HES6","0","0.0","false"
"18657","false","3.88548115","7.3789E-4","false","NA","","","0.25736838","0.0","false","true","2","7","false","false","","CPSF1","CPSF1","133.0","2","0","false","false","false","0","0.71145189","false","0","CPSF1","41644","0.5","false"
"18658","false","4.03939223","0.0","false","NA","","","0.24756199","0.0","false","true","1","8","false","false","","ADRA2B","ADRA2B","53.0","1","0","false","false","false","0","0.69606078","false","0","ADRA2B","0","0.0","false"
"18659","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","RPAP1","RPAP1","186.0","1","0","false","false","false","0","0.70765335","false","0","RPAP1","0","0.0","false"
"18660","false","3.72228475","0.0","false","NA","","","0.2686522","0.0","false","true","1","8","false","false","","FANCE","FANCE","239.0","1","0","false","false","false","0","0.72777153","false","0","FANCE","0","0.0","false"
"18661","false","3.98564997","0.0","false","NA","","","0.25090011","0.0","false","true","1","8","false","false","","GINS3","GINS3","42.0","1","0","false","false","false","0","0.701435","false","0","GINS3","0","0.0","false"
"18662","false","4.01828925","0.0","false","Neurons","","","0.24886212","0.0","false","true","1","6","false","false","","MRPS23","MRPS23","102.0","1","0","false","false","false","0","0.69817107","false","0","MRPS23","0","0.0","false"
"18663","false","4.12999437","0.0","false","NA","","","0.24213108","0.0","false","true","1","6","false","false","","CDK9","CDK9","23.0","1","0","false","false","false","0","0.68700056","false","0","CDK9","0","0.0","true"
"18664","false","3.90742825","1.1194E-4","false","NA","","","0.25592281","0.0","false","true","2","6","false","false","","BCL6B","BCL6B","78.5","2","0","false","false","false","0","0.70925718","false","0","BCL6B","13306","0.50653595","false"
"18665","false","4.07512662","0.0","false","NA","","","0.24539115","0.0","false","true","1","6","false","false","","SRA1","SRA1","37.0","1","0","false","false","false","0","0.69248734","false","0","SRA1","0","0.0","true"
"18666","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","1","7","false","false","","RIPPLY1","RIPPLY1","213.0","1","0","false","false","false","0","0.69873382","false","0","RIPPLY1","0","0.0","false"
"18667","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","TNKS","TNKS","186.0","1","0","false","false","false","0","0.70765335","false","0","TNKS","0","0.0","true"
"18668","false","5.29712999","0.0","false","NA","","","0.18878147","0.0","false","true","1","8","false","false","","ASH2L","ASH2L","9.0","1","0","false","false","false","0","0.570287","false","0","ASH2L","0","0.0","false"
"18669","false","3.93894204","0.0","false","NA","","","0.25387528","0.0","false","true","1","7","false","false","","FAM156B","FAM156B","78.0","1","0","false","false","false","0","0.7061058","false","0","FAM156B","0","0.0","false"
"18670","false","4.14828362","0.0","false","Microglia","","","0.24106356","0.0","false","true","1","8","false","false","","SOCS6","SOCS6","21.0","1","0","false","false","false","0","0.68517164","false","0","SOCS6","0","0.0","false"
"18671","false","3.71918965","1.715E-5","false","NA","","","0.26887578","0.0","false","true","2","8","false","false","","XPC","XPC","122.0","2","0","false","false","false","0","0.72808104","false","0","XPC","2640","0.50207469","true"
"18672","false","3.97439505","0.0","false","Endothelial","","","0.25161062","0.0","false","true","1","6","false","false","","SIK1","SIK1","124.0","1","0","false","false","false","0","0.7025605","false","0","SIK1","0","0.0","false"
"18673","false","4.04023635","0.0","false","Microglia","","","0.24751027","0.0","false","true","2","8","false","false","","XIRP1","XIRP1","68.0","2","0","false","false","false","1","0.69597636","false","0","XIRP1","0","0.0","false"
"18674","false","4.11873945","0.0","false","NA","","","0.24279273","0.0","false","true","1","6","false","false","","SEC24D","SEC24D","47.0","1","0","false","false","false","0","0.68812606","false","0","SEC24D","0","0.0","false"
"18675","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","SH3BP1","SH3BP1","186.0","1","0","false","false","false","0","0.70765335","false","0","SH3BP1","0","0.0","true"
"18676","false","3.58666292","0.0","false","NA","","","0.2788107","1.0","false","true","2","7","false","false","","DCTPP1","DCTPP1","246.0","2","0","false","false","false","0","0.74133371","false","0","DCTPP1","0","0.5125","false"
"18677","false","4.01266179","0.0","false","NA","","","0.24921114","0.0","false","true","1","7","false","false","","KIAA0100","KIAA0100","213.0","1","0","false","false","false","0","0.69873382","false","0","KIAA0100","0","0.0","false"
"18678","true","3.98705684","3.093E-5","false","Neurons","","","0.25081157","0.0","false","true","4","8","false","false","","CHGB","CHGB","33.5","4","0","false","false","false","1","0.70129432","false","0","CHGB","7758","0.5078125","false"
"18679","false","4.07456387","0.0","false","NA","","","0.24542504","0.0","false","true","1","6","false","false","","SKIV2L2","SKIV2L2","34.0","1","0","false","false","false","0","0.69254361","false","0","SKIV2L2","0","0.0","false"
"18680","false","3.9957794","4.327E-5","false","NA","","","0.25026407","0.0","false","true","2","6","false","false","","MRPS11","MRPS11","63.5","2","0","false","false","false","0","0.70042206","false","0","MRPS11","11706","0.51652893","false"
"18681","false","4.12521103","1.187E-5","false","NA","","","0.24241184","0.0","false","true","2","8","false","false","","SWAP70","SWAP70","23.0","2","0","false","false","false","0","0.6874789","false","0","SWAP70","1016","0.51162791","true"
"18682","false","4.0073157","0.0","false","NA","","","0.2495436","0.0","false","true","1","6","false","false","","GULP1","GULP1","62.0","1","0","false","false","false","0","0.69926843","false","0","GULP1","0","0.0","false"
"18683","false","3.96933033","1.421E-5","false","NA","","","0.25193167","0.0","false","true","2","6","false","false","","SHTN1","SHTN1","31.5","2","0","false","false","false","0","0.70306697","false","0","SHTN1","1384","0.51694915","false"
"18684","false","4.59454136","0.0","false","NA","","","0.21764958","0.0","false","true","2","8","false","false","","CDKN2B","CDKN2B","29.0","2","0","false","false","false","1","0.64054586","false","0","CDKN2B","0","0.0","false"
"18685","false","4.01828925","0.0","false","NA","","","0.24886212","0.0","false","true","1","6","false","false","","DCAF7","DCAF7","102.0","1","0","false","false","false","0","0.69817107","false","0","DCAF7","0","0.0","false"
"18686","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","MVK","MVK","186.0","1","0","false","false","false","0","0.70765335","false","0","MVK","0","0.0","true"
"18687","false","3.221722","2.5451E-4","false","NA","","","0.31039301","0.0","true","true","5","7","false","false","","SLC35A3","SLC35A3","42.0","5","0","false","false","false","1","0.7778278","false","0","SLC35A3","29870","0.25786164","false"
"18688","false","3.99718627","1.167E-5","false","NA","","","0.25017598","0.0","false","true","2","6","false","false","","ASB3","ASB3","40.0","2","0","false","false","false","0","0.70028137","false","0","ASB3","4252","0.53424658","false"
"18689","false","3.92346652","0.0","false","NA","","","0.25487665","0.0","false","true","1","8","false","false","","PLAT","PLAT","186.0","1","0","false","false","false","0","0.70765335","false","0","PLAT","0","0.0","false"
"18690","false","4.13083849","0.0","false","NA","","","0.2420816","0.0","false","true","2","8","false","false","","PSPH","PSPH","24.0","2","0","false","false","false","1","0.68691615","false","0","PSPH","0","0.0","false"
"18691","false","4.08441193","0.0","false","NA","","","0.24483329","0.0","false","true","1","8","false","false","","BLZF1","BLZF1","20.0","1","0","false","false","false","0","0.69155881","false","0","BLZF1","0","0.0","false"
"18692","false","4.00253236","2.204E-5","false","NA","","","0.24984183","0.0","false","true","3","6","false","false","","GIGYF2","GIGYF2","58.0","3","0","false","false","false","1","0.69974676","false","0","GIGYF2","4284","0.50892857","false"
