"Gene.symbol","Cell.type","SUID","name","selected","DEG","ALSOD"
"EME1",NA,44233,"EME1","false",FALSE,FALSE
"EML2",NA,44850,"EML2","false",FALSE,FALSE
"ENKD1",NA,43621,"ENKD1","false",FALSE,FALSE
"ENO1",NA,38229,"ENO1","false",FALSE,FALSE
"ENO2",NA,45350,"ENO2","false",FALSE,FALSE
"ENO3",NA,39150,"ENO3","false",FALSE,FALSE
"EP300",NA,40402,"EP300","false",FALSE,FALSE
"EPAS1",NA,38486,"EPAS1","false",FALSE,FALSE
"EPB41",NA,42596,"EPB41","false",FALSE,FALSE
"EPM2AIP1",NA,42059,"EPM2AIP1","false",FALSE,FALSE
"EPN1",NA,40796,"EPN1","false",FALSE,FALSE
"EPN2",NA,42290,"EPN2","false",FALSE,FALSE
"EPN3",NA,44957,"EPN3","false",FALSE,FALSE
"EPRS",NA,39714,"EPRS","false",FALSE,FALSE
"EPS15",NA,40578,"EPS15","false",FALSE,FALSE
"EPS8",NA,38268,"EPS8","false",TRUE,FALSE
"ERAF",NA,41753,"ERAF","false",FALSE,FALSE
"ERBB2",NA,41137,"ERBB2","false",FALSE,FALSE
"ERBB4",NA,37789,"ERBB4","false",TRUE,TRUE
"ERCC5",NA,42119,"ERCC5","false",FALSE,FALSE
"ERCC6",NA,41367,"ERCC6","false",FALSE,FALSE
"ERCC8",NA,38833,"ERCC8","false",FALSE,FALSE
"ERH",NA,41174,"ERH","false",FALSE,FALSE
"ERN1",NA,40993,"ERN1","false",FALSE,FALSE
"ERP70",NA,45525,"ERP70","false",FALSE,FALSE
"ESD",NA,45148,"ESD","false",FALSE,FALSE
"ESR1",NA,43065,"ESR1","false",FALSE,FALSE
"ESR2",NA,38975,"ESR2","false",FALSE,FALSE
"ETS2",NA,40995,"ETS2","false",FALSE,FALSE
"EVA1A",NA,43203,"EVA1A","false",FALSE,FALSE
"EWSR1",NA,38594,"EWSR1","false",FALSE,TRUE
"EXD3",NA,38579,"EXD3","false",FALSE,FALSE
"EXOSC1",NA,41078,"EXOSC1","false",FALSE,FALSE
"EXOSC4",NA,42960,"EXOSC4","false",FALSE,FALSE
"EXOSC5",NA,44804,"EXOSC5","false",FALSE,FALSE
"EXOSC8",NA,41587,"EXOSC8","false",FALSE,FALSE
"EZR",NA,42575,"EZR","false",FALSE,FALSE
"F8",NA,42062,"F8","false",FALSE,FALSE
"F8A2",NA,45376,"F8A2","false",FALSE,FALSE
"FABP5",NA,40684,"FABP5","false",FALSE,FALSE
"FADD",NA,39322,"FADD","false",FALSE,FALSE
"FAF1",NA,39716,"FAF1","false",FALSE,FALSE
"FAF2",NA,41283,"FAF2","false",FALSE,FALSE
"FAM103A1",NA,43619,"FAM103A1","false",FALSE,FALSE
"FAM156B",NA,40941,"FAM156B","false",FALSE,FALSE
"FAM161A",NA,44192,"FAM161A","false",FALSE,FALSE
"FAM69B",NA,45501,"FAM69B","false",FALSE,FALSE
"FAM86C1",NA,41458,"FAM86C1","false",FALSE,FALSE
"FAM96B",NA,38568,"FAM96B","false",FALSE,FALSE
"FAM9B",NA,37903,"FAM9B","false",FALSE,FALSE
"FAN1",NA,38412,"FAN1","false",FALSE,FALSE
"FANCA",NA,38882,"FANCA","false",FALSE,FALSE
"FANCC",NA,44394,"FANCC","false",FALSE,FALSE
"FANCD2",NA,38416,"FANCD2","false",FALSE,FALSE
"FANCE",NA,40970,"FANCE","false",FALSE,FALSE
"FANCF",NA,45439,"FANCF","false",FALSE,FALSE
"FANCG",NA,40849,"FANCG","false",FALSE,FALSE
"FARSB",NA,41230,"FARSB","false",FALSE,FALSE
"FASLG",NA,43811,"FASLG","false",FALSE,FALSE
"FATE1",NA,43875,"FATE1","false",FALSE,FALSE
"FBL",NA,38192,"FBL","false",FALSE,FALSE
"FBLN1",NA,39493,"FBLN1","false",FALSE,FALSE
"FBLN5",NA,39800,"FBLN5","false",FALSE,FALSE
"FBP1",NA,44396,"FBP1","false",FALSE,FALSE
"FBP2",NA,44680,"FBP2","false",FALSE,FALSE
"FBXL17",NA,40678,"FBXL17","false",FALSE,FALSE
"FBXL18",NA,42005,"FBXL18","false",FALSE,FALSE
"FBXL22",NA,41473,"FBXL22","false",FALSE,FALSE
"FBXL3",NA,41624,"FBXL3","false",FALSE,FALSE
"FBXL5",NA,39330,"FBXL5","false",FALSE,FALSE
"FBXO11",NA,45734,"FBXO11","false",FALSE,FALSE
"FBXO18",NA,38853,"FBXO18","false",FALSE,FALSE
"FBXO3",NA,39237,"FBXO3","false",FALSE,FALSE
"FBXO6",NA,38353,"FBXO6","false",FALSE,FALSE
"FBXW2",NA,41622,"FBXW2","false",FALSE,FALSE
"FBXW5",NA,42105,"FBXW5","false",FALSE,FALSE
"FBXW7",NA,38264,"FBXW7","false",FALSE,FALSE
"FDFT1",NA,43548,"FDFT1","false",FALSE,FALSE
"FEM1A",NA,41119,"FEM1A","false",FALSE,FALSE
"FEM1C",NA,40342,"FEM1C","false",FALSE,FALSE
"FEN1",NA,43529,"FEN1","false",FALSE,FALSE
"FES",NA,43347,"FES","false",FALSE,FALSE
"FEZ1",NA,37828,"FEZ1","false",FALSE,FALSE
"FEZ2",NA,42968,"FEZ2","false",FALSE,FALSE
"FGR",NA,40133,"FGR","false",FALSE,FALSE
"FH",NA,40991,"FH","false",FALSE,FALSE
"FHIT",NA,39658,"FHIT","false",FALSE,FALSE
"FHL1",NA,37750,"FHL1","false",TRUE,FALSE
"FHL2",NA,39774,"FHL2","false",FALSE,FALSE
"FHL3",NA,42901,"FHL3","false",FALSE,FALSE
"FIBP",NA,45626,"FIBP","false",FALSE,FALSE
"FKBP1A",NA,37764,"FKBP1A","false",FALSE,FALSE
"FKBP1B",NA,41931,"FKBP1B","false",FALSE,FALSE
"FKBP3",NA,45112,"FKBP3","false",FALSE,FALSE
"FKBP4",NA,38234,"FKBP4","false",FALSE,FALSE
"FKBP5",NA,40576,"FKBP5","false",FALSE,FALSE
"FKBPL",NA,43439,"FKBPL","false",FALSE,FALSE
"FLJ10292",NA,44603,"FLJ10292","false",FALSE,FALSE
"FLJ11017",NA,43391,"FLJ11017","false",FALSE,FALSE
"FLNA",NA,39984,"FLNA","false",FALSE,FALSE
"FLNC",NA,37988,"FLNC","false",TRUE,FALSE
"FLOT1",NA,38642,"FLOT1","false",FALSE,FALSE
"FLOT2",NA,41545,"FLOT2","false",FALSE,FALSE
"FMR1",NA,43650,"FMR1","false",FALSE,FALSE
"FN1",NA,45746,"FN1","false",FALSE,FALSE
"FNDC11",NA,41271,"FNDC11","false",FALSE,FALSE
"FOS",NA,44287,"FOS","false",FALSE,FALSE
"FOXM1",NA,40091,"FOXM1","false",FALSE,FALSE
"FOXO3",NA,38335,"FOXO3","false",FALSE,FALSE
"FOXO4",NA,39063,"FOXO4","false",FALSE,FALSE
"FOXRED2",NA,41392,"FOXRED2","false",FALSE,FALSE
"FPR1",NA,42558,"FPR1","false",FALSE,FALSE
"FRA10AC1",NA,42811,"FRA10AC1","false",FALSE,FALSE
"FRAT1",NA,40826,"FRAT1","false",FALSE,FALSE
"FRK",NA,44489,"FRK","false",FALSE,FALSE
"FRS3",NA,43639,"FRS3","false",FALSE,FALSE
"FSCN1",NA,45115,"FSCN1","false",FALSE,FALSE
"FTH1",NA,39024,"FTH1","false",FALSE,FALSE
"FTL",NA,39660,"FTL","false",FALSE,FALSE
"FTS",NA,42903,"FTS","false",FALSE,FALSE
"FTSJ1",NA,43521,"FTSJ1","false",FALSE,FALSE
"FTSJ3",NA,40723,"FTSJ3","false",FALSE,FALSE
"FUBP3",NA,38718,"FUBP3","false",FALSE,FALSE
"FUNDC1",NA,45380,"FUNDC1","false",FALSE,FALSE
"FUNDC2",NA,45569,"FUNDC2","false",FALSE,FALSE
"FURIN",NA,42451,"FURIN","false",FALSE,FALSE
"FUS",NA,38389,"FUS","false",FALSE,TRUE
"FUT11",NA,43418,"FUT11","false",FALSE,FALSE
"FXR1",NA,44965,"FXR1","false",FALSE,FALSE
"FXR2",NA,39725,"FXR2","false",FALSE,FALSE
"FYN",NA,43573,"FYN","false",FALSE,FALSE
"GABARAP",NA,45390,"GABARAP","false",FALSE,FALSE
"GABARAPL1",NA,39735,"GABARAPL1","false",FALSE,FALSE
"GABARAPL2",NA,41559,"GABARAPL2","false",FALSE,FALSE
"GABPA",NA,38554,"GABPA","false",FALSE,FALSE
"GADD45A",NA,38862,"GADD45A","false",FALSE,FALSE
"GADD45B",NA,42341,"GADD45B","false",FALSE,FALSE
"GADD45G",NA,41678,"GADD45G","false",FALSE,FALSE
"GALNT12",NA,44398,"GALNT12","false",FALSE,FALSE
"GANAB",NA,39565,"GANAB","false",FALSE,FALSE
"GAPDH",NA,38688,"GAPDH","false",FALSE,FALSE
"GARS",NA,45142,"GARS","false",FALSE,TRUE
"GART",NA,39065,"GART","false",FALSE,FALSE
"GAS7",NA,44149,"GAS7","false",FALSE,FALSE
"GATA1",NA,38977,"GATA1","false",FALSE,FALSE
"GATM",NA,41244,"GATM","false",FALSE,FALSE
"GBP2",NA,44238,"GBP2","false",FALSE,FALSE
"GCC1",NA,44256,"GCC1","false",FALSE,FALSE
"GCK",NA,38906,"GCK","false",FALSE,FALSE
"GDF9",NA,43024,"GDF9","false",FALSE,FALSE
"GDI1",NA,38284,"GDI1","false",TRUE,FALSE
"GDPD5",NA,39093,"GDPD5","false",FALSE,FALSE
"GEMIN2",NA,42815,"GEMIN2","false",FALSE,FALSE
"GEMIN4",NA,41477,"GEMIN4","false",FALSE,FALSE
"GFI1B",NA,40815,"GFI1B","false",FALSE,FALSE
"GFPT1",NA,45097,"GFPT1","false",FALSE,FALSE
"GGA1",NA,41977,"GGA1","false",FALSE,FALSE
"GGA3",NA,39351,"GGA3","false",FALSE,FALSE
"GGH",NA,41920,"GGH","false",FALSE,FALSE
"GHR",NA,43070,"GHR","false",FALSE,FALSE
"GIGYF2",NA,40869,"GIGYF2","false",FALSE,FALSE
"GIN1",NA,41776,"GIN1","false",TRUE,FALSE
"GINS2",NA,44869,"GINS2","false",FALSE,FALSE
"GINS3",NA,40968,"GINS3","false",FALSE,FALSE
"GINS4",NA,44867,"GINS4","false",FALSE,FALSE
"GIT1",NA,37847,"GIT1","false",FALSE,FALSE
"GIT2",NA,39229,"GIT2","false",FALSE,FALSE
"GLDC",NA,39302,"GLDC","false",FALSE,FALSE
"GLRX3",NA,44348,"GLRX3","false",FALSE,FALSE
"GLRX5",NA,43925,"GLRX5","false",FALSE,FALSE
"GLYCTK",NA,39997,"GLYCTK","false",FALSE,FALSE
"GMNN",NA,44576,"GMNN","false",FALSE,FALSE
"GMPS",NA,41436,"GMPS","false",FALSE,FALSE
"GNA13",NA,41808,"GNA13","false",TRUE,FALSE
"GNAI2",NA,38600,"GNAI2","false",FALSE,FALSE
"GNE",NA,38932,"GNE","false",FALSE,FALSE
"GNL1",NA,44920,"GNL1","false",FALSE,FALSE
"GNL3",NA,40528,"GNL3","false",FALSE,FALSE
"GNPDA1",NA,38355,"GNPDA1","false",FALSE,FALSE
"GOLGA2",NA,40545,"GOLGA2","false",FALSE,FALSE
"GOLGA3",NA,42983,"GOLGA3","false",FALSE,FALSE
"GOLGA4",NA,44477,"GOLGA4","false",FALSE,FALSE
"GOLGA8DP",NA,43441,"GOLGA8DP","false",FALSE,FALSE
"GOLIM4",NA,40556,"GOLIM4","false",FALSE,FALSE
"GORASP2",NA,40406,"GORASP2","false",FALSE,FALSE
"GOT1",NA,44373,"GOT1","false",FALSE,FALSE
"GOT2",NA,45295,"GOT2","false",FALSE,FALSE
"GP6",NA,42223,"GP6","false",FALSE,FALSE
"GPAA1",NA,43300,"GPAA1","false",FALSE,FALSE
"GPBP1L1",NA,44275,"GPBP1L1","false",FALSE,FALSE
"GPD2",NA,43155,"GPD2","false",FALSE,FALSE
"GPI",NA,38908,"GPI","false",FALSE,FALSE
"GPIHBP1",NA,44744,"GPIHBP1","false",FALSE,FALSE
"GPNMB",NA,43226,"GPNMB","false",TRUE,FALSE
"GPRASP2",NA,39719,"GPRASP2","false",FALSE,FALSE
"GPRIN2",NA,44094,"GPRIN2","false",FALSE,FALSE
"GPX7",NA,40365,"GPX7","false",FALSE,FALSE
"GRB10",NA,43744,"GRB10","false",FALSE,FALSE
"GRB2",NA,38465,"GRB2","false",FALSE,FALSE
"GRK5",NA,37916,"GRK5","false",FALSE,FALSE
"GRPEL1",NA,45321,"GRPEL1","false",FALSE,FALSE
"GRWD1",NA,38794,"GRWD1","false",FALSE,FALSE
"GSAP",NA,42160,"GSAP","false",TRUE,FALSE
"GSK3B",NA,44084,"GSK3B","false",FALSE,FALSE
"GSPT1",NA,45544,"GSPT1","false",FALSE,FALSE
"GSTP1",NA,45374,"GSTP1","false",FALSE,FALSE
"GTF2A1",NA,39803,"GTF2A1","false",FALSE,FALSE
"GTF2B",NA,42363,"GTF2B","false",FALSE,FALSE
"GTF3C1",NA,43094,"GTF3C1","false",FALSE,FALSE
"GTF3C3",NA,40749,"GTF3C3","false",FALSE,FALSE
"GULP1",NA,40906,"GULP1","false",FALSE,FALSE
"GUSBP1",NA,43851,"GUSBP1","false",FALSE,FALSE
"H2AFV",NA,38843,"H2AFV","false",FALSE,FALSE
"H2AFX",NA,39829,"H2AFX","false",FALSE,FALSE
"H2AFY",NA,38183,"H2AFY","false",FALSE,FALSE
"H2AFY2",NA,41874,"H2AFY2","false",FALSE,FALSE
"HABP4",NA,40384,"HABP4","false",TRUE,FALSE
"HADHA",NA,45069,"HADHA","false",FALSE,FALSE
"HAP1",NA,42552,"HAP1","false",FALSE,FALSE
"HAT1",NA,41881,"HAT1","false",FALSE,FALSE
"HAUS7",NA,40668,"HAUS7","false",FALSE,FALSE
"HBA2",NA,45126,"HBA2","false",FALSE,FALSE
"HC21ORF7",NA,44321,"HC21ORF7","false",FALSE,FALSE
"HCFC1",NA,38770,"HCFC1","false",FALSE,FALSE
"HCFC2",NA,38541,"HCFC2","false",TRUE,FALSE
"HCK",NA,38468,"HCK","false",FALSE,FALSE
"HCTP4",NA,40274,"HCTP4","false",FALSE,FALSE
"HDAC1",NA,37936,"HDAC1","false",FALSE,FALSE
"HDAC11",NA,40077,"HDAC11","false",FALSE,FALSE
"HDAC2",NA,38055,"HDAC2","false",FALSE,FALSE
"HDAC3",NA,37893,"HDAC3","false",FALSE,FALSE
"HDAC5",NA,38902,"HDAC5","false",FALSE,FALSE
"HDAC6",NA,38730,"HDAC6","false",FALSE,FALSE
"HDAC8",NA,39602,"HDAC8","false",FALSE,FALSE
"HDGF",NA,41697,"HDGF","false",FALSE,FALSE
"HEATR3",NA,38059,"HEATR3","false",TRUE,FALSE
"HECW2",NA,38967,"HECW2","false",FALSE,FALSE
"HEL-S-103",NA,41676,"HEL-S-103","false",FALSE,FALSE
"HELZ",NA,37861,"HELZ","false",FALSE,FALSE
"HEMGN",NA,44682,"HEMGN","false",FALSE,FALSE
"HERC1",NA,42297,"HERC1","false",FALSE,FALSE
"HES1",NA,44729,"HES1","false",FALSE,FALSE
"HES6",NA,40986,"HES6","false",FALSE,FALSE
"HEXA",NA,38357,"HEXA","false",FALSE,TRUE
"HEY1",NA,40764,"HEY1","false",FALSE,FALSE
"HEY2",NA,44195,"HEY2","false",FALSE,FALSE
"HEYL",NA,43931,"HEYL","false",FALSE,FALSE
"HGH1",NA,42803,"HGH1","false",FALSE,FALSE
"HIC1",NA,43568,"HIC1","false",FALSE,FALSE
"HIF1A",NA,39592,"HIF1A","false",FALSE,FALSE
"HINT1",NA,45072,"HINT1","false",FALSE,FALSE
"HINT3",NA,40762,"HINT3","false",FALSE,FALSE
"HIP1",NA,44797,"HIP1","false",FALSE,FALSE
"HIP2",NA,43700,"HIP2","false",FALSE,FALSE
"HIPK1",NA,43603,"HIPK1","false",TRUE,FALSE
"HIPK2",NA,42162,"HIPK2","false",FALSE,FALSE
"HIST1H2AD",NA,41035,"HIST1H2AD","false",FALSE,FALSE
"HIST1H2AE",NA,40033,"HIST1H2AE","false",FALSE,FALSE
"HIST1H2BB",NA,41792,"HIST1H2BB","false",FALSE,FALSE
"HIST1H2BO",NA,39427,"HIST1H2BO","false",FALSE,FALSE
"HIST1H3F",NA,38564,"HIST1H3F","false",FALSE,FALSE
"HIST1H4L",NA,39215,"HIST1H4L","false",FALSE,FALSE
"HIST2H3D",NA,40272,"HIST2H3D","false",FALSE,FALSE
"HIST3H3",NA,37938,"HIST3H3","false",FALSE,FALSE
"HK1",NA,42598,"HK1","false",FALSE,FALSE
"HK1-tb",NA,38845,"HK1-tb","false",FALSE,FALSE
"HLA-A",NA,44032,"HLA-A","false",FALSE,FALSE
"HLA-B",NA,37801,"HLA-B","false",TRUE,FALSE
"HLA-C",NA,43787,"HLA-C","false",FALSE,FALSE
"HLA-DOA",NA,44597,"HLA-DOA","false",FALSE,FALSE
"HLTF",NA,42111,"HLTF","false",FALSE,FALSE
"HMGA1",NA,39458,"HMGA1","false",FALSE,FALSE
"HMGXB4",NA,41985,"HMGXB4","false",FALSE,FALSE
"HMOX2",NA,39669,"HMOX2","false",FALSE,FALSE
"HNF4A",NA,42367,"HNF4A","false",FALSE,FALSE
"HNMT",NA,39067,"HNMT","false",TRUE,FALSE
"HNRNPA0",NA,38634,"HNRNPA0","false",FALSE,FALSE
"HNRNPA1",NA,38041,"HNRNPA1","false",FALSE,TRUE
"HNRNPA2B1",NA,41131,"HNRNPA2B1","false",TRUE,TRUE
"HNRNPC",NA,44829,"HNRNPC","false",FALSE,FALSE
"HNRNPH1",NA,38694,"HNRNPH1","false",FALSE,FALSE
"HNRNPK",NA,39772,"HNRNPK","false",FALSE,FALSE
"HNRNPL",NA,40492,"HNRNPL","false",FALSE,FALSE
"HNRNPM",NA,44587,"HNRNPM","false",FALSE,FALSE
"HNRNPU",NA,41574,"HNRNPU","false",FALSE,FALSE
"HNRNPUL1",NA,40408,"HNRNPUL1","false",FALSE,FALSE
"HNRNPUL2",NA,40292,"HNRNPUL2","false",FALSE,FALSE
"HNRPA1",NA,43426,"HNRPA1","false",FALSE,FALSE
"HNRPDL",NA,39138,"HNRPDL","false",FALSE,FALSE
"HOMEZ",NA,41668,"HOMEZ","false",FALSE,FALSE
"HOXA1",NA,38602,"HOXA1","false",FALSE,FALSE
"HOXA5",NA,42287,"HOXA5","false",FALSE,FALSE
"HOXA9",NA,44027,"HOXA9","false",FALSE,FALSE
"HOXB6",NA,39095,"HOXB6","false",FALSE,FALSE
"HOXB9",NA,43104,"HOXB9","false",FALSE,FALSE
"HOXD4",NA,41129,"HOXD4","false",FALSE,FALSE
"HPS6",NA,43933,"HPS6","false",FALSE,FALSE
"HRG",NA,43628,"HRG","false",FALSE,FALSE
"HRNR",NA,41219,"HRNR","false",FALSE,FALSE
"HSD17B14",NA,43880,"HSD17B14","false",FALSE,FALSE
"HSD17B3",NA,44684,"HSD17B3","false",FALSE,FALSE
"HSF1",NA,37837,"HSF1","false",FALSE,FALSE
"HSP90AA1",NA,38747,"HSP90AA1","false",FALSE,FALSE
"HSP90AB1",NA,44167,"HSP90AB1","false",FALSE,FALSE
"HSP90B1",NA,38345,"HSP90B1","false",FALSE,FALSE
"HSPA1L",NA,38785,"HSPA1L","false",FALSE,FALSE
"HSPA2",NA,37875,"HSPA2","false",FALSE,FALSE
"HSPA4",NA,39042,"HSPA4","false",FALSE,FALSE
"HSPA4L",NA,38189,"HSPA4L","false",FALSE,FALSE
"HSPA5",NA,41632,"HSPA5","false",FALSE,FALSE
"HSPA8",NA,38610,"HSPA8","false",FALSE,FALSE
"HSPA9",NA,37821,"HSPA9","false",FALSE,FALSE
"HSPB1",NA,41979,"HSPB1","false",FALSE,FALSE
"HSPB2-C11orf52",NA,42315,"HSPB2-C11orf52","false",FALSE,FALSE
"HSPB7",NA,41794,"HSPB7","false",FALSE,FALSE
"HSPC142",NA,38828,"HSPC142","false",FALSE,FALSE
"HSPC152",NA,39197,"HSPC152","false",FALSE,FALSE
"HSPE1",NA,45166,"HSPE1","false",FALSE,FALSE
"HSPG2",NA,43170,"HSPG2","false",FALSE,FALSE
"HSPH1",NA,38936,"HSPH1","false",FALSE,FALSE
"HTATIP",NA,42923,"HTATIP","false",FALSE,FALSE
"HTATSF1",NA,45406,"HTATSF1","false",FALSE,FALSE
"HTRA2",NA,40119,"HTRA2","false",FALSE,FALSE
"HTT",NA,40285,"HTT","false",FALSE,FALSE
"HUS1",NA,42415,"HUS1","false",FALSE,FALSE
"HUWE1",NA,38681,"HUWE1","false",FALSE,FALSE
"ICE1",NA,39940,"ICE1","false",TRUE,FALSE
"IFIT1",NA,43180,"IFIT1","false",FALSE,FALSE
"IFIT2",NA,40670,"IFIT2","false",FALSE,FALSE
"IFITM2",NA,38007,"IFITM2","false",TRUE,FALSE
"IFRD1",NA,43325,"IFRD1","false",TRUE,FALSE
"IFT20",NA,38938,"IFT20","false",FALSE,FALSE
"IGBP1",NA,37864,"IGBP1","false",FALSE,FALSE
"IGF2BP1",NA,43935,"IGF2BP1","false",FALSE,FALSE
"IGF2R",NA,40864,"IGF2R","false",FALSE,FALSE
"IGSF8",NA,38231,"IGSF8","false",FALSE,FALSE
"IHPK2",NA,43623,"IHPK2","false",FALSE,FALSE
"IK",NA,41046,"IK","false",FALSE,FALSE
"IKBKB",NA,42520,"IKBKB","false",FALSE,FALSE
"IKBKE",NA,43789,"IKBKE","false",FALSE,FALSE
"IKBKG",NA,44126,"IKBKG","false",FALSE,FALSE
"IKZF2",NA,44030,"IKZF2","false",FALSE,FALSE
"IL12A",NA,42488,"IL12A","false",FALSE,FALSE
"IL16",NA,39533,"IL16","false",FALSE,FALSE
"IL1F5",NA,43953,"IL1F5","false",FALSE,FALSE
"ILF2",NA,40562,"ILF2","false",FALSE,FALSE
"ILF3",NA,44353,"ILF3","false",FALSE,FALSE
"ILK",NA,43999,"ILK","false",FALSE,FALSE
"IMMT",NA,40148,"IMMT","false",FALSE,FALSE
"IMPDH1",NA,44577,"IMPDH1","false",TRUE,FALSE
"ING1",NA,42121,"ING1","false",FALSE,FALSE
"ING2",NA,43791,"ING2","false",FALSE,FALSE
"ING4",NA,44447,"ING4","false",FALSE,FALSE
"ING5",NA,40266,"ING5","false",FALSE,FALSE
"INO80C",NA,42921,"INO80C","false",FALSE,FALSE
"INPP5J",NA,44074,"INPP5J","false",FALSE,FALSE
"INPPL1",NA,40131,"INPPL1","false",FALSE,FALSE
"IP6K2",NA,39506,"IP6K2","false",FALSE,FALSE
"IPO8",NA,45214,"IPO8","false",FALSE,FALSE
"IPPK",NA,39768,"IPPK","false",FALSE,FALSE
"IQGAP1",NA,37901,"IQGAP1","false",FALSE,FALSE
"IRAK1",NA,39314,"IRAK1","false",FALSE,FALSE
"IRAK4",NA,40672,"IRAK4","false",FALSE,FALSE
"IRF2",NA,40339,"IRF2","false",FALSE,FALSE
"IRF7",NA,39316,"IRF7","false",FALSE,FALSE
"IRS4",NA,37963,"IRS4","false",FALSE,FALSE
"ISG15",NA,38377,"ISG15","false",FALSE,FALSE
"ITCH",NA,40877,"ITCH","false",FALSE,FALSE
"ITGA3",NA,42674,"ITGA3","false",FALSE,FALSE
"ITGA4",NA,40614,"ITGA4","false",FALSE,FALSE
"ITGA9",NA,42863,"ITGA9","false",FALSE,FALSE
"ITGB1",NA,42361,"ITGB1","false",FALSE,FALSE
"ITGB1BP1",NA,39194,"ITGB1BP1","false",FALSE,FALSE
"ITGB1BP2",NA,39860,"ITGB1BP2","false",FALSE,FALSE
"ITGB2",NA,45740,"ITGB2","false",FALSE,FALSE
"ITGB3",NA,43504,"ITGB3","false",FALSE,FALSE
"ITGB5",NA,44704,"ITGB5","false",FALSE,FALSE
"ITGB7",NA,44466,"ITGB7","false",FALSE,FALSE
"ITK",NA,44918,"ITK","false",FALSE,FALSE
"ITPR2",NA,38127,"ITPR2","false",TRUE,TRUE
"ITSN1",NA,39169,"ITSN1","false",FALSE,FALSE
"ITSN2",NA,38044,"ITSN2","false",FALSE,FALSE
"IVNS1ABP",NA,39001,"IVNS1ABP","false",FALSE,FALSE
"IWS1",NA,41822,"IWS1","false",FALSE,FALSE
"IXL",NA,42369,"IXL","false",FALSE,FALSE
"JADE2",NA,39253,"JADE2","false",FALSE,FALSE
"JMJD1C",NA,42090,"JMJD1C","false",TRUE,FALSE
"JMJD6",NA,39721,"JMJD6","false",FALSE,FALSE
"JTV1",NA,44564,"JTV1","false",FALSE,FALSE
"JUN",NA,44464,"JUN","false",FALSE,FALSE
"JUNB",NA,41199,"JUNB","false",FALSE,FALSE
"JUP",NA,41907,"JUP","false",FALSE,FALSE
"KAT2B",NA,43234,"KAT2B","false",FALSE,FALSE
"KAT5",NA,38422,"KAT5","false",FALSE,FALSE
"KAT6A",NA,38304,"KAT6A","false",TRUE,FALSE
"KAT7",NA,40093,"KAT7","false",FALSE,FALSE
"KBTBD2",NA,39413,"KBTBD2","false",FALSE,FALSE
"KBTBD7",NA,38062,"KBTBD7","false",FALSE,FALSE
"KCMF1",NA,40770,"KCMF1","false",FALSE,FALSE
"KCNAB1",NA,43748,"KCNAB1","false",TRUE,FALSE
"KCNE3",NA,45651,"KCNE3","false",FALSE,FALSE
"KCNE4",NA,42031,"KCNE4","false",TRUE,FALSE
"KCNK4",NA,43402,"KCNK4","false",FALSE,FALSE
"KCTD10",NA,38822,"KCTD10","false",FALSE,FALSE
"KCTD6",NA,43684,"KCTD6","false",FALSE,FALSE
"KDM1A",NA,43339,"KDM1A","false",FALSE,FALSE
"KDM3A",NA,41889,"KDM3A","false",FALSE,FALSE
"KDM5C",NA,38451,"KDM5C","false",FALSE,FALSE
"KDM6A",NA,41886,"KDM6A","false",FALSE,FALSE
"KEAP1",NA,39598,"KEAP1","false",FALSE,FALSE
"KHDRBS1",NA,40659,"KHDRBS1","false",FALSE,FALSE
"KHK",NA,44718,"KHK","false",FALSE,FALSE
"KIAA0100",NA,40925,"KIAA0100","false",FALSE,FALSE
"KIAA0141",NA,43768,"KIAA0141","false",TRUE,FALSE
"KIAA0368",NA,37952,"KIAA0368","false",FALSE,FALSE
"KIAA0408",NA,43888,"KIAA0408","false",FALSE,FALSE
"KIAA0753",NA,39700,"KIAA0753","false",FALSE,FALSE
"KIAA1683",NA,45679,"KIAA1683","false",FALSE,FALSE
"KIAA2010",NA,38210,"KIAA2010","false",FALSE,FALSE
"KIF11",NA,39304,"KIF11","false",FALSE,FALSE
"KIF1B",NA,39167,"KIF1B","false",FALSE,FALSE
"KIF1BP",NA,38734,"KIF1BP","false",FALSE,FALSE
"KIF3A",NA,43038,"KIF3A","false",FALSE,FALSE
"KIF5B",NA,43407,"KIF5B","false",FALSE,FALSE
"KIF7",NA,38732,"KIF7","false",FALSE,FALSE
"KIN",NA,38351,"KIN","false",FALSE,FALSE
"KIRREL",NA,39688,"KIRREL","false",FALSE,FALSE
"KIT",NA,37791,"KIT","false",FALSE,FALSE
"KLF3",NA,43019,"KLF3","false",FALSE,FALSE
"KLF6",NA,37794,"KLF6","false",TRUE,FALSE
"KLF8",NA,42997,"KLF8","false",FALSE,FALSE
"KLHL12",NA,38702,"KLHL12","false",FALSE,FALSE
"KLHL22",NA,39400,"KLHL22","false",FALSE,FALSE
"KLHL23",NA,45708,"KLHL23","false",FALSE,FALSE
"KLHL32",NA,40650,"KLHL32","false",FALSE,FALSE
"KLHL40",NA,38618,"KLHL40","false",FALSE,FALSE
"KMT2A",NA,38566,"KMT2A","false",FALSE,FALSE
"KMT2B",NA,41475,"KMT2B","false",FALSE,FALSE
"KMT2C",NA,43976,"KMT2C","false",FALSE,FALSE
"KMT2D",NA,43974,"KMT2D","false",FALSE,FALSE
"KMT5A",NA,38631,"KMT5A","false",FALSE,FALSE
