SrNo	V1	V2
82436	A0A024R9Q9	O75925
82437	O95714	Q16659
82438	P55036	Q13561
82439	O14818	P55036
82440	O00232	P55036
82441	A0A087WZ51	P55036
82442	P28074	P55036
82443	O75925	Q86YN6
82444	P24864	Q01094
82445	A0A024R4F4	P24864
82446	B2R5T5	P24864
82447	O15350	P24864
82448	A0A024R1S2	P24864
82449	P50995	Q9H0W5
82450	A0A024RDV3	P24864
82451	O75925	P36873
82452	O75925	Q6ZW49
82453	P56545	Q9H6U6
82454	P56545	Q01543
82455	P56545	P62273
82456	P27986	Q9UKG1
82457	O15455	Q9NYJ8
82458	P56545	Q9UKL0
82459	O75925	P48431
82460	B4DHF6	P0CG48
82461	Q99496	Q9H7Z6
82462	P23396	Q9BV73
82463	P0CG48	Q92830
82464	O43765	O75925
82465	O15205	Q6NXE6
82466	P0CG48	Q9BXK1
82467	P27986	Q16627
82468	P27986	P49639
82469	Q00688	Q8WX92
82470	O95352	Q9NT62
82471	A0A024QZB8	O95352
82472	P0CG48	Q02763
82473	P0CG48	P17948
82474	P30040	Q9NRR5
82475	O76071	P30040
82476	A0A024R9W5	P30040
82477	P16104	P30040
82478	A0A024R7L6	P0CG48
82479	A0A024R8B8	P0CG48
82480	O95352	Q9BXW4
82481	P05161	Q14938
82482	O15234	P62993
82483	P0CG48	P14859
82484	P0CG48	Q6FHZ7
82485	A0A024R475	A0A024RAH8
82486	O14818	Q16659
82487	O15530	Q9Y4P3
82488	A0A024R475	P52294
82489	O43184	P27986
82490	P0CG48	Q9H9S0
82491	P0CG48	Q9BRX5
82492	O75925	Q9BV73
82493	P14373	Q96BH1
82494	P27986	Q9UBK5
82495	O75925	Q969Q1
82496	Q16637	Q6Y7W6
82497	P55036	Q9P0W5
82498	O60869	P54845
82499	O95863	Q96IF1
82500	A0A024R9R7	O96019
82501	P16104	P26447
82502	O95863	Q92769
82503	Q16659	Q96JN8
82504	O95863	Q13547
82505	A0A024R134	A0A024R9R7
82506	A0A024R9R7	Q8NBZ0
82507	A0A024R3Z2	P61086
82508	P61077	Q92831
82509	Q29RF7	Q9NTI5
82510	E5KR07	P57678
82511	O95793	P61247
82512	O95863	P68431
82513	P61247	Q9UQL6
82514	P0CG48	Q06418
82515	P0CG48	Q7Z388
82516	P16949	Q15019
82517	Q14011	Q9UL15
82518	Q16514	Q92831
82519	O95905	P0CG48
82520	P0CG48	Q9P0I2
82521	O00151	O75582
82522	P0CG48	P22004
82523	F8W1Z2	P0CG48
82524	P37231	Q8WZ75
82525	Q9NTI5	Q9UQE7
82526	F1D8N7	Q8WZ75
82527	A0A024R9D2	P0CG48
82528	O43324	P0CG48
82529	P0CG48	Q8WVY7
82530	A0A024R5S7	P0CG48
82531	P0CG48	Q8WU76
82532	P0CG48	Q6DKI1
82533	O60563	Q92831
82534	P0CG48	Q9Y399
82535	A1YLA2	Q92831
82536	O15350	Q92831
82537	P17480	Q92831
82538	Q53T94	Q92831
82539	Q13118	Q92831
82540	P0CG48	Q99466
82541	Q92831	Q96BA7
82542	A0A024RDI0	Q8TAP6
82543	A0A024RC62	Q16254
82544	P04196	Q9UI14
82545	O00463	P0CG48
82546	P0CG48	Q12981
82547	P0CG48	Q86TM6
82548	P0CG48	Q6PIW4
82549	Q9BU76	Q9NVV9
82550	P0CG48	P26651
82551	P0CG48	P37088
82552	P0CG48	Q14CS0
82553	A8K5J1	P62273
82554	P0CG48	Q9H7F0
82555	P0CG48	Q15738
82556	P0CG48	Q9P215
82557	F5GXF0	Q92831
82558	A0A024R791	P0CG48
82559	P0CG48	Q9NP85
82560	O60500	P0CG48
82561	P0CG48	P51787
82562	B0QZ35	Q92831
82563	Q01094	Q92831
82564	P0CG48	Q08050
82565	Q14814	Q92831
82566	Q92831	Q9UIH9
82567	B7Z2C9	Q92831
82568	P33778	Q92831
82569	P35659	Q92831
82570	Q13952	Q92831
82571	A0A024RBG7	Q92831
82572	A0A024R2D7	Q92831
82573	O75486	Q92831
82574	A8K9C6	Q92831
82575	P56545	Q92831
82576	A8K3T2	P0CG48
82577	P0CG48	Q4VCS5
82578	F1D8N1	Q92831
82579	Q92831	Q96F10
82580	B1ALF6	Q92831
82581	Q92831	Q9Y4A5
82582	Q16539	Q92831
82583	P0CG48	X6REB3
82584	P0CG48	P52737
82585	P68431	Q9H7Z6
82586	B7Z325	Q9UI14
82587	B3KT21	Q04864
82588	A0A024R0A8	B3KT21
82589	B3KT21	Q92843
82590	B3KT21	P25445
82591	B3KT21	P26038
82592	B3KT21	O14763
82593	B3KT21	P45983
82594	B3KT21	Q92851
82595	A0A024R2B3	B3KT21
82596	O00303	P0CG48
82597	B3KT21	P42574
82598	B3KT21	Q16548
82599	B3KT21	Q14790
82600	B3KT21	Q07820
82601	A8K5J1	Q542Y6
82602	B4E0L1	Q53EV4
82603	B4E0L1	O95147
82604	P0CG48	P49419
82605	P0CG48	Q13126
82606	O15511	P0CG48
82607	P55036	Q9Y3C5
82608	B4DTP6	P57678
82609	P24864	P28749
82610	A0A024R4X8	Q9NRX5
82611	A0A024R4X8	P43699
82612	P27986	Q59FK4
82613	P0CG48	Q01726
82614	A4D1D2	P0CG48
82615	D0PNI1	O75628
82616	O95456	P0CG48
82617	P0CG48	Q8IY17
82618	Q9BSL1	Q9UKX2
82619	P05423	P31260
82620	O75925	P55854
82621	P45983	Q99640
82622	P53779	Q99640
82623	B7Z3D6	Q99640
82624	A0A024R366	P0CG48
82625	P31260	Q16533
82626	P0CG48	P16260
82627	P0CG48	P49407
82628	O95863	P0CG48
82629	P55036	P62333
82630	A0A024RAH8	P0CG48
82631	P0CG48	Q96B70
82632	O94955	P24864
82633	O60260	P24864
82634	P0CG48	Q96GQ7
82635	P0CG48	Q9BQ39
82636	A0A024RB56	Q86XR8
82637	P0CG48	Q96ER9
82638	O95793	P13797
82639	P08133	P13797
82640	P0CG48	Q9NW82
82641	P0CG48	Q7L8W6
82642	A0A087WT27	P0CG48
82643	O94901	P0CG48
82644	P13010	Q99728
82645	P54727	Q16665
82646	P11274	Q16665
82647	Q16665	Q9Y3V2
82648	A0A024R1Z1	Q16665
82649	P0CG48	Q7Z3Z0
82650	Q16665	Q92831
82651	A0A024RAV8	Q16665
82652	P0CG48	P35527
82653	O75832	P55036
82654	P0CG48	Q15269
82655	P0CG48	Q9H8H0
82656	A0A024R1V6	Q16665
82657	P0CG48	Q9NRX1
82658	A0A024RDV3	Q16665
82659	Q16665	Q53HF2
82660	P32121	Q9HBA0
82661	Q13501	Q16665
82662	P0CG48	Q8N7X1
82663	Q8WXH0	Q9BWJ1
82664	P0CG48	P51153
82665	P0CG48	Q6IQ22
82666	G5E962	Q9BWJ1
82667	Q16665	Q9Y4K3
82668	A0A024R7I3	P0CG48
82669	Q16665	Q96ST3
82670	B7Z3L0	P0CG48
82671	O43464	Q9BWJ1
82672	A0A024R3C7	Q16665
82673	P0CG48	P20337
82674	O75526	P0CG48
82675	Q16665	Q9H4L4
82676	Q14160	Q9BWJ1
82677	A0A0A0MSG2	Q16665
82678	Q8IXL1	Q9BWJ1
82679	Q13444	Q9BWJ1
82680	A0A024R384	Q9BWJ1
82681	P0CG48	Q9HC07
82682	Q02763	Q9BWJ1
82683	P0CG48	Q13316
82684	P04080	P0CG48
82685	A0A024R7E9	Q9BWJ1
82686	Q13393	Q16665
82687	Q15742	Q9BWJ1
82688	Q9BWJ1	Q9BYV2
82689	A0A024R2Q3	Q16665
82690	P49675	Q9BWJ1
82691	P55854	Q16665
82692	A0A024R6Z7	P0CG48
82693	O14709	Q16665
82694	A0PJF8	Q9BWJ1
82695	P51812	Q9BWJ1
82696	O76070	Q9BWJ1
82697	P51398	Q16665
82698	A8K379	Q9BWJ1
82699	P05412	Q9BWJ1
82700	Q9BUB5	Q9BWJ1
82701	Q13115	Q9BWJ1
82702	P0CG48	Q13888
82703	P36956	Q9BWJ1
82704	Q16690	Q9BWJ1
82705	F5GXF0	Q16665
82706	P07902	P0CG48
82707	A8K379	Q9HBA0
82708	P08631	Q9HBA0
82709	P33076	Q9BWJ1
82710	Q13438	Q9HBA0
82711	F1D8Q5	Q9BWJ1
82712	P34925	Q9BWJ1
82713	O15372	P0CG48
82714	Q04828	Q9BWJ1
82715	P41227	Q16665
82716	A0A024R816	Q9BWJ1
82717	A0A024R0Y5	Q9BWJ1
82718	Q16665	Q9UQL6
82719	H0UIA5	Q9BWJ1
82720	Q15256	Q9BWJ1
82721	A4D1F7	Q9HBA0
82722	A0A024RDG1	Q9BWJ1
82723	P23469	Q9BWJ1
82724	P30048	Q9BWJ1
82725	P06576	Q9BWJ1
82726	A0A024R0R2	Q16665
82727	Q16539	Q9BWJ1
82728	Q16665	Q9GZT9
82729	P49137	Q9BWJ1
82730	B1ALF6	Q16665
82731	O75925	P0CG48
82732	O15379	Q16665
82733	C6EMX8	Q16665
82734	A0A087WW44	P0CG48
82735	P0CG48	Q96SR6
82736	P0CG48	Q76L83
82737	P0CG48	Q13330
82738	P0CG48	Q9BWT7
82739	P0CG48	Q9H1C3
82740	P27540	Q16665
82741	Q16665	Q9UNN5
82742	O94888	Q16665
82743	O95772	P0CG48
82744	Q13617	Q16665
82745	P0CG48	Q9BVI0
82746	Q16665	Q9UNE7
82747	Q16665	Q969H0
82748	A0A024R3Z2	Q16665
82749	A2RQD9	P0CG48
82750	P08047	Q16665
82751	P0CG48	P17152
82752	P07900	Q16665
82753	Q15369	Q16665
82754	A8KA82	P0CG48
82755	P0CG48	Q14865
82756	A0A024R4A0	D0PNI1
82757	A0A024QYV7	Q9NZD8
82758	D0PNI1	P22681
82759	P0CG48	Q14684
82760	D0PNI1	Q9Y6X8
82761	P0CG48	Q9H6R4
82762	P0CG48	Q8IYW5
82763	D0PNI1	O75821
82764	A0A024R5I9	P0CG48
82765	P25786	P55036
82766	A0A024RD91	Q86VR2
82767	B4DLF5	Q9ULV8
82768	P0CG48	Q9NX45
82769	B4DLF5	Q9NZ52
82770	B4DLF5	O14964
82771	B4DLF5	Q9UQC2
82772	D0PNI1	P04264
82773	P0CG48	Q9Y3C4
82774	D0PNI1	Q15678
82775	P0CG48	Q5VZL5
82776	A0A024R7G8	P61088
82777	A0A024R3T8	D0PNI1
82778	P67809	Q15428
82779	P32121	P67809
82780	D0PNI1	P67809
82781	P67809	Q01844
82782	P10914	P67809
82783	P67809	Q86VP6
82784	A0A024RDB4	P67809
82785	P67809	Q9H116
82786	P62314	P67809
82787	P62316	P67809
82788	P67809	Q15393
82789	P67809	Q86V81
82790	P67809	Q59GL1
82791	P14373	P61088
82792	P11021	P67809
82793	P36543	P67809
82794	A0A024RA52	P67809
82795	P28074	P67809
82796	P05198	P67809
82797	P43686	P67809
82798	A8K5I0	P67809
82799	A0A024R8W0	P67809
82800	P27695	P67809
82801	P01106	P67809
82802	P0CG48	Q9H488
82803	P09914	P67809
82804	O14879	P67809
82805	O95503	P67809
82806	P67809	Q504Q3
82807	P67809	Q969P0
82808	P14222	Q9BYV2
82809	P05362	P67809
82810	O19617	P67809
82811	P67809	Q13094
82812	P67809	Q9NRD1
82813	O75400	P67809
82814	O00213	P67809
82815	A0A024RA27	P67809
82816	A0A024R475	Q14257
82817	P67809	Q96BA7
82818	P30419	P67809
82819	A0A024RB77	P61088
82820	A3RJH1	P67809
82821	Q05BQ5	Q7L5N1
82822	P67809	Q14204
82823	P67809	Q9UBQ5
82824	P05161	P61088
82825	P67809	Q00688
82826	P67809	Q13283
82827	B3KVH4	P67809
82828	P08247	P0CG48
82829	P67809	Q7Z6E9
82830	P67809	Q9UQ35
82831	P16403	P67809
82832	P67809	Q9HCK5
82833	B4DJ51	P67809
82834	P0CG48	P67809
82835	A0A024R6X4	P38432
82836	A0A024R5X2	Q15796
82837	C6EMX8	Q86Y97
82838	P61088	Q96AX9
82839	P61088	Q8WY64
82840	P61088	Q9H9V4
82841	A0A024RCQ4	P61088
82842	O15205	Q9Y217
82843	P0CG48	Q12788
82844	B7Z8E4	P0CG48
82845	P05067	Q9Y3C1
82846	A0A024R915	P05067
82847	P05067	Q96FN9
82848	Q5SSJ5	Q9Y3C1
82849	Q92542	Q9Y3C1
82850	A0A024R5X2	Q15233
82851	O75955	Q8TCT9
82852	Q14257	Q9H9B4
82853	Q15800	Q96HY6
82854	A0A024R3R0	O75955
82855	B4DVN3	O75955
82856	A0A024R5X2	Q6MZF9
82857	A0A024R5X2	Q9Y512
82858	Q96HY6	Q9Y2Z4
82859	P54578	P61088
82860	P55036	Q01831
82861	P41223	Q9BYV6
82862	P04637	Q06587
82863	B7Z2P9	Q15BH2
82864	C7S316	Q15BH2
82865	P0CG48	Q53GL0
82866	P42345	P50579
82867	P19320	P61088
82868	P09913	Q14257
82869	P35228	Q14257
82870	A0A024R5X2	A0A024R730
82871	P0CG48	Q2NKJ3
82872	A0A024R3Z2	P19784
82873	O95155	Q99689
82874	Q504Q3	Q99417
82875	Q14257	Q504Q3
82876	A0A024QZB8	Q14257
82877	P17096	P50579
82878	Q14257	Q96DB2
82879	Q06587	Q86SE9
82880	Q9NYB0	Q9UNF0
82881	P0CG48	Q75N03
82882	O43186	Q9Y221
82883	O95671	P0CG48
82884	A0A024RAB9	Q04206
82885	P40429	Q9BV10
82886	O14980	Q14257
82887	B7Z2P9	P61088
82888	P19784	P35659
82889	Q9UQ88	Q9Y2H8
82890	P78362	Q9Y3C1
82891	Q96SB4	Q9Y3C1
82892	A0A024RDM3	Q14257
82893	O60260	Q14257
82894	P11413	Q9BS26
82895	P32455	P50579
82896	P42858	Q14257
82897	Q96CN7	Q9BS26
82898	Q9BS26	Q9P2J5
82899	Q96RS6	Q9BS26
82900	Q9BS26	Q9NPF4
82901	A0A024R0Q4	Q9BS26
82902	Q14257	Q9Y575
82903	Q14257	Q8WXK4
82904	Q15843	Q9BS26
82905	A0A024R7G8	P55036
82906	Q9NS39	Q9Y3C1
82907	Q9NUX5	Q9Y3X0
82908	Q14257	Q9BV73
82909	A0A024R9P0	Q14257
82910	Q14257	Q8TAP6
82911	Q14257	Q96CW5
82912	P0CG48	P49448
82913	P55036	Q15008
82914	Q06124	Q6PD62
82915	P61088	Q9UPN9
82916	P05067	Q9BXD5
82917	Q06124	Q8WVC0
82918	P21860	Q06124
82919	A0A024RAB9	P24001
82920	A0A024R6E7	Q03164
82921	A0A024R6E7	P07900
82922	A0A024R6E7	Q60FE5
82923	A0A024R6E7	Q9UBF6
82924	Q08117	Q8IYR0
82925	P14222	Q15323
82926	P14373	Q9Y217
82927	A0A024R6E7	Q15370
82928	Q8IYR0	Q99081
82929	A0A024R6E7	X6REB3
82930	Q9Y217	Q9Y2J4
82931	A0A024R6E7	O60674
82932	O75069	Q8IYR0
82933	O94993	Q8IYR0
82934	A0A024QZ12	Q9H4I2
82935	Q8IYR0	Q96GX9
82936	Q6P1W5	Q8IYR0
82937	Q8IYR0	Q96D09
82938	Q8IUC0	Q8IYR0
82939	P61088	Q9BSD3
82940	A0A024R1A3	P61088
82941	Q06124	Q9GZS3
82942	A0A024R6X0	D0PNI1
82943	L7RT18	Q06124
82944	Q06124	Q38SD2
82945	H0YLB0	P31260
82946	A0A024R475	Q9Y573
82947	P24864	Q16254
82948	Q04864	Q9UMX2
82949	Q96JM7	Q9UMX2
82950	Q6P1W5	Q9UMX2
82951	Q15797	Q9UMX2
82952	P11926	Q9UMX2
82953	A0A024R9D1	P19784
82954	P0CG48	Q96KR1
82955	P27986	P29353
82956	F1D8R8	P78337
82957	B7Z3D6	P24864
82958	P24864	Q92922
82959	B2R7W3	P19784
82960	P24864	P78371
82961	P31948	Q8IWD4
82962	P24864	Q13309
82963	P24864	Q9NYV6
82964	P19784	P25440
82965	P0CG48	Q86WB0
82966	P24864	Q9UII4
82967	O43660	P19784
82968	O00422	P19784
82969	P05067	Q9Y689
82970	A0A024R3A9	Q99689
82971	P49327	Q06124
82972	O14684	P0CG48
82973	B4DJ51	Q5JWF2
82974	P19784	Q06587
82975	P24864	P38432
82976	O75251	P0CG48
82977	P19784	P78356
82978	P0CG48	Q53FP9
82979	P0CG48	P63146
82980	P19784	P61962
82981	A0A024R1Q0	P55036
82982	A6ZID6	Q8N4A0
82983	P14635	P55036
82984	P54578	P55036
82985	Q01094	Q06587
82986	P00533	P55036
82987	P25705	P55036
82988	P00441	P55036
82989	P50579	Q8IW76
82990	O60260	Q86YM7
82991	P24864	Q969H0
82992	A0A024R284	P55036
82993	Q7LCB3	Q9GZR2
82994	P00505	P55036
82995	P12883	P55036
82996	B0YJ76	P61956
82997	P06732	P55036
82998	P50213	P55036
82999	P55036	Q9UNE7
83000	P02144	P55036
83001	P50052	Q6RW13
83002	P07332	P27986
83003	P51858	Q8TDN6
83004	A0A024R720	P01111
83005	P24864	Q08050
83006	A0A024R5T5	P19784
83007	P19784	Q13501
83008	P04637	P55036
83009	B3KNU0	P01111
83010	P41229	Q06587
83011	P52294	Q58WW2
83012	P24864	Q96PU4
83013	O75954	P0CG48
83014	A0A024RAI2	P55036
83015	P0CG48	Q96PM5
83016	P55036	P60896
83017	P0CG48	Q9Y2R2
83018	B4DJ51	P24864
83019	P55036	P61956
83020	Q06124	Q96C19
83021	P24864	Q99996
83022	Q99496	Q9Y3U8
83023	O15205	P55036
83024	A0A024R7R0	O15067
83025	P23258	P24864
83026	P0CG48	P61254
83027	P24864	Q12798
83028	P0CG48	Q32MK0
83029	Q06587	Q6W2J9
83030	B4E0L1	P27986
83031	O43164	P61088
83032	O95994	P06748
83033	O15350	Q8IYR0
83034	A0A024R2K3	Q06587
83035	A0A024R2Q2	Q06587
83036	P61088	Q96EP1
83037	P27986	P56945
83038	A0A090N7U0	D0PNI1
83039	P0CG48	Q96BW5
83040	A8MPS7	P0CG48
83041	P27986	P36897
83042	P21860	P27986
83043	A0A024R1V6	Q06587
83044	P35226	Q9H0D6
83045	P0CG48	Q6NVY1
83046	P19784	Q8N488
83047	P19784	Q86SE9
83048	P49450	Q06587
83049	P0CG48	Q9BZE1
83050	P61088	Q96FW1
83051	O95714	P61088
83052	A0A024RB77	D0PNI1
83053	P0CG48	P68402
83054	P32121	Q9BXF6
83055	P32121	Q96QK1
83056	Q9H1A4	Q9NRC8
83057	A0A024R8R0	Q08379
83058	A0A024R8R0	Q13643
83059	A0A024QZY4	P62837
83060	A0A024QZY4	A0A024R2K3
83061	P14778	Q9NWZ3
83062	P25791	P62993
83063	O75569	Q9Y3U8
83064	A0A024RAA0	Q96QK1
83065	P0CG48	Q8IY92
83066	B4DJ51	P50579
83067	P19784	Q9Y2W1
83068	P01111	P60866
83069	P62899	Q9BV73
83070	F1T0G5	P0CG48
83071	P0CG48	P11217
83072	P19784	Q5BIX2
83073	O75116	P0CG48
83074	P61088	Q9UNE7
83075	P25791	Q08379
83076	P19784	Q8TBX8
83077	A0A024R8R0	H6UYS5
83078	P19784	Q9P031
83079	Q06587	Q9H4L7
83080	A0A024RB77	P83436
83081	P19784	Q9HAH7
83082	A0A024RB77	Q96QK1
83083	A0A087X1W2	P19784
83084	P19784	Q9NW75
83085	P14778	Q53T26
83086	A0A024R915	P0CG48
83087	O60493	Q96QK1
83088	P0CG48	Q14257
83089	Q5JTC6	Q9BV73
83090	O14964	Q96QK1
83091	P19784	Q96F88
83092	A0A024R915	P61956
83093	P14778	Q53FP9
83094	A0A024RBI5	Q8TF42
83095	A0A024RBI5	P29353
83096	A0A024R3Z2	Q8TDN6
83097	A0A024RBI5	L7RT18
83098	P14778	Q9Y4K3
83099	P0CG48	P57737
83100	A0A024QZY4	Q9Y4K3
83101	O15205	Q96QK1
83102	P68104	Q8N961
83103	A0A024RBI5	O15205
83104	P0CG48	Q92685
83105	P48431	Q9P2D1
83106	A0A024R410	Q12888
83107	P05067	P19086
83108	P05067	Q96QK1
83109	P36776	Q96JB6
83110	P02649	P36776
83111	O95235	P0CG48
83112	Q9H1A4	Q9UM13
83113	E9KL23	P0CG48
83114	A0A024R475	Q16637
83115	Q969N2	Q96S52
83116	A0A024R832	Q9H1A4
83117	A0A024R6Z6	P83436
83118	A0A024R473	A4D1V4
83119	A4D1V4	Q8N5N7
83120	A4D1V4	Q9BZE1
83121	A4D1V4	Q9Y2Q9
83122	A4D1V4	Q9P015
83123	P0CG48	Q9NPH5
83124	A0A024RBG3	A4D1V4
83125	A0A024R5G7	A4D1V4
83126	A0A024R3R0	A4D1V4
83127	A4D1V4	Q9BYN8
83128	A4D1V4	Q9Y3B7
83129	O95801	Q96QK1
83130	Q86VN1	Q96QK1
83131	A0A024R6Q2	Q96QK1
83132	Q9BXF6	Q9NUT2
83133	Q96QK1	Q9H267
83134	A0A024R2F9	O75844
83135	A0A024RBI5	P60709
83136	Q8TAE6	Q96QK1
83137	O95155	Q96QK1
83138	A0A024R2F9	P60842
83139	O15164	P0CG48
83140	P0CG48	Q9H160
83141	A0A087X1R4	O75439
83142	A4D1V4	Q9NUL7
83143	A0A024R8Z1	Q9BYN8
83144	A4D1V4	Q969X5
83145	P13929	Q3LXA3
83146	Q96QK1	Q9UJA5
83147	A0A024R2F9	Q9NUL7
83148	A0A024RBI5	P67936
83149	P61964	Q96QK1
83150	A0A024R2F9	P36543
83151	A4D1V4	Q8WVM8
83152	P08236	P0CG48
83153	A0A024R6T1	Q16763
83154	O00763	P50747
83155	Q6ZW49	Q9H1A4
83156	Q12888	Q9H1A4
83157	P46531	Q9H1A4
83158	Q9H1A4	Q9UPN9
83159	P0CG48	Q9BVS4
83160	A0A024R475	Q9H7E9
83161	P0CG48	Q7Z3G2
83162	A0A024RBI5	P19320
83163	P07384	P19320
83164	O75955	P0CG48
83165	P07900	Q2WGJ6
83166	P0CG48	Q3LIE5
83167	A0A024R134	A4D0Z4
83168	P0CG48	Q8WUK0
83169	P06748	P27986
83170	O43768	P25205
83171	P0CG48	P35269
83172	A0A024R2F9	Q96T76
83173	P0CG48	Q96G23
83174	Q96S52	Q96T76
83175	P49247	Q06124
83176	P07384	P55822
83177	Q15025	Q9UI14
83178	P48431	Q9H1A4
83179	O75312	P0CG48
83180	P0CG48	P19086
83181	A0A024R230	P27986
83182	A0A024R730	O43852
83183	P0CG48	Q13332
83184	E1P5S2	P49756
83185	P23142	Q86TH1
83186	A0A024RBI5	P25791
83187	A4D0Z4	Q96GM5
83188	B2RBV7	O95157
83189	A0A024R9C7	Q8N142
83190	Q06124	Q16539
83191	A0A024RDB4	P83436
83192	A0A024R3Z2	Q06124
83193	Q9H1A4	Q9P2P5
83194	P0CG48	Q92519
83195	P0CG48	Q9NWB6
83196	P23443	Q92519
83197	O60341	Q9NU02
83198	Q6NYC1	Q9NU02
83199	A0A024R896	Q9BTE6
83200	P00966	P07384
83201	P07384	Q9P287
83202	P07384	Q96KP4
83203	P06730	P07384
83204	A0A024RBC5	P07384
83205	P07384	P12955
83206	Q3LXA3	Q8NBF2
83207	A0A024RBI5	Q96TA1
83208	Q96QK1	Q96TA1
83209	A0A024RBI5	P41250
83210	P32455	Q3LXA3
83211	B2R4P9	Q96QK1
83212	A0A024R896	Q9NQ48
83213	P55786	Q3LXA3
83214	P07602	Q96QK1
83215	B3KNU0	P07384
83216	A0A024R896	Q8IZ73
83217	A0A024R3X8	A0A024R3Z2
83218	A0A024R896	O43852
83219	A0A024R896	Q15029
83220	P52788	Q3LXA3
83221	Q96QK1	Q9UNH7
83222	A0A024QZY4	Q9NYJ8
83223	A0A024RAY1	P29590
83224	Q15843	Q5JUR7
83225	A0A024R3Z2	Q96QK1
83226	A0A024R3Z2	O75439
83227	Q96QK1	Q9BVS4
83228	Q8IZD4	Q96AV8
83229	A0A087WW00	Q9H992
83230	P16298	Q9H992
83231	P61077	Q9H992
83232	A0A024R2K3	Q9H992
83233	P04637	P07384
83234	A0A024R475	Q09019
83235	A0A024RBI5	P04637
83236	A0A024R9W5	O00763
83237	P36406	Q9NQL9
83238	A0A024R8Z1	P24863
83239	A4D0Z4	P08151
83240	A0A024QZY4	Q53HF2
83241	Q15323	Q9NQL9
83242	A4D0Z4	Q15742
83243	Q04864	Q9NQL9
83244	A0A024QZY4	G5EA09
83245	P15884	Q9NQL9
83246	Q05086	Q2WGJ6
83247	O76081	Q2WGJ6
83248	A0A024QZY4	Q9UJ04
83249	A0A024QZY4	Q9H8Y8
83250	Q9NQL9	Q9UJV3
83251	O95273	Q9NQL9
83252	Q96DZ9	Q9NZD2
83253	A4D0Z4	Q9P286
83254	P60369	Q9NQL9
83255	A4D0Z4	I6L9I3
83256	A0A024R7H3	Q2WGJ6
83257	P55854	Q9H992
83258	A0A024QZY4	Q9H6S1
83259	A0A024R2F9	Q96CS3
83260	P45973	Q86Y97
83261	P52294	Q9HAZ1
83262	O15511	P49407
83263	P15622	P36406
83264	A0A024R730	Q8IXI2
83265	O14933	Q9Y4X5
83266	P10451	Q5TB80
83267	P47224	Q9NYB0
83268	Q9Y4X5	Q9Y6H5
83269	Q93034	Q9UHW5
83270	A0A024R843	Q06124
83271	A0A024RB77	P53618
83272	P0CG48	Q9NYB0
83273	P0CG48	P78318
83274	P0CG48	Q9Y266
83275	E9KL35	P48549
83276	P06241	P48549
83277	O75376	O75925
83278	A0A024R6I3	P53618
83279	P0CG48	Q14978
83280	P0CG48	P52732
83281	F6U4U2	P0CG48
83282	E2GIM6	P07900
83283	E2GIM6	Q6PFW1
83284	O15205	Q9UHW5
83285	A0A087WW00	Q9Y4X5
83286	P05067	Q14CX7
83287	O15511	P61160
83288	Q9GZY8	Q9NUL7
83289	P61599	Q14CX7
83290	P46531	Q9Y4X5
83291	O75925	P16220
83292	P61088	Q9Y4X5
83293	A0A024R730	P16615
83294	A0A024R730	Q9Y5L0
83295	O75030	O75925
83296	A8YXX4	O75925
83297	O43427	P0CG48
83298	P55072	Q9Y4X5
83299	Q8TBB1	Q9UI14
83300	Q01518	Q86SZ7
83301	A0A024R730	O14980
83302	A0PJI1	O75925
83303	A0A024R730	P32241
83304	A0A024R730	P62826
83305	A0A024R730	O00165
83306	O75925	P04637
83307	Q86X55	Q92922
83308	A0A024RAY1	C4P096
83309	O75925	P14373
83310	A0A024R046	P0CG48
83311	A0A024R730	P22061
83312	A0A024R730	Q15370
83313	P0CG48	Q9H1E3
83314	P14778	Q9NPH3
83315	P14778	P27986
83316	O43665	P19086
83317	Q9H8Y8	Q9Y3Q3
83318	P0CG48	Q8IWD4
83319	Q9H1A4	Q9UJX4
83320	A0A024R730	A0A024RD80
83321	O95758	P0CG48
83322	P0CG48	Q70EL1
83323	A0A024R3X4	A0A024R730
83324	A0A024R730	Q92734
83325	O00167	P19086
83326	A0A024R730	P49006
83327	P14778	P18510
83328	Q92993	Q99728
83329	A0A024QYV7	Q9Y3D7
83330	P02768	Q09019
83331	F5H8B0	Q09019
83332	Q09019	Q60FE5
83333	P50213	Q09019
83334	O75306	Q09019
83335	Q01813	Q09019
83336	A0A024RCN6	Q09019
83337	A0A024R1K7	Q09019
83338	A0A024R325	Q09019
83339	O75604	P36776
83340	A0A024R071	Q09019
83341	Q09019	Q14160
83342	A0A024RBI5	Q70EL2
83343	Q09019	Q9UET6
83344	P0CG48	P14778
83345	P14778	Q6FIE9
83346	P0CG48	Q13188
83347	O60784	P14778
83348	A0A024R730	Q9NZB2
83349	A0A024R730	Q9UJC5
83350	P0CG48	Q7LDG7
83351	A0A024R730	P13987
83352	P61086	Q9H992
83353	P61088	Q9H992
83354	A0A024R730	P04792
83355	A0A024R705	A0A024R730
83356	A0A024R730	Q14669
83357	A0A024R896	P00558
83358	A0A024R896	Q02790
83359	A0A024R896	A0A024RB85
83360	P20226	Q8IYA7
83361	P0CG48	P60606
83362	P52655	Q8IYA7
83363	Q00403	Q8IYA7
83364	P0CG48	Q56P03
83365	A0A024R730	B3KX51
83366	O75925	Q92585
83367	Q16637	Q96ST3
83368	A0A024R730	P09496
