GeneSymbol,GeneSymbol.1,INT
HABP4,TOPORS,PPI
EEF1A1,TOPORS,PPI
OAT,FBXO6,PPI
ARRB2,BCLAF1,PPI
CREG1,FBXO6,PPI
DDX21,FBXO6,PPI
EIF3E,FBXO6,PPI
BCLAF1,ASB3,PPI
SMNDC1,SND1,PPI
FLNC,TP63,PPI
TP63,SLC35A3,PPI
TUBB6,SAV1,PPI
RPS28,EIF3E,PPI
DCAF7,CEP57,PPI
CDKN2B,CCDC90B,PPI
PCDHA4,CCDC90B,PPI
ANXA7,CCDC90B,PPI
TOM1L2,LAPTM5,PPI
NEDD4L,LAPTM5,PPI
EPS8,GULP1,PPI
PLOD2,SWAP70,PPI
MRPS11,SAMM50,PPI
MRPS11,CEP57,PPI
PDCD5,TCEAL1,PPI
RPS14,CEP57,PPI
SKIV2L2,ZCCHC8,PPI
SAT1,KAT5,PPI
EIF3E,YWHAE,PPI
YWHAE,LIMA1,PPI
YWHAE,CEP57,PPI
DEDD,CASP8,PPI
DDX48,SRSF10,PPI
DDX48,SRSF4,PPI
REL,KIAA0100,PPI
SFRS3,CHD1,PPI
DDX48,EEF1A1,PPI
PCNA,DCTPP1,PPI
FLNC,XIRP1,PPI
ITGA4,EEF1A1,PPI
RRS1,ADNP,PPI
RRS1,DIDO1,PPI
SOCS6,EFEMP1,PPI
PRPF3,SMNDC1,PPI
SAT1,FAM156B,PPI
ASH2L,HCFC2,PPI
UBC,TCEAL1,PPI
REL,RIPPLY1,PPI
CNOT1,GRB2,PPI
CNOT1,NOTCH1,PPI
CNOT1,NANOS1,PPI
MED14,MED28,PPI
SPEN,SRA1,PPI
UBC,COX5A,PPI
UBC,PHF3,PPI
DEDD,UBC,PPI
CTSH,UBC,PPI
CDK9,CDK12,PPI
CEP57,MRPS23,PPI
UBC,MAP4K5,PPI
UBC,EPS8,PPI
UBC,SAT1,PPI
GDI1,GINS3,PPI
PCNA,FANCE,PPI
ADRA2B,UCHL1,PPI
HSP90AA1,UCHL1,PPI
CDK2,UCHL1,PPI
UCHL1,TRIM54,PPI
UCHL1,USP15,PPI
UCHL1,DDB1,PPI
UCHL1,RPTOR,PPI
CDK1,UCHL1,PPI
UCHL1,CDK5,PPI
PPP2CA,TWIST1,PPI
TWIST1,HES6,PPI
TWIST1,KMT5A,PPI
CHD3,TWIST1,PPI
CUL3,CPOX,PPI
FH,CPOX,PPI
ERN1,UCHL1,PPI
ETS2,TWIST1,PPI
CPOX,UBE2G2,PPI
UBC,TWIST1,PPI
TP53,TWIST1,PPI
TCF4,TWIST1,PPI
EEF1G,EEF1A1,PPI
SOX2,TWIST1,PPI
EFEMP2,PLSCR1,PPI
TWIST2,TWIST1,PPI
TWIST1,ELSPBP1,PPI
MTA2,TWIST1,PPI
TWIST1,RBBP7,PPI
UCHL1,CCDC14,PPI
UCHL1,KRT17,PPI
TP53,UCHL1,PPI
VDAC1,MAPK1,PPI
SAT1,CCDC148,PPI
UBC,CRLF3,PPI
CHD1,UBC,PPI
EEF1G,FLNC,PPI
SAT1,TUBB2A,PPI
MAP3K7,TRIM5,PPI
NNT,SLC26A2,PPI
SMN1,CCDC90B,PPI
PSMC5,TRIM5,PPI
HIST1H2AD,EEF1A1,PPI
EPS8,C8orf33,PPI
USP2,TRIM5,PPI
TRIM5,USP15,PPI
ZBTB5,UBC,PPI
PHYH,WRAP73,PPI
SAT1,VKORC1,PPI
IK,DDX21,PPI
SRSF10,IK,PPI
UBC,CDH22,PPI
ELF1,REL,PPI
CD4,VDAC1,PPI
UBE2K,TRIM5,PPI
PSMC4,TRIM5,PPI
U2SURP,TRA2A,PPI
VDAC1,MCC,PPI
APP,ARMC1,PPI
CDCA5,STAG2,PPI
ZNF417,ZBTB10,PPI
EEF1A1,CEP250,PPI
CENPU,CENPK,PPI
RARA,SETD2,PPI
SETD2,CBX8,PPI
SOX2,SETD2,PPI
CLK2,SETD2,PPI
HIST3H3,SETD2,PPI
VDAC1,HDAC5,PPI
HTT,SETD2,PPI
UBC,ZBTB10,PPI
UBC,SETD2,PPI
REL,EXOSC1,PPI
MTFR1L,ARMC1,PPI
UBC,TMOD2,PPI
UBC,ZNF12,PPI
VDAC1,PANK2,PPI
VDAC1,TRAF6,PPI
UBXN6,LIMA1,PPI
UBC,HABP4,PPI
CD55,MAN2A1,PPI
SRSF4,BARD1,PPI
MAN2A1,TMED9,PPI
EPS8,SF3B3,PPI
PTPN3,AKR1C1,PPI
SMNDC1,SF3B3,PPI
SCAF11,BARD1,PPI
UBC,CEP57,PPI
UNC13B,BARD1,PPI
U2SURP,BARD1,PPI
TP53,LIMA1,PPI
APP,CCNL1,PPI
BARD1,CDK12,PPI
CRADD,SLC35A3,PPI
JMJD6,CCNL1,PPI
UBC,KAT6A,PPI
NEDD8,CCNL1,PPI
SUMO1,CCNL1,PPI
SUMO3,CCNL1,PPI
CCNL1,CDK11A,PPI
PAXIP1,CDK12,PPI
CUL2,TCEAL1,PPI
TCEAL1,FEM1A,PPI
TCEAL1,PPP2R2D,PPI
KIAA0368,CEP170B,PPI
FLNC,RAPGEF2,PPI
POLR1A,REL,PPI
SMC5,SMC6,PPI
DEDD,HOXD4,PPI
HNRNPA2B1,CEP57,PPI
UBC,CPSF6,PPI
CUL3,KCTD12,PPI
EGFR,SH2B3,PPI
ERBB2,SH2B3,PPI
ERBB3,SH2B3,PPI
REL,C9orf72,PPI
PLCG1,SH2B3,PPI
RASSF5,KCTD12,PPI
PLSCR1,KRTAP10-9,PPI
KRTAP10-9,CLK4,PPI
RABGEF1,TXN2,PPI
PLSCR1,KRTAP10-11,PPI
LYZ,CEP57,PPI
UBC,ADNP,PPI
CA9,HEATR3,PPI
RPA3,EIF1B,PPI
EIF1B,EIF3I,PPI
EIF3H,EIF1B,PPI
EIF3L,EIF1B,PPI
EIF3F,EIF1B,PPI
EIF1B,EIF3M,PPI
EIF2S3,EIF1B,PPI
EIF1B,TAGLN2,PPI
EIF1B,RPS29,PPI
EIF1B,ELOC,PPI
ERH,EIF1B,PPI
EIF1B,EIF3G,PPI
EIF1B,MYL12A,PPI
REL,MRPL10,PPI
CARD11,CBLB,PPI
HSPA2,EEF1A1,PPI
RPL18,EEF1A1,PPI
UBC,NSMAF,PPI
CSTA,CEP57,PPI
LATS1,SAV1,PPI
MYC,ADNP,PPI
PLSCR1,ANXA11,PPI
CASP7,SAT1,PPI
BCKDK,EPS8,PPI
MYC,CEP57,PPI
UBC,EFEMP1,PPI
JUNB,SAT1,PPI
ARID1A,ADNP,PPI
BTG1,FBXW7,PPI
BTG1,SKP1,PPI
BTG1,SKP2,PPI
UBC,BTG1,PPI
CBLB,CD2AP,PPI
LIG4,BTG1,PPI
MAP2K4,FLNC,PPI
PLSCR1,ZNF581,PPI
CYCS,VDAC1,PPI
U2SURP,MYC,PPI
CEP57,HRNR,PPI
BTG1,RNF181,PPI
DEDD,CCDC59,PPI
SUMO2,CMTM6,PPI
ATP13A2,CMTM6,PPI
PPBP,CMTM6,PPI
PLOD2,FARSB,PPI
EIF3E,RPS25,PPI
MYC,EIF3E,PPI
APLP2,DEDD,PPI
DEDD,USP22,PPI
CNOT1,USP22,PPI
EWSR1,TRIM5,PPI
EWSR1,CPSF6,PPI
UBXN7,ZYX,PPI
CYP2E1,GATM,PPI
EEF1A1,CCAR2,PPI
TNFSF11,EEF1A1,PPI
XRCC6,BTG1,PPI
UBC,LIMA1,PPI
MEN1,HCFC2,PPI
CYSTM1,TMX1,PPI
PLSCR1,SMARCC1,PPI
AKT1,KAT6A,PPI
YWHAZ,SRSF4,PPI
EIF3E,LARP1,PPI
SPEN,RBBP8,PPI
PHGDH,ADNP,PPI
HDAC11,ADNP,PPI
CCDC8,ADNP,PPI
SUMO2,ADNP,PPI
EMD,BCLAF1,PPI
CBX5,ADNP,PPI
CBX1,ADNP,PPI
REL,FNDC11,PPI
TPP1,UBC,PPI
YWHAZ,DRG1,PPI
EEF1A1,SEPT2,PPI
UBC,RBM12,PPI
SEPT2,ADNP,PPI
TOMM40,SAMM50,PPI
UBC,CCNL1,PPI
CPSF6,TOLLIP,PPI
OAT,FAF2,PPI
LMO2,REL,PPI
BID,REL,PPI
ZNF385,CEP57,PPI
UBC,TMEM165,PPI
AKR1C1,MAPK3,PPI
UBC,ASXL2,PPI
UBXN7,HIF1A,PPI
CUL3,RCN2,PPI
RCN2,SFXN1,PPI
SQOR,SAMM50,PPI
IFIT2,RCN2,PPI
NOS2,RCN2,PPI
RCN2,PAN2,PPI
CLN3,RCN2,PPI
RCN2,HDAC11,PPI
XPO1,RCN2,PPI
LATS2,RCN2,PPI
PRKN,RCN2,PPI
HTT,RCN2,PPI
RCN2,ASB3,PPI
RCN2,ASB12,PPI
RCN2,CEP250,PPI
CEP27,RCN2,PPI
RCN2,CEP76,PPI
RCN2,TUBGCP3,PPI
REL,OAZ3,PPI
UBC,RCN2,PPI
EEF1A1,ABTB2,PPI
REL,DMRT3,PPI
KPNA1,CLK4,PPI
CFTR,EPS8,PPI
NUDT3,OAT,PPI
UBE2K,REL,PPI
APP,CEP57,PPI
APP,DIDO1,PPI
SUMO1,CEP170B,PPI
UCHL1,USP28,PPI
VDAC1,MGAT4B,PPI
REL,POP5,PPI
ZCCHC8,USP28,PPI
EIF3D,SAT1,PPI
ALB,PDE4B,PPI
CNOT1,ALB,PPI
PAAF1,PPP4R2,PPI
RAB27A,UNC13B,PPI
EGFL9,PLSCR1,PPI
UNC13B,VAMP2,PPI
UNC13B,SNAP25,PPI
STX1A,UNC13B,PPI
UNC13B,UBC,PPI
REL,NECAP1,PPI
SMNDC1,RUVBL1,PPI
VDAC1,ACAA2,PPI
U2SURP,UBC,PPI
ARRB1,LIMA1,PPI
PCNA,ERCC6,PPI
VDAC1,UBA52,PPI
VDAC2,VDAC1,PPI
VDAC1,SF1,PPI
RALBP1,CEP57,PPI
ZMPSTE24,VDAC1,PPI
VCAM1,VDAC1,PPI
VDAC1,CAV1,PPI
VDAC1,TUBA1B,PPI
VDAC1,MDC1,PPI
VDAC1,HK1-tb,PPI
ATF2,VDAC1,PPI
UBC,SPEN,PPI
YWHAZ,SAV1,PPI
VCAM1,EIF3E,PPI
SAT1,C19orf25,PPI
UBC,SLC35A3,PPI
VDAC1,FOXRED2,PPI
MIB1,ZBTB10,PPI
WBP11,CPSF6,PPI
CPSF6,PUF60,PPI
CPSF6,CSNK1A1,PPI
DAB2,CPSF6,PPI
LMNA,CPSF6,PPI
SRPK2,CPSF6,PPI
PLSCR1,UBC,PPI
CPSF6,WWOX,PPI
APBB1,CPSF6,PPI
CPSF6,CLP1,PPI
UBC,STAG2,PPI
PAN2,LIMA1,PPI
OAT,FUS,PPI
RPS25,CEP57,PPI
UCHL1,TRAF3,PPI
UBC,SNAPC3,PPI
MAFK,KAT6A,PPI
UBC,PPP4R2,PPI
UBE2V2,TRIM5,PPI
RHOT2,SAMM50,PPI
UBC,EEF1A1,PPI
ELOA,CDK12,PPI
AMOT,SAV1,PPI
UBC,CBLB,PPI
UBC,BCLAF1,PPI
UBC,AUH,PPI
UBC,DRG1,PPI
UBC,METTL9,PPI
UBC,NAA50,PPI
PSMD7,TRIM5,PPI
GMPS,TCEAL1,PPI
CLNS1A,PPP4R2,PPI
RABIF,REL,PPI
USP39,TRIM5,PPI
UBC,GDI1,PPI
RYK,WASF1,PPI
PRKN,EEF1A1,PPI
PRKN,REL,PPI
FUS,CPSF6,PPI
UBC,DHX29,PPI
LPL,UBC,PPI
SRSF4,CAND1,PPI
CPSF6,CAND1,PPI
UBXN7,UBC,PPI
U2SURP,CAND1,PPI
PLSCR1,SMCP,PPI
EEF1A1,CAND1,PPI
UBC,SAMM50,PPI
SAT1,FAM86C1,PPI
SNRNP200,ZBTB10,PPI
SAP30BP,FLNC,PPI
CDKN2C,REL,PPI
REL,RSPH14,PPI
CSNK2A1,CEP57,PPI
UBD,HEATR3,PPI
KRT7,DIDO1,PPI
EGFR,HEATR3,PPI
FLNC,FBXL22,PPI
ANXA1,KMT2B,PPI
GEMIN4,PPP4R2,PPI
CNOT1,CNOT8,PPI
UBR4,CEP57,PPI
EIF3D,REL,PPI
KRT7,PCNA,PPI
SUMO2,STAG2,PPI
SUMO2,HEATR3,PPI
PLSCR1,NTN4,PPI
OTUD4,FLNC,PPI
OAT,OTUD4,PPI
HCLS1,CSNK2A1,PPI
UBXN7,UBR4,PPI
CRLF3,DOCK7,PPI
HSPA8,SAMM50,PPI
PLSCR1,MAPK6,PPI
TRIM5,TAB2,PPI
EIF1B,ATXN1,PPI
EIF1B,PEX19,PPI
TRIM38,EIF1B,PPI
EIF1B,EIF3A,PPI
EIF3D,EIF1B,PPI
EIF1B,EIF3E,PPI
ACTR3,EIF1B,PPI
EIF1B,RPS3A,PPI
RPS9,EIF1B,PPI
EIF1B,HPRT1,PPI
EIF1B,YARS,PPI
SHMT2,EIF1B,PPI
EIF1B,EIF3K,PPI
EIF1B,PCMT1,PPI
EIF1B,EIF2S1,PPI
EIF1B,ACAT1,PPI
EIF1B,RAB7A,PPI
EIF1B,UBC,PPI
CEP250,ADAMTS1,PPI
A2M,ADAMTS1,PPI
APP,LIMA1,PPI
PLSCR1,KRTAP4-12,PPI
CRKL,MAP4K5,PPI
CRKL,CBLB,PPI
VDAC1,SIRT7,PPI
CDK2,VDAC1,PPI
VDAC1,VAPA,PPI
VDAC1,SFXN3,PPI
VDAC1,SUGP1,PPI
VDAC1,UFM1,PPI
FLOT2,VDAC1,PPI
VDAC1,ALDH5A1,PPI
PRKN,VDAC1,PPI
BAG3,VDAC1,PPI
VDAC1,ASB17,PPI
VDAC1,MDM2,PPI
VDAC1,KLHL40,PPI
EPS8,C19orf25,PPI
UBAC2,VDAC1,PPI
VDAC1,DCD,PPI
VDAC1,GABARAPL2,PPI
VDAC1,MCL1,PPI
VDAC1,BAX,PPI
SNCA,VDAC1,PPI
CSNK2B,VDAC1,PPI
UBC,VDAC1,PPI
VDAC1,MAPK3,PPI
CSTB,CTSH,PPI
TRIM29,HCLS1,PPI
EIF3E,SUMO2,PPI
COX5A,DAP3,PPI
CEP57,HNRNPU,PPI
SRPK2,DIDO1,PPI
MTHFD1,TMEM165,PPI
SASH1,SFN,PPI
SFN,SAV1,PPI
UQCRB,COX5A,PPI
MAP3K1,TRIM5,PPI
CEP57,LRCH3,PPI
COX5A,EXOSC8,PPI
MTRNR2L1,EEF1A1,PPI
DDX21,SRRM2,PPI
SUMO2,DIDO1,PPI
EPS8,ARMC1,PPI
CEP57,CPNE7,PPI
MARK2,CEP57,PPI
EPS8,NACC2,PPI
PCBD1,TRIM5,PPI
MED14,MED26,PPI
CALM1,ARMC1,PPI
VAV1,CBLB,PPI
TRIM5,TRIM35,PPI
PLOD2,VASN,PPI
CEBPZ,RELA,PPI
ZC3H15,WASF1,PPI
HUWE1,OAT,PPI
ZCCHC8,RBM7,PPI
EEF1A1,MDM2,PPI
EIF1B,TSR1,PPI
MORF4L2,ZBTB10,PPI
CUL1,BTG1,PPI
BTG1,FBXL5,PPI
BTG1,FBXW2,PPI
BTG1,FBXL3,PPI
PLSCR1,PGLS,PPI
COX5A,MDM2,PPI
PRMT1,BTG1,PPI
MDM2,DDX21,PPI
BTG1,TUBA1A,PPI
HSPA5,CEP57,PPI
AHCYL2,CLK4,PPI
CDK20,CDK12,PPI
VHL,RIT1,PPI
UBXN7,VHL,PPI
PLOD2,VHL,PPI
PLSCR1,NPDC1,PPI
ZBTB7A,TFAP4,PPI
ISG15,NUP43,PPI
SUMO1,ZBTB7A,PPI
DDB1,NUP43,PPI
ZBTB7A,EEF1A1,PPI
ZBTB7A,SREBF1,PPI
UBD,NUP43,PPI
ZBTB7A,NFKBIB,PPI
ZBTB7A,NFKBIA,PPI
ZBTB7A,RELA,PPI
GRB2,DRG1,PPI
UBD,DRG1,PPI
NUP43,RAB3GAP2,PPI
ELL2,ICE1,PPI
DCTN2,NUP43,PPI
NUP43,TP53RK,PPI
SRPK2,DRG1,PPI
WWOX,DRG1,PPI
STAU1,DRG1,PPI
ZBTB7A,HOMEZ,PPI
COIL,ICE1,PPI
ZBTB7A,KHDRBS1,PPI
NUP43,NUP133,PPI
PLSCR1,SRC,PPI
HEL-S-103,EEF1A1,PPI
GADD45G,REL,PPI
FLNC,USP25,PPI
ZBTB7A,BCL6,PPI
ZBTB7A,TP53,PPI
SIRT1,ZBTB7A,PPI
ZBTB7A,SIN3A,PPI
RB1,ZBTB7A,PPI
ZBTB7A,BCOR,PPI
FLNC,DYNLRB1,PPI
PRPF4,CDK12,PPI
CDK13,CDK12,PPI
SUMO2,DRG1,PPI
HDGF,DRG1,PPI
ZBTB7A,SUMO2,PPI
RPL6,EEF1A1,PPI
NCOR2,ZBTB7A,PPI
UNC13B,ECT2,PPI
RPS19,EIF3E,PPI
CCDC138,SAV1,PPI
RPH3AL,UNC13B,PPI
UNC13B,RIMS1,PPI
UNC13B,STX1B,PPI
UNC13B,WDR48,PPI
CHD1,MLLT1,PPI
RPA2,LIMA1,PPI
COL5A1,SPARC,PPI
RPA2,DIDO1,PPI
SPARC,PLG,PPI
RPA2,ZCCHC8,PPI
RPA2,EEF1A1,PPI
PCNA,RPA2,PPI
APLP1,EEF1A1,PPI
RNPC2,CDK12,PPI
SPARC,ZNF579,PPI
RIPK1,ANXA1,PPI
MGMT,EEF1A1,PPI
TRAF2,EFEMP1,PPI
REL,ZNF765,PPI
REL,CHCHD2,PPI
SAT1,MTA1,PPI
TNIP2,REL,PPI
DSTN,PPP4R2,PPI
REL,CINP,PPI
PPIL1,CPSF6,PPI
OTUB2,TRIM5,PPI
CXCL2,EPS8,PPI
DEDD,BATF2,PPI
ERAF,TMEM165,PPI
CPSF6,OTUB2,PPI
PHF3,SIRT7,PPI
BRPF1,KAT6A,PPI
RPS16,EEF1A1,PPI
PHF3,HECW2,PPI
RPS2,EIF3E,PPI
RPS16,CEP57,PPI
PLK1,STAG2,PPI
NUP214,EEF1A1,PPI
REL,ATPAF2,PPI
TCEAL1,TCEAL2,PPI
REL,TRIM74,PPI
SUMO2,SMC5,PPI
ACTA1,CEP57,PPI
PHYH,APP,PPI
UBC,GIN1,PPI
RANBP2,EEF1A1,PPI
TXLNG,USP3,PPI
SH3BGRL3,USP3,PPI
ATP6V1H,USP3,PPI
SRSF4,SRRM2,PPI
PPP1CB,EEF1A1,PPI
IFIH1,USP3,PPI
DDX58,USP3,PPI
HIST1H2BB,USP3,PPI
REL,HSPB7,PPI
PPP1R12B,PPP1CB,PPI
ATXN1,SETD2,PPI
CIC,SETD2,PPI
CBR3,USP3,PPI
GNAL,USP3,PPI
EIF3S9,USP3,PPI
EIF3D,USP3,PPI
EIF3I,USP3,PPI
GNA13,USP3,PPI
WDTC1,USP3,PPI
RIMBP2,USP3,PPI
PRRC2B,USP3,PPI
EIF3E,EIF3I,PPI
TOR1AIP2,USP3,PPI
RAD52,EEF1A1,PPI
RPL11,CEP57,PPI
IWS1,SETD2,PPI
PAXIP1,DRG1,PPI
TP53,SETD2,PPI
HIST1H3F,SETD2,PPI
SSX2IP,DRG1,PPI
SMNDC1,CDK5RAP3,PPI
ACTB,NSMAF,PPI
HCLS1,NOTCH1,PPI
SUMO2,SCAF11,PPI
CHD1,SIRT7,PPI
CHD1,SPP1,PPI
CHD1,ISG15,PPI
HEL-S-103,CEP57,PPI
CHD1,ARRB1,PPI
SUMO2,EPS8,PPI
PAXIP1,BCLAF1,PPI
PAXIP1,LIMA1,PPI
CHD1,SAFB,PPI
CHD1,HDAC1,PPI
CHD1,NCOR1,PPI
SSRP1,CHD1,PPI
CHD1,HIST1H3F,PPI
CHD1,HMGA1,PPI
CHD1,SUMO2,PPI
TCEAL1,MAPK14,PPI
ISG15,CCNL1,PPI
APPBP2,ANKRD10,PPI
PRKAA2,CEP170B,PPI
CNOT3,CNOT1,PPI
NDUFS8,SAMM50,PPI
CDK2,DDX21,PPI
CUL3,DDX21,PPI
HNRNPA1,DDX21,PPI
RPL19,DDX21,PPI
RPL5,DDX21,PPI
RPL31,DDX21,PPI
RPL7,DDX21,PPI
PARP1,DDX21,PPI
EFTUD2,DDX21,PPI
SRSF7,DDX21,PPI
DDX21,THRAP3,PPI
DIDO1,H2AFY2,PPI
SMARCA1,DDX21,PPI
CSNK2A2,CCNL1,PPI
PPP2R2A,TCEAL1,PPI
HAT1,REL,PPI
APPBP2,CCNL1,PPI
PAN2,DDX21,PPI
LYN,DDX21,PPI
KDM6A,PROSER1,PPI
TCEAL1,KDM3A,PPI
TCEAL1,USP7,PPI
TCEAL1,ELOC,PPI
TCEAL1,TCEAL4,PPI
BAP1,ASXL2,PPI
SRPK2,DDX21,PPI
SUMO2,PROSER1,PPI
PA2G4,DDX21,PPI
CEP250,DDX21,PPI
HUWE1,DDX21,PPI
SUMO1,DDX21,PPI
CCDC8,DDX21,PPI
TOP1,DDX21,PPI
NOP56,DDX21,PPI
PLOD2,JUP,PPI
CALM1,DDX21,PPI
UBE2E2,SPEN,PPI
HDGF,DDX21,PPI
UBC,ANKRD27,PPI
SUMO2,DDX21,PPI
PLSCR1,LCE3C,PPI
DSP,HNMT,PPI
GDI1,GGH,PPI
KCTD12,GNE,PPI
SHTN1,KCTD12,PPI
LMNA,KCTD12,PPI
RANBP6,KCTD12,PPI
KPNA1,KCTD12,PPI
GABBR2,KCTD12,PPI
FKBP1B,REL,PPI
RIPK2,KCTD12,PPI
FLNA,SH2B3,PPI
NAA15,NAA50,PPI
PLSCR1,PITX1,PPI
SRSF10,HECW2,PPI
KCTD12,ARAP1,PPI
SUMO2,CEBPZ,PPI
PCK1,DDX21,PPI
FLNC,MYOZ2,PPI
ATM,EIF3E,PPI
PIR,SPEN,PPI
PRDX3,SPEN,PPI
BPGM,SPEN,PPI
YWHAZ,EEF1A1,PPI
CD81,CPSF6,PPI
EPS8,HOOK2,PPI
FLNC,MYOZ3,PPI
ASB18,BCLAF1,PPI
NGB,REL,PPI
SUMO2,ZBTB10,PPI
CPVL,CEP57,PPI
MRPL23,TXN2,PPI
CUL3,BCLAF1,PPI
SFPQ,SRSF4,PPI
SFPQ,STAG2,PPI
PSMA2,EEF1A1,PPI
FLNC,PHLDB2,PPI
MON2,GGA1,PPI
HSPB1,CEP57,PPI
RPLP2,CEP57,PPI
CLK4,SRRM2,PPI
ZCCHC8,USP7,PPI
HABP4,HMGXB4,PPI
CBL,CBLB,PPI
CLK2,BCLAF1,PPI
TRAF3,CBLB,PPI
SF3A1,PPP4R2,PPI
RPS12,EIF3E,PPI
CSNK2A1,BCLAF1,PPI
CSNK2A1,CPSF6,PPI
SRSF10,CSNK2A1,PPI
KCTD12,SMURF2,PPI
NUAK1,PPP1R12B,PPI
COX5A,KRT40,PPI
EIF3E,RPS20,PPI
FBXL18,PLSCR1,PPI
MRPL11,SAMM50,PPI
BCL3,REL,PPI
ATP6V1B1,LIMA1,PPI
PSMA6,EEF1A1,PPI
PLSCR1,ZNF764,PPI
EWSR1,CDK12,PPI
SMNDC1,EWSR1,PPI
MYC,OAT,PPI
PRKAR2A,WASF1,PPI
CNOT1,CCAR2,PPI
ZBTB10,LSM4,PPI
CTBP1,SPEN,PPI
PIBF1,SAV1,PPI
RAF1,EEF1A1,PPI
KCND2,KCNE4,PPI
KCNE4,KCNIP2,PPI
FLNA,KCNE4,PPI
TSNAX,KCNE4,PPI
RERE,KAT6A,PPI
SPI1,TMX1,PPI
RBM5,U2SURP,PPI
RPS5,EEF1A1,PPI
CCNK,CDK12,PPI
REL,CPNE2,PPI
MAGEA11,PHYH,PPI
PLOD2,UBL4A,PPI
SUMO2,BCLAF1,PPI
PSTPIP1,DDX21,PPI
SAT1,UNC119,PPI
PHYH,COPS3,PPI
ATP5C1,CEP57,PPI
REL,EPM2AIP1,PPI
DIDO1,HECW2,PPI
PHYH,F8,PPI
UCHL1,MDM2,PPI
VTN,SRSF10,PPI
VTN,PRDX4,PPI
SMC5,NSMCE1,PPI
SRSF9,FLNC,PPI
SRSF9,HABP4,PPI
ANXA1,HECW2,PPI
TRAF2,MAP4K5,PPI
CEBPZ,HDAC11,PPI
CYP2E1,ABCA5,PPI
SRSF10,MSH2,PPI
PCBD1,CEBPZ,PPI
PCNA,PCLAF,PPI
CDS1,MUS81,PPI
WASL,ABI1,PPI
MAP3K7,TRAF6,PPI
SNAP23,STX2,PPI
UBA52,JMJD1C,PPI
RNF8,JMJD1C,PPI
NFKB1,TWIST1,PPI
NFKB1,REL,PPI
CNOT1,ZFP36,PPI
UBXN7,VCP,PPI
PCNA,UBA52,PPI
PCNA,L3MBTL1,PPI
PCNA,CCNA2,PPI
PCNA,CCNO,PPI
FBXW5,EPS8,PPI
TPP1,CTC1,PPI
UBA52,MAP4K3,PPI
EIF3F,EIF3E,PPI
PCNA,HLTF,PPI
RECQL5,PCNA,PPI
CDK2,PCNA,PPI
PCNA,CDAN1,PPI
RAD17,PCNA,PPI
PCNA,ERCC5,PPI
PCNA,ING1,PPI
MFN2,MFN1,PPI
MED14,MED1,PPI
MED14,CDK8,PPI
CYFIP1,WASF1,PPI
UTRN,PPP3CA,PPI
AKAP5,PPP3CA,PPI
EIF3S9,EIF3E,PPI
HSPA4,REL,PPI
RBBP5,NCOA6,PPI
UTY,NCOA6,PPI
PPARG,NCOA6,PPI
TP53BP1,NCOA6,PPI
TP53,NCOA6,PPI
SLC11A2,NDFIP1,PPI
TAL1,SSBP3,PPI
MARK3,UBA52,PPI
TNFAIP3,CASP8,PPI
CUL3,UBXN7,PPI
UBXN7,NEDD8,PPI
UBXN7,CUL2,PPI
UBXN7,CUL4A,PPI
UBXN7,UBA52,PPI
SLC11A2,UBA52,PPI
SPEN,NCOR2,PPI
GSAP,APP,PPI
MAP3K7,HIPK2,PPI
MAP3K7,FKBP5,PPI
MAP3K7,TAB2,PPI
LYN,CBL,PPI
NRG1,ERBB4,PPI
EIF3E,EIF3K,PPI
EIF3E,EIF3M,PPI
BAK1,MFN1,PPI
PNN,SAP18,PPI
NFATC1,PPP3CA,PPI
TPP1,STN1,PPI
COL3A1,SPARC,PPI
CPSF6,JMJD6,PPI
SMC1A,STAG2,PPI
REL,NFKBIB,PPI
PAK1,EIF3E,PPI
TERT,TPP1,PPI
SYK,LYN,PPI
PLK1,CENPU,PPI
DEDD,CCNB1,PPI
DEDD,CDK1,PPI
WASF1,ABI2,PPI
C9orf74,OGT,PPI
CDH1,LIMA1,PPI
EDC4,AGO3,PPI
ITGA4,ABI1,PPI
PPP3CA,NFATC2,PPI
RBPJ,MAML1,PPI
SEPT6,SEPT7,PPI
CUL1,UBXN7,PPI
SGO1,STAG2,PPI
LDB2,SSBP3,PPI
PXN,NDEL1,PPI
VCL,NDEL1,PPI
CDC42,NDEL1,PPI
IMMT,NDEL1,PPI
HLA-B,B2M,PPI
SLC11A2,NEDD4L,PPI
MAGOH,UPF3B,PPI
LYN,GP6,PPI
UPF3B,UPF3A,PPI
EPS8,BAIAP2,PPI
MAP3K7,TNIK,PPI
LYN,PLAUR,PPI
UPF1,UPF3B,PPI
CDC37,MAP3K7,PPI
EL52,MAP3K7,PPI
EIF3D,EIF3E,PPI
POT1,TPP1,PPI
JMJD1C,RNF168,PPI
MDC1,JMJD1C,PPI
SEPT6,SEPT2,PPI
CASC3,UPF3B,PPI
UBA52,ERBB4,PPI
ERBB4,ITCH,PPI
BYSL,ERBB4,PPI
BCL2,VDAC1,PPI
WAPL,STAG2,PPI
EIF3E,EIF3A,PPI
VDAC1,BCL2L1,PPI
NCOA6,KMT2B,PPI
KDM6A,NCOA6,PPI
NCOA6,PAXIP1,PPI
ACTB,NCOA6,PPI
WDR5,NCOA6,PPI
NCOA6,DPY30,PPI
SYK,RPS6KA2,PPI
RAC1,WASF1,PPI
