"","Node1","Node2","Mean","INT"
"2381","SETD2","MGST3",0.409192523,"Correlation"
"2382","SETD2","NAA50",0.423110649,"Correlation"
"2383","SETD2","NBR1",0.451852429,"Correlation"
"2384","SETD2","NCOA6",0.369005791,"Correlation"
"2385","SETD2","PLEKHA2",0.398417846,"Correlation"
"2386","SETD2","R3HCC1",0.580442433,"Correlation"
"2387","SETD2","RSAD1",0.347231297,"Correlation"
"2388","SETD2","SNX11",0.55533019,"Correlation"
"2389","SETD2","STX2",0.455199131,"Correlation"
"2390","SETD2","UCHL1",0.347114487,"Correlation"
"2391","SF3A1","CPSF6",0.60897795,"Correlation"
"2392","SF3A1","DENND4A",0.498821195,"Correlation"
"2393","SF3A1","DHX29",0.431463226,"Correlation"
"2394","SF3A1","GDI1",0.45816055,"Correlation"
"2395","SF3A1","MAP4K5",0.538031534,"Correlation"
"2396","SF3A1","MED8",0.530466674,"Correlation"
"2397","SF3A1","MGST3",0.406422826,"Correlation"
"2398","SF3A1","MUS81",0.557040509,"Correlation"
"2399","SF3A1","NBR1",0.453416776,"Correlation"
"2400","SF3A1","NEK1",0.389424873,"Correlation"
"2401","SF3A1","OGT",0.448588124,"Correlation"
"2402","SF3A1","POT1",0.540330748,"Correlation"
"2403","SF3A1","RIT1",0.305514257,"Correlation"
"2404","SH2B3","BCLAF1",0.358491566,"Correlation"
"2405","SH2B3","SMNDC1",0.795001601,"Correlation"
"2406","SH3GLB1","FHL1",0.452789449,"Correlation"
"2407","SH3GLB1","MUS81",0.440915212,"Correlation"
"2408","SH3GLB1","NAA50",0.779394559,"Correlation"
"2409","SH3GLB1","PHKB",0.408608996,"Correlation"
"2410","SH3GLB1","SNX11",0.566229714,"Correlation"
"2411","SH3GLB1","TMOD2",0.46098584,"Correlation"
"2412","SH3GLB1","TWIST1",0.580832076,"Correlation"
"2413","SLC11A2","DOLPP1",0.355635003,"Correlation"
"2415","SLC11A2","GDI1",0.417842699,"Correlation"
"2416","SLC11A2","GIPC1",0.482818172,"Correlation"
"2417","SLC11A2","MED14",0.507416629,"Correlation"
"2419","SLC11A2","SH3GLB1",0.508738895,"Correlation"
"2420","SLC11A2","SPOCK1",0.409862665,"Correlation"
"2421","SLC11A2","STX2",0.457767481,"Correlation"
"2422","SLC11A2","SUN1",0.473868081,"Correlation"
"2423","SLC11A2","U2SURP",0.427328069,"Correlation"
"2424","SLC11A2","UBXN7",0.489471737,"Correlation"
"2425","SLC12A5","ALDOA",0.394203835,"Correlation"
"2426","SLC12A5","CEP57",0.354789736,"Correlation"
"2427","SLC12A5","CPSF7",0.389896215,"Correlation"
"2428","SLC12A5","CREG1",0.300609447,"Correlation"
"2429","SLC12A5","CRLF3",0.59141708,"Correlation"
"2430","SLC12A5","DEDD",0.472670184,"Correlation"
"2431","SLC12A5","DHX29",0.499158766,"Correlation"
"2432","SLC12A5","ENPP2",0.459337167,"Correlation"
"2433","SLC12A5","FAM65B",0.475937279,"Correlation"
"2434","SLC12A5","GIPC1",0.51625817,"Correlation"
"2435","SLC12A5","HABP4",0.557744581,"Correlation"
"2438","SLC12A5","KLF6",0.451648352,"Correlation"
"2439","SLC12A5","LPCAT4",0.437413495,"Correlation"
"2440","SLC12A5","MAP3K7",0.418478417,"Correlation"
"2441","SLC12A5","MARK4",0.534441212,"Correlation"
"2442","SLC12A5","NBR1",0.541426349,"Correlation"
"2443","SLC12A5","NCOA6",0.374531859,"Correlation"
"2444","SLC12A5","OAT",0.661445376,"Correlation"
"2445","SLC12A5","PIGA",0.334954997,"Correlation"
"2446","SLC12A5","PPP3CA",0.322495152,"Correlation"
"2447","SLC12A5","PUM2",0.443965022,"Correlation"
"2449","SLC12A5","RPRD1A",0.465363966,"Correlation"
"2450","SLC12A5","RSAD1",0.597351538,"Correlation"
"2451","SLC12A5","SLC35A3",0.507969023,"Correlation"
"2452","SLC12A5","TCEAL1",0.38354252,"Correlation"
"2453","SLC12A5","TMEM165",0.448404618,"Correlation"
"2454","SLC26A2","ENPP2",0.56478528,"Correlation"
"2455","SLC26A2","FHL1",0.625088882,"Correlation"
"2456","SLC26A2","HEXB",0.567003908,"Correlation"
"2458","SLC26A2","SH2B3",0.502574876,"Correlation"
"2459","SLC35A3","BCLAF1",0.493607083,"Correlation"
"2460","SLC35A3","TGOLN2",0.473015711,"Correlation"
"2461","SLC35A3","TMEM38B",0.498883311,"Correlation"
"2462","SLC35A3","TWIST1",0.419786924,"Correlation"
"2463","SLC41A3","CPSF6",0.448895712,"Correlation"
"2464","SLC41A3","DERL1",0.511865763,"Correlation"
"2465","SLC41A3","GIN1",0.464461883,"Correlation"
"2467","SLC41A3","HLA-B",0.332666272,"Correlation"
"2468","SLC41A3","ICE1",0.3764267,"Correlation"
"2469","SLC41A3","IFRD1",0.467314875,"Correlation"
"2470","SLC41A3","LPL",0.471999014,"Correlation"
"2471","SLC41A3","MAN2A1",0.515214932,"Correlation"
"2472","SLC41A3","MAP4K5",0.390716826,"Correlation"
"2473","SLC41A3","MED14",0.42944229,"Correlation"
"2474","SLC41A3","PABPC1",0.374578934,"Correlation"
"2475","SLC41A3","PHYH",0.458618832,"Correlation"
"2476","SLC41A3","PRDX4",0.341435708,"Correlation"
"2477","SLC41A3","RPH3A",0.33120915,"Correlation"
"2478","SLC41A3","RPS6KA2",0.308854222,"Correlation"
"2479","SLC41A3","SLC12A5",0.494062882,"Correlation"
"2480","SLC41A3","TGOLN2",0.391345502,"Correlation"
"2481","SLC41A3","TXN2",0.515996014,"Correlation"
"2482","SLC41A3","UCHL1",0.38595669,"Correlation"
"2484","SLC41A3","ZFX",0.407608433,"Correlation"
"2485","SLC41A3","ZNF12",0.417839045,"Correlation"
"2486","SMAD5","ABCA8",0.356155283,"Correlation"
"2487","SMAD5","ANKRD27",0.407320621,"Correlation"
"2488","SMAD5","ASXL2",0.443193816,"Correlation"
"2489","SMAD5","AUH",0.539703425,"Correlation"
"2490","SMAD5","AUTS2",0.583447353,"Correlation"
"2491","SMAD5","BNIP3",0.538010845,"Correlation"
"2492","SMAD5","CBLB",0.442648131,"Correlation"
"2493","SMAD5","CCDC90B",0.471353176,"Correlation"
"2494","SMAD5","CDK12",0.446802823,"Correlation"
"2496","SMAD5","CEP57",0.355487323,"Correlation"
"2497","SMAD5","CHD1",0.508359369,"Correlation"
"2498","SMAD5","DHX29",0.396979818,"Correlation"
"2499","SMAD5","EIF1B",0.573954069,"Correlation"
"2500","SMAD5","HCFC2",0.386027616,"Correlation"
"2501","SMAD5","HEATR3",0.591178686,"Correlation"
"2502","SMAD5","IFRD1",0.377508439,"Correlation"
"2503","SMAD5","ITPR2",0.366925232,"Correlation"
"2504","SMAD5","KLF6",0.426027077,"Correlation"
"2506","SMAD5","NAA50",0.39669969,"Correlation"
"2507","SMAD5","NEK4",0.406408461,"Correlation"
"2508","SMAD5","PPP3CA",0.52497576,"Correlation"
"2509","SMAD5","PTPRA",0.377728185,"Correlation"
"2510","SMAD5","ROCK1",0.320512662,"Correlation"
"2511","SMAD5","SEPT6",0.436978381,"Correlation"
"2512","SMAD5","SETD2",0.404226819,"Correlation"
"2513","SMAD5","SH3GLB1",0.447771673,"Correlation"
"2514","SMAD5","SNX11",0.507887051,"Correlation"
"2515","SMAD5","TGOLN2",0.549339747,"Correlation"
"2516","SMAD5","THUMPD2",0.537024854,"Correlation"
"2517","SMAD5","TMEM165",0.373887632,"Correlation"
"2518","SMAD5","TMEM38B",0.529643028,"Correlation"
"2519","SMAD5","TSPYL5",0.595551426,"Correlation"
"2520","SMAD5","WASF1",0.488698556,"Correlation"
"2521","SMAD5","WIPI2",0.412545,"Correlation"
"2522","SMAD5","WSB1",0.534765316,"Correlation"
"2523","SMAD5","ZBTB7A",0.300127675,"Correlation"
"2524","SMARCA2","CALD1",0.346096387,"Correlation"
"2525","SMARCA2","CBLB",0.35299146,"Correlation"
"2526","SMARCA2","CDIPT",0.423542982,"Correlation"
"2527","SMARCA2","CLCN6",0.311565395,"Correlation"
"2528","SMARCA2","CRLF3",0.446035337,"Correlation"
"2529","SMARCA2","DENND4A",0.422645981,"Correlation"
"2530","SMARCA2","DHX29",0.447831825,"Correlation"
"2531","SMARCA2","FAM65B",0.372837662,"Correlation"
"2532","SMARCA2","FHL1",0.30918175,"Correlation"
"2533","SMARCA2","ICE1",0.326145348,"Correlation"
"2534","SMARCA2","IFRD1",0.550163399,"Correlation"
"2535","SMARCA2","KLF6",0.57240627,"Correlation"
"2536","SMARCA2","KRIT1",0.390768872,"Correlation"
"2537","SMARCA2","MAP3K7",0.585426094,"Correlation"
"2539","SMARCA2","NBR1",0.457971464,"Correlation"
"2540","SMARCA2","NCOA6",0.376747128,"Correlation"
"2541","SMARCA2","OGT",0.495929656,"Correlation"
"2542","SMARCA2","PCDH17",0.321790383,"Correlation"
"2543","SMARCA2","PHF3",0.456040365,"Correlation"
"2544","SMARCA2","PHKB",0.402794617,"Correlation"
"2546","SMARCA2","PLSCR1",0.306483391,"Correlation"
"2547","SMARCA2","PNISR",0.301536127,"Correlation"
"2548","SMARCA2","PPP1R12B",0.35551695,"Correlation"
"2549","SMARCA2","PUM2",0.329762803,"Correlation"
"2550","SMARCA2","RAP1B",0.31007751,"Correlation"
"2551","SMARCA2","RBM12",0.406383792,"Correlation"
"2552","SMARCA2","RPH3A",0.43621346,"Correlation"
"2553","SMARCA2","SLC11A2",0.564030029,"Correlation"
"2554","SMARCA2","SLC26A2",0.472374847,"Correlation"
"2555","SMARCA2","SMAD5",0.448680241,"Correlation"
"2556","SMARCA2","TGOLN2",0.370069329,"Correlation"
"2557","SMARCA2","TRIM5",0.454005943,"Correlation"
"2558","SMARCA2","TWIST1",0.450723623,"Correlation"
"2559","SMARCA2","UCHL1",0.380797062,"Correlation"
"2560","SMARCA2","UPF3B",0.538298922,"Correlation"
"2561","SMC5","ASXL2",0.314085849,"Correlation"
"2562","SMC5","ATM",0.385231023,"Correlation"
"2563","SMC5","CDH22",0.363036568,"Correlation"
"2564","SMC5","CPOX",0.44778859,"Correlation"
"2565","SMC5","DEDD",0.454519551,"Correlation"
"2566","SMC5","DERL1",0.392624733,"Correlation"
"2567","SMC5","EFEMP1",0.362246828,"Correlation"
"2568","SMC5","GDI1",0.421355818,"Correlation"
"2569","SMC5","GOLGA7",0.519335844,"Correlation"
"2570","SMC5","MAP4K5",0.457577163,"Correlation"
"2571","SMC5","NDEL1",0.432336251,"Correlation"
"2573","SMC5","NSMAF",0.449292143,"Correlation"
"2574","SMC5","OAT",0.493627168,"Correlation"
"2575","SMC5","PCDH17",0.496768771,"Correlation"
"2576","SMC5","PHYH",0.50158725,"Correlation"
"2577","SMC5","PNN",0.54158491,"Correlation"
"2578","SMC5","PPP1R11",0.380140955,"Correlation"
"2579","SMC5","RBM12",0.332417812,"Correlation"
"2581","SMC5","TBC1D2B",0.471716867,"Correlation"
"2582","SMC5","TWIST1",0.365944039,"Correlation"
"2583","SMC5","UCHL1",0.546687337,"Correlation"
"2584","SMC5","ZCCHC10",0.351154157,"Correlation"
"2587","SNAPC3","CDH11",0.323378992,"Correlation"
"2588","SNAPC3","CRISPLD2",0.402424223,"Correlation"
"2589","SNAPC3","ENPP2",0.397946743,"Correlation"
"2590","SNAPC3","GDI1",0.485056578,"Correlation"
"2591","SNAPC3","GOLGA7",0.477386046,"Correlation"
"2592","SNAPC3","HCFC2",0.360054037,"Correlation"
"2593","SNAPC3","KATNBL1",0.410974432,"Correlation"
"2594","SNAPC3","KRIT1",0.372271172,"Correlation"
"2595","SNAPC3","LPCAT4",0.301633407,"Correlation"
"2596","SNAPC3","LPP",0.39006783,"Correlation"
"2597","SNAPC3","LRRC14",0.457461223,"Correlation"
"2598","SNAPC3","MED14",0.386754616,"Correlation"
"2599","SNAPC3","METTL9",0.400740584,"Correlation"
"2600","SNAPC3","PLSCR1",0.417816608,"Correlation"
"2601","SNAPC3","PNN",0.443741881,"Correlation"
"2602","SNAPC3","PTPRA",0.578775228,"Correlation"
"2603","SNAPC3","RBM12",0.366148639,"Correlation"
"2604","SNAPC3","RBM5",0.406691052,"Correlation"
"2605","SNAPC3","SF3A1",0.503224724,"Correlation"
"2606","SNAPC3","SORBS1",0.450391578,"Correlation"
"2607","SNAPC3","TRIT1",0.429382857,"Correlation"
"2608","SNAPC3","TWIST1",0.486019927,"Correlation"
"2609","SNAPC3","WASF1",0.321713231,"Correlation"
"2610","SNAPC3","ZBTB5",0.440925993,"Correlation"
"2611","SNAPC3","ZCCHC8",0.483614657,"Correlation"
"2612","SNX11","CLCN6",0.421009751,"Correlation"
"2613","SNX11","TMEM38B",0.381088585,"Correlation"
"2614","SOCS2","C6orf120",0.33923153,"Correlation"
"2615","SOCS2","CXorf56",0.478199741,"Correlation"
"2616","SOCS2","NAA50",0.399421324,"Correlation"
"2617","SOCS2","RFX7",0.493763191,"Correlation"
"2619","SOCS2","ZCCHC10",0.464790275,"Correlation"
"2620","SORBS1","CDH22",0.445404306,"Correlation"
"2621","SORBS1","SH3GLB1",0.57741306,"Correlation"
"2623","SORBS1","SOCS2",0.434792212,"Correlation"
"2624","SPARC","CHD1",0.457905085,"Correlation"
"2625","SPARC","DOLPP1",0.444246032,"Correlation"
"2626","SPARC","ERBB4",0.517511757,"Correlation"
"2627","SPARC","HEXB",0.429098279,"Correlation"
"2628","SPARC","KCTD12",0.337311567,"Correlation"
"2629","SPARC","KIAA0141",0.600793651,"Correlation"
"2630","SPARC","SRSF4",0.376793083,"Correlation"
"2631","SPARC","SSFA2",0.399378998,"Correlation"
"2632","SPARC","STAG2",0.441235725,"Correlation"
"2633","SPARC","TBC1D2B",0.445227322,"Correlation"
"2634","SPARC","TMEM43",0.365490555,"Correlation"
"2635","SPARC","ZBTB10",0.548094978,"Correlation"
"2636","SPEN","ADAMTS1",0.403991377,"Correlation"
"2637","SPEN","CARD8",0.59191356,"Correlation"
"2638","SPEN","ITGA6",0.636590534,"Correlation"
"2639","SPEN","MAN2A1",0.513795518,"Correlation"
"2640","SPEN","MAP4K3",0.317693583,"Correlation"
"2641","SPEN","SH2B3",0.47895748,"Correlation"
"2644","SPEN","SUN1",0.39927099,"Correlation"
"2645","SPEN","ZCCHC8",0.455941607,"Correlation"
"2646","SPEN","ZFX",0.335292254,"Correlation"
"2647","SPOCK1","CLCN6",0.389788021,"Correlation"
"2648","SPOCK1","DHX29",0.373586871,"Correlation"
"2649","SPOCK1","DIDO1",0.357863787,"Correlation"
"2650","SPOCK1","FHL1",0.379993536,"Correlation"
"2652","SPOCK1","METTL9",0.443958737,"Correlation"
"2653","SPOCK1","NBR1",0.426104237,"Correlation"
"2654","SPOCK1","TGOLN2",0.434527498,"Correlation"
"2655","SPOCK1","TXN2",0.445599907,"Correlation"
"2656","SRSF10","CCDC90B",0.385276519,"Correlation"
"2657","SRSF4","ABL1",0.349138103,"Correlation"
"2658","SRSF4","ALDOA",0.440505548,"Correlation"
"2659","SRSF4","CDH22",0.3993663,"Correlation"
"2660","SRSF4","FLNC",0.401398965,"Correlation"
"2661","SRSF4","ICE1",0.354057422,"Correlation"
"2662","SRSF4","PDE4B",0.498792452,"Correlation"
"2663","SRSF4","TNFAIP3",0.426843546,"Correlation"
"2664","SRSF4","ZFX",0.456352282,"Correlation"
"2665","SSBP3","DEDD",0.363099708,"Correlation"
"2666","SSBP3","LRCH3",0.412211938,"Correlation"
"2667","SSBP3","MED8",0.392355275,"Correlation"
"2668","SSBP3","SRSF10",0.508401979,"Correlation"
"2669","SSFA2","AKR1B1",0.469297697,"Correlation"
"2670","SSFA2","CDIPT",0.51775858,"Correlation"
"2671","SSFA2","CEP57",0.430791624,"Correlation"
"2672","SSFA2","ENPP2",0.399297517,"Correlation"
"2673","SSFA2","RFX7",0.332825056,"Correlation"
"2674","SSFA2","SLC26A2",0.454480353,"Correlation"
"2675","SSFA2","TMEM38B",0.309578088,"Correlation"
"2677","STRN3","ATP8B1",0.637888365,"Correlation"
"2678","STRN3","LRCH3",0.365139258,"Correlation"
"2679","STRN3","TPP1",0.32947197,"Correlation"
"2680","STRN3","TRIM5",0.532657192,"Correlation"
"2681","STRN3","WSB1",0.456730207,"Correlation"
"2682","STX16","ABI1",0.411964914,"Correlation"
"2685","STX16","CRLF3",0.372955721,"Correlation"
"2686","STX16","CYP2E1",0.404494362,"Correlation"
"2687","STX16","DIDO1",0.371982511,"Correlation"
"2688","STX16","FHL1",0.403316455,"Correlation"
"2690","STX16","GIPC1",0.312359046,"Correlation"
"2691","STX16","HLA-B",0.4486156,"Correlation"
"2692","STX16","ICE1",0.4653795,"Correlation"
"2693","STX16","KCNAB1",0.37436535,"Correlation"
"2694","STX16","MAN2A1",0.361330173,"Correlation"
"2695","STX16","MAP4K3",0.389149948,"Correlation"
"2696","STX16","MED8",0.334032716,"Correlation"
"2697","STX16","MUS81",0.364986892,"Correlation"
"2698","STX16","PRDX4",0.323450173,"Correlation"
"2701","STX16","SPEN",0.396007506,"Correlation"
"2702","STX16","SSBP3",0.425509948,"Correlation"
"2703","STX16","TCEAL1",0.41291927,"Correlation"
"2704","STX16","TMX1",0.387828852,"Correlation"
"2707","STX16","UCHL1",0.339654734,"Correlation"
"2708","STX16","USP3",0.333154731,"Correlation"
"2709","STX16","ZFC3H1",0.486575763,"Correlation"
"2710","STX2","CBLB",0.618650827,"Correlation"
"2711","STX2","CYP2E1",0.36191374,"Correlation"
"2712","STX2","GIPC1",0.523470157,"Correlation"
"2713","STX2","HNMT",0.442502787,"Correlation"
"2714","STX2","SLC35A3",0.380547741,"Correlation"
"2715","STX2","TCEAL1",0.411186526,"Correlation"
"2716","STX2","TGOLN2",0.407271746,"Correlation"
"2717","STX2","TMEM38B",0.380153105,"Correlation"
"2719","SUN1","AGO3",0.477640415,"Correlation"
"2720","SUN1","AHR",0.414468097,"Correlation"
"2722","SUN1","FOXN3",0.436714429,"Correlation"
"2723","SUN1","RBM12",0.425085427,"Correlation"
"2725","SUN1","YY1AP1",0.523582012,"Correlation"
"2726","SUN1","ZCCHC8",0.414406917,"Correlation"
"2727","TARDBP","CREG1",0.326855627,"Correlation"
"2728","TARDBP","DEDD",0.404333078,"Correlation"
"2729","TARDBP","IFRD1",0.301582116,"Correlation"
"2730","TARDBP","LPCAT4",0.364008587,"Correlation"
"2732","TARDBP","RFX7",0.395309402,"Correlation"
"2733","TARDBP","YY1AP1",0.440686457,"Correlation"
"2734","TBC1D2B","AKR1C1",0.488615417,"Correlation"
"2735","TBC1D2B","ATP8B1",0.363600407,"Correlation"
"2736","TBC1D2B","CPSF7",0.454855799,"Correlation"
"2737","TBC1D2B","CREG1",0.352452018,"Correlation"
"2738","TBC1D2B","HNRNPA2B1",0.32614538,"Correlation"
"2741","TBC1D2B","TMCO1",0.395257847,"Correlation"
"2742","TCF12","LRCH3",0.482956925,"Correlation"
"2743","TCF12","METTL9",0.360672987,"Correlation"
"2744","TGOLN2","CCDC90B",0.473806625,"Correlation"
"2745","TGOLN2","CENPU",0.458100827,"Correlation"
"2746","TGOLN2","LPCAT4",0.379956694,"Correlation"
"2747","THUMPD2","ADNP",0.385415424,"Correlation"
"2748","THUMPD2","AGO3",0.6072021,"Correlation"
"2749","THUMPD2","ATM",0.376520118,"Correlation"
"2750","THUMPD2","CDH22",0.331516088,"Correlation"
"2751","THUMPD2","CDIPT",0.394893039,"Correlation"
"2752","THUMPD2","CLIC4",0.505826457,"Correlation"
"2753","THUMPD2","CPSF6",0.42782644,"Correlation"
"2754","THUMPD2","CRLF3",0.560791277,"Correlation"
"2755","THUMPD2","CXorf56",0.67759798,"Correlation"
"2756","THUMPD2","DENND4A",0.396361657,"Correlation"
"2757","THUMPD2","EIF1B",0.382675353,"Correlation"
"2758","THUMPD2","HMGN4",0.451472903,"Correlation"
"2759","THUMPD2","IFRD1",0.504488995,"Correlation"
"2760","THUMPD2","KRIT1",0.380671216,"Correlation"
"2761","THUMPD2","MED14",0.355766551,"Correlation"
"2762","THUMPD2","NBPF1",0.42547609,"Correlation"
"2763","THUMPD2","PDE4A",0.337958941,"Correlation"
"2765","THUMPD2","PLCB1",0.490675521,"Correlation"
"2766","THUMPD2","PRDX4",0.310443303,"Correlation"
"2767","THUMPD2","RSAD1",0.549135575,"Correlation"
"2768","THUMPD2","TMOD2",0.456999632,"Correlation"
"2769","THUMPD2","U2SURP",0.417364853,"Correlation"
"2770","THUMPD2","UBXN7",0.480574832,"Correlation"
"2771","THUMPD2","WIPI2",0.483307976,"Correlation"
"2772","THUMPD2","ZCCHC10",0.422933722,"Correlation"
"2773","TIMP2","AKR1C1",0.381318722,"Correlation"
"2774","TIMP2","ASXL2",0.573843817,"Correlation"
"2776","TIMP2","GNB5",0.518343027,"Correlation"
"2777","TIMP2","HNMT",0.350486605,"Correlation"
"2778","TIMP2","MAP3K7",0.480294396,"Correlation"
"2779","TIMP2","NBR1",0.45192167,"Correlation"
"2780","TIMP2","NCOA6",0.47395535,"Correlation"
"2781","TIMP2","PTPRA",0.470084572,"Correlation"
"2782","TIMP2","RSAD1",0.358557636,"Correlation"
"2784","TIMP2","SMNDC1",0.588934975,"Correlation"
"2785","TIMP2","TMEM38B",0.491424536,"Correlation"
"2786","TIMP2","TMOD2",0.422106521,"Correlation"
"2788","TIMP2","UNC13B",0.462064391,"Correlation"
"2789","TIMP2","ZBTB7A",0.396803964,"Correlation"
"2790","TIMP2","ZCCHC8",0.484320206,"Correlation"
"2791","TIMP2","ZNF83",0.374280633,"Correlation"
"2792","TMCO1","AKR1C1",0.658842383,"Correlation"
"2793","TMCO1","ALDOA",0.4909834,"Correlation"
"2794","TMCO1","ARMC1",0.403060583,"Correlation"
"2795","TMCO1","BCLAF1",0.553204741,"Correlation"
"2796","TMCO1","CDH22",0.521373671,"Correlation"
"2797","TMCO1","CEP170B",0.523843253,"Correlation"
"2798","TMCO1","CPSF6",0.483075666,"Correlation"
"2799","TMCO1","CRISPLD2",0.459560619,"Correlation"
"2800","TMCO1","GIN1",0.541261555,"Correlation"
"2801","TMCO1","GSAP",0.532701538,"Correlation"
"2802","TMCO1","HLA-B",0.486478309,"Correlation"
"2803","TMCO1","HNRNPA2B1",0.522149501,"Correlation"
"2804","TMCO1","METTL9",0.398005997,"Correlation"
"2806","TMED10","ATM",0.387539943,"Correlation"
"2807","TMED10","GSAP",0.385794067,"Correlation"
"2808","TMED10","KLF6",0.331838505,"Correlation"
"2809","TMED10","SF3A1",0.521875673,"Correlation"
"2810","TMED10","SLC11A2",0.396691826,"Correlation"
"2811","TMED10","TCEAL1",0.656246858,"Correlation"
"2812","TMED10","TGOLN2",0.567024681,"Correlation"
"2813","TMED10","THUMPD2",0.532377887,"Correlation"
"2814","TMED10","UBXN7",0.433169366,"Correlation"
"2815","TMEM165","STAG2",0.565320872,"Correlation"
"2816","TMEM165","TGOLN2",0.506654793,"Correlation"
"2817","TMEM38B","CXorf56",0.520054571,"Correlation"
"2818","TMEM38B","STAG2",0.528692011,"Correlation"
"2819","TMEM43","ABCA8",0.588494757,"Correlation"
"2820","TMEM43","ABI1",0.485571536,"Correlation"
"2821","TMEM43","AHR",0.533610785,"Correlation"
"2822","TMEM43","AMD1",0.485267184,"Correlation"
"2823","TMEM43","CCDC90B",0.58071238,"Correlation"
"2824","TMEM43","CDH11",0.457615097,"Correlation"
"2825","TMEM43","CENPU",0.512149989,"Correlation"
"2826","TMEM43","CMTM6",0.386228722,"Correlation"
"2827","TMEM43","CRISPLD2",0.443260253,"Correlation"
"2828","TMEM43","CRLF3",0.322100122,"Correlation"
"2829","TMEM43","DIDO1",0.554891187,"Correlation"
"2830","TMEM43","ESRRG",0.581487467,"Correlation"
"2831","TMEM43","GNA13",0.46680762,"Correlation"
"2832","TMEM43","GNB5",0.461093155,"Correlation"
"2833","TMEM43","GPNMB",0.446098183,"Correlation"
"2834","TMEM43","GSAP",0.414635396,"Correlation"
"2835","TMEM43","HEATR3",0.502678142,"Correlation"
"2836","TMEM43","HMGN4",0.540512955,"Correlation"
"2837","TMEM43","KLF6",0.39500018,"Correlation"
"2838","TMEM43","KRIT1",0.393776485,"Correlation"
"2839","TMEM43","LIMA1",0.444490232,"Correlation"
"2840","TMEM43","LRCH3",0.464898676,"Correlation"
"2841","TMEM43","MAP3K7",0.387152553,"Correlation"
"2842","TMEM43","MARK4",0.598163111,"Correlation"
"2843","TMEM43","METTL9",0.414111542,"Correlation"
"2844","TMEM43","NBR1",0.367930291,"Correlation"
"2845","TMEM43","NUP43",0.44700316,"Correlation"
"2846","TMEM43","PALLD",0.548956762,"Correlation"
"2847","TMEM43","RCN2",0.32983732,"Correlation"
"2848","TMEM43","SAT1",0.456822344,"Correlation"
"2849","TMEM43","SH2B3",0.362604144,"Correlation"
"2850","TMEM43","SSBP3",0.381869927,"Correlation"
"2853","TMEM43","TGOLN2",0.433633398,"Correlation"
"2854","TMEM43","THUMPD2",0.427573675,"Correlation"
"2857","TMOD2","BCLAF1",0.462035937,"Correlation"
"2858","TMOD2","CENPU",0.320089169,"Correlation"
"2860","TMOD2","NAA50",0.373817783,"Correlation"
"2861","TMOD2","NCOA6",0.430869198,"Correlation"
"2862","TMOD2","SLC35A3",0.385528896,"Correlation"
"2863","TMX1","ABL1",0.385056861,"Correlation"
"2864","TMX1","FHL1",0.398057269,"Correlation"
"2865","TMX1","WSB1",0.518153506,"Correlation"
"2867","TNFAIP3","ZNF83",0.535801372,"Correlation"
"2868","TPP1","DOLPP1",0.532242512,"Correlation"
"2869","TPP1","FOXN3",0.42441374,"Correlation"
"2870","TPP1","LPCAT4",0.389733592,"Correlation"
"2871","TPP1","MED8",0.379204374,"Correlation"
"2872","TPP1","OGT",0.301330784,"Correlation"
"2873","TPP1","SMNDC1",0.404341498,"Correlation"
"2874","TPP1","TMOD2",0.411017786,"Correlation"
"2875","TRAK1","AASS",0.385517454,"Correlation"
"2876","TRAK1","ANKRD27",0.300750557,"Correlation"
"2877","TRAK1","BNIP3",0.377903469,"Correlation"
"2878","TRAK1","CBLB",0.369963454,"Correlation"
"2880","TRAK1","GDI1",0.315941171,"Correlation"
"2882","TRAK1","IMPDH1",0.491960369,"Correlation"
"2883","TRAK1","LIMA1",0.584765316,"Correlation"
"2884","TRAK1","MARK3",0.428081891,"Correlation"
"2885","TRAK1","MARK4",0.519597967,"Correlation"
"2886","TRAK1","PALLD",0.478743805,"Correlation"
"2887","TRAK1","PIGA",0.447603993,"Correlation"
"2888","TRAK1","PLSCR1",0.398338931,"Correlation"
"2889","TRAK1","SENP7",0.355768333,"Correlation"
"2890","TRAK1","SLC11A2",0.37679914,"Correlation"
"2891","TRAK1","ZNF292",0.342692846,"Correlation"
"2893","TRIT1","AHR",0.301911335,"Correlation"
"2895","TRIT1","CENPU",0.386762254,"Correlation"
"2896","TRIT1","HEXB",0.345131124,"Correlation"
"2898","TRIT1","METTL9",0.361963791,"Correlation"
"2900","TRIT1","SORBS1",0.304458201,"Correlation"
"2901","TRIT1","SSFA2",0.373456528,"Correlation"
"2902","TRIT1","WASF1",0.308010702,"Correlation"
"2903","TSPYL5","EIF3E",0.440916439,"Correlation"
"2904","TSPYL5","HEXB",0.417659746,"Correlation"
"2906","TSPYL5","RCN2",0.426818035,"Correlation"
"2907","TSPYL5","RSAD1",0.464267119,"Correlation"
"2909","TXN2","DEDD",0.329189835,"Correlation"
"2911","TXN2","METTL9",0.337704697,"Correlation"
"2912","TXN2","TGOLN2",0.335425545,"Correlation"
"2913","U2SURP","AHR",0.372329517,"Correlation"
"2914","U2SURP","CENPU",0.303083451,"Correlation"
"2915","U2SURP","GDI1",0.543423627,"Correlation"
"2916","U2SURP","MED14",0.308630874,"Correlation"
"2917","U2SURP","STX2",0.370222064,"Correlation"
"2918","U2SURP","TWIST1",0.484156168,"Correlation"
