"","p.adj","p.vec","reg.mat"
"COPS2:AAAS",1,0.333333333333333,-1
"COPS2:BCL2",1,0.333333333333333,1
"COPS2:CDC42",1,0.333333333333333,-1
"COPS2:CHCHD2",1,0.333333333333333,1
"COPS2:CLTC",1,0.333333333333333,1
"COPS2:COPS5",1,0.333333333333333,1
"COPS2:CUL1",1,0.333333333333333,1
"COPS2:DDB1",1,0.333333333333333,-1
"COPS2:GNAI2",1,0.333333333333333,-1
"COPS2:HINT1",1,0.333333333333333,1
"COPS2:HSP90AB1",1,0.333333333333333,1
"COPS2:MAPRE2",1,0.333333333333333,1
"COPS2:MORF4L1",1,0.333333333333333,1
"COPS2:MYH9",1,0.333333333333333,-1
"COPS2:NOTCH3",1,0.333333333333333,-1
"COPS2:OAT",1,0.333333333333333,1
"COPS2:OXCT1",1,0.333333333333333,-1
"COPS2:PCMT1",1,0.333333333333333,1
"COPS2:PTGER3",1,0.333333333333333,-1
"COPS2:SKIV2L2",1,0.333333333333333,1
"COPS2:SPI1",1,0.333333333333333,-1
"COPS2:TBK1",1,0.333333333333333,1
"COPS2:TMEM30A",1,0.333333333333333,1
"COPS2:TXNL1",1,0.333333333333333,-1
"COPS4:CLCN6",1,0.333333333333333,1
"COPS4:DDX1",1,0.333333333333333,1
"COPS4:FKBP3",1,0.333333333333333,-1
"COPS4:FURIN",1,0.333333333333333,-1
"COPS4:GOT1",1,0.333333333333333,-1
"COPS4:HABP4",1,0.333333333333333,1
"COPS4:PAFAH1B1",1,0.333333333333333,1
"COPS4:PAM",1,0.333333333333333,-1
"COPS4:PDHB",1,0.333333333333333,-1
"COPS4:PPP3CA",1,0.333333333333333,-1
"COPS4:RAB14",1,0.333333333333333,1
"COPS4:RASA1",1,0.333333333333333,1
"COPS4:SARAF",1,0.333333333333333,1
"COPS4:SNAP25",1,0.333333333333333,-1
"COPS4:SNAP91",1,0.333333333333333,-1
"COPS4:STAU1",1,0.333333333333333,1
"COPS4:UBE2D2",1,0.333333333333333,-1
"COPS4:VDAC1",1,0.333333333333333,1
"COPS4:VDAC3",1,0.333333333333333,-1
"COPS4:YBX1",1,0.333333333333333,-1
"COPS5:CHCHD2",1,0.333333333333333,1
"COPS5:TBK1",1,0.333333333333333,1
"COPS7A:AGTPBP1",1,0.333333333333333,1
"COPS7A:BCAS2",1,0.333333333333333,1
"COPS7A:CS",1,0.333333333333333,-1
"COPS7A:EFEMP2",1,0.333333333333333,1
"COPS7A:EPS15",1,0.333333333333333,1
"COPS7A:IKBKB",1,0.333333333333333,1
"COPS7A:LRRC40",1,0.333333333333333,1
"COPS7A:NDFIP1",1,0.333333333333333,-1
"COPS7A:PFN2",1,0.333333333333333,1
"COPS7A:PSMC6",1,0.333333333333333,1
"COPS7A:RNF11",1,0.333333333333333,1
"CS:BCAS2",1,0.333333333333333,-1
"CS:EFEMP2",1,0.333333333333333,-1
"CS:PFN2",1,0.333333333333333,-1
"CS:RNF11",1,0.333333333333333,-1
"CUL1:AAAS",1,0.333333333333333,-1
"CUL1:CDC42",1,0.333333333333333,-1
"CUL1:CHCHD2",1,0.333333333333333,1
"CUL1:COPS5",1,0.333333333333333,1
"CUL1:DDB1",1,0.333333333333333,-1
