"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"127833","false","3.22228475","6.3963E-4","Oligodendrocytes",,,"0.31033881","0.0","true","3","7","false",,"GOLGA7","GOLGA7","54.33333333","3","0",,"0","0.77777153","false","0","GOLGA7","41784","0.33542977"
"127834","false","3.92346652","0.0","NA",,,"0.25487665","0.0","false","1","8","false",,"CKB","CKB","186.0","1","0","false","0","0.70765335","false","0","CKB","0","0.0"
"127835","false","3.92093416","7.1762E-4","NA",,,"0.25504126","0.0","false","4","8","false",,"ACTN1","ACTN1","24.5","4","0","false","0","0.70790658","false","0","ACTN1","124222","0.26111111"
"127836","false","3.11423748","0.01132648","NA",,,"0.32110589","0.0","true","41","7","false",,"CNOT1","CNOT1","8.35294118","41","0","false","6","0.78857625","false","0","CNOT1","1328624","0.04376751"
"127837","false","4.09229038","0.0","NA",,,"0.24436194","0.0","false","1","8","false",,"UCHL3","UCHL3","71.0","1","0","true","0","0.69077096","false","0","UCHL3","0","0.0"
"127838","false","4.05796286","2.422E-5","NA",,,"0.24642907","0.0","false","2","6","false",,"VPS26A","VPS26A","59.0","2","0",,"0","0.69420371","false","0","VPS26A","8482","0.54716981"
"127839","false","4.11001688","0.0","NA",,,"0.243308","0.0","false","1","8","false",,"SERINC1","SERINC1","25.0","1","0",,"0","0.68899831","false","0","SERINC1","0","0.0"
"127840","false","3.11029826","0.00793916","NA",,,"0.32151257","0.0","true","25","7","false",,"SAMM50","SAMM50","9.44","25","0",,"0","0.78897017","false","0","SAMM50","896432","0.05115152"
"127841","false","2.87647721","0.03056504","NA",,,"0.34764746","0.00320293","true","94","5","false",,"DDX21","DDX21","11.11702128","94","0","false","0","0.81235228","false","0","DDX21","5751982","0.01862183"
"127842","false","4.05458638","0.0","NA",,,"0.24663428","0.0","false","1","6","false",,"TCF21","TCF21","53.0","1","0",,"0","0.69454136","false","0","TCF21","0","0.0"
"127843","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"CEP85","CEP85","54.0","1","0","false","0","0.64465391","false","0","CEP85","0","0.0"
"127844","false","4.09229038","0.0","NA",,,"0.24436194","0.0","false","1","8","false",,"DPP8","DPP8","71.0","1","0",,"0","0.69077096","false","0","DPP8","0","0.0"
"127845","false","3.15953855","0.00152709","NA",,,"0.31650191","0.05833333","true","16","5","false",,"SCAF11","SCAF11","20.875","16","0",,"0","0.78404615","false","0","SCAF11","396360","0.09656398"
"127846","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"ZNF750","ZNF750","85.0","1","0",,"0","0.70227912","false","0","ZNF750","0","0.0"
"127847","false","2.98255487","0.0054079","NA",,,"0.33528302","0.00666667","true","26","7","false",,"OAT","OAT","23.96","26","0","false","1","0.80174451","false","0","OAT","1078812","0.05508353"
"127848","false","3.87422622","1.6008E-4","NA",,,"0.25811606","0.0","false","3","7","false",,"CCHCR1","CCHCR1","70.5","3","0","false","1","0.71257738","false","0","CCHCR1","17144","0.50729927"
"127849","false","3.73382105","6.197E-5","NA",,,"0.26782216","0.0","false","2","7","false",,"AIFM1","AIFM1","129.5","2","0",,"0","0.7266179","false","0","AIFM1","2342","0.5"
"127850","false","3.06527856","0.00936231","NA",,,"0.32623462","0.03145236","true","49","6","false",,"SRSF4","SRSF4","11.85106383","49","0",,"2","0.79347214","false","0","SRSF4","2234106","0.04328129"
"127851","false","3.92684299","2.8976E-4","NA",,,"0.25465749","0.0","false","5","6","false",,"ELOC","ELOC","37.8","5","0","false","0","0.7073157","false","0","ELOC","33852","0.21395349"
"127852","false","4.09229038","0.0","NA",,,"0.24436194","0.0","false","1","8","false",,"PJA2","PJA2","71.0","1","0","false","0","0.69077096","false","0","PJA2","0","0.0"
"127853","false","4.09229038","0.0","NA",,,"0.24436194","0.0","false","1","8","false",,"DCAF1","DCAF1","71.0","1","0","false","0","0.69077096","false","0","DCAF1","0","0.0"
"127854","false","3.57259426","0.0013782","NA",,,"0.27990864","0.0","false","6","6","false",,"DDB1","DDB1","91.33333333","6","0","false","0","0.74274057","false","0","DDB1","329382","0.18360434"
"127855","false","4.09229038","0.0","NA",,,"0.24436194","0.0","false","1","8","false",,"BRWD1","BRWD1","71.0","1","0","true","0","0.69077096","false","0","BRWD1","0","0.0"
"127856","false","3.11029826","0.00105647","NA",,,"0.32151257","0.0","true","11","7","false",,"MYOF","MYOF","25.18181818","11","0",,"0","0.78897017","false","0","MYOF","253494","0.14393939"
"127857","false","3.86775464","1.6928E-4","NA",,,"0.25854794","0.0","false","2","6","false",,"ANXA4","ANXA4","121.5","2","0",,"0","0.71322454","false","0","ANXA4","34464","0.50630252"
"127858","false","3.962296","0.00330892","NA",,,"0.25237892","0.0","true","12","7","false",,"PHKB","PHKB","4.3","12","0","false","2","0.7037704","false","0","PHKB","1152484","0.10645161"
"127859","true","3.22115926","0.00121791","NA",,,"0.31044724","0.0","true","6","7","false",,"ITPR2","ITPR2","35.0","6","0",,"1","0.77788407","false","0","ITPR2","92588","0.21383648"
"127860","false","3.2228475","8.757E-5","NA",,,"0.31028462","0.0","true","2","7","false",,"ZNF292","ZNF292","82.0","2","0",,"0","0.77771525","false","0","ZNF292","15536","0.50943396"
"127861","false","3.16263365","0.00420081","NA",,,"0.31619217","0.0","true","20","7","false",,"PHYH","PHYH","14.92857143","20","0",,"5","0.78373663","false","0","PHYH","404358","0.08493031"
"127862","false","4.03939223","0.0","NA",,,"0.24756199","0.0","false","1","8","false",,"ADRA2A","ADRA2A","53.0","1","0",,"0","0.69606078","false","0","ADRA2A","0","0.0"
"127863","false","3.87591446","5.9534E-4","NA",,,"0.25800363","0.0","false","2","8","false",,"CEP131","CEP131","120.0","2","0",,"0","0.71240855","false","0","CEP131","131152","0.5021097"
"127864","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"CNTROB","CNTROB","54.0","1","0",,"0","0.64465391","false","0","CNTROB","0","0.0"
"127865","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"NYNRIN","NYNRIN","54.0","1","0",,"0","0.64465391","false","0","NYNRIN","0","0.0"
"127866","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"PTPN14","PTPN14","54.0","1","0","false","0","0.64465391","false","0","PTPN14","0","0.0"
"127867","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"PUM1","PUM1","54.0","1","0","false","0","0.64465391","false","0","PUM1","0","0.0"
"127868","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"RPL36A","RPL36A","54.0","1","0",,"0","0.64465391","false","0","RPL36A","0","0.0"
"127869","false","4.55346089","0.0","NA",,,"0.21961317","0.0","false","1","8","false",,"SEC16A","SEC16A","54.0","1","0","false","0","0.64465391","false","0","SEC16A","0","0.0"
"127870","false","3.94991559","1.601E-4","NA",,,"0.25316997","0.0","false","3","8","false",,"TNRC6B","TNRC6B","32.0","3","0",,"0","0.70500844","false","0","TNRC6B","90070","0.34444444"
"127871","false","4.01519415","1.3147E-4","NA",,,"0.24905396","0.0","false","2","8","false",,"CSNK1E","CSNK1E","50.5","2","0",,"0","0.69848059","false","0","CSNK1E","113274","0.51030928"
"127872","false","3.0585256","0.01565654","Endothelial",,,"0.32695492","0.0","true","62","5","false",,"ANXA1","ANXA1","8.68421053","62","0",,"5","0.79414744","false","0","ANXA1","4421826","0.04222094"
"127873","false","3.16966798","0.00269132","NA",,,"0.31549046","0.0","true","12","7","false",,"SMC5","SMC5","21.41666667","12","0",,"0","0.7830332","false","0","SMC5","351546","0.12299197"
"127874","false","3.11845808","0.0038055","NA",,,"0.3206713","0.0","true","13","7","false",,"TMX1","TMX1","25.61538462","13","0",,"0","0.78815419","false","0","TMX1","419590","0.09219245"
"127875","true","3.92205965","4.374E-5","NA",,,"0.25496808","0.0","false","4","8","false",,"BCL6","BCL6","21.33333333","4","0",,"1","0.70779403","false","0","BCL6","23058","0.36969697"
"127876","false","4.08272369","0.0","NA",,,"0.24493453","0.0","false","1","8","false",,"YY1","YY1","32.0","1","0","false","0","0.69172763","false","0","YY1","0","0.0"
"127877","false","4.08272369","0.0","NA",,,"0.24493453","0.0","false","1","8","false",,"YY2","YY2","32.0","1","0",,"0","0.69172763","false","0","YY2","0","0.0"
"127878","false","4.08272369","0.0","NA",,,"0.24493453","0.0","false","1","8","false",,"ZIC3","ZIC3","32.0","1","0",,"0","0.69172763","false","0","ZIC3","0","0.0"
"127879","false","3.0773776","0.01877945","NA",,,"0.324952","0.0","true","67","5","false",,"OGT","OGT","6.8","67","0",,"11","0.79226224","false","0","OGT","3186630","0.03333333"
"127880","false","4.07371975","0.0","NA",,,"0.24547589","0.0","false","2","6","false",,"SF3B1","SF3B1","34.0","2","0","false","1","0.69262802","false","0","SF3B1","0","0.0"
"127881","false","3.9299381","8.615E-5","NA",,,"0.25445693","0.0","false","2","6","false",,"RPS3","RPS3","98.0","2","0","false","0","0.70700619","false","0","RPS3","25464","0.51871658"
"127882","false","3.08441193","0.00534405","NA",,,"0.32421091","0.0","true","20","7","false",,"PTPRA","PTPRA","17.07692308","20","0","false","5","0.79155881","false","0","PTPRA","787398","0.09239611"
"127883","false","4.12267867","0.0","NA",,,"0.24256074","0.0","false","1","6","false",,"H2AFY","H2AFY","30.0","1","0","false","0","0.68773213","false","0","H2AFY","0","0.0"
"127884","false","3.72847496","2.6652E-4","NA",,,"0.26820617","0.0","false","3","7","false",,"HSPA4L","HSPA4L","95.66666667","3","0",,"0","0.7271525","false","0","HSPA4L","79062","0.34299517"
"127885","false","3.16994935","0.0048745","NA",,,"0.31546245","0.0","true","19","7","false",,"TCEAL1","TCEAL1","10.89473684","19","0",,"0","0.78300506","false","0","TCEAL1","470296","0.06033376"
"127886","false","4.03939223","0.0","NA",,,"0.24756199","0.0","false","1","8","false",,"PMAIP1","PMAIP1","53.0","1","0",,"0","0.69606078","false","0","PMAIP1","0","0.0"
"127887","false","4.05374226","0.0","Neurons",,,"0.24668564","1.0","false","2","7","false",,"LRCH2","LRCH2","14.0","2","0",,"0","0.69462577","false","0","LRCH2","0","0.66666667"
"127888","false","3.1266179","0.00197631","NA",,,"0.31983441","0.10909091","true","11","7","false",,"CRLF3","CRLF3","18.36363636","11","0",,"0","0.78733821","false","0","CRLF3","221062","0.10055866"
"127889","false","3.11283061","0.00202538","NA",,,"0.32125102","0.07272727","true","12","6","false",,"SASH1","SASH1","28.72727273","12","0",,"1","0.78871694","false","0","SASH1","244934","0.09751494"
"127890","false","4.09257175","0.0","NA",,,"0.24434514","0.0","false","1","7","false",,"PCF11","PCF11","19.0","1","0","false","0","0.69074282","false","0","PCF11","0","0.0"
"127891","false","3.21412493","0.00506676","NA",,,"0.31112667","0.0","true","15","7","false",,"DHX29","DHX29","13.42857143","15","0",,"1","0.77858751","false","0","DHX29","392302","0.07767857"
"127892","false","4.21384356","0.0","NA",,,"0.23731303","0.0","false","1","8","false",,"PAPOLG","PAPOLG","14.0","1","0",,"0","0.67861564","false","0","PAPOLG","0","0.0"
"127893","false","4.00956669","0.0","Astrocytes",,,"0.24940351","1.0","false","3","6","false",,"NOTCH2","NOTCH2","37.0","3","0","false","1","0.69904333","false","0","NOTCH2","0","0.56060606"
"127894","false","4.11564434","0.0","NA",,,"0.24297532","0.0","false","1","8","false",,"KIAA2010","KIAA2010","22.0","1","0",,"0","0.68843557","false","0","KIAA2010","0","0.0"
"127895","false","4.10495217","0.0","Neurons",,,"0.2436082","0.0","false","3","8","false",,"ATP6V0C","ATP6V0C","38.0","3","0",,"1","0.68950478","false","0","ATP6V0C","0","0.0"
"127896","false","4.01266179","0.0","NA",,,"0.24921114","0.0","false","1","7","false",,"NUCB1","NUCB1","213.0","1","0","false","0","0.69873382","false","0","NUCB1","0","0.0"
"127897","false","3.84637029","0.0092604","Neurons",,,"0.25998537","0.0","true","24","7","false",,"GNB5","GNB5","2.91666667","24","0",,"0","0.71536297","false","0","GNB5","4363596","0.0504386"
"127898","false","4.84608891","0.0","NA",,,"0.20635197","0.0","false","1","8","false",,"GNG5","GNG5","24.0","1","0",,"0","0.61539111","false","0","GNG5","0","0.0"
"127899","false","4.17191896","0.0","NA",,,"0.23969785","0.0","false","1","8","false",,"NDUFV1","NDUFV1","15.0","1","0",,"0","0.6828081","false","0","NDUFV1","0","0.0"
"127900","false","4.0523354","0.0","NA",,,"0.24677128","0.0","false","2","8","false",,"ZNF211","ZNF211","63.0","2","0",,"1","0.69476646","false","0","ZNF211","0","0.0"
"127901","false","3.16601013","7.9391E-4","NA",,,"0.31585496","0.0","true","8","7","false",,"TMOD2","TMOD2","25.875","8","0",,"0","0.78339899","false","0","TMOD2","120934","0.15167683"
"127902","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"NAP1L4","NAP1L4","94.0","1","0",,"0","0.69822735","false","0","NAP1L4","0","0.0"
"127903","false","4.13899831","0.0","NA",,,"0.24160435","0.0","false","1","8","false",,"OS9","OS9","35.0","1","0",,"0","0.68610017","false","0","OS9","0","0.0"
"127904","false","3.5627462","0.00105049","NA",,,"0.28068236","0.0","false","7","6","false",,"ENO1","ENO1","97.0","7","0","false","2","0.74372538","false","0","ENO1","234238","0.21192053"
"127905","false","3.96145189","5.091E-5","NA",,,"0.2524327","0.0","false","2","7","false",,"IGSF8","IGSF8","81.0","2","0","false","0","0.70385481","false","0","IGSF8","16348","0.52631579"
"127906","false","4.16235228","0.0","NA",,,"0.24024877","0.0","false","2","8","false",,"FKBP4","FKBP4","14.0","2","0",,"1","0.68376477","false","0","FKBP4","0","0.0"
"127907","false","4.04023635","0.0","NA",,,"0.24751027","0.0","false","1","8","false",,"SYNPO2","SYNPO2","68.0","1","0","false","0","0.69597636","false","0","SYNPO2","0","0.0"
"127908","false","3.14209342","0.00256689","NA",,,"0.31825916","0.0","true","15","5","false",,"SETD2","SETD2","17.76923077","15","0",,"2","0.78579066","false","0","SETD2","442290","0.09922622"
"127909","false","4.13899831","0.0","NA",,,"0.24160435","0.0","false","1","8","false",,"XPO7","XPO7","35.0","1","0","false","0","0.68610017","false","0","XPO7","0","0.0"
"127910","false","3.89195273","5.3188E-4","NA",,,"0.25694043","0.0","false","3","6","false",,"SF1","SF1","71.66666667","3","0","false","0","0.71080473","false","0","SF1","52772","0.33650794"
"127911","false","3.9299381","8.615E-5","NA",,,"0.25445693","0.0","false","2","6","false",,"RPS18","RPS18","98.0","2","0",,"0","0.70700619","false","0","RPS18","25464","0.51871658"
"127912","false","4.04023635","0.0","NA",,,"0.24751027","0.0","false","1","8","false",,"CAMKK2","CAMKK2","68.0","1","0",,"0","0.69597636","false","0","CAMKK2","0","0.0"
"127913","false","3.6809229","0.00256486","NA",,,"0.271671","0.0","false","7","6","false",,"RASSF5","RASSF5","65.5","7","0",,"1","0.73190771","false","0","RASSF5","495896","0.17154255"
"127914","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","1","6","false",,"SLPI","SLPI","120.0","1","0",,"0","0.70213844","false","0","SLPI","0","0.0"
"127915","false","4.00703433","0.0","NA",,,"0.24956113","1.0","false","3","6","false",,"EIF3L","EIF3L","65.5","3","0",,"1","0.69929657","false","0","EIF3L","0","0.55508475"
"127916","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"NCOA3","NCOA3","94.0","1","0",,"0","0.69822735","false","0","NCOA3","0","0.0"
"127917","false","3.06893641","0.00894177","NA",,,"0.32584579","0.0","true","33","7","false",,"PSAP","PSAP","9.27272727","33","0",,"0","0.79310636","false","0","PSAP","1366216","0.04673857"
"127918","false","4.06865504","0.0","NA",,,"0.24578147","0.0","false","1","8","false",,"SGK223","SGK223","33.0","1","0",,"0","0.6931345","false","0","SGK223","0","0.0"
"127919","false","4.20343275","0.0","NA",,,"0.2379008","0.0","false","1","8","false",,"THUMPD1","THUMPD1","5.0","1","0",,"0","0.67965672","false","0","THUMPD1","0","0.0"
"127920","false","3.20371412","0.00138179","NA",,,"0.31213771","0.0","true","6","7","false",,"RANGRF","RANGRF","35.0","6","0",,"1","0.77962859","false","0","RANGRF","182968","0.21118012"
"127921","false","4.05458638","0.0","NA",,,"0.24663428","0.0","false","1","6","false",,"SPG21","SPG21","53.0","1","0",,"0","0.69454136","false","0","SPG21","0","0.0"
"127922","false","3.94541362","1.6046E-4","NA",,,"0.25345885","0.33333333","false","3","8","false",,"STN1","STN1","40.33333333","3","0","false","0","0.70545864","false","0","STN1","6688","0.43010753"
"127923","false","3.00759707","0.02562359","NA",,,"0.33249135","0.00211528","true","72","5","false",,"EPS8","EPS8","7.08064516","72","0","false","9","0.79924029","false","0","EPS8","2916634","0.02545988"
"127924","false","3.48705684","0.00432894","NA",,,"0.28677479","0.00865801","false","22","6","false",,"SIRT7","SIRT7","38.68181818","22","0","false","0","0.75129432","false","0","SIRT7","1173388","0.06250939"
"127925","false","4.0073157","0.0","NA",,,"0.2495436","0.0","false","1","6","false",,"RFXAP","RFXAP","62.0","1","0",,"0","0.69926843","false","0","RFXAP","0","0.0"
"127926","false","3.15053461","0.00585941","NA",,,"0.31740645","0.0","true","24","7","false",,"STAG2","STAG2","12.56521739","24","0",,"1","0.78494654","false","0","STAG2","843292","0.0692528"
"127927","false","2.98593134","0.01345715","NA",,,"0.33490388","0.00696864","true","43","7","false",,"GDI1","GDI1","13.5","43","0",,"1","0.80140687","false","0","GDI1","1724850","0.0306699"
"127928","false","4.20005627","0.0","NA",,,"0.23809205","0.0","false","2","8","false",,"VAMP4","VAMP4","11.0","2","0",,"1","0.67999437","false","0","VAMP4","0","0.0"
"127929","false","3.92346652","0.0","NA",,,"0.25487665","0.0","false","1","8","false",,"ARID3B","ARID3B","186.0","1","0",,"0","0.70765335","false","0","ARID3B","0","0.0"
"127930","false","4.11001688","0.0","NA",,,"0.243308","0.0","false","1","8","false",,"SURF1","SURF1","25.0","1","0",,"0","0.68899831","false","0","SURF1","0","0.0"
"127931","false","3.65531795","0.00163207","Astrocytes",,,"0.27357401","0.0","false","11","6","false",,"SOX2","SOX2","37.81818182","11","0","false","0","0.7344682","false","0","SOX2","283144","0.10519481"
"127932","false","3.07540799","0.01010546","NA",,,"0.32516011","0.01051051","true","43","5","false",,"SPEN","SPEN","9.83783784","43","0",,"5","0.7924592","false","0","SPEN","1337596","0.04395172"
"127933","true","4.07709623","0.0","NA",,,"0.2452726","0.0","false","1","6","false",,"ALAD","ALAD","55.0","1","0",,"0","0.69229038","false","0","ALAD","0","0.0"
"127934","false","3.61423748","5.7653E-4","NA",,,"0.27668353","0.0","false","2","8","false",,"LDHA","LDHA","212.5","2","0","false","0","0.73857625","false","0","LDHA","83310","0.50719424"
"127935","true","3.57146877","0.00264981","NA",,,"0.27999685","0.0","false","7","6","false",,"VCP","VCP","77.57142857","7","0","false","0","0.74285312","false","0","VCP","315624","0.15043503"
"127936","false","4.0523354","0.0","NA",,,"0.24677128","0.0","false","2","8","false",,"CCSER2","CCSER2","63.0","2","0",,"1","0.69476646","false","0","CCSER2","0","0.0"
"127937","false","4.22256612","0.0","NA",,,"0.23682282","0.0","false","2","8","false",,"CHMP6","CHMP6","2.0","2","0",,"1","0.67774339","false","0","CHMP6","0","0.0"
"127938","false","3.2228475","5.6275E-4","NA",,,"0.31028462","0.0","true","3","7","false",,"METTL9","METTL9","80.5","3","0",,"1","0.77771525","false","0","METTL9","32562","0.5"
"127939","true","3.148565","0.00556967","Astrocytes",,,"0.317605","0.0","true","29","7","false",,"EFEMP1","EFEMP1","10.0","29","0",,"7","0.7851435","false","0","EFEMP1","575866","0.05421687"
"127940","false","3.10185706","0.0065069","NA",,,"0.32238752","0.0","true","29","5","false",,"KAT6A","KAT6A","10.45833333","29","0","true","5","0.78981429","false","0","KAT6A","1010430","0.05531189"
"127941","false","4.03235791","5.39E-6","NA",,,"0.24799386","0.0","false","3","6","false",,"TRA2A","TRA2A","41.0","3","0",,"1","0.69676421","false","0","TRA2A","2554","0.53333333"
"127942","false","3.22228475","7.1318E-4","NA",,,"0.31033881","0.0","true","3","7","false",,"SLC26A2","SLC26A2","54.33333333","3","0",,"0","0.77777153","false","0","SLC26A2","52420","0.33542977"
"127943","false","4.04614519","8.2E-6","NA",,,"0.24714882","0.0","false","2","8","false",,"MGAT4B","MGAT4B","31.5","2","0",,"0","0.69538548","false","0","MGAT4B","676","0.50833333"
"127944","false","3.68711311","1.1088E-4","NA",,,"0.2712149","0.0","false","3","8","false",,"CBX1","CBX1","105.0","3","0","false","0","0.73128869","false","0","CBX1","39316","0.35494881"
"127945","false","3.70230726","3.5655E-4","NA",,,"0.27010184","0.0","false","3","8","false",,"SIRT1","SIRT1","92.0","3","0","false","0","0.72976927","false","0","SIRT1","96936","0.34339623"
"127946","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"DCLRE1A","DCLRE1A","239.0","1","0",,"0","0.72777153","false","0","DCLRE1A","0","0.0"
"127947","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"UBE2A","UBE2A","239.0","1","0","false","0","0.72777153","false","0","UBE2A","0","0.0"
"127948","false","3.64997186","2.2721E-4","NA",,,"0.27397471","0.0","false","4","7","false",,"CUL4B","CUL4B","119.0","4","0","false","1","0.73500281","false","0","CUL4B","73948","0.3480826"
"127949","false","3.7070906","5.246E-5","NA",,,"0.26975332","0.0","false","2","8","false",,"TFAP4","TFAP4","133.5","2","0",,"0","0.72929094","false","0","TFAP4","11734","0.51356589"
"127950","false","3.71834553","9.114E-5","NA",,,"0.26893681","0.0","false","3","8","false",,"SLX4","SLX4","124.0","3","0",,"1","0.72816545","false","0","SLX4","52728","0.50409836"
"127951","false","3.71750141","2.3457E-4","NA",,,"0.26899788","0.0","false","2","8","false",,"FOXO3","FOXO3","124.0","2","0","false","0","0.72824986","false","0","FOXO3","69218","0.50204082"
"127952","false","3.42656162","0.00125767","NA",,,"0.29183774","0.16666667","false","5","6","false",,"UBE2D3","UBE2D3","153.75","5","0","false","1","0.75734384","false","0","UBE2D3","131812","0.26062925"
"127953","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"POLA1","POLA1","239.0","1","0",,"0","0.72777153","false","0","POLA1","0","0.0"
"127954","false","3.67445132","1.4248E-4","NA",,,"0.27214948","0.0","false","3","6","false",,"SNU13","SNU13","104.66666667","3","0","false","0","0.73255487","false","0","SNU13","41852","0.34671126"
"127955","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"CHAF1B","CHAF1B","239.0","1","0","false","0","0.72777153","false","0","CHAF1B","0","0.0"
"127956","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"HSP90B1","HSP90B1","239.0","1","0","false","0","0.72777153","false","0","HSP90B1","0","0.0"
"127957","false","3.71525042","1.7202E-4","NA",,,"0.26916086","0.0","false","3","8","false",,"RECQL5","RECQL5","126.5","3","0","false","1","0.72847496","false","0","RECQL5","18098","0.502"
"127958","false","3.63731007","0.00272982","NA",,,"0.27492844","0.0","false","4","8","false",,"MLH1","MLH1","99.5","4","0","false","0","0.73626899","false","0","MLH1","818162","0.25584416"
"127959","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"KIN","KIN","239.0","1","0",,"0","0.72777153","false","0","KIN","0","0.0"
"127960","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"GNPDA1","GNPDA1","239.0","1","0",,"0","0.72777153","false","0","GNPDA1","0","0.0"
"127961","true","3.70146314","7.228E-5","NA",,,"0.27016344","0.0","false","2","8","false",,"HEXA","HEXA","140.5","2","0",,"0","0.72985369","false","0","HEXA","22754","0.51476015"
"127962","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"PLAA","PLAA","239.0","1","0",,"0","0.72777153","false","0","PLAA","0","0.0"
"127963","false","3.51125492","0.00164769","NA",,,"0.28479846","0.13333333","false","7","6","false",,"SGTA","SGTA","108.66666667","7","0",,"1","0.74887451","false","0","SGTA","185328","0.17878788"
"127964","false","3.64800225","1.197E-4","NA",,,"0.27412264","0.0","false","2","6","false",,"USP5","USP5","142.0","2","0","false","0","0.73519977","false","0","USP5","25850","0.50902527"
"127965","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"XPNPEP1","XPNPEP1","239.0","1","0",,"0","0.72777153","false","0","XPNPEP1","0","0.0"
"127966","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"PARP10","PARP10","239.0","1","0","false","0","0.72777153","false","0","PARP10","0","0.0"
"127967","false","3.66404052","1.1842E-4","NA",,,"0.27292275","0.0","false","3","6","false",,"ZBTB1","ZBTB1","112.0","3","0",,"0","0.73359595","false","0","ZBTB1","55268","0.35691318"
"127968","false","3.58131683","6.0784E-4","NA",,,"0.2792269","0.0","false","3","6","false",,"MAGED1","MAGED1","152.33333333","3","0","false","0","0.74186832","false","0","MAGED1","179626","0.3470948"
"127969","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"TRIM25","TRIM25","239.0","1","0",,"0","0.72777153","false","0","TRIM25","0","0.0"
"127970","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"USP18","USP18","239.0","1","0",,"0","0.72777153","false","0","USP18","0","0.0"
"127971","false","3.46736072","0.0029309","NA",,,"0.2884038","0.1","false","6","6","false",,"MCM7","MCM7","144.4","6","0","false","1","0.75326393","false","0","MCM7","325524","0.21023392"
"127972","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"TDG","TDG","239.0","1","0","false","0","0.72777153","false","0","TDG","0","0.0"
"127973","false","3.62999437","2.8772E-4","NA",,,"0.27548252","0.0","false","2","6","false",,"SIVA1","SIVA1","181.5","2","0",,"0","0.73700056","false","0","SIVA1","82836","0.51133144"
"127974","false","3.57371975","0.00101333","NA",,,"0.27982049","0.16666667","false","4","6","false",,"USP2","USP2","117.75","4","0",,"0","0.74262802","false","0","USP2","204980","0.26113586"
"127975","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","2","8","false",,"CCND3","CCND3","239.0","2","0",,"1","0.72777153","false","0","CCND3","0","0.0"
"127976","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","2","8","false",,"POLL","POLL","239.0","2","0",,"1","0.72777153","false","0","POLL","0","0.0"
"127977","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","2","8","false",,"RFC3","RFC3","239.0","2","0","false","1","0.72777153","false","0","RFC3","0","0.0"
"127978","false","3.69020822","5.919E-5","NA",,,"0.27098742","0.0","false","2","6","false",,"OTUB1","OTUB1","148.0","2","0","false","0","0.73097918","false","0","OTUB1","27890","0.525"
"127979","false","3.66882386","6.384E-5","NA",,,"0.27256691","0.0","false","3","6","false",,"PCLAF","PCLAF","140.0","3","0",,"1","0.73311761","false","0","PCLAF","19562","0.50915751"
"127980","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"CLSPN","CLSPN","239.0","1","0",,"0","0.72777153","false","0","CLSPN","0","0.0"
"127981","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"AIRE","AIRE","239.0","1","0",,"0","0.72777153","false","0","AIRE","0","0.0"
