"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"11935","false","3.74194444","0.0","NA","0.26724074","0.0","false","1","5","false","RCBTB2","RCBTB2","32.0","1","0","0","0.45161111","false","0","RCBTB2","0","0.0"
"11936","false","3.82722222","0.0","NA","0.26128611","0.0","false","1","5","false","NFX1","NFX1","62.0","1","0","0","0.43455556","false","0","NFX1","0","0.0"
"11937","false","3.58444444","7.235E-5","NA","0.27898326","0.0","false","2","5","false","MAP4K2","MAP4K2","141.5","2","0","0","0.48311111","false","0","MAP4K2","9600","0.50905797"
"11938","false","3.69222222","0.0","NA","0.2708396","0.0","false","1","5","false","DEAF1","DEAF1","82.0","1","0","0","0.46155556","false","0","DEAF1","0","0.0"
"11939","false","3.73305556","1.418E-5","NA","0.26787707","0.0","false","2","5","false","VASN","VASN","62.5","2","0","0","0.45338889","false","0","VASN","4066","0.5125"
"11940","false","3.81222222","0.0","NA","0.26231419","0.0","false","1","5","false","SMU1","SMU1","73.0","1","0","0","0.43755556","false","0","SMU1","0","0.0"
"11941","false","3.72722222","0.0","NA","0.26829632","1.0","false","2","5","false","SRSF6","SRSF6","67.5","2","0","0","0.45455556","false","0","SRSF6","0","0.56722689"
"11942","false","3.52194444","5.224E-5","NA","0.28393406","0.0","false","2","5","false","SYNCRIP","SYNCRIP","167.5","2","0","0","0.49561111","false","0","SYNCRIP","9252","0.50917431"
"11943","false","3.88944444","0.0","Neurons","0.25710613","0.0","false","1","5","false","RAB27B","RAB27B","37.0","1","0","0","0.42211111","false","0","RAB27B","0","0.0"
"11944","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","KLHL32","KLHL32","230.0","1","0","0","0.44783333","false","0","KLHL32","0","0.0"
"11945","false","3.75555556","0.0","NA","0.26627219","0.0","false","1","5","false","SYMPK","SYMPK","43.0","1","0","0","0.44888889","false","0","SYMPK","0","0.0"
"11946","false","3.69805556","0.0","NA","0.27041238","0.0","false","1","5","false","CLN5","CLN5","73.0","1","0","0","0.46038889","false","0","CLN5","0","0.0"
"11947","false","3.31527778","8.3964E-4","NA","0.30163385","0.16666667","false","4","4","false","ACTG1","ACTG1","136.0","4","0","0","0.53694444","false","0","ACTG1","92586","0.26208897"
"11948","false","3.89583333","0.0","NA","0.25668449","0.0","false","1","5","false","MTHFD2","MTHFD2","36.0","1","0","0","0.42083333","false","0","MTHFD2","0","0.0"
"11949","false","3.89583333","0.0","NA","0.25668449","0.0","false","1","5","false","POGLUT1","POGLUT1","36.0","1","0","0","0.42083333","false","0","POGLUT1","0","0.0"
"11950","false","3.89583333","0.0","NA","0.25668449","0.0","false","1","5","false","HAUS7","HAUS7","36.0","1","0","0","0.42083333","false","0","HAUS7","0","0.0"
"11951","false","3.64194444","5.66E-6","NA","0.2745786","0.0","false","2","4","false","IFIT2","IFIT2","54.5","2","0","0","0.47161111","false","0","IFIT2","720","0.5245098"
"11952","false","3.8875","0.0","NA","0.25723473","0.0","false","1","5","false","IRAK4","IRAK4","32.0","1","0","0","0.4225","false","0","IRAK4","0","0.0"
"11953","false","3.87972222","0.0","NA","0.25775041","0.0","false","1","5","false","LYSMD1","LYSMD1","65.0","1","0","0","0.42405556","false","0","LYSMD1","0","0.0"
"11954","false","3.52388889","9.786E-5","NA","0.28377739","0.0","false","3","4","false","SNW1","SNW1","130.0","3","0","0","0.49522222","false","0","SNW1","13226","0.34217507"
"11955","false","3.37444444","1.3344E-4","NA","0.29634508","0.0","false","3","5","false","SND1","SND1","136.33333333","3","0","0","0.52511111","false","0","SND1","20004","0.34612106"
"11956","false","3.68777778","0.0","NA","0.27116601","0.0","false","1","5","false","FBXL17","FBXL17","37.0","1","0","0","0.46244444","false","0","FBXL17","0","0.0"
"11957","false","3.76111111","0.0","NA","0.26587888","0.0","false","1","5","false","NOS3","NOS3","52.0","1","0","0","0.44777778","false","0","NOS3","0","0.0"
"11958","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","FABP5","FABP5","128.0","1","0","0","0.44188889","false","0","FABP5","0","0.0"
"11959","false","3.63583333","8.03E-6","NA","0.27504011","0.0","false","2","5","false","TXNDC5","TXNDC5","62.5","2","0","0","0.47283333","false","0","TXNDC5","974","0.5125"
"11960","false","3.71722222","2.127E-5","NA","0.26901808","0.0","false","2","5","false","PTF1A","PTF1A","60.5","2","0","0","0.45655556","false","0","PTF1A","2834","0.5173913"
"11961","false","3.78138889","0.0","NA","0.2644531","0.0","false","1","5","false","SPRY1","SPRY1","76.0","1","0","0","0.44372222","false","0","SPRY1","0","0.0"
"11962","false","3.59888889","0.0","NA","0.27786354","1.0","false","2","5","false","VAV2","VAV2","88.5","2","0","0","0.48022222","false","0","VAV2","0","0.5462963"
"11963","false","3.81472222","0.0","NA","0.26214229","0.0","false","1","5","false","SETSIP","SETSIP","74.0","1","0","0","0.43705556","false","0","SETSIP","0","0.0"
"11964","false","3.61972222","2.39E-5","NA","0.27626429","0.0","false","2","4","false","PTK2B","PTK2B","99.0","2","0","0","0.47605556","false","0","PTK2B","5442","0.52688172"
"11965","false","3.78138889","0.0","NA","0.2644531","0.0","false","1","5","false","SIRT2","SIRT2","76.0","1","0","0","0.44372222","false","0","SIRT2","0","0.0"
"11966","false","3.41166667","7.61E-6","NA","0.29311187","0.66666667","false","4","4","false","PIK3R1","PIK3R1","75.25","4","0","0","0.51766667","false","0","PIK3R1","1742","0.31354167"
"11967","false","3.72805556","1.498E-5","Neurons","0.26823635","0.0","false","2","5","false","IRS1","IRS1","66.0","2","0","0","0.45438889","false","0","IRS1","2756","0.52845528"
"11968","false","3.88416667","0.0","NA","0.25745548","0.0","false","1","5","false","PIM1","PIM1","55.0","1","0","0","0.42316667","false","0","PIM1","0","0.0"
"11969","false","3.69277778","5.611E-5","NA","0.27079886","0.0","false","3","5","false","NFATC1","NFATC1","75.5","3","0","1","0.46144444","false","0","NFATC1","5216","0.50680272"
"11970","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","AGFG1","AGFG1","77.0","1","0","0","0.43644444","false","0","AGFG1","0","0.0"
"11971","false","3.84194444","0.0","NA","0.26028487","0.0","false","1","5","false","SHMT1","SHMT1","52.0","1","0","0","0.43161111","false","0","SHMT1","0","0.0"
"11972","false","3.87361111","0.0","NA","0.25815705","0.0","false","1","5","false","ZNF230","ZNF230","80.0","1","0","0","0.42527778","false","0","ZNF230","0","0.0"
"11973","false","3.68777778","0.0","NA","0.27116601","0.0","false","1","5","false","MOB3C","MOB3C","37.0","1","0","0","0.46244444","false","0","MOB3C","0","0.0"
"11974","false","3.88944444","0.0","NA","0.25710613","0.0","false","1","5","false","GCH1","GCH1","37.0","1","0","0","0.42211111","false","0","GCH1","0","0.0"
"11975","false","4.02694444","0.0","NA","0.24832724","0.0","false","1","5","false","PKP4","PKP4","63.0","1","0","0","0.39461111","false","0","PKP4","0","0.0"
"11976","false","3.82638889","0.0","NA","0.26134301","0.0","false","1","5","false","NMRAL1","NMRAL1","77.0","1","0","0","0.43472222","false","0","NMRAL1","0","0.0"
"11977","false","3.68138889","3.436E-5","NA","0.27163661","0.0","false","2","5","false","CASK","CASK","61.5","2","0","0","0.46372222","false","0","CASK","3758","0.50416667"
"11978","false","3.67972222","1.169E-5","NA","0.27175964","0.0","false","2","5","false","ACTR3","ACTR3","48.5","2","0","0","0.46405556","false","0","ACTR3","826","0.50531915"
"11979","false","3.83916667","0.0","NA","0.26047319","0.0","false","1","5","false","NDUFS3","NDUFS3","39.0","1","0","0","0.43216667","false","0","NDUFS3","0","0.0"
"11980","false","3.82638889","0.0","NA","0.26134301","0.0","false","1","5","false","ADRA2C","ADRA2C","77.0","1","0","0","0.43472222","false","0","ADRA2C","0","0.0"
"11981","false","3.64888889","3.39E-6","NA","0.27405603","0.0","false","2","4","false","SART3","SART3","63.0","2","0","0","0.47022222","false","0","SART3","912","0.53448276"
"11982","false","3.50388889","3.024E-5","NA","0.28539718","0.0","false","2","5","false","FTSJ3","FTSJ3","107.5","2","0","0","0.49922222","false","0","FTSJ3","6532","0.51699029"
"11983","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","GAS2L1","GAS2L1","210.0","1","0","0","0.45883333","false","0","GAS2L1","0","0.0"
"11984","false","3.64583333","7.195E-5","NA","0.27428571","0.0","false","2","5","false","NAGK","NAGK","147.5","2","0","0","0.47083333","false","0","NAGK","14558","0.52135231"
"11985","false","3.73472222","0.0","Neurons","0.26775753","0.0","false","2","5","false","PTPN5","PTPN5","42.0","2","0","1","0.45305556","false","0","PTPN5","0","0.0"
"11986","false","3.57055556","1.1705E-4","NA","0.28006846","0.0","false","3","5","false","TNRC6A","TNRC6A","52.33333333","3","0","0","0.48588889","false","0","TNRC6A","17970","0.34222222"
"11987","false","3.31694444","2.1227E-4","NA","0.30148229","0.0","false","3","4","false","SSR1","SSR1","219.33333333","3","0","0","0.53661111","false","0","SSR1","87362","0.35910088"
"11988","false","3.70416667","0.0","NA","0.26996625","0.0","false","1","5","false","ZFPM1","ZFPM1","100.0","1","0","0","0.45916667","false","0","ZFPM1","0","0.0"
"11989","false","3.685","6.0E-6","NA","0.27137042","0.0","false","2","5","false","TOM1L1","TOM1L1","60.5","2","0","0","0.463","false","0","TOM1L1","866","0.52654867"
"11990","false","3.50083333","6.876E-5","NA","0.28564627","0.33333333","false","3","4","false","JTV1","JTV1","70.66666667","3","0","0","0.49983333","false","0","JTV1","6230","0.35521886"
"11991","false","3.73472222","0.0","NA","0.26775753","0.0","false","1","5","false","ST3GAL3","ST3GAL3","42.0","1","0","0","0.45305556","false","0","ST3GAL3","0","0.0"
"11992","false","3.59027778","1.131E-5","NA","0.27852998","0.0","false","2","5","false","SSR3","SSR3","78.0","2","0","0","0.48194444","false","0","SSR3","2072","0.50993377"
"11993","false","3.69222222","0.0","NA","0.2708396","0.0","false","1","5","false","ZBTB8B","ZBTB8B","83.0","1","0","0","0.46155556","false","0","ZBTB8B","0","0.0"
"11994","false","3.83916667","0.0","NA","0.26047319","0.0","false","1","5","false","SLC25A17","SLC25A17","39.0","1","0","0","0.43216667","false","0","SLC25A17","0","0.0"
"11995","false","3.86722222","0.0","NA","0.25858354","0.0","false","1","5","false","RNF123","RNF123","52.0","1","0","0","0.42655556","false","0","RNF123","0","0.0"
"11996","false","3.79055556","0.0","Neurons","0.26381357","0.0","false","1","5","false","MYL6B","MYL6B","128.0","1","0","0","0.44188889","false","0","MYL6B","0","0.0"
"11997","false","3.61361111","1.386E-5","NA","0.27673149","0.0","false","2","5","false","DVL2","DVL2","70.5","2","0","0","0.47727778","false","0","DVL2","1700","0.50729927"
"11998","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","OCC1","OCC1","230.0","1","0","0","0.44783333","false","0","OCC1","0","0.0"
"11999","false","3.84194444","0.0","NA","0.26028487","0.0","false","1","5","false","GTF3C3","GTF3C3","52.0","1","0","0","0.43161111","false","0","GTF3C3","0","0.0"
"12000","false","3.73611111","0.0","NA","0.26765799","0.0","false","1","5","false","SIK3","SIK3","150.0","1","0","0","0.45277778","false","0","SIK3","0","0.0"
"12001","false","3.76833333","0.0","NA","0.26536931","0.0","false","1","5","false","RHO","RHO","75.0","1","0","0","0.44633333","false","0","RHO","0","0.0"
"12002","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","DPP3","DPP3","210.0","1","0","0","0.45883333","false","0","DPP3","0","0.0"
"12003","false","3.79055556","0.0","Neurons","0.26381357","0.0","false","1","5","false","EEF1A2","EEF1A2","128.0","1","0","0","0.44188889","false","0","EEF1A2","0","0.0"
"12004","false","3.75","0.0","NA","0.26666667","0.0","false","1","5","false","DDX20","DDX20","47.0","1","0","0","0.45","false","0","DDX20","0","0.0"
"12005","false","3.86722222","0.0","NA","0.25858354","0.0","false","1","5","false","SUPT5H","SUPT5H","52.0","1","0","0","0.42655556","false","0","SUPT5H","0","0.0"
"12006","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","HINT3","HINT3","128.0","1","0","0","0.44188889","false","0","HINT3","0","0.0"
"12007","false","3.695","0.0","NA","0.27063599","0.0","false","1","5","false","HEY1","HEY1","58.0","1","0","0","0.461","false","0","HEY1","0","0.0"
"12008","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","R3HDM2","R3HDM2","230.0","1","0","0","0.44783333","false","0","R3HDM2","0","0.0"
"12009","false","3.55527778","2.884E-5","Microglia","0.28127197","0.0","false","3","5","false","TAL1","TAL1","45.66666667","3","0","0","0.48894444","false","0","TAL1","3862","0.34895833"
"12010","false","3.79944444","7.175E-5","NA","0.26319637","0.0","false","2","5","false","TUBB6","TUBB6","61.5","2","0","0","0.44011111","false","0","TUBB6","8462","0.50840336"
"12011","false","3.76666667","7.367E-5","NA","0.26548673","0.0","false","2","5","false","TACC3","TACC3","70.0","2","0","0","0.44666667","false","0","TACC3","4754","0.50364964"
"12012","false","3.57694444","4.512E-5","NA","0.27956822","0.0","false","2","5","false","RPS28","RPS28","103.0","2","0","0","0.48461111","false","0","RPS28","8824","0.52040816"
"12013","false","3.82416667","0.0","NA","0.26149488","0.0","false","1","5","false","KCMF1","KCMF1","85.0","1","0","0","0.43516667","false","0","KCMF1","0","0.0"
"12014","false","3.3225","1.3143E-4","NA","0.30097818","0.33333333","false","3","4","false","TSC22D1","TSC22D1","126.66666667","3","0","0","0.5355","false","0","TSC22D1","14306","0.34517304"
"12015","false","4.02694444","0.0","NA","0.24832724","0.0","false","1","5","false","OFD1","OFD1","63.0","1","0","0","0.39461111","false","0","OFD1","0","0.0"
"12016","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","ALDH1A1","ALDH1A1","210.0","1","0","0","0.45883333","false","0","ALDH1A1","0","0.0"
"12017","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","RPL10L","RPL10L","311.0","1","0","0","0.47105556","false","0","RPL10L","0","0.0"
"12018","false","3.74194444","0.0","NA","0.26724074","0.0","false","1","5","false","APOA1","APOA1","32.0","1","0","0","0.45161111","false","0","APOA1","0","0.0"
"12019","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","F5","F5","210.0","1","0","0","0.45883333","false","0","F5","0","0.0"
"12020","true","3.64416667","5.8E-6","NA","0.27441116","0.0","false","4","5","false","DISC1","DISC1","56.0","4","0","2","0.47116667","false","0","DISC1","778","0.51401869"
"12021","false","3.85722222","0.0","NA","0.25925392","0.0","false","1","5","false","MAFG","MAFG","35.0","1","0","0","0.42855556","false","0","MAFG","0","0.0"
"12022","false","3.79138889","0.0","NA","0.26375559","0.0","false","1","5","false","DAZL","DAZL","32.0","1","0","0","0.44172222","false","0","DAZL","0","0.0"
"12023","false","3.695","0.0","NA","0.27063599","0.0","false","2","5","false","EPN1","EPN1","58.0","2","0","1","0.461","false","0","EPN1","0","0.0"
"12024","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","RPRD1B","RPRD1B","77.0","1","0","0","0.43644444","false","0","RPRD1B","0","0.0"
"12025","false","3.88138889","0.0","NA","0.25763973","0.0","false","1","5","false","UBE2L3","UBE2L3","85.0","1","0","0","0.42372222","false","0","UBE2L3","0","0.0"
"12026","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","NIFK","NIFK","311.0","1","0","0","0.47105556","false","0","NIFK","0","0.0"
"12027","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","MRPL14","MRPL14","311.0","1","0","0","0.47105556","false","0","MRPL14","0","0.0"
"12028","false","3.9725","0.0","NA","0.25173065","0.0","false","1","5","false","SMYD3","SMYD3","23.0","1","0","0","0.4055","false","0","SMYD3","0","0.0"
"12029","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","MIA2","MIA2","128.0","1","0","0","0.44188889","false","0","MIA2","0","0.0"
"12030","false","3.76111111","0.0","NA","0.26587888","0.0","false","2","5","false","GFI1B","GFI1B","52.0","2","0","1","0.44777778","false","0","GFI1B","0","0.0"
"12031","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","EEF2","EEF2","311.0","1","0","0","0.47105556","false","0","EEF2","0","0.0"
"12032","false","3.76111111","0.0","NA","0.26587888","0.0","false","1","5","false","RIC8A","RIC8A","52.0","1","0","0","0.44777778","false","0","RIC8A","0","0.0"
"12033","false","3.41777778","4.885E-4","NA","0.29258778","0.16666667","false","4","4","false","STK16","STK16","117.5","4","0","0","0.51644444","false","0","STK16","69750","0.26530612"
"12034","false","3.43888889","3.518E-5","NA","0.2907916","0.16666667","false","4","4","false","BCL2","BCL2","66.25","4","0","0","0.51222222","false","0","BCL2","5568","0.27282158"
"12035","false","3.73805556","4.77E-6","NA","0.26751876","0.0","false","2","5","false","NR1H2","NR1H2","46.5","2","0","0","0.45238889","false","0","NR1H2","876","0.51123596"
"12036","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","HSPBP1","HSPBP1","77.0","1","0","0","0.43644444","false","0","HSPBP1","0","0.0"
"12037","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","PSG1","PSG1","77.0","1","0","0","0.43644444","false","0","PSG1","0","0.0"
"12038","false","3.81777778","0.0","NA","0.26193248","0.0","false","1","5","false","THAP3","THAP3","77.0","1","0","0","0.43644444","false","0","THAP3","0","0.0"
"12039","false","3.68833333","2.662E-5","NA","0.27112517","0.0","false","2","5","false","NUP62","NUP62","67.5","2","0","0","0.46233333","false","0","NUP62","2104","0.51153846"
"12040","false","3.81805556","0.0","NA","0.26191342","0.0","false","1","5","false","RUNDC3A","RUNDC3A","106.0","1","0","0","0.43638889","false","0","RUNDC3A","0","0.0"
"12041","false","3.88416667","0.0","NA","0.25745548","0.0","false","1","5","false","MITF","MITF","55.0","1","0","0","0.42316667","false","0","MITF","0","0.0"
"12042","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","ALDH3A1","ALDH3A1","210.0","1","0","0","0.45883333","false","0","ALDH3A1","0","0.0"
"12043","false","3.75222222","0.0","NA","0.26650874","0.0","false","1","5","false","FRAT1","FRAT1","137.0","1","0","0","0.44955556","false","0","FRAT1","0","0.0"
"12044","false","4.02694444","0.0","Neurons","0.24832724","0.0","false","1","5","false","GLMN","GLMN","63.0","1","0","0","0.39461111","false","0","GLMN","0","0.0"
"12045","false","3.81805556","0.0","Neurons","0.26191342","0.0","false","1","5","false","DCC","DCC","106.0","1","0","0","0.43638889","false","0","DCC","0","0.0"
"12046","false","3.54722222","0.0","NA","0.28191073","1.0","false","2","5","false","MORF4L1","MORF4L1","133.5","2","0","0","0.49055556","false","0","MORF4L1","0","0.50760456"
"12047","false","3.70555556","1.8E-6","NA","0.26986507","0.0","false","2","5","false","SEC23B","SEC23B","33.0","2","0","0","0.45888889","false","0","SEC23B","152","0.51612903"
"12048","false","3.85722222","0.0","NA","0.25925392","0.0","false","1","5","false","CYB5A","CYB5A","35.0","1","0","0","0.42855556","false","0","CYB5A","0","0.0"
"12049","false","3.85722222","0.0","NA","0.25925392","0.0","false","1","5","false","NMI","NMI","35.0","1","0","0","0.42855556","false","0","NMI","0","0.0"
"12050","false","3.44888889","7.305E-5","NA","0.28994845","0.0","false","3","5","false","PTN","PTN","58.33333333","3","0","0","0.51022222","false","0","PTN","4188","0.34331337"
"12051","false","3.85722222","0.0","NA","0.25925392","0.0","false","1","5","false","RPL13A","RPL13A","35.0","1","0","0","0.42855556","false","0","RPL13A","0","0.0"
"12052","false","3.65277778","4.782E-5","NA","0.27376426","0.0","false","2","5","false","LATS2","LATS2","68.0","2","0","0","0.46944444","false","0","LATS2","9236","0.51145038"
"12053","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","S100A13","S100A13","128.0","1","0","0","0.44188889","false","0","S100A13","0","0.0"
"12054","false","3.85722222","0.0","NA","0.25925392","0.0","false","1","5","false","FANCG","FANCG","35.0","1","0","0","0.42855556","false","0","FANCG","0","0.0"
"12055","false","3.24583333","1.8565E-4","Astrocytes","0.30808729","0.0","false","5","4","false","LGR4","LGR4","108.8","5","0","0","0.55083333","false","0","LGR4","42600","0.22226804"
"12056","false","3.84944444","0.0","NA","0.25977775","0.0","false","1","5","false","IGF2R","IGF2R","36.0","1","0","0","0.43011111","false","0","IGF2R","0","0.0"
"12057","false","3.685","8.77E-6","NA","0.27137042","0.0","false","2","5","false","GIGYF2","GIGYF2","81.0","2","0","0","0.463","false","0","GIGYF2","1474","0.51282051"
"12058","false","3.87472222","0.0","NA","0.25808302","0.0","false","1","5","false","BLZF1","BLZF1","32.0","1","0","0","0.42505556","false","0","BLZF1","0","0.0"
"12059","false","3.46583333","6.861E-5","NA","0.2885309","0.0","false","3","5","false","ITCH","ITCH","63.66666667","3","0","0","0.50683333","false","0","ITCH","7982","0.35809524"
"12060","false","3.90138889","0.0","NA","0.25631897","0.0","false","1","5","false","PSPH","PSPH","38.0","1","0","0","0.41972222","false","0","PSPH","0","0.0"
"12061","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","PLAT","PLAT","210.0","1","0","0","0.45883333","false","0","PLAT","0","0.0"
"12062","false","3.65388889","2.322E-5","NA","0.27368101","0.0","false","2","5","false","DDX5","DDX5","94.0","2","0","0","0.46922222","false","0","DDX5","3836","0.51666667"
"12063","false","3.62666667","1.8E-6","NA","0.27573529","0.0","false","2","5","false","ASB3","ASB3","70.5","2","0","0","0.47466667","false","0","ASB3","594","0.54724409"
"12064","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","MVK","MVK","210.0","1","0","0","0.45883333","false","0","MVK","0","0.0"
"12065","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","DCAF7","DCAF7","128.0","1","0","0","0.44188889","false","0","DCAF7","0","0.0"
"12066","false","3.82305556","0.0","NA","0.26157088","0.0","false","1","5","false","CDKN2B","CDKN2B","52.0","1","0","0","0.43538889","false","0","CDKN2B","0","0.0"
"12067","false","3.695","0.0","NA","0.27063599","0.0","false","2","5","false","TOM1L2","TOM1L2","58.0","2","0","1","0.461","false","0","TOM1L2","0","0.0"
"12068","false","3.62444444","6.59E-6","NA","0.27590435","0.0","false","2","5","false","SHTN1","SHTN1","51.5","2","0","0","0.47511111","false","0","SHTN1","982","0.52604167"
"12069","false","3.77638889","0.0","NA","0.26480324","0.0","false","1","5","false","GULP1","GULP1","86.0","1","0","0","0.44472222","false","0","GULP1","0","0.0"
"12070","false","3.8225","0.0","NA","0.26160889","0.0","false","1","5","false","MAML1","MAML1","56.0","1","0","0","0.4355","false","0","MAML1","0","0.0"
"12071","false","3.6625","3.63E-6","NA","0.27303754","0.0","false","2","5","false","SWAP70","SWAP70","47.0","2","0","0","0.4675","false","0","SWAP70","418","0.52272727"
"12072","false","3.67777778","2.908E-5","NA","0.27190332","0.0","false","2","5","false","MRPS11","MRPS11","83.5","2","0","0","0.46444444","false","0","MRPS11","3464","0.51242236"
"12073","false","3.69916667","0.0","NA","0.27033116","0.0","false","1","5","false","CTTN","CTTN","101.0","1","0","0","0.46016667","false","0","CTTN","0","0.0"
"12074","false","3.50972222","3.313E-5","NA","0.28492283","0.0","false","2","4","false","PDCD5","PDCD5","164.0","2","0","0","0.49805556","false","0","PDCD5","5168","0.509375"
"12075","false","3.7225","0.0","NA","0.26863667","0.0","false","1","5","false","SKIV2L2","SKIV2L2","60.0","1","0","0","0.4555","false","0","SKIV2L2","0","0.0"
"12076","true","3.75333333","1.29E-5","Neurons","0.26642984","0.0","false","2","5","false","CHGB","CHGB","51.5","2","0","0","0.44933333","false","0","CHGB","1364","0.51010101"
"12077","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","KIAA0100","KIAA0100","230.0","1","0","0","0.44783333","false","0","KIAA0100","0","0.0"
"12078","false","3.87361111","0.0","Neurons","0.25815705","0.0","false","1","5","false","SNAPC5","SNAPC5","80.0","1","0","0","0.42527778","false","0","SNAPC5","0","0.0"
"12079","false","3.55555556","7.6E-7","NA","0.28125","0.0","false","2","5","false","SFRS3","SFRS3","39.5","2","0","0","0.48888889","false","0","SFRS3","192","0.52027027"
"12080","false","3.325","0.0","NA","0.30075188","1.0","false","2","4","false","DCTPP1","DCTPP1","283.5","2","0","0","0.535","false","0","DCTPP1","0","0.51828154"
"12081","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","SH3BP1","SH3BP1","210.0","1","0","0","0.45883333","false","0","SH3BP1","0","0.0"
"12082","false","3.91","0.0","NA","0.25575448","0.0","false","1","5","false","SEC24D","SEC24D","60.0","1","0","0","0.418","false","0","SEC24D","0","0.0"
"12083","false","3.82416667","0.0","Microglia","0.26149488","0.0","false","1","5","false","XIRP1","XIRP1","85.0","1","0","0","0.43516667","false","0","XIRP1","0","0.0"
"12084","false","3.73611111","0.0","Endothelial","0.26765799","0.0","false","1","5","false","SIK1","SIK1","150.0","1","0","0","0.45277778","false","0","SIK1","0","0.0"
"12085","false","3.40805556","0.0","NA","0.29342245","1.0","false","2","5","false","XPC","XPC","157.5","2","0","0","0.51838889","false","0","XPC","0","0.51809211"
"12086","false","3.76111111","0.0","Microglia","0.26587888","0.0","false","1","5","false","SOCS6","SOCS6","52.0","1","0","0","0.44777778","false","0","SOCS6","0","0.0"
"12087","false","3.68527778","0.0","NA","0.27134997","0.0","false","1","5","false","FAM156B","FAM156B","102.0","1","0","0","0.46294444","false","0","FAM156B","0","0.0"
"12088","false","3.92111111","0.0","NA","0.25502975","0.0","false","1","5","false","ASH2L","ASH2L","27.0","1","0","0","0.41577778","false","0","ASH2L","0","0.0"
"12089","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","TNKS","TNKS","210.0","1","0","0","0.45883333","false","0","TNKS","0","0.0"
"12090","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","RIPPLY1","RIPPLY1","230.0","1","0","0","0.44783333","false","0","RIPPLY1","0","0.0"
"12091","false","3.63944444","3.59E-6","NA","0.27476721","0.0","false","2","5","false","NANOS1","NANOS1","44.5","2","0","0","0.47211111","false","0","NANOS1","408","0.52409639"
"12092","false","3.60055556","1.333E-5","NA","0.27773492","0.33333333","false","3","4","false","MED28","MED28","59.66666667","3","0","0","0.47988889","false","0","MED28","2774","0.4009009"
"12093","false","3.85111111","0.0","NA","0.25966532","0.0","false","1","5","false","SRA1","SRA1","56.0","1","0","0","0.42977778","false","0","SRA1","0","0.0"
"12094","false","3.63027778","4.732E-5","NA","0.27546101","0.0","false","2","5","false","BCL6B","BCL6B","96.5","2","0","0","0.47394444","false","0","BCL6B","5586","0.51069519"
"12095","false","3.89833333","0.0","NA","0.25651988","0.0","false","1","5","false","CDK9","CDK9","32.0","1","0","0","0.42033333","false","0","CDK9","0","0.0"
"12096","false","3.79055556","0.0","Neurons","0.26381357","0.0","false","1","5","false","MRPS23","MRPS23","128.0","1","0","0","0.44188889","false","0","MRPS23","0","0.0"
"12097","false","3.66083333","0.0","NA","0.27316185","0.0","false","1","5","false","GINS3","GINS3","73.0","1","0","0","0.46783333","false","0","GINS3","0","0.0"
"12098","false","3.47611111","0.0","NA","0.2876778","0.0","false","1","5","false","FANCE","FANCE","282.0","1","0","0","0.50477778","false","0","FANCE","0","0.0"
"12099","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","RPAP1","RPAP1","210.0","1","0","0","0.45883333","false","0","RPAP1","0","0.0"
