"","SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared.name","Stress","TopologicalCoefficient","C9","VCP"
"1440",128097,"false",4.00647158,8.962e-05,NA,"","",0.24959618,0,"false",2,8,"false","","IRF2","IRF2",32.5,2,0,0,0.69935284,"false",0,"IRF2",24584,0.5,FALSE,FALSE
"1441",128098,"false",3.70680923,0.00012064,NA,"","",0.2697738,0,"false",3,8,"false","","KMT5A","KMT5A",135.5,3,0,1,0.72931908,"false",0,"KMT5A",18908,0.50754717,FALSE,FALSE
"1442",128099,"false",3.16544738,0.00478745,NA,"","",0.31591111,0,"true",14,7,"false","","COX5A","COX5A",14.35714286,14,0,0,0.78345526,"false",0,"COX5A",506942,0.08144599,FALSE,FALSE
"1443",128100,"false",4.16516601,0,NA,"","",0.24008647,0,"false",1,8,"false","","HNRNPA0","HNRNPA0",14,1,0,0,0.6834834,"false",0,"HNRNPA0",0,0,FALSE,FALSE
"1444",128101,"false",3.92346652,0,NA,"","",0.25487665,0,"false",1,8,"false","","IVL","IVL",186,1,0,0,0.70765335,"false",0,"IVL",0,0,FALSE,FALSE
"1445",128102,"false",4.16938661,0,NA,"","",0.23984343,0,"false",1,8,"false","","RABL2A","RABL2A",12,1,0,0,0.68306134,"false",0,"RABL2A",0,0,FALSE,FALSE
"1446",128103,"false",3.91699494,9.381e-05,NA,"","",0.25529775,0,"false",3,6,"false","","SF3B3","SF3B3",34.66666667,3,0,0,0.70830051,"false",0,"SF3B3",9434,0.34353741,FALSE,FALSE
"1447",128104,"false",4.21384356,0,NA,"","",0.23731303,0,"false",1,8,"false","","NAPA","NAPA",14,1,0,0,0.67861564,"false",0,"NAPA",0,0,FALSE,FALSE
"1448",128105,"false",7.03742262,0,NA,"","",0.14209748,0,"false",1,10,"false","","FLOT1","FLOT1",4,1,0,0,0.39625774,"false",0,"FLOT1",0,0,FALSE,FALSE
"1449",128106,"false",6.037704,0.00168776,NA,"","",0.16562587,0,"true",4,9,"false","","MAN2A1","MAN2A1",1.25,4,0,0,0.4962296,"false",0,"MAN2A1",1295952,0.25,FALSE,FALSE
"1450",128107,"false",4.0523354,0,NA,"","",0.24677128,0,"false",1,8,"false","","ZNF264","ZNF264",63,1,0,0,0.69476646,"false",0,"ZNF264",0,0,FALSE,FALSE
"1451",128108,"false",4.06162071,1.231e-05,NA,"","",0.24620714,0,"false",2,6,"false","","PPP2R2D","PPP2R2D",26.5,2,0,0,0.69383793,"false",0,"PPP2R2D",2714,0.52040816,FALSE,FALSE
"1452",128109,"false",3.97777153,3.576e-05,NA,"","",0.25139704,0,"false",2,6,"false","","CD4","CD4",58.5,2,0,0,0.70222285,"false",0,"CD4",12842,0.52752294,FALSE,FALSE
"1453",128110,"false",4.54727068,0.0006192,NA,"","",0.21991213,0,"true",4,7,"false","","PCDH17","PCDH17",2.5,4,0,0,0.64527293,"false",0,"PCDH17",134906,0.25,FALSE,FALSE
"1454",128111,"false",4.00168824,1.397e-05,NA,"","",0.24989453,0,"false",3,6,"false","","CSAD","CSAD",43,3,0,1,0.69983118,"false",0,"CSAD",7218,0.54545455,FALSE,FALSE
"1455",128112,"false",4.07118739,0,NA,"","",0.24562859,1,"false",3,8,"false","","MED24","MED24",54,3,0,1,0.69288126,"false",0,"MED24",0,0.65853659,FALSE,FALSE
"1456",128113,"false",3.83202026,0.00013933,NA,"","",0.26095895,0,"false",5,7,"false","","EIF6","EIF6",50.5,5,0,1,0.71679797,"false",0,"EIF6",43322,0.275,FALSE,FALSE
"1457",128114,"false",4.22763084,0,NA,"","",0.2365391,0,"false",1,8,"false","","ELOA2","ELOA2",52,1,0,0,0.67723692,"false",0,"ELOA2",0,0,FALSE,FALSE
"1458",128115,"false",4.22763084,0,NA,"","",0.2365391,0,"false",2,8,"false","","DZIP3","DZIP3",52,2,0,1,0.67723692,"false",0,"DZIP3",0,0,FALSE,FALSE
"1459",128116,"false",4.15362971,1.702e-05,NA,"","",0.24075329,0,"false",3,8,"false","","SNIP1","SNIP1",32.5,3,0,1,0.68463703,"false",0,"SNIP1",2938,0.51639344,FALSE,FALSE
"1460",128117,"false",3.74676421,9.243e-05,NA,"","",0.26689697,0,"false",3,6,"false","","CTNNBL1","CTNNBL1",58.66666667,3,0,0,0.72532358,"false",0,"CTNNBL1",15840,0.35817805,FALSE,FALSE
"1461",128118,"false",3.88519977,6.238e-05,NA,"","",0.25738702,0,"false",3,7,"false","","TFCP2","TFCP2",35.5,3,0,1,0.71148002,"false",0,"TFCP2",3842,0.5,FALSE,FALSE
"1462",128119,"false",4.22763084,0,NA,"","",0.2365391,0,"false",2,8,"false","","ARGLU1","ARGLU1",52,2,0,1,0.67723692,"false",0,"ARGLU1",0,0,FALSE,FALSE
"1463",128120,"false",4.22763084,0,NA,"","",0.2365391,0,"false",2,8,"false","","DHX8","DHX8",52,2,0,1,0.67723692,"false",0,"DHX8",0,0,FALSE,FALSE
"1464",128121,"false",3.85368599,3.749e-05,NA,"","",0.25949182,0,"false",3,6,"false","","PPIG","PPIG",46.5,3,0,1,0.7146314,"false",0,"PPIG",4618,0.50555556,FALSE,FALSE
"1465",128122,"false",4.22763084,0,NA,"","",0.2365391,0,"false",2,8,"false","","DACH1","DACH1",52,2,0,1,0.67723692,"false",0,"DACH1",0,0,FALSE,FALSE
"1466",128123,"false",3.9226224,1.503e-05,NA,"","",0.2549315,0,"false",4,8,"false","","PTPN3","PTPN3",28,4,0,2,0.70773776,"false",0,"PTPN3",1220,0.5,FALSE,FALSE
"1467",128124,"false",3.92346652,0,"Neurons","","",0.25487665,0,"false",1,8,"false","","SULT4A1","SULT4A1",186,1,0,0,0.70765335,"false",0,"SULT4A1",0,0,FALSE,FALSE
"1468",128125,"false",3.88576252,0.00198706,NA,"","",0.25734975,0,"false",4,8,"false","","CEP70","CEP70",29.66666667,4,0,1,0.71142375,"false",0,"CEP70",262546,0.33333333,FALSE,FALSE
"1469",128126,"false",3.8556556,0.00027353,NA,"","",0.25935926,0,"false",5,6,"false","","THAP1","THAP1",52.33333333,5,0,1,0.71443444,"false",0,"THAP1",30704,0.34451902,FALSE,FALSE
"1470",128127,"false",3.81823298,0.00044351,NA,"","",0.26190125,0,"false",3,6,"false","","PRR13","PRR13",86,3,0,1,0.7181767,"false",0,"PRR13",22540,0.5,FALSE,FALSE
"1471",128128,"false",4.22763084,0,NA,"","",0.2365391,0,"false",2,8,"false","","SFMBT1","SFMBT1",52,2,0,1,0.67723692,"false",0,"SFMBT1",0,0,FALSE,FALSE
"1472",128129,"false",4.22763084,0,NA,"","",0.2365391,0,"false",2,8,"false","","KCTD6","KCTD6",52,2,0,1,0.67723692,"false",0,"KCTD6",0,0,FALSE,FALSE
"1473",128130,"false",3.61254924,0.00122147,NA,"","",0.27681284,0,"false",7,7,"false","","PSME3","PSME3",92.5,7,0,2,0.73874508,"false",0,"PSME3",168574,0.25847458,FALSE,FALSE
"1474",128131,"false",3.9853686,0,NA,"","",0.25091782,0,"false",1,6,"false","","EPS8L2","EPS8L2",62,1,0,0,0.70146314,"false",0,"EPS8L2",0,0,FALSE,FALSE
"1475",128132,"false",4.05824423,0,NA,"","",0.24641198,0,"false",1,6,"false","","ANXA5","ANXA5",57,1,0,0,0.69417558,"false",0,"ANXA5",0,0,FALSE,FALSE
"1476",128133,"false",3.74169949,0.0003059,NA,"","",0.26725823,0,"false",5,6,"false","","NRIP1","NRIP1",84.66666667,5,0,2,0.72583005,"false",0,"NRIP1",70816,0.34861111,FALSE,FALSE
"1477",128134,"false",4.04023635,0,NA,"","",0.24751027,0,"false",1,8,"false","","PSMD3","PSMD3",68,1,0,0,0.69597636,"false",0,"PSMD3",0,0,FALSE,FALSE
"1478",128135,"false",3.97101857,5.821e-05,NA,"","",0.25182456,0,"false",3,6,"false","","TBC1D4","TBC1D4",48.66666667,3,0,0,0.70289814,"false",0,"TBC1D4",14294,0.34793187,FALSE,FALSE
"1479",128136,"false",3.93275183,0.00016347,NA,"","",0.25427488,0,"false",3,6,"false","","MARK2","MARK2",62,3,0,0,0.70672482,"false",0,"MARK2",36796,0.35672515,FALSE,FALSE
"1480",128137,"false",4.0627462,1.782e-05,NA,"","",0.24613893,0,"false",2,8,"false","","MYOD1","MYOD1",21,2,0,0,0.69372538,"false",0,"MYOD1",1092,0.51282051,FALSE,FALSE
"1481",128138,"false",4.07118739,0,NA,"","",0.24562859,1,"false",2,8,"false","","MED16","MED16",54,2,0,0,0.69288126,"false",0,"MED16",0,0.65853659,FALSE,FALSE
"1482",128139,"false",3.87619584,0,NA,"","",0.2579849,0,"false",1,6,"false","","RRP7A","RRP7A",94,1,0,0,0.71238042,"false",0,"RRP7A",0,0,FALSE,FALSE
"1483",128140,"false",3.88801351,4.104e-05,NA,"","",0.25720075,0,"false",3,6,"false","","ZC3H15","ZC3H15",32.66666667,3,0,0,0.71119865,"false",0,"ZC3H15",10820,0.34798535,FALSE,FALSE
"1484",128141,"false",4.07118739,0,NA,"","",0.24562859,1,"false",2,8,"false","","CDK19","CDK19",54,2,0,0,0.69288126,"false",0,"CDK19",0,0.65853659,FALSE,FALSE
"1485",128142,"false",3.97242544,4.007e-05,NA,"","",0.25173537,0.33333333,"false",5,6,"false","","TRA2B","TRA2B",40.33333333,5,0,2,0.70275746,"false",0,"TRA2B",8716,0.38834951,FALSE,FALSE
"1486",128143,"false",3.5219471,0.00120749,NA,"","",0.28393385,0,"false",7,6,"false","","HUWE1","HUWE1",83.14285714,7,0,0,0.74780529,"false",0,"HUWE1",333500,0.16461494,FALSE,FALSE
"1487",128144,"false",4.00844119,0.00045623,NA,"","",0.24947354,0,"false",2,8,"false","","XPA","XPA",52,2,0,0,0.69915588,"false",0,"XPA",157226,0.5,FALSE,FALSE
"1488",128145,"false",4.04530107,0,NA,"","",0.24720039,0,"false",1,8,"false","","MYH10","MYH10",46,1,0,0,0.69546989,"false",0,"MYH10",0,0,FALSE,FALSE
"1489",128146,"false",4.04530107,0,NA,"","",0.24720039,0,"false",1,8,"false","","MYO18A","MYO18A",46,1,0,0,0.69546989,"false",0,"MYO18A",0,0,FALSE,FALSE
"1490",128147,"false",4.01828925,0.00013291,NA,"","",0.24886212,0,"false",2,8,"false","","RNF41","RNF41",38.5,2,0,0,0.69817107,"false",0,"RNF41",68744,0.5,FALSE,FALSE
"1491",128148,"false",4.06218346,0.00010459,NA,"","",0.24617303,0,"false",2,8,"false","","MCM2","MCM2",24,2,0,0,0.69378165,"false",0,"MCM2",73214,0.5,FALSE,FALSE
"1492",128149,"false",3.97439505,0,NA,"","",0.25161062,0,"false",2,6,"false","","SMAD7","SMAD7",124,2,0,1,0.7025605,"false",0,"SMAD7",0,0,FALSE,FALSE
"1493",128150,"false",3.62436691,0.0004456,NA,"","",0.27591026,0,"false",3,6,"false","","DHX15","DHX15",131,3,0,0,0.73756331,"false",0,"DHX15",128256,0.34574468,FALSE,FALSE
"1494",128151,"false",4.55346089,0,NA,"","",0.21961317,0,"false",2,8,"false","","RASSF1","RASSF1",54,2,0,1,0.64465391,"false",0,"RASSF1",0,0,FALSE,FALSE
"1495",128152,"false",3.02082161,0.00238912,NA,"","",0.33103577,0.02564103,"true",14,7,"false","","TPP1","TPP1",33,14,0,1,0.79791784,"false",0,"TPP1",267558,0.09156469,FALSE,FALSE
"1496",128153,"false",3.77518289,0.0004842,NA,"","",0.26488783,0,"false",3,6,"false","","HNRNPH1","HNRNPH1",94,3,0,0,0.72248171,"false",0,"HNRNPH1",37142,0.33695652,FALSE,FALSE
"1497",128154,"false",3.17810917,0.00111047,NA,"","",0.3146525,0,"true",9,7,"false","","LRRC14","LRRC14",22.44444444,9,0,0,0.78218908,"false",0,"LRRC14",155924,0.13156101,FALSE,FALSE
"1498",128155,"false",3.73185144,0.00030148,NA,"","",0.26796351,0,"false",3,7,"false","","COPS3","COPS3",92,3,0,0,0.72681486,"false",0,"COPS3",16256,0.33455882,FALSE,FALSE
"1499",128156,"false",4.01266179,0,NA,"","",0.24921114,0,"false",1,7,"false","","DPF2","DPF2",213,1,0,0,0.69873382,"false",0,"DPF2",0,0,FALSE,FALSE
"1500",128157,"false",3.83764772,0.00015958,NA,"","",0.26057629,0,"false",3,6,"false","","KLHL12","KLHL12",49.33333333,3,0,0,0.71623523,"false",0,"KLHL12",23722,0.3452381,FALSE,FALSE
"1501",128158,"false",3.68767586,0.00111121,NA,"","",0.27117351,0,"false",9,6,"false","","SRPK2","SRPK2",40.66666667,9,0,0,0.73123241,"false",0,"SRPK2",308564,0.15139949,FALSE,FALSE
"1502",128159,"false",4.14800225,0,"Neurons","","",0.24107991,0,"false",1,8,"false","","KHDRBS2","KHDRBS2",19,1,0,0,0.68519977,"false",0,"KHDRBS2",0,0,FALSE,FALSE
"1503",128160,"false",4.2290377,0,NA,"","",0.23646041,0,"false",1,8,"false","","UTP20","UTP20",28,1,0,0,0.67709623,"false",0,"UTP20",0,0,FALSE,FALSE
"1504",128161,"true",3.92346652,0,NA,"","",0.25487665,0,"false",1,8,"false","","GRN","GRN",186,1,0,0,0.70765335,"false",0,"GRN",0,0,FALSE,FALSE
"1505",128162,"false",4.55346089,0,NA,"","",0.21961317,0,"false",1,8,"false","","FUBP3","FUBP3",54,1,0,0,0.64465391,"false",0,"FUBP3",0,0,FALSE,FALSE
"1506",128163,"false",4.2290377,0,NA,"","",0.23646041,0,"false",1,8,"false","","ZBTB48","ZBTB48",28,1,0,0,0.67709623,"false",0,"ZBTB48",0,0,FALSE,FALSE
"1507",128164,"false",3.91136747,8.8e-06,"Astrocytes","","",0.25566506,0,"false",2,6,"false","","SOX9","SOX9",32.5,2,0,0,0.70886325,"false",0,"SOX9",2896,0.54310345,FALSE,FALSE
"1508",128165,"false",3.82048396,0.00024115,NA,"","",0.26174694,0.1,"false",8,6,"false","","SKIL","SKIL",35.8,8,0,3,0.7179516,"false",0,"SKIL",43086,0.20952381,FALSE,FALSE
"1509",128166,"false",4.55346089,0,NA,"","",0.21961317,0,"false",1,8,"false","","ALG13","ALG13",54,1,0,0,0.64465391,"false",0,"ALG13",0,0,FALSE,FALSE
"1510",128167,"false",3.95019696,0.00019707,NA,"","",0.25315193,0,"false",2,6,"false","","ATP5C1","ATP5C1",78,2,0,0,0.7049803,"false",0,"ATP5C1",107306,0.50993377,FALSE,FALSE
"1511",128168,"false",3.60551491,0.00145009,NA,"","",0.2773529,0,"false",4,6,"false","","HDAC6","HDAC6",110.5,4,0,0,0.73944851,"false",0,"HDAC6",575366,0.26133652,FALSE,FALSE
"1512",128169,"false",4.55346089,0,NA,"","",0.21961317,0,"false",1,8,"false","","KIF7","KIF7",54,1,0,0,0.64465391,"false",0,"KIF7",0,0,FALSE,FALSE
"1513",128170,"false",4.55346089,0,NA,"","",0.21961317,0,"false",1,8,"false","","KIF1BP","KIF1BP",54,1,0,0,0.64465391,"false",0,"KIF1BP",0,0,FALSE,FALSE
"1514",128171,"false",3.85227912,0.00010686,NA,"","",0.25958659,0,"false",2,6,"false","","OSGIN1","OSGIN1",133,2,0,0,0.71477209,"false",0,"OSGIN1",22108,0.51968504,FALSE,FALSE
"1515",128172,"false",4.01266179,0,"Neurons","","",0.24921114,0,"false",1,7,"false","","TRAPPC2L","TRAPPC2L",213,1,0,0,0.69873382,"false",0,"TRAPPC2L",0,0,FALSE,FALSE
"1516",128173,"false",3.16966798,0.01063217,NA,"","",0.31549046,0,"true",33,7,"false","","DEDD","DEDD",8.03448276,33,0,4,0.7830332,"false",0,"DEDD",943718,0.0423764,FALSE,FALSE
"1517",128174,"false",4.03066967,2.82e-05,NA,"","",0.24809773,0,"false",4,6,"false","","CASP10","CASP10",34.5,4,0,2,0.69693303,"false",0,"CASP10",6758,0.50757576,FALSE,FALSE
"1518",128175,"false",3.96004502,4.881e-05,NA,"","",0.25252238,0,"false",2,6,"false","","RPL22","RPL22",69.5,2,0,0,0.7039955,"false",0,"RPL22",7546,0.51119403,FALSE,FALSE
"1519",128176,"false",3.93050084,0.00039119,NA,"","",0.2544205,0,"false",4,6,"false","","HCFC1","HCFC1",62.66666667,4,0,1,0.70694992,"false",0,"HCFC1",90298,0.33882784,FALSE,FALSE
"1520",128177,"false",3.99352842,1.64e-05,NA,"","",0.25040513,0,"false",3,7,"false","","TPM1","TPM1",15.66666667,3,0,0,0.70064716,"false",0,"TPM1",2428,0.35772358,FALSE,FALSE
"1521",128178,"false",4.11564434,0,NA,"","",0.24297532,0,"false",1,8,"false","","CCT3","CCT3",22,1,0,0,0.68843557,"false",0,"CCT3",0,0,FALSE,FALSE
"1522",128179,"false",3.52025886,0.00572937,NA,"","",0.28407002,0,"false",6,6,"false","","PSMA1","PSMA1",99.66666667,6,0,0,0.74797411,"false",0,"PSMA1",874758,0.17249417,FALSE,FALSE
"1523",128180,"false",3.96539111,0.00052925,NA,"","",0.25218193,0,"false",2,6,"false","","PCM1","PCM1",58,2,0,0,0.70346089,"false",0,"PCM1",115472,0.5,FALSE,FALSE
"1524",128181,"false",4.01828925,0,NA,"","",0.24886212,0,"false",1,6,"false","","GRWD1","GRWD1",102,1,0,0,0.69817107,"false",0,"GRWD1",0,0,FALSE,FALSE
"1525",128182,"false",4.04924029,4.546e-05,NA,"","",0.24695991,0,"false",2,8,"false","","MST065","MST065",37.5,2,0,0,0.69507597,"false",0,"MST065",5338,0.50694444,FALSE,FALSE
"1526",128183,"false",4.01828925,0,NA,"","",0.24886212,0,"false",1,6,"false","","LY6G5B","LY6G5B",102,1,0,0,0.69817107,"false",0,"LY6G5B",0,0,FALSE,FALSE
"1527",128184,"false",4.16826111,0,NA,"","",0.23990819,0,"false",1,8,"false","","PLBD2","PLBD2",14,1,0,0,0.68317389,"false",0,"PLBD2",0,0,FALSE,FALSE
"1528",128185,"false",4.04727068,0,NA,"","",0.24708009,0,"false",1,8,"false","","ACAD9","ACAD9",60,1,0,0,0.69527293,"false",0,"ACAD9",0,0,FALSE,FALSE
"1529",128186,"false",3.88097918,0.00020613,"Endothelial","","",0.25766693,0,"false",3,6,"false","","SERTAD1","SERTAD1",77.66666667,3,0,0,0.71190208,"false",0,"SERTAD1",26166,0.34074074,FALSE,FALSE
"1530",128187,"false",4.28840743,0.00358258,NA,"","",0.2331868,0,"true",14,7,"false","","CLK4","CLK4",2.71428571,14,0,0,0.67115926,"false",0,"CLK4",1530600,0.08163265,FALSE,FALSE
"1531",128188,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","TNFAIP1","TNFAIP1",239,1,0,0,0.72777153,"false",0,"TNFAIP1",0,0,FALSE,FALSE
"1532",128189,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","KCTD10","KCTD10",239,1,0,0,0.72777153,"false",0,"KCTD10",0,0,FALSE,FALSE
"1533",128190,"false",3.71890827,0.00100177,NA,"","",0.26889612,0,"false",3,8,"false","","SHPRH","SHPRH",122.5,3,0,1,0.72810917,"false",0,"SHPRH",139116,0.5,FALSE,FALSE
"1534",128191,"false",3.62999437,0.00012404,NA,"","",0.27548252,0,"false",4,6,"false","","LAMP2","LAMP2",128.66666667,4,0,1,0.73700056,"false",0,"LAMP2",54882,0.3647619,FALSE,FALSE
"1535",128192,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","HSPC142","HSPC142",239,1,0,0,0.72777153,"false",0,"HSPC142",0,0,FALSE,FALSE
"1536",128193,"false",3.71215532,3.699e-05,NA,"","",0.26938528,0,"false",3,6,"false","","RNF8","RNF8",127.5,3,0,1,0.72878447,"false",0,"RNF8",9104,0.506,FALSE,FALSE
"1537",128194,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","ERCC8","ERCC8",239,1,0,0,0.72777153,"false",0,"ERCC8",0,0,FALSE,FALSE
"1538",128195,"false",3.72228475,0,NA,"","",0.2686522,0,"false",2,8,"false","","PTMA","PTMA",239,2,0,1,0.72777153,"false",0,"PTMA",0,0,FALSE,FALSE
"1539",128196,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","H2AFV","H2AFV",239,1,0,0,0.72777153,"false",0,"H2AFV",0,0,FALSE,FALSE
"1540",128197,"false",3.68626899,0.0001118,NA,"","",0.271277,0,"false",2,8,"false","","HK1-tb","HK1-tb",149.5,2,0,0,0.7313731,"false",0,"HK1-tb",36092,0.5174216,FALSE,FALSE
"1541",128198,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","USP10","USP10",239,1,0,0,0.72777153,"false",0,"USP10",0,0,FALSE,FALSE
"1542",128199,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","FBXO18","FBXO18",239,1,0,0,0.72777153,"false",0,"FBXO18",0,0,FALSE,FALSE
"1543",128200,"false",3.71243669,7.963e-05,NA,"","",0.26936486,0,"false",2,8,"false","","MCM4","MCM4",131.5,2,0,0,0.72875633,"false",0,"MCM4",17072,0.50976563,FALSE,FALSE
"1544",128201,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","CHFR","CHFR",239,1,0,0,0.72777153,"false",0,"CHFR",0,0,FALSE,FALSE
"1545",128202,"false",3.60917276,0.00047715,NA,"","",0.2770718,0,"false",3,6,"false","","USP4","USP4",132,3,0,0,0.73908272,"false",0,"USP4",116924,0.34383202,FALSE,FALSE
"1546",128203,"false",3.68626899,0.0001118,"Endothelial","","",0.271277,0,"false",4,8,"false","","MCL1","MCL1",149.5,4,0,2,0.7313731,"false",0,"MCL1",36092,0.5174216,FALSE,FALSE
"1547",128204,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","TIMELESS","TIMELESS",239,1,0,0,0.72777153,"false",0,"TIMELESS",0,0,FALSE,FALSE
"1548",128205,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","DMAP1","DMAP1",239,1,0,0,0.72777153,"false",0,"DMAP1",0,0,FALSE,FALSE
"1549",128206,"true",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","ELP3","ELP3",239,1,0,0,0.72777153,"false",0,"ELP3",0,0,FALSE,FALSE
"1550",128207,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","DDX11","DDX11",239,1,0,0,0.72777153,"false",0,"DDX11",0,0,FALSE,FALSE
"1551",128208,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","CHEK1","CHEK1",239,1,0,0,0.72777153,"false",0,"CHEK1",0,0,FALSE,FALSE
"1552",128209,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","FANCA","FANCA",239,1,0,0,0.72777153,"false",0,"FANCA",0,0,FALSE,FALSE
"1553",128210,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","CCL2","CCL2",239,1,0,0,0.72777153,"false",0,"CCL2",0,0,FALSE,FALSE
"1554",128211,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","SETMAR","SETMAR",239,1,0,0,0.72777153,"false",0,"SETMAR",0,0,FALSE,FALSE
"1555",128212,"false",3.57400113,0.000629,NA,"","",0.27979846,0.33333333,"false",3,7,"false","","WDR48","WDR48",169,3,0,0,0.74259989,"false",0,"WDR48",36382,0.34281843,FALSE,FALSE
"1556",128213,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","USP1","USP1",239,1,0,0,0.72777153,"false",0,"USP1",0,0,FALSE,FALSE
"1557",128214,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","MAPK15","MAPK15",239,1,0,0,0.72777153,"false",0,"MAPK15",0,0,FALSE,FALSE
"1558",128215,"false",3.64884637,0.00034768,NA,"","",0.27405922,0.33333333,"false",3,6,"false","","RYK","RYK",112,3,0,0,0.73511536,"false",0,"RYK",49692,0.35005225,FALSE,FALSE
"1559",128216,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","XRCC1","XRCC1",239,1,0,0,0.72777153,"false",0,"XRCC1",0,0,FALSE,FALSE
"1560",128217,"false",3.60438942,0.00086487,NA,"","",0.2774395,0,"false",6,6,"false","","HDAC5","HDAC5",77.33333333,6,0,0,0.73956106,"false",0,"HDAC5",246178,0.18482647,FALSE,FALSE
"1561",128218,"false",3.4895892,0.00113435,NA,"","",0.28656668,0.33333333,"false",4,7,"false","","ANXA2","ANXA2",226,4,0,1,0.75104108,"false",0,"ANXA2",170944,0.34611452,FALSE,FALSE
"1562",128219,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","GCK","GCK",239,1,0,0,0.72777153,"false",0,"GCK",0,0,FALSE,FALSE
"1563",128220,"false",3.72228475,0,NA,"","",0.2686522,0,"false",1,8,"false","","GPI","GPI",239,1,0,0,0.72777153,"false",0,"GPI",0,0,FALSE,FALSE
"1564",128221,"false",3.6181767,0.00044213,NA,"","",0.2763823,0,"false",3,6,"false","","TOP1","TOP1",127.33333333,3,0,0,0.73818233,"false",0,"TOP1",348744,0.35586854,FALSE,FALSE
"1565",128222,"false",3.71215532,9.127e-05,NA,"","",0.26938528,0,"false",3,8,"false","","RFC1","RFC1",129,3,0,1,0.72878447,"false",0,"RFC1",14410,0.50393701,FALSE,FALSE
"1566",128223,"false",4.05458638,0,NA,"","",0.24663428,0,"false",1,6,"false","","TAF4","TAF4",53,1,0,0,0.69454136,"false",0,"TAF4",0,0,FALSE,FALSE
"1567",128224,"false",4.01209904,0,NA,"","",0.24924609,0,"false",1,8,"false","","RHOC","RHOC",56,1,0,0,0.6987901,"false",0,"RHOC",0,0,FALSE,FALSE
"1568",128225,"false",4.13083849,0,NA,"","",0.2420816,0,"false",2,8,"false","","ILK","ILK",24,2,0,1,0.68691615,"false",0,"ILK",0,0,FALSE,FALSE
"1569",128226,"false",4.11564434,0,NA,"","",0.24297532,0,"false",1,8,"false","","TIPRL","TIPRL",22,1,0,0,0.68843557,"false",0,"TIPRL",0,0,FALSE,FALSE
"1570",128227,"false",3.97720878,0,NA,"","",0.25143261,0,"false",1,6,"false","","HGD","HGD",85,1,0,0,0.70227912,"false",0,"HGD",0,0,FALSE,FALSE
"1571",128228,"false",3.20990433,0.00225342,NA,"","",0.31153576,0,"true",7,7,"false","","ADAMTS1","ADAMTS1",24.85714286,7,0,0,0.77900957,"false",0,"ADAMTS1",242542,0.14818101,FALSE,FALSE
"1572",128229,"false",4.01266179,0,NA,"","",0.24921114,0,"false",2,7,"false","","EIF5A","EIF5A",213,2,0,1,0.69873382,"false",0,"EIF5A",0,0,FALSE,FALSE
"1573",128230,"false",4.16094541,2.5e-06,NA,"","",0.24033,0,"false",2,8,"false","","RAB3GAP2","RAB3GAP2",14.5,2,0,0,0.68390546,"false",0,"RAB3GAP2",356,0.54,FALSE,FALSE
"1574",128231,"false",3.98930782,4.5e-06,NA,"","",0.25067005,0,"false",2,8,"false","","GNE","GNE",15,2,0,0,0.70106922,"false",0,"GNE",952,0.51851852,FALSE,FALSE
"1575",128232,"false",4.08610017,1.035e-05,NA,"","",0.24473213,0,"false",2,8,"false","","UBE4B","UBE4B",42.5,2,0,0,0.69138998,"false",0,"UBE4B",2212,0.51875,FALSE,FALSE
"1576",128233,"false",4.13899831,0,NA,"","",0.24160435,0,"false",1,8,"false","","HSPH1","HSPH1",35,1,0,0,0.68610017,"false",0,"HSPH1",0,0,FALSE,FALSE
"1577",128234,"false",4.0585256,0,NA,"","",0.2463949,0,"false",2,6,"false","","IFT20","IFT20",35,2,0,1,0.69414744,"false",0,"IFT20",0,0,FALSE,FALSE
