Gene.Symbol,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL
ZYG11A,27.0398838517026,28.4352328971136,28.2546837217676,26.0513638949556,26.2787843723875,21.8262477898013,32.4907107783182,30.6525969909167,28.062850424032,21.0778444097852
LOC101928852 ,4.14665050391005,4.14105777313017,4.19613584540356,4.15118041801281,4.60779708473317,4.07320611447165,3.90632784688519,3.71207588932097,4.0226545821677,3.47854277048525
LOC100506655,10.742860476313,8.74465740276341,11.1643240680283,7.38293537348552,11.6200714553239,7.97187416004656,14.0251678421022,8.44396819186779,10.0141302155718,8.09735744275364
C19orf66,110.121169735508,134.471864531889,114.629340456171,100.358045179413,122.632175440172,85.3568542599625,153.579590294108,107.72937926338,111.051354633971,114.163565731961
S1PR4,66.2415259802671,66.9514563619673,65.3344676139024,28.6417821002688,53.2495563318526,43.3482706274941,100.16738647263,73.7250534822121,80.0197868422418,62.0618942614155
MRPS33,73.815070130527,100.28171264567,113.459440254456,297.844511463279,122.331655711176,164.394534864926,55.5150843595885,92.4881366554463,69.4671616018227,94.8150701237552
SLC35E3,41.6171282414238,50.6375375850671,25.0710633207382,120.094204314215,30.3476285262235,143.744346605734,21.5765875888734,32.3601412585897,26.0045681406944,48.9964598458869
MAPK13,10.024453055752,11.0469343527198,10.9328629899607,9.98623467676894,8.19035481127984,10.0902037541452,16.2278221723951,13.9519186629804,11.7269519150623,11.8054144714175
PKIG,52.2826659594319,60.6593550399827,59.3589090836364,122.030174779187,108.615070123755,93.7629552032288,26.9286244821378,53.5204743588154,57.615076904634,54.6958985225736
NPFFR1,24.4428911996523,33.3931495128599,24.4281551981041,12.1456869671299,24.4187730877406,16.4644169043705,38.1205658038688,30.0172579418728,30.4849746288681,27.9969645370667
PSMG3,43.6018823625515,42.9378730223351,33.1270880863294,71.3546137062941,27.7480270935506,54.5277605427476,29.2298655452778,28.2916194396368,28.2647300935306,26.8619622085548
SIX1,18.067951929687,15.4832811385221,18.3893191472902,13.4367566233585,16.8229642537872,9.44500780976007,38.3768543878461,24.3600224368139,32.1145569888014,18.6530659725068
FKBP8,26.4301812068268,25.6003731842349,29.2669367673115,17.1761622535054,30.8848721044477,24.4419398253183,46.8406235337591,30.0640729861641,38.6345546928934,29.1173684938917
MSTN,3.70617645256709,3.57731317444071,4.0161957306026,3.63138425477506,3.52815318974501,3.27991485904764,3.72030623438695,3.48994788146482,3.75896600322572,3.88678204726648
C20orf62,17.9092764860168,23.1603293163708,23.5613436619896,19.0270404036764,22.0853858690995,16.3567245167619,36.4288783077238,24.8796117297673,26.7860747597738,21.7297010823293
ARHGAP12,6.99788607465234,7.04498366066605,10.692677471352,6.95180863984915,9.73358978628409,8.57904142424665,7.22645007082153,9.84178050940295,10.5768572681915,8.28798435793919
MIR6836 ,51.8205364137494,44.9253282078829,42.2145737738475,49.7860807050056,49.7403565896346,61.9149633901855,50.1291667625746,44.0336021717066,41.4317014994224,46.216129615452
SUV39H2,3.21403023421795,3.31326088533498,3.34727533826329,3.27525567069972,3.60797835600841,3.46119173251251,3.67753763065015,3.37487316718873,3.48081797559438,3.14265388996588
SAR1A,21.5450276309092,32.8230346453829,21.8254748003205,28.7633665230408,20.9749568108076,35.0205866188271,32.2836943534182,32.6527517169773,18.9018640820074,25.089937757188
FNDC8,12.8942340360012,15.1061674839769,18.870694937267,9.25144333735965,13.8277448079108,16.0255505606753,19.7398836277937,16.210122978371,14.5218997833058,12.5229328816677
ELSPBP1,42.5308626914601,42.6162886990164,52.1151279620014,38.9504649101562,43.3926422378856,38.7426974009267,69.8224892731924,57.715076904634,54.0646449694806,47.0865168984993
CAB39,167.37432660605,131.284536583768,64.8150703900477,242.945547585101,133.549132775559,205.977914491916,22.6367203296972,42.8618775550261,27.8476413381787,175.158421207436
AHCTF1 ,10.7907134314159,6.79057780029871,8.65011121977471,5.83474069776637,9.18914159044867,7.20986474478349,14.6673892076548,8.65308781773249,17.0040386752229,9.14760249812705
KLHL15,24.4780275126394,22.9663823401024,17.5639999862266,71.3150701414183,33.7374514997289,78.9150701240793,9.43427372213741,20.5470225801669,9.46991873136288,31.0361765448952
TDRG1,71.7944822558592,70.3909069170952,85.5682587900814,44.1609773837692,57.4438897303754,41.3171282531505,108.615070123755,95.734473351556,94.4945385010401,62.5976392657701
MMP21,3.9989117788614,4.21050055094661,4.33631104325806,3.87927551783666,4.23715572209705,4.31771806827802,5.07149524043216,3.96571700662523,5.60048142585457,4.04122622785846
KB-1410C5.2,6.8181266134754,5.90296171134325,6.82634462160355,4.89582076518855,7.01665179810997,4.89140340474196,8.3808025738068,5.91974308400347,6.72389070516651,5.49365919933312
ATOH7,3.56365097901179,3.7565239757189,3.48115032748303,3.44383390361771,3.34697194341117,3.24204709852774,3.50114362331689,3.3053031526778,3.32856001596264,4.02379557078529
C11orf24,22.3627485154017,38.385806867777,18.4116300797433,68.4491542088282,33.5886391404008,47.9423088635074,14.1236008146977,21.5844007962547,20.3367498210516,28.1254478008515
EGR2,22.2911256472087,19.1354885342123,25.9107571364659,19.0659373823944,20.210002533297,22.8879153559791,25.8409861400227,31.3517669957,28.2638558543434,21.3900983107453
GALK2,10.0635213229711,15.7060431484472,21.1485333352487,9.55673485485878,12.9025088421377,8.22437698922641,20.6037762639975,16.4182354764105,17.6412524432905,12.5809837633344
HPS4,28.2550171806885,30.6341539235015,26.1403391934877,62.0268318200973,31.8496842090735,42.5998938249203,22.3714646998626,23.2980525803259,24.1957607304843,28.9159409019168
FAM151A,14.2710979642467,15.7067222114042,18.9574008880229,13.9644894427006,19.1649090445492,14.5890686508249,20.2611472212733,18.0561009634966,20.9574797067261,15.1265254705159
LOC102724788 ,40.3455867714334,46.8583063750102,41.1318576518081,44.7338646622839,51.0527592919114,39.0347979474004,49.0181591873882,52.7033135526033,39.7702450363223,40.538967418526
SLC4A9,6.14101967946674,4.6969057214946,5.75723757247015,4.39764144052316,5.58554837669151,5.8766407895064,7.32849364133038,5.40148631199752,7.41078684753713,5.64542563293258
NBEAP1,4.40960264205291,4.38598915595637,4.8086595596096,4.35167980060144,4.47358324350002,4.40899662686998,5.29584157618858,5.21466487468196,4.91384599689404,4.58338970939112
BC127192 ,9.72413726422351,9.27826512982969,9.15423917484747,6.25099532012203,9.40404039081092,6.46835898195277,9.45839800156364,11.5042170534588,10.5383487586,8.81581122875821
GNG4,53.6186999984585,93.7150701237552,47.2372091194973,105.786186070195,45.7141764885102,148.367868289059,22.4773843719864,25.0875179610959,27.8555745678699,71.0379545305492
BC040833,42.1818915237617,42.0948066356694,46.8859363410933,39.6658788685419,55.3287901716717,34.9020203699473,44.7597598814299,36.4238215732441,38.4772494580875,42.3636721844741
LOC101060363 ,173.990629405321,321.534117072947,66.7520120361116,286.138531409593,166.242933861636,400.242287988848,22.4066625573604,75.1590382080418,44.1718577919544,179.615070123755
LOC100507419 ,12.6367935251662,10.6653666996438,11.4740385456638,11.8378507370538,11.7263627856014,11.1778897471462,16.5103598637217,11.4345620007402,11.988151765311,11.4740385456638
ZNF280A,22.8370520860245,23.660689009677,20.8106544559562,14.9838365785894,26.6436999989223,12.3606622364483,26.2399334305393,23.0195100323798,25.0018595944525,20.411486094673
CUL7,29.3081738872341,26.9725049537836,26.8638456873187,21.4526142173647,23.9253083269857,24.1349935231082,33.7119853417789,25.8995016554727,27.8558787569333,28.2655731281241
STAG3,99.8978018648312,107.020576051648,120.666683033323,67.5140251262577,81.173065774635,86.5150701237591,159.083824006281,123.436580731335,115.188858447711,91.6150701237553
SLC35D3,12.0219543210532,26.7539016551288,8.38753977345582,23.4440660477951,8.74673555403247,9.86261294687485,8.44699405396934,9.55138470473342,8.80444489888645,23.2382517255411
CDC34,51.9950250192146,43.0659848381064,52.9743545068358,41.3367391107551,51.0318407178251,46.0802491847337,71.3484072763908,53.3557711196353,50.6473742339219,56.8682600897128
GLE1,14.44788911789,9.86809098994806,12.0815439329395,11.1212559694683,10.5192454532161,8.13404069945466,13.2158311437549,11.8329555994969,13.2623727572501,11.4236117430139
MFF,19.2341215082679,27.2204121148554,16.3391812768034,62.5150715423336,30.641278249103,59.3299082886546,9.05608420278695,20.2932588363122,11.5986513826519,25.9862059402061
VAMP5,31.2054025766356,28.9703378500346,34.5242785585422,22.1737826556168,38.2102524020204,29.7681853019844,41.2283847987808,39.019306701602,37.9170343051114,32.6348551272374
VGLL2,44.1157681307981,61.3773041248206,66.1718853127693,41.2795351125296,54.6119957997769,55.5631638886655,95.8400379380066,68.8000539380604,67.9648733751684,58.6779672077974
GRTP1-AS1,2.86988659388219,2.97707576895207,3.10825823581818,2.78892098305238,3.12308263878439,3.13438533130196,3.38528723502486,2.94393502416105,3.24746900368847,3.18910659555393
LRRC37A7P ,5.25351493016189,4.87597949542183,4.88850477874603,4.50017720683503,6.36674566439574,4.41474728959682,5.53233114675207,4.8658686209671,6.59416615087559,5.20549676377165
BC150507 ,63.7620391421052,50.1978735593464,57.815076904634,28.1207812787362,43.1162812872739,37.2206811566832,77.2785606623642,72.5535206313372,60.4842155624508,59.9150732676071
ERN2,97.4159624536763,92.017038931473,117.030728707307,57.2238291204209,104.515070123755,61.7150715424073,134.179314270667,112.336436194223,115.724355598618,88.2772725761193
ACTL10,34.2416514231627,32.6406531921769,38.1507952969385,27.5930496483612,31.0499810389651,30.9998608509899,47.6537065933156,35.6361131847994,30.5280179267634,29.8032520332783
INTS2,20.8546191033316,12.1707690877054,18.0721760822324,66.2723071189618,25.0669381300508,54.0717096614466,7.55401821717061,14.789571435497,6.42085367536949,31.0761848851877
C12orf75,20.312514988763,21.3083043398725,21.1485333352487,31.9009682823388,21.425397439686,26.6042180338486,13.6088072972296,12.2793405023819,11.3216042734623,22.7713278981663
WDR11-AS1,20.2150958888861,18.6441337148418,23.6160114442202,18.5250237873686,20.1250363590364,16.2540108050406,23.2361765845291,22.6979126753693,20.8053289397389,16.6497851924593
AL110181 ,24.36363395114,15.9510560997298,19.6649064299794,19.009530600867,18.7250073376594,19.2451636593414,24.1393963543723,22.1007449921011,24.7850383601336,19.2303531564794
GLIPR2,12.1855825406788,12.7023207912603,10.9929410862739,10.3129341608174,12.6510247681973,11.7542226248974,16.626415031921,15.460722968831,12.6510247681973,10.6718653548718
AX747507,25.2171058659092,26.7215518518351,31.9452730102329,35.4007056189759,19.9639900504399,35.0625011638234,22.7232703206869,26.0356836224306,35.2323529535943,46.9894194781229
GSKIP,98.3743374647422,91.8599963976256,42.5105630326812,324.688575997906,51.1686596922201,225.139323239092,5.430343834781,25.9079628421968,9.25530525379474,113.227644123885
LOC100128281,4.39040710297625,4.17906487124025,4.91885167710036,3.832067981636,4.69372594583552,4.47339779844089,5.75896039181244,5.84445468904586,4.60242806622819,4.35841862239611
NSUN5,42.6841108346732,45.7962108472784,37.6187832286327,44.2123396278231,39.791312211949,49.8268133334686,45.808610725653,38.8450718708403,43.4170407753029,46.4003823824405
MASP2,21.9306474850449,24.2619033706761,18.5950358623089,18.8930572698533,22.7947212384289,17.3401061701115,26.9853950612121,24.6388967162636,28.2251107978702,23.4704523741153
SLC7A13,4.62642465828804,3.7232937739194,4.10705511045433,3.58699389550462,3.94852090336159,3.75147555463223,5.66316295443202,4.78272525031899,5.42031505771702,4.13569453895951
C6orf25,13.7143551478715,12.6155430494063,14.5603874722876,8.65068643316011,10.5479460219214,8.48930388746403,21.8494166156244,14.0539529681631,15.627028059416,11.6482074931433
ADAMTS15,12.7409023068457,9.60246848869794,10.2130564541122,8.34835844765995,10.3155206006818,10.7124288996388,19.2856119960248,11.9134947827748,12.082555592233,11.558167369467
ANKRD18B,23.9564000148339,21.3037759853011,22.7423375669781,15.7126768185748,23.7416054414662,26.4868900928082,32.2347731606762,24.7306756234573,30.3799692949698,21.4683989514591
RP11-38L15.2,9.89001136267002,11.8730798217181,9.77206679658711,6.98665741550257,12.380497147744,6.97408928437441,11.3246195090637,9.81593331751508,10.3901656167151,11.6661506038841
DOCK4-AS1,7.38312627863561,6.69522703043592,7.11218868806986,6.3305760152197,6.6527180500071,5.50034434403271,8.13567684915616,7.56496918926809,6.16782819866649,6.90803354757407
CD63,163.100238469342,182.325980217386,124.815259293069,264.258276963854,178.967099250203,559.215070123755,99.3180749537186,121.085964199177,110.119503510039,197.247725995737
PUSL1,39.8518855396552,43.4174633223618,40.579933430136,37.4888428542938,38.653538096961,44.8383694305508,61.4150715424621,48.2809283023221,42.1630083673913,38.1769376165115
SCN4A,28.6629965907752,25.8551000269952,31.3375712541198,21.832976689287,31.0527531711226,22.7070864234565,31.4230910376178,26.8175413411268,29.642730015405,27.0713356164447
TBR1,7.29437893454615,7.67921399392978,8.5018590158587,6.93012381850347,7.21954437107919,6.08390874141599,10.0356605904708,7.31505206085256,9.05608420278696,5.38623399032176
CASS4,4.59522180798807,5.55360895603053,5.77669836681353,4.19613584540356,5.45337718697195,4.2659039453873,5.57184713114702,5.72776489654077,5.66868875884802,4.35547195569992
CASKIN2,51.4451720145912,54.7388568525578,51.1808419475867,45.1058168730719,52.6163142732149,49.1152810132202,72.9445536701281,66.3291444148767,65.2963600509888,46.3154589877336
CA3,4.04800673765622,3.9099377436456,4.00108039179818,4.61312046488469,4.10542869016796,3.55755021522702,3.58115123654023,3.81296236215758,3.10825823581818,3.93637235283537
R3HDM4,19.1963477879285,22.5642135706347,18.6184701950938,19.1090324979105,22.2689037252004,33.452152710269,20.6498511573654,21.260825753605,24.3323106670185,14.7565916120245
TRIM9,16.7617041973033,27.6541343628462,13.6908839845175,72.8280077397011,19.8868197956935,52.7355122533693,13.3249756227394,14.9612634848883,14.0358850405639,14.1256796372408
RBSG3,8.73394358406632,8.02115201607479,9.56451821659891,4.94743048625881,7.40901174358639,7.04966801645545,11.7520698591335,7.31505206085257,10.8325441822341,8.86255190728567
PES1,10.2003079855484,9.71106896990015,14.1184626712418,6.81570577172746,9.81188900641934,9.70606000513088,12.1144228725224,12.4948291336168,11.550416606989,11.4700576848625
C19orf52,9.73835544244403,15.3509105008704,9.09850863582762,9.15086927930024,10.628217742638,21.5450276309092,12.4722892268384,11.9699725426283,11.491617590106,10.8847973456808
CARF,5.44896978608474,4.85302525698852,5.13204207094699,4.64738857980423,5.02506626290853,9.05332325997703,5.26836527851175,5.21808122038554,5.3032043651027,5.03756930413322
RP11-631N16.2,27.8217265839241,25.9699668894749,33.5913370687387,23.4767161586083,25.6370316817468,18.9412885442028,34.6286354753175,30.6770372957641,33.1151031015382,25.9272853792946
LOC400548,19.7393089901787,18.7201169063733,21.2111132267558,15.4052641927509,20.9088893028272,14.784277581581,32.8367274082983,22.0734235569482,26.9692335869137,23.8608401163271
DLGAP1-AS2,5.24788625056989,5.22732800500117,5.43597529060726,5.03672278574436,4.94437130993947,5.22732800500117,7.14667962081982,5.65513802206154,6.35031209830827,5.10316204649621
CCT8,9.01582495356487,11.4005309268538,8.88744318908107,18.8135865385215,9.38014749573836,7.5685854699865,13.3835297001471,10.4043018905175,9.68374043812903,8.57902401069347
REG3A,17.1030771359652,18.0862609661236,15.964974170601,12.9025088421377,18.6816794382076,12.822777428204,20.9158343126822,17.4294712066957,17.5045926572503,13.2816577114989
CYP2E1,34.6897149840936,47.4271890408725,26.6283731948276,47.6208596495788,23.5153200585998,37.4027198452836,30.0554427417389,33.947930137614,29.6481770045382,29.9496263954866
LRIG3,4.12785969039261,3.66265210021533,4.77141923955514,4.03289639435149,4.11931116117384,3.25576421097179,4.19400864400849,4.5281302774154,4.03668758925729,3.65119098449823
ERGIC2,34.4819120458145,40.0133239550231,30.0684926549296,123.74397811639,38.90414587356,86.7404775043569,21.5865397205531,29.4790504907099,21.8461673443413,37.1679108601091
B3GALT5,10.7449669250337,8.40206178048798,12.5397522434463,9.0322169400018,14.6748862043993,8.68514095243646,12.9964960067669,10.4765186616413,11.6385944897625,11.9566852098752
ZNF627,25.9921512419767,16.4018554108726,21.9605174116165,70.7548785953634,29.3218375315353,34.4287841823554,15.2421594521794,15.7069532058588,13.8978538989397,24.250831203621
SIRPG,6.72678224789134,7.89216094378312,8.88464783540331,6.9017599391145,7.60137152320869,6.55582504688431,12.2267574589789,7.83911156331077,11.4740385456638,7.89573007155903
ATP7B,27.2320325739561,20.6829349118576,23.8950192322065,21.8759434861533,23.8950192322065,26.9601483844555,25.7863883889837,26.2277876138315,26.5034985233516,23.7806338768864
NOX1,25.3385993027458,29.7179737613541,32.7550274873614,18.2249233342988,32.9744535844583,17.5199806478232,52.135917380507,42.4161853411184,54.7717680315372,34.5079982995633
TRIOBP,103.415070123755,101.115070123755,112.640695869454,65.3745620593213,105.344249548911,61.8597847239232,138.727051781985,114.40259080029,127.272872519338,89.1425210041992
MED16,29.1507447449223,33.6322641793712,37.6432604816404,25.2366455451442,27.7266285138923,29.2565058079032,40.531557241099,36.5074660219387,32.7700795220622,29.8872457534829
STK38L,111.615070123755,98.0324566215201,66.715070234518,243.362212459027,114.365228008854,182.878508270338,14.4706967145176,35.1606063133298,18.301167603699,118.315070123755
FAM181A-AS1,15.9003387462501,13.8699338420852,16.9446752224393,10.096945499609,16.6249406377518,11.2439433221778,18.4858485600093,17.4156299118555,14.8312385623138,14.4725687451996
APOC3,38.2251571967689,29.8434234442362,33.7567006892363,25.8558009387796,32.6286929593753,28.0523038699932,58.5332124505815,43.5734752506503,42.7957455664211,35.4240908960585
BC041484 ,3.41443862731541,3.54942857284567,3.51469176917802,3.70426656846103,3.58834383955955,3.2401015681322,4.41791910956563,3.59533639725643,3.68855780197673,3.4481249916244
LRRC8E,24.2009665214559,27.47126523595,22.4957326571297,18.8913099353827,21.1020360434428,16.7952015161106,28.1304148365463,25.7475921358231,33.4918538541422,19.8349434605093
METTL21C,3.9099287377837,4.20586929886615,4.2127003166452,3.89241802792112,4.17964941409552,3.60341870039034,4.41868238174449,4.07625267443538,3.76036685402572,3.68084251546512
YTHDF2,36.7207907464409,64.8161557338975,32.6248730226911,87.3035604599099,51.476020204764,168.05856386407,29.0127128394649,41.6171282414238,22.4800867079377,48.073422389838
GP6,19.9508147959802,16.5929841973532,23.5059676565132,17.265220284466,21.6853325580051,17.0032378101892,22.7936872100476,24.3211973598075,24.9450516041915,20.9580718894509
WNT2,21.3654477604612,20.9032061179584,25.4026165707521,20.0182535526266,26.8084991918571,16.028361252112,35.5987090200123,22.2600089958005,21.3503110256251,38.0306539667626
CD300C,15.4227835251101,18.5940166016951,20.5927928573857,15.0881490298243,15.4479552351363,13.738215417144,24.6285242166122,17.6349742334585,19.5830750043217,14.1291243182999
MAPT,264.01703943719,222.876901504145,181.615070123755,240.170213368233,185.651695320597,279.215070123755,128.93056463067,243.118885793588,113.052824774565,268.837065168598
RTN4RL1,20.5589535135443,15.6040592810658,17.9402017517436,10.2782743865877,18.8869096519784,13.1833537415101,22.8983578272564,16.6078601263575,20.2094412214155,16.782442441308
C3orf17,155.467727434377,302.981792317297,105.315070123755,249.154834451326,200.095701893657,388.646310469769,45.0961906777491,67.3906570713923,103.818801092282,147.800791703204
LINC00113,5.71511946009328,6.58268983484921,7.72323182356983,4.91609279925,7.65191696907111,4.92686790895968,7.48036381355677,7.89565859804855,5.82069885684176,5.31717558862509
LAMC3,27.3259185878659,24.5621850883075,28.835678128906,22.8057638499628,31.9895012027127,21.4323467883757,35.9733097971575,34.2475376437622,45.6617606460551,21.2435739791865
MAGEA12,5.97418224360782,5.84318881274232,7.59509360701345,4.74520512427854,5.13858214124213,4.53551796884503,9.16944002384869,6.10771127785591,7.43671047218561,5.59023344891323
KATNAL2,11.5148489649421,12.1688188096942,11.368831055993,14.9146857695855,8.43131015279767,7.99606939666756,13.9539604371782,10.2792548585581,11.3830360255819,10.8671258514674
SUN2,117.25151692691,177.348796558704,106.715798004343,138.142535584955,107.058598092033,191.599491769246,112.487169458576,102.042058031174,100.450152767894,110.006568045969
CCT5,20.2979583883757,18.4647861033264,19.5847629181843,29.945900079657,17.5717574363692,19.2913179031485,21.2909428625185,16.2701397078178,19.9672740522981,23.6404615708883
CT45A1 ,13.4291994984596,11.5917017468185,14.9664068517029,20.6954565587548,10.9638980118843,7.82002274728608,13.8620715649519,10.9588223203043,14.8338251836083,9.19259915546902
TEX36,11.430668617827,11.2669369121291,11.3689266014935,10.5255688113552,11.1381556973118,9.64176973991947,16.3845404525966,16.6097553518509,11.5516221349284,11.0595096505375
PEX1,7.7828683484121,7.59504029288386,12.3020611539164,30.1740638727447,21.6181289206433,25.6294062119953,3.14309204734158,5.05813259605726,5.61158046209328,18.3343328330965
ELFN1,73.815070130527,103.14670712806,83.1974331975188,136.241294923194,65.2675025764815,62.7892377611932,115.485322284654,112.015070123755,93.7941232080742,95.1602150143186
IGSF9,9.93728627433858,12.1345504261606,9.95348670342889,7.84143774465994,9.26967455673327,6.87132287096823,14.7065319248139,11.2255507318247,12.0655356939634,8.70956023203235
TRAM1,6.84079107142627,7.28271845675917,7.79774293365431,8.5530163438805,7.56587576861006,14.3253956434084,6.66355790977371,6.75641900992149,7.06455158995471,6.66438976654698
C20orf166,36.5534030832984,38.475016628717,38.2321370240459,29.0183293977011,42.0594980474793,37.1345981903024,49.9275272613672,46.0389869923398,48.2152815220034,34.2085322243737
LINC00052,11.402300234823,15.5491718872706,18.8257596871152,10.7493364932278,12.9427290266041,11.190406333959,19.2934116652821,14.1750597958341,16.7866999648816,13.5704819444141
GALNT7,10.3541240071698,8.05619728761745,12.0032827252929,23.6947947651086,12.0909089167001,13.7704825318029,7.3746339467776,10.3338478707865,10.9021148634055,7.03335789713719
S100Z,14.4448998652548,16.5898306832053,16.9999964531682,14.0919061935099,14.6196269304912,14.1398464384677,26.146069535091,17.9523489353883,19.0299682576494,16.7081456581502
FUT11,36.3138617596164,49.4382166103266,32.0325138620167,47.7154568109583,32.6100903718799,63.5318507114198,27.3693020928438,33.4053327480673,22.9193622469744,29.5145374921201
NHP2P2 ,42.1226975939855,43.3215366580734,42.925732171116,36.5152953938095,36.7419201708055,34.8119948704706,61.4150715424621,41.1497445445588,41.3611898150903,34.0131657603772
HOXA6,27.1838402620376,34.7916145527846,40.0797703500218,26.237889305957,30.6378330449975,24.2328781363268,62.9943671517118,54.4150991979039,44.3157681292862,34.721913155415
TBCB,57.715076904634,261.415070123755,30.4517043236387,220.215070123755,204.767666523052,395.447232347722,39.3185015913593,49.2218804455377,46.3154589877336,81.8498841325085
LOC101928580,22.7925007865378,22.2785049351913,29.9334242814501,19.9584218364517,25.1147264085111,20.9063628928169,47.1584152572491,27.971572756525,30.2262243250571,25.3728229818538
QDPR,40.8059482140194,28.6978830790193,37.030811416136,37.5743672279155,33.2888773350597,30.4184969591444,30.6085515839387,31.5438250804923,40.1658176368246,30.4160422137627
VWA3A,148.065954051522,129.884979399633,200.295052895687,67.8580638643731,114.847804972409,72.9420954918105,251.700220909056,227.643205706344,190.410995065287,133.105040485141
ZBP1,30.2741986753619,27.4875539470546,35.0627789097541,26.7429240337027,28.0048339594025,26.4836123717472,50.8619295919317,32.9682797665561,42.2171103850317,32.1486002544844
GCSH ,37.4821556941989,38.7980857131534,35.5485311924036,85.6125144700285,38.6825143571793,61.873806334539,31.1432082276585,34.1458660698969,19.827335782707,60.1483550464311
ZFAND6,17.1842423535881,14.5229813586135,19.4850396074805,19.1084345210864,20.1258439646441,16.8409389457192,28.4149873723492,13.3970209378703,12.967048734323,22.9539654701038
RPS27,485.991237235729,816.393327287906,611.453704575331,1708.47370027012,1035.90039758543,1058.20698393666,204.151893305082,870.861326384951,742.081267059571,546.880759947671
BATF3,50.5204617771928,47.8736489346224,44.4254189957194,41.6216532214455,45.1674501031099,37.7286129518173,68.1727983617677,55.4604707201409,65.0306450755674,51.513564581666
SLC8A1-AS1,6.52530628430145,5.48825480954953,6.27462069331904,5.26968990902118,6.02436152829166,4.38249016887767,7.00070202796261,5.3949166504929,7.30296585271659,5.18323417796139
SULT1C2,17.6749820370303,20.5168841847109,16.4528574220067,15.4832213708106,19.4940812867166,16.2216893188258,29.1212233986722,19.3599450957529,22.3813001907153,17.1374063660273
UGT8,44.5187378796128,21.1733852886979,24.5795578369993,74.4150701262817,66.7424538689368,67.9305600378567,12.9147229322043,42.0373997857749,17.8045707838483,19.916389027488
RP11-141M1.1,11.1983860511703,9.53229445212298,9.09370431977243,6.94773881753155,12.6766773512131,8.19652416237962,11.612396599082,8.49188150743993,8.97734693191318,9.05608420278696
ULK2,36.907141526464,28.3263815495846,28.1207436307863,54.5881681519604,25.9404938504833,21.1515658788795,22.5085073751415,26.5744197282061,29.764770386908,25.9107571364659
PLCB2,33.7242240283039,37.2206811566832,35.1122387583486,27.7516641853515,29.8795914260728,25.5042698937197,54.178231405134,36.4238215732441,32.4015586311336,29.7978706155131
PHF12,12.3096945369899,11.9952309489407,11.6177806107702,8.50867650619686,10.381235902368,8.2517570100126,18.2687523123633,10.1483444791373,13.0042718035534,11.3559551263977
LOC101929517,6.69486373042993,5.67930375725128,7.1378339767754,4.38691052191341,6.00894465189119,5.74170077201287,6.56645731432344,6.17068024799594,7.89216094378312,6.37007745472531
EMC10,14.4330653711724,12.0785982733505,16.6182588560915,13.1021939232338,11.6987635739417,10.4899448157569,28.9539422290275,17.0675732100727,17.8978863958333,16.9287267857947
LOC729870,25.0189513884222,28.2924795462087,28.9910383297665,33.4095617413981,28.8349375656974,20.9436687269675,36.6317949583028,23.8600077978046,31.1458113715309,33.3182950561848
LOC157931,25.750990372775,22.4467699866415,27.8411452381676,22.7682727719428,25.8577817242368,23.4563685673312,43.9046486131375,24.9552383080297,31.3253681109139,23.2779914691877
BCL7A,72.0219098774738,96.8911258537265,88.7584175855819,74.2615296849098,56.22633139441,64.4233545760369,90.5022840094415,83.7930463656537,92.6150701237552,104.255962389689
FAM133A,7.97556774985962,7.97882419865748,7.37903143193443,22.7271639032685,8.74503799502451,6.81957944618365,7.10204427296478,6.67173140554671,5.98145974004859,10.9267547724805
TRUB1,3.90992873778371,3.56282498783267,3.81450063263971,3.34261201633425,3.62391672263359,3.24708690149417,4.16624798645924,4.45111296493909,4.80052307564759,4.48136337609499
CTA-254O6.1,6.70864096877475,8.63953049680157,6.82450449420857,7.97075584733866,7.87108033478657,6.948948120217,9.60133252006266,7.282281824949,8.99038761257678,6.28224518490651
RP11-874J12.4,6.35655658162936,5.60875756463664,7.27934403732817,5.66787615965992,6.12310331886299,5.4063591027623,8.1854712385894,8.23856693852584,9.06219032100216,6.09385774180636
RCSD1,8.71632756778597,17.4167425917276,9.0420704425996,13.7570815356001,14.5945863057744,13.0964781793655,12.9986982196282,12.3375996867694,10.9347462193122,8.29932198587676
SRL,28.3531746924837,31.5303457917913,27.6177890104257,16.2849642612457,30.8638981819837,17.5951806161664,36.0641182572807,33.2134256691313,35.6856352765228,23.8861048965276
SLC12A4,20.3640875661489,23.9783485171831,18.4956483863628,15.0881490298243,18.3757839056326,17.4973434998173,35.3418099889188,27.3054576299211,34.6819596682178,20.9580718894509
TSPAN14,37.6839936323898,32.1362985931912,32.33629140353,23.5658709012235,38.0113568998983,23.1069737126217,35.1730515058997,34.4404683646332,43.3162930140988,28.3749687293224
RAX2,156.831229486306,143.067268001861,164.148971278662,102.267601160629,176.615070123755,102.315070123755,253.511460763916,222.622965381954,248.448001944817,173.349558692195
HOXD12,6.17510407796033,5.46632715565983,6.56460979965774,5.86444762740832,5.8011740692123,5.2579486432538,8.33844334184502,6.60531243165376,6.71183149853431,6.63498535044711
MEA1,125.853473985352,190.346113981447,108.654149854027,253.782334267517,116.845817790697,155.64985393786,56.8782872206686,99.3996161879703,73.5961282625485,172.459675651385
