Gene.Symbol,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL
GCN1L1,126.754422180464,164.248282277014,155.18805592968,157.394851236271,132.930291021339,161.294207010305,168.053105562852,229.012188156919,180.91549125078,178.164243351858,228.891148243143,183.571038515416,141.213407046781,137.181264727525,174.891636173234,208.511623495825,169.828041435896,179.211455677644
FAM131B,456.08120003203,403.954330781512,285.715721754568,638.632344983716,373.410543058705,387.52035349034,523.058340994173,546.602174364811,224.625811702238,364.390789688217,621.890789687618,471.140069159114,264.730488674152,314.357327046553,279.475606210445,623.230632967038,371.934634840282,359.761316775028
UBE2A,570.848287072701,636.210766332668,403.684183180391,511.55168008847,466.633717271938,528.957924865886,525.08249778705,738.572242642002,685.89532817392,687.651310662186,608.094299802925,505.797374221129,582.529678576508,530.391056546899,603.778881459998,690.905995428623,549.398768898898,519.228872904907
CKB,2792.36494137399,2735.80776412676,2762.82398406776,3527.52852980567,3227.11271895424,2480.56271780611,3264.28543295671,3594.47314974762,3320.84938990512,3935.71421269919,4636.48628185684,3131.64031453295,2164.83523413206,3114.39517952982,3193.75408997251,4296.32762170898,3458.33144014085,3129.50190079873
CCDC33,48.634168387133,48.2531173572865,80.0161841517632,38.3388963975869,47.8468789223303,46.9028029382864,44.3175220635054,38.7240225457337,37.7066089773359,39.3928620445084,35.645325261035,40.1078584892959,40.5201032865308,56.3227395126351,51.8119017855693,40.7064744998422,46.532245162365,44.1794851448916
CST6,25.2438850106878,22.6308421650703,25.2895469155173,24.3211185386538,22.0949261034811,24.161692658266,27.5123831180892,21.866502272726,21.1061308422038,24.0766548616427,24.8405397886622,17.9844826701279,21.1315984136493,28.3295077880922,25.2387801060453,20.2784486157046,20.7944965988857,21.370185524858
PDE6G,89.6587441204272,89.6777772665569,129.879462572636,98.0239354168028,112.473994604522,112.256298871546,100.95951900082,97.1333269581702,86.5278833661532,86.4896585098143,81.1831955848052,79.8924630721711,89.9712831261878,122.368421047401,114.072516186209,96.5508828192286,97.0696299443684,100.152543331723
VDAC1,17.065187919038,19.7766559692142,20.5194356934208,21.4961239411404,21.6128660676917,17.7345450468805,18.0573576951698,20.9649427895687,19.0384885590784,16.7182698693029,26.7642620612294,19.6558012561056,21.3559596667057,24.228844849654,20.2097110904787,30.7835929286372,22.7590723844201,17.5531328407648
MT1G,23.080551872238,24.8911229986791,37.0068719429338,30.0607192294567,28.456050803625,24.8036760419093,29.6356889645836,21.6128660676917,22.3109748717929,40.9223739620745,18.8719868834111,20.2228076839855,22.3109748717929,29.7119954900168,23.53429701939,18.63044877496,23.4871313051436,25.8925511471624
DZIP3,91.6332902208893,58.1824833489621,70.2608128492138,79.1225034114977,63.5493963279817,42.5480417696091,74.4347819584251,93.8973789743541,99.4453612138558,90.4257982314114,55.6327998366529,156.224637577227,128.771218829553,68.7353474560289,42.5218426152201,69.0786140789611,193.970071554283,64.6107502878711
TBXAS1,49.7915093730925,73.7885112244369,45.4790712459639,49.7730776393673,53.3581273112364,55.337518226422,67.8034290111263,52.0436409623068,63.1913831539555,51.6660797886988,54.9404133128403,39.9366372087969,45.7263105280292,57.8971171515642,55.9896289506416,53.728367638602,40.2277145550347,42.6765484955122
SYNGR3,2572.09558919527,2689.00046313881,1746.19717751844,3714.57567643455,2473.55788225308,2626.08768606223,2767.73420996365,5583.30475155329,1380.43019033012,2421.45196130571,4013.67424571153,2778.97047988671,1071.55745635429,1932.56673411183,748.324381585983,5321.84877764907,3305.2531229446,2171.68176484355
INA,2216.84601131525,2061.95586116305,587.108709778719,3050.39078968762,1777.25313019914,1957.91024498921,2310.28022176343,1942.08528921294,852.870022520084,1094.84314397682,2469.55035217999,2393.17937459575,935.668567465396,1109.80843366524,537.370389736217,2504.65841152194,1903.18197809282,1696.11615726488
LIFR,26.3692850731617,26.2419281541254,26.0059888208841,20.988772458999,27.5787485678946,22.2538484274696,23.8033380377908,21.0352110481527,30.409349666472,33.4028901657874,21.2171281071826,27.3334826278597,38.4636300722749,24.6218120729489,25.0997081123878,19.1065126044883,27.8425329271226,25.438280693257
EPB41L4A-AS2,27.7935892905663,25.315937915138,44.6476731276768,26.28732219366,39.3461072994019,26.736840312548,25.1960229499025,23.8626678267309,24.4085149389729,31.7317290942796,26.7644541361208,21.4414869454414,28.0274772559187,21.0643517647306,32.4745392714309,29.8351668969176,24.3618787681132,22.8703332385203
TAX1BP1,149.898949661498,120.092006992519,82.1108900238595,137.337798681641,69.3639789770214,142.614436432353,116.09491123841,125.620808803227,128.063049099297,117.958461252179,188.845102888472,240.8131694526,208.837872850773,87.2328166983278,61.2382213184988,128.611724561712,222.028640319897,143.045967149421
C6,22.0666386500381,24.3740926768002,27.803877646417,23.3619447056658,27.8712006958802,27.1966132150558,26.5577778802792,21.4718092365422,25.6291802167947,32.981052020086,21.7816864830716,24.0478355801767,29.0960634033329,27.0466816032389,37.4886428268262,23.4589830278923,25.0508753691332,30.0240995033981
GPX5,19.0562510666135,17.8656651747528,21.5229049887284,16.3679093801025,21.4460238503005,18.7138263534404,15.9838898854997,15.8078387785632,16.4623092027988,16.3800380563097,16.1476106533037,15.0843365867459,15.8113496717165,20.4795460873359,17.5923780826021,17.1447961475065,18.0451857351403,17.1873649475216
APOC2 ,52.0012517093159,56.4250613307849,73.4413646273887,46.2913093780993,67.6273570625148,54.1185624046094,57.4721465310348,45.4190906050438,42.2011367824872,46.5905553324842,45.3920407632245,45.6297226205099,45.850802877039,70.044914774723,65.7327841073665,41.9295954168185,53.3299164619228,54.3711352320118
PRDM14,58.3089537804346,53.3578375409925,68.688689963746,83.6109319480644,67.5892579882171,60.4192694234914,62.5108102259136,58.9568116624107,41.305147111734,49.9739816664497,49.0250425963633,52.4886674653315,50.5664803573849,75.7318285147685,71.2199232958369,69.9300144259567,54.7464279768019,67.9858902777091
