Gene.Symbol,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL
MRPL16,480.226574144292,361.81263202137,331.822175491796,542.874948665175,502.749764890364,343.430761997718,510.932793627032,531.80209087294,264.28995175338,582.029903356471,472.983806972411,378.426281626552,258.382634011572,295.671469724097
PLAC1,31.3174985255337,33.3065207242999,37.5340601709438,25.9294367679943,31.987192236698,31.935577068039,36.7588517397056,32.6656395772716,40.586694868268,33.731051218457,34.9775057309255,33.7914442701472,33.378232182331,39.5790671609948
CARD14,29.4254061123653,27.1406209422722,31.568433148141,28.6690800203473,43.8824054475172,34.9439130776783,30.7049740624681,27.348190251187,59.2217308194247,36.9862365967466,31.8335667092281,29.4188415456142,41.4145152316193,30.788734567254
NUBPL,48.3158458381172,56.9208336125683,49.2272608379007,58.2486837671315,49.4644292171024,42.4200887707787,48.8039085887573,60.1995333234305,47.2564590624683,46.5272168652228,46.2188489447967,45.0754233172551,51.4477483741806,44.1090521422326
HEXIM1,245.60313469413,210.375384388874,237.167743740212,274.180686097414,329.919892788918,249.407207314123,320.94076424482,225.836915854007,223.796707110522,265.512891294793,294.636326013708,279.850512338081,384.312263720204,412.704354604899
INTS7,53.079139961362,34.7244840187173,47.13989186848,41.7184334946277,30.8951310522574,51.7259478855652,45.0625566303039,60.4259850971761,49.2116982415066,45.9582811352147,48.985905317428,54.8172959548935,66.5917869133397,50.1532782791619
GK3P,17.5160047809277,22.171774460686,18.6505350127315,19.1051014127961,16.6230826190531,18.305844434387,16.8241120946166,17.7724169474366,16.3239886868208,17.0018779713797,16.2860680030562,15.4425480597561,18.8088677927419,17.0018779713797
TTF2,16.732841305199,19.2022037956456,19.7565423583896,17.970699605441,18.1025415436589,16.4068823349486,16.6582559518457,19.238811094268,15.7494624824829,16.0458224375543,15.989620473285,17.8358843816371,18.5154927029491,15.3366776593038
CCDC176,48.3678353282806,41.9227778393355,46.4305508574611,51.5967028015852,38.1012936749248,47.7406737447609,46.1933389615581,55.2304326662659,72.6979400355173,48.6352777726325,41.9681756172323,59.3328520680984,51.645984024453,49.4687998842881
LDHC,29.7783219322302,27.3792299907527,42.6418664955697,23.9719448593227,30.0564656595871,23.9547372475284,20.5589664054169,26.5727748513478,23.4956900665868,25.701601672816,24.8135078190948,21.2542837795101,23.1850905640462,24.7995087060278
CLEC4M,29.1599994845797,30.9281629225759,34.1821036640087,33.6199274116356,29.965481301917,24.4075145208286,33.7347753617853,24.2425615509121,30.9953073714614,28.967040806401,22.9056248616677,23.3368081904121,25.8004621080553,28.0288950419378
RHBG,113.476348433339,152.189227432647,186.887643842614,116.026054977591,150.423774532191,116.577043492063,121.638921758987,106.897760195709,229.2993872817,137.099839968271,111.873228570745,159.963485725312,141.351889536213,180.613917921297
IFIT3,159.128064683382,164.790585380664,123.873707438231,157.557210480043,164.951404624427,251.245402382546,204.639688259547,181.310199824042,206.342377316409,174.059373207056,196.447863109015,1723.71529472389,201.227246937484,172.528361545811
TRIM31,26.2098481548975,25.8749362504424,48.5431419265929,30.7496958064909,25.5351347870381,25.9565062295733,28.3194238974438,23.5783400535254,26.3513443640167,21.9159569162886,24.1078845962545,24.2714908527433,25.6934628446055,25.8499709621006
TUFM,666.201620553526,735.10031381521,480.316665313834,993.115848362731,775.619198320334,738.374948665175,878.932238603335,1046.98948887708,559.829605574619,828.623322403028,705.480953330628,594.611977267783,622.504871920471,620.710945986078
PARN,210.689985492238,200.563332305699,173.67031256656,314.602272484238,223.263109963873,172.510320831426,255.442281484568,264.501880178953,189.333051593942,240.961684748175,180.574884486857,193.74162905081,183.131202598768,171.111440908474
C16orf95,41.5569577904871,36.9737943666625,49.7603461598902,47.8226596570712,52.2781249329506,37.3460408838794,38.8283741163658,78.4354978416769,50.0374649778951,47.7840582209536,29.4802741031781,39.4646245072285,32.4897052130059,36.2286930044388
IDH1,514.636622535587,390.843955238812,585.517805808031,329.303520094177,346.843963710472,371.278163669882,433.866021279902,519.718302908113,427.303520093746,344.660662950937,1002.77992368892,505.794303694476,486.566006724463,661.68224015337
CHST3,100.654469562702,141.062622466679,187.572123816103,89.6925742469359,299.028343511833,241.632207313287,141.890825593054,95.7229919863006,186.664056270981,102.263260501566,212.877656621279,225.089144562928,306.647298156337,263.767688098624
CD96,15.5949009703633,14.6434099823601,18.7605433346171,16.5717220894463,19.3093723645978,15.5625933338113,15.5949009703633,14.6761028557239,16.7463999721715,15.0007715621982,14.3754401275823,14.8435591532816,13.6029807753697,14.5672496899779
TNR,15.8819347334571,19.6138548087425,24.4309478835399,18.4171426005046,25.5661151723629,18.6586783402177,20.0928276129551,22.5590537937529,30.9051401891771,23.6872820701724,20.8652799097872,21.1299452085152,20.4509278154679,24.5514215599408
TAF9B,41.9540727239216,47.514345114904,31.0345931841502,26.2963326644234,23.9760614365544,35.7111215828714,31.9343602487389,25.2575442036753,41.6672173195975,30.6737075921051,32.4029553172638,50.2957330029297,38.5440360619628,39.2908629628441
FRAT2,83.4344982674412,57.1204205156116,54.5057960186344,99.5002408906306,114.621664119616,58.5699797787156,97.8914729093158,112.892165603858,106.7714265136,88.1097118200758,111.67091494274,84.8733397296731,112.213831892138,96.4921355887211
TMEM57,71.1750829971563,104.676871566713,75.6522885142784,74.7720513017123,85.2800451429689,73.3703951640106,69.3326964291967,82.0608070523411,79.376182175577,75.8182336153396,63.332025320645,71.9724468859618,78.4842294215144,53.1378781254377
KPNB1,270.460735378275,404.471315214324,233.052418061902,291.079543904978,253.446383055664,307.003850953596,261.000203403825,326.874948665809,136.521801606099,314.525712282722,327.483455099128,237.152596153927,260.396794656163,210.061913080781
NDUFB5,1429.0309722608,1207.43192774691,757.521009727007,1849.05495138443,1245.62031275804,1087.47398939364,1418.50730916306,1440.34177708534,864.5603606931,1664.51780580803,1310.33176742061,828.524933951044,725.231304346827,961.865578605874
SRSF1,946.07394536645,764.946377236602,551.032858995167,503.08923437946,646.759047035034,658.660662950888,567.24654073998,511.712789876897,497.08923437946,622.524687533309,777.843110282605,1088.87163162219,1030.68947271024,771.539155913927
NFYB,47.1743055069566,35.9156379619655,39.6452184105847,36.9598050009243,29.4676547116678,47.4096745995813,44.0642677457261,42.9990485725183,45.6610149052938,36.446335358588,38.8373652551363,40.8814118034774,68.1245124382129,63.007306507099
SRP9,3726.0905499867,3104.36941602118,3285.55064223575,3103.99258732083,3602.31329882854,2337.94741909291,3591.93178748747,2780.66642136287,3031.85081066369,3478.35437806421,3625.84714242565,4050.4348839114,3858.40151324373,3402.89043888087
WDR59,340.858436790687,310.797347251026,201.024821716571,239.192790888226,175.31233045878,255.946381580871,260.821027254794,313.019677796017,226.293325760618,251.448496610247,313.371837781953,353.212828305694,516.626349323328,294.63311864204
SUPV3L1,144.891286105492,162.78843890783,152.749841620945,164.772130137543,134.407714076163,119.291708014996,172.328508350659,124.591584202766,156.092229234982,127.212095382298,103.824389272915,139.874772173852,134.839448329687,120.354682035853
TM2D1,65.2768720993216,32.2663374576835,32.5061893372706,26.2909984557683,21.7813937479013,44.5300743613568,35.5403512314306,44.9294487762742,33.2133455215251,34.155020407291,43.05836330311,49.1515725750618,62.1696807540871,64.3615845312294
CELA3B,47.9291908664691,50.1916790413666,52.600329512328,52.7231418465347,52.1453005122082,45.3465188894019,46.6443366029852,38.3022223637012,59.1292385449323,50.6530839609237,56.2698252592703,49.7503072714528,49.2545182869799,52.0219781933107
ECHDC1,99.4408874001493,79.371710355498,78.4846360391621,100.644710416288,72.1152525460696,96.9732970582108,97.5379110114865,106.514208157828,98.1889035904736,94.9464402917366,99.1776925892442,106.525892740738,103.255324459183,101.864236848216
LOC102725198 ,134.35487100256,156.31470562233,474.227231234276,192.635472498593,203.350654270555,121.726548217625,174.584386679644,248.589965602577,292.63580051157,285.315156225446,324.133479203964,174.861082410004,239.813480886289,248.227864376023
LXN,32.0240562663727,30.8487687010622,36.5454055483431,26.3812729365079,29.9631808793242,29.2214427378145,34.1491552541036,32.7825009585637,37.544006275401,25.2286679021469,47.4139783286663,43.6836245284546,35.2894903370191,31.5618680564331
GLRX3,204.785603961023,248.373925299351,122.259214815857,312.945565417305,171.52160536686,273.419702611163,234.137676380577,349.60613980739,156.498436402183,230.88037913292,216.333093622502,158.521137466066,172.229596644245,179.83090353482
TMPRSS3,26.6150990207989,24.2058990217766,28.1856550824269,22.0445007510538,42.2054556963458,20.4844049637556,44.8612441777263,20.615200786249,33.011712288296,30.6261393020565,36.5131989424025,42.26624819768,34.5552637488622,26.525576867461
IL2,12.2662226480675,12.0559313572493,12.860561814953,11.4502430149268,13.0160413352523,11.1781590358699,12.4085326653388,11.9851058803459,13.6402163251495,12.9040580351311,12.9970920338447,13.3803587091924,12.5211909077412,12.6648768606321
PRKG2,28.1529825084738,28.834492090692,32.0994456382415,28.8955284957223,37.079468097086,30.748614372029,33.0387146883856,40.9215151916575,39.4552486814182,33.7534599403288,36.6542385710764,31.9393549234717,35.5184284023962,37.7131850014601
ARSF,64.0089274754123,57.0364675638903,79.433055453984,64.7140778491,69.9990900253798,56.3225251621802,70.8599679085797,62.6479895675743,91.1484739716675,79.433055453984,53.378890023268,73.9979406889122,62.9508703932121,104.749288883271
KIDINS220,15.2958680428264,14.9252058050295,15.303361242309,14.1932625170287,14.7867200943942,14.9701025755428,15.5750234580833,14.4575644407501,17.4836432174605,13.2168162645875,15.7553284040782,16.6887047034514,16.078445007902,19.1661278698283
ATP7B,67.3927702361784,66.01010282278,46.1858872804681,59.2894133966175,40.5954349977049,107.812747397064,58.6876454469419,47.8197541141096,55.0282528095445,43.4903802845867,52.0991438297331,54.4856816464036,44.4785201795421,44.898312576641
RRP7A ,91.3529246834338,136.413895715324,147.449488625495,155.948848613513,146.46604106312,119.366257033421,115.683018893421,144.104306669644,157.942530133595,113.435222955764,99.5416154826281,87.2680644432465,115.580350066572,109.056665442882
PCNAP3 ,13.0548810815998,13.3446229297399,13.9110172971122,14.2949032316404,14.8865995730601,13.0507956997467,13.6504266563259,12.9747831767908,13.0507956997467,12.5822122438138,13.2620923495423,12.3806524571572,12.4515640704022,12.6906682719125
TWSG1,29.3860563158476,31.294861162138,35.9381740877182,32.6154571714545,28.2700433880387,46.1551538654092,34.5325168174022,35.0516085503168,34.6040433322839,30.6981929134737,32.6676405385062,59.1112349159137,35.1816259811291,64.9772468943094
SDHD,39.8420725877342,48.5846413865648,46.6487269514574,30.1810791726816,39.9583600695212,33.4696083507276,45.1271042316674,30.840862630075,40.401814060109,31.2641138552153,29.2304142302675,35.7596878171444,37.3768002617567,29.6013766111202
MFAP3,291.649114663097,214.808974992614,199.057851841307,159.159763888238,183.755671983284,245.756928531497,256.830126954518,157.839178242582,206.184987529403,181.407620862779,343.660662950948,242.589252465757,273.863083894402,290.742599524943
PSMA7,104.288541634015,171.164466482203,100.669618716657,160.802424381305,102.051595098393,178.755977336206,106.152350365237,161.472854258317,42.8126009499791,152.684299999123,145.810925719981,103.754890059849,100.045122805354,101.223968746563
KIF1B,2035.21048692404,2014.31056667939,983.446377236605,2003.93323175563,1226.55827364714,1674.68485678502,1999.12644988185,2234.20150775169,1297.86561973051,1797.57330899659,1272.93107297604,1015.10767990203,1727.91652966864,1411.1302512053
GPLD1,16.507930636964,15.6005484698647,15.6166558952366,17.8536190660091,15.7986055191745,17.1881023843602,14.6078727771478,17.7843508101103,21.2939811004572,20.517680626006,16.1655073900474,16.9124111704329,17.0360916505938,16.3685250113792
MIER2,23.7465692609879,19.0926350275458,34.4837692842236,23.832231413307,22.3029204705988,22.1594962481998,24.0499538063084,23.8554476177903,21.0403168914724,21.3835263246598,18.8132848042926,22.5370125815647,21.4496678677832,22.3435455204983
TMEM254,45.6948550715572,42.4501630954665,40.8305268828493,57.8652750027606,49.5531284340078,38.3377746359924,47.5225783020937,76.77242349558,31.9520970081727,57.3261918852305,42.8187986391755,42.4417940173258,39.5965388330405,36.4085359590106
URB1,21.4315870806615,20.9903281512936,26.9071056719488,21.6872933214854,25.17658936951,23.3050198166123,19.9794956675242,23.6241339723603,30.8577279884672,22.4131723807366,24.330024531819,27.9258441478003,24.6382625320808,22.4950739156838
NGDN,22.4619116946476,22.2551682570345,33.4705924559522,22.4329273557163,30.7018777961326,22.9045580096786,24.4244789879571,17.8382369806397,23.3572900564018,15.772989777256,18.8173810503397,22.687149607887,23.7540571295903,21.4454614573821
GTF2F2,23.6872820701724,20.6545564713076,20.0265629462104,20.5979131129863,22.8135351143375,20.7317253161176,20.3695251167553,26.5975633067791,22.7477720221676,23.6872820701724,22.5083658464626,30.5707801463026,22.6228607391492,23.6720258043117
LATS1,19.2379136374876,19.8954488184798,23.9802743588721,19.5054270968319,19.8700876105799,21.0424240265497,21.0854984154034,19.0048393303636,19.1155643554611,17.6982258711816,18.6887391303432,18.4604008753186,19.6705335915866,19.761785250647
ZNF124,20.8943827598054,29.9816091047479,25.8499709621005,26.7153833994586,22.7977266739406,27.699683385381,32.9344381391044,31.9384582749639,33.3803964258202,40.8030251038341,32.4823244089012,24.9363680972509,24.5086940141322,34.8319551335471
POM121 ,751.297230690138,901.95257400145,659.875284150794,945.687705008671,1051.03099362389,1013.904218443,834.452843407801,1163.21143657376,808.595296572758,800.276179363241,701.160662950889,802.652494617135,830.839953785155,832.91066295089
TMED9,319.890083878417,380.111019984381,421.790420098573,385.874948665176,370.905260412399,458.989941588428,356.446377236613,288.880967166733,366.687772558113,324.183227175544,259.434610646128,359.94637723661,300.527801956876,363.976349713969
PFKFB1,42.4231560672152,50.6060722049732,65.5454500795239,53.965915717309,45.7372870163314,51.6214246273286,55.7307590622407,47.359762398307,75.1613925030638,49.4157254957463,50.6931690417634,56.0711291096368,55.1918120796678,65.613973938271
CNGA1,22.6554840065291,19.1955338148094,23.6057683563155,21.834343773891,33.8966080405515,23.8817438016445,24.7910290261526,20.3029387752472,35.5010912714667,26.0271107402856,22.5016642295136,25.92440666914,28.5331428000878,24.74807687261
RAB11A,247.884236711071,234.307177326565,109.474270150742,167.751193604871,132.704136888792,202.288174644861,154.243189278594,341.213257063629,122.965485333878,149.705842186088,191.282066343965,170.20569270849,134.837189388335,129.887828910664
RAD52,50.2671785912395,31.0377748026498,21.1979479445368,22.9662031465562,16.6278092258641,26.1057876628135,23.1243915539604,24.325555110335,25.7066355228307,28.6958062685024,32.6967361373684,29.939411815494,39.3476195802951,34.9126952382332
PCCA,89.2566756142463,69.9435121310219,75.3622782774709,104.683408669466,55.2015116579391,70.7047856545252,81.2115611127736,85.349678024336,65.6286158455646,91.9192341324213,118.356782889744,97.9597580243345,90.5676708684906,88.664367487394
AMDHD2 ,29.7194871612571,43.3128327956842,41.5019016281861,41.4966905020562,35.8031949870012,41.7413341931454,37.5430695569562,44.4379431601282,35.8031949870012,35.2273769809124,33.8852275552658,32.9424263570761,33.8191029140033,40.6355000949847
MIR7110 ,48.7721046114696,118.881054127117,46.7521952181075,58.3653852296586,44.3418043111402,116.585230154133,62.7216468069502,61.415042774371,49.7552835881557,51.8252613466532,52.8716557404088,55.8625443061479,48.1390420598931,50.5565053423406
RAB17,59.7311710282555,89.2624234041252,93.7957332711273,68.2064472677833,95.0561671664075,63.6081922813157,58.4411511127167,60.7647008745553,80.7125897410313,61.9190504701107,52.1663417575863,53.1553511280479,55.0776223588374,70.3669110348626
RP11-665C16.8,14.6002405520718,16.8037587251735,16.34974512363,16.5144521384959,16.3484802839268,15.4064556441482,14.3780616345058,13.2184132964896,12.738159291248,13.9822272513815,15.2073911507844,15.1819196131224,12.9512299051983,14.9117622745694
ADRBK2,136.755129603072,124.933609471024,190.207197421155,123.887913668162,158.164200473142,97.8381804426335,106.785031793052,138.509365825009,129.213420526717,165.984375658335,120.010752240463,83.2477721610934,76.1743959052881,100.416338639646
NME7,106.433882514586,119.575284315277,54.7760655198754,136.069714462543,80.9098717748455,123.588005904734,102.765810444984,198.227576833224,43.4763798477492,96.4394035949129,115.420386103779,107.730231702604,92.6647410591554,58.6650610022388
COPS2,88.2545906537845,77.3101093684052,32.670105934728,74.8467137104924,88.7232558686199,70.3788589047499,80.6296707466505,77.4809110595899,49.992549235317,78.239718513792,47.4315194224997,71.276561891734,55.7967975769153,45.7891575291722
SPRY2,527.037000542064,600.985819667825,487.942243574961,391.506440342995,629.982091522317,1020.20315904943,439.754745946889,728.028607329136,477.340493937801,588.023946789187,526.139604602559,413.912539794042,414.04866751848,453.127498648061
NLRP2,32.8094668489301,57.6346778349274,28.9132193786148,33.3932228153855,22.9229719680606,34.2436106796772,20.0194071850345,91.1412722158644,23.1228460582058,30.7403177771958,25.571860809784,23.9767728303104,28.6658570241159,28.2866490268794
FMNL1,151.700671820527,174.172112379691,163.253367032704,155.20297358197,206.209174670261,211.617919696343,154.300591729454,239.737044755793,156.013157097539,146.175407611275,140.882678302763,174.872058140807,154.03962558565,181.604001537461
GPR3,39.8673582944434,65.3802445346666,73.061959398923,53.7100212133557,89.0958966987781,269.085023478685,43.3577335827378,51.1333788901738,59.4752302621822,55.4408638619179,40.6417261599719,43.8202233824571,46.0903434630381,47.7727836462283
KIR2DL4,18.9952195481954,21.9672199933271,24.93435399849,21.4613213074636,24.6915212215732,20.7359345953876,20.5814810512583,21.9447493297694,23.1442778114537,20.6880976012188,23.2440798245356,29.1144359361333,22.1079458392672,28.1817937014233
THNSL2,39.6986571327378,99.5461910177431,49.2290104434127,75.4625748978349,196.960987714734,43.7009339890487,99.567327853573,88.2003571716542,145.018085528601,88.6851344134905,105.005180510072,144.297281551488,121.011293051661,64.8233452326154
PTMS,77.4437364621157,92.3627916054821,119.072399548343,71.2584468457552,104.556759808847,82.2510942025147,70.3236109247611,46.8249334845579,102.84288917828,73.2799091046153,52.3022129116388,52.1080029531891,50.87886614925,68.4646375619392
CHCHD7,281.001750706149,149.281276639457,228.496010970575,296.108134182707,249.374957627054,100.718931173144,211.55204489279,181.896316206075,182.096328119484,183.760978200247,159.964912745529,185.939232274776,160.82998441251,96.0017615393346
PDIA6,567.68816734312,1265.88523687154,370.433305831796,494.962728618589,433.437211567665,872.5112364715,482.238316349169,813.825113254042,271.679047853147,556.017805808032,756.69210712177,437.92868987034,387.537314772555,454.80986252711
PHC1,167.611537512532,117.972947207778,105.013370918425,157.915148408979,120.096474667723,157.103560331867,199.09043253708,217.160903871973,160.284550702618,153.085423472469,262.604739769907,171.923095072583,168.796413795448,191.569816913362
HRG,22.5587014310182,26.2383205739615,35.0341542874365,25.7358717487954,32.0799312952904,26.744748046319,30.7957825411139,22.5644214154159,42.9639007690115,29.5717080895473,27.1730343405423,27.9524197605596,31.6812160311335,31.2974240300571
DCK,211.465354037918,118.819510814032,89.55619079725,127.453295505394,82.0088364654325,157.073392247109,123.527693973327,282.6583043931,84.1770873288906,112.695307459769,135.546966384565,96.3333527940905,106.02769469384,110.737794537405
HAUS5,121.297681793427,119.77959406222,133.477581666014,108.636651236043,111.238189282797,122.918720463787,124.126348331566,106.436540381971,156.076131486549,104.675094531179,122.850274868949,160.636511604335,146.287148119383,114.158883566492
COX7A2P2 ,527.736591406878,497.536837198405,403.689156989519,731.815793347994,471.208355044569,497.139041384365,589.15992604628,789.6855684366,418.07098366596,717.007327402438,482.592230031265,407.593328328615,410.155915256512,389.953232175598
FSCN1,222.840292897248,323.471429464137,200.513794338743,278.960636970633,249.825425922607,350.660662950911,307.069468394869,853.946377236604,219.424268607385,302.244292205411,204.926899882828,194.607441406788,261.668197274525,262.032871207206
KIF20B,20.1408758722297,18.697011094999,24.513249935512,19.4922679685396,21.1460536688109,18.3243265747906,19.9074261105207,19.6119305053822,21.6243164504635,21.6022461265301,19.3765224011648,31.8081189500446,22.1480934971055,20.9936563186366
LRRC15,25.3883529220233,25.5506825432044,32.9739693764579,26.4539320291677,26.6688116004381,27.7607123311236,26.3485485261391,27.0392805128742,33.1590969522892,30.0719505423874,30.256642549627,30.0487512322815,29.9924777447398,25.1772305675513
CRYGD,94.6868214875342,90.7934548141527,114.335552187646,99.3120124078325,140.99365232129,102.749391813414,108.87379474654,90.9789267857414,131.715696734277,83.7842919689052,68.3308292838234,89.729920222941,86.4597909866562,91.7527916195636
KHK,84.58192144999,53.1916555945726,73.0830435751101,110.694931106864,117.099969003679,64.5812018027471,75.948770652429,75.6916379428222,86.113306429998,84.1989235654092,47.8652149613796,50.3892601859119,54.5722952877923,76.1053451047554
TNFRSF10D,23.1975654030996,21.6323462826476,24.7132415436221,22.150627031213,23.3019944231154,21.1431373083449,22.3361992256217,18.3823090148108,34.5162815718228,24.7540328807326,20.8326795108299,22.7045100586355,22.6839781123511,24.9795881295401
NDUFA10,811.759257686224,877.970058225973,370.954973814322,1363.73209152232,589.481935636194,974.196377236603,1013.96793886748,1352.86293281346,723.013641597583,853.797769061783,493.472692256583,645.142735921588,704.169880071098,550.644535171809
SSTR2,161.463321177659,215.855494282427,121.495623826982,129.351261946455,158.845310144877,191.265679983406,87.6715908549451,92.8980783707028,34.0376742501466,101.887658694552,262.159443294682,122.685824869993,89.02766390092,74.8965022710361
STX4,244.788416174408,419.617460687166,256.589811592041,276.620439237276,216.369496496222,463.008621750686,233.047704240638,311.926292574359,285.268866454561,336.874948665336,359.489250656744,384.033675664765,412.992051816705,334.954982678357
OXSM,95.3850139181833,83.7391147278108,79.2966574015228,119.630392961175,71.6886380424332,51.7136429038919,82.1791468703986,98.9056017503137,45.2505092965731,96.7765813468657,85.8903781721649,74.4311804925637,56.9305680059371,60.4249318610217
RUNX1-IT1,52.6805752077618,56.2270676975287,97.5863942339544,53.5389474314133,82.2588566464432,61.42525665024,54.3338753823026,50.2193340763861,69.6859911522923,54.4057716985415,86.6730544123057,79.2324232661726,70.955292891444,84.2701817750951
CHRNB3,14.5721468582163,14.3249178435526,18.8102398540085,15.2269908394374,15.5687968536879,16.4513569833668,15.8890222522472,16.3028397219038,19.4106155809486,16.5286707840135,16.3817362515262,16.0806511508802,16.1991509971299,19.8235341446371
DRD2,62.1838897435517,72.9404189224643,102.845157174354,66.1805901102515,67.3189143425665,62.8699965552621,54.0017050152924,49.0224609296701,90.9240026697374,70.9223817785834,63.8757555765014,81.9982274179779,66.5264508573502,93.0642553220653
DKK4,22.9355939075033,25.6415741516616,24.6919675223529,23.9719448593227,25.0032250759194,22.353732348166,25.6420182471787,23.9260969889357,27.9046747780889,28.3375874135733,25.0423531857629,25.077659066925,24.6050118974537,25.6856704395701
SARAF,2208.46535749488,2297.4860308907,1394.05241474979,2194.04387693039,1519.59911941834,2264.53941355661,1776.69047435191,2043.88519651087,1055.32261776122,1997.90358846063,1902.91831162282,1730.62581454974,1710.53077401858,1606.04283187116
PCNXL4,12.9729603789857,12.5540751526094,14.0293038783155,15.3720212906343,15.1293855813131,14.2298053213314,12.3728466196785,13.2496351549346,14.5912441098752,17.5945747884896,13.7780679583123,13.9923585111081,14.4837964857572,15.59325082477
ALG5,203.773297604254,203.105361578241,137.270263530342,203.247215684858,131.593551466231,141.825187805788,242.581496640096,219.578051307405,150.375273027698,198.778553449592,300.945551546991,274.571111690961,264.97706220315,177.672168523873
VOPP1,603.454419577331,926.151351458384,549.127780737105,734.812002554683,748.954470105716,669.517805808031,688.01404479874,1224.07866514135,583.946377236603,693.846365178112,741.129820470334,570.764218973312,516.115425383463,696.642449704728
TACC3,53.9070319181095,42.5410555295424,75.8589291890214,56.2461264084857,64.7792617011854,47.5876275962582,54.037150689018,42.5819187481672,75.5625006344043,53.6933884582652,71.0943341323491,53.6325610045677,55.7081067945639,68.0093328343974
SLC5A12,13.0489953654957,13.6062836353092,11.9982989015761,13.2940845984448,11.9603457147267,11.9982989015761,11.9941273219522,11.4538453742787,11.3734178191919,10.7634481910475,11.9897985260348,11.7723723190777,11.7481382776608,11.6192194468349
NUP188,26.0262988832459,25.1381819010475,39.4854993350631,31.0355475410931,35.1147061305545,28.3354885758644,25.4158114618679,25.7716547298872,35.5401766434421,28.6907193235885,28.6929668663591,38.4142784998341,29.8858541491755,41.8161105204859
ANXA9,38.562573787898,36.3142097812658,46.1807193977458,33.9240885558582,38.0979196480088,39.8498457165893,36.2563708369053,28.0661608012686,45.2709436135063,37.3857392950547,36.6791374637608,37.4419962160464,42.9434109133592,51.3319615903141
PLCD1,368.374948665176,477.894399903873,573.110900702972,386.343038614581,493.986577770686,357.325462309255,477.303520093747,310.683547403261,593.64455360797,426.832734808467,516.762611230862,472.159351649427,458.961669892049,473.369553864348
GYPB,49.2162215578384,52.9633394589716,79.2323390200978,56.4918107703895,59.9469560370314,57.8168540290144,50.3794361346501,45.0305413929129,93.6326400482876,58.2191410564235,56.9920641489574,57.9291089952059,61.4432017480233,64.3260252041534
FAM86B1 ,75.5865727832271,125.401747651116,128.786023051232,149.788249100895,109.798894504618,53.478248636317,122.79249018927,145.069935743487,101.406834511085,125.815812500873,64.937840818656,110.320299566016,54.8308111965915,65.2594927718193
RAB9BP1,12.5499653189786,13.7686095850055,14.7123373057762,12.4979476896043,12.6808650406133,12.784687448898,14.4978370377188,13.331796711939,14.1929749829003,12.790570339634,11.1321733373091,11.7069341955008,12.8642940172256,11.0942560527419
WDR70,130.818455982723,129.156281910097,121.018330119444,155.49710385282,79.335645604772,124.488406139483,133.329330066088,142.367116484227,110.500664112188,135.332945856869,90.3363491768461,117.657868863193,95.1318153340973,104.791471041192
LETM1,205.958140843429,183.425850049585,249.967698414662,193.456456958397,211.165872177777,168.216682728182,196.458595626997,204.535693282714,210.418981491276,204.128885218308,165.069143559789,159.187510662388,170.274862451339,180.471223823143
MAST4,33.8651026599251,29.5950759097081,24.6443519856452,24.0357226593673,22.3069618946669,25.7080914251164,23.6427460887706,22.4784382618409,32.2090402499052,23.3220457063477,32.9884211293587,51.6242126379734,25.3521400097172,24.4590032984967
ADSS,227.171390103808,176.412371008679,87.1384237015675,219.672807258805,112.789968455617,170.558224415145,174.312333912422,320.437802160119,94.3703147071076,172.032065741693,116.368026464961,127.666560107974,204.164499424151,104.248592324768
LOC102724364 ,521.232091522317,445.446998359651,157.958778341153,500.492454449966,312.170639169218,334.946377236799,375.522542335562,436.696349420847,215.472677319958,372.795649284781,325.706171716145,358.537324670587,267.879717809642,197.643426742004
PDX1,34.6935563815871,35.7662002479667,54.2170050403826,35.2827780479085,40.6135139897559,34.3659434635166,35.6540636645466,31.3655086082832,56.5151556714692,42.3033733872958,34.7642777620401,40.6284963698849,39.2318150832532,45.9289658196713
THAP9-AS1,149.381444358773,140.685422549677,70.7868120428032,108.918851595155,70.7144960629171,84.9794712993115,121.952409269372,81.8306119452367,35.5191217840361,79.527865070596,55.7810740584755,184.994194257787,105.650625380738,38.0659132910296
EGLN1,44.7483964296382,47.8107588278712,44.2783192792976,52.3579977092445,47.8905183653659,44.2032713871198,53.7664853092096,67.5110251283844,47.8795729122292,51.8299821165794,76.6367901819184,48.8401344476363,74.412652959847,52.5579877684852
BIK,22.1321650004972,24.7981781040942,29.8590409613707,25.1805022674073,24.2302455836417,24.9861249623989,26.7136021665834,25.2991372252103,26.8670784916942,26.270120738744,25.8227032780526,27.1287480914181,27.0403768488983,33.9809500159183
JAK2,66.3054271638793,52.8143681339812,54.7476406598841,43.4222187474507,46.1782867239749,62.4039512177966,46.8855085063878,38.6341439074477,38.5336898882216,49.816492887022,55.8419296526263,102.35026548679,74.3342993190356,70.1084970836412
