GeneSymbol,GeneSymbol.1,INT
TERF1,HEXIM2,PPI
GRB2,HSPA8,PPI
MAPK6,KNSTRN,PPI
TRIM16,TERF1,PPI
TCP1,GRB2,PPI
VIM,GRB2,PPI
FH,GRB2,PPI
MYC,CARM1,PPI
WFS1,TERF1,PPI
SMAD1,ZNF251,PPI
JMJD1C,RNF168,PPI
GFPT1,DCP2,PPI
GRB2,HNRNPU,PPI
CBX5,SRPK2,PPI
YWHAB,GRB2,PPI
GART,HSPA4,PPI
PIAS1,TRIM55,PPI
HSPA4,TERF1,PPI
MYC,TRIM28,PPI
GRB2,MAP3K1,PPI
DNAJB1,TERF1,PPI
POLA2,DCP2,PPI
HOXA5,SMAD1,PPI
ERRFI1,GRB2,PPI
CAND1,NIFK,PPI
ERO1A,FBXO6,PPI
ATF2,ERO1A,PPI
ERO1A,PELI2,PPI
WDR4,ERO1A,PPI
ERO1A,HSPBP1,PPI
DDX5,ERO1A,PPI
CBX7,B3GNT5,PPI
TSR1,SERBP1,PPI
JAK1,MDM2,PPI
HUWE1,SERBP1,PPI
HUWE1,TXNDC9,PPI
EPHX2,TERF1,PPI
GRB2,EPS15L1,PPI
TERF1,THG1L,PPI
HIST1H1B,CBX5,PPI
MYC,GTF3C1,PPI
UBC,ERO1A,PPI
EIF5,ALDH7A1,PPI
CUL3,KPNA2,PPI
KPNA2,NEDD8,PPI
CUL1,KPNA2,PPI
COPS5,KPNA2,PPI
CBX5,KPNA2,PPI
KPNA2,AID,PPI
VCAM1,KPNA2,PPI
SMAD6,KPNA2,PPI
KPNA2,DCTN2,PPI
KPNA2,TAF8,PPI
UBL4A,KPNA2,PPI
KPNA2,MMS19,PPI
SPRY1,KPNA2,PPI
KPNA2,GRB2,PPI
KPNA2,IMMT,PPI
KPNA2,RILP,PPI
KPNA2,CREB3L3,PPI
KPNA2,MVP,PPI
RANBP2,KPNA2,PPI
KPNA2,TSC22D4,PPI
KPNA2,IFT20,PPI
ACTN1,KPNA2,PPI
TARDBP,KPNA2,PPI
KPNA2,SRPK1,PPI
PRMT1,KPNA2,PPI
HUWE1,KPNA2,PPI
KPNA2,FUS,PPI
MDFI,KPNA2,PPI
KPNA2,FLJ13057,PPI
KPNA2,HOMEZ,PPI
NUP62,KPNA2,PPI
KPNA2,HMG20A,PPI
KPNA2,NECAB2,PPI
SERTAD3,KPNA2,PPI
GAPDH,TERF1,PPI
GAPDH,GRB2,PPI
UBD,OSBPL8,PPI
SQSTM1,OSBPL8,PPI
TXNDC9,PNMA1,PPI
VHL,CBX5,PPI
VHL,JMJD1C,PPI
MDM2,UBE2Z,PPI
KPNA2,INO80E,PPI
USHBP1,KPNA2,PPI
NMNAT1,KPNA2,PPI
SGK1,KPNA2,PPI
KPNA2,CCDC8,PPI
SLC2A2,KPNA2,PPI
ARL4A,KPNA2,PPI
TERF1,PFKP,PPI
KPNA2,EPB41,PPI
HDGF,KPNA2,PPI
KPNA2,TERF2,PPI
PMS1,KPNA2,PPI
GTF2F1,KPNA2,PPI
KPNA2,ING1,PPI
HSPA5,GRB2,PPI
PRPF31,KPNA2,PPI
KPNA2,SAP25,PPI
PLRG1,KPNA2,PPI
KPNA2,CTNNBL1,PPI
GRB2,DRG1,PPI
RPL14,RPL31,PPI
KPNA2,CUL4B,PPI
KPNA2,SMARCD1,PPI
GRB2,SF3B4,PPI
KPNA2,SUMO2,PPI
JAK1,ATIC,PPI
FRS2,GRB2,PPI
RPS19,RPL31,PPI
TRIM55,LMCD1,PPI
BLVRB,RPL31,PPI
STX11,HAUS1,PPI
TERF1,TBCD,PPI
TERF1,KCTD15,PPI
CALM1,KCNN3,PPI
CTNNB1,MAGI2,PPI
GRB2,CCT2,PPI
MAGI2,ARRDC3,PPI
BAI1,MAGI2,PPI
MAGI2,ATN1,PPI
ACTL6A,GRB2,PPI
TERF1,TUBB2A,PPI
GRB2,PIK3AP1,PPI
UBR3,UBE2Z,PPI
SERBP1,ITFG1,PPI
TRIM55,RNF114,PPI
DNAJB4,POLR1D,PPI
RNF103,UBE2Z,PPI
BRPF1,KAT6A,PPI
RPL21,RPL31,PPI
ALDH7A1,SCPEP1,PPI
DCP2,SLC25A10,PPI
RPL7,RPL31,PPI
TNNI2,TRIM55,PPI
RPL5,RPL31,PPI
RPL31,RPL10A,PPI
RPL31,CUL5,PPI
RPL31,CUL4B,PPI
ARRB2,RPL31,PPI
CDK2,RPL31,PPI
RPL15,RPL31,PPI
RPL31,RNF2,PPI
RPL31,IGSF8,PPI
RPS3A,RPL31,PPI
EED,RPL31,PPI
RPL30,RPL31,PPI
RPS7,RPL31,PPI
RPS17,RPL31,PPI
RPS24,RPL31,PPI
RPL31,PAN2,PPI
RPL10,RPL31,PPI
TUFM,RPL31,PPI
RPL31,MOGS,PPI
RPL31,MOV10,PPI
CBX5,SCAI,PPI
CNBP,RPL31,PPI
WASL,LSM1,PPI
NUP214,SMAD1,PPI
RPL31,PINX1,PPI
CD81,SERBP1,PPI
GRB2,NIF3L1,PPI
ADSS,ATG10,PPI
KRT85,ATG10,PPI
HAT1,ATG10,PPI
MAP1B,ATG10,PPI
ATG10,ATG4B,PPI
DDB1,BRWD1,PPI
RPL31,EWSR1,PPI
NOP56,RPL31,PPI
SUMO2,RPL31,PPI
GRB2,AP4S1,PPI
CBX5,RPL26,PPI
TERF1,RYDEN,PPI
CBX5,SENP7,PPI
RPL31,DDX56,PPI
MYC,EPC1,PPI
SLIT2,MYC,PPI
GART,PPAT,PPI
PABPC1,HAUS1,PPI
TRIM23,HAUS1,PPI
GOLGA2,HAUS1,PPI
KRT31,HAUS1,PPI
TRIM27,HAUS1,PPI
HAUS1,TSG101,PPI
DCTN2,HAUS1,PPI
NUP62,HAUS1,PPI
ARFIP2,HAUS1,PPI
HAUS1,BLOC1S6,PPI
HAUS1,TRIM54,PPI
IFT20,HAUS1,PPI
SYCE1,HAUS1,PPI
TRIM69,HAUS1,PPI
HAUS1,AK8,PPI
SPERT,HAUS1,PPI
CAGE1,HAUS1,PPI
HAUS1,LURAP1,PPI
SMAD2,SMAD1,PPI
NFYB,GRB2,PPI
IFIT3,HAUS1,PPI
PAX6,SMAD1,PPI
APP,SMAD1,PPI
PPM1A,SMAD1,PPI
TTF1,SMAD1,PPI
GC,GRB2,PPI
XPC,SMAD1,PPI
SMAD1,CHMP3,PPI
ACTB,GRB2,PPI
PIAS4,SERBP1,PPI
POLR3D,POLR1D,PPI
CUL3,USP32,PPI
HEL-S-103,HAUS1,PPI
TRIM46,USP32,PPI
RNF144A,USP32,PPI
RUNX1,SMAD1,PPI
SMAD1,USP15,PPI
OAZ1,SMAD1,PPI
SMAD1,ZCCHC12,PPI
FOXO3,SMAD1,PPI
CBX5,ZNF227,PPI
KRT19,USP32,PPI
USP32,MRPL39,PPI
USP32,ERP44,PPI
USP32,VPS35,PPI
USP4,USP32,PPI
CKS2,GRB2,PPI
CBX5,CHAMP1,PPI
RPL31,DDX21,PPI
UCHL3,VPS33B,PPI
CBX5,ZNF829,PPI
PSMA7,TERF1,PPI
GRB2,FHOD1,PPI
GRB2,POMP,PPI
MYC,CTPS1,PPI
NDUFAB1,RBM18,PPI
TAP2,RBM18,PPI
LUC7L3,CUL2,PPI
GRB2,ARHGAP12,PPI
YWHAZ,SERBP1,PPI
TDG,SERBP1,PPI
SNRPE,CUL4B,PPI
CUL3,SNRPE,PPI
SNRPE,DCUN1D1,PPI
CUL4A,SNRPE,PPI
SNRPE,CUL5,PPI
SNRPE,CUL2,PPI
CDK2,SNRPE,PPI
HSP90AA1,SNRPE,PPI
SNRPC,SNRPE,PPI
PSMA2,TERF1,PPI
SNRPE,OLA1,PPI
CAPN2,SNRPE,PPI
GRB2,DPPA4,PPI
SART1,LUC7L3,PPI
SNRPE,SNRPD2,PPI
HRAS,SNRPE,PPI
SNRPE,SRRM1,PPI
MINOS1,COA7,PPI
CLNS1A,SNRPE,PPI
SMU1,LUC7L3,PPI
LUC7L3,HNRNPU,PPI
POLD3,DCP2,PPI
SNRPE,SNRPD1,PPI
SNRPB,SNRPE,PPI
SCAF4,COA7,PPI
RPS12,RPL31,PPI
FNBP1L,COA7,PPI
RAF1,MYC,PPI
IFIT1,SNRPE,PPI
CBX5,DSN1,PPI
RPSA,RPL31,PPI
CBX5,HIST3H2A,PPI
SF3A1,TRIM55,PPI
GRB2,UBASH3B,PPI
TRIM55,PRPF19,PPI
HEL-S-103,GRB2,PPI
S100A10,PLA2G4C,PPI
GRB2,ABI3BP,PPI
GLA,ALDH7A1,PPI
WASL,PSTPIP1,PPI
MYC,TRIM21,PPI
JAK1,TAGLN,PPI
LUC7L3,WWOX,PPI
IFIT2,SNRPE,PPI
UBL4A,SNRPE,PPI
USP7,TRIM55,PPI
EED,LUC7L3,PPI
KPNA2,ZC3H12A,PPI
PRPF8,TRIM55,PPI
YWHAZ,SNRPE,PPI
SNRPE,LSM4,PPI
RASSF2,COA7,PPI
CSNK2A1,SERBP1,PPI
UPF1,DCP2,PPI
MYC,PSMA3,PPI
MYC,CDYL,PPI
RPS20,GRB2,PPI
KPNA2,KRT40,PPI
MYC,ANGPTL4,PPI
KRT40,HAUS1,PPI
MYC,KDM5B,PPI
YWHAH,SNRPE,PPI
YEATS4,MYC,PPI
MYC,VHL,PPI
MYC,TRIM6,PPI
MYC,PHLDB2,PPI
MYC,PML,PPI
MYC,CSNK2A1,PPI
MYC,VDR,PPI
MYC,DKFZp564J0123,PPI
ELF3,MYC,PPI
MYC,NLRX1,PPI
MYC,SEC31B,PPI
MYC,RAB11FIP5,PPI
SCO2,MYC,PPI
MYC,RCOR3,PPI
MYC,XYLT1,PPI
IGF2BP3,MYC,PPI
MYC,RBMS2,PPI
CALM1,MYC,PPI
MYC,ETV3,PPI
MYC,RCN1,PPI
CKAP4,MYC,PPI
CAMK2D,MYC,PPI
MYC,TSN,PPI
MYC,SH3BP4,PPI
MYC,ERC1,PPI
MYC,RFC4,PPI
TFAM,MYC,PPI
MYC,ACTC1,PPI
SERPINH1,MYC,PPI
CTNND1,MYC,PPI
MYC,LGALS1,PPI
CHCHD3,MYC,PPI
SSBP1,MYC,PPI
MYC,RARS,PPI
MYC,PDLIM7,PPI
FHL2,MYC,PPI
MYC,RNF115,PPI
MYC,LONP1,PPI
MYC,GEMIN4,PPI
MYC,USP28,PPI
KDM1A,MYC,PPI
NEK11,MYC,PPI
MYC,PRDX1,PPI
MYC,NUCB1,PPI
LDOC1,MYC,PPI
MYC,TTC5,PPI
MYC,NUP93,PPI
MYC,EXOC4,PPI
MYC,PRPF8,PPI
RBP4,GRB2,PPI
BCL2,MYC,PPI
MYC,MAPK3,PPI
MYC,NMI,PPI
MYC,CEBPB,PPI
TADA3L,MYC,PPI
MYC,TAF5,PPI
MYC,GTF2B,PPI
LUC7L3,SRPK2,PPI
RB1,MYC,PPI
MYC,GTF2F1,PPI
MYC,NFYC,PPI
MYC,TBP,PPI
MYC,SMAD2,PPI
MYC,MYCBP,PPI
MYC,MAPK8,PPI
TP73,MYC,PPI
MYC,RBL1,PPI
MYC,SF3B1,PPI
MYC,HNRNPU,PPI
SMARCA2,MYC,PPI
CDC25A,POLR1D,PPI
MYC,CREB1,PPI
MYC,CDK8,PPI
CUL1,MYC,PPI
CBX5,ZNF764,PPI
MYC,RELA,PPI
MYC,SKP2,PPI
MYC,MED16,PPI
SUPT3H,MYC,PPI
MYC,SP1,PPI
DHX15,MYC,PPI
CDK9,MYC,PPI
CCNT1,MYC,PPI
MYC,RPL11,PPI
MYC,NFE2L2,PPI
BRD8,MYC,PPI
MYC,DMAP1,PPI
MYC,UBE3C,PPI
MYC,KAT5,PPI
HBP1,MYC,PPI
MYC,POLR2B,PPI
HUWE1,MYC,PPI
DDX1,MYC,PPI
MYC,CHD4,PPI
MYC,TOP2A,PPI
MYC,HELLS,PPI
MYC,SMARCC1,PPI
LRPPRC,MYC,PPI
MYC,GTF3C4,PPI
MYC,NONO,PPI
MYC,HNRNPK,PPI
MYC,GTF3C2,PPI
HNRPF,MYC,PPI
MYC,PSMD2,PPI
MYC,HNRNPA0,PPI
MYC,POLE,PPI
PRPF6,MYC,PPI
POLD1,MYC,PPI
MYC,EEF1G,PPI
MYC,FANCD2,PPI
MYC,ERCC3,PPI
MYC,PSMB1,PPI
MYC,PCBP1,PPI
MYC,PELO,PPI
MYC,SUMO2,PPI
MYC,NEK9,PPI
MYC,SLC25A1,PPI
PPP6C,MYC,PPI
MYC,PSMB5,PPI
MYC,PSMB4,PPI
MYC,IRAK1,PPI
DPM1,MYC,PPI
MYC,MOGS,PPI
MYC,GSG2,PPI
MYC,HSPB1,PPI
MYC,PTPN14,PPI
MYC,MAPKAP1,PPI
IKBKAP,MYC,PPI
TCP1,MYC,PPI
HSPD1,MYC,PPI
HSPH1,MYC,PPI
MYC,CCT5,PPI
MYC,COPG1,PPI
MYC,LMNA,PPI
MYC,IQGAP2,PPI
MYC,YWHAE,PPI
IPO7,MYC,PPI
MYC,COPG2,PPI
MYC,NDUFA8,PPI
MYC,OAT,PPI
NDUFS3,MYC,PPI
MYC,TUBG1,PPI
IDH3B,MYC,PPI
NDUFA5,MYC,PPI
ASS1,MYC,PPI
AASS,MYC,PPI
MYC,ALDH18A1,PPI
MYC,IDH3A,PPI
MYC,ATP5J2,PPI
MYC,GANAB,PPI
PLOD3,MYC,PPI
NDUFS1,MYC,PPI
MYC,PTGES2,PPI
MYC,FBXW8,PPI
TTC27,MYC,PPI
TMPO,MYC,PPI
MYC,TRMT1L,PPI
HIGD1A,MYC,PPI
MYC,ZNF121,PPI
MYC,ZNF281,PPI
MYC,CDR2,PPI
MYC,PPP2R5A,PPI
MYC,TRPC4AP,PPI
AXIN1,MYC,PPI
MYC,DDB1,PPI
MYC,FBXO8,PPI
MYC,DKFZp686J11229,PPI
MYC,GCHFR,PPI
MYC,PFDN5,PPI
HDAC3,MYC,PPI
MYC,PIN1,PPI
KRT19,GRB2,PPI
AMBP,GRB2,PPI
LUC7L3,MEPCE,PPI
LUC7L3,YWHAG,PPI
KPNA2,MRGBP,PPI
RPS15A,RPL31,PPI
RERE,KAT6A,PPI
LUC7L3,SUMO2,PPI
EMC1,EMC7,PPI
TERF1,TRPC5,PPI
MYC,CCT8,PPI
ALDH7A1,STK24,PPI
ALDH7A1,DDA1,PPI
LDHB,ALDH7A1,PPI
CAPNS1,ALDH7A1,PPI
ALDH7A1,YWHAE,PPI
HMGN4,TERF1,PPI
SUMO2,BRWD1,PPI
KPNA2,PRPF19,PPI
SUMO2,ZMAT3,PPI
CBX5,SUMO2,PPI
ITPKB,PSME3,PPI
ITPKB,GOLGA2,PPI
UBL4A,JAK1,PPI
PGM3,DCP2,PPI
JAK1,IL27RA,PPI
RPS24,SERBP1,PPI
UBD,SERBP1,PPI
RPS29,SERBP1,PPI
FXYD3,SERBP1,PPI
TERF1,RYR2,PPI
CBX5,POGZ,PPI
SSSCA1,UCHL3,PPI
CEP57L1,HAUS1,PPI
ATM,TERF1,PPI
PSTPIP1,RPL31,PPI
SKI,SMAD1,PPI
TXNDC9,DYDC1,PPI
CBX5,MDM2,PPI
WASL,SRC,PPI
VTN,LUC7L3,PPI
HMOX1,TERF1,PPI
NAP1L1,TERF1,PPI
TMSB4Y,TERF1,PPI
ATG7,ATG10,PPI
USP11,ATG10,PPI
ATG10,ATG3,PPI
USP7,ATG10,PPI
RBBP7,ATG10,PPI
ORC2L,CBX5,PPI
BGLAP,CBX5,PPI
MYC,MSH2,PPI
WASL,PTK6,PPI
WNK1,STK39,PPI
WASL,ABI1,PPI
SMAD1,CREBBP,PPI
UBA52,JMJD1C,PPI
RNF8,JMJD1C,PPI
JAK1,IL6ST,PPI
BBS9,BBS4,PPI
NIPBL,MAU2,PPI
JAK1,PLAUR,PPI
C9orf74,SERBP1,PPI
GRB2,JAK1,PPI
CBX5,ORC1,PPI
DCP2,DDX17,PPI
BBS9,BBS7,PPI
RORA,RUVBL1,PPI
AR,RUVBL1,PPI
UBE2I,RUVBL1,PPI
EP400,RUVBL1,PPI
HJURP,RUVBL1,PPI
HTATIP,RUVBL1,PPI
IFNAR1,JAK1,PPI
ZC3HAV1,DCP2,PPI
MYC,RUVBL2,PPI
TRIM24,CBX5,PPI
DDX5,SMAD1,PPI
HAUS1,HAUS4,PPI
CBX5,SGO1,PPI
BBS9,BBS10,PPI
BBS9,BBS12,PPI
BBS9,BBS1,PPI
BBS9,BBS2,PPI
-,MYC,PPI
SUPT3H,MYC,PPI
MYC,KAT2A,PPI
CDC6,MYC,PPI
MYC,SF3B3,PPI
MYC,UBA52,PPI
MYC,PFDN5,PPI
CBX5,ORC3,PPI
P8,KNSTRN,PPI
JMJD1C,RNF168,PPI
MDC1,JMJD1C,PPI
CTNNB1,RUVBL1,PPI
CENPA,RUVBL1,PPI
KPNA2,NCBP2,PPI
KPNA2,RELB,PPI
KPNA2,NFKBIB,PPI
HAUS6,HAUS1,PPI
NFKBIB,POLR1D,PPI
BBS9,BBS5,PPI
SMAD1,DROSHA,PPI
DCP2,DCP1A,PPI
MYC,MAX,PPI
MYC,BRCA1,PPI
MYC,TAF12,PPI
MYC,TRRAP,PPI
TADA2A,MYC,PPI
MYC,EP400,PPI
MYC,TRIP12,PPI
MYC,GSK3B,PPI
MYC,YY1,PPI
MBD3,MYC,PPI
PNRC2,DCP2,PPI
TERF1,SH3GL3,PPI
RAP2B,RAPGEF2,PPI
CTNNB1,RAPGEF2,PPI
SH2B,GRB2,PPI
GRB2,SHB,PPI
JAK1,SHB,PPI
SYNCRIP,SYT11,PPI
GRB2,DTX1,PPI
PRKACB,PKIB,PPI
SH2B2,JAK1,PPI
ADAM12,GRB2,PPI
GRB2,SHKBP1,PPI
JAK1,TEC,PPI
CHMP1B,KNSTRN,PPI
POT1,TERF1,PPI
GRB2,USP6NL,PPI
GRB2,TP63,PPI
GRB2,MAPK14,PPI
JAK1,IL6ST,PPI
PIK3C2B,GRB2,PPI
ALOX5,GRB2,PPI
RPS27A,SMAD1,PPI
PIK3CG,GRB2,PPI
SMAD4,UBE2Z,PPI
CAPNS1,TERF1,PPI
TERF1,TNKS2,PPI
TRIP6,SMAD1,PPI
SMAD9,VPS8,PPI
GRB2,KHDRBS1,PPI
GRB2,PTPN11,PPI
PTPN1,GRB2,PPI
EPOR,GRB2,PPI
MUC1,GRB2,PPI
ERBB2,GRB2,PPI
GRB2,ERBB4,PPI
JAK1,STAT1,PPI
RHOU,GRB2,PPI
SPRY2,GRB2,PPI
SPRY1,GRB2,PPI
GRB2,LAT2,PPI
SELL,GRB2,PPI
GRB2,SHC3,PPI
SYNCRIP,IVNS1ABP,PPI
JAK1,IL21R,PPI
SNIP1,SMAD1,PPI
IFNGR1,JAK1,PPI
IRS1,JAK1,PPI
JAK1,IL4R,PPI
JAK1,IL9R,PPI
JAK1,IL3RA,PPI
JAK1,CCR1,PPI
SMAD1,FBXO30,PPI
ABCA1,SNTB2,PPI
ATL1-gamma,CBX5,PPI
GRB2,CBLC,PPI
FES,JAK1,PPI
SMAD1,ZNF423,PPI
TNNT1,SMAD1,PPI
SMAD9,TERF1,PPI
XRCC6,CBX5,PPI
TERF1,UTP14A,PPI
TERF1,PINX1,PPI
NR3C4,SMAD1,PPI
ZBTB16,TERF1,PPI
SH2D1A,GRB2,PPI
TAF4,CBX5,PPI
CD72,GRB2,PPI
DAG1,GRB2,PPI
ITGB4,GRB2,PPI
NPM1,GRB2,PPI
NGFR,GRB2,PPI
GRB2,REPS2,PPI
SYNJ1,GRB2,PPI
GRB2,PAG1,PPI
RECQL5,ALDH7A1,PPI
JAK1,BTK,PPI
TXNDC9,IMMT,PPI
JAK1,GRB2,PPI
JAK1,CSF3R,PPI
JAK1,IL10RA,PPI
JAK1,IL5RA,PPI
MDK,JAK1,PPI
JAK1,PIK3R1,PPI
JAK1,PLAUR,PPI
JAK1,PRKCZ,PPI
ABL1,JAK1,PPI
JAK1,PTK2B,PPI
JAK1,CCR5,PPI
JAK1,IFNAR2,PPI
TSHR,JAK1,PPI
PTPN2,JAK1,PPI
JAK1,JAKMIP1,PPI
ZNF8,SMAD1,PPI
MPP6,KNSTRN,PPI
FLT1,GRB2,PPI
SMAD1,ELP3,PPI
SMAD1,UNKL,PPI
CFL1,CLCN5,PPI
GRB2,MAP4K1,PPI
JAK1,CSF2RB,PPI
PRNP,GRB2,PPI
MCM10,HAUS1,PPI
TERF1,GIT1,PPI
GRB2,PNRC1,PPI
CBX5,MIS12,PPI
GRB2,MERTK,PPI
GRB2,KHDRBS2,PPI
PDE6G,GRB2,PPI
RAC2,SMAD1,PPI
GRB2,DNM1,PPI
GRB2,INPP5D,PPI
CHRM4,GRB2,PPI
GRB2,WASF1,PPI
BCR,GRB2,PPI
SYT7,SYNCRIP,PPI
PLEKHB1,SMAD1,PPI
PDGFRB,JAK1,PPI
PDGFRB,GRB2,PPI
CBX5,HDAC9,PPI
SYNCRIP,SMN1,PPI
GRB2,REPS1,PPI
ACVR1,SMAD1,PPI
JAK1,STAT3,PPI
SYT3,SYNCRIP,PPI
SYNCRIP,SYT4,PPI
PABPC1,SYNCRIP,PPI
SYNCRIP,KLHL3,PPI
ACF,SYNCRIP,PPI
FGFR3,GRB2,PPI
SYT1,SYNCRIP,PPI
SYNCRIP,PCSK7,PPI
SYT2,SYNCRIP,PPI
SYNCRIP,SYT9,PPI
CSDE1,SYNCRIP,PPI
RAB30,SMAD1,PPI
RUNX1,KAT6A,PPI
TXNDC9,FEZ1,PPI
SMAD1,ECSIT,PPI
GRB2,MTA1,PPI
GRB2,DCTN1,PPI
DAB2,GRB2,PPI
BCAR1,GRB2,PPI
CD22,GRB2,PPI
EPHB1,GRB2,PPI
APP,GRB2,PPI
RHOG,SMAD1,PPI
TLR10,LUC7L3,PPI
JAK1,IL2RG,PPI
CDKN1B,GRB2,PPI
HIST1H1E,CBX5,PPI
MPHOSPH6,KNSTRN,PPI
SF3B1,SMAD1,PPI
GRB2,SKAP1,PPI
KIT,GRB2,PPI
NME2,TERF1,PPI
NOTCH2,SMAD1,PPI
NR1A2,JMJD1C,PPI
PLCG1,GRB2,PPI
CBX5,MBD1,PPI
CBX5,SMARCA4,PPI
SMARCA4,BRWD1,PPI
GRB2,ADAM15,PPI
FGFR1,GRB2,PPI
GRB2,AJUBA,PPI
GSC,SMAD1,PPI
SNRPE,SNRPF,PPI
SMAD1,PSMD1,PPI
VAV2,GRB2,PPI
JAK1,ELP2,PPI
TXNDC9,IKBKAP,PPI
CBX5,DNMT3B,PPI
CLCN5,WWP1,PPI
CSF1R,GRB2,PPI
MAPK1,SMAD1,PPI
ARHGEF6,SMAD1,PPI
RAB3B,SMAD1,PPI
RAN,SMAD1,PPI
SMAD4,SMAD1,PPI
SMAD1,LEF1,PPI
SMAD1,INPP4A,PPI
SNRNP70,SMAD1,PPI
PSMB4,SMAD1,PPI
SMAD3,SMAD1,PPI
SMAD1,ERBIN,PPI
PUM1,SMAD1,PPI
SMAD1,STUB1,PPI
SMAD1,RAB2B,PPI
SMAD1,SMURF1,PPI
VEPH1,SMAD1,PPI
SMAD1,PIGQ,PPI
SMAD1,NAT9,PPI
SMAD1,RHEBL1,PPI
SMAD1,ZDHHC3,PPI
SMAD1,ZSCAN4,PPI
GMEB1,SMAD1,PPI
SMAD1,EIF2AK4,PPI
VAV1,GRB2,PPI
ADA,GRB2,PPI
GRB2,OCRL,PPI
SNRPE,GEMIN5,PPI
STAMBP,GRB2,PPI
TNFRSF1A,GRB2,PPI
CD19,GRB2,PPI
UCHL3,NEDD8,PPI
ABCA1,DLG3,PPI
CRKL,GRB2,PPI
WAS,GRB2,PPI
ABCA1,RAPGEF6,PPI
ERO1A,ERP44,PPI
IL2RB,GRB2,PPI
EGFR,GRB2,PPI
TERF1,TINF2,PPI
FLT3,GRB2,PPI
JAK3,JAK1,PPI
GRB2,RALGPS1,PPI
SMAD3,MAGI2,PPI
ATN1,MAGI2,PPI
ABCA1,SLC25A34,PPI
TERF1,TINAG,PPI
GRB2,VAV3,PPI
CBL,GRB2,PPI
EPHB2,GRB2,PPI
GRB2,ITK,PPI
LUC7L3,SRSF1,PPI
LUC7L3,CLK1,PPI
PAK1,SMAD1,PPI
IRS4,GRB2,PPI
GRB2,SIT1,PPI
TXNDC9,SETDB1,PPI
GRB2,BLNK,PPI
LAT,GRB2,PPI
TERF1,DLG5,PPI
JAK1,CXCR4,PPI
EIF2AK2,JAK1,PPI
TYK2,JAK1,PPI
GRB2,RPS6KA1,PPI
SMAD1,FBXL12,PPI
HNRNPC,GRB2,PPI
ERBB3,GRB2,PPI
PRSS23,TCF12,PPI
PDPK1,PRSS23,PPI
IL2RB,JAK1,PPI
GRB2,SIGLEC7,PPI
CLCN5,MAGI1,PPI
USP13,TRIM55,PPI
TRIM54,TRIM55,PPI
GRB2,SH3KBP1,PPI
SYK,JAK1,PPI
SYK,GRB2,PPI
ABCG1,ABCG4,PPI
JAK1,OSMR,PPI
USP8,GRB2,PPI
PTPRA,GRB2,PPI
CBX5,MKI67,PPI
GRB2,PTPN22,PPI
TNFRSF1A,JAK1,PPI
GRB2,MTA3,PPI
GHR,JAK1,PPI
GHR,GRB2,PPI
BTG2,SMAD1,PPI
FOXG1,SMAD1,PPI
PAK1,GRB2,PPI
GRB2,GAB3,PPI
RTN4IP1,EXOC7,PPI
CBX5,INCENP,PPI
EPHB6,GRB2,PPI
MAPK1,GRB2,PPI
BLM,TERF1,PPI
SMAD1,RAB6B,PPI
GRB2,LIME1,PPI
GRB2,LY6G6F,PPI
SYNJ2,GRB2,PPI
STAT6,JAK1,PPI
ZAP70,GRB2,PPI
PRSS23,NIPBL,PPI
SYP,GRB2,PPI
SMAD1,ZBTB44,PPI
ANXA2,GRB2,PPI
SMAD1,BTBD2,PPI
TNKS,TERF1,PPI
NFKBIB,POLR1D,PPI
GRB2,LAX1,PPI
SQSTM1,SMAD1,PPI
ABL1,GRB2,PPI
EP300,SMAD1,PPI
RTN4IP1,RTN4,PPI
RTN4IP1,RTN4R,PPI
FLT4,GRB2,PPI
TRIM24,CBX5,PPI
PRSS23,SHMT1,PPI
DYNLL1,PKIB,PPI
SNRPE,GEMIN6,PPI
PRKAR1A,GRB2,PPI
ARL4D,SMAD1,PPI
PRSS23,FXR1,PPI
GRB2,RAPSN,PPI
CBX5,HIST3H3,PPI
SNRPE,DDX20,PPI
ABCA1,GOPC,PPI
ABCA1,TIAM1,PPI
ABCA1,FADD,PPI
SPTLC1,ABCA1,PPI
LIN7A,ABCA1,PPI
ABCA1,PDLIM4,PPI
ABCA1,PDLIM3,PPI
ABCA1,AOX1,PPI
MPDZ,ABCA1,PPI
ABCA1,RIMS2,PPI
ABCA1,LIN7C,PPI
NR2B1,JMJD1C,PPI
TOM1L1,GRB2,PPI
WDR77,SNRPE,PPI
CBX5,HDAC5,PPI
SNRPE,SMN1,PPI
HRAS,GRB2,PPI
IRS1,GRB2,PPI
RASA1,GRB2,PPI
SMAD1,CHMP3,PPI
ITGA6,GRB2,PPI
PDGFRA,JAK1,PPI
GRB2,SOS2,PPI
GRB2,CALD1,PPI
GRB2,MED28,PPI
TXNDC9,CHD3,PPI
CRK,GRB2,PPI
PRMT5,JAK1,PPI
GRB2,ARHGAP17,PPI
CTTN,GRB2,PPI
PRSS23,GRK6,PPI
PAK4,GRB2,PPI
SMAD1,RAB34,PPI
GRB2,SHC2,PPI
DNM2,GRB2,PPI
ABCA1,DLG2,PPI
MAGEA11,POLR1D,PPI
ABCA1,CSNK2A1,PPI
ABCA1,PLTP,PPI
ABCA1,SNTA1,PPI
ABCA1,LIMK1,PPI
ABCA1,PRKACA,PPI
ABCA1,PDZK1,PPI
UBE2Z,SRA1,PPI
ABCA1,UGP2,PPI
