"Gene.symbol","Cell.type","SUID","name","selected","OG_Gene","ALSOD","DEG"
"FXR1",NA,119821,"FXR1","false",FALSE,FALSE,FALSE
"FXYD3",NA,119193,"FXYD3","false",FALSE,FALSE,FALSE
"FYTTD1",NA,118349,"FYTTD1","false",FALSE,FALSE,FALSE
"G3BP2",NA,117601,"G3BP2","false",FALSE,FALSE,FALSE
"G6PD",NA,115932,"G6PD","false",FALSE,FALSE,FALSE
"GAB2",NA,119916,"GAB2","false",FALSE,FALSE,FALSE
"GADD45A",NA,118071,"GADD45A","false",FALSE,FALSE,FALSE
"GALR3",NA,117395,"GALR3","false",FALSE,FALSE,FALSE
"GAMT",NA,116079,"GAMT","false",FALSE,FALSE,FALSE
"GANAB",NA,115357,"GANAB","false",FALSE,FALSE,FALSE
"GAPDH",NA,118502,"GAPDH","false",FALSE,FALSE,FALSE
"GAREM1",NA,115561,"GAREM1","false",FALSE,FALSE,FALSE
"GAREM2",NA,117098,"GAREM2","false",FALSE,FALSE,FALSE
"GARS",NA,117569,"GARS","false",FALSE,TRUE,FALSE
"GART",NA,115169,"GART","false",TRUE,FALSE,FALSE
"GC",NA,118719,"GC","false",FALSE,FALSE,FALSE
"GCHFR",NA,119144,"GCHFR","false",FALSE,FALSE,FALSE
"GCNT3",NA,117647,"GCNT3","false",FALSE,FALSE,FALSE
"GDF6",NA,120167,"GDF6","false",FALSE,FALSE,FALSE
"GEMIN4",NA,118936,"GEMIN4","false",FALSE,FALSE,FALSE
"GEMIN5",NA,119667,"GEMIN5","false",FALSE,FALSE,FALSE
"GEMIN6",NA,119815,"GEMIN6","false",FALSE,FALSE,FALSE
"GEMIN7",NA,120123,"GEMIN7","false",FALSE,FALSE,FALSE
"GFM1",NA,118139,"GFM1","false",FALSE,FALSE,FALSE
"GFPT1",NA,118401,"GFPT1","false",FALSE,FALSE,FALSE
"GFPT2",NA,118137,"GFPT2","false",FALSE,FALSE,FALSE
"GGCX",NA,116845,"GGCX","false",FALSE,FALSE,FALSE
"GGT7",NA,117034,"GGT7","false",FALSE,FALSE,FALSE
"GHR",NA,115960,"GHR","false",FALSE,FALSE,FALSE
"GIT1",NA,116000,"GIT1","false",FALSE,FALSE,FALSE
"GJA9",NA,115699,"GJA9","false",FALSE,FALSE,FALSE
"GLA",NA,118836,"GLA","false",FALSE,FALSE,FALSE
"GLCCI1",NA,115792,"GLCCI1","false",TRUE,FALSE,FALSE
"GLIS2",NA,120644,"GLIS2","false",FALSE,FALSE,FALSE
"GLRX2",NA,116252,"GLRX2","false",TRUE,FALSE,FALSE
"GMEB1",NA,116594,"GMEB1","false",FALSE,FALSE,FALSE
"GNAS",NA,116352,"GNAS","false",FALSE,FALSE,FALSE
"GNL3",NA,117072,"GNL3","false",FALSE,FALSE,FALSE
"GNL3L",NA,116162,"GNL3L","false",FALSE,FALSE,FALSE
"GNMT",NA,116002,"GNMT","false",FALSE,FALSE,FALSE
"GOLGA2",NA,118682,"GOLGA2","false",FALSE,FALSE,FALSE
"GOLGA8DP",NA,120222,"GOLGA8DP","false",FALSE,FALSE,FALSE
"GOPC",NA,119826,"GOPC","false",FALSE,FALSE,FALSE
"GPN1",NA,116369,"GPN1","false",FALSE,FALSE,FALSE
"GPR20",NA,116559,"GPR20","false",FALSE,FALSE,FALSE
"GPX2",NA,117818,"GPX2","false",FALSE,FALSE,FALSE
"GRB2",NA,115114,"GRB2","false",TRUE,FALSE,FALSE
"GRID2",NA,120048,"GRID2","false",FALSE,FALSE,FALSE
"GRK5",NA,116305,"GRK5","false",FALSE,FALSE,FALSE
"GRK6",NA,119872,"GRK6","false",FALSE,FALSE,FALSE
"GRPEL1",NA,115171,"GRPEL1","false",FALSE,FALSE,FALSE
"GSC",NA,119614,"GSC","false",FALSE,FALSE,FALSE
"GSG2",NA,119071,"GSG2","false",FALSE,FALSE,FALSE
"GSK3A",NA,117874,"GSK3A","false",FALSE,FALSE,FALSE
"GSK3B",NA,119331,"GSK3B","false",FALSE,FALSE,FALSE
"GSS",NA,117709,"GSS","false",FALSE,FALSE,FALSE
"GSTK1",NA,115576,"GSTK1","false",FALSE,FALSE,FALSE
"GTF2A2",NA,116513,"GTF2A2","false",FALSE,FALSE,FALSE
"GTF2B",NA,118968,"GTF2B","false",FALSE,FALSE,FALSE
"GTF2F1",NA,118532,"GTF2F1","false",FALSE,FALSE,FALSE
"GTF3C1",NA,118449,"GTF3C1","false",FALSE,FALSE,FALSE
"GTF3C2",NA,119035,"GTF3C2","false",FALSE,FALSE,FALSE
"GTF3C3",NA,117856,"GTF3C3","false",FALSE,FALSE,FALSE
"GTF3C4",NA,119030,"GTF3C4","false",FALSE,FALSE,FALSE
"GTPBP2",NA,116491,"GTPBP2","false",FALSE,FALSE,FALSE
"GUK1",NA,120622,"GUK1","false",FALSE,FALSE,FALSE
"H1F0",NA,116468,"H1F0","false",FALSE,FALSE,FALSE
"H2AFX",NA,116377,"H2AFX","false",FALSE,FALSE,FALSE
"H2AFY",NA,115243,"H2AFY","false",FALSE,FALSE,FALSE
"H2AFY2",NA,116800,"H2AFY2","false",FALSE,FALSE,FALSE
"H2AFZ",NA,118241,"H2AFZ","false",FALSE,FALSE,FALSE
"H3F3A",NA,120837,"H3F3A","false",FALSE,FALSE,FALSE
"HABP4",NA,120439,"HABP4","false",FALSE,FALSE,TRUE
"HADHB",NA,115154,"HADHB","false",FALSE,FALSE,FALSE
"HAP1",NA,116632,"HAP1","false",FALSE,FALSE,FALSE
"HAT1",NA,118652,"HAT1","false",FALSE,FALSE,FALSE
"HAUS1",NA,115207,"HAUS1","false",TRUE,FALSE,FALSE
"HAUS4",NA,119279,"HAUS4","false",FALSE,FALSE,FALSE
"HAUS6",NA,119311,"HAUS6","false",FALSE,FALSE,FALSE
"HAX1",NA,117001,"HAX1","false",FALSE,FALSE,FALSE
"HBP1",NA,119014,"HBP1","false",FALSE,FALSE,FALSE
"HDAC1",NA,116624,"HDAC1","false",FALSE,FALSE,FALSE
"HDAC2",NA,117897,"HDAC2","false",FALSE,FALSE,FALSE
"HDAC3",NA,119148,"HDAC3","false",FALSE,FALSE,FALSE
"HDAC4",NA,119977,"HDAC4","false",FALSE,FALSE,FALSE
"HDAC5",NA,116396,"HDAC5","false",FALSE,FALSE,FALSE
"HDGF",NA,118262,"HDGF","false",FALSE,FALSE,FALSE
"HDGFRP2",NA,117464,"HDGFRP2","false",FALSE,FALSE,FALSE
"HDLBP",NA,116012,"HDLBP","false",FALSE,FALSE,FALSE
"HEATR1",NA,120771,"HEATR1","false",FALSE,FALSE,FALSE
"HECW2",NA,115086,"HECW2","false",FALSE,FALSE,FALSE
"HEL-S-103",NA,117792,"HEL-S-103","false",FALSE,FALSE,FALSE
"HELLS",NA,119024,"HELLS","false",FALSE,FALSE,FALSE
"HELZ",NA,117707,"HELZ","false",FALSE,FALSE,FALSE
"HEXIM1",NA,115415,"HEXIM1","false",FALSE,FALSE,FALSE
"HEXIM2",NA,118381,"HEXIM2","false",FALSE,FALSE,FALSE
"HGD",NA,115333,"HGD","false",FALSE,FALSE,FALSE
"HGS",NA,115837,"HGS","false",FALSE,FALSE,FALSE
"HHATL",NA,120269,"HHATL","false",TRUE,FALSE,FALSE
"HIF1A",NA,117887,"HIF1A","false",FALSE,FALSE,FALSE
"HIGD1A",NA,119127,"HIGD1A","false",FALSE,FALSE,FALSE
"HINT1",NA,118163,"HINT1","false",FALSE,FALSE,FALSE
"HIPK2",NA,116600,"HIPK2","false",FALSE,FALSE,FALSE
"HIPK3",NA,115293,"HIPK3","false",FALSE,FALSE,FALSE
"HIRIP3",NA,117205,"HIRIP3","false",FALSE,FALSE,FALSE
"HIST1H1A",NA,115178,"HIST1H1A","false",FALSE,FALSE,FALSE
"HIST1H1B",NA,118447,"HIST1H1B","false",FALSE,FALSE,FALSE
"HIST1H1E",NA,119591,"HIST1H1E","false",FALSE,FALSE,FALSE
"HIST1H2BL",NA,117890,"HIST1H2BL","false",FALSE,FALSE,FALSE
"HIST1H3F",NA,115614,"HIST1H3F","false",FALSE,FALSE,FALSE
"HIST1H4L",NA,116205,"HIST1H4L","false",FALSE,FALSE,FALSE
"HIST2H3D",NA,117086,"HIST2H3D","false",FALSE,FALSE,FALSE
"HIST3H2BB",NA,116998,"HIST3H2BB","false",FALSE,FALSE,FALSE
"HIST3H3",NA,115964,"HIST3H3","false",FALSE,FALSE,FALSE
"HIVEP2",NA,120831,"HIVEP2","false",FALSE,FALSE,FALSE
"HJURP",NA,119267,"HJURP","false",FALSE,FALSE,FALSE
"HLA-B",NA,116350,"HLA-B","false",FALSE,FALSE,TRUE
"HLA-DRB3",NA,118376,"HLA-DRB3","false",FALSE,FALSE,FALSE
"HLA-DRB4",NA,118378,"HLA-DRB4","false",FALSE,FALSE,FALSE
"HLA-DRB5",NA,118188,"HLA-DRB5","false",FALSE,FALSE,FALSE
"HLTF",NA,120264,"HLTF","false",FALSE,FALSE,FALSE
"HMBOX1",NA,120510,"HMBOX1","false",FALSE,FALSE,FALSE
"HMCN1",NA,115136,"HMCN1","false",FALSE,FALSE,FALSE
"HMG20A",NA,118497,"HMG20A","false",FALSE,FALSE,FALSE
"HMGA2",NA,116610,"HMGA2","false",FALSE,FALSE,FALSE
"HMGB3",NA,115677,"HMGB3","false",FALSE,FALSE,FALSE
"HMGN4",NA,119174,"HMGN4","false",FALSE,FALSE,TRUE
"HMOX1",NA,119214,"HMOX1","false",FALSE,FALSE,FALSE
"HNMT",NA,116035,"HNMT","false",FALSE,FALSE,TRUE
"HNRNPA0",NA,119041,"HNRNPA0","false",FALSE,FALSE,FALSE
"HNRNPA2B1",NA,117607,"HNRNPA2B1","false",FALSE,TRUE,TRUE
"HNRNPC",NA,119731,"HNRNPC","false",FALSE,FALSE,FALSE
"HNRNPD",NA,120433,"HNRNPD","false",FALSE,FALSE,FALSE
"HNRNPH1",NA,116698,"HNRNPH1","false",FALSE,FALSE,FALSE
"HNRNPH3",NA,118373,"HNRNPH3","false",FALSE,FALSE,FALSE
"HNRNPK",NA,117138,"HNRNPK","false",FALSE,FALSE,FALSE
"HNRNPU",NA,116857,"HNRNPU","false",FALSE,FALSE,FALSE
"HNRPD",NA,117497,"HNRPD","false",FALSE,FALSE,FALSE
"HNRPF",NA,119037,"HNRPF","false",FALSE,FALSE,FALSE
"HOMEZ",NA,117373,"HOMEZ","false",FALSE,FALSE,FALSE
"HOXA13",NA,120149,"HOXA13","false",FALSE,FALSE,FALSE
"HOXA3",NA,116573,"HOXA3","false",FALSE,FALSE,FALSE
"HOXA5",NA,118418,"HOXA5","false",FALSE,FALSE,FALSE
"HOXC8",NA,119940,"HOXC8","false",FALSE,FALSE,FALSE
"HOXD13",NA,120067,"HOXD13","false",FALSE,FALSE,FALSE
"HP",NA,117270,"HP","false",FALSE,FALSE,FALSE
"HSD17B4",NA,115829,"HSD17B4","false",FALSE,FALSE,FALSE
"HSP90AA1",NA,115661,"HSP90AA1","false",FALSE,FALSE,FALSE
"HSP90AB1",NA,115487,"HSP90AB1","false",FALSE,FALSE,FALSE
"HSP90B1",NA,115739,"HSP90B1","false",FALSE,FALSE,FALSE
"HSPA1L",NA,115796,"HSPA1L","false",FALSE,FALSE,FALSE
"HSPA4",NA,115997,"HSPA4","false",FALSE,FALSE,FALSE
"HSPA5",NA,118536,"HSPA5","false",FALSE,FALSE,FALSE
"HSPA6",NA,116085,"HSPA6","false",FALSE,FALSE,FALSE
"HSPA8",NA,116355,"HSPA8","false",FALSE,FALSE,FALSE
"HSPA9",NA,115817,"HSPA9","false",FALSE,FALSE,FALSE
"HSPB1",NA,117613,"HSPB1","false",FALSE,FALSE,FALSE
"HSPBP1",NA,118429,"HSPBP1","false",FALSE,FALSE,FALSE
"HSPC142",NA,116411,"HSPC142","false",FALSE,FALSE,FALSE
"HSPC152",NA,116173,"HSPC152","false",FALSE,FALSE,FALSE
"HSPD1",NA,117235,"HSPD1","false",FALSE,FALSE,FALSE
"HSPG2",NA,117701,"HSPG2","false",FALSE,FALSE,FALSE
"HSPH1",NA,115460,"HSPH1","false",FALSE,FALSE,FALSE
"HTATIP",NA,119269,"HTATIP","false",FALSE,FALSE,FALSE
"HTT",NA,117187,"HTT","false",FALSE,FALSE,FALSE
"HUWE1",NA,118186,"HUWE1","false",FALSE,FALSE,FALSE
"ICK",NA,120476,"ICK","false",FALSE,FALSE,FALSE
"IDH3A",NA,118331,"IDH3A","false",FALSE,FALSE,FALSE
"IDH3B",NA,119100,"IDH3B","false",FALSE,FALSE,FALSE
"IDH3G",NA,118024,"IDH3G","false",FALSE,FALSE,FALSE
"IFIT1",NA,118818,"IFIT1","false",FALSE,FALSE,FALSE
"IFIT2",NA,116553,"IFIT2","false",FALSE,FALSE,FALSE
"IFIT3",NA,116717,"IFIT3","false",FALSE,FALSE,FALSE
"IFNAR1",NA,119271,"IFNAR1","false",FALSE,FALSE,FALSE
"IFNAR2",NA,119489,"IFNAR2","false",FALSE,FALSE,FALSE
"IFNGR1",NA,119415,"IFNGR1","false",FALSE,FALSE,FALSE
"IFT20",NA,118482,"IFT20","false",FALSE,FALSE,FALSE
"IGF1R",NA,118161,"IGF1R","false",FALSE,FALSE,FALSE
"IGF2BP3",NA,118894,"IGF2BP3","false",FALSE,FALSE,FALSE
"IGF2R",NA,117341,"IGF2R","false",FALSE,FALSE,FALSE
"IGSF8",NA,118616,"IGSF8","false",FALSE,FALSE,FALSE
"IK",NA,116424,"IK","false",FALSE,FALSE,FALSE
"IKBKAP",NA,116507,"IKBKAP","false",FALSE,FALSE,FALSE
"IKBKE",NA,120382,"IKBKE","false",FALSE,FALSE,FALSE
"IKBKG",NA,120220,"IKBKG","false",FALSE,FALSE,FALSE
"IKZF3",NA,115511,"IKZF3","false",FALSE,FALSE,FALSE
"IL21R",NA,119412,"IL21R","false",FALSE,FALSE,FALSE
"IL27RA",NA,119187,"IL27RA","false",FALSE,FALSE,FALSE
"IL2RB",NA,119684,"IL2RB","false",FALSE,FALSE,FALSE
"IL2RG",NA,119587,"IL2RG","false",FALSE,FALSE,FALSE
"IL3RA",NA,119422,"IL3RA","false",FALSE,FALSE,FALSE
"IL4R",NA,119419,"IL4R","false",FALSE,FALSE,FALSE
"IL5RA",NA,119475,"IL5RA","false",FALSE,FALSE,FALSE
"IL6ST",NA,115239,"IL6ST","false",FALSE,FALSE,FALSE
"IL9R",NA,117125,"IL9R","false",FALSE,FALSE,FALSE
"ILF2",NA,117123,"ILF2","false",FALSE,FALSE,FALSE
"ILVBL",NA,118032,"ILVBL","false",FALSE,FALSE,FALSE
"IMMT",NA,116224,"IMMT","false",FALSE,FALSE,FALSE
"IMPDH2",NA,115703,"IMPDH2","false",FALSE,FALSE,FALSE
"INCA1",NA,117109,"INCA1","false",FALSE,FALSE,FALSE
"INCENP",NA,119773,"INCENP","false",FALSE,FALSE,FALSE
"ING1",NA,118534,"ING1","false",FALSE,FALSE,FALSE
"ING2",NA,120087,"ING2","false",FALSE,FALSE,FALSE
"ING3",NA,118252,"ING3","false",FALSE,FALSE,FALSE
"ING5",NA,117068,"ING5","false",FALSE,FALSE,FALSE
"INO80B",NA,118246,"INO80B","false",FALSE,FALSE,FALSE
"INO80C",NA,116392,"INO80C","false",FALSE,FALSE,FALSE
"INO80D",NA,118248,"INO80D","false",FALSE,FALSE,FALSE
"INO80E",NA,116385,"INO80E","false",FALSE,FALSE,FALSE
"INOC1",NA,116387,"INOC1","false",FALSE,FALSE,FALSE
"INPP4A",NA,119635,"INPP4A","false",FALSE,FALSE,FALSE
"INPP5D",NA,116091,"INPP5D","false",FALSE,FALSE,FALSE
"INPPL1",NA,116882,"INPPL1","false",FALSE,FALSE,FALSE
"INTS7",NA,115342,"INTS7","false",FALSE,FALSE,FALSE
"IPO4",NA,117991,"IPO4","false",FALSE,FALSE,FALSE
"IPO5",NA,116480,"IPO5","false",FALSE,FALSE,FALSE
"IPO7",NA,119089,"IPO7","false",FALSE,FALSE,FALSE
"IPO8",NA,117192,"IPO8","false",FALSE,FALSE,FALSE
"IPO9",NA,118008,"IPO9","false",FALSE,FALSE,FALSE
"IQGAP1",NA,116342,"IQGAP1","false",FALSE,FALSE,FALSE
"IRAK1",NA,119066,"IRAK1","false",FALSE,FALSE,FALSE
"IRF2BP1",NA,120706,"IRF2BP1","false",FALSE,FALSE,FALSE
"IRF5",NA,115775,"IRF5","false",FALSE,FALSE,FALSE
"IRS2",NA,115441,"IRS2","false",FALSE,FALSE,FALSE
"IRS4",NA,116119,"IRS4","false",FALSE,FALSE,FALSE
"ISG15",NA,117096,"ISG15","false",FALSE,FALSE,FALSE
"ITCH",NA,120833,"ITCH","false",FALSE,FALSE,FALSE
"ITFG1",NA,118588,"ITFG1","false",FALSE,FALSE,FALSE
"ITGA2",NA,120835,"ITGA2","false",FALSE,FALSE,FALSE
"ITGA2B",NA,117658,"ITGA2B","false",FALSE,FALSE,FALSE
"ITGA4",NA,117243,"ITGA4","false",FALSE,FALSE,FALSE
"ITIH4",NA,115893,"ITIH4","false",FALSE,FALSE,FALSE
"ITK",NA,116683,"ITK","false",FALSE,FALSE,FALSE
"ITPKB",NA,119180,"ITPKB","false",TRUE,FALSE,FALSE
"ITSN1",NA,117447,"ITSN1","false",FALSE,FALSE,FALSE
"ITSN2",NA,116947,"ITSN2","false",FALSE,FALSE,FALSE
"IVNS1ABP",NA,119410,"IVNS1ABP","false",FALSE,FALSE,FALSE
"JAK1",NA,115412,"JAK1","false",TRUE,FALSE,FALSE
"JAK3",NA,119691,"JAK3","false",FALSE,FALSE,FALSE
"JMJD1C",NA,115211,"JMJD1C","false",TRUE,FALSE,TRUE
"JSRP1",NA,117148,"JSRP1","false",FALSE,FALSE,FALSE
"JUN",NA,116651,"JUN","false",FALSE,FALSE,FALSE
"JUP",NA,116138,"JUP","false",FALSE,FALSE,FALSE
"KAT2A",NA,116466,"KAT2A","false",FALSE,FALSE,FALSE
"KAT2B",NA,115195,"KAT2B","false",FALSE,FALSE,FALSE
"KAT5",NA,118265,"KAT5","false",FALSE,FALSE,FALSE
"KAT6A",NA,115437,"KAT6A","false",TRUE,FALSE,TRUE
"KCTD15",NA,118570,"KCTD15","false",FALSE,FALSE,FALSE
"KCTD17",NA,117682,"KCTD17","false",FALSE,FALSE,FALSE
"KCTD5",NA,117684,"KCTD5","false",FALSE,FALSE,FALSE
"KDM1A",NA,115626,"KDM1A","false",FALSE,FALSE,FALSE
"KDM5B",NA,118867,"KDM5B","false",FALSE,FALSE,FALSE
"KDR",NA,120106,"KDR","false",FALSE,TRUE,FALSE
"KEAP1",NA,115288,"KEAP1","false",FALSE,FALSE,FALSE
"KHDRBS1",NA,119386,"KHDRBS1","false",FALSE,FALSE,FALSE
"KIAA0232",NA,120332,"KIAA0232","false",FALSE,FALSE,FALSE
"KIAA1524",NA,117746,"KIAA1524","false",FALSE,FALSE,FALSE
"KIAA1549L",NA,116464,"KIAA1549L","false",FALSE,FALSE,FALSE
"KIDINS220",NA,120761,"KIDINS220","false",FALSE,FALSE,FALSE
"KIF11",NA,117673,"KIF11","false",FALSE,FALSE,FALSE
"KIF1BP",NA,116037,"KIF1BP","false",FALSE,FALSE,FALSE
"KIF3A",NA,117506,"KIF3A","false",FALSE,FALSE,FALSE
"KIF5B",NA,120273,"KIF5B","false",FALSE,FALSE,FALSE
"KIFC3",NA,120203,"KIFC3","false",FALSE,FALSE,FALSE
"KIRREL",NA,116575,"KIRREL","false",FALSE,FALSE,FALSE
"KIT",NA,119597,"KIT","false",FALSE,FALSE,FALSE
"KLC4",NA,116661,"KLC4","false",FALSE,FALSE,FALSE
"KLF11",NA,115111,"KLF11","false",FALSE,FALSE,FALSE
"KLHDC4",NA,115306,"KLHDC4","false",FALSE,FALSE,FALSE
"KLHL3",NA,119552,"KLHL3","false",FALSE,FALSE,FALSE
"KLHL5",NA,120704,"KLHL5","false",FALSE,FALSE,FALSE
"KMT2A",NA,115616,"KMT2A","false",FALSE,FALSE,FALSE
"KMT2D",NA,120077,"KMT2D","false",FALSE,FALSE,FALSE
"KMT5C",NA,118123,"KMT5C","false",FALSE,FALSE,FALSE
"KNDC1",NA,117750,"KNDC1","false",FALSE,FALSE,FALSE
"KNSTRN",NA,115176,"KNSTRN","false",TRUE,FALSE,FALSE
"KNTC2",NA,120384,"KNTC2","false",FALSE,FALSE,FALSE
"KPNA2",NA,115083,"KPNA2","false",TRUE,FALSE,FALSE
"KPNA3",NA,115159,"KPNA3","false",FALSE,FALSE,FALSE
"KPNA4",NA,115474,"KPNA4","false",FALSE,FALSE,FALSE
"KPNA6",NA,116196,"KPNA6","false",FALSE,FALSE,FALSE
"KPNB1",NA,115642,"KPNB1","false",FALSE,FALSE,FALSE
"KRT1",NA,117241,"KRT1","false",FALSE,FALSE,FALSE
"KRT16",NA,117306,"KRT16","false",FALSE,FALSE,FALSE
"KRT17",NA,116020,"KRT17","false",FALSE,FALSE,FALSE
"KRT18",NA,116872,"KRT18","false",FALSE,FALSE,FALSE
"KRT19",NA,117618,"KRT19","false",FALSE,FALSE,FALSE
"KRT2",NA,116496,"KRT2","false",FALSE,FALSE,FALSE
"KRT31",NA,118684,"KRT31","false",FALSE,FALSE,FALSE
"KRT32",NA,116884,"KRT32","false",FALSE,FALSE,FALSE
"KRT33B",NA,116430,"KRT33B","false",FALSE,FALSE,FALSE
"KRT34",NA,117728,"KRT34","false",FALSE,FALSE,FALSE
"KRT35",NA,115918,"KRT35","false",FALSE,FALSE,FALSE
"KRT36",NA,115229,"KRT36","false",FALSE,FALSE,FALSE
"KRT38",NA,120285,"KRT38","false",FALSE,FALSE,FALSE
"KRT40",NA,118862,"KRT40","false",FALSE,FALSE,FALSE
"KRT5",NA,115398,"KRT5","false",FALSE,FALSE,FALSE
"KRT6A",NA,117013,"KRT6A","false",FALSE,FALSE,FALSE
"KRT7",NA,118371,"KRT7","false",FALSE,FALSE,FALSE
"KRT73",NA,115812,"KRT73","false",FALSE,FALSE,FALSE
"KRT8",NA,115559,"KRT8","false",FALSE,FALSE,FALSE
"KRT81",NA,115448,"KRT81","false",FALSE,FALSE,FALSE
"KRT82",NA,116226,"KRT82","false",FALSE,FALSE,FALSE
"KRT83",NA,118089,"KRT83","false",FALSE,FALSE,FALSE
"KRT85",NA,115301,"KRT85","false",FALSE,FALSE,FALSE
"KRT86",NA,117239,"KRT86","false",FALSE,FALSE,FALSE
"KRT9",NA,116836,"KRT9","false",FALSE,FALSE,FALSE
"L3MBTL1",NA,116906,"L3MBTL1","false",FALSE,FALSE,FALSE
"LAMB2",NA,116654,"LAMB2","false",FALSE,FALSE,FALSE
"LAP3",NA,115140,"LAP3","false",FALSE,FALSE,FALSE
"LARP7",NA,116955,"LARP7","false",FALSE,FALSE,FALSE
"LAS1L",NA,120429,"LAS1L","false",FALSE,FALSE,FALSE
"LASP1",NA,116577,"LASP1","false",FALSE,FALSE,FALSE
"LAT",NA,117355,"LAT","false",FALSE,FALSE,FALSE
"LAT2",NA,119405,"LAT2","false",FALSE,FALSE,FALSE
"LAX1",NA,117229,"LAX1","false",FALSE,FALSE,FALSE
"LBR",NA,120212,"LBR","false",FALSE,FALSE,FALSE
"LCK",NA,120277,"LCK","false",FALSE,FALSE,FALSE
"LCP2",NA,116629,"LCP2","false",FALSE,FALSE,FALSE
"LDHA",NA,116483,"LDHA","false",FALSE,FALSE,FALSE
"LDHB",NA,115390,"LDHB","false",FALSE,FALSE,FALSE
"LDOC1",NA,118945,"LDOC1","false",FALSE,FALSE,FALSE
"LEF1",NA,116598,"LEF1","false",FALSE,FALSE,FALSE
"LEMD3",NA,120312,"LEMD3","false",FALSE,FALSE,FALSE
"LIG4",NA,115346,"LIG4","false",FALSE,FALSE,FALSE
"LIME1",NA,119782,"LIME1","false",FALSE,FALSE,FALSE
"LIMK1",NA,119889,"LIMK1","false",FALSE,FALSE,FALSE
"LIN28B",NA,117276,"LIN28B","false",FALSE,FALSE,FALSE
"LIN7A",NA,119833,"LIN7A","false",FALSE,FALSE,FALSE
"LIN7C",NA,119844,"LIN7C","false",FALSE,FALSE,FALSE
"LMCD1",NA,118562,"LMCD1","false",FALSE,FALSE,FALSE
"LMNA",NA,116330,"LMNA","false",FALSE,FALSE,FALSE
"LMO2",NA,118120,"LMO2","false",FALSE,FALSE,FALSE
"LNX2",NA,120459,"LNX2","false",FALSE,FALSE,FALSE
"LOC51035",NA,118093,"LOC51035","false",FALSE,FALSE,FALSE
"LONP1",NA,118934,"LONP1","false",FALSE,FALSE,FALSE
"LONRF1",NA,117060,"LONRF1","false",FALSE,FALSE,FALSE
"LPL",NA,120627,"LPL","false",FALSE,FALSE,TRUE
"LRIF1",NA,120325,"LRIF1","false",FALSE,FALSE,FALSE
"LRMP",NA,120334,"LRMP","false",FALSE,FALSE,FALSE
"LRPPRC",NA,119028,"LRPPRC","false",FALSE,FALSE,FALSE
"LRRC47",NA,116178,"LRRC47","false",FALSE,FALSE,FALSE
"LRRC59",NA,118040,"LRRC59","false",FALSE,FALSE,FALSE
"LRRK1",NA,117181,"LRRK1","false",FALSE,FALSE,FALSE
"LRSAM1",NA,115328,"LRSAM1","false",FALSE,FALSE,FALSE
"LSM1",NA,118639,"LSM1","false",FALSE,FALSE,FALSE
"LSM2",NA,120035,"LSM2","false",FALSE,FALSE,FALSE
"LSM3",NA,120652,"LSM3","false",FALSE,FALSE,FALSE
"LSM4",NA,118852,"LSM4","false",FALSE,FALSE,FALSE
"LSM5",NA,115100,"LSM5","false",FALSE,FALSE,FALSE
"LUC7L3",NA,115226,"LUC7L3","false",TRUE,FALSE,FALSE
"LURAP1",NA,118706,"LURAP1","false",FALSE,FALSE,FALSE
"LY6D",NA,120786,"LY6D","false",FALSE,FALSE,FALSE
"LY6G6F",NA,119784,"LY6G6F","false",FALSE,FALSE,FALSE
"LYAR",NA,117179,"LYAR","false",FALSE,FALSE,FALSE
"LYRM2",NA,117555,"LYRM2","false",TRUE,FALSE,FALSE
"LZTR1",NA,116375,"LZTR1","false",FALSE,FALSE,FALSE
"LZTS2",NA,116679,"LZTS2","false",FALSE,FALSE,FALSE
"MAD1L1",NA,120808,"MAD1L1","false",FALSE,FALSE,FALSE
"MAD2L2",NA,116832,"MAD2L2","false",FALSE,FALSE,FALSE
"MAFK",NA,118301,"MAFK","false",FALSE,FALSE,FALSE
"MAGEA11",NA,119882,"MAGEA11","false",FALSE,FALSE,FALSE
"MAGEA6",NA,116460,"MAGEA6","false",FALSE,FALSE,FALSE
"MAGEB2",NA,115805,"MAGEB2","false",FALSE,FALSE,FALSE
"MAGED1",NA,116673,"MAGED1","false",FALSE,FALSE,FALSE
"MAGEH1",NA,116472,"MAGEH1","false",FALSE,FALSE,FALSE
"MAGI1",NA,119741,"MAGI1","false",FALSE,FALSE,FALSE
"MAGI2",NA,118573,"MAGI2","false",TRUE,FALSE,FALSE
"MAGI3",NA,115128,"MAGI3","false",FALSE,FALSE,FALSE
"MAGOH",NA,115413,"MAGOH","false",FALSE,FALSE,FALSE
"MAP1A",NA,115304,"MAP1A","false",FALSE,FALSE,FALSE
"MAP1B",NA,118654,"MAP1B","false",FALSE,FALSE,FALSE
"MAP1LC3A",NA,116192,"MAP1LC3A","false",FALSE,FALSE,FALSE
"MAP2K1",NA,120252,"MAP2K1","false",FALSE,FALSE,FALSE
"MAP3K1",NA,118412,"MAP3K1","false",FALSE,FALSE,FALSE
"MAP3K8",NA,120484,"MAP3K8","false",FALSE,FALSE,FALSE
"MAP4K1",NA,115765,"MAP4K1","false",FALSE,FALSE,FALSE
"MAP4K3",NA,116403,"MAP4K3","false",FALSE,FALSE,TRUE
"MAP4K5",NA,115456,"MAP4K5","false",FALSE,FALSE,TRUE
