"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Control_155_Cytoplasm","Control_159_Cytoplasm","Control_170_Cytoplasm","Control_2303_Cytoplasm","Control_155_Nucleus","Control_159_Nucleus","Control_170_Nucleus","Control_2303_Nucleus","hgnc_symbol.x","hgnc_symbol.y","hgnc_symbol"
"ENSG00000180879",966.995805819435,0.783800825459495,0.317252443196003,2.47059035247603,0.0134890238784876,0.173821558176108,653.110253766602,748.873705295219,857.388837867096,1281.15748637579,870.706410587354,1024.0579589316,990.907709733463,1309.76408399836,"SSR4","SSR4","SSR4"
"ENSG00000058668",2271.11167055363,-1.04927131075669,0.425015322040486,-2.46878466808954,0.0135572772001069,0.174535487139196,1700.35506009568,1098.09595507094,1289.37457671568,1209.2602102641,4348.36684541633,2447.00718090663,4817.2217499402,1259.21178601947,"ATP2B4","ATP2B4","ATP2B4"
"ENSG00000246273",44.6445462273051,-1.31514546018279,0.533059730244648,-2.46716340695855,0.0136188192624305,0.175161745475693,87.9005117225673,45.3862851694072,52.6611186405894,38.9804509039286,59.7688298793014,26.506550704669,24.1232213980056,21.8294013999726,"SBF2-AS1","SBF2-AS1","SBF2-AS1"
"ENSG00000112851",1533.5314869379,-0.944745263615214,0.382995919583168,-2.46672409628652,0.0136355376605258,0.175210853836577,1721.14872953543,2014.64676946424,1523.88112066206,785.672643774738,1678.69244414087,1227.05934725516,2332.52994594562,984.620894725081,"ERBIN","ERBIN","ERBIN"
"ENSG00000204514",109.810747875379,1.22481426946309,0.496606563965294,2.46636745934895,0.0136491231587932,0.175219650985566,54.8196739775151,60.5150468925429,48.5469687467933,196.634719004262,115.848225815436,109.258709002172,135.461166311878,157.401473252434,"ZNF814","ZNF814","ZNF814"
"ENSG00000105726",191.0467748803,1.16097049921665,0.470956506963432,2.46513315359458,0.0136962343525272,0.175614601514627,85.0650113444199,68.0794277541108,102.853747344901,314.442303958357,236.861659151305,199.768882140066,237.520949149594,283.782218199644,"ATP13A1","ATP13A1","ATP13A1"
"ENSG00000124193",1428.21071887079,1.01311063682926,0.411017515788104,2.46488433683093,0.0137057486088577,0.175614601514627,748.572099830895,645.493833520458,673.897752603792,2472.22681955138,1927.36029191031,1503.11537532574,1276.67510167907,2178.34447654464,"SRSF6","SRSF6","SRSF6"
"ENSG00000184956",9.58971518556907,3.49629151250936,1.41895647482934,2.46398784919027,0.0137400769297581,0.175888524844463,1.89033358543155,0,0,34.6492896923809,7.3788678863335,6.46501236699243,14.8450593218496,11.4891586315645,"MUC6","MUC6","MUC6"
"ENSG00000231290",59.6741844887112,-1.21924819246879,0.49497963872669,-2.46322898373203,0.0137691947409091,0.17609529469965,87.9005117225673,75.6438086156787,105.322237281179,39.8466831462381,56.0793959361346,41.3760791487516,48.2464427960113,22.9783172631291,"APCDD1L-AS1","APCDD1L-AS1","APCDD1L-AS1"
"ENSG00000148396",745.515399098652,1.04422805413037,0.424015362479045,2.46271278480383,0.0137890325194361,0.176183104119456,344.040712548543,455.123581837667,348.879910993905,1157.28627572552,900.959768921321,770.629474145498,937.094369691758,1050.109098925,"SEC16A","SEC16A","SEC16A"
"ENSG00000139269",22.5278449561052,1.69322523875587,0.687683475988882,2.46221597272063,0.0138081490826546,0.17625992765439,7.56133434172622,6.30365071797322,13.9881096389066,24.2545027846667,19.9229432931005,14.8695284440826,27.834486228468,65.4882041999179,"INHBE","INHBE","INHBE"
"ENSG00000133401",9.22694596128801,3.08881903297156,1.25470371546383,2.46179157270583,0.0138244978718377,0.17625992765439,0.945166792715777,1.26073014359464,2.46848993627763,24.2545027846667,6.64098109770015,7.75801484039092,16.7006917370808,13.7869903578774,"PDZD2","PDZD2","PDZD2"
"ENSG00000119397",72.8448307864906,-1.19570044310783,0.485751878170493,-2.46154569203365,0.0138339775349418,0.17625992765439,51.9841735993677,74.383078472084,46.9013087892749,25.9869672692857,115.848225815436,104.086699108578,118.760474574797,44.8077186631017,"CNTRL","CNTRL","CNTRL"
"ENSG00000121904",111.558840078951,1.36729892142943,0.555541615895953,2.46119981349069,0.0138473222234364,0.176264602098138,34.9711713304837,18.9109521539197,60.0665884494223,192.303557792714,155.694112401637,42.66908162215,218.964624997282,168.890631883999,"CSMD2","CSMD2","CSMD2"
"ENSG00000141198",51.7372502220901,-1.39585075338117,0.567257789614121,-2.46069913703733,0.0138666594607413,0.17634547640055,82.2295109662726,71.8616181848947,47.7241387680341,47.6427733270238,73.0507920747017,55.5991063561349,18.556324152312,17.2337379473468,"TOM1L1","TOM1L1","TOM1L1"
"ENSG00000197119",96.6840544262172,1.50445752649018,0.611690328105484,2.45950844302174,0.0139127425123996,0.176766013847906,59.5455079410939,46.6470153130018,29.6218792353315,266.799530631333,82.6433203269352,95.0356817947887,90.925988346329,102.253511820924,"SLC25A29","SLC25A29","SLC25A29"
"ENSG00000174442",193.270406706561,-0.982638605791427,0.399591214626727,-2.45910963460332,0.0139282076662419,0.176797118245699,214.552861946481,244.581647857361,316.789541822296,87.4894564732619,150.528904881203,245.023968709013,192.985771184045,94.2111007788292,"ZWILCH","ZWILCH","ZWILCH"
"ENSG00000030419",43.4688512956103,-1.51027198694404,0.614377038714171,-2.45821684694611,0.0139628835729933,0.177071787757605,49.1486732212204,52.9506660309751,46.0784788105157,21.6558060577381,61.2446034565681,25.2135482312705,74.2252966092481,17.2337379473468,"IKZF2","IKZF2","IKZF2"
"ENSG00000155755",386.134006160428,0.856153886243233,0.348366060132166,2.45762714633687,0.0139858293386328,0.177197326564656,338.369711792248,308.878885180688,392.489899868143,598.566479435881,270.066564639806,371.738211102065,308.03498092838,500.927316336214,"TMEM237","TMEM237","TMEM237"
"ENSG00000164136",43.5381393662381,1.43855042539963,0.585440027447936,2.45721228128283,0.0140019920392243,0.17723677155335,19.8485026470313,32.7789837334607,52.6611186405894,86.6232242309524,32.4670186998674,37.4970717285561,27.834486228468,58.5947090209791,"IL15","IL15","IL15"
"ENSG00000156475",6.35083205064776,-4.20373208143055,1.71203574864131,-2.45539971041298,0.0140728014031184,0.177967214764576,15.1226686834524,12.6073014359464,4.93697987255526,0.866232242309524,4.4273207318001,10.9905210238871,1.8556324152312,0,"PPP2R2B","PPP2R2B","PPP2R2B"
"ENSG00000083535",83.5488250676505,-1.11729525155548,0.455159382127722,-2.4547340896995,0.0140988835748974,0.178131196943494,83.1746777589884,73.1223483284894,58.4209284919039,33.7830574500714,155.694112401637,99.5611904516834,85.3590911006354,79.2751945577953,"PIBF1","PIBF1","PIBF1"
"ENSG00000127415",57.8593655797706,1.38122188910103,0.562808921501382,2.45415777243972,0.0141215008638089,0.178251138227,25.519503403326,13.8680315795411,17.2794295539434,103.947869077143,77.4781128065018,40.0830766753531,68.6583993635545,116.040502178802,"IDUA","IDUA","IDUA"
"ENSG00000047932",750.708664556073,0.80889965268098,0.329797101085148,2.45271911129424,0.0141781001959889,0.178799402843009,521.732069579109,468.991613417208,491.229497319248,932.065892725047,853.735014448786,727.313891286648,539.98903283228,1470.61230484026,"GOPC","GOPC","GOPC"
"ENSG00000101224",843.035586264793,-0.769662892704757,0.31385952341803,-2.45225279234125,0.0141964888688437,0.178865224319698,802.446607015695,1617.51677423193,1175.82403964691,494.618610358738,516.520752043345,1117.15413701629,732.974804016325,287.228965789113,"CDC25B","CDC25B","CDC25B"
"ENSG00000214548",3546.92125432939,3.18062258117658,1.29778288839029,2.45081254316866,0.0142534161272174,0.179416031362248,677.684590377212,288.707202883174,231.215224031338,13496.7645674247,4144.71009175353,2867.87948599784,2048.61818641525,4619.7906857521,"MEG3","MEG3","MEG3"
"ENSG00000135750",29.7009327419748,1.61816620309022,0.660577086771305,2.44962508614901,0.0143005029015918,0.179842065193907,17.013002268884,1.26073014359464,18.9250895114618,48.5090055693333,22.1366036590005,10.9905210238871,46.3908103807801,72.3816993788566,"KCNK1","KCNK1","KCNK1"
"ENSG00000172965",830.959993924254,0.777313570326257,0.31778710391138,2.44601986914807,0.0144443040098307,0.181243814531251,913.031121763441,896.379132095792,1047.46256296047,1389.43651666448,470.033884359444,494.573446074921,532.566503171355,904.196784304129,"MIR4435-2HG","MIR4435-2HG","MIR4435-2HG"
"ENSG00000229036",20.2380398328482,2.50332848475905,1.02354275295398,2.44574882439874,0.0144551665205523,0.181243814531251,2.83550037814733,1.26073014359464,1.64565995751842,56.305095750119,36.8943394316675,19.3950371009773,14.8450593218496,28.7228965789113,"VDAC1P8","VDAC1P8","VDAC1P8"
"ENSG00000241343",51.5164903030506,1.78437922152303,0.72963040157921,2.44559329992408,0.0144614026411677,0.181243814531251,13.2323350980209,10.0858411487572,13.9881096389066,153.323106888786,82.6433203269352,39.4365754386538,16.7006917370808,82.7219421472647,"RPL36A","RPL36A","RPL36A"
"ENSG00000026652",96.3458081862952,1.44351809987221,0.59027643521626,2.44549504901606,0.0144653434657544,0.181243814531251,40.6421720867784,30.2575234462715,30.4447092140907,182.77500312731,109.945131506369,120.249230026059,124.327371820491,132.125324262992,"AGPAT4","AGPAT4","AGPAT4"
"ENSG00000164176",522.140954398035,1.00932244248295,0.41284174236098,2.44481683637607,0.0144925722815777,0.18125056788986,282.604871022017,8.82511100516251,55.129608576867,747.558425113119,1125.27735266586,45.9015878056463,322.880040250229,1588.95063874538,"EDIL3","EDIL3","EDIL3"
"ENSG00000170312",257.154548271962,-1.05030215135745,0.429753567291559,-2.44396377667504,0.0145268850090064,0.181512559514558,138.939518529219,282.4035521652,306.092752098426,42.4453798731667,182.258036792438,596.720641473401,378.549012707165,129.827492536679,"CDK1","CDK1","CDK1"
"ENSG00000188921",131.515981681864,-1.06974217088361,0.437855618652089,-2.44313907442079,0.014560125190193,0.181593774410653,273.15320309486,86.9903799080304,106.967897238697,161.119197069571,185.209583946971,85.9846644809993,87.2147235158666,65.4882041999179,"HACD4","HACD4","HACD4"
"ENSG00000009413",834.126218379601,-1.00183964006472,0.410221624299283,-2.44219119793114,0.0145984128083474,0.181904259415572,848.759779858768,1446.05747470306,617.945314048166,453.039462727881,1056.65388132296,775.154982802392,977.918282826844,497.480568746744,"REV3L","REV3L","REV3L"
"ENSG00000166106",20.2204121901878,-2.10560786049087,0.862651024705786,-2.44085707915203,0.0146524523060458,0.182207787938699,20.7936694397471,3.78219043078393,3.29131991503684,6.92985793847619,57.5551695134013,31.6785605982629,29.6901186436993,8.04241104209518,"ADAMTS15","ADAMTS15","ADAMTS15"
"ENSG00000177425",968.853916251844,0.816146429813528,0.334435352587756,2.4403712810217,0.0146721736811067,0.182207787938699,1042.5189723655,544.635422032886,1116.58028117625,1473.4610441685,702.46822277895,528.838011619981,801.63320337988,1540.6961724928,"PAWR","PAWR","PAWR"
"ENSG00000113645",95.4335788292635,-1.10368328717828,0.452262087787031,-2.44036216384778,0.0146725440238593,0.182207787938699,136.104018151072,99.5976813439769,190.073725093377,55.4388635078095,79.6917731724018,39.4365754386538,120.616106990028,42.5098869367888,"WWC1","WWC1","WWC1"
"ENSG00000155760",289.253120084086,0.929619723412517,0.380950093951337,2.44026642379899,0.0146764335153097,0.182207787938699,113.420015125893,167.677109098088,83.1058278546801,220.889221788929,270.066564639806,690.463320794792,270.922332623756,497.480568746744,"FZD7","FZD7","FZD7"
"ENSG00000236871",14.8528686696035,2.72490660540037,1.11684637616317,2.43982222045753,0.0146944914101234,0.182265371992964,2.83550037814733,1.26073014359464,0.822829978759209,50.2414700539524,19.9229432931005,14.2230272073833,11.1337944913872,18.3826538105033,"LINC00106","LINC00106","LINC00106"
"ENSG00000171444",135.595889079259,-1.05960662176752,0.434562094334112,-2.43833191063564,0.0147552191109955,0.182851629530603,183.362357786861,213.063394267495,106.967897238697,92.686849927119,145.36369736077,131.239751049946,146.594960803265,65.4882041999179,"MCC","MCC","MCC"
"ENSG00000101199",835.801546757138,0.9350117660265,0.383585912648424,2.43755501752091,0.0147869638618447,0.183018697826808,587.893745069213,544.635422032886,478.88704763786,1592.1348613649,871.444297375987,823.642575554836,694.00652329647,1093.76790172494,"ARFGAP1","ARFGAP1","ARFGAP1"
"ENSG00000161960",84.3614396918676,1.95190087125951,0.801477396724912,2.43537856368201,0.0148762169983277,0.183701115121862,26.4646701960418,6.30365071797322,12.3424496813881,274.595620812119,158.64565955617,61.4176174864281,50.1020752112425,85.0197738735776,"EIF4A1","EIF4A1","EIF4A1"
"ENSG00000075218",183.877408458748,-0.985853764455632,0.404846672369229,-2.43512873327142,0.0148864924819175,0.183701115121862,113.420015125893,326.529107191013,236.152203903893,67.5661149001428,106.255697563202,351.050171527689,226.387154658207,43.6588027999452,"GTSE1","GTSE1","GTSE1"
"ENSG00000083444",1730.33623804758,0.904126277752458,0.371303335017785,2.43500715583164,0.0148914952037324,0.183701115121862,619.084249228834,603.889738781835,634.40191362335,1605.12834499955,2420.26866671739,2488.38326005539,2399.33271289395,3072.20101808036,"PLOD1","PLOD1","PLOD1"
"ENSG00000231437",10.6456990144911,2.6854451217671,1.10299667324803,2.43468107103095,0.0149049203993735,0.183701115121862,9.45166792715777,11.3465712923518,8.22829978759209,29.4518962385238,0.73788678863335,1.29300247339849,7.42252966092481,17.2337379473468,"LINC01750","LINC01750","LINC01750"
"ENSG00000181027",141.25224916749,1.24074631380809,0.50973497564711,2.4341008035263,0.0149288368925226,0.183829068607654,54.8196739775151,90.7725703388144,57.5980985131447,236.4814021505,158.64565955617,195.889874719871,157.728755294652,178.08195878925,"FKRP","FKRP","FKRP"
"ENSG00000198408",1413.48049164751,1.21718891826065,0.50028910852355,2.43297105118441,0.0149754981434414,0.184012239992917,574.661409971192,424.866058391395,526.611186405894,2497.34755457836,2055.75259313251,1603.96956825082,1697.90365993655,1926.73190251337,"MGEA5","MGEA5","MGEA5"
"ENSG00000143442",562.136340196025,1.0752609379924,0.442041242656061,2.4324900806349,0.014995402243273,0.184012239992917,284.495204607449,345.440059344933,246.848993627763,1027.3514393791,690.662034160816,548.879549957657,588.235475628291,765.177964862198,"POGZ","POGZ","POGZ"
"ENSG00000141068",71.871104914063,1.1779308619775,0.484287781680204,2.43229523134105,0.0150034723608062,0.184012239992917,45.3680060503573,52.9506660309751,64.1807383432183,141.195855496452,55.3415091475013,43.9620840955485,83.5034586854042,88.4665214630469,"KSR1","KSR1","KSR1"
"ENSG00000113971",345.459042041743,1.05295209738224,0.432980335899702,2.43187048020157,0.0150210776366134,0.184012239992917,157.842854383535,170.198569385277,141.526756346584,543.127615928071,464.130790050377,441.560344665583,309.890613343611,535.394792230907,"NPHP3","NPHP3","NPHP3"
"ENSG00000074416",1803.90786625331,-0.799115416072499,0.328638377999752,-2.43159493707428,0.0150325082008144,0.184012239992917,3054.77907405739,2539.11050919961,3058.45903104798,1365.18201387981,1155.53071099983,1062.84803313356,1350.90039828832,844.453159419994,"MGLL","MGLL","MGLL"
"ENSG00000162576",2233.19444878591,0.89271055549986,0.367139188745689,2.43153164485043,0.0150351348819002,0.184012239992917,1049.13513991451,1037.58090817839,979.167674723459,2203.69482443543,2345.00421427679,2662.93859396418,3868.99358575706,3719.04064903744,"MXRA8","MXRA8","MXRA8"
"ENSG00000006016",84.719520405443,1.12846532671951,0.464112204557121,2.43144936857748,0.0150385500215092,0.184012239992917,37.8066717086311,124.81228421587,30.4447092140907,59.7700247193571,43.5353205293677,208.173398217156,44.5351779655489,128.678576673523,"CRLF1","CRLF1","CRLF1"
"ENSG00000100036",52.8864856162293,-1.25693278141626,0.517088402956287,-2.43078896032119,0.0150659871391372,0.184182031794564,56.7100075629466,68.0794277541108,44.4328188529973,20.7895738154286,57.5551695134013,88.5706694277963,59.3802372873985,27.5739807157549,"SLC35E4","SLC35E4","SLC35E4"
"ENSG00000247572",31.2053414656118,1.46273038708613,0.602909835883852,2.42611796993127,0.0152613085351492,0.186402061622659,23.6291698178944,25.2146028718929,39.495838980442,61.5024892039762,16.9713961385671,14.8695284440826,18.556324152312,49.4033821157275,"CKMT2-AS1","CKMT2-AS1","CKMT2-AS1"
"ENSG00000196757",83.0001516322092,1.56400614954361,0.645024314372506,2.42472433161703,0.0153200149065033,0.186950981545488,36.8615049159153,17.650222010325,27.9762192778131,189.704861065786,96.6631693109689,91.8031756112925,96.4928855920226,106.84917527355,"ZNF700","ZNF700","ZNF700"
"ENSG00000160352",66.2209191490224,1.20842488120331,0.498938557044195,2.42199137377205,0.0154357169486068,0.188025029234061,26.4646701960418,104.640601918355,68.2948882370144,84.0245275040238,33.9427922771341,78.8731508773077,76.0809290244793,57.4457931578227,"ZNF714","ZNF714","ZNF714"
"ENSG00000189221",17.5357028152001,-1.96761174832225,0.812860010499388,-2.42060345312525,0.0154947696579632,0.188575234314028,18.9033358543155,7.56438086156787,27.9762192778131,5.19739345385714,37.6322262203009,9.69751855048865,24.1232213980056,9.19132690525163,"MAOA","MAOA","MAOA"
"ENSG00000170545",112.883427428593,-1.05358803100778,0.435453401564068,-2.41951957941651,0.0155410240621082,0.188799811101569,164.459021932545,187.848791395602,182.668255284544,68.4323471424524,68.6234713429016,119.60272878936,72.3696641940169,39.0631393473194,"SMAGP","SMAGP","SMAGP"
"ENSG00000159164",57.9190533151268,1.49123027333234,0.616459761821091,2.41902288792877,0.015562260981133,0.188888854911304,15.1226686834524,25.2146028718929,22.2164094264987,71.8972761116905,53.1278487816012,85.3381632443001,116.904842159566,73.530615242013,"SV2A","SV2A","SV2A"
"ENSG00000125772",590.897586332092,0.800820079439669,0.3311007516021,2.41865980540586,0.0155778013656465,0.188892950896181,463.131728430731,339.136408626959,547.181935874874,880.958190428786,523.161733141045,473.238905263846,675.450199144158,824.921589746334,"GPCPD1","GPCPD1","GPCPD1"
"ENSG00000123342",131.651746400099,1.27246632337425,0.52616793957059,2.41836536907345,0.015590413632353,0.188892950896181,49.1486732212204,36.5611741642447,33.7360291291276,192.303557792714,184.471697158338,177.787840092292,154.01749046419,225.187509178665,"MMP19","MMP19","MMP19"
"ENSG00000230373",38.9163244298321,1.67807332717164,0.694146909485065,2.41746135326955,0.0156291935739478,0.189184693534943,14.1775018907367,13.8680315795411,15.633769596425,103.081636834833,45.0110941066344,40.7295779120523,25.9788538132368,52.8501297051969,"GOLGA6L5P","GOLGA6L5P","GOLGA6L5P"
"ENSG00000101311",21.7840673283945,-1.66234610431143,0.687753059120212,-2.41706828092911,0.0156460818177665,0.189184693534943,63.3261751119571,15.1287617231357,13.1652796601473,19.0571093308095,37.6322262203009,7.75801484039092,5.56689724569361,12.638074494721,"FERMT1","FERMT1","FERMT1"
"ENSG00000132563",47.6181631523176,-1.3178211779781,0.54531881354563,-2.41660684583703,0.015665927732616,0.189184693534943,141.775018907367,70.6008880413001,37.8501790229236,46.7765410847143,36.1564526430342,21.9810420477743,7.42252966092481,18.3826538105033,"REEP2","REEP2","REEP2"
"ENSG00000246922",32.3086405535207,2.4693430599123,1.02186448645849,2.41650736730306,0.0156702091169791,0.189184693534943,8.50650113444199,2.52146028718929,1.64565995751842,87.4894564732619,42.7974337407343,45.255086568947,42.6795455503177,27.5739807157549,"UBAP1L","UBAP1L","UBAP1L"
"ENSG00000131188",31.3417067802955,-2.1508679713835,0.890909523551282,-2.41423838731666,0.0157681419905463,0.190029196553328,63.3261751119571,89.5118401952197,46.0784788105157,3.46492896923809,8.11675467496685,12.9300247339849,20.4119565675432,6.89349517893872,"PRR7","PRR7","PRR7"
"ENSG00000143882",9.25364749698602,3.26897461866229,1.3546916255011,2.41307656822127,0.0158184960857325,0.190467033542925,0.945166792715777,0,0.822829978759209,23.3882705423571,8.8546414636002,18.1020346275788,9.27816207615602,12.638074494721,"ATP6V1C2","ATP6V1C2","ATP6V1C2"
"ENSG00000153885",683.500120917903,0.7516908417838,0.311674438916488,2.411782128804,0.0158747645533872,0.190975245495221,756.133434172622,713.573261274569,972.585034893385,1299.34836346429,351.971998178108,328.422628243215,465.763736223032,580.202510894009,"KCTD15","KCTD15","KCTD15"
"ENSG00000142552",1251.442142423,0.798336061225907,0.331143405763709,2.4108469241135,0.0159155267613078,0.191159275153371,364.83438198829,266.01406029847,321.726521694851,637.546930339809,1728.13085897931,1948.55472741152,1760.99516205441,2983.73449661731,"RCN3","RCN3","RCN3"
"ENSG00000120798",137.121712818605,1.31911246274784,0.547171247075012,2.41078541644753,0.0159182108819366,0.191159275153371,52.9293403920835,47.9077454565965,39.495838980442,258.137208208238,200.705206508271,159.685805464713,133.605533896647,204.507023641849,"NR2C1","NR2C1","NR2C1"
"ENSG00000147650",217.969588339706,1.01165261241897,0.419735002902633,2.41021741199326,0.0159430167301083,0.191288032887218,98.2973464424408,99.5976813439769,105.322237281179,284.124175477524,261.949809964839,257.307492206299,291.334289191299,345.823674810093,"LRP12","LRP12","LRP12"
"ENSG00000115548",513.840589347341,1.1529589702322,0.478517500071425,2.40943950860753,0.0159770444164741,0.191294600465463,222.114196288208,264.753330154875,222.986924243746,922.537338059643,650.078260785982,637.450219385454,547.411562493205,643.392883367614,"KDM3A","KDM3A","KDM3A"
"ENSG00000126785",51.1557547526784,-1.22508912650481,0.508477914770038,-2.40932612984552,0.0159820092509318,0.191294600465463,103.968347198735,66.8186976105161,16.4565995751842,44.1778443577857,72.3129052860683,63.3571211965258,11.1337944913872,31.0207283052243,"RHOJ","RHOJ","RHOJ"
"ENSG00000136986",446.221619369,1.02436916468725,0.425240400742748,2.40891778602887,0.0159999017912506,0.191294600465463,202.265693641176,136.158855508222,187.6052351571,540.528919201143,552.677204686379,652.966249066235,514.010179019043,783.560618672701,"DERL1","DERL1","DERL1"
"ENSG00000116754",1383.756395849,1.0611486898185,0.440622780410923,2.40829284593248,0.0160273191060493,0.191453868160388,612.468081679824,383.261963652772,558.701555577503,2214.95584358545,2221.03923378638,1408.07969353095,1284.09763133999,2387.44716363911,"SRSF11","SRSF11","SRSF11"
"ENSG00000110811",358.660073750352,0.94894141921969,0.394580215154742,2.4049391803579,0.0161751575087431,0.192745672046425,131.378184187493,92.033300482409,105.322237281179,362.085077285381,589.571544118047,424.751312511403,398.960969274709,765.177964862198,"P3H3","P3H3","P3H3"
"ENSG00000242294",23.7972933540864,2.43954615680875,1.0144173758508,2.40487418185506,0.0161780346144106,0.192745672046425,6.61616754901044,1.26073014359464,1.64565995751842,72.763508354,33.2049054885008,21.334540811075,25.9788538132368,27.5739807157549,"STAG3L5P","STAG3L5P","STAG3L5P"
"ENSG00000186468",5153.47092332998,0.732150285935628,0.304658814168126,2.40318104019006,0.0162531387703885,0.193470754407902,5515.99340228927,5973.33942035142,8213.48884797443,9804.01651845919,2435.02640249006,2677.80812240826,2822.41690356666,3785.67776910052,"RPS23","RPS23","RPS23"
"ENSG00000136824",293.727411626013,-0.865474473972455,0.360298411505909,-2.40210460644304,0.016301046237395,0.193871112080822,177.691357030566,165.155648810898,166.21165570936,84.8907597463333,408.051394114243,573.446596952229,515.865811434275,258.506069210202,"SMC2","SMC2","SMC2"
"ENSG00000175352",94.3543685400723,-1.09946384824895,0.457885365964263,-2.40117708486619,0.0163424257337146,0.193952329140163,105.858680784167,158.851998092925,175.262785475712,40.7129153885476,58.2930563020347,73.0546397470145,109.482312498641,33.3185600315372,"NRIP3","NRIP3","NRIP3"
"ENSG00000112096",1533.61686990671,-0.874337976609282,0.364133437272852,-2.40114718153204,0.0163437613446767,0.193952329140163,2551.00517353988,2042.38283262332,1215.31987862735,1006.56186556367,1900.79636751951,1250.33339177634,944.516899352682,1358.01855025093,"SOD2","SOD2","SOD2"
"ENSG00000109111",821.249461221075,1.16728494049572,0.486167873133639,2.40099151959977,0.0163507154222859,0.193952329140163,266.537035545849,429.908978965774,367.805000505367,1215.32383596026,1059.60542847749,1146.24669266776,1102.24565464733,982.323062998768,"SUPT6H","SUPT6H","SUPT6H"
"ENSG00000197535",530.741212614969,-0.824432777062466,0.343527780675361,-2.39990132804301,0.0163994917967746,0.194361167176084,636.097251497718,622.800690935754,568.575515322614,330.034484319929,582.192676231713,464.187887950057,684.728361220314,357.312833441657,"MYO5A","MYO5A","MYO5A"
"ENSG00000128159",246.597398450566,1.49732245326058,0.624258078812094,2.39856319698714,0.0164595359670381,0.194469132944447,93.5715124788619,94.5547607695983,64.1807383432183,552.656170593476,319.504979478241,275.409526833878,324.735672665461,248.165826441794,"TUBGCP6","TUBGCP6","TUBGCP6"
"ENSG00000188157",354.59991198469,0.975996690234057,0.406918550935124,2.39850625632859,0.0164620952672797,0.194469132944447,182.417190994145,166.416378954493,119.310346920085,369.014935223857,409.527167691509,279.288534254073,530.710870756124,780.113871083232,"AGRN","AGRN","AGRN"
"ENSG00000054598",155.82983731993,1.04245401190716,0.434641579696132,2.39842219567665,0.0164658741633128,0.194469132944447,119.091015882188,215.584854554684,89.6884676847538,155.055571373405,95.1873957337022,188.13185987948,90.925988346329,292.973545104896,"FOXC1","FOXC1","FOXC1"
"ENSG00000157551",32.8678690892146,1.40939706662622,0.587776830347232,2.39784386498122,0.0164918933324392,0.194607206986264,15.1226686834524,11.3465712923518,29.6218792353315,46.7765410847143,28.7775847567007,21.9810420477743,42.6795455503177,66.6371200630743,"KCNJ15","KCNJ15","KCNJ15"
"ENSG00000177602",29.1055016851497,-2.10647130598175,0.878773615946834,-2.39705797688535,0.0165273084125415,0.194649978634686,12.2871683053051,69.3401578977054,41.1414989379605,2.59869672692857,13.2819621954003,38.7900742019546,51.9577076264737,3.44674758946936,"HASPIN","HASPIN","HASPIN"
"ENSG00000075643",488.93728896466,-0.774398473516598,0.323135887178218,-2.39651027398729,0.0165520294504375,0.194649978634686,512.280401651951,477.81672442237,636.047573580869,287.589104446762,536.443695336446,457.722875583064,677.305831559389,326.292105136433,"MOCOS","MOCOS","MOCOS"
"ENSG00000168758",135.554876786947,1.20840798004104,0.504240305278322,2.39649224266997,0.016552843861218,0.194649978634686,63.3261751119571,66.8186976105161,65.0035683219775,244.277492331286,149.79101809257,163.564812884908,155.873122879421,175.784127062937,"SEMA4C","SEMA4C","SEMA4C"
"ENSG00000104635",752.227042923955,1.0792947524733,0.450436178539145,2.39611026799327,0.0165701045767016,0.194684394775745,338.369711792248,179.023680390439,204.061834732284,1081.05783840229,1170.28844677249,755.113444464716,920.393677954677,1369.50770888249,"SLC39A14","SLC39A14","SLC39A14"
"ENSG00000105438",1237.69593588209,0.763667112711594,0.318876726143943,2.39486626053376,0.0166264285473228,0.194989676369939,822.295109662726,1101.87814550172,1161.01310002924,1667.49706644583,1144.46240917033,1200.55279655049,1159.7702595195,1644.09860017689,"KDELR1","KDELR1","KDELR1"
"ENSG00000111452",453.94866328849,1.15964222385837,0.484269647828504,2.39462090812068,0.0166375570078649,0.194989676369939,165.404188725261,180.284410534034,171.148635581916,601.165176162809,538.657355702346,700.807340581979,684.728361220314,589.393837799261,"ADGRD1","ADGRD1","ADGRD1"
"ENSG00000112763",204.397756340549,1.32863722579888,0.554850578407739,2.39458563711276,0.0166391573341746,0.194989676369939,77.5036770026937,69.3401578977054,63.3579083644591,334.365645531476,249.405734558072,303.209080011945,278.344862284681,259.654985073359,"BTN2A1","BTN2A1","BTN2A1"
"ENSG00000225783",17.8248817964027,2.83209254828904,1.18355589484697,2.39286759553948,0.0167172726367347,0.195736204269078,3.78066717086311,1.26073014359464,0.822829978759209,64.9674181732143,24.3502640249006,15.5160296807818,20.4119565675432,11.4891586315645,"MIAT","MIAT","MIAT"
"ENSG00000164105",101.399277856261,-1.24264298224459,0.51948889105158,-2.39204919229198,0.0167545965929624,0.19600424713662,132.323350980209,143.723236369789,115.196197026289,26.8531995115952,79.6917731724018,152.574291861021,96.4928855920226,64.3392883367614,"SAP30","SAP30","SAP30"
