"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"12328","false","3.65861111","0.0","NA","0.27332777","1.0","false","2","5","false","EIF3K","EIF3K","85.5","2","0","0","0.46827778","false","0","EIF3K","0","0.54807692"
"83998",,,,,,,,,,,,"SNAPIN",,,,,,"false",,"SNAPIN",,
"11019","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","MYSM1","MYSM1","311.0","1","0","0","0.47105556","false","0","MYSM1","0","0.0"
"10478","false","3.24222222","5.514E-5","NA","0.30843043","0.0952381","false","7","4","false","RNF2","RNF2","50.28571429","7","0","0","0.55155556","false","0","RNF2","14832","0.18957089"
"11052","false","3.70416667","0.0","NA","0.26996625","0.0","false","1","5","false","IKZF2","IKZF2","100.0","1","0","0","0.45916667","false","0","IKZF2","0","0.0"
"11056","false","3.77333333","0.0","NA","0.26501767","0.0","false","1","5","false","NOTCH2NL","NOTCH2NL","75.0","1","0","0","0.44533333","false","0","NOTCH2NL","0","0.0"
"84004",,,,,,,,,,,,"CDC20",,,,,,"false",,"CDC20",,
"84006",,,,,,,,,,,,"PDK1",,,,,,"false",,"PDK1",,
"11098","false","3.34083333","4.5265E-4","NA","0.29932652","0.0","false","6","4","false","KRT40","KRT40","78.66666667","6","0","0","0.53183333","false","0","KRT40","66576","0.18851133"
"11099","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","PSMA3","PSMA3","311.0","1","0","0","0.47105556","false","0","PSMA3","0","0.0"
"11068","false","3.17166667","4.2598E-4","NA","0.31529164","0.14285714","false","8","4","false","SRRM2","SRRM2","88.5","8","0","0","0.56566667","false","0","SRRM2","74600","0.15401396"
"84012",,,,,,,,,,,,"RIBC2",,,,,,"false",,"RIBC2",,
"13661","false","3.575","0.0","NA","0.27972028","0.0","false","1","5","false","PDCD6IP","PDCD6IP","285.0","1","0","0","0.485","false","0","PDCD6IP","0","0.0"
"84015",,,,,,,,,,,,"ZNF198",,,,,,"false",,"ZNF198",,
"12512","false","3.75305556","5.3E-7","NA","0.26644956","0.0","false","2","5","false","ATP6V1B1","ATP6V1B1","33.5","2","0","0","0.44938889","false","0","ATP6V1B1","200","0.54166667"
"10764","false","2.80333333","0.0053948","NA","0.35671819","0.10333333","false","25","4","false","APP","APP","57.52","25","0","0","0.63933333","false","0","APP","536130","0.05835198"
"84019",,,,,,,,,,,,"PDDC1",,,,,,"false",,"PDDC1",,
"11369","false","3.62166667","2.654E-5","NA","0.27611597","0.0","false","2","5","false","UBE2V2","UBE2V2","77.0","2","0","0","0.47566667","false","0","UBE2V2","3798","0.51351351"
"13916","false","2.88166667","0.02069635","NA","0.3470214","0.0070028","true","86","4","false","UBXN7","UBXN7","11.91764706","86","0","1","0.62366667","false","0","UBXN7","2815340","0.0248687"
"11603","false","3.91","0.0","Astrocytes","0.25575448","0.0","false","1","5","false","AHCYL1","AHCYL1","60.0","1","0","0","0.418","false","0","AHCYL1","0","0.0"
"11903","false","3.88138889","0.0","NA","0.25763973","0.0","false","1","5","false","SRXN1","SRXN1","85.0","1","0","0","0.42372222","false","0","SRXN1","0","0.0"
"11371","false","3.88138889","0.0","NA","0.25763973","0.0","false","1","5","false","ATP6V1F","ATP6V1F","85.0","1","0","0","0.42372222","false","0","ATP6V1F","0","0.0"
"11374","false","3.88138889","0.0","NA","0.25763973","0.0","false","1","5","false","SULT1A1","SULT1A1","85.0","1","0","0","0.42372222","false","0","SULT1A1","0","0.0"
"13989","false","2.91027778","0.01345309","NA","0.34360981","0.01638418","true","60","4","false","SEC24A","SEC24A","15.13333333","60","0","0","0.61794444","false","0","SEC24A","1722240","0.03127706"
"11780","false","3.82722222","0.0","NA","0.26128611","0.0","false","1","5","false","SRSF2","SRSF2","62.0","1","0","0","0.43455556","false","0","SRSF2","0","0.0"
"84029",,,,,,,,,,,,"CPLX1",,,,,,"false",,"CPLX1",,
"10906","false","3.50305556","1.207E-4","NA","0.28546507","0.0","false","2","5","false","TTLL12","TTLL12","185.0","2","0","0","0.49938889","false","0","TTLL12","20756","0.50969529"
"84032",,,,,,,,,,,,"SERPINH1",,,,,,"false",,"SERPINH1",,
"13546","false","3.575","0.0","NA","0.27972028","0.0","false","1","5","false","PAICS","PAICS","285.0","1","0","0","0.485","false","0","PAICS","0","0.0"
"84035",,,,,,,,,,,,"TRIM45",,,,,,"false",,"TRIM45",,
"84037",,,,,,,,,,,,"UBE1",,,,,,"false",,"UBE1",,
"11103","false","3.53527778","3.059E-5","NA","0.2828632","0.33333333","false","3","4","false","PRKCG","PRKCG","64.66666667","3","0","0","0.49294444","false","0","PRKCG","5304","0.35543278"
"11811","false","3.79055556","0.0","NA","0.26381357","0.0","false","1","5","false","KRT13","KRT13","128.0","1","0","0","0.44188889","false","0","KRT13","0","0.0"
"12230","false","3.7275","6.2E-7","NA","0.26827632","0.0","false","2","5","false","CBX5","CBX5","37.5","2","0","0","0.4545","false","0","CBX5","96","0.52898551"
"11822","false","3.79","9.7E-7","NA","0.26385224","0.0","false","2","5","false","MEN1","MEN1","22.5","2","0","0","0.442","false","0","MEN1","190","0.5"
"12744","false","3.65972222","3.742E-5","NA","0.27324478","0.0","false","2","5","false","CDKN1B","CDKN1B","99.5","2","0","0","0.46805556","false","0","CDKN1B","6194","0.51036269"
"84045",,,,,,,,,,,,"STAT1",,,,,,"false",,"STAT1",,
"84047",,,,,,,,,,,,"HIST2H2AC",,,,,,"false",,"HIST2H2AC",,
"84049",,,,,,,,,,,,"RNF20",,,,,,"false",,"RNF20",,
"84051",,,,,,,,,,,,"PDLIM7",,,,,,"false",,"PDLIM7",,
"11166","false","3.58055556","4.37E-6","NA","0.27928627","0.0","false","2","5","false","CEBPA","CEBPA","61.0","2","0","0","0.48388889","false","0","CEBPA","700","0.52173913"
"84054",,,,,,,,,,,,"POM121",,,,,,"false",,"POM121",,
"10937","false","3.3575","4.5245E-4","NA","0.29784066","0.0","false","3","4","false","RPS19","RPS19","209.0","3","0","0","0.5285","false","0","RPS19","117834","0.35434412"
"10880","false","3.57666667","7.773E-5","NA","0.27958993","0.0","false","2","4","false","TTR","TTR","183.0","2","0","0","0.48466667","false","0","TTR","13162","0.50696379"
"84058",,,,,,,,,,,,"URGCP",,,,,,"false",,"URGCP",,
"11147","false","3.14416667","1.8242E-4","NA","0.3180493","0.14285714","false","7","4","false","CAND1","CAND1","102.71428571","7","0","0","0.57116667","false","0","CAND1","67102","0.18008048"
"84061",,,,,,,,,,,,"KIAA1841",,,,,,"false",,"KIAA1841",,
"84063",,,,,,,,,,,,"CAMK2A",,,,,,"false",,"CAMK2A",,
"11261","false","3.86722222","0.0","Neurons","0.25858354","0.0","false","1","5","false","TRIM3","TRIM3","81.0","1","0","0","0.42655556","false","0","TRIM3","0","0.0"
"84066",,,,,,,,,,,,"RNF146",,,,,,"false",,"RNF146",,
"84068",,,,,,,,,,,,"VPS4A",,,,,,"false",,"VPS4A",,
"84070",,,,,,,,,,,,"RNF26",,,,,,"false",,"RNF26",,
"84073",,,,,,,,,,,,"MID2",,,,,,"false",,"MID2",,
"11165","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","SNRPA","SNRPA","311.0","1","0","0","0.47105556","false","0","SNRPA","0","0.0"
"11797","false","3.555","4.888E-5","NA","0.28129395","0.0","false","3","4","false","ECT2","ECT2","53.0","3","0","0","0.489","false","0","ECT2","5720","0.34437086"
"10758","false","3.36527778","1.901E-5","NA","0.29715229","0.0","false","5","4","false","CLK2","CLK2","56.8","5","0","0","0.52694444","false","0","CLK2","4674","0.24366812"
"11150","false","3.03527778","0.00121728","NA","0.32945914","0.03571429","false","8","4","false","NPM1","NPM1","132.75","8","0","0","0.59294444","false","0","NPM1","311094","0.15366705"
"11424","false","3.70416667","0.0","NA","0.26996625","0.0","false","1","5","false","RIMBP3","RIMBP3","100.0","1","0","0","0.45916667","false","0","RIMBP3","0","0.0"
"10936","false","3.5475","7.766E-5","NA","0.28188865","0.0","false","2","5","false","TXNL1","TXNL1","198.0","2","0","0","0.4905","false","0","TXNL1","23056","0.51706037"
"10545","false","3.06833333","3.5139E-4","NA","0.32590983","0.06666667","false","7","4","false","CUL4A","CUL4A","145.83333333","7","0","1","0.58633333","false","0","CUL4A","105388","0.19590643"
"10652","false","3.08638889","1.3966E-4","NA","0.32400324","0.3","false","5","4","false","CUL5","CUL5","164.4","5","0","0","0.58272222","false","0","CUL5","42618","0.2329078"
"10947","false","3.13027778","6.4207E-4","NA","0.31946047","0.0952381","false","7","4","false","CUL2","CUL2","127.85714286","7","0","0","0.57394444","false","0","CUL2","131762","0.16679132"
"10724","false","2.71916667","0.0045044","NA","0.36775973","0.13333333","false","16","4","false","CDK2","CDK2","114.9375","16","0","0","0.65616667","false","0","CDK2","879588","0.0871773"
"11171","false","3.52555556","6.322E-5","NA","0.28364324","0.0","false","2","4","false","SHBG","SHBG","208.5","2","0","0","0.49488889","false","0","SHBG","29768","0.52664975"
"11173","false","3.5325","8.959E-5","NA","0.28308563","0.0","false","2","4","false","RPL30","RPL30","219.5","2","0","0","0.4935","false","0","RPL30","33344","0.52147971"
"11174","false","3.51333333","1.2484E-4","NA","0.28462998","0.0","false","2","4","false","RPL9P7","RPL9P7","195.5","2","0","0","0.49733333","false","0","RPL9P7","17384","0.50519481"
"11175","false","3.45638889","2.219E-5","NA","0.2893193","0.0","false","2","4","false","RPL31","RPL31","212.0","2","0","0","0.50872222","false","0","RPL31","15306","0.54381443"
"11176","false","3.39972222","1.2784E-4","NA","0.29414168","0.0","false","2","4","false","EEF1B2","EEF1B2","298.0","2","0","0","0.52005556","false","0","EEF1B2","70726","0.52846975"
"11177","false","3.45638889","2.219E-5","NA","0.2893193","0.0","false","2","4","false","EFTUD2","EFTUD2","212.0","2","0","0","0.50872222","false","0","EFTUD2","15306","0.54381443"
"11178","false","3.43416667","4.295E-5","NA","0.29119146","0.0","false","2","4","false","PUF60","PUF60","197.0","2","0","0","0.51316667","false","0","PUF60","14498","0.5144357"
"11179","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","HNRPDL","HNRPDL","311.0","1","0","0","0.47105556","false","0","HNRPDL","0","0.0"
"11180","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","PCBP2","PCBP2","311.0","1","0","0","0.47105556","false","0","PCBP2","0","0.0"
"11181","false","3.62138889","1.466E-5","NA","0.27613715","0.0","false","2","4","false","RBM4","RBM4","167.0","2","0","0","0.47572222","false","0","RBM4","2420","0.50920245"
"11182","false","3.5325","8.959E-5","NA","0.28308563","0.0","false","2","4","false","MRPS7","MRPS7","219.5","2","0","0","0.4935","false","0","MRPS7","33344","0.52147971"
"11183","false","3.39972222","1.2784E-4","NA","0.29414168","0.0","false","2","4","false","PSMB4","PSMB4","298.0","2","0","0","0.52005556","false","0","PSMB4","70726","0.52846975"
"11184","false","3.29305556","1.5003E-4","NA","0.30366934","0.33333333","false","3","4","false","SUPT16H","SUPT16H","236.33333333","3","0","0","0.54138889","false","0","SUPT16H","86032","0.37341772"
"11185","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","ENO3","ENO3","311.0","1","0","0","0.47105556","false","0","ENO3","0","0.0"
"10497","false","3.09055556","6.6737E-4","Endothelial","0.32356642","0.03571429","false","8","4","false","VCAM1","VCAM1","109.5","8","0","0","0.58188889","false","0","VCAM1","182396","0.15513552"
"10955","false","3.25527778","4.77E-5","NA","0.30719345","0.33333333","false","3","4","false","AID","AID","235.33333333","3","0","0","0.54894444","false","0","AID","26690","0.37903226"
"11187","false","3.49611111","1.3952E-4","NA","0.2860321","0.0","false","3","4","false","STAT6","STAT6","136.33333333","3","0","0","0.50077778","false","0","STAT6","23996","0.34261603"
"11188","false","3.2675","6.3897E-4","NA","0.30604438","0.0","false","3","4","false","PFKP","PFKP","268.66666667","3","0","0","0.5465","false","0","PFKP","202232","0.3588025"
"10703","false","2.93361111","6.2657E-4","NA","0.34087681","0.11111111","false","10","4","false","RPA3","RPA3","121.0","10","0","0","0.61327778","false","0","RPA3","172744","0.125"
"11189","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","ALPL","ALPL","311.0","1","0","0","0.47105556","false","0","ALPL","0","0.0"
"10566","false","3.60166667","3.343E-4","NA","0.27764924","0.0","false","2","4","false","TUBGCP2","TUBGCP2","187.0","2","0","0","0.47966667","false","0","TUBGCP2","26568","0.5027027"
"11190","false","3.57555556","8.867E-5","NA","0.27967682","0.0","false","2","5","false","KIF1B","KIF1B","185.5","2","0","0","0.48488889","false","0","KIF1B","17234","0.50826446"
"11191","false","3.38444444","1.4729E-4","NA","0.29546947","0.0","false","3","4","false","ITSN1","ITSN1","151.66666667","3","0","0","0.52311111","false","0","ITSN1","24890","0.34477498"
"11192","false","3.46638889","3.137E-4","NA","0.28848465","0.0","false","2","4","false","POLE2","POLE2","270.5","2","0","0","0.50672222","false","0","POLE2","83586","0.51235741"
"11193","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","PQBP1","PQBP1","311.0","1","0","0","0.47105556","false","0","PQBP1","0","0.0"
"11194","false","3.59388889","2.411E-5","Astrocytes","0.27825012","0.0","false","2","5","false","FAS","FAS","167.0","2","0","0","0.48122222","false","0","FAS","3190","0.50455927"
"11195","false","3.52333333","4.236E-5","Endothelial","0.28382214","0.0","false","2","4","false","NR4A1","NR4A1","192.0","2","0","0","0.49533333","false","0","NR4A1","13452","0.51761518"
"11196","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","KMT5C","KMT5C","311.0","1","0","0","0.47105556","false","0","KMT5C","0","0.0"
"11281","false","3.74138889","4.183E-5","NA","0.26728042","0.0","false","2","5","false","FADD","FADD","66.5","2","0","0","0.45172222","false","0","FADD","3952","0.50775194"
"13800","false","2.81944444","0.00560228","NA","0.3546798","0.07957958","true","37","4","false","AGO3","AGO3","43.7027027","37","0","0","0.63611111","false","0","AGO3","829750","0.04576653"
"10984","false","3.18055556","4.1921E-4","NA","0.31441048","0.16666667","false","4","4","false","MME","MME","199.5","4","0","0","0.56388889","false","0","MME","91488","0.27832168"
"11198","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","CASP2","CASP2","311.0","1","0","0","0.47105556","false","0","CASP2","0","0.0"
"11200","false","3.39972222","1.2784E-4","NA","0.29414168","0.0","false","3","4","false","DIABLO","DIABLO","298.0","3","0","1","0.52005556","false","0","DIABLO","70726","0.52846975"
"11201","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","KRAS","KRAS","311.0","1","0","0","0.47105556","false","0","KRAS","0","0.0"
"11202","false","3.56027778","8.47E-6","NA","0.28087696","0.0","false","2","4","false","ITGB1BP1","ITGB1BP1","169.5","2","0","0","0.48794444","false","0","ITGB1BP1","492","0.50298507"
"10966","false","3.21722222","1.5026E-4","NA","0.31082715","0.33333333","false","5","4","false","GADD45A","GADD45A","174.0","5","0","1","0.55655556","false","0","GADD45A","21474","0.27535658"
"11215","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","SNRPD1","SNRPD1","311.0","1","0","0","0.47105556","false","0","SNRPD1","0","0.0"
"10815","false","3.265","7.7451E-4","NA","0.30627871","0.06666667","false","6","4","false","SHC1","SHC1","85.16666667","6","0","0","0.547","false","0","SHC1","94902","0.18736142"
"12050","false","3.44888889","7.305E-5","NA","0.28994845","0.0","false","3","5","false","PTN","PTN","58.33333333","3","0","0","0.51022222","false","0","PTN","4188","0.34331337"
"84133",,,,,,,,,,,,"DFNA5",,,,,,"false",,"DFNA5",,
"11247","false","3.40305556","3.1655E-4","NA","0.29385356","0.0","false","3","4","false","RPS4X","RPS4X","179.66666667","3","0","0","0.51938889","false","0","RPS4X","69534","0.35590969"
"13304","false","3.36611111","1.5505E-4","NA","0.29707873","0.0","false","3","4","false","SMC3","SMC3","124.0","3","0","0","0.52677778","false","0","SMC3","13696","0.34550562"
"84138",,,,,,,,,,,,"WDR57",,,,,,"false",,"WDR57",,
"11361","false","3.7225","0.0","NA","0.26863667","0.0","false","1","5","false","ZWINT","ZWINT","69.0","1","0","0","0.4555","false","0","ZWINT","0","0.0"
"11349","false","3.15944444","7.4638E-4","NA","0.31651134","0.16666667","false","4","4","false","RPSA","RPSA","210.25","4","0","0","0.56811111","false","0","RPSA","140208","0.27134541"
"11090","false","2.99083333","0.00193781","NA","0.33435497","0.19047619","false","8","4","false","-","-","160.57142857","8","0","1","0.60183333","false","0","-","335672","0.16270646"
"12067","false","3.695","0.0","NA","0.27063599","0.0","false","2","5","false","TOM1L2","TOM1L2","58.0","2","0","1","0.461","false","0","TOM1L2","0","0.0"
"12299","false","3.50972222","3.313E-5","NA","0.28492283","0.0","false","2","4","false","GMPS","GMPS","164.0","2","0","0","0.49805556","false","0","GMPS","5168","0.509375"
"10653","false","3.16833333","4.0446E-4","NA","0.31562336","0.06666667","false","6","4","false","CUL1","CUL1","136.0","6","0","0","0.56633333","false","0","CUL1","92090","0.19169027"
"10589","false","3.04972222","6.6464E-4","NA","0.32789872","0.06666667","false","10","4","false","COPS5","COPS5","83.2","10","0","0","0.59005556","false","0","COPS5","132938","0.12161765"
"10924","false","3.16305556","3.2961E-4","NA","0.31615","0.05555556","false","9","4","false","COPS6","COPS6","55.44444444","9","0","0","0.56738889","false","0","COPS6","46654","0.13194444"
"10868","false","3.36277778","6.888E-5","Neurons","0.2973732","0.33333333","false","3","4","false","LNX1","LNX1","84.66666667","3","0","0","0.52744444","false","0","LNX1","7534","0.35138889"
"84150",,,,,,,,,,,,"CTNND2",,,,,,"false",,"CTNND2",,
"12384","false","3.48666667","2.459E-5","NA","0.28680688","0.0","false","4","5","false","RB1","RB1","49.5","4","0","0","0.50266667","false","0","RB1","3496","0.27714286"
"84156",,,,,,,,,,,,"TFDP1",,,,,,"false",,"TFDP1",,
"13976","false","2.80611111","0.0363875","Microglia","0.35636508","0.00569029","true","123","4","false","LYN","LYN","10.29508197","123","0","1","0.63877778","false","0","LYN","4213420","0.01459963"
"84159",,,,,,,,,,,,"ZBTB33",,,,,,"false",,"ZBTB33",,
"84161",,,,,,,,,,,,"CDK5R1",,,,,,"false",,"CDK5R1",,
"11442","false","3.25","1.4262E-4","NA","0.30769231","0.17857143","false","8","4","false","SRPK1","SRPK1","55.625","8","0","0","0.55","false","0","SRPK1","26704","0.16567164"
"11389","false","3.3575","4.5245E-4","NA","0.29784066","0.0","false","3","4","false","RPS8","RPS8","209.0","3","0","0","0.5285","false","0","RPS8","117834","0.35434412"
"84166",,,,,,,,,,,,"BUB1B",,,,,,"false",,"BUB1B",,
"84170",,,,,,,,,,,,"LAMB1",,,,,,"false",,"LAMB1",,
"12474","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","POLDIP3","POLDIP3","210.0","1","0","0","0.45883333","false","0","POLDIP3","0","0.0"
"11339","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","YTHDF1","YTHDF1","210.0","1","0","0","0.45883333","false","0","YTHDF1","0","0.0"
"10733","false","3.24777778","2.3689E-4","NA","0.30790284","0.16666667","false","4","4","false","PARP1","PARP1","134.75","4","0","0","0.55044444","false","0","PARP1","39938","0.27066532"
"84175",,,,,,,,,,,,"NFE2L2",,,,,,"false",,"NFE2L2",,
"12553","false","3.47611111","0.0","NA","0.2876778","0.0","false","1","5","false","ING1","ING1","282.0","1","0","0","0.50477778","false","0","ING1","0","0.0"
"11358","false","3.24861111","0.00104208","NA","0.30782386","0.06666667","false","6","4","false","STUB1","STUB1","105.83333333","6","0","0","0.55027778","false","0","STUB1","141908","0.18069874"
"11409","false","3.64055556","5.04E-6","NA","0.27468335","0.0","false","2","5","false","HDAC4","HDAC4","53.5","2","0","0","0.47188889","false","0","HDAC4","422","0.50480769"
"10554","false","2.81611111","0.00108833","NA","0.35509963","0.15441176","false","17","4","false","SUMO3","SUMO3","86.88235294","17","0","0","0.63677778","false","0","SUMO3","268664","0.08576738"
"10510","false","3.28583333","2.1916E-4","NA","0.3043368","0.2","false","6","4","false","ARRB1","ARRB1","78.83333333","6","0","0","0.54283333","false","0","ARRB1","27574","0.19287469"
"12236","false","3.53694444","7.85E-6","NA","0.28272991","0.0","false","2","5","false","FAF2","FAF2","62.5","2","0","0","0.49261111","false","0","FAF2","928","0.51680672"
"10485","false","3.36861111","1.3997E-4","NA","0.29685825","0.0","false","4","4","false","CFTR","CFTR","74.0","4","0","0","0.52627778","false","0","CFTR","16746","0.27037037"
"84186",,,,,,,,,,,,"ATP2A2",,,,,,"false",,"ATP2A2",,
"10613","false","3.10333333","3.2056E-4","NA","0.32223416","0.21428571","false","8","4","false","STAU1","STAU1","103.75","8","0","0","0.57933333","false","0","STAU1","115710","0.16318898"
"11428","false","3.39972222","1.2784E-4","NA","0.29414168","0.0","false","2","4","false","VARS","VARS","298.0","2","0","0","0.52005556","false","0","VARS","70726","0.52846975"
"11439","false","3.57333333","6.2E-6","NA","0.27985075","0.0","false","3","4","false","MEOX2","MEOX2","44.0","3","0","1","0.48533333","false","0","MEOX2","456","0.51190476"
"10606","false","3.85027778","0.0","NA","0.25972152","0.0","false","1","5","false","SIAH2","SIAH2","39.0","1","0","0","0.42994444","false","0","SIAH2","0","0.0"
"11443","true","3.35861111","9.756E-5","NA","0.29774212","0.16666667","false","4","4","false","SMN1","SMN1","119.75","4","0","0","0.52827778","false","0","SMN1","23404","0.27226027"
"10600","false","3.52527778","7.363E-5","NA","0.28366559","0.0","false","3","4","false","LIG4","LIG4","128.66666667","3","0","0","0.49494444","false","0","LIG4","11326","0.344115"
"84194",,,,,,,,,,,,"KRT33B",,,,,,"false",,"KRT33B",,
"84196",,,,,,,,,,,,"ENTPD5",,,,,,"false",,"ENTPD5",,
"84198",,,,,,,,,,,,"KCTD9",,,,,,"false",,"KCTD9",,
"12257","false","3.64444444","0.0","NA","0.27439024","0.0","false","1","5","false","NUDT3","NUDT3","50.0","1","0","0","0.47111111","false","0","NUDT3","0","0.0"
"84201",,,,,,,,,,,,"ZNRF4",,,,,,"false",,"ZNRF4",,
"11172","false","3.69972222","1.869E-5","NA","0.27029056","0.0","false","2","5","false","RGS2","RGS2","77.0","2","0","0","0.46005556","false","0","RGS2","4052","0.5170068"
"12613","false","3.82416667","0.0","NA","0.26149488","0.0","false","1","5","false","HIPK3","HIPK3","85.0","1","0","0","0.43516667","false","0","HIPK3","0","0.0"
"10588","false","3.50361111","8.341E-5","NA","0.2854198","0.0","false","2","4","false","RPL17-C18orf32","RPL17-C18orf32","205.5","2","0","0","0.49927778","false","0","RPL17-C18orf32","24254","0.51903553"
"12488","false","3.77638889","0.0","Neurons","0.26480324","0.0","false","1","5","false","HOOK2","HOOK2","86.0","1","0","0","0.44472222","false","0","HOOK2","0","0.0"
"11473","false","3.64472222","0.0","NA","0.27436933","0.0","false","1","5","false","SEM1","SEM1","311.0","1","0","0","0.47105556","false","0","SEM1","0","0.0"
"10634","false","3.64861111","7.247E-5","NA","0.27407689","0.0","false","2","5","false","ENO2","ENO2","130.0","2","0","0","0.47027778","false","0","ENO2","7546","0.50588235"
"11475","false","3.30972222","1.0081E-4","NA","0.30214016","0.33333333","false","3","4","false","YBX1","YBX1","214.33333333","3","0","0","0.53805556","false","0","YBX1","18926","0.35966387"
"84213",,,,,,,,,,,,"UBE1L2",,,,,,"false",,"UBE1L2",,
"10639","false","3.43972222","6.743E-5","NA","0.29072115","0.0","false","4","5","false","ATN1","ATN1","77.33333333","4","0","1","0.51205556","false","0","ATN1","10496","0.3469697"
"11338","false","3.70583333","0.0","NA","0.26984484","0.0","false","1","5","false","CORO1A","CORO1A","210.0","1","0","0","0.45883333","false","0","CORO1A","0","0.0"
"84217",,,,,,,,,,,,"MAST4",,,,,,"false",,"MAST4",,
"13064","false","3.75527778","2.032E-5","NA","0.26629189","0.0","false","2","5","false","SMAD1","SMAD1","41.5","2","0","0","0.44894444","false","0","SMAD1","6704","0.50625"
"13778","false","2.82611111","0.00206082","NA","0.35384313","0.11333333","true","25","4","false","PABPC1","PABPC1","53.8","25","0","0","0.63477778","false","0","PABPC1","317998","0.05805616"
"10475","false","3.01666667","8.72E-4","NA","0.33149171","0.14285714","false","8","4","false","HDAC1","HDAC1","103.375","8","0","0","0.59666667","false","0","HDAC1","145270","0.14728959"
"84222",,,,,,,,,,,,"CRTAC1",,,,,,"false",,"CRTAC1",,
"11692","false","3.35333333","1.602E-5","NA","0.29821074","0.3","false","5","4","false","HDAC11","HDAC11","60.8","5","0","0","0.52933333","false","0","HDAC11","3248","0.25787234"
"13715","false","2.84111111","0.00743737","NA","0.35197497","0.02304965","true","48","4","false","RAP1B","RAP1B","21.41666667","48","0","0","0.63177778","false","0","RAP1B","827534","0.04049125"
"13541","false","3.575","0.0","NA","0.27972028","0.0","false","1","5","false","HADHA","HADHA","285.0","1","0","0","0.485","false","0","HADHA","0","0.0"
"11541","false","3.23","4.1165E-4","NA","0.30959752","0.0","false","5","4","false","RPS23","RPS23","139.4","5","0","0","0.554","false","0","RPS23","129046","0.23338954"
"11013","false","3.2425","1.0227E-4","NA","0.30840401","0.14285714","false","8","4","false","HECW2","HECW2","56.875","8","0","0","0.5515","false","0","HECW2","19000","0.15870787"
"10845","false","3.23722222","2.3545E-4","NA","0.30890681","0.14285714","false","8","5","false","UBE2I","UBE2I","70.125","8","0","0","0.55255556","false","0","UBE2I","44014","0.15527778"
"11106","false","3.17277778","6.3477E-4","NA","0.31518123","0.14285714","false","7","4","false","HNRNPK","HNRNPK","110.85714286","7","0","0","0.56544444","false","0","HNRNPK","124060","0.16580867"
"84231",,,,,,,,,,,,"TUBGCP4",,,,,,"false",,"TUBGCP4",,
"11558","false","3.04777778","5.7699E-4","NA","0.32810791","0.08333333","false","9","4","false","CCDC8","CCDC8","94.88888889","9","0","0","0.59044444","false","0","CCDC8","139512","0.13950435"
"11561","false","3.39916667","3.982E-4","NA","0.29418975","0.33333333","false","3","4","false","PPP4C","PPP4C","196.0","3","0","0","0.52016667","false","0","PPP4C","95342","0.34692671"
"10488","false","3.55","1.6242E-4","NA","0.28169014","0.0","false","3","4","false","IRS4","IRS4","88.0","3","0","0","0.49","false","0","IRS4","24862","0.348"
"84238",,,,,,,,,,,,"RNF157",,,,,,"false",,"RNF157",,
"84240",,,,,,,,,,,,"PYROXD1",,,,,,"false",,"PYROXD1",,
"84242",,,,,,,,,,,,"DHX16",,,,,,"false",,"DHX16",,
"13397","false","3.76083333","0.0","NA","0.26589852","0.0","false","1","5","false","LSM2","LSM2","230.0","1","0","0","0.44783333","false","0","LSM2","0","0.0"
"13454","false","3.75222222","0.0","NA","0.26650874","0.0","false","1","5","false","KRTAP9-2","KRTAP9-2","137.0","1","0","0","0.44955556","false","0","KRTAP9-2","0","0.0"
"84246",,,,,,,,,,,,"POU1F1",,,,,,"false",,"POU1F1",,
"13020","false","3.80722222","0.0","NA","0.26265869","0.0","false","1","5","false","E2F1","E2F1","70.0","1","0","0","0.43855556","false","0","E2F1","0","0.0"
"11632","false","3.31305556","3.0796E-4","NA","0.30183617","0.33333333","false","4","4","false","CBL","CBL","152.5","4","0","0","0.53738889","false","0","CBL","70256","0.27481949"
"84250",,,,,,,,,,,,"NDUFS4",,,,,,"false",,"NDUFS4",,
"11109","false","3.30416667","7.588E-5","NA","0.30264817","0.1","false","5","4","false","NEDD4","NEDD4","66.2","5","0","0","0.53916667","false","0","NEDD4","15870","0.23512545"
