SUID,ALSOD,AverageShortestPathLength,BetweennessCentrality,Cell.type,Cell.type.x,Cell.type.y,ClosenessCentrality,ClusteringCoefficient,DEG,Degree,Eccentricity,IsSingleNode,Matching.Attribute,Matching.Attribute.1,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,OG_Gene,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
94936,FALSE,3.89138998,1.75E-04,NA,,,0.25697758,0,FALSE,6,6,FALSE,,USP7,USP7,23,6,0,FALSE,0,0.710861,FALSE,0,USP7,28958,0.17886179
94937,FALSE,4.04530107,0,NA,,,0.24720039,0,FALSE,1,8,FALSE,,MTCL1,MTCL1,46,1,0,FALSE,0,0.69546989,FALSE,0,MTCL1,0,0
94938,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,CYP4F11,CYP4F11,186,1,0,FALSE,0,0.70765335,FALSE,0,CYP4F11,0,0
94939,FALSE,3.99380979,8.91E-05,NA,,,0.25038749,0,FALSE,3,6,FALSE,,NUBP2,NUBP2,46.66666667,3,0,FALSE,0,0.70061902,FALSE,0,NUBP2,19326,0.37127371
94940,FALSE,3.69836804,1.41E-04,NA,,,0.27038953,0,FALSE,2,6,FALSE,,HSPC152,HSPC152,152.5,2,0,FALSE,0,0.7301632,FALSE,0,HSPC152,18974,0.50332226
94941,FALSE,4.18570625,8.10E-07,NA,,,0.23890831,0,FALSE,2,8,FALSE,,MAP1LC3A,MAP1LC3A,9.5,2,0,FALSE,0,0.68142938,FALSE,0,MAP1LC3A,170,0.60714286
94942,FALSE,3.21947102,0.00147627,NA,,,0.31061003,0,TRUE,9,7,FALSE,,TBC1D2B,TBC1D2B,22,9,0,FALSE,1,0.7780529,FALSE,0,TBC1D2B,146934,0.13207547
94943,FALSE,3.98030388,3.56E-05,NA,,,0.2512371,0,FALSE,2,8,FALSE,,TRIM54,TRIM54,60.5,2,0,FALSE,0,0.70196961,FALSE,0,TRIM54,10150,0.5173913
94944,FALSE,3.84214969,0,Neurons,,,0.26027096,1,FALSE,3,6,FALSE,,EPHB6,EPHB6,145.5,3,0,FALSE,1,0.71578503,FALSE,0,EPHB6,0,0.51052632
94945,FALSE,4.18851998,0,NA,,,0.23874782,0,FALSE,1,8,FALSE,,NEK9,NEK9,11,1,0,FALSE,0,0.681148,FALSE,0,NEK9,0,0
94946,FALSE,3.79037704,5.48E-04,NA,,,0.263826,0,FALSE,5,6,FALSE,,TRIP10,TRIP10,108.3333333,5,0,FALSE,2,0.7209623,FALSE,0,TRIP10,59126,0.34074074
94947,FALSE,4.16938661,0,NA,,,0.23984343,0,TRUE,1,7,FALSE,,C6orf120,C6orf120,22,1,0,FALSE,0,0.68306134,FALSE,0,C6orf120,0,0
94948,FALSE,3.96623523,3.11E-05,NA,,,0.25212826,0,FALSE,2,8,FALSE,,MINOS1,MINOS1,33.5,2,0,FALSE,0,0.70337648,FALSE,0,MINOS1,2602,0.5078125
94949,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,MAGEA4,MAGEA4,186,1,0,FALSE,0,0.70765335,FALSE,0,MAGEA4,0,0
94950,FALSE,3.86381542,3.42E-04,NA,,,0.25881154,0,FALSE,3,6,FALSE,,HIST1H4L,HIST1H4L,83.33333333,3,0,FALSE,0,0.71361846,FALSE,0,HIST1H4L,65474,0.34163209
94951,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,FOXH1,FOXH1,53,1,0,FALSE,0,0.69454136,FALSE,0,FOXH1,0,0
94952,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,SRI,SRI,53,1,0,FALSE,0,0.69454136,FALSE,0,SRI,0,0
94953,FALSE,3.85959482,5.98E-04,NA,,,0.25909455,0.1,FALSE,5,6,FALSE,,RUNX1T1,RUNX1T1,41.2,5,0,FALSE,0,0.71404052,FALSE,0,RUNX1T1,209164,0.21945946
94954,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,CPPED1,CPPED1,186,1,0,FALSE,0,0.70765335,FALSE,0,CPPED1,0,0
94955,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PHYKPL,PHYKPL,186,1,0,FALSE,0,0.70765335,FALSE,0,PHYKPL,0,0
94956,FALSE,3.80050647,5.09E-04,NA,,,0.26312283,0,FALSE,4,6,FALSE,,TNIP2,TNIP2,142,4,0,FALSE,2,0.71994935,FALSE,0,TNIP2,47758,0.50357143
94957,FALSE,3.00815982,0.02618285,NA,,,0.33242915,0.00201207,TRUE,76,6,FALSE,,TNFAIP3,TNFAIP3,6.12676056,76,0,FALSE,5,0.79918402,FALSE,0,TNFAIP3,3247800,0.02144555
94958,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,TNFRSF10B,TNFRSF10B,71,1,0,FALSE,0,0.69921216,FALSE,0,TNFRSF10B,0,0
94959,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,GIT2,GIT2,71,1,0,FALSE,0,0.69921216,FALSE,0,GIT2,0,0
94960,FALSE,4.00787845,0,Endothelial,,,0.24950857,0,FALSE,1,7,FALSE,,BIRC3,BIRC3,71,1,0,FALSE,0,0.69921216,FALSE,0,BIRC3,0,0
94961,FALSE,3.66122679,5.25E-04,NA,,,0.27313249,0.33333333,FALSE,3,7,FALSE,,ALDH9A1,ALDH9A1,122,3,0,FALSE,0,0.73387732,FALSE,0,ALDH9A1,52718,0.342723
94962,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,FBXO3,FBXO3,71,1,0,FALSE,0,0.69921216,FALSE,0,FBXO3,0,0
94963,TRUE,3.80050647,5.09E-04,NA,,,0.26312283,0,FALSE,2,6,FALSE,,TBK1,TBK1,142,2,0,FALSE,0,0.71994935,FALSE,0,TBK1,47758,0.50357143
94964,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,PPP6R3,PPP6R3,71,1,0,FALSE,0,0.69921216,FALSE,0,PPP6R3,0,0
94965,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,RARRES3,RARRES3,71,1,0,FALSE,0,0.69921216,FALSE,0,RARRES3,0,0
94966,FALSE,4.00787845,0,Microglia,,,0.24950857,0,FALSE,1,7,FALSE,,IRAK2,IRAK2,71,1,0,FALSE,0,0.69921216,FALSE,0,IRAK2,0,0
94967,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,CCM2,CCM2,186,1,0,FALSE,0,0.70765335,FALSE,0,CCM2,0,0
94968,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,KIAA1191,KIAA1191,186,1,0,FALSE,0,0.70765335,FALSE,0,KIAA1191,0,0
94969,FALSE,3.92346652,0,Neurons,,,0.25487665,0,FALSE,1,8,FALSE,,PACSIN1,PACSIN1,186,1,0,FALSE,0,0.70765335,FALSE,0,PACSIN1,0,0
94970,FALSE,4.07512662,0,NA,,,0.24539115,0,FALSE,1,6,FALSE,,NUP54,NUP54,37,1,0,FALSE,0,0.69248734,FALSE,0,NUP54,0,0
94971,FALSE,4.19471019,0,NA,,,0.23839549,0,FALSE,1,8,FALSE,,JADE2,JADE2,11,1,0,FALSE,0,0.68052898,FALSE,0,JADE2,0,0
94972,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PHYHD1,PHYHD1,186,1,0,FALSE,0,0.70765335,FALSE,0,PHYHD1,0,0
94973,FALSE,4.1181767,0,NA,,,0.24282591,0,FALSE,1,8,FALSE,,NDUFB11,NDUFB11,13,1,0,FALSE,0,0.68818233,FALSE,0,NDUFB11,0,0
94974,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,AHNAK,AHNAK,186,1,0,FALSE,0,0.70765335,FALSE,0,AHNAK,0,0
94975,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,AHCY,AHCY,186,1,0,FALSE,0,0.70765335,FALSE,0,AHCY,0,0
94976,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,MICA,MICA,186,1,0,FALSE,0,0.70765335,FALSE,0,MICA,0,0
94977,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,IFRD2,IFRD2,186,1,0,FALSE,0,0.70765335,FALSE,0,IFRD2,0,0
94978,FALSE,3.89617333,2.20E-04,NA,,,0.25666209,0,FALSE,2,8,FALSE,,CFL1,CFL1,113.5,2,0,FALSE,0,0.71038267,FALSE,0,CFL1,22020,0.5044843
94979,FALSE,3.75154755,6.39E-04,Neurons,,,0.26655666,0,FALSE,3,6,FALSE,,EVL,EVL,117.3333333,3,0,FALSE,0,0.72484524,FALSE,0,EVL,72992,0.34726368
94980,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,LDHB,LDHB,186,1,0,FALSE,0,0.70765335,FALSE,0,LDHB,0,0
94981,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,EPB41L1,EPB41L1,186,1,0,FALSE,0,0.70765335,FALSE,0,EPB41L1,0,0
94982,FALSE,4.11873945,0,NA,,,0.24279273,0,FALSE,1,6,FALSE,,ARFIP1,ARFIP1,47,1,0,FALSE,0,0.68812606,FALSE,0,ARFIP1,0,0
94983,FALSE,3.81373101,1.78E-04,NA,,,0.26221042,0,FALSE,2,8,FALSE,,ACOT7,ACOT7,114,2,0,FALSE,0,0.7186269,FALSE,0,ACOT7,22724,0.50446429
94984,FALSE,3.85227912,1.07E-04,NA,,,0.25958659,0,FALSE,2,6,FALSE,,NEUROG3,NEUROG3,133,2,0,FALSE,0,0.71477209,FALSE,0,NEUROG3,22108,0.51968504
94985,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,1,8,FALSE,,USP53,USP53,68,1,0,FALSE,0,0.69597636,FALSE,0,USP53,0,0
94986,FALSE,3.6589758,0.00111655,NA,,,0.27330052,0.04761905,FALSE,7,6,FALSE,,TERF2,TERF2,61.57142857,7,0,FALSE,0,0.73410242,FALSE,0,TERF2,304444,0.1564451
94987,FALSE,3.98171075,1.51E-05,Neurons,,,0.25114833,0,FALSE,3,6,FALSE,,RPS6KA6,RPS6KA6,29,3,0,FALSE,1,0.70182893,FALSE,0,RPS6KA6,2376,0.50909091
94988,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,TWF2,TWF2,186,1,0,FALSE,0,0.70765335,FALSE,0,TWF2,0,0
94989,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,RNF31,RNF31,71,1,0,FALSE,0,0.69921216,FALSE,0,RNF31,0,0
94990,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,TNFSF10,TNFSF10,71,1,0,FALSE,0,0.69921216,FALSE,0,TNFSF10,0,0
94991,FALSE,3.93612831,0,NA,,,0.25405676,1,FALSE,2,6,FALSE,,UBE2N,UBE2N,58,2,0,FALSE,0,0.70638717,FALSE,0,UBE2N,0,0.51785714
94992,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,TRIM2,TRIM2,71,1,0,FALSE,0,0.69921216,FALSE,0,TRIM2,0,0
94993,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,RNF14,RNF14,71,1,0,FALSE,0,0.69921216,FALSE,0,RNF14,0,0
94994,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,RLIM,RLIM,71,1,0,FALSE,0,0.69921216,FALSE,0,RLIM,0,0
94995,FALSE,3.90151941,6.35E-05,NA,,,0.2563104,0,FALSE,2,6,FALSE,,TRIM8,TRIM8,97.5,2,0,FALSE,0,0.70984806,FALSE,0,TRIM8,20218,0.53611111
94996,FALSE,3.72819358,0.00123313,NA,,,0.26822642,0,FALSE,5,6,FALSE,,NFKB2,NFKB2,115.3333333,5,0,FALSE,2,0.72718064,FALSE,0,NFKB2,112446,0.33726647
94997,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,OCLN,OCLN,71,1,0,FALSE,0,0.69921216,FALSE,0,OCLN,0,0
94998,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,RNF114,RNF114,71,1,0,FALSE,0,0.69921216,FALSE,0,RNF114,0,0
94999,FALSE,3.97580191,3.80E-05,NA,,,0.25152159,0,FALSE,3,7,FALSE,,TNIP1,TNIP1,46,3,0,FALSE,1,0.70241981,FALSE,0,TNIP1,6198,0.51136364
95000,FALSE,3.99127743,0,NA,,,0.25054635,1,FALSE,2,7,FALSE,,LAMP1,LAMP1,49.5,2,0,FALSE,0,0.70087226,FALSE,0,LAMP1,0,0.515625
95001,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,GLDC,GLDC,71,1,0,FALSE,0,0.69921216,FALSE,0,GLDC,0,0
95002,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,KIF11,KIF11,71,1,0,FALSE,0,0.69921216,FALSE,0,KIF11,0,0
95003,FALSE,3.65756894,6.26E-04,NA,,,0.27340565,0,FALSE,3,7,FALSE,,MCM6,MCM6,116,3,0,FALSE,0,0.73424311,FALSE,0,MCM6,63942,0.33923304
95004,FALSE,3.67529544,4.45E-04,NA,,,0.27208697,0,FALSE,2,7,FALSE,,NDUFS1,NDUFS1,162,2,0,FALSE,0,0.73247046,FALSE,0,NDUFS1,43244,0.503125
95005,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,RNH1,RNH1,71,1,0,FALSE,0,0.69921216,FALSE,0,RNH1,0,0
95006,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,BECN1,BECN1,71,1,0,FALSE,0,0.69921216,FALSE,0,BECN1,0,0
95007,FALSE,3.89898706,7.61E-05,NA,,,0.25647687,0.33333333,FALSE,4,6,FALSE,,IRAK1,IRAK1,68.66666667,4,0,FALSE,1,0.71010129,FALSE,0,IRAK1,21630,0.36541889
95008,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,IRF7,IRF7,71,1,0,FALSE,0,0.69921216,FALSE,0,IRF7,0,0
95009,FALSE,3.89842431,9.18E-04,NA,,,0.25651389,0,FALSE,3,6,FALSE,,TNF,TNF,66.33333333,3,0,FALSE,0,0.71015757,FALSE,0,TNF,201088,0.35701275
95010,FALSE,3.81373101,4.15E-04,NA,,,0.26221042,0,FALSE,6,6,FALSE,,TNFRSF1A,TNFRSF1A,51.16666667,6,0,FALSE,0,0.7186269,FALSE,0,TNFRSF1A,104552,0.18718905
95011,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,HAAO,HAAO,186,1,0,FALSE,0,0.70765335,FALSE,0,HAAO,0,0
95012,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,GAMT,GAMT,186,1,0,FALSE,0,0.70765335,FALSE,0,GAMT,0,0
95013,FALSE,3.97861564,0,NA,,,0.25134371,0,FALSE,1,6,FALSE,,ADCY7,ADCY7,120,1,0,FALSE,0,0.70213844,FALSE,0,ADCY7,0,0
95014,FALSE,3.97552054,0.00136992,NA,,,0.25153939,0,TRUE,10,7,FALSE,,MUS81,MUS81,6.88888889,10,0,FALSE,1,0.70244795,FALSE,0,MUS81,677842,0.12801932
95015,FALSE,4.17276308,1.74E-05,NA,,,0.23964936,0,FALSE,2,8,FALSE,,FBXL5,FBXL5,14,2,0,FALSE,0,0.68272369,FALSE,0,FBXL5,10780,0.5
95016,FALSE,4.01378728,1.37E-04,NA,,,0.24914125,0,FALSE,4,8,FALSE,,PLK1,PLK1,22,4,0,FALSE,0,0.69862127,FALSE,0,PLK1,49478,0.2625
95017,TRUE,3.90996061,1.41E-04,NA,,,0.25575705,0,FALSE,2,8,FALSE,,SNCG,SNCG,100.5,2,0,FALSE,0,0.70900394,FALSE,0,SNCG,53728,0.50507614
95018,TRUE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PCP4,PCP4,186,1,0,FALSE,0,0.70765335,FALSE,0,PCP4,0,0
95019,FALSE,3.86691052,1.27E-04,NA,,,0.25860438,0,FALSE,2,6,FALSE,,BCAS2,BCAS2,119,2,0,FALSE,0,0.71330895,FALSE,0,BCAS2,30310,0.50643777
95020,FALSE,3.97439505,0,NA,,,0.25161062,0,FALSE,1,6,FALSE,,YEATS2,YEATS2,124,1,0,FALSE,0,0.7025605,FALSE,0,YEATS2,0,0
95021,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,NOL3,NOL3,186,1,0,FALSE,0,0.70765335,FALSE,0,NOL3,0,0
95022,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PGM1,PGM1,186,1,0,FALSE,0,0.70765335,FALSE,0,PGM1,0,0
95023,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,AIPL1,AIPL1,186,1,0,FALSE,0,0.70765335,FALSE,0,AIPL1,0,0
95024,FALSE,3.97720878,0,NA,,,0.25143261,0,FALSE,2,6,FALSE,,SOX6,SOX6,85,2,0,FALSE,1,0.70227912,FALSE,0,SOX6,0,0
95025,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,GNMT,GNMT,186,1,0,FALSE,0,0.70765335,FALSE,0,GNMT,0,0
95026,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,AFAP1L2,AFAP1L2,186,1,0,FALSE,0,0.70765335,FALSE,0,AFAP1L2,0,0
95027,FALSE,3.66263365,0.00253752,NA,,,0.27302758,0,FALSE,7,7,FALSE,,KHDRBS1,KHDRBS1,61.16666667,7,0,FALSE,1,0.73373663,FALSE,0,KHDRBS1,360796,0.16948357
95028,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,CRCP,CRCP,53,1,0,FALSE,0,0.69454136,FALSE,0,CRCP,0,0
95029,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,ARMC8,ARMC8,53,1,0,FALSE,0,0.69454136,FALSE,0,ARMC8,0,0
95030,FALSE,3.85227912,1.07E-04,NA,,,0.25958659,0,FALSE,2,6,FALSE,,DGCR6,DGCR6,133,2,0,FALSE,0,0.71477209,FALSE,0,DGCR6,22108,0.51968504
95031,FALSE,3.85227912,1.07E-04,NA,,,0.25958659,0,FALSE,2,6,FALSE,,C1orf109,C1orf109,133,2,0,FALSE,0,0.71477209,FALSE,0,C1orf109,22108,0.51968504
95032,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ZBED2,ZBED2,186,1,0,FALSE,0,0.70765335,FALSE,0,ZBED2,0,0
95033,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PDLIM2,PDLIM2,186,1,0,FALSE,0,0.70765335,FALSE,0,PDLIM2,0,0
95034,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,MAP7,MAP7,186,1,0,FALSE,0,0.70765335,FALSE,0,MAP7,0,0
95035,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,XAGE2,XAGE2,186,1,0,FALSE,0,0.70765335,FALSE,0,XAGE2,0,0
95036,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,MADD,MADD,186,1,0,FALSE,0,0.70765335,FALSE,0,MADD,0,0
95037,FALSE,3.88970174,9.67E-05,NA,,,0.25708912,0.33333333,FALSE,3,6,FALSE,,TERT,TERT,76.33333333,3,0,FALSE,0,0.71102983,FALSE,0,TERT,13600,0.33928571
95038,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,CAMK1D,CAMK1D,186,1,0,FALSE,0,0.70765335,FALSE,0,CAMK1D,0,0
95039,FALSE,3.84468205,3.44E-04,NA,,,0.26009953,0,FALSE,2,6,FALSE,,PROSER2,PROSER2,124,2,0,FALSE,0,0.7155318,FALSE,0,PROSER2,30962,0.50409836
95040,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,CLIC3,CLIC3,186,1,0,FALSE,0,0.70765335,FALSE,0,CLIC3,0,0
95041,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PALM,PALM,186,1,0,FALSE,0,0.70765335,FALSE,0,PALM,0,0
95042,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,C15orf57,C15orf57,186,1,0,FALSE,0,0.70765335,FALSE,0,C15orf57,0,0
95043,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PDE1B,PDE1B,186,1,0,FALSE,0,0.70765335,FALSE,0,PDE1B,0,0
95044,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ISYNA1,ISYNA1,186,1,0,FALSE,0,0.70765335,FALSE,0,ISYNA1,0,0
95045,FALSE,3.81457513,5.75E-04,NA,,,0.26215239,0,FALSE,3,6,FALSE,,DDX19B,DDX19B,98.33333333,3,0,FALSE,0,0.71854249,FALSE,0,DDX19B,69982,0.33914053
95046,FALSE,3.83764772,2.29E-04,NA,,,0.26057629,0,FALSE,2,6,FALSE,,FES,FES,124,2,0,FALSE,0,0.71623523,FALSE,0,FES,25902,0.50617284
95047,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,DNPH1,DNPH1,186,1,0,FALSE,0,0.70765335,FALSE,0,DNPH1,0,0
95048,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ACY1,ACY1,186,1,0,FALSE,0,0.70765335,FALSE,0,ACY1,0,0
95049,FALSE,5.44569499,0,NA,,,0.18363129,0,FALSE,1,8,FALSE,,RAB3D,RAB3D,14,1,0,FALSE,0,0.5554305,FALSE,0,RAB3D,0,0
95050,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ENSA,ENSA,186,1,0,FALSE,0,0.70765335,FALSE,0,ENSA,0,0
95051,FALSE,3.92346652,0,Microglia,,,0.25487665,0,FALSE,1,8,FALSE,,IL1RN,IL1RN,186,1,0,FALSE,0,0.70765335,FALSE,0,IL1RN,0,0
95052,FALSE,3.89392234,1.29E-04,NA,,,0.25681046,0,FALSE,2,8,FALSE,,PACSIN2,PACSIN2,110.5,2,0,FALSE,0,0.71060777,FALSE,0,PACSIN2,21450,0.50694444
95053,FALSE,3.14096792,0.0031693,NA,,,0.3183732,0,TRUE,8,7,FALSE,,PDE4A,PDE4A,38.71428571,8,0,FALSE,1,0.78590321,FALSE,0,PDE4A,186538,0.145615
95054,FALSE,4.14068655,0,NA,,,0.24150584,0,FALSE,1,8,FALSE,,AKAP6,AKAP6,7,1,0,FALSE,0,0.68593134,FALSE,0,AKAP6,0,0
95055,FALSE,4.05374226,3.22E-05,NA,,,0.24668564,0,FALSE,2,6,FALSE,,SLX1B,SLX1B,33,2,0,FALSE,0,0.69462577,FALSE,0,SLX1B,27058,0.50793651
95056,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,2,6,FALSE,,ID2,ID2,53,2,0,FALSE,1,0.69454136,FALSE,0,ID2,0,0
95057,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,RECQL4,RECQL4,186,1,0,FALSE,0,0.70765335,FALSE,0,RECQL4,0,0
95058,FALSE,3.91249297,7.74E-05,Neurons,,,0.25559151,0,FALSE,3,8,FALSE,,DCX,DCX,98.5,3,0,FALSE,1,0.7087507,FALSE,0,DCX,6942,0.50257732
95059,FALSE,3.63055712,5.58E-04,NA,,,0.27543982,0,FALSE,2,7,FALSE,,SBDS,SBDS,219.5,2,0,FALSE,0,0.73694429,FALSE,0,SBDS,87634,0.50813953
95060,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,SULT1C2,SULT1C2,186,1,0,FALSE,0,0.70765335,FALSE,0,SULT1C2,0,0
95061,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,TMSB10,TMSB10,186,1,0,FALSE,0,0.70765335,FALSE,0,TMSB10,0,0
95062,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ACTN4,ACTN4,186,1,0,FALSE,0,0.70765335,FALSE,0,ACTN4,0,0
95063,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,MYO5C,MYO5C,186,1,0,FALSE,0,0.70765335,FALSE,0,MYO5C,0,0
95064,FALSE,3.91389983,1.00E-04,NA,,,0.25549964,0,FALSE,2,8,FALSE,,LAMC3,LAMC3,100.5,2,0,FALSE,0,0.70861002,FALSE,0,LAMC3,10002,0.50507614
95065,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,RASGEF1C,RASGEF1C,186,1,0,FALSE,0,0.70765335,FALSE,0,RASGEF1C,0,0
95066,FALSE,3.89617333,6.94E-04,NA,,,0.25666209,0,FALSE,2,8,FALSE,,CYLC2,CYLC2,113.5,2,0,FALSE,0,0.71038267,FALSE,0,CYLC2,220738,0.50223214
95067,FALSE,3.85087226,4.13E-04,NA,,,0.25968143,0,FALSE,2,6,FALSE,,RPS7,RPS7,144,2,0,FALSE,0,0.71491277,FALSE,0,RPS7,59032,0.50530035
95068,FALSE,3.55317952,0.00189067,NA,,,0.28143807,0.06666667,FALSE,6,6,FALSE,,PCMT1,PCMT1,96.66666667,6,0,FALSE,0,0.74468205,FALSE,0,PCMT1,402634,0.18216319
95069,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,TMPRSS13,TMPRSS13,186,1,0,FALSE,0,0.70765335,FALSE,0,TMPRSS13,0,0
95070,FALSE,4.10157569,0,Endothelial,,,0.24380874,0,FALSE,1,6,FALSE,,H3F3C,H3F3C,24,1,0,FALSE,0,0.68984243,FALSE,0,H3F3C,0,0
95071,FALSE,3.80191334,8.33E-04,NA,,,0.26302546,0,FALSE,4,6,FALSE,,RBM14,RBM14,77.5,4,0,FALSE,0,0.71980867,FALSE,0,RBM14,306708,0.25757576
95072,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ATXN2L,ATXN2L,186,1,0,FALSE,0,0.70765335,FALSE,0,ATXN2L,0,0
95073,FALSE,3.92346652,0,Neurons,,,0.25487665,0,FALSE,2,8,FALSE,,ACD,ACD,186,2,0,FALSE,1,0.70765335,FALSE,0,ACD,0,0
95074,FALSE,4.10635903,5.63E-06,NA,,,0.24352474,0,FALSE,3,8,FALSE,,GGA3,GGA3,18,3,0,FALSE,1,0.6893641,FALSE,0,GGA3,456,0.51515152
95075,FALSE,3.71384356,2.03E-04,NA,,,0.26926282,0.07142857,FALSE,8,6,FALSE,,PAN2,PAN2,31.875,8,0,FALSE,0,0.72861564,FALSE,0,PAN2,52974,0.15625
95076,FALSE,4.01828925,0,NA,,,0.24886212,0,FALSE,1,6,FALSE,,PRPF19,PRPF19,102,1,0,FALSE,0,0.69817107,FALSE,0,PRPF19,0,0
95077,FALSE,3.86409679,1.42E-04,NA,,,0.25879269,0,FALSE,3,6,FALSE,,TICAM1,TICAM1,55.33333333,3,0,FALSE,0,0.71359032,FALSE,0,TICAM1,37886,0.3482906
95078,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,RBKS,RBKS,186,1,0,FALSE,0,0.70765335,FALSE,0,RBKS,0,0
