"SUID","name","selected","shared name"
"168635","CBLB","false","CBLB"
"168637","ZNF587","false","ZNF587"
"168639","ATXN1L","false","ATXN1L"
"168642","ACD","false","ACD"
"168645","FADD","false","FADD"
"168647","BLM","false","BLM"
"168649","PDHA1","false","PDHA1"
"168651","SUB1","false","SUB1"
"168653","ESR2","false","ESR2"
"168655","PTRH2","false","PTRH2"
"168657","SURB7","false","SURB7"
"168659","MYB","false","MYB"
"168661","MED11","false","MED11"
"168663","MTOR","false","MTOR"
"168665","MCL1","false","MCL1"
"168667","NOP2","false","NOP2"
"168669","RIPK2","false","RIPK2"
"168672","HGS","false","HGS"
"168674","NDUFA7","false","NDUFA7"
"168676","CHAF1A","false","CHAF1A"
"168678","RNF13","false","RNF13"
"168681","KRTAP10-1","false","KRTAP10-1"
"168683","CDK1","false","CDK1"
"168685","TWSG1","false","TWSG1"
"168687","CASP3","false","CASP3"
"168690","CACNG2","false","CACNG2"
"168692","GLIS2","false","GLIS2"
"168695","HNRNPH2","false","HNRNPH2"
"168697","CARD4","false","CARD4"
"168699","RELA","false","RELA"
"168703","BZRAP1","false","BZRAP1"
"168705","DGCR6","false","DGCR6"
"168707","ARHGEF40","false","ARHGEF40"
"168708","LGR4","false","LGR4"
"168710","CCNB2","false","CCNB2"
"168712","PPP1R2","false","PPP1R2"
"168714","WDR77","false","WDR77"
"168716","MAGED1","false","MAGED1"
"168718","DDX5","false","DDX5"
"168720","FBXO6","false","FBXO6"
"168722","SLC6A12","false","SLC6A12"
"168723","ERBIN","false","ERBIN"
"168725","NFKB2","false","NFKB2"
"168727","ITCH","false","ITCH"
"168729","NONO","false","NONO"
"168731","SRP14","false","SRP14"
"168733","SCFD1","false","SCFD1"
"168735","ABI2","false","ABI2"
"168737","TFAP4","false","TFAP4"
"168739","PSMC5","false","PSMC5"
"168741","HIST3H3","false","HIST3H3"
"168743","EAF1","false","EAF1"
"168745","POM121","false","POM121"
"168747","RUNX1T1","false","RUNX1T1"
"168749","GLMN","false","GLMN"
"168751","ATP6V1E1","false","ATP6V1E1"
"168754","DCC","false","DCC"
"168756","MORF4L1","false","MORF4L1"
"168758","MARCKSL1","false","MARCKSL1"
"168761","TOP1","false","TOP1"
"168763","RPA1","false","RPA1"
"168765","JUN","false","JUN"
"168767","MRPL44","false","MRPL44"
"168770","MED28","false","MED28"
"168772","TNFRSF10B","false","TNFRSF10B"
"168775","TMPO","false","TMPO"
"168778","VAC14","false","VAC14"
"168780","MED19","false","MED19"
"168782","MED24","false","MED24"
"168785","KLF5","false","KLF5"
"168788","MAML1","false","MAML1"
"168790","H3F3A","false","H3F3A"
"168792","CAPN2","false","CAPN2"
"168794","CASP8","false","CASP8"
"168796","C12orf57","false","C12orf57"
"168798","SPERT","false","SPERT"
"168801","HDAC2","false","HDAC2"
"168803","HRG","false","HRG"
"168805","CD36","false","CD36"
"168808","HOXA1","false","HOXA1"
"168810","SPRY2","false","SPRY2"
"168812","KRTAP10-3","false","KRTAP10-3"
"168814","BMP1","false","BMP1"
"168816","COPS2","false","COPS2"
"168819","VAMP2","false","VAMP2"
"168821","DNM1","false","DNM1"
"168824","PITPNM3","false","PITPNM3"
"168826","SOCS2","false","SOCS2"
"168828","GP1BB","false","GP1BB"
"168830","NR0B2","false","NR0B2"
"168833","CDH22","false","CDH22"
"168835","SYN3","false","SYN3"
"168838","GNAQ","false","GNAQ"
"168840","MED26","false","MED26"
"168841","EAF2","false","EAF2"
"168843","LSM8","false","LSM8"
"168845","ELAVL1","false","ELAVL1"
"168847","CLN8","false","CLN8"
"168851","PPARGC1A","false","PPARGC1A"
"168857","CHMP2A","false","CHMP2A"
"168859","MED17","false","MED17"
"168861","RND3","false","RND3"
"168863","TRAF4","false","TRAF4"
"168865","PPP1R18","false","PPP1R18"
"168867","F2R","false","F2R"
"168869","REST","false","REST"
"168872","CACNG3","false","CACNG3"
"168874","DAB2IP","false","DAB2IP"
"168876","DOK2","false","DOK2"
"168878","TOP2A","false","TOP2A"
"168880","FYN","false","FYN"
"168883","MAPK1IP1L","false","MAPK1IP1L"
"168885","BTG1","false","BTG1"
"168887","HCTP4","false","HCTP4"
"168889","EIF3D","false","EIF3D"
"168891","CD2AP","false","CD2AP"
"168894","DEDD2","false","DEDD2"
"168896","EWSR1","false","EWSR1"
"168898","MYC","false","MYC"
"168900","CYP2E1","false","CYP2E1"
"168901","GATM","false","GATM"
"168903","DEPP","false","DEPP"
"168905","SUPT16H","false","SUPT16H"
"168908","RHOB","false","RHOB"
"168910","PCBP2","false","PCBP2"
"168913","USH1C","false","USH1C"
"168915","PCBP1","false","PCBP1"
"168918","FUBP3","false","FUBP3"
"168921","RAD21","false","RAD21"
"168923","BCL6","false","BCL6"
"168926","CCT5","false","CCT5"
"168928","PTBP2","false","PTBP2"
"168931","PDS5B","false","PDS5B"
"168933","GNB5","false","GNB5"
"168935","GNAI3","false","GNAI3"
"168940","USP28","false","USP28"
"168943","RASD1","false","RASD1"
"168947","SAP30","false","SAP30"
"168949","IKZF3","false","IKZF3"
"168951","IKZF2","false","IKZF2"
"168953","GRIN3B","false","GRIN3B"
"168955","SMARCE1","false","SMARCE1"
"168957","MXI1","false","MXI1"
"168959","CIITA","false","CIITA"
"168962","YWHAZ","false","YWHAZ"
"168965","SRPK2","false","SRPK2"
"168967","PSMA1","false","PSMA1"
"168969","USP2","false","USP2"
"168971","TRPC4","false","TRPC4"
"168973","TRAF1","false","TRAF1"
"168976","TTF1","false","TTF1"
"168978","TRIM72","false","TRIM72"
"168980","FLOT2","false","FLOT2"
"168982","FAM162A","false","FAM162A"
"168984","NOP56","false","NOP56"
"168986","GTF3C4","false","GTF3C4"
"168988","TMED10","false","TMED10"
"168990","HNRNPH1","false","HNRNPH1"
"168992","LIPE","false","LIPE"
"168995","BAG3","false","BAG3"
"168998","NKX2-1","false","NKX2-1"
"169000","CARM1","false","CARM1"
"169003","SRRT","false","SRRT"
"169005","ERG","false","ERG"
"169007","SUV39H1","false","SUV39H1"
"169009","KAT5","false","KAT5"
"169011","GRB2","false","GRB2"
"169013","CRK","false","CRK"
"169015","SH3GL2","false","SH3GL2"
"169017","AMPH","false","AMPH"
"169022","ITSN2","false","ITSN2"
"169024","POLE3","false","POLE3"
"169026","EIF3A","false","EIF3A"
"169029","MAGEA11","false","MAGEA11"
"169031","FAM9B","false","FAM9B"
"169035","CASK","false","CASK"
"169037","APPL1","false","APPL1"
"169039","CDK2","false","CDK2"
"169041","LRP1","false","LRP1"
"169045","OSGEP","false","OSGEP"
"169047","DLG3","false","DLG3"
"169049","BAP1","false","BAP1"
"169051","TRIM27","false","TRIM27"
"169053","MAPK6","false","MAPK6"
"169055","ELL2","false","ELL2"
"169057","VIM","false","VIM"
"169059","SFN","false","SFN"
"169061","POP7","false","POP7"
"169063","CAMK1","false","CAMK1"
"169065","PRKCD","false","PRKCD"
"169067","CDK19","false","CDK19"
"169069","PSME4","false","PSME4"
"169071","TPR","false","TPR"
"169074","MOS","false","MOS"
"169077","SPTBN4","false","SPTBN4"
"169080","NFATC4","false","NFATC4"
"169081","GPR22","false","GPR22"
"169083","TFAP2C","false","TFAP2C"
"169085","MDM2","false","MDM2"
"169089","RIPK1","false","RIPK1"
"169091","HLA-DMB","false","HLA-DMB"
"169093","ALG2","false","ALG2"
"169096","CARD6","false","CARD6"
"169098","ATG3","false","ATG3"
"169100","NLK","false","NLK"
"169102","H1FX","false","H1FX"
"169104","NUP214","false","NUP214"
"169106","DKFZp686J11229","false","DKFZp686J11229"
"169108","LNX1","false","LNX1"
"169110","CAMK2G","false","CAMK2G"
"169112","SNRPA1","false","SNRPA1"
"169116","THOC6","false","THOC6"
"169119","MED25","false","MED25"
"169121","NFE2L2","false","NFE2L2"
"169124","PIAS4","false","PIAS4"
"169126","C1orf115","false","C1orf115"
"169128","CREB3L2","false","CREB3L2"
"169130","PRKAA2","false","PRKAA2"
"169132","MRPL46","false","MRPL46"
"169134","NCF1","false","NCF1"
"169136","CDC34","false","CDC34"
"169138","PSMA2","false","PSMA2"
"169141","DAZAP2","false","DAZAP2"
"169143","STOML1","false","STOML1"
"169145","GRIN2B","false","GRIN2B"
"169147","TRAF3","false","TRAF3"
"169149","RNF220","false","RNF220"
"169152","KDM3A","false","KDM3A"
"169154","RBM11","false","RBM11"
"169156","KRT40","false","KRT40"
"169160","BIRC2","false","BIRC2"
"169162","RAF1","false","RAF1"
"169164","AFF4","false","AFF4"
"169166","CCAR2","false","CCAR2"
"169169","DCLRE1C","false","DCLRE1C"
"169171","RERE","false","RERE"
"169174","UBE2QL1","false","UBE2QL1"
"169176","HCFC1","false","HCFC1"
"169179","ZC3H11A","false","ZC3H11A"
"169182","CTBP2","false","CTBP2"
"169184","APTX","false","APTX"
"169186","SNRPF","false","SNRPF"
"169188","SOCS3","false","SOCS3"
"169190","STUB1","false","STUB1"
"169192","DUSP14","false","DUSP14"
"169194","SIRT7","false","SIRT7"
"169196","PARP1","false","PARP1"
"169198","HECW2","false","HECW2"
"169200","WDR26","false","WDR26"
"169205","SMAD7","false","SMAD7"
"169207","TRAF3IP3","false","TRAF3IP3"
"169209","PNKP","false","PNKP"
"169211","SMARCA5","false","SMARCA5"
"169213","TIAM1","false","TIAM1"
"169215","DLC1","false","DLC1"
"169218","TAL1","false","TAL1"
"169219","SSBP3","false","SSBP3"
"169221","CDC42","false","CDC42"
"169223","LDB2","false","LDB2"
"169224","LHX4","false","LHX4"
"169226","SSBP2","false","SSBP2"
"169228","RILP","false","RILP"
"169231","BRCA1","false","BRCA1"
"169235","GRM2","false","GRM2"
"169238","NOTCH1","false","NOTCH1"
"169240","BAIAP2L1","false","BAIAP2L1"
"169242","LMO3","false","LMO3"
"169244","RASIP1","false","RASIP1"
"169249","TSNAX","false","TSNAX"
"169251","SLC11A2","false","SLC11A2"
"169253","SMAD3","false","SMAD3"
"169255","EPS8","false","EPS8"
"169257","PON2","false","PON2"
"169259","SDPR","false","SDPR"
"169261","PRKCDBP","false","PRKCDBP"
"169263","NTRK3","false","NTRK3"
"169265","NEDD9","false","NEDD9"
"169267","LDB1","false","LDB1"
"169269","PTPRS","false","PTPRS"
