"Gene.symbol","Cell.type","SUID","name","selected","OG_Gene","ALSOD","DEG"
"POM121",NA,168745,"POM121","false",FALSE,FALSE,FALSE
"PON2",NA,169257,"PON2","false",FALSE,TRUE,FALSE
"POT1",NA,168296,"POT1","false",FALSE,FALSE,TRUE
"POU2F1",NA,170283,"POU2F1","false",FALSE,FALSE,FALSE
"PPARGC1A",NA,168851,"PPARGC1A","false",FALSE,FALSE,FALSE
"PPIA",NA,169599,"PPIA","false",FALSE,FALSE,FALSE
"PPIE",NA,170393,"PPIE","false",FALSE,FALSE,FALSE
"PPP1CA",NA,168057,"PPP1CA","false",FALSE,FALSE,FALSE
"PPP1CC",NA,170130,"PPP1CC","false",FALSE,FALSE,FALSE
"PPP1R18",NA,168865,"PPP1R18","false",FALSE,FALSE,FALSE
"PPP1R2",NA,168712,"PPP1R2","false",FALSE,FALSE,FALSE
"PPP2CA",NA,168379,"PPP2CA","false",FALSE,FALSE,FALSE
"PPP2R1A",NA,170019,"PPP2R1A","false",FALSE,FALSE,FALSE
"PPP2R2A",NA,170007,"PPP2R2A","false",FALSE,FALSE,FALSE
"PPP3CB",NA,169507,"PPP3CB","false",FALSE,FALSE,FALSE
"PPP5C",NA,169481,"PPP5C","false",FALSE,FALSE,FALSE
"PQBP1",NA,170070,"PQBP1","false",FALSE,FALSE,FALSE
"PRKAB2",NA,167954,"PRKAB2","false",FALSE,FALSE,FALSE
"PRKACA",NA,169324,"PRKACA","false",FALSE,FALSE,FALSE
"PRKCB",NA,169848,"PRKCB","false",FALSE,FALSE,FALSE
"PRKCD",NA,169065,"PRKCD","false",FALSE,FALSE,FALSE
"PRKCDBP",NA,169261,"PRKCDBP","false",FALSE,FALSE,FALSE
"PRKCG",NA,170005,"PRKCG","false",FALSE,FALSE,FALSE
"PRKN",NA,167838,"PRKN","false",FALSE,FALSE,FALSE
"PRMT1",NA,169306,"PRMT1","false",FALSE,FALSE,FALSE
"PRMT5",NA,168591,"PRMT5","false",FALSE,FALSE,FALSE
"PRNP",NA,169687,"PRNP","false",FALSE,FALSE,FALSE
"PROP1",NA,170419,"PROP1","false",FALSE,FALSE,FALSE
"PRPF19",NA,168298,"PRPF19","false",FALSE,FALSE,FALSE
"PSEN1",NA,168209,"PSEN1","false",FALSE,TRUE,FALSE
"PSEN2",NA,169663,"PSEN2","false",FALSE,FALSE,FALSE
"PSG9",NA,169441,"PSG9","false",FALSE,FALSE,FALSE
"PSMA1",NA,168967,"PSMA1","false",FALSE,FALSE,FALSE
"PSMA2",NA,169138,"PSMA2","false",FALSE,FALSE,FALSE
"PSMA3",NA,168023,"PSMA3","false",FALSE,FALSE,FALSE
"PSMC5",NA,168739,"PSMC5","false",FALSE,FALSE,FALSE
"PSMD11",NA,169707,"PSMD11","false",FALSE,FALSE,FALSE
"PSMD2",NA,169443,"PSMD2","false",FALSE,FALSE,FALSE
"PSMD3",NA,168064,"PSMD3","false",FALSE,FALSE,FALSE
"PSME3",NA,170461,"PSME3","false",FALSE,FALSE,FALSE
"PSME4",NA,169069,"PSME4","false",FALSE,FALSE,FALSE
"PSMF1",NA,169779,"PSMF1","false",FALSE,FALSE,FALSE
"PTBP1",NA,170237,"PTBP1","false",FALSE,FALSE,FALSE
"PTBP2",NA,168928,"PTBP2","false",FALSE,FALSE,FALSE
"PTEN",NA,168095,"PTEN","false",FALSE,FALSE,FALSE
"PTK2",NA,169524,"PTK2","false",FALSE,FALSE,FALSE
"PTK2B",NA,167913,"PTK2B","false",TRUE,FALSE,FALSE
"PTN",NA,170287,"PTN","false",FALSE,FALSE,FALSE
"PTPN11",NA,169376,"PTPN11","false",FALSE,FALSE,FALSE
"PTPN12",NA,170031,"PTPN12","false",FALSE,FALSE,FALSE
"PTPRS",NA,169269,"PTPRS","false",FALSE,FALSE,FALSE
"PTRF",NA,168287,"PTRF","false",TRUE,FALSE,FALSE
"PTRH2",NA,168655,"PTRH2","false",FALSE,FALSE,FALSE
"PXN",NA,169889,"PXN","false",FALSE,FALSE,FALSE
"QKI",NA,167833,"QKI","false",TRUE,FALSE,FALSE
"RAB27A",NA,169450,"RAB27A","false",FALSE,FALSE,TRUE
"RABEP1",NA,169501,"RABEP1","false",FALSE,FALSE,FALSE
"RAC1",NA,168120,"RAC1","false",FALSE,FALSE,FALSE
"RACK1",NA,167841,"RACK1","false",FALSE,FALSE,FALSE
"RAD21",NA,168921,"RAD21","false",FALSE,FALSE,FALSE
"RAF1",NA,169162,"RAF1","false",FALSE,FALSE,FALSE
"RALY",NA,170101,"RALY","false",FALSE,FALSE,FALSE
"RAP2A",NA,169868,"RAP2A","false",FALSE,FALSE,FALSE
"RAPGEF2",NA,170084,"RAPGEF2","false",FALSE,FALSE,FALSE
"RASA1",NA,167888,"RASA1","false",FALSE,FALSE,FALSE
"RASD1",NA,168943,"RASD1","false",FALSE,FALSE,FALSE
"RASIP1",NA,169244,"RASIP1","false",FALSE,FALSE,FALSE
"RB1",NA,169396,"RB1","false",FALSE,FALSE,FALSE
"RB1CC1",NA,169676,"RB1CC1","false",FALSE,FALSE,FALSE
"RBBP4",NA,168128,"RBBP4","false",FALSE,FALSE,FALSE
"RBFOX1",NA,169732,"RBFOX1","false",FALSE,FALSE,FALSE
"RBM11",NA,169154,"RBM11","false",FALSE,FALSE,FALSE
"RBM14",NA,168621,"RBM14","false",FALSE,FALSE,FALSE
"RBM22",NA,168527,"RBM22","false",FALSE,FALSE,FALSE
"RBM23",NA,168292,"RBM23","false",FALSE,FALSE,FALSE
"RBM42",NA,168546,"RBM42","false",FALSE,FALSE,FALSE
"RBM5",NA,170073,"RBM5","false",FALSE,FALSE,TRUE
"RBPMS",NA,168238,"RBPMS","false",FALSE,FALSE,FALSE
"RBX1",NA,168110,"RBX1","false",FALSE,FALSE,FALSE
"RCC1",NA,170106,"RCC1","false",FALSE,FALSE,FALSE
"REL",NA,170489,"REL","false",FALSE,FALSE,TRUE
"RELA",NA,168699,"RELA","false",FALSE,FALSE,FALSE
"RERE",NA,169171,"RERE","false",FALSE,FALSE,FALSE
"REST",NA,168869,"REST","false",FALSE,FALSE,FALSE
"RFC1",NA,168151,"RFC1","false",FALSE,FALSE,FALSE
"RFLNA",NA,169642,"RFLNA","false",FALSE,FALSE,FALSE
"RFXANK",NA,168273,"RFXANK","false",FALSE,FALSE,FALSE
"RHOA",NA,169350,"RHOA","false",FALSE,FALSE,FALSE
"RHOB",NA,168908,"RHOB","false",FALSE,FALSE,FALSE
"RHOC",NA,168025,"RHOC","false",FALSE,FALSE,FALSE
"RHOH",NA,169608,"RHOH","false",FALSE,FALSE,FALSE
"RHOXF2",NA,170076,"RHOXF2","false",FALSE,FALSE,FALSE
"RICTOR",NA,168570,"RICTOR","false",FALSE,FALSE,FALSE
"RILP",NA,169228,"RILP","false",FALSE,FALSE,FALSE
"RIPK1",NA,169089,"RIPK1","false",FALSE,FALSE,FALSE
"RIPK2",NA,168669,"RIPK2","false",FALSE,FALSE,FALSE
"RIT1",NA,169452,"RIT1","false",FALSE,FALSE,TRUE
"RLIM",NA,169946,"RLIM","false",FALSE,FALSE,FALSE
"RND1",NA,169587,"RND1","false",FALSE,FALSE,FALSE
"RND3",NA,168861,"RND3","false",FALSE,FALSE,FALSE
"RNF10",NA,169705,"RNF10","false",FALSE,FALSE,FALSE
"RNF11",NA,167803,"RNF11","false",FALSE,FALSE,FALSE
"RNF13",NA,168678,"RNF13","false",FALSE,FALSE,FALSE
"RNF138",NA,168021,"RNF138","false",FALSE,FALSE,FALSE
"RNF2",NA,168054,"RNF2","false",FALSE,FALSE,FALSE
"RNF220",NA,169149,"RNF220","false",FALSE,FALSE,FALSE
"RNF8",NA,168230,"RNF8","false",FALSE,FALSE,FALSE
"ROBO4",NA,170144,"ROBO4","false",FALSE,FALSE,FALSE
"RPA1",NA,168763,"RPA1","false",FALSE,FALSE,FALSE
"RPA2",NA,168186,"RPA2","false",FALSE,FALSE,FALSE
"RPA3",NA,168493,"RPA3","false",FALSE,FALSE,FALSE
"RPL37A",NA,169702,"RPL37A","false",FALSE,FALSE,FALSE
"RPLP1",NA,169971,"RPLP1","false",FALSE,FALSE,FALSE
"RPS15",NA,168623,"RPS15","false",FALSE,FALSE,FALSE
"RPS18",NA,168542,"RPS18","false",FALSE,FALSE,FALSE
"RPS3A",NA,169634,"RPS3A","false",FALSE,FALSE,FALSE
"RPS4X",NA,168286,"RPS4X","false",FALSE,FALSE,FALSE
"RPS6KA3",NA,169352,"RPS6KA3","false",FALSE,FALSE,FALSE
"RPTOR",NA,170215,"RPTOR","false",FALSE,FALSE,FALSE
"RRAGB",NA,170212,"RRAGB","false",FALSE,FALSE,FALSE
"RRM1",NA,169354,"RRM1","false",FALSE,FALSE,FALSE
"RUNX1T1",NA,168747,"RUNX1T1","false",FALSE,FALSE,FALSE
"RYR1",NA,168173,"RYR1","false",FALSE,FALSE,FALSE
"S100A1",NA,169904,"S100A1","false",FALSE,FALSE,FALSE
"S100A13",NA,170391,"S100A13","false",FALSE,FALSE,FALSE
"S100A8",NA,169891,"S100A8","false",FALSE,FALSE,FALSE
"SAFB",NA,168155,"SAFB","false",FALSE,FALSE,FALSE
"SAP25",NA,168041,"SAP25","false",FALSE,FALSE,FALSE
"SAP30",NA,168947,"SAP30","false",FALSE,FALSE,FALSE
"SAT1",NA,169974,"SAT1","false",FALSE,FALSE,TRUE
"SATB1",NA,169342,"SATB1","false",FALSE,FALSE,FALSE
"SCFD1",NA,168733,"SCFD1","false",FALSE,FALSE,FALSE
"SCGB3A1",NA,170482,"SCGB3A1","false",FALSE,FALSE,FALSE
"SCRIB",NA,170484,"SCRIB","false",FALSE,FALSE,FALSE
"SEC23IP",NA,167932,"SEC23IP","false",FALSE,FALSE,FALSE
"SEC24C",NA,170161,"SEC24C","false",FALSE,FALSE,FALSE
"SEC61B",NA,170226,"SEC61B","false",FALSE,FALSE,FALSE
"SEH1L",NA,170371,"SEH1L","false",FALSE,FALSE,FALSE
"SELENBP1",NA,169736,"SELENBP1","false",FALSE,FALSE,FALSE
"SEM1",NA,168418,"SEM1","false",FALSE,FALSE,FALSE
"SEMA4A",NA,170103,"SEMA4A","false",FALSE,FALSE,FALSE
"SEMA4C",NA,169649,"SEMA4C","false",FALSE,FALSE,FALSE
"SEPT10",NA,167908,"SEPT10","false",TRUE,FALSE,FALSE
"SEPT11",NA,167915,"SEPT11","false",TRUE,FALSE,FALSE
"SEPT2",NA,170150,"SEPT2","false",FALSE,FALSE,FALSE
"SEPT5",NA,170148,"SEPT5","false",FALSE,FALSE,FALSE
"SEPT7",NA,169368,"SEPT7","false",FALSE,FALSE,FALSE
"SEPT9",NA,167916,"SEPT9","false",FALSE,FALSE,FALSE
"SERF2",NA,168402,"SERF2","false",FALSE,FALSE,FALSE
"SETDB1",NA,169611,"SETDB1","false",FALSE,FALSE,FALSE
"SF1",NA,167972,"SF1","false",FALSE,FALSE,FALSE
"SF3A1",NA,168300,"SF3A1","false",FALSE,FALSE,TRUE
"SF3B3",NA,168143,"SF3B3","false",FALSE,FALSE,FALSE
"SF3B6",NA,168326,"SF3B6","false",FALSE,FALSE,FALSE
"SFN",NA,169059,"SFN","false",FALSE,FALSE,FALSE
"SFRS3",NA,168523,"SFRS3","false",FALSE,FALSE,FALSE
"SH2D3C",NA,169716,"SH2D3C","false",FALSE,FALSE,FALSE
"SHANK1",NA,169281,"SHANK1","false",FALSE,FALSE,FALSE
"SHANK2",NA,167836,"SHANK2","false",TRUE,FALSE,FALSE
"SHARPIN",NA,168108,"SHARPIN","false",FALSE,FALSE,FALSE
"SHBG",NA,168178,"SHBG","false",FALSE,FALSE,FALSE
"SHC1",NA,169526,"SHC1","false",FALSE,FALSE,FALSE
"SHPRH",NA,169791,"SHPRH","false",FALSE,FALSE,FALSE
"SIAH2",NA,169344,"SIAH2","false",FALSE,FALSE,FALSE
"SIN3A",NA,167976,"SIN3A","false",FALSE,FALSE,FALSE
"SIN3B",NA,168030,"SIN3B","false",TRUE,FALSE,FALSE
"SIRT7",NA,169194,"SIRT7","false",FALSE,FALSE,FALSE
"SKAP2",NA,168368,"SKAP2","false",FALSE,FALSE,FALSE
"SKP1",NA,168112,"SKP1","false",FALSE,FALSE,FALSE
"SLC11A2",NA,169251,"SLC11A2","false",FALSE,FALSE,TRUE
"SLC2A1",NA,169549,"SLC2A1","false",FALSE,FALSE,FALSE
"SLC30A5",NA,168615,"SLC30A5","false",FALSE,FALSE,FALSE
"SLC6A12",NA,168722,"SLC6A12","false",TRUE,FALSE,FALSE
"SLC8A2",NA,169508,"SLC8A2","false",TRUE,FALSE,FALSE
"SMAD2",NA,169405,"SMAD2","false",FALSE,FALSE,FALSE
"SMAD3",NA,169253,"SMAD3","false",FALSE,FALSE,FALSE
"SMAD6",NA,168453,"SMAD6","false",FALSE,FALSE,FALSE
"SMAD7",NA,169205,"SMAD7","false",FALSE,FALSE,FALSE
"SMAD9",NA,169363,"SMAD9","false",FALSE,FALSE,FALSE
"SMARCA2",NA,167990,"SMARCA2","false",FALSE,FALSE,TRUE
"SMARCA5",NA,169211,"SMARCA5","false",FALSE,FALSE,FALSE
"SMARCAD1",NA,167996,"SMARCAD1","false",FALSE,FALSE,FALSE
"SMARCB1",NA,168335,"SMARCB1","false",FALSE,FALSE,FALSE
"SMARCC2",NA,169644,"SMARCC2","false",FALSE,FALSE,FALSE
"SMARCE1",NA,168955,"SMARCE1","false",FALSE,FALSE,FALSE
"SMC3",NA,168269,"SMC3","false",FALSE,FALSE,FALSE
"SMN1",NA,168370,"SMN1","false",FALSE,TRUE,FALSE
"SNAPIN",NA,168134,"SNAPIN","false",FALSE,FALSE,FALSE
"SNCA",NA,167826,"SNCA","false",FALSE,FALSE,FALSE
"SNRPA",NA,168248,"SNRPA","false",FALSE,FALSE,FALSE
"SNRPA1",NA,169112,"SNRPA1","false",FALSE,FALSE,FALSE
"SNRPC",NA,168487,"SNRPC","false",FALSE,FALSE,FALSE
"SNRPF",NA,169186,"SNRPF","false",FALSE,FALSE,FALSE
"SNTB2",NA,170186,"SNTB2","false",FALSE,FALSE,FALSE
"SNU13",NA,168356,"SNU13","false",FALSE,FALSE,FALSE
"SNX19",NA,170536,"SNX19","false",FALSE,FALSE,FALSE
"SNX4",NA,168613,"SNX4","false",FALSE,FALSE,FALSE
"SOCS2",NA,168826,"SOCS2","false",FALSE,FALSE,TRUE
"SOCS3",NA,169188,"SOCS3","false",FALSE,FALSE,FALSE
"SORBS2",NA,169518,"SORBS2","false",FALSE,FALSE,FALSE
"SP3",NA,169994,"SP3","false",FALSE,FALSE,FALSE
"SPATS1",NA,168039,"SPATS1","false",FALSE,FALSE,FALSE
"SPERT",NA,168798,"SPERT","false",FALSE,FALSE,FALSE
"SPG7",NA,169433,"SPG7","false",FALSE,TRUE,FALSE
"SPRY2",NA,168810,"SPRY2","false",FALSE,FALSE,FALSE
"SPTBN4",NA,169077,"SPTBN4","false",FALSE,FALSE,FALSE
"SRC",NA,168306,"SRC","false",FALSE,FALSE,FALSE
"SRCIN1",NA,168481,"SRCIN1","false",FALSE,FALSE,FALSE
"SREBF1",NA,167799,"SREBF1","false",FALSE,FALSE,FALSE
"SREBF2",NA,167816,"SREBF2","false",FALSE,FALSE,FALSE
"SRF",NA,168340,"SRF","false",FALSE,FALSE,FALSE
"SRP14",NA,168731,"SRP14","false",FALSE,FALSE,FALSE
"SRPK2",NA,168965,"SRPK2","false",FALSE,FALSE,FALSE
"SRRT",NA,169003,"SRRT","false",FALSE,FALSE,FALSE
"SSBP2",NA,169226,"SSBP2","false",FALSE,FALSE,FALSE
"SSRP1",NA,167902,"SSRP1","false",FALSE,FALSE,FALSE
"STAC",NA,167957,"STAC","false",FALSE,FALSE,FALSE
"STAT3",NA,169487,"STAT3","false",FALSE,FALSE,FALSE
"STC2",NA,169746,"STC2","false",FALSE,FALSE,FALSE
"STIM1",NA,167970,"STIM1","false",FALSE,FALSE,FALSE
"STK24",NA,168192,"STK24","false",FALSE,FALSE,FALSE
"STK36",NA,170475,"STK36","false",FALSE,FALSE,FALSE
"STOML1",NA,169143,"STOML1","false",FALSE,FALSE,FALSE
"STUB1",NA,169190,"STUB1","false",FALSE,FALSE,FALSE
"SUB1",NA,168651,"SUB1","false",FALSE,FALSE,FALSE
"SUCLG1",NA,167920,"SUCLG1","false",FALSE,FALSE,FALSE
"SUDS3",NA,168167,"SUDS3","false",FALSE,FALSE,FALSE
"SULT1E1",NA,169560,"SULT1E1","false",FALSE,FALSE,FALSE
"SUMF2",NA,170465,"SUMF2","false",FALSE,FALSE,FALSE
"SUMO1",NA,168361,"SUMO1","false",FALSE,FALSE,FALSE
"SUMO2",NA,168005,"SUMO2","false",FALSE,FALSE,FALSE
"SUMO3",NA,167941,"SUMO3","false",FALSE,FALSE,FALSE
"SUPT16H",NA,168905,"SUPT16H","false",FALSE,FALSE,FALSE
"SUPT5H",NA,169580,"SUPT5H","false",FALSE,FALSE,FALSE
"SURB7",NA,168657,"SURB7","false",FALSE,FALSE,FALSE
"SUV39H1",NA,169007,"SUV39H1","false",FALSE,FALSE,FALSE
"SUV39H2",NA,170194,"SUV39H2","false",FALSE,FALSE,FALSE
"SYK",NA,168575,"SYK","false",FALSE,FALSE,FALSE
"SYNGAP1",NA,169885,"SYNGAP1","false",FALSE,FALSE,FALSE
"SYNGR1",NA,167936,"SYNGR1","false",TRUE,FALSE,FALSE
"SYP",NA,168391,"SYP","false",TRUE,FALSE,FALSE
"TAC1",NA,169691,"TAC1","false",FALSE,FALSE,FALSE
"TBP",NA,169652,"TBP","false",FALSE,FALSE,FALSE
"TBR1",NA,168554,"TBR1","false",FALSE,FALSE,FALSE
"TCEA1",NA,169614,"TCEA1","false",FALSE,FALSE,FALSE
"TCEA2",NA,169421,"TCEA2","false",FALSE,FALSE,FALSE
"TCF12",NA,170415,"TCF12","false",FALSE,FALSE,TRUE
"TCOF1",NA,167982,"TCOF1","false",FALSE,FALSE,FALSE
"TDGF1",NA,169805,"TDGF1","false",FALSE,FALSE,FALSE
"TEAD1",NA,168243,"TEAD1","false",TRUE,FALSE,FALSE
"TFAP2C",NA,169083,"TFAP2C","false",FALSE,FALSE,FALSE
"TFAP4",NA,168737,"TFAP4","false",FALSE,FALSE,FALSE
"TFF1",NA,168363,"TFF1","false",FALSE,FALSE,FALSE
"TFPT",NA,170173,"TFPT","false",FALSE,FALSE,FALSE
"TGFB1I1",NA,168563,"TGFB1I1","false",FALSE,FALSE,FALSE
"TGFBR1",NA,170039,"TGFBR1","false",FALSE,FALSE,FALSE
"TGIF1",NA,169596,"TGIF1","false",FALSE,FALSE,FALSE
"THAP1",NA,168479,"THAP1","false",FALSE,FALSE,FALSE
"THOC6",NA,169116,"THOC6","false",FALSE,FALSE,FALSE
"THRAP1",NA,167831,"THRAP1","false",FALSE,FALSE,FALSE
"TIAM1",NA,169213,"TIAM1","false",FALSE,FALSE,FALSE
"TICAM1",NA,168281,"TICAM1","false",FALSE,FALSE,FALSE
"TJP1",NA,169857,"TJP1","false",FALSE,FALSE,FALSE
"TK1",NA,169387,"TK1","false",FALSE,FALSE,FALSE
"TLL1",NA,169757,"TLL1","false",FALSE,FALSE,FALSE
"TLN1",NA,168279,"TLN1","false",FALSE,FALSE,FALSE
"TLN2",NA,168008,"TLN2","false",TRUE,FALSE,FALSE
"TMED10",NA,168988,"TMED10","false",FALSE,FALSE,TRUE
"TMEM177",NA,167988,"TMEM177","false",FALSE,FALSE,FALSE
"TMEM9",NA,167984,"TMEM9","false",FALSE,FALSE,FALSE
"TMOD1",NA,170497,"TMOD1","false",FALSE,FALSE,FALSE
"TMPO",NA,168775,"TMPO","false",FALSE,FALSE,FALSE
"TNF",NA,168605,"TNF","false",FALSE,FALSE,FALSE
"TNFRSF10A",NA,168489,"TNFRSF10A","false",FALSE,FALSE,FALSE
"TNFRSF10B",NA,168772,"TNFRSF10B","false",FALSE,FALSE,FALSE
"TNFSF10",NA,168099,"TNFSF10","false",FALSE,FALSE,FALSE
"TNS1",NA,167895,"TNS1","false",TRUE,FALSE,FALSE
"TOLLIP",NA,168394,"TOLLIP","false",FALSE,FALSE,FALSE
"TOMM40",NA,167926,"TOMM40","false",FALSE,FALSE,FALSE
"TOP1",NA,168761,"TOP1","false",FALSE,FALSE,FALSE
"TOP2A",NA,168878,"TOP2A","false",FALSE,FALSE,FALSE
"TP53",NA,168290,"TP53","false",FALSE,FALSE,FALSE
"TP63",NA,167857,"TP63","false",FALSE,FALSE,FALSE
"TPR",NA,169071,"TPR","false",FALSE,FALSE,FALSE
"TRAF1",NA,168973,"TRAF1","false",FALSE,FALSE,FALSE
"TRAF2",NA,168550,"TRAF2","false",FALSE,FALSE,FALSE
"TRAF3",NA,169147,"TRAF3","false",FALSE,FALSE,FALSE
"TRAF3IP3",NA,169207,"TRAF3IP3","false",FALSE,FALSE,FALSE
"TRAF4",NA,168863,"TRAF4","false",FALSE,FALSE,FALSE
"TRAF5",NA,168449,"TRAF5","false",FALSE,FALSE,FALSE
"TRAF6",NA,168451,"TRAF6","false",FALSE,FALSE,FALSE
"TRIM23",NA,170177,"TRIM23","false",FALSE,FALSE,FALSE
"TRIM25",NA,170499,"TRIM25","false",FALSE,FALSE,FALSE
"TRIM27",NA,169051,"TRIM27","false",FALSE,FALSE,FALSE
"TRIM29",NA,168512,"TRIM29","false",FALSE,FALSE,FALSE
"TRIM72",NA,168978,"TRIM72","false",FALSE,FALSE,FALSE
"TRPC1",NA,169591,"TRPC1","false",FALSE,FALSE,FALSE
"TRPC5",NA,168217,"TRPC5","false",FALSE,FALSE,FALSE
"TSNAX",NA,169249,"TSNAX","false",FALSE,FALSE,FALSE
"TSPAN6",NA,169960,"TSPAN6","false",FALSE,FALSE,FALSE
"TSPYL2",NA,167946,"TSPYL2","false",TRUE,FALSE,FALSE
"TST",NA,167924,"TST","false",FALSE,FALSE,FALSE
"TTF1",NA,168976,"TTF1","false",FALSE,FALSE,FALSE
"TTR",NA,170445,"TTR","false",FALSE,FALSE,FALSE
"TUBA1A",NA,169693,"TUBA1A","false",FALSE,FALSE,FALSE
"TUBA1B",NA,168625,"TUBA1B","false",FALSE,FALSE,FALSE
"TUBA3D",NA,169918,"TUBA3D","false",FALSE,FALSE,FALSE
"TUBA4A",NA,169681,"TUBA4A","false",FALSE,TRUE,FALSE
"TUBB",NA,168037,"TUBB","false",FALSE,FALSE,FALSE
"TUBG1",NA,168161,"TUBG1","false",FALSE,FALSE,FALSE
"TWF2",NA,168414,"TWF2","false",FALSE,FALSE,FALSE
"TWSG1",NA,168685,"TWSG1","false",FALSE,FALSE,FALSE
"TXLNA",NA,168201,"TXLNA","false",FALSE,FALSE,FALSE
"U2AF2",NA,167998,"U2AF2","false",FALSE,FALSE,FALSE
"UBC",NA,167828,"UBC","false",FALSE,FALSE,FALSE
"UBD",NA,168077,"UBD","false",FALSE,FALSE,FALSE
"UBE2D2",NA,168308,"UBE2D2","false",FALSE,FALSE,FALSE
"UBE2H",NA,170330,"UBE2H","false",FALSE,FALSE,FALSE
"UBE2I",NA,169558,"UBE2I","false",FALSE,FALSE,FALSE
"UBE2O",NA,168442,"UBE2O","false",TRUE,FALSE,FALSE
"UBE2V2",NA,169958,"UBE2V2","false",FALSE,FALSE,FALSE
"UBQLN4",NA,170080,"UBQLN4","false",FALSE,FALSE,FALSE
"UBTD1",NA,168411,"UBTD1","false",FALSE,FALSE,FALSE
"USF1",NA,170066,"USF1","false",FALSE,FALSE,FALSE
"USH1C",NA,168913,"USH1C","false",FALSE,FALSE,FALSE
"USP2",NA,168969,"USP2","false",FALSE,FALSE,FALSE
"USP28",NA,168940,"USP28","false",FALSE,FALSE,FALSE
"USP30",NA,168603,"USP30","false",FALSE,FALSE,FALSE
"VAC14",NA,168778,"VAC14","false",FALSE,FALSE,FALSE
"VAMP2",NA,168819,"VAMP2","false",FALSE,FALSE,FALSE
"VAPA",NA,168188,"VAPA","false",FALSE,FALSE,FALSE
"VASP",NA,170517,"VASP","false",FALSE,FALSE,FALSE
"VAV1",NA,169950,"VAV1","false",FALSE,FALSE,FALSE
"VCP",NA,168115,"VCP","false",FALSE,TRUE,FALSE
"VDAC2",NA,167978,"VDAC2","false",FALSE,FALSE,FALSE
"VGLL1",NA,168244,"VGLL1","false",FALSE,FALSE,FALSE
"VGLL2",NA,169414,"VGLL2","false",FALSE,FALSE,FALSE
"VGLL4",NA,168246,"VGLL4","false",FALSE,FALSE,FALSE
"VIM",NA,169057,"VIM","false",FALSE,FALSE,FALSE
"VPS52",NA,168106,"VPS52","false",FALSE,FALSE,FALSE
"WAS",NA,170163,"WAS","false",FALSE,FALSE,FALSE
"WASF2",NA,170095,"WASF2","false",FALSE,FALSE,FALSE
"WASL",NA,170157,"WASL","false",FALSE,FALSE,FALSE
"WBP4",NA,170471,"WBP4","false",FALSE,FALSE,FALSE
"WDR26",NA,169200,"WDR26","false",FALSE,FALSE,FALSE
"WDR62",NA,169568,"WDR62","false",FALSE,FALSE,FALSE
"WDR77",NA,168714,"WDR77","false",FALSE,FALSE,FALSE
"WIPF1",NA,167821,"WIPF1","false",TRUE,FALSE,FALSE
"WNK1",NA,170199,"WNK1","false",FALSE,FALSE,FALSE
"WWC1",NA,169384,"WWC1","false",FALSE,FALSE,FALSE
"WWP2",NA,170159,"WWP2","false",FALSE,FALSE,FALSE
"XK",NA,168240,"XK","false",TRUE,FALSE,FALSE
"XPA",NA,170520,"XPA","false",FALSE,FALSE,FALSE
"XRCC1",NA,167968,"XRCC1","false",FALSE,FALSE,FALSE
"XRCC5",NA,167871,"XRCC5","false",FALSE,FALSE,FALSE
"XRCC6",NA,168016,"XRCC6","false",FALSE,FALSE,FALSE
"YES1",NA,170338,"YES1","false",FALSE,FALSE,FALSE
"YTHDC1",NA,168535,"YTHDC1","false",FALSE,FALSE,FALSE
"YWHAB",NA,169430,"YWHAB","false",FALSE,FALSE,FALSE
"YWHAE",NA,168508,"YWHAE","false",FALSE,FALSE,FALSE
"YWHAQ",NA,169709,"YWHAQ","false",FALSE,FALSE,FALSE
"YWHAZ",NA,168962,"YWHAZ","false",FALSE,FALSE,FALSE
"ZAP70",NA,169660,"ZAP70","false",FALSE,FALSE,FALSE
"ZBTB16",NA,169479,"ZBTB16","false",FALSE,FALSE,FALSE
"ZBTB4",NA,168284,"ZBTB4","false",FALSE,FALSE,FALSE
"ZC3H11A",NA,169179,"ZC3H11A","false",FALSE,FALSE,FALSE
"ZDHHC17",NA,170189,"ZDHHC17","false",FALSE,FALSE,FALSE
"ZMAT2",NA,168499,"ZMAT2","false",FALSE,FALSE,FALSE
"ZNF148",NA,170057,"ZNF148","false",FALSE,FALSE,FALSE
"ZNF24",NA,169937,"ZNF24","false",FALSE,FALSE,FALSE
"ZNF267",NA,170373,"ZNF267","false",FALSE,FALSE,FALSE
"ZNF365",NA,169417,"ZNF365","false",FALSE,FALSE,FALSE
"ZNF417",NA,168310,"ZNF417","false",FALSE,FALSE,FALSE
"ZNF587",NA,168637,"ZNF587","false",FALSE,FALSE,FALSE
"ZNF687",NA,168445,"ZNF687","false",FALSE,FALSE,FALSE
"ZNF706",NA,168348,"ZNF706","false",FALSE,FALSE,FALSE
"ZZEF1",NA,170451,"ZZEF1","false",FALSE,FALSE,FALSE
