gene.name,SUID,annotation.name.1,annotation.name,annotations,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,Ensembl.Gene.ID.1,Ensembl.Protein.ID.1,Ensembl.Gene.ID,Ensembl.Protein.ID,Entrez.Gene.ID.1,Entrez.Gene.ID,IsSingleNode,log.score.1,log.score,name,NeighborhoodConnectivity,node.type.1,node.type,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,RefSeq.mRNA.ID.1,RefSeq.Protein.ID.1,RefSeq.mRNA.ID,RefSeq.Protein.ID,score,selected,SelfLoops,shared.name.1,shared.name,Stress,sumRank,Synonym,TopologicalCoefficient,Uniprot.ID.1,Uniprot.ID,RankVar
SORBS1,17504,,,,2.11009174,0.00100484,0.47391304,0.2,20,3,ENSG00000095637,ENSP00000475901,ENSG00000095637,ENSP00000475901,10580,10580,FALSE,-0.06848439,-0.06848439,H__sapiens__1_-Hs:711330,38.65,query,query,0,20,0,0.72247706,NM_024991,NP_079267,NM_024991,NP_079267,0.933808036,FALSE,0,H__sapiens__1_-Hs:711330,H__sapiens__1_-Hs:711330,1478,439.7142857,sh3p12,0.14296296,SRBS1_HUMAN,SRBS1_HUMAN,10142.3
SPARC,17577,,,,1.88379205,0.00574976,0.53084416,0.22859216,53,3,ENSG00000113140,ENSP00000444998,ENSG00000113140,ENSP00000444998,6678,6678,FALSE,-0.187894219,-0.187894219,H__sapiens__1_-Hs:713457,39.54716981,query,query,0,53,0,0.77905199,NM_003118,NP_003109,NM_003118,NP_003109,0.828702364,FALSE,0,H__sapiens__1_-Hs:713457,H__sapiens__1_-Hs:713457,8772,542.5714286,ON,0.12675375,SPRC_HUMAN,SPRC_HUMAN,314.3
SPEN,17497,,,,1.81957187,0.00270869,0.54957983,0.37740385,65,3,ENSG00000065526,ENSP00000400914,ENSG00000065526,ENSP00000400914,23013,23013,FALSE,-0.141606968,-0.141606968,H__sapiens__1_-Hs:710217,64.30769231,query,query,0,65,0,0.79510703,NM_015001,NP_055816,NM_015001,NP_055816,0.867962326,FALSE,0,H__sapiens__1_-Hs:710217,H__sapiens__1_-Hs:710217,5886,431.7142857,SHARP,0.20033549,Q96T58,Q96T58,730.1666667
SREK1,17634,,,,1.74617737,0.00635982,0.57267951,0.303814,88,3,ENSG00000153914,ENSP00000430894,ENSG00000153914,ENSP00000430894,140890,140890,FALSE,-0.14028158,-0.14028158,H__sapiens__1_-Hs:719071,58.51136364,query,query,0,88,0,0.81345566,NM_139168,NP_631907,NM_139168,NP_631907,0.869113476,FALSE,0,H__sapiens__1_-Hs:719071,H__sapiens__1_-Hs:719071,11962,303.1428571,SRrp86,0.18171231,SREK1_HUMAN,SREK1_HUMAN,7698.966667
SRRM1,17666,"RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|catalytic step 2 spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing","RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|catalytic step 2 spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing",GO:0008380|GO:0006369|GO:0031124|GO:0000398|GO:0071013|GO:0000375|GO:0000377|GO:0031123|GO:0006397,1.83792049,0.00332319,0.54409318,0.31584699,61,3,ENSG00000133226,ENSP00000471819,ENSG00000133226,ENSP00000471819,10250,10250,FALSE,-0.245076755,-0.245076755,H__sapiens__1_-Hs:716071,59.60655738,query,query,0,61,0,0.79051988,NM_005839,NP_005830,NM_005839,NP_005830,0.782644464,FALSE,0,H__sapiens__1_-Hs:716071,H__sapiens__1_-Hs:716071,5938,403.1428571,SRM160,0.18685441,SRRM1_HUMAN,SRRM1_HUMAN,3453.366667
SRSF10,17549,"RNA splicing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing","RNA splicing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing",GO:0008380|GO:0000398|GO:0000375|GO:0000377|GO:0006397,1.87767584,0.00164713,0.53257329,0.40045249,52,3,ENSG00000215699,ENSP00000473293,ENSG00000215699,ENSP00000473293,10772,10772,FALSE,-0.142388616,-0.142388616,H__sapiens__1_-Hs:726328,61.94230769,query,query,0,52,0,0.78058104,NM_054016,NP_473357,NM_054016,NP_473357,0.867284151,FALSE,0,H__sapiens__1_-Hs:726328,H__sapiens__1_-Hs:726328,3696,140.8571429,TASR2,0.19664225,SRS10_HUMAN,SRS10_HUMAN,9216.566667
SRSF4,17555,"RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing","RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing",GO:0008380|GO:0006369|GO:0031124|GO:0000398|GO:0000375|GO:0000377|GO:0031123|GO:0006397,1.79510703,0.00445427,0.55706985,0.33333333,70,3,ENSG00000116350,ENSP00000473728,ENSG00000116350,ENSP00000473728,6429,6429,FALSE,-0.165274621,-0.165274621,H__sapiens__1_-Hs:713880,60.55714286,query,query,0,70,0,0.80122324,NM_005626,NP_005617,NM_005626,NP_005617,0.847660886,FALSE,0,H__sapiens__1_-Hs:713880,H__sapiens__1_-Hs:713880,8560,332.8571429,SRP75,0.18743919,SRSF4_HUMAN,SRSF4_HUMAN,7140.966667
SSFA2,17574,,,,1.81651376,0.00432842,0.55050505,0.24008461,62,3,ENSG00000138434,ENSP00000415625,ENSG00000138434,ENSP00000415625,6744,6744,FALSE,-0.128875177,-0.128875177,H__sapiens__1_-Hs:717020,54.38709677,query,query,0,62,0,0.79587156,NM_006751,NP_006742,NM_006751,NP_006742,0.879083689,FALSE,0,H__sapiens__1_-Hs:717020,H__sapiens__1_-Hs:717020,7228,395.4285714,SPAG13,0.16734491,SSFA2_HUMAN,SSFA2_HUMAN,5751.466667
SSR2,17655,,,,1.86238532,0.00515977,0.53694581,0.18963922,47,3,ENSG00000163479,ENSP00000437239,ENSG00000163479,ENSP00000437239,6746,6746,FALSE,-0.169395898,-0.169395898,H__sapiens__1_-Hs:720416,45.80851064,query,query,0,47,0,0.78440367,NM_003145,NP_003136,NM_003145,NP_003136,0.84417463,FALSE,0,H__sapiens__1_-Hs:720416,H__sapiens__1_-Hs:720416,8102,344,TRAPB,0.14094926,SSRB_HUMAN,SSRB_HUMAN,3195.466667
STAG2,17542,,,,1.75535168,0.00520411,0.56968641,0.28621804,83,3,ENSG00000101972,ENSP00000415103,ENSG00000101972,ENSP00000415103,10735,10735,FALSE,-0.157693456,-0.157693456,H__sapiens__1_-Hs:711896,58.97590361,query,query,0,83,0,0.81116208,NM_006603,NP_006594,NM_006603,NP_006594,0.854111565,FALSE,0,H__sapiens__1_-Hs:711896,H__sapiens__1_-Hs:711896,10066,323.4285714,SCC3B,0.18202439,STAG2_HUMAN,STAG2_HUMAN,3403.066667
STK3,17661,receptor signaling protein activity,receptor signaling protein activity,GO:0005057,1.86850153,0.00437817,0.53518822,0.19843137,51,3,ENSG00000104375,ENSP00000429744,ENSG00000104375,ENSP00000429744,6788,6788,FALSE,-0.184595453,-0.184595453,H__sapiens__1_-Hs:712210,48.43137255,query,query,0,51,0,0.78287462,NM_006281,NP_006272,NM_006281,NP_006272,0.831440572,FALSE,0,H__sapiens__1_-Hs:712210,H__sapiens__1_-Hs:712210,6586,167.7142857,MST2,0.15182248,STK3_HUMAN,STK3_HUMAN,2743.366667
STOM,17489,,,,1.98470948,0.00068999,0.50385208,0.28063241,23,3,ENSG00000148175,ENSP00000445764,ENSG00000148175,ENSP00000445764,2040,2040,FALSE,-0.136887177,-0.136887177,H__sapiens__1_-Hs:718420,49.17391304,query,query,0,23,0,0.75382263,NM_198194,NP_937837,NM_198194,NP_937837,0.87206861,FALSE,0,H__sapiens__1_-Hs:718420,H__sapiens__1_-Hs:718420,1350,534,EPB72,0.15913888,STOM_HUMAN,STOM_HUMAN,30.7
STRN3,17498,,,,1.82262997,0.00365029,0.54865772,0.31026685,67,3,ENSG00000196792,ENSP00000452542,ENSG00000196792,ENSP00000452542,29966,29966,FALSE,-0.141969031,-0.141969031,H__sapiens__1_-Hs:726853,59.29850746,query,query,0,67,0,0.79434251,NM_014574,NP_055389,NM_014574,NP_055389,0.867648126,FALSE,0,H__sapiens__1_-Hs:726853,H__sapiens__1_-Hs:726853,6844,185.4285714,,0.18647329,STRN3_HUMAN,STRN3_HUMAN,6555.766667
STX16,17454,,,,1.91437309,0.00200521,0.52236422,0.24291498,39,3,ENSG00000124222,ENSP00000437209,ENSG00000124222,ENSP00000437209,8675,8675,FALSE,-0.087245527,-0.087245527,H__sapiens__1_-Hs:714808,55.48717949,query,query,0,39,0,0.77140673,NM_003763,NP_003754,NM_003763,NP_003754,0.916452054,FALSE,0,H__sapiens__1_-Hs:714808,H__sapiens__1_-Hs:714808,3456,314.2857143,SYN16,0.17559234,STX16_HUMAN,STX16_HUMAN,1614.666667
STX2,17673,,,,2.06116208,0.00049224,0.4851632,0.18382353,17,3,ENSG00000111450,ENSP00000376178,ENSG00000111450,ENSP00000376178,2054,2054,FALSE,-0.093857256,-0.093857256,H__sapiens__1_-Hs:713209,46.47058824,query,query,0,17,0,0.73470948,NM_194356,NP_919337,NM_194356,NP_919337,0.910412709,FALSE,0,H__sapiens__1_-Hs:713209,H__sapiens__1_-Hs:713209,826,154,STX2C,0.16094771,STX2_HUMAN,STX2_HUMAN,1048.566667
SUCO,17521,,,,1.82262997,0.00545121,0.54865772,0.20273224,61,3,ENSG00000094975,ENSP00000477484,ENSG00000094975,ENSP00000477484,51430,51430,FALSE,-0.147199373,-0.147199373,H__sapiens__1_-Hs:711304,52.73770492,query,query,0,61,0,0.79434251,NM_016227,NP_057311,NM_016227,NP_057311,0.863121877,FALSE,0,H__sapiens__1_-Hs:711304,H__sapiens__1_-Hs:711304,8726,202.8571429,OPT,0.16277069,SUCO_HUMAN,SUCO_HUMAN,3325.066667
SUN1,17413,,,,1.96330275,0.0017757,0.50934579,0.24301075,31,3,ENSG00000164828,ENSP00000414279,ENSG00000164828,ENSP00000414279,23353,23353,FALSE,-0.087958756,-0.087958756,H__sapiens__1_-Hs:720853,53.4516129,query,query,0,31,0,0.75917431,NM_025154,NP_079430,NM_025154,NP_079430,0.915798647,FALSE,0,H__sapiens__1_-Hs:720853,H__sapiens__1_-Hs:720853,3112,253.7142857,UNC84A,0.17400441,SUN1_HUMAN,SUN1_HUMAN,10484.8
TARDBP,17665,RNA splicing,RNA splicing,GO:0008380,1.8470948,0.00241528,0.54139073,0.3414787,57,3,ENSG00000120948,ENSP00000467020,ENSG00000120948,ENSP00000467020,23435,23435,FALSE,-0.231032102,-0.231032102,H__sapiens__1_-Hs:714438,61.15789474,query,query,0,57,0,0.7882263,NM_007375,NP_031401,NM_007375,NP_031401,0.793713986,FALSE,0,H__sapiens__1_-Hs:714438,H__sapiens__1_-Hs:714438,4684,441.1428571,TDP-43,0.19111842,TADBP_HUMAN,TADBP_HUMAN,1336.666667
TBC1D2B,17400,,,,2.03363914,0.00123234,0.49172932,0.17391304,23,3,ENSG00000167202,ENSP00000453114,ENSG00000167202,ENSP00000453114,23102,23102,FALSE,-0.098520615,-0.098520615,H__sapiens__1_-Hs:721457,45.39130435,query,query,0,23,0,0.74159021,NM_144572,NP_653173,NM_144572,NP_653173,0.906177012,FALSE,0,H__sapiens__1_-Hs:721457,H__sapiens__1_-Hs:721457,1986,181.7142857,KIAA1055,0.15530077,TBD2B_HUMAN,TBD2B_HUMAN,2181.2
TCF12,17479,,,,1.78287462,0.00514307,0.56089194,0.27308294,72,3,ENSG00000140262,ENSP00000456280,ENSG00000140262,ENSP00000456280,6938,6938,FALSE,-0.13606417,-0.13606417,H__sapiens__1_-Hs:717283,60.76388889,query,query,0,72,0,0.80428135,NM_207040,NP_996923,NM_207040,NP_996923,0.872786624,FALSE,0,H__sapiens__1_-Hs:717283,H__sapiens__1_-Hs:717283,10950,284,HTF4,0.1863923,Q99081,Q99081,8155.066667
TENM1,17674,,,,2.3883792,0.00012246,0.41869398,0.14285714,7,3,ENSG00000009694,ENSP00000403954,ENSG00000009694,ENSP00000403954,10178,10178,FALSE,-0.094380296,-0.094380296,H__sapiens__1_-Hs:709512,39.71428571,query,query,0,7,0,0.6529052,NM_014253,NP_055068,NM_014253,NP_055068,0.909936651,FALSE,0,H__sapiens__1_-Hs:709512,H__sapiens__1_-Hs:709512,162,250,TNM,0.20643231,TEN1_HUMAN,TEN1_HUMAN,7541.366667
TGOLN2,17427,,,,2.00611621,0.00105823,0.49847561,0.16205534,23,3,ENSG00000152291,ENSP00000391190,ENSG00000152291,ENSP00000391190,10618,10618,FALSE,-0.098278424,-0.098278424,H__sapiens__1_-Hs:718892,44.73913043,query,query,0,23,0,0.74847095,NM_006464,NP_006455,NM_006464,NP_006455,0.906396506,FALSE,0,H__sapiens__1_-Hs:718892,H__sapiens__1_-Hs:718892,1500,269.1428571,TTGN2,0.14849054,TGON2_HUMAN,TGON2_HUMAN,13927.2
THUMPD2,17691,,,,2.04892966,0.00043269,0.4880597,0.3115942,24,3,ENSG00000138050,ENSP00000434844,ENSG00000138050,ENSP00000434844,80745,80745,FALSE,-0.082719094,-0.082719094,H__sapiens__1_-Hs:716943,56.79166667,query,query,0,24,0,0.73776758,NM_025264,NP_079540,NM_025264,NP_079540,0.920609715,FALSE,0,H__sapiens__1_-Hs:716943,H__sapiens__1_-Hs:716943,844,116.8571429,MGC2454,0.19788037,THUM2_HUMAN,THUM2_HUMAN,3488.566667
TIMM8A,17643,,,,2.23853211,0.00132913,0.44672131,0.32051282,13,3,ENSG00000268249,ENSP00000470340,ENSG00000268249,ENSP00000470340,1678,1678,FALSE,-0.098674649,-0.098674649,H__sapiens__1_-Hs:715204,44.84615385,query,query,0,13,0,0.69036697,NM_004085,NP_004076,NM_004085,NP_004076,0.90603744,FALSE,0,H__sapiens__1_-Hs:715204,H__sapiens__1_-Hs:715204,1370,201.7142857,MTS,0.19050736,TIM8A_HUMAN,TIM8A_HUMAN,14714.26667
TIMP2,17545,,,,1.97859327,0.00173348,0.50540958,0.27272727,34,3,ENSG00000035862,ENSP00000468296,ENSG00000035862,ENSP00000468296,7077,7077,FALSE,-0.159802345,-0.159802345,H__sapiens__1_-Hs:709806,42.29411765,query,query,0,34,0,0.75535168,NM_003255,NP_003246,NM_003255,NP_003246,0.852312236,FALSE,0,H__sapiens__1_-Hs:709806,H__sapiens__1_-Hs:709806,3032,428.8571429,CSC-21K,0.14098039,TIMP2_HUMAN,TIMP2_HUMAN,10182.56667
TMCO1,17638,,,,2.03975535,0.0013501,0.49025487,0.23333333,25,3,ENSG00000143183,ENSP00000464127,ENSG00000143183,ENSP00000464127,54499,54499,FALSE,-0.116269699,-0.116269699,H__sapiens__1_-Hs:717691,41.2,query,query,0,25,0,0.74006116,NM_019026,NP_061899,NM_019026,NP_061899,0.890235095,FALSE,0,H__sapiens__1_-Hs:717691,H__sapiens__1_-Hs:717691,1810,271.4285714,TMCC4,0.14256055,TMCO1_HUMAN,TMCO1_HUMAN,4844.666667
TMED10,17482,,,,1.95412844,0.00155102,0.51173709,0.23172906,34,3,ENSG00000170348,ENSP00000450726,ENSG00000170348,ENSP00000450726,10972,10972,FALSE,-0.137012306,-0.137012306,H__sapiens__1_-Hs:722225,49.58823529,query,query,0,34,0,0.76146789,NM_006827,NP_006818,NM_006827,NP_006818,0.871959496,FALSE,0,H__sapiens__1_-Hs:722225,H__sapiens__1_-Hs:722225,2476,434,TMP21,0.16100076,TMEDA_HUMAN,TMEDA_HUMAN,2022.166667
TMEM165,17704,,,,1.96636086,0.00155218,0.50855365,0.19139785,31,3,ENSG00000134851,ENSP00000476621,ENSG00000134851,ENSP00000476621,55858,55858,FALSE,-0.083554748,-0.083554748,H__sapiens__1_-Hs:716306,47.58064516,query,query,0,31,0,0.75840979,NM_018475,NP_060945,NM_018475,NP_060945,0.919840726,FALSE,0,H__sapiens__1_-Hs:716306,H__sapiens__1_-Hs:716306,2454,306.2857143,TPARL,0.15498581,TM165_HUMAN,TM165_HUMAN,1780.266667
TMEM38B,17706,,,,2.16819572,0.00027071,0.46121298,0.3047619,15,3,ENSG00000095209,ENSP00000416680,ENSG00000095209,ENSP00000416680,55151,55151,FALSE,-0.061883179,-0.061883179,H__sapiens__1_-Hs:711312,46.33333333,query,query,0,15,0,0.70795107,NM_018112,NP_060582,NM_018112,NP_060582,0.939992691,FALSE,0,H__sapiens__1_-Hs:711312,H__sapiens__1_-Hs:711312,484,162,TRIC-B,0.18028534,TM38B_HUMAN,TM38B_HUMAN,12362.7
TMEM43,17405,,,,2.01223242,0.00094938,0.49696049,0.18571429,21,3,ENSG00000170876,ENSP00000395617,ENSG00000170876,ENSP00000395617,79188,79188,FALSE,-0.078948759,-0.078948759,H__sapiens__1_-Hs:722352,47.9047619,query,query,0,21,0,0.7469419,NM_024334,NP_077310,NM_024334,NP_077310,0.924087274,FALSE,0,H__sapiens__1_-Hs:722352,H__sapiens__1_-Hs:722352,1756,248.8571429,MGC3222,0.15899383,TMM43_HUMAN,TMM43_HUMAN,2659.366667
TMEM5,17420,,,,2.01223242,0.00102135,0.49696049,0.25641026,27,3,ENSG00000118600,ENSP00000440845,ENSG00000118600,ENSP00000440845,10329,10329,FALSE,-0.10988427,-0.10988427,H__sapiens__1_-Hs:714148,52.2962963,query,query,0,27,0,0.7469419,NM_014254,NP_055069,NM_014254,NP_055069,0.895937816,FALSE,0,H__sapiens__1_-Hs:714148,H__sapiens__1_-Hs:714148,1826,65.14285714,HP10481,0.17667668,TMEM5_HUMAN,TMEM5_HUMAN,1016.8
TMX1,17495,,,,1.83486239,0.00379669,0.545,0.29924021,59,3,ENSG00000139921,ENSP00000451585,ENSG00000139921,ENSP00000451585,81542,81542,FALSE,-0.141229912,-0.141229912,H__sapiens__1_-Hs:717249,56.79661017,query,query,0,59,0,0.7912844,NM_030755,NP_110382,NM_030755,NP_110382,0.868289659,FALSE,0,H__sapiens__1_-Hs:717249,H__sapiens__1_-Hs:717249,7074,262.2857143,TXNDC1,0.17638699,TMX1_HUMAN,TMX1_HUMAN,5612
TNFAIP3,17587,,,,1.85015291,0.00479411,0.54049587,0.246219,58,3,ENSG00000118503,ENSP00000409845,ENSG00000118503,ENSP00000409845,7128,7128,FALSE,-0.193758251,-0.193758251,H__sapiens__1_-Hs:714134,47.05172414,query,query,0,58,0,0.78746177,NM_006290,NP_006281,NM_006290,NP_006281,0.823857047,FALSE,0,H__sapiens__1_-Hs:714134,H__sapiens__1_-Hs:714134,7796,229.1428571,OTUD7C,0.1479614,TNAP3_HUMAN,TNAP3_HUMAN,10305.06667
TPP1,17607,,,,2.06422018,0.00064353,0.48444444,0.37229437,22,3,ENSG00000166340,ENSP00000437066,ENSG00000166340,ENSP00000437066,1200,1200,FALSE,-0.114994996,-0.114994996,H__sapiens__1_-Hs:721232,45.54545455,query,query,0,22,0,0.73394495,NM_000391,NP_000382,NM_000391,NP_000382,0.891370604,FALSE,0,H__sapiens__1_-Hs:721232,H__sapiens__1_-Hs:721232,994,352.2857143,CLN2,0.16077739,TPP1_HUMAN,TPP1_HUMAN,12246.3
TRAK1,17603,,,,1.9969419,0.00083417,0.5007657,0.29425287,30,3,ENSG00000182606,ENSP00000413729,ENSG00000182606,ENSP00000413729,22906,22906,FALSE,-0.112127135,-0.112127135,H__sapiens__1_-Hs:724800,52.6,query,query,0,30,0,0.75076453,NM_014965,NP_055780,NM_014965,NP_055780,0.8939306,FALSE,0,H__sapiens__1_-Hs:724800,H__sapiens__1_-Hs:724800,1330,231.4285714,OIP106,0.17651007,TRAK1_HUMAN,TRAK1_HUMAN,9886.8
TRIM38,17520,,,,1.81345566,0.00634524,0.55143339,0.20386905,64,3,ENSG00000112343,ENSP00000349596,ENSG00000112343,ENSP00000349596,10475,10475,FALSE,-0.130205424,-0.130205424,H__sapiens__1_-Hs:713366,50.453125,query,query,0,64,0,0.79663609,NM_006355,NP_006346,NM_006355,NP_006346,0.877915068,FALSE,0,H__sapiens__1_-Hs:713366,H__sapiens__1_-Hs:713366,9692,207.1428571,RORET,0.15615325,TRI38_HUMAN,TRI38_HUMAN,7237.766667
TRIM5,17698,,,,2.05810398,0.00038554,0.4858841,0.27941176,17,3,ENSG00000132256,ENSP00000398196,ENSG00000132256,ENSP00000398196,85363,85363,FALSE,-0.071708047,-0.071708047,H__sapiens__1_-Hs:715887,54.35294118,query,query,0,17,0,0.73547401,NM_033093,NP_149084,NM_033093,NP_149084,0.930802606,FALSE,0,H__sapiens__1_-Hs:715887,H__sapiens__1_-Hs:715887,748,31.14285714,TRIM5alpha,0.18677987,TRIM5_HUMAN,TRIM5_HUMAN,453.3666667
TRIT1,17408,,,,1.9235474,0.00187528,0.51987281,0.24024024,37,3,ENSG00000043514,ENSP00000474768,ENSG00000043514,ENSP00000474768,54802,54802,FALSE,-0.096291891,-0.096291891,H__sapiens__1_-Hs:709880,53.86486486,query,query,0,37,0,0.76911315,NM_017646,NP_060116,NM_017646,NP_060116,0.908198883,FALSE,0,H__sapiens__1_-Hs:709880,H__sapiens__1_-Hs:709880,3068,139.4285714,IPT,0.17145808,Q9H3H1,Q9H3H1,3119.066667
TTF1,17463,,,,1.9204893,0.00169113,0.52070064,0.271777,42,3,ENSG00000125482,ENSP00000333920,ENSG00000125482,ENSP00000333920,7270,7270,FALSE,-0.112543103,-0.112543103,H__sapiens__1_-Hs:714980,57.02380952,query,query,0,42,0,0.76987768,NM_007344,NP_031370,NM_007344,NP_031370,0.893558831,FALSE,0,H__sapiens__1_-Hs:714980,H__sapiens__1_-Hs:714980,2992,184.5714286,,0.1833563,TTF1_HUMAN,TTF1_HUMAN,5808.266667
TWIST1,17616,,,,2.11314985,0.00108608,0.47322721,0.256917,23,3,ENSG00000122691,ENSP00000416986,ENSG00000122691,ENSP00000416986,7291,7291,FALSE,-0.118313986,-0.118313986,H__sapiens__1_-Hs:714615,37.30434783,query,query,0,23,0,0.72171254,NM_000474,NP_000465,NM_000474,NP_000465,0.888417058,FALSE,0,H__sapiens__1_-Hs:714615,H__sapiens__1_-Hs:714615,1656,123.1428571,TWIST,0.13971666,TWST1_HUMAN,TWST1_HUMAN,3183.766667
TWSG1,17689,,,,1.9235474,0.00115989,0.51987281,0.2968254,36,3,ENSG00000128791,ENSP00000464458,ENSG00000128791,ENSP00000464458,57045,57045,FALSE,-0.084229658,-0.084229658,H__sapiens__1_-Hs:715396,57.08333333,query,query,0,36,0,0.76911315,NM_020648,NP_065699,NM_020648,NP_065699,0.919220126,FALSE,0,H__sapiens__1_-Hs:715396,H__sapiens__1_-Hs:715396,2436,194.2857143,TSG,0.18064346,TWSG1_HUMAN,TWSG1_HUMAN,7462.266667
U2SURP,17448,,,,1.83792049,0.00226642,0.54409318,0.36394231,65,3,ENSG00000163714,ENSP00000475195,ENSG00000163714,ENSP00000475195,23350,23350,FALSE,-0.125309015,-0.125309015,H__sapiens__1_-Hs:720511,61.29230769,query,query,0,65,0,0.79051988,NM_001080415,NP_001073884,NM_001080415,NP_001073884,0.88222424,FALSE,0,H__sapiens__1_-Hs:720511,H__sapiens__1_-Hs:720511,4782,306.8571429,SR140,0.19457875,SR140_HUMAN,SR140_HUMAN,4259.2
UBXN7,17657,,,,1.74311927,0.00745102,0.57368421,0.27037618,88,3,ENSG00000163960,ENSP00000440716,ENSG00000163960,ENSP00000440716,26043,26043,FALSE,-0.173934799,-0.173934799,H__sapiens__1_-Hs:720592,55.70454545,query,query,0,88,0,0.81422018,NM_015562,NP_056377,NM_015562,NP_056377,0.840351687,FALSE,0,H__sapiens__1_-Hs:720592,H__sapiens__1_-Hs:720592,12064,246,UBXD7,0.17245989,UBXN7_HUMAN,UBXN7_HUMAN,3688.3
UNC13B,17519,,,,1.97859327,0.0016706,0.50540958,0.15666667,25,3,ENSG00000198722,ENSP00000380006,ENSG00000198722,ENSP00000380006,10497,10497,FALSE,-0.146238384,-0.146238384,H__sapiens__1_-Hs:727526,47.64,query,query,0,25,0,0.75535168,NM_006377,NP_006368,NM_006377,NP_006368,0.863951726,FALSE,0,H__sapiens__1_-Hs:727526,H__sapiens__1_-Hs:727526,2792,272.5714286,Unc13h2,0.15491857,UN13B_HUMAN,UN13B_HUMAN,9988
UPF3B,17461,"RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing","RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing",GO:0008380|GO:0006369|GO:0031124|GO:0000398|GO:0000375|GO:0000377|GO:0031123|GO:0006397,2.06422018,0.00050919,0.48444444,0.25974026,22,3,ENSG00000125351,ENSP00000276201,ENSG00000125351,ENSP00000276201,65109,65109,FALSE,-0.105977932,-0.105977932,H__sapiens__1_-Hs:714954,54.54545455,query,query,0,22,0,0.73394495,NM_080632,NP_542199,NM_080632,NP_542199,0.899444497,FALSE,0,H__sapiens__1_-Hs:714954,H__sapiens__1_-Hs:714954,1042,295.4285714,UPF3X,0.19206146,REN3B_HUMAN,REN3B_HUMAN,9839.066667
USP1,17592,,,,1.77370031,0.00762015,0.5637931,0.27172827,78,3,ENSG00000162607,ENSP00000403662,ENSG00000162607,ENSP00000403662,7398,7398,FALSE,-0.201914498,-0.201914498,H__sapiens__1_-Hs:720169,54.58974359,query,query,0,78,0,0.80657492,NM_003368,NP_003359,NM_003368,NP_003359,0.817164794,FALSE,0,H__sapiens__1_-Hs:720169,H__sapiens__1_-Hs:720169,12710,231.7142857,,0.16900849,UBP1_HUMAN,UBP1_HUMAN,4897.366667
USP3,17411,,,,1.95412844,0.00099759,0.51173709,0.2022792,27,3,ENSG00000140455,ENSP00000454197,ENSG00000140455,ENSP00000454197,9960,9960,FALSE,-0.091925262,-0.091925262,H__sapiens__1_-Hs:717320,56.40740741,query,query,0,27,0,0.76146789,NM_006537,NP_006528,NM_006537,NP_006528,0.912173321,FALSE,0,H__sapiens__1_-Hs:717320,H__sapiens__1_-Hs:717320,1954,104.2857143,,0.17952347,UBP3_HUMAN,UBP3_HUMAN,1112.166667
VCAN,17568,,,,1.95718654,0.00214292,0.5109375,0.3089701,43,3,ENSG00000038427,ENSP00000426715,ENSG00000038427,ENSP00000426715,1462,1462,FALSE,-0.175863942,-0.175863942,H__sapiens__1_-Hs:709833,43.02325581,query,query,0,43,0,0.76070336,NM_004385,NP_004376,NM_004385,NP_004376,0.838732092,FALSE,0,H__sapiens__1_-Hs:709833,H__sapiens__1_-Hs:709833,3682,349.1428571,PG-M,0.14437334,P13611,P13611,9392.666667
