"SUID","annotation name","annotations","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Ensembl Gene ID","Ensembl Protein ID","Entrez Gene ID","gene name","IsSingleNode","log score","name","NeighborhoodConnectivity","node type","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","RefSeq mRNA ID","RefSeq Protein ID","score","selected","SelfLoops","shared name","Stress","Synonym","TopologicalCoefficient","Uniprot ID"
"632","","","2.09174312","0.00141244","0.47807018","0.18947368","20","3","ENSG00000198597","ENSP00000467909","9745","ZNF536","false","-0.13966345975660827","H__sapiens__1_-Hs:727478","36.3","query","0","20","0","0.72706422","NM_014717","NP_055532","0.8696508586679328","false","0","H__sapiens__1_-Hs:727478","1898","KIAA0390","0.13193431","ZN536_HUMAN"
"633","","","1.98470948","6.8999E-4","0.50385208","0.28063241","23","3","ENSG00000148175","ENSP00000445764","2040","STOM","false","-0.13688717653970608","H__sapiens__1_-Hs:718420","49.17391304","query","0","23","0","0.75382263","NM_198194","NP_937837","0.8720686103802162","false","0","H__sapiens__1_-Hs:718420","1350","EPB72","0.15913888","STOM_HUMAN"
"634","","","1.98470948","8.8322E-4","0.50385208","0.26190476","28","3","ENSG00000104763","ENSP00000427751","427","ASAH1","false","-0.10002363776084691","H__sapiens__1_-Hs:712257","49.28571429","query","0","28","0","0.75382263","NM_177924","NP_808592","0.9048160299582508","false","0","H__sapiens__1_-Hs:712257","1552","PHP32","0.16212406","Q13510"
"635","","","1.87461774","0.00394422","0.53344209","0.23214286","49","3","ENSG00000130066","ENSP00000368572","6303","SAT1","false","-0.13934079381268344","H__sapiens__1_-Hs:715537","48.28571429","query","0","49","0","0.78134557","NM_002970","NP_002961","0.8699315106591148","false","0","H__sapiens__1_-Hs:715537","5716","SSAT","0.15136588","SAT1_HUMAN"
"636","receptor signaling protein activity","GO:0005057","1.87461774","0.00214709","0.53344209","0.26565657","45","3","ENSG00000065613","ENSP00000358770","9748","SLK","false","-0.13777325207416613","H__sapiens__1_-Hs:710223","59.6","query","0","45","0","0.78134557","NM_014720","NP_055535","0.8712962339626459","false","0","H__sapiens__1_-Hs:710223","4098","se20-9","0.18452012","SLK_HUMAN"
"637","","","1.90825688","0.00120796","0.52403846","0.35121951","41","3","ENSG00000005889","ENSP00000441382","7543","ZFX","false","-0.09760494157235336","H__sapiens__1_-Hs:709384","61.75609756","query","0","41","0","0.77293578","NM_003410","NP_003401","0.907007153804457","false","0","H__sapiens__1_-Hs:709384","2674","ZNF926","0.19543069","ZFX_HUMAN"
"638","","","1.7706422","0.00402762","0.56476684","0.34272152","80","3","ENSG00000029363","ENSP00000437333","9774","BCLAF1","false","-0.13717974741852568","H__sapiens__1_-Hs:709755","60.825","query","0","80","0","0.80733945","NM_014739","NP_055554","0.8718135058203886","false","0","H__sapiens__1_-Hs:709755","8564","KIAA0164","0.18889752","Q9NYF8"
"639","","","1.85932722","0.00476344","0.53782895","0.19217331","54","3","ENSG00000147533","ENSP00000429480","51125","GOLGA7","false","-0.10725898333011577","H__sapiens__1_-Hs:718350","48.61111111","query","0","54","0","0.7851682","NM_016099","NP_057183","0.8982929999498399","false","0","H__sapiens__1_-Hs:718350","6776","HSPC041","0.15238593","Q7Z5G4"
"640","","","1.95412844","0.00155102","0.51173709","0.23172906","34","3","ENSG00000170348","ENSP00000450726","10972","TMED10","false","-0.1370123060267851","H__sapiens__1_-Hs:722225","49.58823529","query","0","34","0","0.76146789","NM_006827","NP_006818","0.8719594957091754","false","0","H__sapiens__1_-Hs:722225","2476","TMP21","0.16100076","TMEDA_HUMAN"
"641","","","1.96636086","0.0013531","0.50855365","0.18850575","30","3","ENSG00000069974","ENSP00000458127","5873","RAB27A","false","-0.13672737694439877","H__sapiens__1_-Hs:710376","47.6","query","0","30","0","0.75840979","NM_183236","NP_899059","0.8722079777263614","false","0","H__sapiens__1_-Hs:710376","2072","RAB27","0.15494028","RB27A_HUMAN"
"642","","","1.79204893","0.00552321","0.55802048","0.28404928","78","3","ENSG00000118482","ENSP00000425338","23469","PHF3","false","-0.13639209009535774","H__sapiens__1_-Hs:714129","56.94871795","query","0","78","0","0.80198777","NM_015153","NP_055968","0.8725004666220217","false","0","H__sapiens__1_-Hs:714129","9324","","0.17964895","Q92576"
"643","","","1.78287462","0.00514307","0.56089194","0.27308294","72","3","ENSG00000140262","ENSP00000456280","6938","TCF12","false","-0.13606416999035484","H__sapiens__1_-Hs:717283","60.76388889","query","0","72","0","0.80428135","NM_207040","NP_996923","0.8727866239824631","false","0","H__sapiens__1_-Hs:717283","10950","HTF4","0.1863923","Q99081"
"644","","","1.89602446","0.00480274","0.52741935","0.17575758","45","3","ENSG00000136960","ENSP00000429476","5168","ENPP2","false","-0.11923040297884337","H__sapiens__1_-Hs:716729","40.88888889","query","0","45","0","0.77599388","NM_006209","NP_006200","0.8876032707630794","false","0","H__sapiens__1_-Hs:716729","6930","PDNP2","0.12939522","Q13822"
"645","","","1.89602446","0.0020243","0.52741935","0.22948718","40","3","ENSG00000120833","ENSP00000474888","8835","SOCS2","false","-0.1359049834044261","H__sapiens__1_-Hs:714421","50.675","query","0","40","0","0.77599388","NM_003877","NP_003868","0.8729255709643335","false","0","H__sapiens__1_-Hs:714421","3376","STATI2","0.15786604","SOCS2_HUMAN"
"646","","","1.9204893","0.00326717","0.52070064","0.24051804","47","3","ENSG00000138119","ENSP00000432708","26509","MYOF","false","-0.13409725288983848","H__sapiens__1_-Hs:716965","42.65957447","query","0","47","0","0.76987768","NM_133337","NP_579899","0.8745050123279842","false","0","H__sapiens__1_-Hs:716965","4574","KIAA1207","0.13941037","Q9NZM1"
"647","RNA splicing|mRNA splicing, via spliceosome|catalytic step 2 spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing","GO:0008380|GO:0000398|GO:0071013|GO:0000375|GO:0000377|GO:0006397","1.87767584","0.00141552","0.53257329","0.41291727","53","3","ENSG00000100941","ENSP00000452318","5411","PNN","false","-0.13405320855584876","H__sapiens__1_-Hs:711707","66.39622642","query","0","53","0","0.78058104","NM_002687","NP_002678","0.8745435301670629","false","0","H__sapiens__1_-Hs:711707","3242","memA","0.21145295","Q9H307"
"648","","","1.88073394","0.00311918","0.53170732","0.23311748","47","3","ENSG00000169359","ENSP00000419165","9197","SLC33A1","false","-0.12692226938681767","H__sapiens__1_-Hs:722004","51.27659574","query","0","47","0","0.77981651","NM_004733","NP_004724","0.8808021352263649","false","0","H__sapiens__1_-Hs:722004","4768","SPG42","0.16074168","O00400"
"649","","","1.9235474","9.3939E-4","0.51987281","0.28571429","35","3","ENSG00000205189","ENSP00000416134","65986","ZBTB10","false","-0.08245836091444468","H__sapiens__1_-Hs:730054","58.4","query","0","35","0","0.76911315","NM_023929","NP_076418","0.9208497804013145","false","0","H__sapiens__1_-Hs:730054","1808","FLJ12752","0.18422713","ZBT10_HUMAN"
"650","","","1.88073394","0.00221171","0.53170732","0.27801268","44","3","ENSG00000113615","ENSP00000424273","10802","SEC24A","false","-0.1339995321989329","H__sapiens__1_-Hs:713522","58.25","query","0","44","0","0.77981651","NM_021982","NP_068817","0.8745904737375952","false","0","H__sapiens__1_-Hs:713522","3970","","0.18090062","SC24A_HUMAN"
"651","RNA splicing|mRNA splicing, via spliceosome|catalytic step 2 spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing","GO:0008380|GO:0000398|GO:0071013|GO:0000375|GO:0000377|GO:0006397","1.81039755","0.00320692","0.55236486","0.36066253","70","3","ENSG00000112739","ENSP00000439331","8899","PRPF4B","false","-0.13362381043682528","H__sapiens__1_-Hs:713416","62.5","query","0","70","0","0.79740061","NM_003913","NP_003904","0.8749191381508303","false","0","H__sapiens__1_-Hs:713416","6516","PR4H","0.19592476","Q13523"
"652","","","2.02752294","5.0175E-4","0.49321267","0.42528736","30","3","ENSG00000142864","ENSP00000360034","26135","SERBP1","false","-0.1332234978573368","H__sapiens__1_-Hs:717645","58.9","query","0","30","0","0.74311927","NM_015640","NP_056455","0.8752694494001891","false","0","H__sapiens__1_-Hs:717645","1120","PAIRBP1","0.20451389","Q8NC51"
"653","","","1.89908257","0.0019136","0.52657005","0.3052729","47","3","ENSG00000155329","ENSP00000427430","54819","ZCCHC10","false","-0.1117964686464101","H__sapiens__1_-Hs:719243","59.29787234","query","0","47","0","0.77522936","NM_017665","NP_060135","0.894226242057409","false","0","H__sapiens__1_-Hs:719243","3644","FLJ20094","0.18945007","ZCH10_HUMAN"
"654","receptor signaling protein activity","GO:0005057","1.83792049","0.00438227","0.54409318","0.22402597","56","3","ENSG00000035681","ENSP00000430982","8439","NSMAF","false","-0.13264799663062798","H__sapiens__1_-Hs:709803","56.51785714","query","0","56","0","0.79051988","NM_003580","NP_003571","0.8757733130151772","false","0","H__sapiens__1_-Hs:709803","7764","FAN","0.17443783","Q92636"
"655","","","1.91743119","0.00176446","0.5215311","0.23529412","35","3","ENSG00000140836","ENSP00000438926","463","ZFHX3","false","-0.13149616676585849","H__sapiens__1_-Hs:717377","48.85714286","query","0","35","0","0.7706422","NM_006885","NP_008816","0.8767826360444904","false","0","H__sapiens__1_-Hs:717377","2770","ZNF927","0.15315719","ZFHX3_HUMAN"
"656","","","1.85626911","0.00165775","0.53871499","0.38506494","56","3","ENSG00000198887","ENSP00000354957","23137","SMC5","false","-0.12262928520216931","H__sapiens__1_-Hs:727621","64.60714286","query","0","56","0","0.78593272","NM_015110","NP_055925","0.8845915329551647","false","0","H__sapiens__1_-Hs:727621","3276","SMC5L1","0.20316712","SMC5_HUMAN"
"657","","","1.82568807","0.00467346","0.54773869","0.23661202","61","3","ENSG00000174485","ENSP00000457358","10260","DENND4A","false","-0.1309305704287093","H__sapiens__1_-Hs:723159","55.55737705","query","0","61","0","0.79357798","NM_005848","NP_005839","0.877278681359396","false","0","H__sapiens__1_-Hs:723159","8376","MYCPBP","0.17200426","Q7Z401"
"658","","","1.88379205","0.00248786","0.53084416","0.29487179","52","3","ENSG00000171109","ENSP00000420617","55669","MFN1","false","-0.1307740457213901","H__sapiens__1_-Hs:722411","59.63461538","query","0","52","0","0.77905199","NM_033540","NP_284941","0.8774160078954507","false","0","H__sapiens__1_-Hs:722411","4386","FLJ20693","0.19052593","Q8IWA4"
"659","","","1.9204893","0.00169113","0.52070064","0.271777","42","3","ENSG00000125482","ENSP00000333920","7270","TTF1","false","-0.11254310296863727","H__sapiens__1_-Hs:714980","57.02380952","query","0","42","0","0.76987768","NM_007344","NP_031370","0.893558831240169","false","0","H__sapiens__1_-Hs:714980","2992","","0.1833563","TTF1_HUMAN"
"660","","","1.99388379","6.6396E-4","0.50153374","0.23913043","24","3","ENSG00000132670","ENSP00000414089","5786","PTPRA","false","-0.13069368858226812","H__sapiens__1_-Hs:715968","56.95833333","query","0","24","0","0.75152905","NM_080841","NP_543031","0.8774865173685968","false","0","H__sapiens__1_-Hs:715968","1158","RPTPA","0.18674863","PTPRA_HUMAN"
"661","RNA splicing|termination of RNA polymerase II transcription|mRNA 3'-end processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA 3'-end processing|mRNA processing","GO:0008380|GO:0006369|GO:0031124|GO:0000398|GO:0000375|GO:0000377|GO:0031123|GO:0006397","2.06422018","5.0919E-4","0.48444444","0.25974026","22","3","ENSG00000125351","ENSP00000276201","65109","UPF3B","false","-0.10597793184706623","H__sapiens__1_-Hs:714954","54.54545455","query","0","22","0","0.73394495","NM_080632","NP_542199","0.8994444969356232","false","0","H__sapiens__1_-Hs:714954","1042","UPF3X","0.19206146","REN3B_HUMAN"
"662","","","1.8440367","0.00637628","0.54228856","0.20864991","59","3","ENSG00000186088","ENSP00000415402","54103","GSAP","false","-0.1305579551146958","H__sapiens__1_-Hs:725722","49.59322034","query","0","59","0","0.78899083","NM_017439","NP_059135","0.877605629739932","false","0","H__sapiens__1_-Hs:725722","10554","PION","0.15546464","GSAP_HUMAN"
"663","","","1.86238532","0.00323936","0.53694581","0.26868687","55","3","ENSG00000121579","ENSP00000419729","80218","NAA50","false","-0.12187652763226274","H__sapiens__1_-Hs:714495","52.81818182","query","0","55","0","0.78440367","NM_025146","NP_079422","0.8852576666149944","false","0","H__sapiens__1_-Hs:714495","5538","San","0.16661887","Q9GZZ1"
"664","","","1.87155963","0.00232514","0.53431373","0.28244898","50","3","ENSG00000006652","ENSP00000439188","3475","IFRD1","false","-0.12979409783342524","H__sapiens__1_-Hs:709426","59.02","query","0","50","0","0.78211009","NM_001550","NP_001541","0.8782762512872611","false","0","H__sapiens__1_-Hs:709426","4554","TIS7","0.18501567","O00458"
"665","","","2.04281346","0.00147836","0.48952096","0.16883117","22","3","ENSG00000175445","ENSP00000431028","4023","LPL","false","-0.12901902438509255","H__sapiens__1_-Hs:723344","40.40909091","query","0","22","0","0.73929664","NM_000237","NP_000228","0.8789572437654376","false","0","H__sapiens__1_-Hs:723344","2558","LIPD","0.13886286","P06858"
"666","","","1.89602446","0.00272726","0.52741935","0.20044297","43","3","ENSG00000158321","ENSP00000407058","26053","AUTS2","false","-0.11508141328333472","H__sapiens__1_-Hs:719590","52.44186047","query","0","43","0","0.77599388","NM_015570","NP_056385","0.8912935778163644","false","0","H__sapiens__1_-Hs:719590","4562","KIAA0442","0.16491151","Q8WXX7"
"667","","","1.96024465","0.00133211","0.51014041","0.23106061","33","3","ENSG00000136160","ENSP00000403401","1910","EDNRB","false","-0.12892232699388065","H__sapiens__1_-Hs:716570","48.12121212","query","0","33","0","0.75993884","NM_003991","NP_003982","0.8790422407473235","false","0","H__sapiens__1_-Hs:716570","2590","HSCR2","0.15674662","P24530"
"668","","","1.91437309","0.00200521","0.52236422","0.24291498","39","3","ENSG00000124222","ENSP00000437209","8675","STX16","false","-0.08724552720831029","H__sapiens__1_-Hs:714808","55.48717949","query","0","39","0","0.77140673","NM_003763","NP_003754","0.9164520540929806","false","0","H__sapiens__1_-Hs:714808","3456","SYN16","0.17559234","STX16_HUMAN"
"669","","","1.91437309","0.00361478","0.52236422","0.24141414","45","3","ENSG00000122786","ENSP00000445641","800","CALD1","false","-0.12796285062975152","H__sapiens__1_-Hs:714632","43.42222222","query","0","45","0","0.77140673","NM_033157","NP_149347","0.8798860657507297","false","0","H__sapiens__1_-Hs:714632","5468","L-CAD","0.14007168","Q05682"
"670","","","1.84097859","0.0034383","0.54318937","0.26127946","55","3","ENSG00000182952","ENSP00000366798","10473","HMGN4","false","-0.12676143551974792","H__sapiens__1_-Hs:724883","56.61818182","query","0","55","0","0.78975535","NM_006353","NP_006344","0.8809438094325964","false","0","H__sapiens__1_-Hs:724883","6076","NHC","0.17474747","O00479"
"671","","","1.89602446","0.00144429","0.52741935","0.36060606","45","3","ENSG00000101191","ENSP00000378752","11083","DIDO1","false","-0.10102024783775379","H__sapiens__1_-Hs:711757","60.48888889","query","0","45","0","0.77599388","NM_080797","NP_542987","0.9039147303817676","false","0","H__sapiens__1_-Hs:711757","2894","KIAA0333","0.19142053","Q9BTC0"
"672","","","1.85015291","0.00518895","0.54049587","0.17104377","55","3","ENSG00000182158","ENSP00000410314","64764","CREB3L2","false","-0.1258224772961224","H__sapiens__1_-Hs:724682","46.6","query","0","55","0","0.78746177","NM_194071","NP_919047","0.8817713673273597","false","0","H__sapiens__1_-Hs:724682","7558","TCAG_1951439","0.14517134","Q70SY1"
"673","","","1.98776758","0.00165656","0.50307692","0.25806452","32","3","ENSG00000130508","ENSP00000414098","7837","PXDN","false","-0.1254478243485608","H__sapiens__1_-Hs:715604","41.46875","query","0","32","0","0.7530581","NM_012293","NP_036425","0.882101787461778","false","0","H__sapiens__1_-Hs:715604","2658","MG50","0.13941498","Q92626"
"674","","","1.83792049","0.00226642","0.54409318","0.36394231","65","3","ENSG00000163714","ENSP00000475195","23350","U2SURP","false","-0.1253090146514487","H__sapiens__1_-Hs:720511","61.29230769","query","0","65","0","0.79051988","NM_001080415","NP_001073884","0.8822242402423377","false","0","H__sapiens__1_-Hs:720511","4782","SR140","0.19457875","SR140_HUMAN"
"675","","","2.01834862","0.00180673","0.49545455","0.31907308","34","3","ENSG00000140937","ENSP00000457812","1009","CDH11","false","-0.12314824362566305","H__sapiens__1_-Hs:717388","39.52941176","query","0","34","0","0.74541284","NM_001797","NP_001788","0.8841325858253261","false","0","H__sapiens__1_-Hs:717388","2866","CAD11","0.13811189","P55287"
"676","","","1.87767584","0.00238898","0.53257329","0.3236715","46","3","ENSG00000088448","ENSP00000474638","55608","ANKRD10","false","-0.06527715196296723","H__sapiens__1_-Hs:711067","58.32608696","query","0","46","0","0.78058104","NM_017664","NP_060134","0.9368077892767512","false","0","H__sapiens__1_-Hs:711067","4456","FLJ20093","0.18220109","Q9NXR5"
"677","","","1.82262997","0.00522844","0.54865772","0.23963134","63","3","ENSG00000109046","ENSP00000464109","26118","WSB1","false","-0.1221635656078779","H__sapiens__1_-Hs:712929","55.88888889","query","0","63","0","0.79434251","NM_134265","NP_599027","0.8850036005115258","false","0","H__sapiens__1_-Hs:712929","8864","SWIP1","0.17356798","WSB1_HUMAN"
"678","RNA splicing","GO:0008380","1.92966361","0.00159","0.51822504","0.29429429","37","3","ENSG00000167258","ENSP00000464641","51755","CDK12","false","-0.11298520515414959","H__sapiens__1_-Hs:721468","60.56756757","query","0","37","0","0.7675841","NM_016507","NP_057591","0.8931638742401034","false","0","H__sapiens__1_-Hs:721468","2962","KIAA0904","0.19350661","Q9NYV4"
"679","","","1.83792049","0.00228142","0.54409318","0.35768556","59","3","ENSG00000121892","ENSP00000426749","23244","PDS5A","false","-0.12190880738529733","H__sapiens__1_-Hs:714525","62.6779661","query","0","59","0","0.79051988","NM_001100400","NP_001093870","0.8852290911773506","false","0","H__sapiens__1_-Hs:714525","4614","SCC-112","0.19525846","Q29RF7"
"680","","","1.8440367","0.00391755","0.54228856","0.26758329","62","3","ENSG00000104442","ENSP00000434297","55156","ARMC1","false","-0.10759830766771106","H__sapiens__1_-Hs:712221","52.48387097","query","0","62","0","0.78899083","NM_018120","NP_060590","0.8979882389819964","false","0","H__sapiens__1_-Hs:712221","6914","FLJ10511","0.1660882","Q9NVT9"
"681","","","2.02752294","4.9305E-4","0.49321267","0.25541126","22","3","ENSG00000168710","ENSP00000377238","10768","AHCYL1","false","-0.11975380017790337","H__sapiens__1_-Hs:721841","54.86363636","query","0","22","0","0.74311927","NM_006621","NP_006612","0.8871388232531512","false","0","H__sapiens__1_-Hs:721841","830","XPVKONA","0.18535012","SAHH2_HUMAN"
"682","","","1.95107034","0.00178528","0.51253918","0.23674242","33","3","ENSG00000137601","ENSP00000427653","4750","NEK1","false","-0.11932319517013844","H__sapiens__1_-Hs:716847","53.84848485","query","0","33","0","0.76223242","NM_012224","NP_036356","0.887520911931772","false","0","H__sapiens__1_-Hs:716847","3396","NY-REN-55","0.17370479","Q96PY6"
"683","","","2.14067278","4.1043E-4","0.46714286","0.33157895","20","3","ENSG00000120685","ENSP00000413879","80209","PROSER1","false","-0.061296965161469055","H__sapiens__1_-Hs:714395","59.85","query","0","20","0","0.7148318","NM_025138","NP_079414","0.940543889531394","false","0","H__sapiens__1_-Hs:714395","662","FLJ12661","0.23","Q86XN7"
"684","","","2.04281346","5.508E-4","0.48952096","0.23913043","24","3","ENSG00000180182","ENSP00000411357","9282","MED14","false","-0.11905531310164258","H__sapiens__1_-Hs:724305","56.16666667","query","0","24","0","0.73929664","NM_004229","NP_004220","0.8877586947169438","false","0","H__sapiens__1_-Hs:724305","1126","TRAP170","0.19434833","O60244"
"685","","","1.88379205","0.00452459","0.53084416","0.18080808","45","3","ENSG00000072121","ENSP00000452142","23503","ZFYVE26","false","-0.11902024956093994","H__sapiens__1_-Hs:710463","45.55555556","query","0","45","0","0.77905199","NM_015346","NP_056161","0.8877898232258048","false","0","H__sapiens__1_-Hs:710463","6994","SPG15","0.14236111","ZFY26_HUMAN"
"686","","","1.9266055","0.00168035","0.51904762","0.21975806","32","3","ENSG00000123104","ENSP00000440548","3709","ITPR2","false","-0.11730519320624964","H__sapiens__1_-Hs:714662","52.4375","query","0","32","0","0.76834862","NM_002223","NP_002214","0.8893137392311325","false","0","H__sapiens__1_-Hs:714662","2968","IP3R2","0.16438088","Q14571"
"687","","","1.81651376","0.004938","0.55050505","0.23462302","64","3","ENSG00000123066","ENSP00000449895","23389","MED13L","false","-0.1131766700681018","H__sapiens__1_-Hs:714656","55.125","query","0","64","0","0.79587156","NM_015335","NP_056150","0.8929928810658958","false","0","H__sapiens__1_-Hs:714656","8556","TRAP240L","0.17066563","Q71F56"
"688","","","1.82262997","0.00434387","0.54865772","0.309482","68","3","ENSG00000188994","ENSP00000430569","23036","ZNF292","false","-0.11630398815217881","H__sapiens__1_-Hs:726456","57.91176471","query","0","68","0","0.79434251","NM_015021","NP_055836","0.8902045705194845","false","0","H__sapiens__1_-Hs:726456","7988","Zn-16","0.18268695","ZN292_HUMAN"
"689","","","2.05810398","4.0527E-4","0.4858841","0.28947368","20","3","ENSG00000163374","ENSP00000437926","55249","YY1AP1","false","-0.09656738067261401","H__sapiens__1_-Hs:720385","54.4","query","0","20","0","0.73547401","NM_139121","NP_620832","0.907948717343316","false","0","H__sapiens__1_-Hs:720385","728","YY1AP","0.18888889","YYAP1_HUMAN"
"690","","","1.97859327","9.7851E-4","0.50540958","0.21182266","29","3","ENSG00000114423","ENSP00000446116","868","CBLB","false","-0.11592921651809339","H__sapiens__1_-Hs:713601","51.65517241","query","0","29","0","0.75535168","NM_170662","NP_733762","0.8905382564651564","false","0","H__sapiens__1_-Hs:713601","1508","RNF56","0.16936122","Q13191"
"691","","","2.0030581","6.4428E-4","0.49923664","0.33497537","29","3","ENSG00000134152","ENSP00000454181","79768","KATNBL1","false","-0.07650648818713822","H__sapiens__1_-Hs:716178","60.31034483","query","0","29","0","0.74923547","NM_024713","NP_078989","0.9263469039572563","false","0","H__sapiens__1_-Hs:716178","1268","FLJ22557","0.20306513","Q9H079"
"692","receptor signaling protein activity","GO:0005057","1.83486239","0.0040252","0.545","0.24319419","58","3","ENSG00000012983","ENSP00000452289","11183","MAP4K5","false","-0.11589519373893502","H__sapiens__1_-Hs:709601","54.81034483","query","0","58","0","0.7912844","NM_198794","NP_942089","0.8905685555670151","false","0","H__sapiens__1_-Hs:709601","6982","KHS1","0.16969147","Q9Y4K4"
"693","","","2.05504587","0.00114","0.48660714","0.26449275","24","3","ENSG00000099139","ENSP00000446280","5125","PCSK5","false","-0.11499097608961989","H__sapiens__1_-Hs:711371","43.16666667","query","0","24","0","0.73623853","NM_006200","NP_006191","0.8913741875513224","false","0","H__sapiens__1_-Hs:711371","1778","SPC6","0.15146199","Q92824"
"694","RNA splicing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing","GO:0008380|GO:0000398|GO:0000375|GO:0000377|GO:0006397","1.89908257","0.00177324","0.52657005","0.31818182","45","3","ENSG00000065883","ENSP00000340557","8621","CDK13","false","-0.103004218247555","H__sapiens__1_-Hs:710234","55.66666667","query","0","45","0","0.77522936","NM_031267","NP_112557","0.9021231680946423","false","0","H__sapiens__1_-Hs:710234","3688","KIAA1791","0.17671958","Q14004"
"695","","","2.00611621","0.00105823","0.49847561","0.16205534","23","3","ENSG00000152291","ENSP00000391190","10618","TGOLN2","false","-0.09827842428813086","H__sapiens__1_-Hs:718892","44.73913043","query","0","23","0","0.74847095","NM_006464","NP_006455","0.9063965058167971","false","0","H__sapiens__1_-Hs:718892","1500","TTGN2","0.14849054","TGON2_HUMAN"
"696","","","1.9235474","0.00181749","0.51987281","0.22222222","36","3","ENSG00000053254","ENSP00000452444","1112","FOXN3","false","-0.11306148926221994","H__sapiens__1_-Hs:709989","55.11111111","query","0","36","0","0.76911315","NM_005197","NP_005188","0.8930957426293089","false","0","H__sapiens__1_-Hs:709989","3246","CHES1","0.17440225","O00409"
"697","mRNA 3'-end processing|RNA 3'-end processing|mRNA processing","GO:0031124|GO:0031123|GO:0006397","1.93272171","0.00185099","0.51740506","0.30609756","41","3","ENSG00000111605","ENSP00000450206","11052","CPSF6","false","-0.11245179863181261","H__sapiens__1_-Hs:713221","57.46341463","query","0","41","0","0.76681957","NM_007007","NP_008938","0.8936404207613511","false","0","H__sapiens__1_-Hs:713221","3532","HPBRII-7","0.1870978","Q16630"
"698","RNA splicing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing","GO:0008380|GO:0000398|GO:0000375|GO:0000377|GO:0006397","1.78899083","0.0043377","0.55897436","0.30221328","71","3","ENSG00000139218","ENSP00000449812","9169","SCAF11","false","-0.11223869870005995","H__sapiens__1_-Hs:717145","59.98591549","query","0","71","0","0.80275229","NM_004719","NP_004710","0.8938308757662803","false","0","H__sapiens__1_-Hs:717145","9018","SRSF2IP","0.18457205","SCAFB_HUMAN"
"699","","","1.85626911","0.00186247","0.53871499","0.30509804","51","3","ENSG00000083168","ENSP00000430606","7994","KAT6A","false","-0.11088222685744391","H__sapiens__1_-Hs:710877","61.54901961","query","0","51","0","0.78593272","NM_006766","NP_006757","0.8950441548847611","false","0","H__sapiens__1_-Hs:710877","3752","ZNF220","0.19055424","Q92794"
"700","","","1.93577982","0.00246124","0.51658768","0.15396825","36","3","ENSG00000023318","ENSP00000262455","23071","ERP44","false","-0.11085595909811485","H__sapiens__1_-Hs:709706","44.13888889","query","0","36","0","0.76605505","NM_015051","NP_055866","0.8950676659980012","false","0","H__sapiens__1_-Hs:709706","3382","TXNDC4","0.1414708","Q9BS26"
"701","","","1.98470948","0.00167361","0.50385208","0.24431818","33","3","ENSG00000263031","ENSP00000460915","54826","GIN1","false","-0.09426305384366851","H__sapiens__1_-Hs:718094","50.63636364","query","0","33","0","0.75382263","NM_017676","NP_060146","0.9100433403531388","false","0","H__sapiens__1_-Hs:718094","2614","ZH2C2","0.16935239","Q9NXP7"
"702","","","2.01223242","0.00102135","0.49696049","0.25641026","27","3","ENSG00000118600","ENSP00000440845","10329","TMEM5","false","-0.10988427023507324","H__sapiens__1_-Hs:714148","52.2962963","query","0","27","0","0.7469419","NM_014254","NP_055069","0.8959378159697737","false","0","H__sapiens__1_-Hs:714148","1826","HP10481","0.17667668","TMEM5_HUMAN"
"703","","","2.15902141","9.4492E-4","0.4631728","0.32246377","24","3","ENSG00000115380","ENSP00000408195","2202","EFEMP1","false","-0.10871193432806099","H__sapiens__1_-Hs:713734","37.5","query","0","24","0","0.71024465","NM_001039349","NP_001034438","0.8969887719582392","false","0","H__sapiens__1_-Hs:713734","1216","S1-5","0.14983333","Q12805"
"704","","","1.97247706","0.00226722","0.50697674","0.25714286","35","3","ENSG00000150540","ENSP00000419415","3176","HNMT","false","-0.10852763620483978","H__sapiens__1_-Hs:718676","44.62857143","query","0","35","0","0.75688073","NM_006895","NP_008826","0.8971541005398673","false","0","H__sapiens__1_-Hs:718676","3650","","0.14826768","P50135"
"705","","","2.13149847","4.7349E-4","0.46915352","0.28947368","20","3","ENSG00000139289","ENSP00000473593","22822","PHLDA1","false","-0.1079170064830233","H__sapiens__1_-Hs:717156","43.8","query","0","20","0","0.71712538","NM_007350","NP_031376","0.8977020967930788","false","0","H__sapiens__1_-Hs:717156","696","TDAG51","0.16590909","Q8WV24"
