,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneID
11570,0.0549992171594192,4.5351601912996,0.589848512530259,0.559802168710465,0.883880678958789,-5.51723673047945,CWC27
5456,0.239829099649355,0.587883083749642,0.589750361169242,0.559867105545258,0.883895798193967,-5.03339950638791,S100A4
15893,-0.0728301944586783,7.29834365584271,-0.58965494020456,0.559930239635416,0.883908068619642,-5.6149435666779,ARHGEF11
14074,0.184990912307799,0.428109529929058,0.589548338470952,0.560000775635063,0.883932020147249,-5.02323159368223,ANKRD55
4152,-0.105697060272051,7.40874561176428,-0.589329591679114,0.560145529714915,0.883952872080372,-5.61461680576106,PRDX6
6136,0.0930292514803488,1.83254142153666,0.589050661925306,0.560330137090806,0.883952872080372,-5.17602836770613,SLC26A8
9313,0.0604255656818522,3.09740807698986,0.58894279088426,0.560401538970157,0.883952872080372,-5.34920519102135,ZNF140
9934,0.136956167420272,1.74572965115958,0.589046815127681,0.560332683279085,0.883952872080372,-5.16229491102735,C4orf32
14722,-0.10335683490838,5.7827630705521,-0.589125821665022,0.560280390180264,0.883952872080372,-5.60675808785131,HSDL2
14806,-0.089485214912407,4.71304224967871,-0.588974376511078,0.560380631367217,0.883952872080372,-5.53841099840043,ICA1L
14906,0.287858966429018,-0.921590824776103,0.589391211336082,0.560104751430632,0.883952872080372,-4.91496330198357,IGFN1
15867,0.0883901631079617,2.37831402424956,0.588636612434038,0.560604229521083,0.884185234469388,-5.24871650629107,LIMD1
5320,0.223135999815612,5.83168506498793,0.588367957177864,0.560782110420671,0.884378425027305,-5.60427337172746,C10orf54
14146,-0.0840268247138994,6.24825096272725,-0.588252369083128,0.560858651971287,0.884411776530723,-5.6169891815819,GPSM1
3256,0.0740879589033996,3.10741614330011,0.588034831238592,0.561002718289891,0.884494722138668,-5.35129565023895,PCDP1
5781,-0.112423423132108,2.2386029244795,-0.587868310833999,0.561113010595648,0.884494722138668,-5.23909682108609,SERTAD3
6573,-0.0691828460185727,5.28303337595086,-0.587966848404226,0.561047744372975,0.884494722138668,-5.58137620520888,SOCS5
10298,-0.165156382724448,-0.945439034283054,-0.587771559733147,0.561177097312409,0.884494722138668,-4.92273102923287,CATSPER3
14149,-0.133226806275504,2.20200805573647,-0.587754729275868,0.561188245976745,0.884494722138668,-5.23611476086908,GPT
5283,-0.0807753800060447,5.87861669193724,-0.587431712126313,0.561402237626738,0.884688888636474,-5.61059475017945,ACP1
11083,0.103278943130665,1.95851599732943,0.587317860263251,0.561477671837241,0.884688888636474,-5.19486425609247,CLSPN
13917,-0.123945644508508,5.58633103260324,-0.587332289032309,0.561468111560806,0.884688888636474,-5.59959255186961,GLTP
911,-0.0947714540281598,3.19684834540161,-0.586721359085105,0.561872976631955,0.884698437072267,-5.37025274063726,LSM6
1274,0.172561789677596,2.14700983156082,0.586639821472112,0.561927023070892,0.884698437072267,-5.21110786995651,MECOM
7026,0.146080459901631,3.1183061095021,0.587063874325187,0.561645972498638,0.884698437072267,-5.34843341882414,SULF1
10041,0.151573424847545,-1.22056398055673,0.586678620144525,0.561901305406715,0.884698437072267,-4.89967145153636,C8G
10744,-0.117455693269397,4.17875945353209,-0.587132877005304,0.561600246182462,0.884698437072267,-5.48930790598187,CEBPA
11527,0.0577977640149544,5.10755039582313,0.586989784343953,0.56169507214723,0.884698437072267,-5.56668488706027,CTR9
12800,0.178234595179834,-1.20741325841548,0.58676566505091,0.561843609947815,0.884698437072267,-4.89930707209504,EZH2
14000,0.0603919199806884,6.21594873368448,0.586654135314381,0.561917535084116,0.884698437072267,-5.61701664654966,GOLGA2
6541,-0.0826893153575605,7.12342721761947,-0.586501821697817,0.562018500942056,0.884755214557371,-5.6173283679617,SNX10
11090,0.124589523863213,9.12364758547607,0.586239409417596,0.562192470774822,0.884941830660633,-5.60243116428157,CLTC
1101,-0.0440329522708859,6.8144045479172,-0.585007491240087,0.563009553424639,0.885118363712727,-5.619336138413,MAP6
2538,-0.0712786964073032,3.86572810450811,-0.585287938821246,0.562823490663489,0.885118363712727,-5.45460866084477,NOC4L
3742,0.228006758746014,2.53148109744072,0.585418084952354,0.562737155902507,0.885118363712727,-5.26216328937789,PLEKHA4
6546,-0.0812518845181107,3.68879528276994,-0.585326051536615,0.562798207216835,0.885118363712727,-5.4321835412573,SNX16
9186,-0.119738218797521,1.46393612969757,-0.585075308549335,0.562964557215034,0.885118363712727,-5.14161472199553,C21orf58
9642,0.200500909237904,0.411146640499777,0.584983743695093,0.563025310150724,0.885118363712727,-5.02231853007975,ZNF597
10573,0.182784087784227,4.46545468487271,0.585317351036759,0.562803978956961,0.885118363712727,-5.50682170141745,CD34
11335,-0.121340336547222,3.99228167427258,-0.585563399887472,0.562640766588552,0.885118363712727,-5.46935351228035,CPM
12001,0.0648783306175664,5.4630696155731,0.585014513713358,0.563004893988479,0.885118363712727,-5.59069589682566,DLC1
13483,-0.0711966964645865,1.88861750907592,-0.585706416283205,0.562545910111103,0.885118363712727,-5.19346881394663,FNDC8
14831,-0.102001166701722,10.8305160883846,-0.585683260901723,0.562561267505025,0.885118363712727,-5.58441445345935,IDS
14851,0.109466068725783,2.27825787936327,0.585889077552237,0.562424770744953,0.885118363712727,-5.2344015123648,IFIH1
15034,0.0663718557054942,3.56886142464528,0.585745816290883,0.562519779247785,0.885118363712727,-5.4125865273162,INTS12
11396,-0.176137607810197,2.72765715068577,-0.584796957618655,0.563149252321681,0.885139787993831,-5.31475821326839,CRHBP
11624,0.0707599842113717,8.81563066411801,0.584796107784274,0.56314981626214,0.885139787993831,-5.6063913379156,CYFIP2
87,0.0710162608390227,4.78454060696316,0.584348945454913,0.563446587839183,0.885170542304477,-5.54169924855577,ARID4A
2997,0.230754632201819,-2.04517401843903,0.584662768935262,0.563238301958871,0.885170542304477,-4.85157374435237,OTC
8666,0.116055516005315,3.87270130687387,0.584571951593116,0.563298573771106,0.885170542304477,-5.44815086844516,UST
8873,-0.199434477467966,-0.959145765013566,-0.584483353383153,0.563357375986538,0.885170542304477,-4.92496445792809,WDR49
10162,0.073057521059739,4.77213682135875,0.584352334320069,0.563444338427459,0.885170542304477,-5.5408811689206,CACNA2D2
2095,0.210126426728262,2.63155318285668,0.583478585505614,0.564024453437827,0.885350122056261,-5.28289033713281,MYO5B
4464,-0.0727246222794496,7.12631775419007,-0.583909766851947,0.563738137961443,0.885350122056261,-5.61873339343884,BRWD1
5514,0.296643757864915,0.504394687252626,0.583780739708205,0.563823807572089,0.885350122056261,-5.02735762595636,SASH3
6847,0.0990613927283756,4.59470870604584,0.583441406738625,0.564049144542066,0.885350122056261,-5.52493620762345,SSTR2
8339,0.170123234581565,3.17435302351796,0.583813487803954,0.56380206333184,0.885350122056261,-5.35453811903823,TUBB6
9304,0.106600228971506,2.5207390060027,0.583349067400101,0.564110471166718,0.885350122056261,-5.2711496367375,ZNF132
11986,-0.179865618948581,-0.933208021074912,-0.583341616557605,0.564115419746858,0.885350122056261,-4.92602002604237,DKFZP434H168
12818,-0.084690758384598,6.41450692286535,-0.583446521050647,0.564045748000736,0.885350122056261,-5.62054075381082,FABP3
13337,0.135751347780706,3.80544908491859,0.583623143980077,0.563928454694435,0.885350122056261,-5.43926516147469,FIBIN
13802,0.055767415910171,5.57088793874341,0.583374919013109,0.564093301630713,0.885350122056261,-5.59789959021893,GET4
692,-0.166177351116454,-0.509568882183353,-0.583091994937258,0.564281222105889,0.885523293900395,-4.95600741084517,ASB16
1376,0.0913397713141637,2.91084931441328,0.582633084179983,0.564586101758087,0.885567896230453,-5.3256321137146,METTL4
1920,0.11096206455332,7.99135142623759,0.582273990740123,0.56482472540066,0.885567896230453,-5.61554828574282,B2M
2633,-0.195869233426151,-1.27631111700758,-0.582214440314361,0.564864302593695,0.885567896230453,-4.90481924855685,NR0B1
4856,-0.0667963835936602,5.21871670913243,-0.58275993689703,0.564501818185955,0.885567896230453,-5.58000826601965,RCHY1
6022,0.0765598767046846,5.56482330127761,0.582939670946645,0.564382410066336,0.885567896230453,-5.59744346357775,C12orf44
6388,0.0707075293197482,5.623595061623,0.582417252069784,0.564729519715877,0.885567896230453,-5.60096467050204,SMCR7L
8089,-0.101063458264701,2.55518631670446,-0.582814340830325,0.564465673037446,0.885567896230453,-5.28432833511771,TRIM17
8773,0.0933151782309195,6.73764692843755,0.582249649136707,0.564840902652637,0.885567896230453,-5.62122013399893,VPS41
12622,-0.0724154980114512,4.36380931774462,-0.582264854961269,0.564830796945134,0.885567896230453,-5.50854024355131,EPB41L4A
14650,-0.0426731355550326,7.37541506803107,-0.58241351669339,0.564732001992838,0.885567896230453,-5.6185887987328,AP3D1
1013,0.0730120377557964,4.83296976637345,0.582096085841766,0.564942965100851,0.885604259283278,-5.5475100379727,ASPHD2
6335,0.095778477676298,5.0136864512379,0.58182153090174,0.565125465213568,0.885716420693023,-5.56146736383672,SLITRK3
13449,-0.128860641894695,5.48413923301511,-0.581883966615149,0.565083960793131,0.885716420693023,-5.59780720386554,ANK1
15679,-0.276029660224808,2.05521922946496,-0.581695901610332,0.565208982519003,0.885760366597801,-5.23128575061181,KRT5
6708,0.201228555622893,-0.933777044797391,0.581207719472232,0.565533581157114,0.886182074468003,-4.92000598723856,SPNS3
6557,-0.0518868867329793,4.87428701212022,-0.581069141549423,0.56562574057749,0.886217833015577,-5.55481830857329,SNX29
9410,0.0962653228160708,4.34555631664229,0.581006481554636,0.565667414271686,0.886217833015577,-5.50249223202711,ZNF280D
283,-0.0686470007503547,7.89363495139659,-0.580166957244433,0.566225911776427,0.886260593563843,-5.61697650110475,ARL8B
649,-0.167844149328174,-1.31295906439556,-0.579798712988234,0.566470975785213,0.886260593563843,-4.90260387895851,LOC644990
3673,-0.100925944845405,6.51149718171893,-0.579978059029091,0.566351615549825,0.886260593563843,-5.62255413815547,PKN1
9450,0.0834874492164606,3.31004703814613,0.580630763048241,0.565917328374783,0.886260593563843,-5.37898687172826,ZNF341
9845,0.043283077680332,4.97262540163283,0.579797418297865,0.566471837487099,0.886260593563843,-5.56048676575709,ZNHIT6
10011,-0.180627465736452,-0.396330687246406,-0.580342174239485,0.566109324866409,0.886260593563843,-4.96731999275033,C6orf97
10131,0.120412858231048,6.0719812082498,0.579820466891037,0.566456497226122,0.886260593563843,-5.61770947103058,CA2
11018,-0.141964540548257,0.309205580226876,-0.580088864897146,0.566277877223442,0.886260593563843,-5.02369232202022,CLDN1
11280,-0.0625771497482286,3.72828339149879,-0.580463314818189,0.566028726724708,0.886260593563843,-5.44036611441117,COQ3
11338,0.0903272700751119,5.16038142311962,0.580333533306044,0.566115074137216,0.886260593563843,-5.57293295912964,CPNE3
11915,-0.120649071481618,0.622835310889811,-0.580489057779216,0.566011599974739,0.886260593563843,-5.0535021834473,DHDH
13742,0.062543278710582,6.9473466380568,0.580424039171916,0.566054857252181,0.886260593563843,-5.62149432572105,GBA2
14613,0.0824943473384836,3.90442735603925,0.579928585791819,0.566384540223738,0.886260593563843,-5.45519610675679,HNMT
14696,0.14904080661805,4.0775849597468,0.580441355608274,0.566043336358014,0.886260593563843,-5.47224943047131,HS6ST2
7032,-0.0627771718871004,6.37466075979983,-0.579700480140491,0.566536358106734,0.886274690724291,-5.6224221442452,C17orf28
3939,0.0460770775289991,5.03016834245512,0.579614898892527,0.566593322814478,0.886276966009205,-5.56490948051334,POM121
2899,0.0917003647582474,5.27246401760269,0.579518883979617,0.566657235831278,0.886278414887581,-5.58098216570159,OPHN1
4101,0.106541846803315,8.21273093400681,0.579446727358665,0.566705269797527,0.886278414887581,-5.61533823213112,PPP3CB
14653,0.111235304392117,6.3933112269757,0.57926699261533,0.566824926408496,0.886378724293639,-5.62246722237376,AP3M2
11494,0.169078414127958,1.98135924112013,0.579046778953797,0.566971548818076,0.886434366277849,-5.19845701733524,AGPAT9
15451,0.0897923919575834,6.94991226578401,0.579113451878091,0.566927154709598,0.886434366277849,-5.62223019601582,KIAA1107
12004,0.12074379987849,0.83639171632262,0.578795230131861,0.567139058157822,0.886609439199822,-5.06646132369659,DLEU1
1002,0.0965251130361792,4.79355596186351,0.577895457910078,0.567738431208588,0.886625749701143,-5.54538567343983,MAF
2540,-0.128118446500218,1.59371207896974,-0.577766990496519,0.567824034327535,0.886625749701143,-5.16295169195973,NOG
2861,0.100008890981534,5.35347489742857,0.578444587846673,0.567372596612825,0.886625749701143,-5.58711833011917,ODZ2
3130,0.120618328170599,2.561778913292,0.577695897926514,0.567871409021915,0.886625749701143,-5.27654416515639,PARD3B
3985,-0.11659056520689,3.27357897664831,-0.578333436984862,0.567446636587274,0.886625749701143,-5.38685899803983,PPAPDC2
4031,-0.0481484819153601,6.16104617241545,-0.578066555098463,0.567624432207623,0.886625749701143,-5.62143254052986,PPM1G
8039,0.158981093540449,3.39098598204332,0.57785167608354,0.567767604109681,0.886625749701143,-5.38792421490376,TRAF3IP2
10512,0.123992775915025,0.843298154452064,0.578005924947396,0.567664827675933,0.886625749701143,-5.06640773434798,CCNJL
10893,0.104406644546852,2.53284544935882,0.578683142408122,0.567213706732221,0.886625749701143,-5.27330611787293,CHIC2
11766,-0.0728966756349114,7.64395436665797,-0.578082793465048,0.567613613472862,0.886625749701143,-5.61961235894044,DCTN2
12065,0.0881098108009514,3.07276833753854,0.577777209827021,0.567817224529654,0.886625749701143,-5.35084203082624,AKD1
12719,-0.214429681456793,-1.00846309288247,-0.578356194691723,0.567431476794142,0.886625749701143,-4.92363831722897,ESPN
15503,0.104398294363194,2.2381754759596,0.57808252977406,0.567613789154904,0.886625749701143,-5.23420593632559,KIAA1804
6190,-0.0935287825701614,5.14874723785862,-0.577579972030347,0.567948664032253,0.886659662651701,-5.57868732678457,SLC35E2
15468,-0.0664816555806467,5.42667557934626,-0.577279789181193,0.568148735621657,0.886885286755513,-5.59573304375467,KIAA1324
921,0.139167591083678,0.295212745660283,0.577182490121241,0.568213592962869,0.886899816721592,-5.01514656102736,LTB4R
984,-0.0838248178283194,6.91421557734183,-0.575801197900666,0.569134732479592,0.886918720686095,-5.62386610317878,LZTS1
1218,-0.102065267385372,1.64366694886652,-0.576899640005812,0.568402155566941,0.886918720686095,-5.16659026207962,MCART6
3574,-0.1236623080958,0.42406746613609,-0.576701789078952,0.568534071990822,0.886918720686095,-5.03579352147523,PIF1
3867,0.0899705879082762,3.50110608890079,0.57649546098984,0.568671656927491,0.886918720686095,-5.40752705864887,POC1B
4199,0.17096929163206,3.28796946049681,0.576893914907581,0.568405972540198,0.886918720686095,-5.37249194396532,PRKD2
4744,0.080728688488433,6.60998138296163,0.575779122509783,0.569149459937582,0.886918720686095,-5.62488756168105,RASD2
4768,-0.106094716802815,3.55681020421559,-0.576532636935462,0.568646865803911,0.886918720686095,-5.42214827451911,RASSF7
4946,0.0578868518465518,6.03122476469178,0.57628501991612,0.568812001747093,0.886918720686095,-5.61925123682608,RGAG4
5083,-0.0664269466889616,5.78620734418656,-0.575542429632987,0.56930738012702,0.886918720686095,-5.61375058598773,RNF112
6048,0.0713351002557841,2.98872739261902,0.575499542330534,0.569335996654348,0.886918720686095,-5.34044919166632,SLC19A2
9213,0.132710267475375,3.64976153038137,0.575970790367406,0.569021596317695,0.886918720686095,-5.42350473888366,ZFHX4
10683,-0.166823091888581,0.0849545596677508,-0.575642349092289,0.569240711728192,0.886918720686095,-5.00740804246391,CDK1
10735,-0.109357666753454,5.67663253843048,-0.575994407364059,0.569005842172424,0.886918720686095,-5.60984221152063,CDS1
10808,0.0848090471203758,2.26586731019757,0.576443283103143,0.568706453150728,0.886918720686095,-5.24045459682708,CEP72
11593,0.0690081538628284,3.72074039677585,0.575833040352334,0.569113489325698,0.886918720686095,-5.43638365910588,CXorf40B
11753,0.0866478573098008,4.05983123292678,0.576331735843703,0.568780845021748,0.886918720686095,-5.47502471066361,DCLRE1A
12696,-0.0560792706567921,3.66154590505796,-0.576525575273518,0.568651574896771,0.886918720686095,-5.43335830065565,ERICH1
12874,0.0597732166232485,4.34096688139123,0.576438446952168,0.568709678321909,0.886918720686095,-5.50499762081501,FAM118B
13734,-0.0545426156535857,5.66960188348943,-0.575498467961464,0.569336713535751,0.886918720686095,-5.60883545432444,GATAD2A
14922,-0.104452831816856,1.1650147885516,-0.576029680974125,0.56898231268015,0.886918720686095,-5.11022028669412,IKBIP
12911,0.0526214308768917,4.54979217507095,0.575408695406276,0.569396616596293,0.88692550054404,-5.52636796169243,FAM136A
4701,-0.171767050884595,4.61999610965646,-0.575258615985881,0.569496768039476,0.886940761965384,-5.53966009397645,RANBP3L
12168,0.187356384595563,2.66506034246902,0.575227523379995,0.569517517954974,0.886940761965384,-5.28921033497564,AKR1C1
5043,-0.0999790822483139,3.3816681787545,-0.574999772343005,0.569669521119763,0.886999476966579,-5.40201463849792,RIOK1
7188,0.0624955239971123,4.02341405096085,0.574870755184006,0.569755637406189,0.886999476966579,-5.47179907143457,TAF8
8350,-0.0661976254873293,5.18423028589527,-0.575032764796273,0.569647500388028,0.886999476966579,-5.58157037638859,TUBGCP6
11655,0.206924702385175,-1.25454528115105,0.574838089967042,0.569777441799401,0.886999476966579,-4.89966892162797,CYP3A5
2934,-0.0487028452483927,8.09918580430878,-0.57403747966616,0.57031198886148,0.887029369597049,-5.61874538410363,BCL2L2
4970,-0.186827248014777,-0.500132493288839,-0.574518722125147,0.569990645416223,0.887029369597049,-4.96224946452936,RGS22
6020,-0.169644923539939,3.41052373433854,-0.573894056901541,0.570407775125448,0.887029369597049,-5.40765793382253,SLC13A5
6173,0.216034462092831,4.49243524892023,0.573913026151566,0.570395105867856,0.887029369597049,-5.51720867863981,SLC32A1
6194,-0.0741747398786393,6.39788052392087,-0.574402463948222,0.570068266994805,0.887029369597049,-5.62533532251242,SLC35F1
7633,0.0577216167302153,3.68941514929564,0.574551584068196,0.569968705590233,0.887029369597049,-5.43231020213697,TMEM110
7758,-0.0993067427196271,2.51910615633951,-0.574008954220037,0.570331039210907,0.887029369597049,-5.28409598853514,C19orf71
8047,-0.110081019768009,6.13698963088521,-0.573928861181094,0.570384530013831,0.887029369597049,-5.62352328683657,C1orf144
8779,0.0739603154111689,3.37144959216101,0.574164739742491,0.57022700375516,0.887029369597049,-5.39099917153073,VPS54
13340,0.0838294072435589,5.47565398886568,0.574059355877573,0.570297379333378,0.887029369597049,-5.59724073668319,FIG4
14123,-0.168521358117643,3.3040126341511,-0.574692000462171,0.569874963280818,0.887029369597049,-5.3927635352126,GPR62
1472,-0.0899474436919388,4.77057807524055,-0.572915095474825,0.571061799134345,0.887183208608849,-5.55136998511393,MIER2
1726,-0.185397772880795,7.85893866186607,-0.573117537152167,0.570926521223318,0.887183208608849,-5.62069565525707,MOBP
2988,-0.268623523278734,-0.721468570379742,-0.572613935734552,0.571263073256048,0.887183208608849,-4.94797457501032,OSR1
3083,-0.0820173263057298,6.2974420554621,-0.572301158513743,0.571472149267915,0.887183208608849,-5.62596713091745,PAK6
4119,0.217821830448999,4.47930025950797,0.571833624865751,0.571784743616752,0.887183208608849,-5.51599886373515,PPTC7
4700,-0.0621342915231884,6.29334101969077,-0.572307278588641,0.571468057935124,0.887183208608849,-5.62589840670398,RANBP3
5400,-0.0533379033113811,5.22404413773713,-0.573159355504226,0.570898578882035,0.887183208608849,-5.58496336647715,RTCD1
6131,0.0777495798170346,4.81956684338967,0.573384071113956,0.570748439303026,0.887183208608849,-5.55070276144778,SLC26A11
6497,0.108594786834427,1.03428435871249,0.571846038538791,0.571776442694219,0.887183208608849,-5.09162465647962,C15orf37
6649,-0.132809740403555,1.12158023625181,-0.573037778719324,0.570979816406874,0.887183208608849,-5.10696097266684,SPATA18
7111,-0.0892408987364576,6.17752162666355,-0.571999283798015,0.571673973795592,0.887183208608849,-5.62501108097545,SYNJ2
7289,-0.217786179551713,0.90951869459691,-0.572867164596421,0.57109383040775,0.887183208608849,-5.09002599608918,TBXAS1
7348,0.272480436750925,-0.603256921715964,0.572411134747519,0.571398631263019,0.887183208608849,-4.94452839199409,TDRD1
10081,0.172985813404364,-2.41213699581864,0.572915404234148,0.571061592799413,0.887183208608849,-4.83959745474094,C9orf128
11108,0.143623341501227,-0.513844189487358,0.572881155118795,0.571084480720921,0.887183208608849,-4.95321285253558,CMTM1
12439,0.0792371312958056,4.71676404810094,0.572829590061456,0.57111894136726,0.887183208608849,-5.5417096023235,EHMT1
13455,0.17807068602302,0.472271785042672,0.573050480704636,0.57097132867817,0.887183208608849,-5.03496636560616,FLVCR1-AS1
14084,-0.0813119063131391,6.44089282313735,-0.572961430870301,0.571030834946191,0.887183208608849,-5.62622157605073,GPR137
14190,0.126854758628742,7.57874937145661,0.571920799142267,0.571726452159017,0.887183208608849,-5.62349775327375,GRIN2A
14365,-0.0441752183182132,6.28511403619436,-0.572307684176972,0.571467786795686,0.887183208608849,-5.62579909418736,HAX1
14415,-0.1542483888321,2.87244780929593,-0.572008012319263,0.571668137663392,0.887183208608849,-5.33588399693814,ANXA3
14628,-0.0464640898444093,8.64423177646007,-0.572003811471768,0.571670946463207,0.887183208608849,-5.61463479802115,HNRNPK
15577,-0.0556753441582212,7.70020314328884,-0.572477535863681,0.571354245076822,0.887183208608849,-5.62231343612859,KLF13
12539,0.192485778345635,-1.32150520304682,0.571534910194839,0.571984509865379,0.887342092189933,-4.89668000655798,ELOVL3
15350,-0.108452250709921,4.87439166756302,-0.571514295653612,0.571998297182688,0.887342092189933,-5.56114383181563,KCTD15
6256,0.118343787984349,4.67824367730019,0.571333596160302,0.572119158849492,0.887443358611774,-5.53763354549387,SLC4A2
2896,-0.0693601274825305,5.0835842001577,-0.570901141829776,0.572408459679595,0.887461008666189,-5.57667854744696,OPA3
5879,-0.119189847833948,4.00486812750721,-0.571058628311322,0.572303096812068,0.887461008666189,-5.47855183535341,SH3BGR
9581,0.0668995552756142,5.8234623328812,0.570955275495057,0.572372241648316,0.887461008666189,-5.61562446905301,ZNF532
10583,-0.18448373030291,-1.01394869665231,-0.571112480898056,0.572267070146318,0.887461008666189,-4.92626802248519,CD5
13293,0.0797886628367962,4.58736664353636,0.570975331960071,0.572358823197158,0.887461008666189,-5.53096007994295,FGD4
2537,0.0765816731627536,2.67908399252672,0.570744897375689,0.572513001170175,0.887536904231771,-5.29928337857324,NOC3L
10507,0.0490090984953436,6.02344217947812,0.570475810719973,0.572693066518487,0.887729854372249,-5.62222004592551,CCNG2
7176,0.0720987979614726,4.34472838692349,0.57034039043022,0.572783696725871,0.887766452965734,-5.50795741037062,TAF1C
7533,0.105412812493646,1.98582337830645,0.570191294404007,0.572883487718023,0.887766452965734,-5.20199475251906,TIMP4
13852,-0.228368364304559,0.12076485887287,-0.570263083377352,0.572835437782976,0.887766452965734,-5.01246663286001,GIPC3
7593,-0.237066739232412,-1.0165070018225,-0.570073749673455,0.572962167328597,0.887802209197242,-4.92554183798222,TMC5
444,-0.191523048351449,-1.4423100540777,-0.569901946220641,0.573077175197519,0.887808090355481,-4.89882257216797,LOC282997
6415,0.214581723431788,-1.486067725029,0.569971696077248,0.573030482183805,0.887808090355481,-4.88760052952519,SMTNL2
8216,0.159520032756049,2.10254218786567,0.569791117274749,0.573151371906719,0.887836887926911,-5.2176882385342,TSPAN18
1692,-0.142978071289936,4.18140306340265,-0.568636805421965,0.573924434398052,0.887890730084995,-5.49911805614792,MMD2
2045,0.140321446015339,1.71870722511426,0.568682742937705,0.573893659330274,0.887890730084995,-5.16717369777012,MYC
3531,0.0928459708221133,5.42829866301982,0.568505907370166,0.57401213186057,0.887890730084995,-5.59688108074777,PHKB
4227,0.192904259626529,0.177724245229491,0.569310430338941,0.573473233085176,0.887890730084995,-5.0047610417256,PROM2
4616,0.0877615818852657,6.45761741558815,0.568459389261856,0.574043299096763,0.887890730084995,-5.62856866601607,BTBD10
4859,0.079827470310316,6.22644864549557,0.568984646221136,0.573691424753443,0.887890730084995,-5.62650596475103,RCN2
5393,0.164932772661965,1.69210868085027,0.568432563048431,0.574061273102753,0.887890730084995,-5.16383337130962,RSPO3
6404,-0.142827619738789,2.23296807188492,-0.568646376910955,0.573918022071813,0.887890730084995,-5.24812051256503,SMOC2
6625,-0.0463719879338251,5.2962209644832,-0.569628421060064,0.573260300902837,0.887890730084995,-5.59142538678423,SP3
8291,-0.0919291868236212,3.86824753522451,-0.569121635328631,0.573599672201154,0.887890730084995,-5.46458076954648,TTC8
8693,-0.0939722509094292,3.5959427010813,-0.569028034974704,0.573662363046364,0.887890730084995,-5.43051428245996,VANGL2
8772,0.0415147381831318,5.88920087303099,0.568410715199961,0.574075911729137,0.887890730084995,-5.61969402850207,C20orf11
10511,-0.0970782744495215,1.45839869437891,-0.569279601294304,0.573493878852792,0.887890730084995,-5.1478427765925,CCNJ
12215,-0.181261469600882,1.48569880603773,-0.56954727457874,0.573314634266764,0.887890730084995,-5.15440170421078,DRD5
14278,-0.0876181702050729,4.2553885577706,-0.569066229532827,0.573636781009133,0.887890730084995,-5.50614601476267,GTPBP2
15765,-0.165356989788424,4.3159662796226,-0.56864318923345,0.573920157621483,0.887890730084995,-5.5154713967089,LBH
2706,-0.0595329660913703,4.08498174791398,-0.568163364124464,0.57424165634705,0.888061050487892,-5.48761976210845,NSUN5
1685,-0.0608628479372909,3.13743877662325,-0.568032917578752,0.574329075358597,0.888110219581148,-5.37049726397883,MLYCD
5554,0.204712332806949,1.94830823198913,0.567904928566811,0.574414853888509,0.888156842648066,-5.19232290259542,SCARNA17
99,-0.181221753998249,1.45187282830734,-0.5668363217501,0.575131285445679,0.888255502075316,-5.14892976026017,LOC100130894
301,-0.0695736539142628,3.48642737965396,-0.567473942736509,0.574703748471078,0.888255502075316,-5.41609439561285,LOC100506668
735,0.0596542205715469,3.80305209913049,0.567128812773835,0.574935145029467,0.888255502075316,-5.45129189355115,ASB7
2277,-0.100832918171248,8.03548291962054,-0.565856792104636,0.575788386590304,0.888255502075316,-5.62343118855149,NDRG3
2514,0.11057325093872,1.09206199265749,0.566096617898309,0.57562746898512,0.888255502075316,-5.09861424670084,NME1-NME2
2716,0.108053068468927,4.21247617423509,0.566890756004327,0.57509478007152,0.888255502075316,-5.49545152170636,NT5DC1
3222,0.146582324992814,-0.487820552155443,0.566295501843441,0.575494039369571,0.888255502075316,-4.95716628200619,PCDHB18
3926,0.133234522528633,3.7678233634465,0.566763904280761,0.575179852732367,0.888255502075316,-5.44459740226784,POLR2M
4008,0.0692830153105996,5.43299177749674,0.567693657763691,0.57455646201776,0.888255502075316,-5.5982765235411,PPIB
4694,0.126907618859261,3.68281753664785,0.566066443764559,0.575647713907858,0.888255502075316,-5.43148849370679,RAMP3
6053,-0.0766275698316425,6.76717943757686,-0.566826388720407,0.575137946981453,0.888255502075316,-5.62912225266052,SLC1A4
8833,-0.0673707515219774,7.63345162698099,-0.565878708445858,0.575773680300637,0.888255502075316,-5.62613275226832,WBSCR17
8923,0.0534399546608021,3.92430445900724,0.566937493598624,0.575063437246183,0.888255502075316,-5.46567266062245,WHAMM
9601,0.042184467287998,4.66920394989507,0.565898169841227,0.575760621483596,0.888255502075316,-5.54246365759811,C2orf29
10215,0.180414903621327,4.06668516543007,0.566906594984761,0.57508415815458,0.888255502075316,-5.47774725372925,CAMK4
10541,0.155936323425054,1.13462658912941,0.566659138731933,0.575250118095307,0.888255502075316,-5.09898902757139,CCT6P3
11393,0.0763931192573037,4.82622737716842,0.566156066210508,0.575587583987319,0.888255502075316,-5.55435618533711,CREM
12774,0.0940648894208907,4.58525251712324,0.566249388011721,0.575524975394255,0.888255502075316,-5.53333175098574,EXOC8
13137,0.0630267755050449,5.0677514828691,0.567297003281552,0.57482237388022,0.888255502075316,-5.57394901626307,FAN1
13285,-0.203248832001792,-0.869208028283665,-0.566890237857296,0.575095127552272,0.888255502075316,-4.93856329855673,FEV
