,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_symbol
5342,0.0867855014722222,-2.65152551709524,0.402318962046554,0.691137802919489,0.832443241069437,-5.58091277919488,DKFZp434M0927
5343,0.202310031694444,-3.32552388238095,0.742499779453735,0.465248058031468,0.832443241069437,-5.40520593330156,TRIM55
5344,0.086785501555556,-3.12328751071429,0.40231896242206,0.69113780264701,0.832443241069437,-5.58091277905728,CRH
5345,-0.46541597625,-2.00084444109524,-1.33212403849213,0.195778278134072,0.832443241069437,-4.87370689875341,CR597433
5346,0.302960890194444,1.15247262990476,1.45138594757346,0.160082037278867,0.832443241069437,-4.73452477617448,RRS1
5348,0.699961715,-0.967793693142857,1.58451396722319,0.12663547357537,0.832443241069437,-4.56783525056072,HMFT2263
5350,0.241439294861111,-0.0444316204285714,0.823799524140269,0.418455107002405,0.832443241069437,-5.348455311085,MYBL1
5351,-0.0969279025000002,2.88512407214286,-0.736129563888875,0.469041494281213,0.832443241069437,-5.40941730061443,VCPIP1
5352,0.244362286472222,-0.159713064952381,1.00478545966477,0.325381610252513,0.832443241069437,-5.2025421845127,SGK3
5353,0.0867855014722226,-2.8891615427619,0.402318962022176,0.691137802937179,0.832443241069437,-5.58091277920381,AX747026
5355,0.0867855014166669,-1.26263423390476,0.402318961802774,0.691137803096384,0.832443241069437,-5.5809127792842,PTTG3
5356,0.458449209194444,0.506223870571429,1.43250066548431,0.165358628997281,0.832443241069437,-4.75721718658737,C8orf45
5357,0.125293678055556,-2.36654535209524,0.567020657162703,0.576154251726985,0.832443241069437,-5.50848723232352,SNHG6
5358,0.319063700805556,2.09481841919048,0.830254683281753,0.414870268297207,0.832443241069437,-5.34371235795017,KCNJ16
5359,0.0867855014722227,-2.59080826409524,0.402318962046556,0.691137802919488,0.832443241069437,-5.58091277919488,SNORD87
5360,0.35974979288889,-2.418158589,1.1629572149834,0.256687931132896,0.832443241069437,-5.0537210385242,LRRC67
5361,0.238696014972222,2.21895274695238,1.42503101521765,0.167483797338182,0.832443241069437,-4.76612573959713,COPS5
5362,-0.144463500888889,1.49606841628571,-0.924395820620268,0.364810525403025,0.832443241069437,-5.27063739972545,CSPP1
5363,0.0867855014444444,0.64394091,0.402318961947812,0.69113780299114,0.832443241069437,-5.58091277923106,ARFGEF1
5364,0.0867855014166669,-2.86730597690476,0.402318961802774,0.691137803096384,0.832443241069437,-5.5809127792842,CPA6
5365,-0.115725729527778,2.23312211947619,-0.941812089022358,0.356008208328827,0.832443241069437,-5.25632539627585,LYST
5366,0.378813065083333,0.891290315952381,1.16486532910473,0.25592999906744,0.832443241069437,-5.05180855079452,PREX2
5368,0.260072296777778,-2.24170939042857,1.15076823674322,0.261568789903562,0.832443241069437,-5.06587308202159,BC041480
5369,0.340620464611111,0.993966709047619,1.71231447000327,0.100195922310972,0.832443241069437,-4.39719448240823,KCNJ2
