Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
PEMT,-0.414942247,5.316049201,-1.970811759,0.075103655,0.999972288,-4.399049629,-1.333245304,40.42013057,78.11507012,36.63105248,37.61013485,33.18644821,38.03451753,39.96675852,36.42382157,35.72068808,35.25923743,3
SKIDA1,0.452298325,4.148407474,1.97040086,0.075155993,0.999972288,-4.399143838,1.368218199,14.2719407,13.71980844,14.74442732,26.62002245,28.45559701,19.24417144,17.52200121,12.65477656,18.11020177,18.19931475,4
C1S,-0.565731823,6.471106095,-1.968713144,0.07537132,0.999972288,-4.399530786,-1.480138135,98.52936345,159.0334325,101.5247037,84.12768511,58.81242341,118.6460163,53.8313237,77.38831885,64.07552955,121.1380858,6
COBLL1,-0.560599079,5.218252449,-1.965457457,0.075788323,0.999972288,-4.400277214,-1.474881534,89.21507012,34.94580756,37.42038265,31.0804417,42.47757046,25.12263185,35.38115733,41.06585362,31.63276352,28.73833378,9
TARP ,-0.314362223,4.548064062,-1.962855947,0.077647559,0.999972288,-4.40085585,-1.243468128,30.28398872,33.67724493,26.43875459,20.84991977,26.22120588,23.57355939,26.71672862,22.95240151,26.90573174,22.31433723,4.5
TTC13,0.566445721,4.877879348,1.94722571,0.078163528,0.999972288,-4.4044567,1.480870743,24.91449587,18.90169373,23.66601582,60.60399102,28.09580626,48.4172113,22.850514,28.37811364,26.5587974,30.51909249,4
FOLH1B,0.254142828,4.143730325,1.946736504,0.078228205,0.999972288,-4.404568832,1.192626938,14.71611796,16.83114906,15.40262168,20.20323406,19.87316059,20.71703664,19.45604531,17.7070338,16.6862785,16.32278267,3
LOC100509445 ,-0.500212852,4.614059367,-1.945590891,0.07837986,0.999972288,-4.404831417,-1.414422227,24.77832101,37.74804576,32.52074738,23.06875716,20.65978299,16.55249123,25.57785376,38.26798512,16.62782359,19.86220326,4
RBMXL1,0.490926866,3.117101244,1.935882704,0.079676034,0.999972288,-4.407056414,1.405347457,8.570293376,5.30812945,7.026514263,15.31925456,8.42405713,7.696283917,7.702450355,13.26122726,8.85256616,8.421913779,4
ESM1,0.395940409,3.653721804,1.9353641,0.079745832,0.999972288,-4.407175259,1.315800175,11.65432323,8.058070798,11.92950889,19.12532361,15.28635681,10.8241179,14.67110113,12.08246103,14.04336693,11.29960411,5
TNFSF10,-1.175693799,3.421035576,-1.93180518,0.080226354,0.999972288,-4.407990804,-2.259014919,8.121861027,16.50673104,50.74771046,9.991344234,5.336808422,4.550337193,5.550011323,7.953944243,10.1165075,26.96211959,7
LINC01341,0.282737517,5.397138074,1.929796981,0.080498685,0.999972288,-4.408450965,1.216501009,39.7215027,37.01773108,33.72327097,40.11847052,43.78089565,42.26656343,50.84486937,44.1865648,55.38521182,38.5551331,3
LOC101927616,-0.281125531,2.431556584,-1.927522848,0.080808114,0.999972288,-4.408972037,-1.215142518,5.921534658,7.510832368,5.315072774,5.175215185,5.273921163,4.888600774,5.590233449,5.036899149,5.500344344,4.274186048,6
IMPDH1,-0.477532276,6.636272921,-1.926907501,0.08089203,0.999972288,-4.409113026,-1.392360002,126.0849293,160.112234,97.71070825,79.96123589,69.72511314,118.8741582,89.69002917,91.86701378,65.30635776,134.8735599,3
CSF3R,0.403341379,6.310257965,1.926795519,0.08090731,0.999972288,-4.409138684,1.322567522,55.21508436,62.49112959,80.51507012,76.64588458,80.66863229,68.56059287,101.4620127,114.6928941,106.550621,67.81908384,4
ALK,0.591648213,5.088833693,1.925565802,0.081075281,0.999972288,-4.409420432,1.506967406,33.32938425,22.69124788,22.02779261,83.70150489,44.08986836,32.12738218,30.40660838,31.23757446,33.85077537,32.81692472,5
EPN3,-0.50167952,4.638837699,-1.923837924,0.081311845,0.999972288,-4.409816302,-1.415860884,37.09035669,27.20562593,31.80616962,34.61657597,24.21360783,12.56474339,24.50030943,23.74104469,19.3478934,24.21360783,3
CXCR4,1.505327467,6.338248613,1.923363598,0.081376897,0.999972288,-4.409924971,2.838891018,26.05268287,77.42443362,29.35391648,138.8664836,187.4468034,301.7256889,21.53252016,270.9627271,107.582169,41.19082636,10
GINS1,0.39494486,4.11969806,1.91914489,0.081957601,0.999972288,-4.410891424,1.314892504,16.01937797,14.33733176,12.87284559,24.47726065,12.13082887,19.72929214,21.20892668,21.43578241,16.4142729,19.50266112,8
KIAA0355,0.520978145,5.160993348,1.911102109,0.083075341,0.999972288,-4.412733611,1.434927798,30.75433679,28.4478769,24.52122074,59.46796907,36.89557343,64.90016834,25.65050506,35.93548273,32.03235485,38.10028928,3
RASEF,0.924407244,9.414243146,1.908711265,0.083410319,0.999972288,-4.413281145,1.897904295,594.7061208,307.0207747,444.1440773,286.5655064,1410.490924,444.1440773,1254.267181,1124.490576,1129.867175,942.3458743,10
APOLD1,1.450151176,8.179200321,1.90770095,0.083552248,0.999972288,-4.413512508,2.732366815,487.8232031,176.1574972,34.32878418,348.316429,1031.46507,652.3879363,190.3620407,565.453325,319.3094071,176.1574972,10
NACC1,-0.358506011,5.467090054,-1.906537709,0.083715938,0.999972288,-4.413778882,-1.282097528,58.39531964,49.83953067,50.11370752,34.08505027,38.66045393,29.57103534,42.71441936,46.50665457,50.994745,49.81498284,8
CACNG2,0.289192728,6.079821833,1.900471069,0.084574442,0.999972288,-4.415167932,1.221956331,61.66759328,60.16483938,54.7532016,61.66759328,66.40049073,96.07923827,75.69996518,66.33286642,70.48198146,70.87902442,7
LOC102724985 ,0.349755573,4.663100058,1.89738208,0.085014693,0.999972288,-4.415875092,1.274344705,19.25146051,20.51602774,24.74796434,21.41475146,23.78493993,38.51090782,24.84030927,29.15640717,29.24331821,26.83594868,10
LHFPL4,0.343533715,7.121101091,1.897252179,0.085033253,0.999972288,-4.415904828,1.268860719,124.5096792,130.7461534,100.506409,208.7016156,143.2717069,175.5321594,125.9373038,141.3755654,132.2644411,135.1480322,7
KLHL6,0.930868519,3.011842258,2.085875109,0.085119778,0.999972288,-4.373492142,1.969685098,4.87416563,4.691714141,6.048139108,15.86321058,7.64253922,27.35638718,5.961162898,11.25483142,11.30574781,5.931073063,6
PROM1,-0.324244652,4.148104192,-1.89571235,0.085253548,0.999972288,-4.416257309,-1.252008756,23.45726512,19.21577915,19.8221818,17.22745606,14.57178301,17.1137579,19.31345564,17.41145309,12.08019248,19.68352842,7
TVP23A,-0.415678733,5.305789854,-1.894767843,0.085388934,0.999972288,-4.416473505,-1.333926091,44.47785682,55.09804248,46.24900347,45.20795076,46.4720861,43.44734551,31.88200441,30.62237207,23.67836954,39.20397363,4
THAP9-AS1,0.921986212,5.628228126,1.894398949,0.085441866,0.999972288,-4.416557943,1.894722033,31.27139022,27.32528262,37.00318034,130.9887664,70.1681078,125.704089,27.53755478,38.56803058,32.14100727,70.26975468,7
MB21D2,0.287809538,6.403592891,1.893729776,0.085537961,0.999972288,-4.416711108,1.220785336,81.21733201,57.27364348,85.79748379,85.59673781,87.68084828,78.91507012,91.93183898,100.1617776,93.08748872,93.34179122,4
MYOT,0.476948023,3.545638175,1.893504011,0.085570403,0.999972288,-4.416762783,1.391796247,11.05457448,7.368936884,9.762804166,8.453591263,14.76651059,11.07701063,12.56184842,12.18992586,21.41522706,13.07356419,6
AGBL2,-0.545926422,3.101922469,-1.889313177,0.086174703,0.999972288,-4.417721919,-1.459957551,10.57020408,7.901211897,16.77461345,5.956290541,6.470445856,5.299030427,10.19702494,8.365470993,11.69321233,7.625762286,6
IL1RL1,0.893056604,4.447918647,1.88804892,0.086357775,0.999972288,-4.418011232,1.857106567,30.3076333,9.370185249,9.977305221,15.08814903,35.91372795,16.43308989,18.88026777,45.92280706,23.26046059,48.1931463,4
LINS,0.586006321,5.795917595,1.897164017,0.087368428,0.999972288,-4.415836617,1.505974399,34.97246021,42.07016068,50.64572272,107.6320069,70.71817826,81.90859964,45.72734971,43.42312332,53.36022984,62.77073399,8
LOC102724927,0.254422837,2.005615324,1.87947593,0.087608694,0.999972288,-4.419972686,1.192858434,3.591488314,3.392130981,3.670010819,4.434412722,4.476162548,3.348372373,4.204370885,4.78272525,4.347980672,4.196135845,6
HLA-E,0.347772456,6.443876667,1.898243674,0.088138375,0.999972288,-4.415554815,1.272844224,78.3452636,73.22327262,70.41719768,72.3650717,102.1108187,98.15849073,93.71038366,115.7403672,109.5849935,76.03987782,4.5
LOC100996732 ,-0.45536423,5.639649106,-1.869954259,0.089017605,0.999972288,-4.422150328,-1.371128923,48.6992169,82.36239265,59.94101869,69.38341811,40.21998606,47.772743,36.95922536,36.95922536,37.23897906,58.17536783,4
C3orf80,-0.478795953,2.346521586,-1.869321618,0.089111951,0.999972288,-4.422294981,-1.393580124,6.747221177,7.442477024,5.259624996,7.774977994,4.124780378,6.061221024,3.866769791,3.25757979,4.267598558,4.196135845,5
POGZ,0.411480874,4.659564558,1.869219043,0.089127257,0.999972288,-4.422318434,1.330050362,21.28542135,14.83990934,28.07822286,20.71617536,23.47045237,25.71659446,34.01380092,32.92697956,30.86094445,27.74234079,8
CTBP1-AS2,-0.449929653,5.547996448,-1.867859515,0.089330348,0.999972288,-4.422629274,-1.36597365,51.03884266,66.84622836,57.78181633,38.99307552,54.09213013,27.76777337,56.19813984,37.05588798,58.2917086,35.85221315,8
DLGAP1 ,-0.296542869,2.342493945,-1.866852711,0.089481023,0.999972288,-4.422859454,-1.228197753,5.568704601,5.297605662,6.80945643,4.665580174,4.39708328,3.920759708,5.332541885,4.26620202,5.293009494,5.788209332,3
BIRC3,0.308406217,3.22246001,1.866193801,0.08957976,0.999972288,-4.423010091,1.238338918,9.347012912,7.659676771,7.249784322,11.20496132,8.800007656,9.375867162,9.511709128,13.33607493,8.708775703,9.46704206,3
LOC646736,0.45203271,3.246355095,1.865141515,0.089737651,0.999972288,-4.423250649,1.367966319,8.41730359,6.185167283,8.500960323,8.483643861,11.72177387,7.133449957,14.47531903,10.35461778,14.51040877,8.673470799,4
LRR1,-0.386773153,2.912025256,-1.864854632,0.089780741,0.999972288,-4.42331623,-1.307465748,10.87730251,10.36700402,6.639724343,8.198218013,5.915298138,8.848386046,8.171981199,6.327289872,5.802231646,6.05403129,4
SLC12A1,0.355648672,2.212914459,1.864731957,0.089799173,0.999972288,-4.423344273,1.279560775,4.518374465,4.025696031,3.264448046,6.992700869,4.769372462,5.714299837,4.83528874,3.881230519,4.30453452,5.017831533,5
JADE3,0.361461308,4.302106672,1.864669442,0.089808567,0.999972288,-4.423358564,1.28472654,15.70748561,20.02321649,14.42269712,21.09523351,19.62968421,30.92043033,17.97776456,24.15487432,20.0816412,17.62226296,5
LOC101929740 ,0.372795259,6.714485678,1.864267177,0.089869037,0.999972288,-4.423450518,1.294859225,76.18729929,93.65996873,94.33673274,147.6894927,112.0416962,150.4046419,82.0205771,106.3836569,96.75284065,115.3576909,9
GIPC1,-0.437100031,6.600808275,-1.862723888,0.090101377,0.999972288,-4.423803284,-1.353880148,112.6933625,154.3578891,99.31507012,68.51442306,92.61152148,115.1632074,110.6414598,86.17045801,59.30538791,103.953548,9
ZNF785,0.586108629,2.494325278,1.872423482,0.090410032,0.999972288,-4.421502897,1.508682578,4.697956418,3.576861987,4.566488458,8.433899197,3.99141537,4.01811166,7.165587644,8.065833762,10.48434657,5.633827525,6.5
MXRA5,-0.461678195,5.1003513,-1.859850979,0.090535362,0.999972288,-4.424459902,-1.377142829,31.9039328,42.75530634,57.95592119,32.68760903,22.69349868,26.42785576,36.16364192,36.80618098,44.74520812,24.45508907,7
AY940074,0.535859342,5.284787631,1.859590865,0.09057475,0.999972288,-4.424519347,1.449805474,39.77658776,20.18755356,33.82027485,28.71421806,45.26040554,31.25737312,57.7150769,54.14009106,60.21665865,39.04943928,3
HNRNPA1P37 ,0.352444007,3.68349947,1.858769897,0.090699168,0.999972288,-4.424706963,1.276721635,14.93247651,8.094654114,10.50507832,14.61754278,16.42967955,12.46994764,12.67194597,14.86312665,14.41030543,11.87720058,6
OCLN,-0.37109903,4.122440363,-1.858197177,0.090786058,0.999972288,-4.424837842,-1.293337707,19.11649031,20.68428348,22.93406529,11.95698933,13.0584504,15.8832195,18.36175026,14.34922019,20.49450387,21.15536635,4
PPP1R1C,-0.418882227,6.380223122,-1.857698534,0.090861771,0.999972288,-4.42495179,-1.336891355,84.20018864,154.8641544,81.55554378,59.20411766,88.61441126,92.08826961,65.25481131,87.86196991,71.96469852,75.87074777,7
GLYR1 ,-0.298505607,4.735465958,-1.856186274,0.091091745,0.999972288,-4.425297345,-1.229869812,31.0216502,25.79347675,36.48222402,26.17991216,25.33294698,23.25188913,27.08184987,28.39492751,26.85338925,19.35916133,7
LINC00959,-0.414366169,4.818818694,-1.855943245,0.091128753,0.999972288,-4.425352876,-1.332713037,34.03741253,50.60812346,23.85597089,24.02534137,22.61170486,34.63005418,26.44538921,22.20445943,25.52016621,27.68127722,4
DOT1L,0.333511831,5.107693121,1.84639138,0.092594279,0.999972288,-4.427534813,1.260076943,27.64093533,35.22409463,25.91075714,38.34379657,39.31850159,33.34876224,46.9579683,27.62125593,42.21711039,34.19815597,3
LINC01102,0.429316098,3.753939204,1.838215649,0.093865813,0.999972288,-4.429401444,1.346595079,10.10473994,10.94563722,11.88450144,18.72921919,12.21178043,10.75465285,13.02997987,23.83385582,12.90297292,15.41746495,4
NT5E,0.742512113,3.718524414,1.8378147,0.09392858,0.999972288,-4.429492963,1.67308659,11.57800478,9.084394761,7.359422972,38.79409253,20.28532717,12.9945777,10.38646137,10.67251565,9.336401031,19.07553398,6
CRYL1,0.440283305,4.782839447,1.836515035,0.094132304,0.999972288,-4.429789601,1.356870753,21.50334586,27.26239149,18.74707913,40.11416366,30.11351463,47.67533805,25.16089303,24.40983068,24.52270146,26.21595471,5
MID1IP1,-0.399336278,6.128597842,-1.83495849,0.094376827,0.999972288,-4.430144839,-1.318901002,123.3514708,65.16713066,76.19878205,78.57427402,76.6334879,51.60896694,60.67180329,58.37108038,56.04851641,74.40874234,7
RP3-522P13.1,0.273710391,2.740215285,1.834519859,0.094445838,0.999972288,-4.430244939,1.208912973,5.639577833,5.637422556,6.299473055,8.15939027,6.778454259,5.476240187,7.384170058,7.126231528,8.208350766,6.769399701,4
LOC646903,-0.469954221,2.274398057,-1.830836144,0.095027234,0.999972288,-4.431085481,-1.385065517,5.387768887,8.184159765,5.089682849,3.586367508,3.546879793,7.687012831,4.48821666,4.967485922,3.769386152,3.808961996,5
HENMT1,-0.328839428,5.521539447,-1.830461594,0.095086532,0.999972288,-4.431170934,-1.256002581,45.40756204,71.48750987,48.19131195,54.28570717,39.82428146,39.31850159,39.36169641,42.18113054,38.36590337,49.38499294,10
BZRAP1,-0.512025384,5.673115952,-1.830437731,0.095090311,0.999972288,-4.431176378,-1.426050809,77.46690441,74.81507013,48.29613986,72.23935516,39.77085207,60.02752585,43.81627335,29.92713066,34.77195143,54.34307557,8
EPCAM,-0.523676687,3.666875651,-1.82764704,0.095533211,0.999972288,-4.431813002,-1.437614323,13.3547429,25.90233086,12.69384897,18.5785597,10.22225257,14.7029362,10.3175615,9.079989664,8.68376458,10.95203249,6
AP006222.2,0.381377655,5.681226446,1.826993487,0.095637206,0.999972288,-4.431962077,1.302585123,43.83731646,35.34118191,50.0542373,40.11847052,77.13463989,45.45897661,66.7027481,54.57169339,58.5150769,54.45495831,10
CYLC2,-0.323194898,2.648664059,-1.825326189,0.095902981,0.999972288,-4.432342355,-1.251098083,6.985334571,6.213862573,9.093791403,4.784069603,6.604337691,4.64895506,6.703798552,6.247715061,6.56295933,5.90004695,3
ACRC,0.624774016,3.72511598,1.819958342,0.096763235,0.999972288,-4.433566366,1.541969272,9.382854496,10.7618208,9.224337685,23.5601821,26.06762013,21.350366,11.74355055,11.73462328,8.6301127,11.26134204,3
ND3 ,-0.403025954,13.547789,-1.818903277,0.096933147,0.999972288,-4.433806895,-1.322278393,14433.26779,15479.3525,13820.80144,12281.91507,10675.76118,12177.17133,12933.13378,6207.21507,12143.00489,12621.75867,10
CSTA,0.510412425,4.457663599,1.810852825,0.098238633,0.999972288,-4.435641608,1.424457349,15.89852775,16.82980805,18.86129225,23.06412012,17.51637612,22.25426969,19.51138842,30.20783816,48.53445624,20.21364036,5
FRMD6,-0.402133362,3.067928951,-1.809570239,0.098448097,0.999972288,-4.435933813,-1.321460555,9.456703525,9.24243954,12.11444028,12.48467377,8.574387786,7.612335289,6.067812022,7.050636366,6.020777001,7.736516169,4
MICB,-0.512837005,4.610805746,-1.809186361,0.098510869,0.999972288,-4.436021264,-1.426853292,33.1241057,23.54324065,39.46014461,25.37573776,16.10740003,32.33137847,24.2582916,12.84624681,21.87184971,27.36206878,8
KLF6,0.901842969,6.259868365,1.825127491,0.098566259,0.999972288,-4.43221993,1.875461858,76.29858448,46.54003555,38.47455243,73.95281181,136.4853413,238.9319886,36.03614443,107.4035914,100.5244279,71.833419,9
RAD50,0.350611721,4.888725726,1.80776477,0.098743646,0.999972288,-4.436345096,1.275101172,30.50120073,21.11838495,24.22913219,45.52023873,30.01327374,33.98401771,30.36864637,24.04364249,30.40693204,32.36118536,6
SFN,0.359405079,6.584516666,2.130960137,0.099579661,0.999972288,-4.364360076,1.283091251,81.92092014,83.49274677,84.31959463,90.21577831,97.62701573,112.6017161,111.5792917,99.5257729,116.3614131,134.0381021,7.5
LOC100289230,0.286853123,3.332811089,1.800866009,0.099880421,0.999972288,-4.437916103,1.219976302,8.772652559,7.892160944,9.731135775,11.54053778,12.84069739,11.06073866,10.41848844,11.82574341,8.159997702,9.712894926,6
SUSD2,-0.660609105,8.638128546,-1.800813215,0.099889166,0.999972288,-4.437928122,-1.580749875,528.8150701,637.2625135,490.9054223,246.5379638,299.4722075,472.9362099,235.3522411,548.8496782,203.4893283,663.7150701,10
TMEM168,0.455211221,6.44308402,1.798482497,0.10027594,0.999972288,-4.438458688,1.370983512,59.29334943,70.59782613,81.11845387,140.5065341,98.51507012,125.6596954,63.51175033,107.9144651,68.03683898,90.28705812,5
LOC101927157 ,0.457205746,3.006940902,1.798158349,0.100329839,0.999972288,-4.438532469,1.372880207,7.850923578,5.206783983,6.531596655,7.458081107,14.06354344,6.568305628,11.5212462,9.20311809,8.840710355,6.534127,8
RPS6KA6,0.422615301,3.433633549,1.826283722,0.10037473,0.999972288,-4.431829068,1.340355939,7.787810258,9.983790961,9.235299878,18.83615241,12.75583723,14.42615183,9.755350653,10.31436727,10.04686205,10.07326076,6
GCH1,1.305182093,5.2039305,1.796844348,0.100548601,0.999972288,-4.438831538,2.471149156,28.36473008,23.27016878,11.3488413,138.0150701,112.4150701,107.276883,17.10010883,53.08677915,24.33231067,16.80491226,9
EP300-AS1,0.264865223,2.021516459,1.79524259,0.100815857,0.999972288,-4.439196059,1.201523798,3.825206467,3.745306337,3.177101238,4.798820483,4.02248901,4.255600916,3.808582603,3.616272376,4.637747414,5.096543767,8
INPP5E,0.293145811,6.381731392,1.795229139,0.100818104,0.999972288,-4.439199119,1.225309165,63.68590304,80.58932333,73.72944533,100.3649666,69.25696998,77.76399463,109.8515909,87.45240796,89.89018528,92.01303445,10
CCDC101,0.264240296,5.650272965,1.792721262,0.101237856,0.999972288,-4.439769754,1.201003451,46.40844923,45.04361437,41.25073719,47.00144376,48.69634415,54.06902872,67.62406545,55.59040555,55.76522761,45.6387495,4
