Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
C10orf10,-0.06998361,8.443162003,-0.152841567,0.880507207,0.94412738,-6.015356524,-1.050538536,459.4047948,1462.606892,342.7398136,301.3368526,1174.136646,297.5002813,313.6831136,127.0828377,159.2392142,124.4087948,867.828582,656.8409314,306.6508574,375.5537331,294.8402953,638.7550509,476.7932363,937.7254309,725.7236308,214.4426996,574.0891443,163.0092011,286.0240713,905.6801982,17.5
RBBP7,-0.022473754,9.215845145,-0.151430212,0.880864245,0.944739352,-6.021462693,-1.015699583,709.4397569,837.2298996,364.2250285,777.6753854,468.3537084,646.9829876,613.3848704,543.1499928,334.1929112,629.354967,692.3570269,553.647724,595.7333261,528.2552936,672.7810257,649.7274601,742.9981033,653.0833185,497.6101971,414.8451224,545.5587333,824.0790836,706.2333261,637.3886494,24
RPL26L1,0.024129502,8.31456269,0.151353109,0.880924424,0.944750308,-6.021474141,1.016865947,368.6308234,338.2165216,205.6096711,355.4503516,256.1274089,265.8202723,338.0834475,460.3046851,180.4166666,338.5378877,372.4909897,345.2583703,273.6411564,217.0052502,344.9836377,388.3769169,454.8693118,398.5771314,369.4201987,254.8985845,293.1303864,484.1392905,325.5000439,247.1424211,24
DAG1,-0.021855675,6.688999754,-0.150691489,0.881440855,0.945031183,-6.021572139,-1.01526453,68.78510197,94.17162999,145.000847,117.3006885,112.3986062,87.16576927,106.561135,121.0638197,160.7763528,115.3662899,98.60915175,99.31603893,91.37576613,135.289678,95.52810478,148.1606379,78.46989851,82.8601676,84.92306954,98.8600238,148.5164607,77.77983889,90.03359772,84.33444626,7
WNT6,0.019482703,5.93289693,0.149698317,0.882725753,0.945070743,-6.017603487,1.013643059,59.80902936,72.20277358,82.633227,70.78697706,78.37018569,83.84757413,77.71907151,66.05075331,94.08273957,69.39245661,82.12749862,79.40192842,68.29327805,75.00641483,68.81946845,61.86838208,74.4811887,55.21140124,70.81932483,96.03048306,83.8726334,71.10634323,73.75717485,78.32316849,5
DCUN1D2,-0.02056919,6.867099936,-0.150356073,0.881702685,0.945168723,-6.021621657,-1.014359599,103.5572711,126.540159,87.64561962,161.7874283,112.925828,106.0206013,167.2020336,100.032045,91.79884397,124.6753787,100.9440698,96.39323301,132.4271017,84.96438296,119.1446307,120.5707348,140.5762878,163.6145722,88.57898324,103.054095,92.57183592,132.0137517,168.6031668,141.5324822,20
FHIT,0.025918241,6.77375165,0.150090119,0.881910302,0.94524544,-6.021660842,1.0181275,93.77739885,94.6609678,98.19600768,133.3033539,138.7138959,76.72579493,127.9623835,117.9940635,116.0655739,150.1374158,95.08652799,94.81402908,71.93045949,61.567796,109.9463542,108.907337,158.1720162,96.55977129,149.4539451,90.68751575,129.4615282,214.4835272,115.6611403,83.91878049,23
KCNN2,0.034951361,7.19462051,0.149726484,0.882194188,0.945295331,-6.021714306,1.024522282,164.4598002,105.4653533,108.0278301,172.4015508,182.3400844,114.545889,118.8570061,232.340883,73.96179297,135.2170984,184.8441889,141.2397122,54.99514577,142.1352259,167.3998649,271.9504213,178.2125195,133.9361244,311.8322618,149.7765153,102.9160413,183.6675569,190.5604309,137.10015,24
SLC25A5,-0.028797297,10.4306682,-0.149234699,0.882578146,0.945522427,-6.021786407,-1.020161313,1232.566659,1395.113552,805.0484567,2371.562651,1199.831604,1315.352788,1621.694624,1743.322235,867.8250622,2035.464149,1399.115033,851.059849,1071.103121,1017.56503,1294.37859,1701.438038,2237.352446,1888.977826,1318.847644,1105.992762,1548.61068,2224.178342,1513.344432,961.019666,24
CXorf57,0.036660304,5.989440597,0.148887811,0.882848993,0.945676156,-6.021837122,1.025736597,76.84317156,116.3624886,58.29662844,47.70520631,40.98291288,79.82714349,41.02914652,69.45107151,57.61615562,48.86814761,47.45953687,47.21723121,102.0697448,46.91507275,72.4376437,74.75694093,67.18700814,60.6425873,184.2967165,47.26747798,35.25409803,82.3212068,116.8669539,40.97347186,11
GNL3 ,0.030388779,7.281988118,0.1487441,0.882961206,0.945705408,-6.021858097,1.021287306,193.0152287,206.7577179,80.62791663,166.646457,99.02507185,224.2033099,144.3912668,178.9463687,90.25886928,153.979941,135.2661881,137.521722,159.0419117,118.0012797,166.6004802,164.5194084,209.6203246,318.8593732,211.369569,103.5205632,98.15200587,200.3305509,196.877845,176.0303065,24
ARRB2,-0.023572174,8.179693509,-0.148169059,0.883410236,0.945741758,-6.021941828,-1.016473197,240.3084577,368.1658038,140.9026069,388.8999928,229.8904592,362.5297895,306.2414974,440.5666595,236.6916833,266.98137,399.3657827,254.1903517,273.7666512,402.4159832,287.783172,279.649993,332.2614264,260.3168722,304.3141381,270.2108531,221.3698545,393.6099189,275.9043995,235.2905661,24
LONRF1,-0.041202502,5.860492542,-0.148413135,0.88321964,0.945741758,-6.021906328,-1.028971128,76.54260854,61.66380135,55.49724373,30.85086545,101.5963303,100.0149765,49.3401744,37.3255865,50.81890754,43.07922267,59.48002968,89.21376586,46.82188477,56.4638045,64.36701012,34.3580882,24.42105676,147.1167284,106.76708,57.4396615,61.11004861,25.51485991,83.90493755,73.96354157,21
MPO,-0.013470678,5.362288174,-0.148064172,0.883492143,0.945741758,-6.021957065,-1.00938089,37.13262964,41.48209062,42.95416888,60.78143686,45.46712353,35.88398268,38.005285,34.55166921,46.07583486,40.31114219,41.89280886,42.63220462,40.86971034,34.03482672,48.65568145,35.93899974,34.27306049,44.15017043,33.69145191,41.89497362,44.77601071,46.01860635,41.01352935,43.89884837,3
QRICH1,-0.019583344,8.132211696,-0.148384842,0.883241734,0.945741758,-6.021910446,-1.013666687,290.0884976,295.6347958,203.15831,377.2310635,214.7103129,237.5114448,316.2899474,389.4100974,220.4459185,289.7491449,246.3583353,254.9999754,248.684247,209.0356657,298.1622682,315.0443789,449.3205887,318.3021306,245.0420226,239.3276604,260.8507075,375.1150632,318.8995263,267.4416603,24
WNT7B,0.019975959,5.974743107,0.148085984,0.883475109,0.945741758,-6.021953897,1.013942583,56.46246511,60.05243672,87.45703368,51.56221137,57.46094608,54.08834603,55.9407689,85.4913574,104.0144444,76.78686913,46.16832121,59.8581796,77.786375,73.1779372,52.39372194,53.64975807,48.18295553,45.43143661,60.40815925,79.46104335,67.4475122,66.3215448,62.45450652,62.17825018,4
PWP2,-0.016677622,7.956885122,-0.147149085,0.884206796,0.946137112,-6.022089547,-1.011627122,294.3065559,306.2938634,181.4417973,310.052968,190.1941388,256.6539519,233.1351021,267.6703976,211.4995565,292.502101,242.2104303,236.2701047,309.5212154,253.0625664,248.8671639,268.1488116,322.0666595,235.750081,237.162471,252.8583307,252.9598847,257.1311957,235.3583533,153.7598431,12
TRIM66,-0.015564467,6.196038344,-0.147190392,0.884174534,0.946137112,-6.022083584,-1.010846872,77.00360545,68.89570443,61.866956,94.271429,68.34639138,64.80289401,90.88187292,70.99152621,56.05677038,79.97274344,66.34538087,81.71731173,62.13758408,68.345736,99.01887653,73.69738922,89.20403583,62.04480813,55.8071486,73.1639013,77.14858263,65.75170297,93.19543145,81.74642195,22
SCYL2,0.039041293,5.959238986,0.147077181,0.884262955,0.946144373,-6.022099922,1.027430846,46.62155626,70.17176165,34.19284742,61.91681095,51.14305533,196.6242781,43.88641883,63.58431613,32.50027192,63.07316032,79.55219783,48.00225807,67.62876482,56.73544276,61.13947721,66.84888721,56.86293256,131.3383398,166.3615928,41.66175178,53.53151758,45.23996082,71.58301653,52.87314237,20
DDX50,-0.018974221,7.824510621,-0.146915748,0.884389041,0.946211574,-6.022123197,-1.013238795,226.5116256,314.0666595,188.8147936,242.9608162,148.1236664,258.5375055,246.6588056,242.5676904,159.6669551,185.7215995,243.0666716,238.3560511,206.8105453,182.9851343,342.9398368,281.986125,238.2042627,259.8743034,262.9133574,179.3714528,184.2498552,244.5599156,256.4025399,213.6380339,24
GPLD1,0.018765284,4.914296042,0.146580979,0.885231746,0.946280471,-6.017378192,1.013099933,39.18809597,24.9445141,21.29903682,39.09489326,25.09508736,26.02285526,42.4313152,34.64033399,25.186237,36.19832775,25.16559894,28.27848929,24.68959086,17.56582786,36.55057518,39.6528368,20.85637516,44.69166124,23.01099004,42.17829653,34.34282389,28.44534434,62.87512546,36.85545137,16.5
ZSCAN18,-0.024554798,8.742078502,-0.147827129,0.883762997,0.946375229,-6.021291731,-1.017167264,594.1040028,842.4897179,339.7343207,763.2251817,559.9995692,632.0809765,582.598447,841.4281557,417.5261364,557.2437384,523.633938,490.2596765,476.1916419,476.9005432,602.7938973,706.1441689,706.3089467,740.0834718,708.7843189,520.0328398,635.6275019,1082.484529,774.5636052,642.8683652,23
CLDN10,0.038720498,9.117472766,0.146307811,0.884863892,0.946449393,-6.022210619,1.027202414,612.3538473,281.1870981,387.6708692,506.9093771,750.5326198,468.2521282,845.5275156,780.7794727,244.5217361,745.0428057,613.9061996,217.1250184,309.3979611,565.9022635,944.161637,643.9254367,777.7448776,716.1671747,431.0565479,598.7233933,1043.071705,994.0880058,449.6081402,546.5796958,24
GADD45B,-0.049575942,9.212477349,-0.13097719,0.885474901,0.946831491,-6.022322564,-1.034960669,438.1394787,1287.653985,437.2807863,397.7260468,1679.507508,1536.40425,282.1117172,152.9984827,343.8949649,286.3748058,1233.887996,645.1018476,496.0679349,668.3999928,388.4672833,809.3039178,558.4446325,1484.122146,1185.012395,311.1889903,670.059713,237.3914753,307.995521,1029.952153,23
MKS1,-0.017996663,6.163348671,-0.145438888,0.885542672,0.946831491,-6.022334943,-1.012552465,71.65569334,73.61996784,113.6684736,63.91367896,67.1128758,64.50374374,72.09970404,62.21737568,106.3695126,72.40113765,77.62056791,80.07217108,73.93094317,94.77299486,55.37178155,63.36280292,59.0718399,60.03549146,65.1375632,82.95813704,91.87771374,55.51799481,57.14357002,69.02502305,3
ZDHHC4,0.027992782,7.67144626,0.145456108,0.88552922,0.946831491,-6.022332486,1.019592582,124.1746201,197.2724284,174.2215958,301.1596884,163.5571577,153.4099145,217.1054466,384.1930396,169.2538841,227.3583852,214.8008386,154.2981728,153.0480875,164.2563423,230.9000386,280.7414117,281.3136474,205.8765541,234.7296226,163.3804981,236.8470765,362.7333261,226.8565228,109.7007742,24
LZTR1,-0.012804039,8.18455783,-0.144739513,0.886089071,0.947063149,-6.022434471,-1.008914584,305.4994473,282.3133453,296.0298222,316.4288068,323.7737956,260.8012739,273.6837081,288.2586839,336.840174,290.7738446,332.4612082,296.539606,259.7994848,340.168152,288.7531038,293.4486041,382.7354711,244.3107148,212.8372832,304.8845808,316.5073181,296.9054753,223.7313469,272.430034,24
SEC24D,-0.014133911,4.162642906,-0.144726242,0.88609944,0.947063149,-6.022436355,-1.009845027,19.11395372,18.09423972,18.54722048,15.43257869,16.00640135,26.3620532,16.57817832,14.92682728,15.8066039,16.79461921,15.12272098,20.24090606,15.21323627,18.69709427,19.34682196,18.61414092,14.35642192,23.58688122,20.60747286,19.41327691,16.69041743,17.79887266,18.92170486,18.0953219,6
TMEM106C,0.015241416,8.489491781,0.14472832,0.886097816,0.947063149,-6.02243606,1.010620546,344.5667934,357.2218712,380.8175329,336.7212762,306.4210995,529.3022397,326.2436094,315.1374628,423.9401809,317.8140621,416.813074,437.651438,342.3984329,349.1770879,317.4675683,398.2749928,419.1613309,260.5690967,294.3501597,371.8999928,412.8442931,389.3039374,283.3260513,405.4836319,3
COPZ1,0.016810191,8.809527317,0.144391715,0.886360815,0.947196984,-6.022483788,1.011720085,407.8670605,445.6133653,445.572676,563.7335203,404.3681044,337.2255139,493.7009376,502.1536106,384.8609406,460.7630649,520.4091149,419.3207546,360.2367392,444.0653851,400.6397937,508.3467508,631.0624431,413.9179698,399.34145,412.8240622,573.9053346,683.3149416,372.891811,361.5249928,24
RPF1,0.016557772,8.134058171,0.144495203,0.886279956,0.947196984,-6.022469126,1.011543086,330.4821619,343.5877704,211.2336115,267.1002083,276.8668751,318.7381012,296.433581,217.7334846,183.7138444,246.6925525,282.7292085,341.3511755,302.011296,263.899994,362.9415008,229.212471,326.7779983,381.0249928,276.1433261,244.69167,273.4446735,283.4387727,267.9738605,315.7349907,24
PARK7,-0.016030936,11.59293712,-0.1437129,0.886891234,0.947465651,-6.022579702,-1.011173763,2807.160873,2940.949321,2970.114908,4123.261455,3497.38164,1964.206837,3485.43942,3633.752083,2549.464554,3567.871702,3202.379159,2807.669918,2655.091146,2807.003195,2897.229562,3323.593416,4218.840041,3112.959778,2942.640621,2752.461225,3244.783748,4124.750879,2945.496549,2631.808341,24
LYN,0.032798093,7.472041839,0.143637724,0.886949979,0.947472172,-6.022590296,1.02299429,112.6199016,469.5313862,121.8356587,87.51765125,175.9793902,217.1591049,174.971435,224.4039974,111.4453944,136.8585312,316.5610988,179.5678625,181.1686919,252.4882602,243.6198743,166.4937074,173.4253738,255.2501931,220.3766037,183.5471888,179.8481681,132.8245611,104.882655,141.6580448,24
AKT1,-0.014826189,8.417598507,-0.143403418,0.887133077,0.947476775,-6.02262328,-1.010329718,298.4170822,300.3704449,324.7405799,380.0198927,349.0244928,279.2370656,437.0516941,419.0008791,360.085618,348.0521585,381.3315928,289.6082681,349.1497593,336.920906,289.5997858,440.5373577,389.4142911,312.5781436,243.4222098,331.9833261,376.1133752,445.7923708,340.5051623,283.455124,24
C1D,-0.035701948,7.637297141,-0.143358548,0.887168142,0.947476775,-6.022629591,-1.025055446,262.1916611,212.6316339,97.05957029,227.6500519,152.7101267,217.0807337,207.0670614,333.1274594,87.81056234,194.7064333,183.3817837,173.2916897,158.8271203,102.0101064,264.9088783,220.3058157,272.1499933,339.1265151,310.4935396,123.9415292,118.0809878,327.889131,327.5666201,230.7659378,24
CTAGE1,-0.008929939,3.783908831,-0.142891507,0.887533133,0.947630943,-6.022695157,-1.006208958,13.15670172,13.63706048,17.28868189,13.13526315,12.84044181,14.22711136,13.70860406,13.12620076,14.11760688,14.09324976,13.37319688,13.44409106,13.53623793,13.7991712,12.40027981,12.72722672,12.17379715,12.312797,14.84152768,15.14946836,15.43925992,13.74955251,14.00109212,15.38130165,10
CTNND1 ,0.016640349,8.2250454,0.142654081,0.88771869,0.947657143,-6.022728407,1.011600987,282.0625771,383.9833261,191.2349446,225.4466067,263.1499942,312.5286899,311.6499928,361.0079533,282.781418,257.442469,295.8360406,305.7333261,260.6198813,321.6499928,316.4416595,328.7333261,265.3300295,361.7046403,182.6213624,311.6291595,340.7020904,306.9176627,284.0852085,313.5249928,24
PDIA6,0.032768605,8.215706719,0.141734288,0.888437604,0.948242838,-6.022856696,1.022973381,236.8811788,624.303241,158.350861,269.6958414,155.8659251,554.9367435,249.9617279,395.8170354,188.6046227,236.4900483,454.4640831,220.2763761,217.7306011,362.4119831,363.4547526,330.517205,507.2978003,308.3083288,284.870774,246.2333353,369.236454,326.3477359,191.1767942,392.7659561,24
CD93,0.060974158,6.638727274,0.141203427,0.888852573,0.948549402,-6.022930361,1.043169908,103.7527301,385.7791934,102.1859951,39.86663008,133.2740967,87.22348613,79.43261317,51.5273088,34.84843823,38.09998057,581.4017974,114.5329866,111.1809022,163.7834977,173.4561427,66.99331847,71.26677057,215.3498645,209.3549728,74.93016264,96.62368075,53.24317754,40.61826865,125.7514942,22
FRG1 ,-0.019094791,7.351978862,-0.140709702,0.889238541,0.948690819,-6.022998626,-1.013323478,167.1482029,149.2263,184.6123584,213.5298885,142.8678005,164.9703635,153.673206,152.8906439,109.0838655,234.3501883,179.7381479,118.1081463,169.2004108,127.2465425,154.5680415,175.1964131,181.3578186,203.5768279,191.5835217,111.2511433,185.1147702,217.4283259,200.9625038,119.114417,24
TRIM9,-0.02354764,8.893840672,-0.14077383,0.889188407,0.948690819,-6.022989772,-1.016455912,609.7677597,550.2656922,391.3458988,332.8904959,362.8394999,765.6621154,432.6916595,544.2254046,372.1735803,452.2078696,367.6722328,371.5956392,435.3900983,379.7809868,769.3022447,459.023944,379.6605864,578.4505192,622.3724495,442.9833261,430.6836361,358.9878139,832.0676687,602.2046807,24
ATF3,0.067286887,6.874410369,0.139993572,0.889798423,0.948967803,-6.023097216,1.047744455,52.85495378,510.5729763,49.9812591,50.0042888,414.2955746,453.9833261,54.04793294,40.84264755,77.65470436,60.64659373,168.173675,77.64808933,118.8794209,73.91324888,177.0125158,143.6066584,115.8162466,280.7834746,404.3166595,85.46665175,91.39617645,139.4965608,41.76156322,201.2287799,24
B3GAT1,-0.024301463,9.335978326,-0.139264791,0.890368255,0.949324418,-6.023197033,-1.016987159,622.002405,478.7484388,572.4018805,706.9833261,595.4804915,409.8254677,811.6400796,1394.60858,639.0857951,610.2937177,450.8999928,402.2470437,586.6105007,650.9352812,524.5402504,582.9674411,921.4206649,569.803371,989.3862576,740.713298,617.0286146,827.1875,664.3283084,785.3504248,24
MIR7114 ,-0.021377374,9.938579964,-0.139040529,0.890543617,0.949398936,-6.023227644,-1.014927992,735.468501,906.3602592,1393.88694,770.3312105,968.5496032,972.601519,970.4164965,1422.399993,1269.087493,991.4635205,895.615248,658.3422559,685.3115989,923.8791595,710.3884943,1114.563689,930.6618965,830.63523,1790.244535,1262.429142,1000.199594,1169.25975,1046.072521,859.6526652,24
MLEC,-0.029337676,9.232637885,-0.138435892,0.891016443,0.949700285,-6.02330993,-1.020543499,781.4813518,635.7955833,956.9416595,687.8166595,575.5666595,561.2687945,407.9077562,443.6967162,752.7201759,871.2333261,964.2006277,738.830109,774.0741849,851.9293759,334.4049134,577.3374928,445.3006009,528.1038572,596.4031919,771.0674356,813.6287631,514.9833261,381.2023244,257.0189065,23
NADK,-0.012715556,7.361633455,-0.106315624,0.891048586,0.949700285,-6.023315511,-1.008852708,131.4833516,179.7139814,128.8709287,202.424126,128.2709252,150.6109485,180.3413787,263.5801357,135.3648623,129.0661607,179.3040587,244.4000033,121.1694388,165.2391893,195.6672368,167.880922,232.4236714,217.2479731,173.0994105,121.3222279,146.7162739,166.4844273,139.4549651,148.9648415,24
TUBGCP2,-0.004357194,7.160725837,-0.046238018,0.890424269,0.949724632,-6.022138881,-0.003061057,105.0818486,197.1792301,130.5574572,195.6928615,141.7980387,166.1913005,174.1673282,188.9471551,146.8481678,194.5063411,171.9779671,140.5295129,130.6090229,135.6673613,138.6809606,188.51432,217.9353341,174.4893732,152.6900685,141.9738501,160.2339827,214.9759781,148.4453811,143.2762276,23
APEX1,0.018249637,9.64202471,0.138242425,0.891167743,0.949746151,-6.023336184,1.01273003,593.2093847,862.0567116,696.302646,1039.993512,695.2725722,666.8912908,920.1141822,982.6190728,497.7946384,911.941281,858.2692408,698.899441,742.0853822,648.9931295,962.2427974,962.3296787,1012.465434,816.109031,730.1269968,717.1499928,963.2564465,1167.83485,821.013563,608.0647666,24
C6orf211,0.040299061,6.661619186,0.138141286,0.891246839,0.949785009,-6.023349894,1.02832697,250.3953276,96.49129838,50.97412125,93.9428487,87.33912825,88.73216341,109.2562434,97.05404761,42.52637232,100.6729454,92.02470665,79.53887797,59.57439654,53.32887873,156.2532091,92.86102082,184.3513778,221.4315367,129.4481322,100.4688902,50.64770721,107.6803899,164.6642148,205.2138067,24
BRD8,-0.019082267,9.084342168,-0.137324943,0.891885311,0.950079333,-6.023460188,-1.013314681,814.9390352,584.1180105,460.9421854,662.5733206,481.8086256,397.8217392,582.7273882,498.1701349,371.4423934,532.6594243,548.3228921,627.7196761,594.4882244,436.2938763,521.2485628,594.3136492,876.2985563,587.604447,393.4102999,387.5771059,507.3271027,582.4101756,591.2629122,705.5868283,24
NSD1,-0.01624603,6.011003039,-0.137297394,0.891906859,0.950079333,-6.023463899,-1.011324532,53.57558832,59.50979172,60.87531871,72.53137375,65.80948273,68.83583985,69.96647418,71.20410469,106.9544229,60.34942994,63.74189471,62.07176865,66.17308614,86.56401554,65.53614129,57.93652986,75.985543,43.45130351,56.62257407,63.43901913,76.76562005,60.49058553,46.09169204,59.78502511,7
DDB1,-0.018139686,9.979170061,-0.136845079,0.892260653,0.950183593,-6.023524716,-1.012652851,780.5786956,1094.691659,825.8456475,1369.592086,1019.141221,925.8791595,1042.006479,1211.997115,863.438079,1130.500491,887.6068903,791.6242894,734.8023014,800.1083261,1002.934827,1244.551329,1420.431497,1031.451478,835.844889,849.7749928,1310.535084,1494.745762,1213.032466,871.5965143,24
TUFM,-0.019212846,9.628389908,-0.135372082,0.893412968,0.950652155,-6.023721385,-1.013406401,696.8983258,751.3581249,490.147937,1055.267234,802.2216996,753.4265377,946.1035944,1067.430048,574.038687,890.6934208,786.8586058,620.2543434,636.5936341,649.329369,803.4960284,881.0476777,1207.811591,789.6898293,731.0014172,755.4783923,976.5292322,1217.160486,719.6708261,671.260765,24
SUCLA2,-0.048293202,8.551752999,-0.134965122,0.893731373,0.950931547,-6.023775347,-1.034040865,498.1978944,412.1887208,149.3758907,492.7582113,206.2495471,653.7749928,378.0784813,610.0874928,170.5371749,446.5455513,195.3557687,231.275033,268.6830285,213.7417015,424.1668676,365.7871666,623.4144809,940.0491238,798.1715382,209.2346326,132.7536166,631.3972764,948.1396572,542.4992401,24
LHX3,-0.013127853,5.369609924,-0.134696349,0.89394167,0.951019035,-6.023810896,-1.009141061,33.70352164,38.54728455,51.28114271,40.49150531,40.45160563,51.28114271,41.85736323,38.25867141,46.91832541,43.35023818,38.51885927,45.35069248,49.97414964,49.62211324,36.75460736,33.45109368,34.70190621,32.06439934,37.03474677,53.40082532,47.65768959,40.40658137,38.74285549,39.03886105,8
TSC22D1,-0.014508712,12.26491978,-0.134738542,0.893908656,0.951019035,-6.02380532,-1.010107411,5665.061488,4717.20621,4299.615642,5285.580874,6085.941044,4619.025699,5147.267775,4133.299694,3947.688334,3972.242001,4741.504159,6126.589673,4969.317551,4993.559745,3974.114106,4912.602335,5244.765383,6891.416424,5627.981671,3899.548045,4421.130343,4997.333343,4279.71514,6785.562962,24
ACTR6,-0.038138646,7.723750037,-0.134560038,0.894048328,0.951027057,-6.023828898,-1.026788217,427.0558818,228.0972413,101.0358662,254.1932823,148.1031414,223.670175,262.8287799,210.7585576,99.3319205,218.005923,128.0844934,158.3305362,148.5070962,111.1047423,252.3541633,228.9892915,368.7612772,400.3861506,398.0886174,144.9509015,112.1220197,382.5249928,291.2865358,309.7674027,23
HELZ,0.015611575,7.70962311,0.134483199,0.894108451,0.951027057,-6.023839038,1.01087988,272.2919382,207.1305183,216.5349594,166.191777,191.1099446,230.1959304,217.691818,179.0270876,207.0859504,166.2674837,212.2424387,210.8905206,206.8935426,228.6268345,265.0628439,183.1484498,164.5789245,257.628789,197.8775495,261.4416611,154.2412232,164.8179546,242.1110998,301.3534481,24
COL5A2,-0.046618901,6.578409256,-0.133274575,0.895314544,0.951108133,-6.021643654,-1.032992066,164.9157019,44.98486047,59.2759103,138.3148623,120.6055007,63.0966349,129.9534689,158.1824257,46.60022484,117.5429953,84.88165937,64.71915332,28.20553625,54.63465954,162.1161396,97.74189794,111.1289987,172.6754708,272.5205294,86.48328821,54.31178218,87.29591678,181.9741181,181.0341481,21.5
DIRAS3,0.032180971,5.193438148,0.134000578,0.894486101,0.951189406,-6.023902593,1.022556792,47.54301545,50.22667829,24.58955806,25.95199035,25.15727251,42.00421475,24.0900026,73.56023779,22.31003523,36.35210223,36.31141334,23.49443868,24.36583653,25.30783651,39.40716171,93.26121372,48.31448129,45.23749707,34.49313806,38.90557159,24.38358725,43.85704402,65.9321058,35.87996972,23
HDGFRP3,-0.034623905,9.09993443,-0.134028415,0.894464318,0.951189406,-6.023898933,-1.024289767,704.3063795,730.572855,233.6513572,576.4340834,297.2985401,814.4354783,522.8204342,842.3383441,546.5596947,456.2395178,297.7830354,340.7039645,561.8089369,532.2855398,520.9833261,496.7329842,454.1511773,1014.749786,814.9833261,520.7949062,256.6305199,737.0944976,1200.21233,807.9314322,24
IFNA5,-0.00867879,3.641427955,-0.133558501,0.894832048,0.95136277,-6.023960609,-1.006033809,12.19430049,14.31647534,11.89400205,11.20648601,13.56109351,13.61399219,11.27175711,12.54018019,13.85510729,12.32516264,12.16520522,12.41819061,14.64080164,13.46741044,11.05116634,10.38388486,12.44249821,11.31466086,12.26061757,12.45075613,13.59779501,11.94795762,13.25253683,12.39981751,9
NOP10,-0.016107038,9.830121539,-0.133638319,0.894769585,0.95136277,-6.023950148,-1.011227104,754.7715967,1052.842427,701.0373478,1013.443416,804.7333261,952.1499928,892.2902493,1295.890199,666.7946536,993.9545628,1130.745872,863.3651484,806.1369808,825.0935917,1005.316659,969.9416595,1271.837537,861.3166595,833.1838752,843.0559539,1021.974543,1224.108326,659.6353857,785.3966268,24
PCBD1,0.020299903,7.695624503,0.133519384,0.89486266,0.95136277,-6.023965733,1.014170281,283.8529185,199.1861205,186.7350614,259.0899209,194.9428484,167.0376458,243.4787396,145.9175708,142.1837059,235.8466075,274.3045932,181.0393708,145.8832554,184.4174943,218.145751,239.6346174,317.3321778,214.4108139,134.3406427,230.711621,255.6502062,269.0457759,155.6248697,237.2651021,24
FAM172A,0.01832272,8.595337036,0.133172546,0.895134094,0.951472804,-6.024011103,1.012781334,566.7232402,447.2180749,262.793819,277.3724104,374.358314,391.778491,379.8789829,454.6477486,376.9431087,289.6071812,445.4374268,316.7539446,398.5300035,339.1348754,454.619675,357.9948389,269.3874437,527.128951,557.3654746,424.1083261,365.4269723,375.1045643,342.2851797,502.8991125,24
DPY30 ,0.022068404,8.009666749,0.133057844,0.895223863,0.951474331,-6.024026082,1.015414245,322.482976,266.983327,171.657346,251.1054122,151.1672055,286.3166596,256.3999957,435.5492623,144.4474589,265.5595693,255.3255226,219.1479687,238.3391366,233.7270439,296.8386985,286.5308551,312.7749928,288.8450119,332.4790843,269.2341747,186.0366466,241.2494411,413.0420944,269.574928,24
RANBP9,0.031475422,8.133759535,0.097618794,0.89619454,0.952151685,-6.024187206,1.022056833,377.4712935,438.0151024,75.16653152,346.9711589,152.5502234,453.9802821,275.9272582,418.3847585,112.8956773,224.1906493,198.1091929,160.1741318,244.1974147,214.2084714,373.7118061,306.3184747,385.5294112,640.3224638,443.5740817,192.9131353,168.5217957,414.7865677,538.1220674,440.9586138,24
ZAK,0.010605901,5.043853263,0.131500184,0.89644306,0.952224969,-6.024228212,1.007378539,32.20469212,30.96070296,36.65874025,34.55917639,30.46129537,34.52568961,34.79401116,29.16857361,36.07510361,38.22775591,41.74901221,37.9365966,35.77657809,35.71133749,33.5903531,32.38403609,28.60623897,28.72964264,27.38157931,32.27386344,38.54876767,29.51520935,27.69020871,29.43887871,5
PI4KB,-0.017049085,8.862601024,-0.128790304,0.899235511,0.952556683,-6.018286729,-1.01194771,482.8854346,574.1038778,538.9202218,521.9715037,525.4615567,566.8883642,546.4215406,500.2092119,464.1520275,484.8791599,497.5187607,550.3471685,525.4988726,502.6603607,534.5489049,588.0275643,800.2344631,457.3844833,439.5928839,491.1755712,574.3003465,601.5174898,455.5483991,491.7511019,24
