Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_JK C 05-07.CEL,C_JK C 12-07.CEL,C_JK C 35-96.CEL,C_JK C 39-97.CEL,C_JK CC2.CEL,C_JK CC4.CEL,P_LC 04-06.CEL,P_LC 299-99.CEL,P_LC 96-06.CEL,countP
HEXIM1,-0.247133352832025,5.09169758271274,-1.0373489811102,0.325697337558224,0.713698927137024,-5.45568257304273,-1.18684649653437,37.3463424302133,42.6945414385732,42.261001687863,44.9399585292775,29.7275812840449,24.6013451552199,22.6229683516013,38.2391722616307,32.5397287765305,9
GAP43,0.36152445931369,4.09458929841127,0.729155498439741,0.416464657679899,0.713719647197433,-5.22689212089866,0.403812719863439,22.2322087138226,125.295251688168,50.0777722273954,100.632675059682,27.1491595217466,6.59586849925873,31.6963781475092,45.392043428796,23.4398176642038,6.5
PAPPA,-0.63478471756719,4.045198660053,-0.859470258250574,0.335457566406749,0.713771442073931,-5.42676925194752,-1.58941353540696,7.1009034729978,74.8192526830585,33.9643640595313,27.1141951304997,22.4272244050928,15.2001156207816,7.46498729439295,28.06081710546,5.07606056081171,6.5
LIN52,0.492034814944188,3.26238969160186,1.03666626542024,0.325999246803019,0.714017098063336,-5.45633688783043,1.40642713923513,4.33537235529435,13.212426840148,16.2985244947148,13.6762022615246,7.40170061673517,4.17613118719516,13.1122400242866,14.6045078528553,9.12645514064766,6
NIF3L1,-0.509929912200235,3.65914763412051,-1.0364946362775,0.326075177698023,0.714041987250669,-5.4565013244203,-1.42398101526598,11.8554730725733,16.8943683309687,16.0937321422422,39.645692827097,11.1477738610888,5.78609819118974,7.90372263808239,10.2999974680839,12.2141255967998,5
VOPP1,-0.320228709874069,4.35218054354876,-1.03618653024235,0.326211521340614,0.714103216144973,-5.45679646525628,-1.24852846193678,23.30029367179,31.6727219206038,14.0870660058047,14.6867579260898,28.2171242000283,26.2610578653481,12.371414220041,21.3135962939665,20.7270594244089,9
TMEM123,-0.771684932524122,4.89233899822417,-1.0356496780873,0.326449193413893,0.714302994942195,-5.45731056308223,-1.70726254218854,110.045080679127,23.2896350180263,11.1266777385102,16.276608092863,63.281596502467,68.0934265316529,17.7198328230285,12.4959583037467,40.5875232911224,9
HEBP2,-0.693125334597175,5.3761025402284,-1.03541582391643,0.326552765016706,0.714408099438221,-5.4575344404617,-1.61678218998455,38.7382928939401,139.054435060941,69.1358272220968,77.5836483103995,43.7245070748691,10.6166664188447,26.3440243431086,39.8679150493192,26.0912987144073,9
HNRNPA1 /// HNRNPA1P10,-0.287041674014322,8.52613968858011,-1.03529241506216,0.326607431566985,0.714408099438221,-5.45765256850105,-1.22013575487977,621.326415540985,444.681331578428,317.940330829958,332.763690193707,290.149523301573,440.643063874648,355.301299103188,225.165304574458,420.68478569414,9
LOC220729 /// SDHA /// SDHAP1 /// SDHAP2,0.621995008860784,3.90008454021752,1.03498531901952,0.326743496333109,0.714408099438221,-5.4579464758722,1.53900189582981,8.67250912645606,9.41492342613045,7.00208973142087,49.9256727638381,9.41492342613045,17.3958773160672,16.2251470495613,13.7211133123398,35.4019850173459,9
TBP,0.514685180894009,3.92954247213447,1.03513553604553,0.326676934444157,0.714408099438221,-5.45780271862337,1.42868234441121,11.4471020165588,22.2566374123401,15.8747601616927,32.7413433317057,5.6047857282644,8.26174487906068,20.3435858902713,21.4546969953992,16.5444343513021,8
C18orf8,-0.318410855037057,3.04580644035856,-1.03468698781074,0.326875718808297,0.714419968254063,-5.45823192970637,-1.24695625567149,8.87828232651454,7.59705225141989,10.9737938032577,14.0851321978387,7.59705225141989,6.22644466152649,4.43173024380231,9.2051865304988,8.87828232651454,6
HARS /// LOC101928623,-0.517809278750631,5.87491268344158,-1.03453266604771,0.3269441312019,0.714444462928319,-5.45837956502789,-1.43177945045822,36.0549035046243,120.701865031324,90.578535863521,115.203535058418,62.3819718998985,29.5578859133211,47.3938319427298,70.5106473119205,29.5016321184194,9
RNF38,-0.294859743951338,4.44710073324363,-1.03396416929552,0.327196245146706,0.714444462928319,-5.45892328177839,-1.22676570764386,37.0130090968799,15.0174769254922,27.4136737093131,31.4221640675457,19.2571202459684,17.5809160773438,17.4814497276385,20.5544907497953,19.1921982668993,8
SLC23A2,0.194974130253747,1.72861795485714,1.03345504071851,0.327422155794652,0.714642968785332,-5.45941002017772,1.14470363411373,4.17671369510175,3.11973406366697,3.11973406366697,3.11973406366697,3.06895416447871,2.59795232040623,3.16207366167441,4.8349738757957,3.11973406366697,3
GABARAPL1,-0.583075817413999,3.95222931370655,-1.03726170941818,0.330760639580538,0.714953959211155,-5.44779629553965,-1.49947701080488,16.3783897834198,55.2922953021908,34.933748913593,74.2965768240171,12.6924849590231,8.36481592144441,15.2130888519268,21.3027979963272,12.6167989924454,6
OGFOD1,-0.265556912130243,2.68618004885788,-1.03215207657512,0.328000845334462,0.715187611562249,-5.46065483091411,-1.2020999971068,5.38837360918225,5.15936262304499,7.80856202612274,12.0260581065649,6.01149977250268,5.64842363546993,7.74061001471728,4.88906999052663,5.64842363546993,7
PQLC1,-0.568687368522929,5.20344385752993,-1.03205198157017,0.328045332847488,0.715187611562249,-5.46075040779448,-1.48317349587147,20.7320828172003,116.485955392137,43.6885480831054,51.5146129681566,46.1281736222371,21.9563016849346,21.6814928182613,54.1041978524313,19.3853653236812,9
TNFRSF10B,-0.570961932047784,2.94872032373793,-1.03233322175098,0.327920346451021,0.715187611562249,-5.46048184393026,-1.48551372234802,22.6736663880657,7.64257851019156,4.89053276523623,3.51265977422609,12.1976230054613,12.8719340420185,5.02876600285671,4.45964048215366,9.29919139136438,4
UBE2V2,-0.707710774758716,1.82641000444783,-1.03206967622907,0.328037468073093,0.715187611562249,-5.46073351237027,-1.63321053043819,2.69674297538376,10.2829251371657,9.06306954670968,10.2362378247126,2.26501995317008,1.47752967404732,2.38828592580762,2.5482110140729,1.69408773909554,6
STX17,-0.170520828288638,2.46142858582904,-1.03188470983072,0.328119687447004,0.715251730769673,-5.46091011300323,-1.12546471611724,8.50043047626164,5.2483079271835,4.18710195088088,5.55289583013072,5.39051983208981,5.39051983208981,4.72492959825331,4.59027392152718,3.90032854035293,7
TMTC4,0.350676263507422,3.35826584079231,0.978121202839366,0.465797795881285,0.715333961464178,-5.03294820860741,0.3208394316572,11.3020894475457,18.8111899443631,22.2540913210912,18.7603498787246,18.3896411710787,9.0919266332848,30.380081723595,17.3137714418491,29.4479031228182,6
TCEAL4,-0.263669132731763,7.30886271571182,-1.03144312740449,0.328316038220852,0.71545155000897,-5.46133162331066,-1.20052806714717,154.249859051509,212.651798575283,199.72167745822,245.94959579585,112.365807255813,126.493082207652,142.951001739369,156.479903595606,123.643225530899,9
LINC01088,-0.586674879277989,2.88384641436507,-1.03139695485471,0.328336574098838,0.715467784817423,-5.46137568894889,-1.50178145257402,30.4992391491853,10.55939937749,3.23285033667498,6.04577602841033,7.30173440943324,7.93537047127071,5.86145807770455,6.59970796534905,4.60923622386847,6
RPS6KB1,-0.307394529922392,3.6129975615106,-1.04688893380479,0.374364121011237,0.715528651124998,-5.36056069847324,-1.23855874212206,29.2756077591243,34.6379206787079,29.1485218358879,34.8030742723911,15.3316712942033,9.62565586020484,7.38095761580205,44.405877920591,18.8278103182116,7
BTN3A1,-0.248618130153486,1.60939062383077,-1.02956952609869,0.329150128860708,0.715612377821039,-5.46311849172317,-1.18806859117372,3.37781775782997,3.11973406366697,2.80589822387849,3.97987111014313,4.37529441633894,2.21222935558008,3.11973406366697,1.99781215359005,3.22900934969588,3
FAT4,0.354689214477977,1.49330220177279,1.02981919385481,0.329038889208851,0.715612377821039,-5.46288052827258,1.27871009173899,3.49448438735675,2.24756387280426,1.69404646211782,2.61096914204422,3.07514766443644,2.85062551497843,3.73594535265627,1.7778271794643,5.49338952395789,7
HIST1H2AK,-0.244368308851405,1.81633026672029,-1.03014512583205,0.32889371276133,0.715612377821039,-5.46256980794516,-1.18457398580369,2.78939730633948,2.95835921927269,4.45432825850919,5.57049165887023,3.99178798039528,3.27596488697631,2.89567211634806,3.92581625097052,2.73845710426734,4
NIPSNAP3A,0.822398275881449,4.85572685253509,1.03104875541023,0.328491471906222,0.715612377821039,-5.46170794997542,1.76834317029266,19.4546970013921,87.3819710965409,38.0538313430239,34.6192976568583,21.7522613478648,3.86826429140463,47.3200173114537,28.9952147687624,55.3248409617803,9
OXCT1,-1.0386606065035,4.8633221415704,-1.02975039438951,0.329069540023185,0.715612377821039,-5.4629461069549,-2.05431954396414,30.9528659655763,103.131530386908,74.1683753036007,139.756505492698,17.5429756896844,4.4216530817138,14.5667606684666,34.285964323525,11.7004396285168,6
SMC6,-0.195182252660879,2.44340853229285,-1.03040755442928,0.328776857164819,0.715612377821039,-5.46231957135595,-1.14486878035318,4.1157254045033,5.00668174838338,6.33912507533823,6.39426802174062,5.41833578033832,7.50005649381422,4.72492959825331,5.56066870949257,4.67287313844465,8
WDR45B,-0.210660532895741,5.72376383523007,-1.03039812381863,0.328781055933057,0.715612377821039,-5.46232856469876,-1.15721789081146,52.159402109934,85.3258296516482,47.6264162461522,48.4365625279505,60.4739423391532,46.9867352426544,41.5137535659244,52.159402109934,50.9001335020269,8
C1orf122,-0.272299720683673,5.45930668201767,-1.02930437248509,0.329268299380534,0.715672600621375,-5.4633711656564,-1.20773147229909,44.613395963758,72.3443442181602,42.5137535659244,64.1597496773691,32.1421094964266,37.384778627081,31.8949724061554,42.3291126221626,43.2457106402289,8
ZNF273,-0.487145724339705,2.78048677547089,-1.02934497822652,0.329250200615375,0.715672600621375,-5.4633324743591,-1.40166902229717,20.7184263141152,5.30629989513325,4.47690567271078,4.45277743638701,8.01657780350954,11.765326445045,4.72492959825331,6.18787877695859,5.64679051218928,6
TRIM44,-0.256632645344969,4.48896501450297,-1.0658453043005,0.40422960596543,0.715676093435839,-5.2779356333988,-1.20033170214218,20.4351599939615,30.6151244466183,27.6389957320573,27.9912506466416,18.8169551345979,23.5020692258287,20.9320673179046,23.0190682026576,17.2300054722571,9
XPO1,0.346091616031594,4.71932072654882,1.06075720930644,0.398173521297383,0.715683462260244,-5.29691630827269,1.28994229685373,53.6043255510142,46.446145287598,56.8277829063069,60.6430795563186,40.1777036616819,35.8945867525378,47.6150681821031,65.0460616413091,47.56901993435,8.5
GALNT16,0.289783155931098,4.39384628383629,0.659059183198105,0.404915977371884,0.715746869002525,-5.27502274980825,0.280220433613477,20.4966834519095,36.3060214508453,41.528103588598,37.3457607751609,61.4577365446696,14.4298200939544,35.1872943073055,69.6032758115108,54.2935152114236,7.5
SMCO3,-0.207313607179731,0.295900914020063,-1.0289310402201,0.329434736047529,0.715835155925549,-5.46372684043173,-1.15453635865906,1.38668640897144,1.02774468988942,1.16684772445531,1.17397073281123,1.16684772445531,2.00316348917728,1.19386235126422,1.07365684583369,1.08290452794318,3
NUP133,0.208292122593043,4.38981251245768,1.02844623250978,0.329650964903467,0.715921087943803,-5.46418856755667,1.15531969456856,14.0095329489708,22.5835493338389,22.400746129379,26.8312903378458,18.0287137282335,18.5482292382114,20.3026641543414,26.267510980546,23.0583445956414,9
PRKCA,-0.657456467562515,4.88184810428846,-1.0282550566669,0.329736260631196,0.715921087943803,-5.4643705951496,-1.57729932542137,92.9426720815272,28.9023582052825,12.7720944705205,19.5658081125032,45.5109066677491,53.4934593428438,9.63108257730832,33.592135965927,31.8425016393421,9
SNTB2,-0.277142106268363,1.18074678686019,-1.06240953797355,0.404420055549787,0.715934001561234,-5.28329725969975,-1.22612735448483,2.88840521422705,2.32920528409006,2.70163257438314,2.39074789434012,2.5211626516406,2.32392999431719,1.58712685685836,3.02885394950909,1.78137862285497,7
DDX31,0.106016667145064,1.68102362311879,0.726127621700795,0.421342406554585,0.715963161009584,-5.23943637054005,0.0854103760255389,3.68877856152816,3.09325576563655,3.05698154274815,2.55122758197672,2.67493113502985,5.821819829291,3.71791527585754,3.61847195216683,3.09011506917194,4.5
WIPF1,0.208644219107754,2.36617761831123,1.11382667875944,0.500291477367642,0.716008608169524,-4.92051375710808,0.170687940833574,10.3132234606539,13.0717760992095,3.93253691469857,4.68084212379575,7.78587059894277,4.85830098522851,5.94080853520978,6.99691682436472,8.3021134254459,6
NAA30,0.443443833877942,3.98534822370815,1.02787716089716,0.329904913081247,0.716121046120092,-5.46473032973958,1.35984652374063,8.31564571914793,21.1213636620661,18.919398552029,30.5571279107557,9.74219391924268,8.62942382739948,16.7028169264452,24.7145624025215,17.7977548359552,9
ARMC3,-0.962392715248897,1.90439094382849,-1.02752494640167,0.330062162817282,0.716314058495505,-5.46506552408344,-1.94853887563143,25.6574436401254,1.41385730615394,1.67355845075929,1.74802493204829,6.84433112793654,14.3864105865796,2.37010960350219,2.13678711586256,2.72827759479775,3
EXTL3-AS1,0.349241284048757,1.84354343554938,1.02746826263377,0.330087475149415,0.716314058495505,-5.46511946030697,1.27389050978599,4.8742304064374,3.11130306830774,2.86537623679889,2.61096914204422,2.98825167041914,3.8838110518778,8.29230995760811,2.84336477446788,3.181571705509,5
ANKHD1 /// ANKHD1-EIF4EBP3,-0.171868137592888,3.13036094080286,-0.659977590161626,0.406060997258083,0.716393650751818,-5.27636481477968,-0.144627449560735,15.794163651278,15.3222925402959,8.56099362689888,13.112343776316,9.19321454558858,9.87488233493995,7.69391588642983,9.66379455637486,10.8327688116302,5.5
ITIH3,-0.585711755113433,1.24708529362032,-1.02697193373852,0.330309175164161,0.716457640724351,-5.46559163192545,-1.50077921767762,1.82226729810307,1.95031752091152,2.4241822835104,1.65227868855493,2.31248491573988,12.2362744914472,1.6188159551419,1.95031752091152,1.88058872898532,3
LINC00493,-0.487363656171445,4.54547057373323,-1.02674718755685,0.330409601692191,0.716457640724351,-5.46580538052447,-1.40188077277933,23.4007461291374,26.2550979370308,35.4164369710663,73.0139083798447,14.3180083934252,14.0095329489708,20.7710649106417,19.2493539408739,16.2058524984035,7
ACP6,0.255192649259097,1.27766034156935,1.02650266694151,0.330518890499301,0.716481810566033,-5.46603789431651,1.19349510491373,2.37010960350219,2.37010960350219,3.03095746929358,3.00894280730876,1.72114013966229,1.6169491777747,3.61365498193017,2.37010960350219,2.37010960350219,8
NDNF,0.685803401319797,3.10240080517731,1.02649600405981,0.330521868864925,0.716481810566033,-5.46604422942027,1.60859752043414,21.1213636620661,3.82098754935088,3.41934016863633,12.4680288639653,8.70381538844819,5.17907333866746,11.9855112737874,5.11540442113304,26.7365491902749,4
LOC101929336 /// RIF1,-0.122525045300021,2.55276584250705,-0.453747793104841,0.368484895623887,0.716514392531825,-5.37754660120071,-1.08865930784677,8.20071408724088,6.2527755866924,7.9520306032251,5.6880928717003,6.26305155297305,7.01021757785758,4.16924676313006,8.74556204557518,5.69927771105927,8
CCDC93,-0.124114059580236,2.47443643110396,-0.781194376694822,0.33060409814904,0.716535723714318,-5.46621910468637,-1.08983827150447,5.51784582535931,5.30629989513325,5.0775326216053,5.30629989513325,5.30629989513325,3.97987111014313,6.87289417822798,6.27815200605377,5.61212165101853,6
ARIH1,0.000930829663325264,2.50917025301808,-0.180910068045711,0.331176505118214,0.716877743369242,-5.46026540708869,0.000681318174803658,5.28597548130836,6.09217926245127,5.91209537952908,9.14387724399496,4.60626846458865,4.83188401087389,4.3524164077209,5.8902117154637,4.64804182298971,6
PXDC1,-0.288114940363487,3.71881929920488,-1.02561328485612,0.33091663116609,0.716918286999484,-5.46688323877948,-1.22104379007182,22.7023350636759,12.2824539077158,12.2824539077158,9.74540094793702,12.2824539077158,18.9493254023837,9.94815465731051,10.0347772760898,15.3361281198973,7
UBE4B,0.0615234217299413,4.30236372317049,0.269912234497563,0.343190764006192,0.716976158549029,-5.43178873558848,0.0560578419472921,20.173596553359,42.7860992727022,58.5901127969517,56.4921158855556,38.7415205713565,26.9123737543026,54.5313182851279,58.9471020217143,39.8905355190409,6
C11orf24,-0.303627455667067,3.07774115860077,-1.02516918139471,0.331115373917117,0.716976891865864,-5.4673051376183,-1.23424384935185,8.07604409030131,17.9166915564462,7.43344586558584,8.46922409261515,9.4555991249087,6.40585393229687,5.95694450384642,8.07604409030131,8.21207759198776,6
NDFIP2,-0.383024821348886,2.16783569304989,-1.02436612700271,0.331474981096656,0.717233130823592,-5.46806767665813,-1.30407317144625,3.70009814442661,12.4299278519678,6.53891353915029,6.39835179187294,3.61645326504712,3.25120786239125,3.12047937969715,2.81328767412232,3.76039535998593,9
DYNC1I2,-0.400942760185771,4.56810858394604,-1.11945522917476,0.505177135800923,0.717307863087498,-4.92175609841434,-0.37877048566031,45.6838611533259,76.2097522238389,59.5866828155821,80.3655565188893,39.4160468452996,25.1340284308566,22.8800961428169,40.0807965240008,28.8310021877843,7.5
AMMECR1,0.28139597639885,1.19154106261843,1.02377267542647,0.331740917537419,0.717369816311807,-5.46863088664595,1.21537032873229,2.26501995317008,2.12077278173065,1.85948968301911,1.41016195976213,2.26501995317008,3.3683667592332,3.45033767713641,1.86259536882388,2.73845710426734,5
CSTA,0.390806162691844,1.5800282944437,1.02375846742239,0.331747286374123,0.717369816311807,-5.46864436749001,1.31112584241863,2.77553579428171,5.06680542494004,2.21348592361693,1.47414776757503,3.00894280730876,3.00894280730876,2.18784676056372,5.27607036692366,3.97987111014313,3
IFT88,-0.440790918109889,4.23295085163318,-1.02405996453186,0.331612157978867,0.717369816311807,-5.46835826940917,-1.35734825257749,60.15943546537,12.8928868275289,14.8907171568026,20.0047287853373,17.1629787338037,20.5380291590494,19.1033246520565,13.0767762418779,14.4458567616396,9
SEZ6L2,-0.469303802254274,3.4374825244598,-1.0230954819893,0.332044576754661,0.717655739180973,-5.46927325841211,-1.3844412205416,7.68049400934528,23.0655501199111,16.6349648431285,18.5585234098975,13.7601302342777,5.8680729824926,8.86671280591508,12.3248264138542,6.42329216603182,5
MEF2A,0.308221952572118,3.2242104658308,1.03717028858841,0.351514002002181,0.717700446908621,-5.41451879026174,1.23829044293269,9.20912111381067,11.8071537260352,12.4330027911477,11.2475023902548,11.8071537260352,10.9587145102252,10.0658949933177,23.6931781236797,11.5060454567345,7
PSME3,-0.271189640425069,3.40750225760986,-1.02297886884336,0.332096888211712,0.717708468059253,-5.46938384159362,-1.20680254195181,6.33555316952569,17.1313801060157,12.7720944705205,15.0896444444633,11.0353680978061,4.33034305089344,6.79991856344293,10.9155404910314,5.62229658073624,3
ANKRD22,0.112772307820273,3.14912345583763,1.02278532899724,0.33218372190705,0.717728279496598,-5.46956735183657,1.08130409407069,8.56762776082859,9.32541060450399,8.42261602078071,7.73528390172213,8.33655232445925,9.60615818687138,9.4300817362001,9.30381463662957,9.30381463662957,3
PCF11,-0.243933050777375,3.36733279340015,-1.0415720579671,0.381026583218344,0.717765268164142,-5.35815440876983,-1.1855430833346,19.8006112835617,10.2854223237642,12.4883294380177,9.54050247664265,12.9654499260625,11.0962804675252,9.4556547679352,11.8941090722238,9.26434112307246,7
ELK3,-0.222424858503288,1.59256775642575,-1.0224392742075,0.332339025700071,0.717855033966394,-5.46989540550307,-1.16669289798075,3.30355089910549,3.00894280730876,4.08787769461857,2.30426559931356,3.63527942933776,3.00894280730876,2.2488406720201,2.39361205485603,3.74374651470472,8
ACER3,0.150876683048654,4.18322774411709,0.397930275964963,0.367862388744547,0.717873135729015,-5.38248716274989,1.11325082224546,12.4289879203968,26.7313804032515,19.7096582541746,19.0999857724899,18.153190033035,14.4565517358195,26.3376245386954,23.3430762605046,12.0984896749025,9
PIGX,-0.282807627907959,1.76538292876881,-1.05083594440949,0.398639178292007,0.717942010918501,-5.31257210847381,-1.21995148597018,3.91595739604195,7.35255457331236,3.17463086624123,5.92236565310049,5.21985947138967,2.664042462754,3.46419068110032,4.79102436290181,3.25822404419464,6
DCAF7,-0.143713089119051,2.96252765704059,-0.563721889436847,0.391661886019266,0.717997933558492,-5.33614417472582,-0.120212403935414,7.81350865382507,15.5403483917889,12.2884035693255,10.813868320078,11.6665678641514,8.48615955901407,7.29857700732671,9.78170271894153,9.21045711932216,5.5
KCNB1,-0.0357549368620873,4.57092375641446,-0.269117179346781,0.344996673002908,0.718005840610881,-5.43592010731336,-0.0346929684424443,15.4793495559464,32.9705824744838,32.3923169911492,28.4037801370868,41.3102065866934,13.32699755955,16.4860548226973,60.343813066642,21.8862967461529,7
BRAF,-0.400132634519706,3.38582168753373,-1.02200665025096,0.332533257299551,0.718059077521839,-5.47030540263545,-1.31962922563028,7.89985645069219,15.4121504253889,27.0309414799721,24.9150616694263,3.6269961239479,3.97987111014313,11.3572163760925,9.5553254180598,7.55014118334869,7
MAP1LC3B,-0.690155230098743,5.37365743813059,-1.03632371306939,0.355195826251734,0.718092102793875,-5.40990562643165,-1.64745908009126,34.005132013008,122.59720011181,76.9668393549956,130.032730860395,37.2487011588312,15.8012383300769,27.7568899530297,49.1437508940622,22.8568641250698,8.5
ALG14,-0.592785155184691,3.2375055074751,-1.02130661771376,0.332847726288552,0.718125374161596,-5.47096853400773,-1.50815546684106,7.62314638979804,16.7554980356182,13.2047821053175,35.1730222462484,5.094206855982,5.2978631496667,5.50907273268226,9.02217314044098,7.42124753932958,6
ID4,-0.498106429313926,2.62509643177866,-1.02143140308282,0.332791653735595,0.718125374161596,-5.47085035263734,-1.41235859190001,30.8450078744743,5.077361285003,5.077361285003,3.33734197796769,11.4077231858313,9.93562343998337,5.96200548712656,5.24136300099768,5.24136300099768,9
JAZF1-AS1,0.611387724744058,2.38009844652372,1.02163944345631,0.332698186204157,0.718125374161596,-5.47065329715308,1.52772802017811,1.4853618669215,6.41485329531478,7.75083095860052,9.94325964246306,6.04787984633104,1.91997185884281,6.04787984633104,8.09204706651748,6.72780830769926,5
RABEP2,-0.505599121739816,2.94108126644077,-1.0213870718892,0.33281157323028,0.718125374161596,-5.47089233899565,-1.4197128114876,5.16871347246492,13.1251122397089,5.08471183368193,7.38040948304949,20.8016678014079,7.80895004521486,3.6060204236925,10.6923387631249,5.82853149682371,7
SSH3,0.229050401865247,3.63098599553516,1.02170725127178,0.332667726059271,0.718125374161596,-5.47058906289929,1.17206323005571,16.4448667035389,9.92203464416658,8.92393906290103,9.96853824328212,11.5076964053817,15.7581249598858,13.1952133919307,12.2247416736978,16.19396028378,3
EPCAM,0.428136834413591,1.57076528156848,1.02118773255962,0.332901154188343,0.718133118461235,-5.47108111687428,1.34549481779361,2.26501995317008,3.76913281272916,3.40123114195984,5.25303369489757,1.93937197164833,1.28321614552429,2.92760188061584,3.11973406366697,5.1960923854161,7
TNFRSF19,-0.586154433396796,1.99889170107815,-1.021106812287,0.332937524074253,0.718137885780328,-5.47115774155094,-1.50123978923728,16.2613465472866,2.45155751555699,2.72126380089535,3.74186243608572,4.53470394188257,4.99174396575193,1.66931460330405,4.53578998040111,3.74186243608572,8
BAG4,0.539102935924002,4.78431988198266,1.02103494140326,0.332969829191814,0.718166170806108,-5.47122579322126,1.45306872195633,15.3299858608238,45.0989676704516,36.6724491356137,42.4414752544015,22.3331462535833,8.62942382739948,27.4525352766901,53.8391536761871,29.8925528837992,9
FLJ23867 /// QSOX1,0.280872768823162,3.90072166963644,1.02081944469183,0.333066706583812,0.718166170806108,-5.47142981590594,1.21492964261838,8.70720008732438,15.8926226050018,17.0473377109939,15.8926226050018,20.2324747791602,9.91580252528404,14.6511480967291,16.7057909822796,20.0939925542702,7
TIMM21,-0.388986550675783,3.45892943731043,-1.12156421983718,0.463754231381884,0.718190929339824,-5.07730310907996,-1.34288880700339,14.0523268443545,36.4753123704009,28.4426016472771,36.0735689246748,21.9411179180779,14.0095477355582,25.3998708711207,19.1483299755624,21.0189320854046,6
CFLAR,-0.284709071066353,1.87806376590274,-1.02911623459306,0.337465976863824,0.718200975981942,-5.45060955403992,-1.2187956632809,2.982359530501,3.98235910900151,4.05870661199214,6.48255437320553,2.67032069245597,5.02626124307731,3.36954923829713,3.23566099358994,3.10863215835874,4.5
DNAJA4,-0.297327627696185,4.48305388437217,-0.691545432503993,0.416487580454825,0.718448962983102,-5.26538408490216,-0.294860587209116,15.7599128396632,43.6310390939236,37.2987314160496,37.2558582245262,27.9050558446618,9.09765163061411,20.7880284745124,22.1836292327912,16.8303191513187,7
ANAPC7,-0.306224607025053,3.45341740284235,-1.05675012967576,0.41179348490978,0.718476204087063,-5.2797241979135,-1.24332968415537,10.859800497506,16.7559442432965,15.8049387921846,24.4351236094709,13.6530254685501,13.2874585610134,9.07550733557728,14.483108511341,11.5072995832157,6.5
LETM2,0.160187634998228,1.95768992155004,1.02030990107207,0.333295858354853,0.718513960080105,-5.47191209456408,1.11743246040141,3.35328679356569,3.40566626992457,4.38346137869347,4.80831458244275,3.63527942933776,3.14396079594629,4.12845251830041,4.38346137869347,4.04397305616843,5
ADM,-0.601940435202169,6.03657777434197,-1.02008312035104,0.333397884266258,0.718592238824364,-5.47212667974452,-1.51775658780362,121.818271638695,211.275374147141,72.9515432850296,58.4045999108711,40.0391270470853,41.9780915612713,89.8445902244785,23.4007461291374,58.4045999108711,8
KIF9,-0.475423751978139,3.4799915675428,-1.15611208663544,0.5153792746073,0.718592275986314,-4.89069287036174,-0.467388471095004,27.613155336153,9.78203240815534,12.0614445251023,20.7508053984543,12.4150494043302,10.6833640730016,9.19479535287237,7.97684707503253,10.4320644367441,7.5
GGT7,-0.535841533310399,3.31689621051315,-1.01955019833105,0.333637732005911,0.718854153429351,-5.47263079541235,-1.44978757839353,5.14361221833209,21.412274057517,18.4034805938043,17.4701026813075,9.41492342613045,6.17414792200288,6.0261965030466,14.187825293604,5.50665522126305,5
DYNC1LI1,-0.0642241656546739,4.1532186575403,-0.383589789084316,0.36109102537822,0.718970735650181,-5.40823542974107,-0.0746525604842984,9.49032489982958,51.6168866890241,43.6430635810703,70.4167498257849,10.8743899547119,4.00991032126069,17.5041820970587,39.6571264054231,22.9708290361388,6.5
HMGN4,0.07926432476531,4.10976374026179,0.178199856949068,0.333989426521766,0.718972887673201,-5.47336912537986,1.05647917147272,19.4546970013921,20.0299638868852,17.30071894824,18.8961496914898,13.7581601627489,10.7187940400243,16.564186239676,17.742397395753,23.9146457888982,8
TLR5,0.251786761604428,2.48083375369987,1.01867600576403,0.334031453744687,0.718972887673201,-5.47345728636859,1.19068084706994,4.19923832085572,6.43996007148069,5.15823778909223,3.93779862500402,4.4840494836181,8.66488001231057,6.43996007148069,5.61634713147648,6.81820006730117,5
MSL1,-0.362494697750231,3.05928297106482,-1.05813293201596,0.420658443111133,0.718972943644342,-5.26166920200954,-1.30441618957085,13.0069026131212,11.6457644308939,10.9236279663804,14.1464776136601,5.81015543580953,5.78879893577123,7.23985439862446,8.9398633121841,7.63825263816079,7.5
GADD45A,-0.586304965677477,3.83227137812284,-1.01830676930785,0.334197856661106,0.719210730258442,-5.47380620747702,-1.50139643830939,16.1502354378697,32.8561224061955,22.0674127960457,31.0675799645558,7.30173440943324,7.08732810941443,6.03449899295602,16.7791870127496,12.6614374200673,7
COG5,-0.151748721678135,2.8336512346409,-0.969240347828172,0.47069350892886,0.719431507397082,-5.05310785055103,-0.12370584378862,8.31261270819537,9.48050771587703,9.69749795954938,8.24271423940807,7.48417391936401,4.29701480261333,5.23385220361055,9.16671450144835,6.51879733540303,8
LOC100506538 /// NDUFAF6,-0.422693295623191,2.08704438856305,-1.01774184652341,0.334452569755034,0.719442867289671,-5.47433985576196,-1.340427598077,2.98933485206802,8.29230995760811,4.14568298487243,9.74540094793702,2.66924825707625,3.95393604271611,3.18323022120701,4.15538473882813,3.22717768663064,6
SLC2A11,0.323354489955967,1.94982893533343,1.01762642958086,0.334504627049544,0.719442867289671,-5.47444885449451,1.25123648830854,2.81768325163874,6.70668350083612,2.87139652644324,3.8919711207567,2.31247200485135,4.34834434418351,5.74271881926573,3.8919711207567,4.03889560356283,3
