Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_JK C 05-07.CEL,C_JK C 12-07.CEL,C_JK C 35-96.CEL,C_JK C 39-97.CEL,C_JK CC2.CEL,C_JK CC4.CEL,P_LC 04-06.CEL,P_LC 299-99.CEL,P_LC 96-06.CEL,countP
HERC3 ,0.125996227,1.337865836,0.225338786,0.47697456,0.796476603,-5.670016681,0.101913426,1.690689277,3.54448266,2.967815057,4.349025382,2.96384797,1.977069415,3.114791506,3.588519932,3.023436368,4.5
TMX4,-0.347244215,6.335081986,-0.44921396,0.512419163,0.796575242,-5.610260741,-0.356830761,95.53935307,334.7880405,208.7636827,270.7195883,140.0877479,28.1804548,154.3928802,147.8885863,147.3247378,9
NDUFS1,-0.484654375,4.299357877,-0.762370129,0.46466655,0.796641686,-5.690353788,-1.399250608,12.02837596,47.85814667,41.04004915,48.43645751,13.2578672,6.703421582,14.32344052,17.7423974,15.34109607,8
PPIL3,-0.416685435,4.987721337,-0.762006214,0.464873489,0.796641686,-5.690623803,-1.334857219,32.46143799,31.74087639,68.82641556,87.51979819,17.5043902,16.73389,18.40906406,38.19451744,25.49522397,9
TMEM14C,-0.411015116,5.351619341,-0.762154844,0.464788964,0.796641686,-5.690513537,-1.329621039,44.2504988,81.04863776,61.62658548,85.69556061,27.23549355,15.88246364,33.24217562,51.20343031,22.62296835,9
MTMR4,0.272845259,5.340151138,0.728859287,0.588286133,0.796818142,-5.488304855,0.229973091,32.36842656,83.27070431,67.85095722,77.60977741,51.8285875,21.5234844,61.60535347,81.83330733,62.91358866,8
ENO2,-0.766470215,6.717785618,-0.76122812,0.465316151,0.796865607,-5.691200749,-1.701102667,47.68036075,297.6041933,300.27086,594.4707964,81.15515609,19.14487323,50.4554249,123.6041933,64.61938244,8
LRRK2,-0.196628203,2.157406176,-0.761190692,0.46533745,0.796865607,-5.691228488,-1.146016808,7.225750232,4.863523227,3.183739976,3.430614766,5.942101411,4.539021742,4.63090165,3.667882173,3.97987111,4
GRB2,-0.344652577,5.017364219,-0.749762938,0.553519919,0.797056772,-5.531821724,-1.300642018,28.55116657,57.69303987,42.50658134,44.72908138,42.84058214,21.69049174,28.95216028,40.32054776,30.09828328,8.5
MDFIC,-0.016739473,2.054368142,0.307177097,0.487519804,0.79723104,-5.652841746,-0.014473951,27.31108136,3.168454988,3.007960353,5.13756617,6.623340726,15.19816724,4.578039741,5.887489992,7.141776859,6.5
LMNB1,0.10745704,0.978297842,0.760187993,0.465908311,0.797255292,-5.691971183,1.077327615,1.729914036,2.344010389,1.967218734,1.836591604,1.748173099,1.967218734,1.80201946,2.067362693,2.382376619,3
RLIM,-0.489013511,4.310461767,-0.759233273,0.466452278,0.79759653,-5.692677543,-1.40348487,9.634289837,31.40503416,38.48479705,66.41500992,10.98062456,14.15414792,11.49009026,30.17817674,11.43675856,8
TM6SF1,-0.74742522,3.525547617,-0.759209803,0.466465656,0.79759653,-5.692694898,-1.678794009,4.505060141,39.35782844,29.27711363,50.6054378,9.027098383,2.771806973,4.134778972,19.454697,6.736202906,7
PCDH17,-0.133122531,4.983187524,-0.445107265,0.466646017,0.797723723,-5.692928803,-1.096664727,23.59185106,56.27095962,41.52883582,36.5307119,23.74671975,12.65461107,37.46630605,37.12412021,40.64920046,9
PXYLP1,-0.32011228,3.42158993,-0.758678922,0.466768317,0.797723723,-5.693087329,-1.248427706,25.74869881,9.934502724,5.306299895,9.745400948,9.982766864,17.86447077,9.934502724,8.749935834,9.080835477,8
TMEM177,-0.258974101,1.577866485,-0.758808343,0.466694521,0.797723723,-5.692991682,-1.196627481,2.704581163,6.737994343,3.384486563,3.609862272,2.265019953,2.009752941,2.64978053,2.335497626,3.002258921,4
WDR77,-0.272439159,3.922498826,-0.758719264,0.466745313,0.797723723,-5.693057516,-1.207848207,9.837445792,14.79786904,19.94882648,33.71717071,14.76882163,12.26218007,14.33274085,16.94857131,9.837445792,6
GTPBP8,0.231514097,3.341559551,0.747292559,0.554589488,0.797755339,-5.533982143,1.181784344,9.342265191,12.67840552,16.24176453,19.13017685,6.770039667,9.051057734,14.12521936,17.72577428,11.5142475,6.5
TMEM186,-0.129184151,3.065546563,-0.758283196,0.466994008,0.797759393,-5.693379696,-1.093675049,7.301734409,10.05668909,8.98577049,10.26861454,7.301734409,8.323982483,6.693323196,9.674373129,7.57570696,3
TLN2,-0.327194213,3.588805654,-0.756730696,0.497590132,0.797766631,-5.636755767,-1.262675929,9.464672377,22.65945227,19.39230434,15.50357427,20.26968143,6.526916876,9.5574504,14.57072512,10.22809035,4
PPP1R21,0.176199753,2.87082159,0.748671673,0.548688086,0.797795322,-5.544505677,1.135477085,16.43373441,18.26047057,16.25763795,16.08810187,16.23420986,9.099475285,13.85332449,17.23703191,15.86121213,6
DHTKD1,-0.239145643,1.660564216,-0.750965522,0.518214594,0.797836126,-5.605347834,-1.186141081,2.710296298,5.041991066,4.175612072,3.715142298,3.455759102,2.247152337,2.45808575,3.955505351,2.354683215,4
GPNMB,0.61622695,4.067141342,0.737185339,0.571442008,0.79799458,-5.514450329,1.653002642,6.982937086,62.66376538,25.04806434,20.53003553,16.56070261,4.537420837,15.96616602,25.41531988,29.3596988,8.5
GALNT1,0.133808409,3.884494103,0.411663859,0.503359548,0.79805101,-5.63015649,0.107182562,11.01583679,14.45512447,21.52104962,20.07220127,8.856551697,8.35842531,12.99487065,17.04552304,16.53650821,8
CHST11,0.255792487,3.310219833,0.757058761,0.467692775,0.79813,-5.694283476,1.193991435,6.739254324,8.904902721,18.17045223,12.13715819,7.122689894,7.087328109,8.904902721,15.62821455,9.997473559,8
DUXAP10 ,0.216482141,0.73583918,0.756835674,0.467820161,0.798232304,-5.694448004,1.161896967,1.45680348,1.45680348,1.353324064,1.211200884,1.517721394,2.993027967,2.166913042,1.358355306,2.118406814,4
UCK1,-0.257727986,3.850601776,-0.75680696,0.467836559,0.798232304,-5.694469177,-1.195594351,20.49483226,17.62423915,8.936652419,8.780530338,19.92791204,22.81052954,12.2445329,14.72047458,11.65220629,8
MIR6789 ,-0.223045391,3.691193509,-0.756655723,0.467922932,0.798239858,-5.694580687,-1.167194824,7.53235865,21.35335403,11.92349828,16.72085835,13.42542276,14.69803167,12.77118885,13.42542276,9.22643432,8
GGCX,-0.304736593,2.628689908,-0.75648928,0.468018001,0.798280587,-5.694703386,-1.235193096,3.757226484,9.07243308,7.281966411,12.86395141,7.418647487,3.457699449,4.07730966,5.904959908,4.636444131,5
ZNF136,0.183543897,1.920989773,0.756133911,0.468221023,0.798477416,-5.694965278,1.13567017,3.891971121,3.891971121,2.330799288,3.097753392,3.949132789,5.293661268,5.041009024,3.478247424,3.994414406,6
RNF139-AS1,-0.143506526,1.002344314,-0.755991834,0.468302207,0.798516238,-5.695069953,-1.104586596,2.48573308,1.582427557,1.7661972,1.836907384,2.48573308,2.48573308,1.615036436,2.002653583,2.037133165,4
ATP5G3,-0.578786597,5.139565534,-0.755370247,0.468657496,0.798530681,-5.695527702,-1.493592509,23.40074613,139.7120284,80.58153653,120.065066,26.40108643,7.992299324,27.35866651,30.26811541,15.20480854,8
FAM43A,-0.161686271,2.884733421,-0.755453871,0.468609687,0.798530681,-5.695466139,-1.118593824,7.956940836,7.722461119,7.665538437,6.279428442,7.956940836,8.629423827,7.956940836,4.488472156,9.015386875,6
MAOA,-0.352572935,2.97386135,-0.755291157,0.468702715,0.798530681,-5.695585922,-1.276835735,2.545253412,19.78803033,15.50420509,16.65441284,4.742130174,6.216028203,5.882911073,16.29732263,4.392077286,5
TOR3A,-0.239305482,1.912103933,-0.755675333,0.468483092,0.798530681,-5.695303072,-1.180424264,4.60344044,7.02008546,2.439200058,3.831667756,3.458577577,3.790725819,2.370109604,4.538576027,3.556621218,4
UBA2,0.170856012,3.89766116,0.753185094,0.486099073,0.798555316,-5.665922178,1.126175406,21.02984299,31.52743264,20.9265009,21.32578026,28.47404373,19.61018035,17.90906154,37.03809395,26.29714007,6
FLJ10038,-0.163385004,0.812234845,-0.745586969,0.539596537,0.79855986,-5.569987511,-1.122327244,2.059644368,1.810438826,1.82062026,1.621666581,2.796769257,1.563718508,1.461243611,1.856961928,1.62656011,4
PEX19,0.242848252,2.799533011,0.754821463,0.468971316,0.798675308,-5.695931564,1.183326548,6.311785775,9.115761488,9.07243308,7.942957768,5.679723405,3.453606303,5.579245267,9.152809598,9.253575346,6
CXXC1,-0.161560716,5.422129781,-0.754361989,0.469234169,0.798808045,-5.696269501,-1.11849648,49.90586892,51.96320831,34.97498203,31.38138462,43.76673403,62.40079889,40.63257343,40.42420881,38.36065486,6
LAMA4,-0.30886173,2.632399069,-0.754403571,0.469210378,0.798808045,-5.696238926,-1.23872997,11.21166485,3.93905529,5.306299895,6.439960071,6.439960071,8.972623548,5.845879588,2.822755698,9.414923426,7
SRR,-0.140140464,2.225512537,-0.752033071,0.498527857,0.798891601,-5.643459057,-1.103123313,6.54525058,4.575689521,6.397462852,5.132383677,6.670990735,5.559298338,4.856014925,4.946222225,5.446296959,4.5
LOC100289098,0.170186535,3.025709751,0.753734973,0.469593022,0.798945926,-5.696730374,1.12520396,6.664676566,8.011492086,8.238442803,12.03110149,8.076816187,5.390519832,10.04348257,8.264588266,8.238442803,6
ZC3H4,0.161539748,4.866857182,0.753917447,0.469488571,0.798945926,-5.696596285,1.118480224,38.15802849,23.03591453,26.33406002,20.64012557,27.89892201,37.0130091,29.44810844,35.83866311,29.44810844,9
SVIP,0.116384165,3.593919828,0.216724558,0.46968702,0.798975219,-5.696818868,0.092601676,11.90884362,19.47047132,13.0544592,11.09040822,12.80399804,6.127325862,12.45308904,15.4519569,11.19897944,7
APOL6,-0.167825645,2.29761024,-0.753432564,0.46976616,0.79901645,-5.696952531,-1.123364132,8.44470341,5.126618026,4.724929598,4.017483857,4.538576027,4.778089188,5.126618026,3.978178891,4.617346075,4
PUS7,0.282420157,3.486422106,0.753384108,0.469793906,0.79901645,-5.696988121,1.216233436,4.937846051,12.30224558,13.78731073,14.00953295,14.67333991,7.782475726,9.140436284,12.66098336,17.99502309,8
GALNT11,-0.306265584,5.802042889,-0.753285564,0.469850336,0.799027569,-5.697060493,-1.236502866,44.20653443,82.44123705,100.0928116,99.26633725,37.0130091,34.41388307,50.85237736,62.12706976,35.95708281,9
LHFP,-0.404713217,3.828798745,-0.753135761,0.469936128,0.799027569,-5.697170494,-1.323825731,39.45827046,6.425141362,16.48356877,8.133425691,21.67775619,19.57949318,12.13287227,8.010766473,16.84420334,9
VCAM1,-0.390386827,3.617052228,-0.752870667,0.470087971,0.799027569,-5.697365108,-1.310744804,15.59467993,9.170999129,25.09186733,15.75875477,4.901332771,21.15053714,9.157680221,6.543260566,17.94352113,7
LAMTOR3,-0.446298259,3.417247946,-0.752576297,0.483744108,0.799049573,-5.671627765,-1.362878872,11.26753643,36.23881776,15.93756778,20.6686798,7.968906663,4.097948852,7.129256432,12.95810925,7.919494059,7
C5orf22,0.320754412,2.510003239,0.751915323,0.470635444,0.799240899,-5.698065955,1.248983495,2.703067385,8.863142075,6.34848083,9.7881546,4.888493445,3.008942807,6.424773477,8.375499802,5.35801146,7
CNTRL,-0.732132271,2.299219693,-0.752027481,0.470571149,0.799240899,-5.697983716,-1.661092335,24.84333481,3.008942807,1.467621872,1.795612227,7.210220547,27.61804994,4.711264606,2.972259048,3.085962039,4
POGLUT1,-0.270653805,3.348099379,-0.612700122,0.553384646,0.799266713,-5.545574173,-0.239299028,4.938420607,17.25103796,14.75752033,21.93047073,9.442054568,6.653447513,5.836433132,13.86995528,9.704133014,7
SNRNP70,-0.248866093,4.697105225,-0.751787708,0.470708607,0.799279266,-5.698159516,-1.188272808,27.63496721,25.80566163,21.45766602,17.94590374,26.09342183,60.03394855,27.38622272,21.96869314,20.54660256,8
FNDC3B ,-0.278377129,2.698985669,-0.745553587,0.518673109,0.799358625,-5.614321316,-1.222003024,19.46203505,7.793743295,13.36760328,8.363043182,6.18829724,9.435909781,5.965400707,7.928989613,8.677579859,6
RHOT1,0.4408368,5.831292612,0.552217116,0.539816452,0.799365777,-5.57510204,0.456969146,44.76258934,98.12082758,115.2297109,129.7681369,90.81315432,12.39319738,90.2800441,196.27086,85.3062301,9
BNC2,0.252202396,2.311837491,0.751160189,0.471068475,0.799471484,-5.698619374,1.191023927,7.53235865,2.870437953,5.306299895,3.290096204,5.515537662,5.073249358,5.198761478,3.956463649,8.441724788,6
CKLF ,-0.206738809,2.111783466,-0.750940384,0.47119457,0.799471484,-5.698780372,-1.15407646,4.099403306,4.654876623,4.184185994,3.408961248,8.016767648,3.97987111,3.262996534,5.450328272,3.408961248,5
LOC338620,0.513038269,2.546775503,0.750666703,0.471351602,0.799471484,-5.698980774,1.427052359,3.087165164,17.82135282,1.945764031,6.439960071,11.18211663,2.535462542,6.439960071,10.71769139,5.886577266,4
NHS,-0.288737455,4.384931545,-0.750584844,0.471398578,0.799471484,-5.699040703,-1.221570777,37.92917554,22.62296835,20.23247478,27.67244372,26.77991744,9.64681763,15.82837303,25.70945105,15.01832234,8
PPIL6,-0.251305583,1.421428514,-0.751082346,0.471113128,0.799471484,-5.698676396,-1.190283788,6.574920054,2.061959169,2.165877711,2.502484778,2.502484778,2.845177692,2.165877711,2.502484778,2.502484778,8
CXorf40A ,-0.187812147,3.253808025,-0.74919535,0.500820659,0.799570874,-5.644058403,-1.13962955,12.80943711,24.49461761,25.31004598,27.02884109,14.52348718,10.01526266,15.60937927,18.13396163,14.14783364,7.5
NPC1,-0.213975064,4.382686971,-0.749655181,0.471932284,0.79971762,-5.6997209,-1.159879607,16.89558866,22.97007177,18.24503236,19.50190476,25.69455052,31.24272393,14.00953295,31.26905386,15.40268724,9
LOC646214,0.174087407,2.661943618,0.749944252,0.504132359,0.799796514,-5.636021917,1.131288511,5.662023607,8.001465381,7.41699423,8.195397459,8.314248382,8.623009354,8.65603391,6.968549003,12.04386886,6.5
RUNDC3A,-0.350581698,4.159085756,-0.749313288,0.491348044,0.799899449,-5.66268901,-1.288872773,11.85878133,42.70883039,22.85253996,24.82617091,34.10183834,11.2551799,16.45708851,21.28688569,11.89103252,4
CMTM7,0.341597,1.379913195,0.748901751,0.472365104,0.799953591,-5.700271611,1.267158507,2.06148336,1.945764031,1.867405555,1.608693485,2.257490545,7.113802393,4.725880783,2.186611119,2.739008388,6
MAD2L1,-0.278552261,0.829510132,-0.748878211,0.472378631,0.799953591,-5.700288809,-1.212977055,1.950317521,3.008942807,1.769322461,3.219095625,1.500586019,0.923908027,1.218437175,1.769322461,1.769322461,6
SACS,0.665578835,6.292706866,0.748847742,0.47239614,0.799958464,-5.700311069,1.586204559,46.8279064,150.8548641,141.4394514,168.1921254,72.15974888,7.608647087,93.49066891,133.7857068,96.92168696,9
SLC4A7,0.20448857,3.282288269,0.739843165,0.55147262,0.800068352,-5.554618027,1.161004916,8.194006738,8.598177092,12.2779506,10.62506158,9.056353509,13.33821874,12.63853427,11.88932438,11.68048014,6
SLAIN1,0.244653553,4.323084381,0.748439121,0.472630995,0.800102047,-5.700609524,1.184808218,21.23026947,35.2005569,10.09669187,15.47016912,21.23026947,18.48577267,20.34358589,21.32225003,25.95193802,9
UBR3,0.244065156,5.59328737,0.585168264,0.548193502,0.80021351,-5.560709383,0.215035274,59.075588,105.9818323,80.67329536,94.44065952,75.4497525,21.8003246,81.17530879,124.9695202,80.09942322,9
HOPX,-0.358018721,4.496977454,-0.747695646,0.4730585,0.800485724,-5.701152186,-1.281664555,24.80566163,39.12935383,13.78731073,12.12751942,47.90123477,28.00577705,19.70485522,11.6392666,30.55819504,8
TOX,-0.129748851,0.362028982,-0.747342264,0.473261785,0.800556527,-5.701409953,-1.09410322,1.455630397,1.871207873,1.191509378,1.218268756,1.191509378,1.145235761,1.190892805,1.124119184,1.324778056,5
CALCOCO1,-0.136057814,3.203074694,-0.747263303,0.473307215,0.800559071,-5.701467535,-1.098898254,12.02057972,8.734729926,8.395076564,7.546376365,9.414923426,11.76222611,9.219679056,7.308457183,9.598606918,3
HAUS6,0.407028094,3.188968661,0.746874911,0.473530718,0.800695145,-5.70175069,1.32595158,11.08490465,11.75030695,11.52806716,15.69026388,6.124231327,2.267652473,12.69072266,12.2244654,8.595373806,8
PCDHB16,0.21970809,2.110258306,0.746750627,0.473602253,0.800695145,-5.701841271,1.164497942,6.029610435,3.849419154,3.849419154,3.02069064,4.598833957,3.849419154,4.462608101,3.119734064,7.84014822,8
VARS2,0.129600244,5.090772806,0.746875986,0.473530099,0.800695145,-5.701749906,1.093990526,25.12371005,35.49934795,32.90193964,29.33512801,34.50818655,44.05437036,34.50818655,34.50818655,39.77487239,5
WWP2,-0.163501848,4.330529138,-0.746873732,0.473531397,0.800695145,-5.701751549,-1.120002419,19.84730928,31.80345031,24.18462135,19.18763817,14.39365382,19.73536601,19.18763817,18.835625,17.96461962,7
CLNS1A,-0.234930865,4.736836135,-0.746562727,0.473710416,0.800696658,-5.701978191,-1.17685034,30.3205652,42.50234916,32.69245112,30.04229338,28.52291868,13.78784154,18.68108313,25.47232829,28.7657772,9
TOMM40,-0.209144818,2.985424235,-0.746545944,0.473720077,0.800696658,-5.701990419,-1.15600274,8.048812704,11.98551127,8.482211702,10.96056632,7.454214536,4.931724626,6.345185601,9.641787685,6.075571171,4
UBR1,0.312693004,3.973508646,0.597339308,0.552651262,0.80070542,-5.556714537,0.27696436,42.4159718,56.97265881,72.84850364,92.72646192,32.70084283,15.9566955,70.82816962,72.22002285,67.83111683,6
NDP,-0.379294524,1.456495815,-0.746331933,0.473843292,0.800796922,-5.702146327,-1.300705656,3.49630485,10.29999747,1.514390727,2.292315707,2.424182284,2.385215242,2.536656555,1.89743718,2.53839762,6
CCDC43,0.336366662,3.176754091,0.745654564,0.474233416,0.80092615,-5.702639532,1.262572875,5.100148397,7.971374242,16.48356877,16.42423327,6.64180961,4.691783125,10.63841789,14.41299089,7.687348355,6
HIGD2A,-0.149276522,4.198314546,-0.745557528,0.474289321,0.80092615,-5.702710154,-1.109013188,23.85146511,18.40906406,14.7456762,14.7456762,20.73302593,23.78188262,15.48830217,16.03020447,20.26000426,7
MADCAM1,-0.107832984,2.158093064,-0.745862603,0.474113576,0.80092615,-5.702488097,-1.077608387,4.538576027,4.538576027,4.754076941,4.47780531,4.538576027,4.612497471,4.538576027,3.280596689,5.142305264,3
MFSD8,0.226435255,3.315470032,0.745898464,0.474092921,0.80092615,-5.70246199,1.169940577,11.3953475,12.42992785,13.2932533,10.29999747,7.478105283,4.904015264,10.29999747,10.29999747,12.72978766,9
SCG5,0.580767048,6.242900539,0.745729514,0.47419024,0.80092615,-5.702584979,1.495644237,55.36373718,142.4205757,123.1656577,159.9375267,53.73738078,10.10719613,99.52945888,94.27962705,103.5590532,8
MIR4723 ,-0.167369002,3.684948862,-0.743378285,0.504103066,0.800950501,-5.648119782,-1.126103448,11.67619684,11.28231281,19.38973468,14.46211458,14.8080766,13.91915508,14.06338362,10.42140223,12.56035723,4.5
COL11A2,0.135872555,2.905024055,0.745258936,0.47446137,0.800957078,-5.702927414,1.098757151,8.250851592,7.198439221,8.94408841,7.198439221,7.198439221,5.314261955,9.79095109,7.198439221,7.198439221,3
GNG12,-0.554486399,5.102171096,-0.737851651,0.549560011,0.800985462,-5.562515319,-1.550058383,45.53228573,75.14102479,55.59774138,59.55180697,25.19088522,13.50642159,16.25636015,64.94251478,24.47120667,7
PDK1,0.205746995,1.890620742,0.744650273,0.474812208,0.801079187,-5.703370051,1.153283336,2.186106521,5.454751631,4.428462611,2.776918227,4.428462611,3.008942807,3.973213621,4.03037069,4.234340594,9
UBE2Z,-0.270627712,4.183870216,-0.739438102,0.526333447,0.8011914,-5.609573033,-1.219286145,15.72974959,31.54970629,18.73016536,24.85759162,16.36490299,15.58080304,13.90921256,23.58358483,14.22574844,6.5
NABP1,-0.406566512,2.821150629,-0.744677215,0.492548069,0.801245717,-5.66881114,-1.334873555,3.493685695,14.7483007,11.26687203,14.1788838,8.040523416,3.509580298,4.80100398,8.141133555,5.293163837,5.5
LOC100289230,0.305724504,1.025938464,0.744115602,0.475120533,0.801308277,-5.703758615,1.236039206,2.179347186,1.593411389,1.005868091,1.163945372,3.531933243,3.249560009,2.105682091,2.909334385,2.105682091,3
SLC2A8,0.166496601,1.979558734,0.74412702,0.475113947,0.801308277,-5.703750319,1.12232974,3.787706054,4.142219752,4.307514166,3.701998129,4.703552065,2.53804976,3.321035639,4.142219752,5.616347131,6
RFTN1,-0.278383441,3.689271541,-0.743949815,0.475216162,0.801394897,-5.703879048,-1.212835125,12.65980163,14.75784038,15.20731237,6.038301769,17.19661756,22.97374972,8.158552945,12.8831967,13.88365721,4
SYT11,-0.372687179,4.831704738,-0.743873822,0.492407856,0.801438286,-5.670561836,-1.296143117,21.23796645,41.97469661,43.50856595,78.20930638,24.60316737,14.96534988,19.84284884,39.42727632,18.07475398,8.5
YTHDF1,-0.200175383,5.417398883,-0.743696785,0.475362138,0.801456256,-5.704062812,-1.148838007,36.71571242,56.32464098,51.16099336,56.09972009,43.72450707,30.98417858,31.80079887,59.79238112,31.10263752,9
LOC101927137 ,-0.179698826,1.484491738,-0.743082201,0.475716821,0.80165872,-5.704508927,-1.132647412,4.493409167,3.011367695,1.945764031,2.376258857,2.738457104,3.594339583,2.492084495,2.502484778,2.738457104,9
CSNK1A1,0.014080822,4.379444799,0.049929426,0.47636445,0.801983813,-5.705322122,1.009807867,20.97773994,28.13663912,27.86766607,19.62073507,19.75150745,14.10157882,14.6643443,31.35635442,16.68695953,8
SHROOM2,-0.253451629,3.71095391,-0.741902801,0.476397937,0.8019908,-5.705364121,-1.192055683,9.056943943,14.79786904,14.57066636,22.51185724,20.31724508,8.022455264,9.056943943,12.5067717,13.95099975,3
CHRNA3,-0.162306108,2.563004864,-0.74175205,0.476485042,0.802087379,-5.705473346,-1.119074519,5.505586667,5.7842526,7.447829627,8.123192389,6.954881568,3.97987111,5.7842526,5.7842526,4.925059873,4
FAM19A1,-0.677977853,4.702215659,-0.741748852,0.47648689,0.802087379,-5.705475662,-1.599895696,5.756642224,162.8882395,46.19916734,38.3974334,41.99903551,11.40240511,26.80272577,24.47232829,10.50718273,7
PREP,-0.289377152,2.079474273,-0.74155874,0.476596753,0.802133893,-5.705613378,-1.222112547,3.57660145,10.72604836,3.0737901,6.110895492,4.146563776,2.849374157,3.876198142,4.023603781,3.241222252,5
ZNF879,-0.292187586,1.464400925,-0.741552596,0.476600304,0.802133893,-5.705617828,-1.224495596,2.889019754,1.775115984,4.46266014,5.439895529,2.738457104,1.941862695,1.529930532,3.344981367,2.738457104,3
FUT9,0.424016016,2.343910583,0.741474123,0.476645658,0.802185531,-5.705674663,1.341657119,15.48913878,2.424182284,2.319465364,3.585184227,4.933393051,6.174526315,4.974634802,4.737347614,9.994217567,8
CPAMD8,0.176998031,3.611945038,0.740687732,0.477100305,0.802455315,-5.706243927,1.130529024,15.06854965,16.6608886,8.857184074,8.277084628,13.78731073,10.29999747,12.8831967,12.8831967,14.07432434,9
SPCS1,-0.474249411,6.363857538,-0.740342078,0.47730023,0.802519985,-5.706493976,-1.389195277,75.11508933,217.1557594,135.17931,209.4961098,50.524138,25.80566163,69.49308222,71.3819711,58.35516686,9
C18orf25,0.16118804,5.039408675,0.740037914,0.477476201,0.802530105,-5.706713924,1.118207588,36.0549035,33.07209848,33.07209848,44.05383963,26.16685953,22.2541467,29.13412685,38.82952025,39.31156678,9
RPL18AP16 ,-0.104947473,1.99260591,-0.739833647,0.477594402,0.802621071,-5.706861591,-1.075455234,3.891971121,3.891971121,3.800323381,3.803903893,3.891971121,5.390519832,3.517864873,3.891971121,3.97987111,4
QRSL1,-0.168587133,2.065689841,-0.742509304,0.481024809,0.802621163,-5.69532884,-1.124750635,3.192235506,5.083222676,4.725781827,5.454203452,4.031748529,4.229336132,3.77163739,4.815193819,3.240529168,4
KRIT1,-0.09748059,1.857175038,-0.718266827,0.583576552,0.802716415,-5.521308889,-1.071655142,9.555793623,9.606635937,5.580950511,5.38320148,5.317803995,3.042424738,3.587708679,8.875675667,6.125325391,5.5
LZTFL1,-0.229569662,2.744846631,-0.739396245,0.490727404,0.802765738,-5.682100246,-1.172596997,26.95188188,9.557330006,6.262496592,9.42621579,11.01628067,9.662859221,9.717009689,8.910814778,8.893336358,6.5
PALLD,-0.279457581,3.869150713,-0.742946771,0.477850073,0.802819269,-5.700656825,-1.213885083,25.46553156,19.94871,30.16794881,13.26913094,20.6219738,15.43460536,10.22683132,22.56036016,20.4321366,8
RNASEH1,0.062205908,3.397609655,0.272267026,0.493858376,0.802841051,-5.67494329,0.050076822,9.11759128,15.05167267,11.31339689,17.26011387,7.090617856,8.442874907,10.22474651,14.37434862,11.39074906,8.5
HLA-DPB2,0.239882115,0.803534576,0.739304049,0.477900944,0.802920019,-5.707244274,1.180896165,1.234348789,1.355392509,1.252047065,3.128461731,1.851286583,1.671000212,2.424880747,1.30235547,2.347834774,5
RBBP6,-0.264031388,3.948323789,-0.709921266,0.477892465,0.802920019,-5.707233694,-1.200829553,17.16297873,11.65220629,15.48968411,13.67971628,15.92801322,13.4356266,7.88552606,18.54316309,12.31658384,9
MIS12,-0.135572544,2.235537141,-0.739153614,0.477988042,0.802981778,-5.707352933,-1.098528686,6.801499841,4.298506083,4.25062668,4.784764608,5.405377773,4.095843841,3.791308456,4.642508772,4.917298256,7
PSRC1,-0.328040346,3.183877044,-0.73917042,0.477978311,0.802981778,-5.707340795,-1.255307097,9.37537176,9.028184773,7.358362282,6.816430357,7.443499852,28.08346144,11.90599977,5.790398728,6.90801338,6
EIF4E2,-0.277700987,2.879773879,-0.738919374,0.47812368,0.803047525,-5.707522085,-1.21226154,6.64403113,14.79786904,6.657349881,17.50519413,5.728376859,7.855015142,4.724929598,6.804148966,6.219471577,5
LOC153684,-0.324463631,1.696004359,-0.738492067,0.47837118,0.80308721,-5.707830536,-1.252198806,5.908441002,1.800086569,3.635279429,1.801259135,3.974153412,6.554065262,3.517864873,2.370373232,2.601369811,5
PGF,-0.355674556,1.616533443,-0.73850158,0.478365669,0.80308721,-5.707823671,-1.279583732,2.291610908,7.213522223,5.306299895,3.008942807,3.617898857,1.425401957,1.941890841,4.075766701,2.224864753,3
SEC11A,-0.213199477,4.959759837,-0.729783609,0.540797491,0.803182818,-5.596570577,-1.168319968,47.34915055,63.67127066,49.23399246,53.67679955,37.14954526,45.39485269,49.51594193,40.93685555,48.45818861,6.5
C12orf49,0.299143047,3.319307198,0.737944173,0.478688643,0.803196069,-5.708225802,1.230413337,6.60738988,12.77209447,17.70757957,15.58038339,10.86314457,7.105133704,11.98551127,16.2863754,9.341661916,5
NEXN,0.331658715,1.518927464,0.663013915,0.5767867,0.803292131,-5.532218941,0.297827252,1.314087403,1.624473432,7.292831225,3.469949577,2.756808859,2.535020691,3.234888126,2.708517621,4.659685019,5
GDAP1,0.184462136,5.999166863,0.258906946,0.493109027,0.803340725,-5.678960893,0.16492904,73.55775202,133.6406198,115.4424153,144.1637977,70.28910667,24.5181008,123.0121116,99.86889671,106.9382299,7.5
RAB6A ,-0.436589614,7.089629744,-0.737098949,0.479178651,0.803455984,-5.708835061,-1.353401239,110.4264714,419.0788483,204.8264155,243.1158644,113.5798641,44.68182049,106.1923859,131.8152942,98.55106264,9
DNAJB9,0.25903,3.34232121,0.33987498,0.47931592,0.803535318,-5.709005556,1.196673847,4.41290318,28.52199405,16.8826069,21.29127188,8.02367799,2.093934765,10.54934224,13.42510385,10.54934224,8
KCTD10,0.293683721,4.522515188,0.731844184,0.519839146,0.8037323,-5.637167633,1.241969429,21.1238983,27.10198426,33.85301138,43.38473931,21.23301607,13.29581148,24.9984651,44.05975616,30.82910631,7.5
