Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
LOC100294341 /// LOC101929774,0.210268034415254,3.60614561608031,0.693121437975702,0.508126747695163,0.99997228760791,-4.59435880567406,0.177535700207433,13.5790141200108,10.761861980342,19.8364785917473,29.3904813221089,24.8194049355746,9.9953710225327,14.6208029806474,12.3876965387412,14.2157450930193,8.27279866676142,4
LOC100499489,0.0738498332536244,5.06705656015336,0.35164982415656,0.731913683109512,0.99997228760791,-4.68645910681225,1.05252159450103,31.0125764284005,30.2699930629985,36.0390008909232,26.4111678269866,33.0341353401799,26.6306565833949,53.2291208795135,37.6236519262665,32.1362985931912,35.4240908960585,3
LOC100505549,-0.29345302041615,5.08091123183279,-0.689272038914315,0.505294047196762,0.99997228760791,-4.65216657102323,-1.22557011254464,38.6963482078286,30.0476355812637,51.1151819997199,18.6462731165064,23.1631223069843,16.1225142758486,53.0077244118446,40.7601244330589,65.7873415867373,33.5349569232875,8
LOC100505555 /// ZNF846,-0.0886460926949696,2.38427110384184,-0.716172189025562,0.489188854641986,0.99997228760791,-4.64859376259597,-1.06337178532149,5.85868725783507,5.6344416512623,4.9045474193747,5.51413841457153,4.59715555731602,4.89116850391602,5.61659179022393,4.98488737743302,5.26836527851175,5.08086297877364,3
LOC100505609,0.39991103201864,3.06589921965914,0.986270402045672,0.345732658359219,0.99997228760791,-4.60682700556281,1.31942654199277,9.5255603006986,4.46916418633317,7.7064983860099,5.16913306441164,9.1035458576306,4.84376925074269,16.552462908544,10.5211555519095,15.087717466595,8.6286132950454,4
LOC100505715,0.154488865768235,6.27584253887926,0.49315568068338,0.631846354252572,0.99997228760791,-4.67457024355885,1.11302721256133,70.8573708474951,85.3150701237674,61.4578874011872,114.734913663776,57.7292059359254,144.700465995099,50.0675591111137,74.5813779504734,63.3092054339358,92.6755810022946,4
LOC100505776,-0.189808431050202,2.41324607398528,-0.753248187929799,0.467517463200867,0.99997228760791,-4.64348356820212,-1.14061224907029,5.99772421181903,4.66734877761907,7.11723790834596,4.01245869698986,5.56955286954185,3.26234141374602,6.37628069909875,7.61997514841593,5.27006550868323,4.94457546566712,3
LOC100505784,0.267928111657375,2.95612333689996,0.723055046039835,0.485119379480394,0.99997228760791,-4.64766123887364,1.20407738152148,8.09318085316083,6.09035973201817,6.41961463874808,6.25099532012204,17.6719823106654,4.66794507181386,8.38088493114359,5.23213419932062,11.4190285999136,9.69591302848805,3
LOC100505797,0.103498560894911,4.67487381909508,0.461257948766311,0.653828946779867,0.99997228760791,-4.67757550116185,1.07437568601159,26.4825968923422,23.6950745555027,22.8446825368756,34.753707920674,22.6694460680274,28.735528928781,20.8535414021614,19.68531352932,22.9121802726049,38.7363641870085,8
LOC100505812,0.140474019938551,2.29525720145774,0.633709390542999,0.539552675495828,0.99997228760791,-4.65917644457506,1.10226722345924,4.22550366159552,4.51674206171861,5.0503043057751,3.27406629601447,7.6902016412576,4.86861661390392,5.25584702657959,5.5905235955109,5.26836527851175,4.43802230947036,3
LOC100505874,0.143336664745973,3.7122413231099,0.643272372597664,0.533562555413196,0.99997228760791,-4.65800608563681,1.1044565511075,12.5274771962619,12.2911650990776,11.8691374811042,9.21051301964001,14.7818674459127,10.0410246640059,16.923573062868,18.7056029273575,15.0624014745018,12.5584173399106,4
LOC100506127,-0.0155198593495984,2.62407633956786,-0.104242647296015,0.918901006060164,0.99997228760791,-4.69789631619903,-1.01081561720197,5.65475353745806,6.41614975204115,6.60541297761083,6.10251135842844,7.96260044815422,5.97896781953436,6.08949349074608,5.04354029632992,6.08949349074608,6.08949349074608,6
LOC100506172,0.0446396554718808,3.98679310931234,0.0891551834322283,0.900781604177154,0.99997228760791,-4.69651830323835,0.0321083319813702,17.4591041826236,15.1375690736258,15.7485958453742,8.88577751427313,26.2940317175911,10.9186028254852,22.2664355398734,18.0454289549294,23.0606235209844,15.8948971045551,5
LOC100506248 /// LOC728026 /// MIR1244-1 /// MIR1244-2 /// MIR1244-3 /// PTMA,-0.010401415413764,7.24810621223388,-0.0216515083073569,0.906504602599699,0.99997228760791,-4.69747995814936,-0.00736450684783929,322.328064783233,175.750883359257,224.25188270143,200.39441696361,265.027664636781,241.327203834159,170.177205337828,249.602040148851,266.706894095875,275.926857732074,7.5
LOC100506258,0.10435235916116,2.1841872204754,0.602488248971792,0.559374752394331,0.99997228760791,-4.66289079302573,1.07501169816819,4.17626895569005,4.19082491313482,4.60746380485869,3.78738847037254,5.23920509524908,3.75661604397435,5.26836527851175,5.32909609283254,5.63540906103258,3.9523177094436,5
LOC100506314,-0.0689401718720824,4.20516402624563,-0.35089143883674,0.732466515293134,0.99997228760791,-4.68651262610674,-1.04894582720611,20.9253956811547,17.7104591923907,18.72058649232,17.1904586007118,18.8407891120733,12.437967403969,24.6285242166122,20.4226049246405,20.3482526914653,15.9356404411059,3
LOC100506325 /// LOC102724532,0.260601918651455,5.42155997721922,1.61281411170043,0.135800908003362,0.99997228760791,-4.48029459045018,1.19797841878566,31.3477414963457,38.4282387064969,44.7256750793342,44.8069721664915,37.6941279755406,54.066517852539,45.468171292015,47.5069649603883,50.3052482936242,39.1275229833739,4
LOC100506351,0.0258494952027047,3.33708840190931,0.0966849559461681,0.92475998719937,0.99997228760791,-4.69805178599295,1.01807898621304,9.09045873015856,9.88958747562766,11.0556950628108,6.60250291015486,11.7852338144304,6.54370161556338,15.6456526894079,10.3223971002715,12.4793167917743,10.8905971829369,3
LOC100506388,0.0994951839349215,5.34469845986631,0.288750224385255,0.778278127311852,0.99997228760791,-4.69051880714507,1.07139850192571,30.7469657163854,57.1969266838751,33.0119768673318,54.4209500951996,28.3494137265598,83.42956813284,31.3428436271284,36.2623579564816,29.8817601867181,48.3802649938441,4
LOC100506497,0.254146180940088,6.3305575976912,0.663338937074949,0.521119147068383,0.99997228760791,-4.65550113675462,1.19262970930238,91.368092568049,60.536324855158,65.1014645343122,48.7680490651354,79.7594048308923,41.3623262145459,126.79228977453,130.015070123755,132.515070123755,90.0744959684977,10
LOC100506538 /// NDUFAF6,0.364322164964415,4.25102642166909,0.63003990133012,0.54186139687998,0.99997228760791,-4.65962149098621,1.28727667404843,17.1030771359652,18.0959001473126,13.1248382779626,77.7939201170467,21.4530883537578,29.5999695603952,9.36100964781678,8.94935699747513,13.9020768531001,26.8037336276364,7
LOC100506548 /// RPL37,0.403970639324429,5.48061140191497,0.918646814335887,0.378481616176858,0.99997228760791,-4.618222340779,1.32314451196357,37.6886626080341,33.9773074326729,38.6109338467968,135.464054075429,46.2253219503929,58.6871333815319,23.6381254010972,56.0040331711651,27.2368247933935,48.0771317415864,10
LOC100506558 /// MATN2,-0.213390535709257,4.57681115527494,-0.458771220261413,0.655557607917353,0.99997228760791,-4.67780196233679,-1.15940976017353,23.3248163858471,23.7672296054371,33.4482292061756,51.3662586545201,13.1872453122819,38.1244415845541,9.79308255249632,29.9064855914195,26.0928802618176,16.3742783269262,5
LOC100506563,0.21203448024358,2.62154125177098,1.41807228268507,0.184571153718143,0.99997228760791,-4.52272197065116,1.15832048958873,4.916379663326,6.07810283148384,5.72840673748281,6.94550237349043,5.49370794728609,7.5282263941779,6.30417692117897,5.8958113551542,5.72026127100217,7.45295453976319,4
LOC100506639 /// ZNF131,0.228476487683223,6.08896829707362,0.633386569629348,0.541388669182521,0.99997228760791,-4.65856572780599,1.17273171772507,68.7208385624678,107.47621777145,84.4033263739931,160.867130572761,92.5858367844588,146.966864407149,53.928450719819,84.4631069184662,86.736741833922,93.3369362049741,9.5
LOC100506699,0.374912252901037,4.59396379836219,1.05279108511902,0.315583157203321,0.99997228760791,-4.59507317057112,1.29676068112263,26.8691069858035,13.2953087118289,22.8457488034803,21.5972953005981,19.7404058895046,12.8944647673162,36.4608246005228,33.2117843345558,38.974267721527,31.8710625874389,9
LOC100506713,-0.0119399921768839,2.74145129586187,-0.0446731239618208,0.96518892594978,0.99997228760791,-4.69880508164911,-1.00831051409932,7.38011164681995,7.89216094378312,5.22476030468508,9.55138470473343,4.65309020405666,10.1447204869239,5.43109670522767,5.34009367005552,7.57471700845123,5.93491854343962,3
LOC100506834,-0.225723548806192,2.83739819055778,-0.635107147155298,0.538674738432686,0.99997228760791,-4.65900632995993,-1.16936356753816,8.7468422872225,5.260734168802,11.0210333324719,16.7327526269985,6.07271244454379,5.23410990028286,5.72219218869785,6.03497488591698,5.89974028805918,6.33046971130411,6
LOC100506844,0.0268553567388971,5.27972889379052,0.066778463508951,0.947986905684626,0.99997228760791,-4.69855255602968,1.01878904865504,35.9965170774738,38.4274037351162,40.7560241035965,114.647868540534,32.8405161179103,46.7058110246434,31.3119534308561,26.1249092573439,25.246900311805,38.2256104577843,3
LOC100506929,0.313325925487037,3.89388074321179,1.68946535849819,0.119957574503903,0.99997228760791,-4.46314289856614,1.24256896421618,14.3095835930952,10.6393379098713,13.6744559646514,12.423837409853,18.4467432396126,12.1711364695835,18.361750261708,17.9087470417652,17.7746301511812,15.5242608555936,4
LOC100506990,0.19684364370437,7.06326417735428,1.29421129770627,0.222771384725587,0.99997228760791,-4.54852375243871,1.14618795752366,114.127831001782,124.115070123755,126.797241923731,145.130331750918,134.586382800329,143.689310043946,144.254117480794,179.177730887186,113.015070123755,124.304136639298,10
LOC100507006,0.28564028968318,5.06817438250768,1.26243924030142,0.233556261203418,0.99997228760791,-4.55495609966805,1.21895113242647,30.8766610777468,29.2930211865821,27.5455736309806,33.3834592075231,23.4298443729892,30.3476285262235,56.3960855903645,37.7074762585539,38.7461593080068,37.0636528783352,4
LOC100507165,0.157463806536136,5.40774949066343,0.529255880503617,0.607410589292008,0.99997228760791,-4.67094698340454,1.11532472259644,42.6479243827366,48.6937982810256,29.2934197345994,73.5443965676478,50.4151821541887,47.3320784586281,43.8961434621988,24.7481457566356,33.7110504370845,48.6181700772345,3
LOC100507201,-0.0474608744167844,2.32040933574059,-0.335620161894454,0.74363210493688,0.99997228760791,-4.68756670268744,-1.03344447272444,4.92467580932508,5.26730699872192,5.14724887647303,4.6395104184362,5.46817712823715,4.3073988421698,5.93491854343962,4.69092021772396,5.4588452580306,4.35796029895204,3
LOC100507217,-0.114910079929574,4.55450947759619,-0.969858028364509,0.418508822030141,0.99997228760791,-4.51713299783735,-0.0974996502259399,39.4970156239476,48.1327466122628,35.0875921018029,84.4107149402534,69.3731968237648,100.067233965638,13.485287463721,51.0004458392269,20.3853367628055,47.4592703641156,6.5
LOC100507311,0.199764720903245,4.08306638519107,0.52920533989579,0.607444460546262,0.99997228760791,-4.67095221888357,1.14851103704892,14.289731965707,16.4827433683442,15.453929463472,10.7377120555553,15.9970574086387,10.6229813717132,23.0071033660987,28.3639822128153,35.6118870982694,12.668921473217,9
LOC100507336,-0.118411518321208,4.71683517068359,-0.85113500101823,0.413298244089491,0.99997228760791,-4.62900064301811,-1.08553896986071,25.2632093087832,28.1817989854573,30.3476285262235,26.2294331997581,20.9167518326528,25.6943806189989,29.8721328109883,27.8027119685077,24.7025657665993,25.3098725529696,3
LOC100507395,-0.170695088240472,5.37643291541196,-0.570859502455491,0.579861578963594,0.99997228760791,-4.66648455789822,-1.12560066672828,46.3653238538515,41.3926126363433,47.8843627661506,21.3767563379576,36.9495885706093,33.3486212207596,72.5546015095932,43.5725116109353,49.1625684449023,40.6653492514185,8
LOC100507431,-0.0446621187186282,5.36847031073146,-0.13737351039326,0.893281067490041,0.99997228760791,-4.69707742374255,-1.03144158588891,47.3808399201989,49.7425478289898,31.9238116810984,55.9150843571754,43.1573687219561,74.6840041534979,26.3078401479626,31.9347292404701,27.1259113859241,46.850703184511,3
LOC100507459,-0.0452386555742762,4.13035787185718,-0.281148962993945,0.78394717865132,0.99997228760791,-4.69095703686474,-1.03185385799699,15.5548531881531,19.1628704346712,19.2467125826799,21.8849843849856,19.943765507219,17.7139166301518,16.5823902034496,16.8153568824214,15.5548531881531,14.1073665085286,9
LOC100507462,-0.0989754316656593,2.79996924422506,-0.575687903876078,0.576708139052615,0.99997228760791,-4.66594707843939,-1.07101258425768,6.72088523296654,6.86195863506518,8.45898428519161,4.80301897309366,7.98090208231413,6.51625434904022,7.22850112701836,6.89969490012274,7.54909042339206,7.31505206085256,3
LOC100507477,-0.408706752439439,5.09980960802715,-1.31960335750548,0.214448251664183,0.99997228760791,-4.54332519615994,-1.32749529932452,45.9253893297753,48.8812394553827,32.5657601064464,16.936185147315,27.4687027237033,35.5676725896716,35.5676725896716,57.2030953705026,34.2013454710634,26.716096762513,9
LOC100507507,0.286937457782191,6.8952497192491,1.79252369642242,0.101270991077017,0.99997228760791,-4.43981470265945,1.22004761888789,107.912199472583,102.581167673544,100.346344208501,163.833738381016,102.581167673544,126.223762213188,149.462777336042,116.445492564085,116.445492564085,119.602341039787,4
LOC100507513,-0.0589063186904835,5.10503184150308,-0.212805044124503,0.835470567040148,0.99997228760791,-4.69438309643988,-1.04167578566202,37.3103814756809,34.4450638428913,34.5608846437841,25.8122228100812,29.5556132247837,24.0812429690605,65.4416666189988,31.6707535749001,42.928772520806,32.1166396440362,3
LOC100507520,0.119244113194165,5.46694064851241,0.468721510372256,0.648653405546481,0.99997228760791,-4.6768889851842,1.0861656269197,41.4417720045367,43.578613134017,40.2759619486276,31.0922923752742,38.1162814150164,30.8935711105579,66.0150703900406,59.9150732676071,52.9124201660424,51.404999699485,4
LOC100507530,-0.0135901224933509,5.26115781733189,-0.0875831704769932,0.93182217990375,0.99997228760791,-4.69822354174168,-1.00946446250953,35.0963736302784,42.3252155859133,38.7283231631677,34.3761398241949,43.5823217350082,35.5005076429916,48.2196199729554,39.7185368472384,36.8712553699491,31.8468182839079,9
LOC100507537,0.0195665265331891,3.41256579588321,0.111351549047422,0.91339453458962,0.99997228760791,-4.69773944436953,1.01365487036455,11.6176590437969,9.98650073328951,10.1146952308654,7.89216094378312,11.6029559510507,9.05608420278696,12.1322672898707,13.6130349021533,10.8586811909271,10.7394703218291,10
LOC100507547 /// PRRT1,-0.079564598923017,6.24977667813501,-0.273044875995778,0.790005729856063,0.99997228760791,-4.69141171657842,-1.05669908378974,58.9850081569045,98.8635182349072,84.8458936774539,77.5748326271507,43.2635456519853,68.6314772117429,114.114079631628,91.9070105254248,57.2418222810016,95.175749086418,9
LOC100507557,-0.318194090376609,4.22087578595157,-0.572654624645954,0.578688099558715,0.99997228760791,-4.66628520324335,-1.24676891480128,12.6236651152097,37.148326376551,21.9713361732438,34.0948871882272,35.2076793714143,21.5489409510907,9.27830418272192,8.27486578716174,8.81084974153487,28.1916866490568,10
LOC100507560,0.231976574357016,5.90451778419466,0.793141024879195,0.444891501668439,0.99997228760791,-4.63775103464249,1.17444290113807,53.1034166915057,53.5249797693691,53.9491873781528,100.047602396679,39.6263759205641,105.347892903481,60.0534056454125,53.3150992245613,47.2836123131659,61.3465777903516,5
LOC100507564,0.0887536578150433,3.89759395948086,0.348068783879217,0.734525511588272,0.99997228760791,-4.68671084721273,1.0634510716396,16.639401964071,14.5116807351864,12.0480253321391,23.8834442132794,11.2405210310366,14.1073665085286,11.0712036408776,14.8305839194449,13.871591364503,21.5450200268768,3
LOC100507577 /// LONP2,0.0564233089716314,5.20246443892302,0.0709247112198461,0.823928893092823,0.99997228760791,-4.69355737419968,0.0426817268687958,36.8930706366533,44.2984993606249,32.3737924789255,96.5880012645898,39.0203067619157,88.1020798756487,22.9211320177942,28.2934044987943,22.5478371541332,52.0893629138591,4.5
LOC100508408 /// RPS13 /// SNORD14B,0.128006429942314,9.38361594858637,0.280939681175448,0.784103449541274,0.99997228760791,-4.6909689415145,1.09278260950896,444.153025224088,929.64837741703,599.069676505642,1432.09078768135,913.412094997179,1138.9892069779,276.700780532687,522.549984201797,535.317544403054,619.816863086156,9
LOC100509445 /// LOC728715 /// OVOS /// OVOS2,-0.500212851581214,4.61405936680307,-1.9455908911636,0.0783798598009326,0.99997228760791,-4.40483141745059,-1.4144222272615,24.7783210139423,37.7480457621794,32.5207473842336,23.0687571607495,20.6597829944613,16.5524912287696,25.5778537564838,38.2679851239223,16.6278235917825,19.8622032615019,4
LOC100630923,0.247056882307407,3.01437757550202,1.27322281726274,0.229849193498533,0.99997228760791,-4.55278219237459,1.18678358901313,5.91443748138391,9.91447282586908,6.27900625363354,7.09792445035014,9.60411254551278,10.6192357847447,7.42187017979918,8.57629537871586,9.05608420278696,7.72095967715939,3
LOC100631377 /// LOC101928673,0.472425871486437,4.78876429642729,1.44897124153784,0.175952055529731,0.99997228760791,-4.51612512715739,1.38744046948786,27.1905168271,16.8311490583201,23.2008398117743,51.3898030714627,17.4068493413395,19.3391897413065,32.6807007076523,29.1958325545912,37.6517823185534,39.459252897796,4
LOC100652770,0.00252865503185916,5.74737835089023,0.0100980384227463,0.992128491985599,0.99997228760791,-4.6989992583488,1.00175426703516,57.2321210846357,46.0355618256842,58.6229985430855,36.1200112532036,69.5419300412431,36.4238215732441,67.9196545356089,72.3205919760871,56.5566798228542,50.9811947640495,10
LOC100652931 /// RBMY2FP,-0.129549959519245,3.29111787568162,-0.704074784067216,0.49639222456089,0.99997228760791,-4.65021471633479,-1.09395239582555,9.55977405510181,9.67895348299657,12.2404182833519,7.25483477349859,11.1437200381128,7.6361067249698,11.2133639078387,10.7915176525738,10.7260929289469,8.89999993097892,3
LOC100996251,0.0148665410788961,2.81304152473099,0.107303519974064,0.916529526103153,0.99997228760791,-4.69783003531943,1.01035797730665,6.40948883451221,7.87340419858841,6.7304734297122,8.51345151368627,7.14003849717797,6.33660209017156,6.81653785306217,7.6535989079289,6.64054260623406,6.48293174483403,3
LOC100996385,0.0920498964144882,4.6485688210861,0.673472759570332,0.51490058742971,0.99997228760791,-4.65421106003142,1.06588359961061,22.079479827267,22.7792047650286,27.4383519335047,28.7431453594886,22.2492826106416,25.3484264431579,25.8135024245301,25.3484264431579,23.3699809057189,28.8033828502108,6
LOC100996412,-0.187229777868888,6.02624911763752,-0.670619017854412,0.516647295082083,0.99997228760791,-4.65457604267115,-1.13857535539706,66.8480634111016,62.2889862857992,87.3182212763357,48.5478663961442,71.4299435321682,40.0452411518188,66.5617867426814,78.2466391339868,105.598631406815,49.8037634808352,4
LOC100996517 /// LOC102724364 /// SEC22B,0.0778083259996454,5.34919576015762,0.300372389763437,0.76963644339505,0.99997228760791,-4.68982681125531,1.05541348788849,47.5532043569301,32.3803078944051,39.2786745613502,63.1805803877597,39.1844456081798,36.8907369900719,30.2624741123169,32.6166161177079,37.1077838924733,62.60992426036,8
LOC100996590,-0.128017788588076,3.03250055301862,-0.889877485299152,0.393059198499826,0.99997228760791,-4.62289086704157,-1.09279121325339,8.42145280989734,8.41977220626816,9.30811267331731,7.79263574814459,8.35374265790467,6.87512039523061,9.6130801219468,8.98155506055992,6.84531537731842,7.70431361505967,3
LOC100996643 /// LOC101928195 /// MTHFD1L,0.238823851556454,5.77606235445969,0.419287803683089,0.683282467012591,0.99997228760791,-4.68124416549308,1.18003025662542,46.7715230732434,57.2872948933568,43.379910170546,203.647035683403,44.8369452077996,102.84860921606,26.1667043509499,40.7041860965636,27.680864109071,75.870247520005,6
LOC100996668 /// ZEB1,-0.20447293890186,6.21296817826304,-0.613590234742579,0.55227997782805,0.99997228760791,-4.66158882695565,-1.15226531175529,65.0768082523877,97.1520777149902,86.9463266628108,118.981616691546,85.124955671709,92.344551414491,26.8598597959612,46.2393943033549,45.8002422600309,83.514863378613,6
LOC100996696 /// PABPC4,0.277538884724293,6.05584959118692,0.970641998074312,0.35311245914161,0.99997228760791,-4.60951166210753,1.21212533672816,61.3108911358952,78.5467064325845,40.818938751906,73.4771605925619,68.9908190153179,127.302505273317,54.0559735669216,79.2308504995955,53.4832868671034,58.4332076664526,5
LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP,0.302476152702062,6.65577620212918,0.758075402540834,0.469491192566868,0.99997228760791,-4.64119768259516,1.23327249304022,108.471573762128,86.3650701242139,75.9804635215969,198.534928523344,141.395696884784,176.444307014707,53.7353977415686,101.42814970402,68.3710039344926,108.852199593853,6
LOC100996732 /// LOC100996735 /// LOC645166 /// LOC654342,-0.45536422973201,5.63964910647458,-1.86995425866728,0.0890176046901568,0.99997228760791,-4.42215032806416,-1.37112892309209,48.6992169003409,82.3623926483808,59.9410186903357,69.3834181078461,40.2199860550314,47.7727429962242,36.9592253625958,36.9592253625958,37.2389790596017,58.1753678259666,4
LOC100996747 /// LOC101929876 /// RPS26 /// RPS26P11,1.11091813582957,7.59267704334695,2.81027422966375,0.0173452183548297,0.99997228760791,-4.21298996775199,2.15983055893838,154.598796356948,80.244598600594,115.071391175366,532.795430197545,167.927397263124,361.115070123755,125.320775763352,234.594606001513,226.616025688016,233.715070123755,10
LOC100996760,-0.027047845191668,3.72898796564541,-0.10472949826411,0.918523751424747,0.99997228760791,-4.69788590160635,-1.01892498743985,14.1303264031123,13.9863192212348,12.2702866881894,9.41842229892825,12.6377006274249,10.1816187930469,20.3213560181333,16.302008646059,17.6782524946066,9.76260639278981,4
LOC100996792 /// MAP2K3,0.395531843040959,5.70516457089657,0.981943267859879,0.354888052728377,0.99997228760791,-4.60568124603324,1.33055975871343,63.4735421423395,64.0537100444316,41.7681155981774,73.3760723631474,49.0354886316939,114.748661550888,52.3049607654839,70.9090652404284,52.6530695121721,82.0159681586699,5.5
LOC101060181 /// ZNF44,0.701655729120661,5.27259502745255,4.2020808143731,0.00156482599628641,0.99997228760791,-3.97148021503896,1.62637024858851,29.8761369774798,20.4912013118534,33.9762253534815,45.5483494949462,41.1069045377656,45.3488931711848,46.5361226142176,45.759898374977,50.7758990371732,39.0066464006253,8
LOC101060363 /// PPIA,-0.19402741627987,4.90477932615863,-0.137506547451735,0.714222624721213,0.99997228760791,-4.6825889052193,-0.160103549088377,91.2674916625498,164.065786270705,36.3954371296731,146.038444655374,85.9272303681878,203.743629468205,16.738933099119,41.5283079875801,25.1308246919151,93.8803184240387,5.5
LOC101060521 /// POLR3E,0.108651083012435,4.7062827358398,0.262285105134912,0.800241433707628,0.99997228760791,-4.68997762276513,1.07858376514461,25.6910789285108,25.6210510165794,23.1586024319891,65.1165142845982,20.4027886556682,58.9231487669154,14.8385587807963,18.3596426985371,17.4274172036451,30.2423500721096,8.5
LOC101060604 /// SLC7A5P1 /// SMG1P3,-0.1340431635234,3.35795455660091,-0.387679406141546,0.705838266242519,0.99997228760791,-4.68378942199625,-1.09736476878748,15.5229850563902,7.59892278636589,11.105675843879,5.22643196257387,9.31607344089258,7.00232964460904,16.750617739856,12.2793405023819,11.4740385456638,12.1779801205208,9
LOC101060609,-0.166627569109451,5.76156638976984,-0.855729196144473,0.410861839106508,0.99997228760791,-4.62828697115208,-1.12243162959422,63.6022735321942,53.1602828608371,60.1850707057063,37.5769511116338,53.1602828608371,44.3831021814568,74.3370782241593,57.8645977985451,55.5411930799363,51.2311667815837,3
LOC101060691,0.468575029237532,4.97366022991109,1.46405568021864,0.221762280010916,0.99997228760791,-4.50465642109569,1.39418878143844,22.8539621782626,23.5882826765832,32.3912428107933,48.8542605367946,41.7828980108763,53.8312849230574,38.4156063867134,23.2419954496319,29.419178181674,29.3547053911181,8.5
LOC101060691 /// NUTM2A-AS1,0.200077695432409,3.92034559135358,0.614004929241361,0.552015947757672,0.99997228760791,-4.66153979012643,1.14876021908898,16.1591114445464,10.2142113053362,15.7152328603188,8.01563488801222,24.0376147292,12.4315023099503,18.1569957540516,22.3817042530335,18.9049907513107,13.2619230275488,5
LOC101926912,-0.100234156841144,4.04534072148014,-0.454079172096546,0.658825063138636,0.99997228760791,-4.67822615464738,-1.07194743101106,19.725821539136,14.7286209581319,17.9256056684324,12.0712172662549,17.4149445768917,11.6392228425313,23.8852014523267,17.5893100257344,17.4185024420269,16.1447863383836,5
LOC101926951 /// PCDH20,0.578199098148775,3.19809183529046,0.891336808062476,0.392310478524573,0.99997228760791,-4.62265671985323,1.49298440737914,11.1215191218763,4.81097126009001,6.2266114697606,49.9204478287771,16.9234016279154,10.8288652946231,5.70504260990623,4.24416387376805,7.35345922161685,7.81043567334993,3
LOC101926967,0.118805057786724,4.25613925649999,0.591126426157958,0.566687714261114,0.99997228760791,-4.66420152222255,1.08583512440861,19.4471551882338,16.8311490583201,17.9309268601458,18.2006461672862,14.2131600970478,17.137246188489,22.7466927893494,28.476332063503,21.636592894423,17.7980965868258,3
LOC101926996,0.266157315875029,3.00637793455868,1.18124110807653,0.263043835130037,0.99997228760791,-4.57100032995919,1.20260037696807,7.31595859271057,6.26572988666334,7.68302236708573,6.50373666333321,11.4740385456638,5.94383134130335,9.56558803378931,8.6787453773241,11.4648284259925,7.54818352414841,5
LOC101927020,-0.0461756981721507,4.07924479034163,-0.184827651298818,0.856813542519812,0.99997228760791,-4.69551637660232,-1.03252427347791,17.3812804585104,15.5800427610903,19.0750321912727,11.2130089881253,16.8521957775692,12.2055258036696,27.286742680659,18.0945974571279,19.8925317030813,16.2745460601588,3
LOC101927049,-0.0730925974803611,3.54535620302683,-0.244238484256791,0.811656401315085,0.99997228760791,-4.69292271748192,-1.05196929630035,12.110878803963,12.4226199701218,11.7650361143847,5.83474069776637,11.4740385456638,8.78761414979157,18.2944791377971,15.0721618912201,12.2369053575392,13.3914454653437,6
LOC101927057 /// OMG,0.0406708825052962,4.84678130745335,-0.127294958002532,0.676876515261023,0.99997228760791,-4.67865131172371,0.0312313665708832,66.4648890378974,89.0648064995094,44.0674254166228,285.828682693377,92.0987521668756,116.084232386963,48.7787770015772,34.3702000402282,36.6220293418345,56.6145770032581,6.5
LOC101927079 /// LOC727924,0.0986696771163015,3.93744732764956,0.209250560904098,0.838174868592364,0.99997228760791,-4.69453579748973,1.07078562550153,19.5322109773909,11.6242503450638,13.7207413174783,7.64730231869694,42.6670996796318,7.4825675562804,17.1845365245081,16.2803127836195,20.3978006332091,16.4197916829927,9
LOC101927079 /// LOC727924 /// OR4N4,-0.0779668647032107,2.82420242312828,-0.45985440306282,0.654804367659883,0.99997228760791,-4.67770345905407,-1.05552947434118,9.01370491456351,6.43668908805989,6.85852660711688,6.93606245981268,5.91865831177451,5.73986142241433,7.38815749638288,8.78276658846994,6.90131746383922,7.56070987113497,3
LOC101927137 /// SCLT1,0.0934560058859825,3.1426173184348,0.213763486430886,0.834741750035995,0.99997228760791,-4.69434148805382,1.06692295969071,7.86446500196255,8.22651239074849,9.29184303504367,28.5403390744146,5.31689207290601,11.4662930162822,5.71530971408181,7.85869060574528,8.17391436266943,7.51404720606632,7
LOC101927157,-0.0354723624608685,5.18529206323755,-0.17871633108549,0.861492310313701,0.99997228760791,-4.69574296006235,-1.02489233497802,36.7687576783027,37.6724046620903,36.6190739867166,25.4562419491929,33.8712754147265,30.8796699607516,52.2652942477331,41.067151161652,37.3110889783182,37.6036866334836,3
LOC101927157 /// NIPAL1,0.457205746445115,3.00694090208757,1.79815834865664,0.10032983930204,0.99997228760791,-4.438532469319,1.3728802072669,7.85092357781654,5.20678398281334,6.53159665487787,7.45808110734025,14.0635434375599,6.56830562770284,11.5212462011882,9.20311809000867,8.84071035547894,6.5341270004286,8
LOC101927166,0.330971919132185,9.64155741219327,0.772468123245562,0.456526318426484,0.99997228760791,-4.64075152572021,1.25786048838189,841.094550480401,469.815070123754,796.515070123755,400.874687978918,976.045042458932,465.735243567727,1345.59850218147,987.297905166013,1698.81354695403,816.370073066033,7
