"","corRvec"
"ATP5C1:C1orf61",-0.6
"ATP5E:C1orf61",-0.828571428571429
"AURKAIP1:C1orf61",-0.885714285714286
"BBIP1:C1orf61",-0.371428571428571
"BGN:C1orf61",-0.0857142857142857
"BPTF:C1orf61",0.666736691000316
"BTN3A3:C1orf61",-0.492805380304581
"C14orf1:C1orf61",-0.2
"ACTN1:C6orf106",-0.257142857142857
"ADGRF5:C6orf106",-0.542857142857143
"AHCTF1:C6orf106",-0.724713794565561
"ALDH3A2:C6orf106",0.6
"ALPK1:C6orf106",-0.657142857142857
"ANKRD17:C6orf106",0.771428571428571
"ANXA1:C6orf106",-0.985610760609162
"AP2S1:C6orf106",0.828571428571429
"ARHGAP29:C6orf106",-0.485714285714286
"ARIH1:C6orf106",0.371428571428571
"ATM:C6orf106",-0.657142857142857
"ATP2C1:C6orf106",0.771428571428571
"ATP5C1:C6orf106",0.771428571428571
"ATP5E:C6orf106",0.0857142857142857
"AURKAIP1:C6orf106",0.6
"BBIP1:C6orf106",-0.0285714285714286
"BGN:C6orf106",-0.371428571428571
"BPTF:C6orf106",-0.637748139217693
"BTN3A3:C6orf106",0.637748139217693
"C14orf1:C6orf106",0.257142857142857
"C1orf61:C6orf106",-0.257142857142857
"ACTN1:CCDC53",-0.428571428571429
"ADGRF5:CCDC53",-0.885714285714286
"AHCTF1:CCDC53",-0.811679449913428
"ALDH3A2:CCDC53",0.428571428571429
"ALPK1:CCDC53",-0.314285714285714
"ANKRD17:CCDC53",0.942857142857143
"ANXA1:CCDC53",-0.724713794565561
"AP2S1:CCDC53",0.828571428571429
"ARHGAP29:CCDC53",-0.314285714285714
"ARIH1:CCDC53",0.542857142857143
"ATM:CCDC53",-0.314285714285714
"ATP2C1:CCDC53",0.942857142857143
"ATP5C1:CCDC53",0.942857142857143
"ATP5E:CCDC53",0.771428571428571
"AURKAIP1:CCDC53",0.942857142857143
"BBIP1:CCDC53",0.142857142857143
"BGN:CCDC53",-0.371428571428571
"BPTF:CCDC53",-0.811679449913428
"BTN3A3:CCDC53",0.550782483869826
"C14orf1:CCDC53",0.6
