"","corRvec"
"EIF2S2:RSAD1",-0.5
"ERGIC2:RSAD1",-1
"ERH:RSAD1",0.5
"FAM120A:RSAD1",0.5
"FAM129A:RSAD1",-0.5
"FAM168B:RSAD1",0.5
"FBN1:RSAD1",0.5
"FBXW7:RSAD1",0.5
"GBAS:RSAD1",0.5
"GLTSCR2:RSAD1",-0.5
"GULP1:RSAD1",-0.5
"HBB:RSAD1",-0.5
"HCFC2:RSAD1",-1
"HMOX2:RSAD1",-0.5
"HNRNPH3:RSAD1",-1
"HNRNPUL1:RSAD1",-0.5
"HSP90AB1:RSAD1",-0.5
"ID2:RSAD1",0.5
"IL1R1:RSAD1",-0.5
"ITGA6:RSAD1",-0.5
"JAG1:RSAD1",1
"KAT7:RSAD1",0.5
"KCTD12:RSAD1",1
"KDM6A:RSAD1",1
"KLC1:RSAD1",-1
"KPNA6:RSAD1",1
"LYRM1:RSAD1",-0.5
"MAN2A1:RSAD1",0.5
"MBNL2:RSAD1",-1
"MCMBP:RSAD1",-1
"MEST:RSAD1",0.5
"MGAT4A:RSAD1",-0.5
"MLH3:RSAD1",0.5
"MON2:RSAD1",-1
"MPHOSPH9:RSAD1",-0.5
"MRPL16:RSAD1",0.5
"MRPS17:RSAD1",-1
"MXI1:RSAD1",-0.5
"MYD88:RSAD1",1
"NACA:RSAD1",-0.5
"NDUFC2:RSAD1",-0.5
"NDUFS5:RSAD1",-0.5
"NISCH:RSAD1",-0.5
"NKTR:RSAD1",-0.5
"NPEPPS:RSAD1",-0.5
"NPTX2:RSAD1",0.5
"NSFL1C:RSAD1",0.5
"NUTF2:RSAD1",-0.5
"ORAI2:RSAD1",-0.5
"OTUB1:RSAD1",-1
"PABPC1:RSAD1",-0.5
"PCDH9:RSAD1",1
"PDCL3:RSAD1",-0.5
"PFDN1:RSAD1",0.5
"PFDN5:RSAD1",-0.5
"PI4KA:RSAD1",-0.5
"PIAS3:RSAD1",-0.5
"PITPNB:RSAD1",0.5
"PLEKHB1:RSAD1",-0.5
"PLOD2:RSAD1",0.5
"POGZ:RSAD1",-1
"POLR2M:RSAD1",-1
"PPFIA1:RSAD1",0.5
"PPP1R7:RSAD1",-1
"PPP2CA:RSAD1",-0.5
"PPP2CB:RSAD1",-1
"PRKD1:RSAD1",1
"PRPF3:RSAD1",0.5
"PSAP:RSAD1",-0.5
"PSMD4:RSAD1",-1
"PSMD6:RSAD1",-1
"PTPN13:RSAD1",-0.5
"RAB40B:RSAD1",-0.5
"RAP1GDS1:RSAD1",-0.5
"RBM15:RSAD1",-1
"RNF130:RSAD1",-0.5
"RNF7:RSAD1",-0.5
"ROBO1:RSAD1",-0.5
"RPL12:RSAD1",-1
"RPL15:RSAD1",-1
"RPL35A:RSAD1",-0.5
"RPL36AL:RSAD1",-0.5
"RPL37:RSAD1",-0.5
"RPLP2:RSAD1",-1
"RPSA:RSAD1",-0.5
"ACTN1:RUVBL2",0.5
"ADGRF5:RUVBL2",-0.5
"AHCTF1:RUVBL2",0.5
"ALDH3A2:RUVBL2",0.5
"ALPK1:RUVBL2",0.5
"ANKRD17:RUVBL2",-1
"ANXA1:RUVBL2",-0.5
"AP2S1:RUVBL2",-0.5
"ARHGAP29:RUVBL2",-0.5
"ARIH1:RUVBL2",-0.5
"ATM:RUVBL2",-1
"ATP2C1:RUVBL2",1
"ATP5C1:RUVBL2",-0.5
"ATP5E:RUVBL2",0.5
"AURKAIP1:RUVBL2",1
"BBIP1:RUVBL2",1
"BGN:RUVBL2",-0.5
"BPTF:RUVBL2",-0.5
"BTN3A3:RUVBL2",-1
"C14orf1:RUVBL2",1
"C1orf61:RUVBL2",-0.5
"C6orf106:RUVBL2",-1
"CCDC53:RUVBL2",1
"CCDC93:RUVBL2",0.5
"CCT3:RUVBL2",1
"CDC16:RUVBL2",1
"CDH11:RUVBL2",-0.5
"CELF1:RUVBL2",0.5
"CEP170B:RUVBL2",1
"CIAPIN1:RUVBL2",0.5
"CLCN5:RUVBL2",-0.5
"CLNS1A:RUVBL2",0.5
"COA3:RUVBL2",0.5
"COL4A1:RUVBL2",-1
"COPG1:RUVBL2",-1
"CREB3L2:RUVBL2",-0.5
"CREG1:RUVBL2",1
"CSRP1:RUVBL2",0.5
"CST3:RUVBL2",-1
"CTDSP2:RUVBL2",-0.5
"CTNNB1:RUVBL2",0.5
"CXorf40B:RUVBL2",0.5
"CYP1B1:RUVBL2",-1
"DCN:RUVBL2",-0.5
"DDX5:RUVBL2",0.5
"DLST:RUVBL2",0.5
"DMD:RUVBL2",-0.5
"DST:RUVBL2",0.5
"EIF2S2:RUVBL2",0.5
"ERGIC2:RUVBL2",1
"ERH:RUVBL2",-0.5
"FAM120A:RUVBL2",-0.5
"FAM129A:RUVBL2",0.5
"FAM168B:RUVBL2",-0.5
"FBN1:RUVBL2",-0.5
"FBXW7:RUVBL2",-0.5
"GBAS:RUVBL2",-0.5
"GLTSCR2:RUVBL2",0.5
"GULP1:RUVBL2",0.5
"HBB:RUVBL2",0.5
"HCFC2:RUVBL2",1
"HMOX2:RUVBL2",0.5
"HNRNPH3:RUVBL2",1
"HNRNPUL1:RUVBL2",0.5
"HSP90AB1:RUVBL2",0.5
"ID2:RUVBL2",-0.5
"IL1R1:RUVBL2",0.5
"ITGA6:RUVBL2",0.5
"JAG1:RUVBL2",-1
"KAT7:RUVBL2",-0.5
"KCTD12:RUVBL2",-1
"KDM6A:RUVBL2",-1
"KLC1:RUVBL2",1
"KPNA6:RUVBL2",-1
"LYRM1:RUVBL2",0.5
"MAN2A1:RUVBL2",-0.5
"MBNL2:RUVBL2",1
"MCMBP:RUVBL2",1
"MEST:RUVBL2",-0.5
"MGAT4A:RUVBL2",0.5
"MLH3:RUVBL2",-0.5
"MON2:RUVBL2",1
"MPHOSPH9:RUVBL2",0.5
"MRPL16:RUVBL2",-0.5
"MRPS17:RUVBL2",1
"MXI1:RUVBL2",0.5
"MYD88:RUVBL2",-1
"NACA:RUVBL2",0.5
"NDUFC2:RUVBL2",0.5
"NDUFS5:RUVBL2",0.5
"NISCH:RUVBL2",0.5
"NKTR:RUVBL2",0.5
"NPEPPS:RUVBL2",0.5
"NPTX2:RUVBL2",-0.5
"NSFL1C:RUVBL2",-0.5
"NUTF2:RUVBL2",0.5
"ORAI2:RUVBL2",0.5
"OTUB1:RUVBL2",1
"PABPC1:RUVBL2",0.5
"PCDH9:RUVBL2",-1
"PDCL3:RUVBL2",0.5
"PFDN1:RUVBL2",-0.5
"PFDN5:RUVBL2",0.5
"PI4KA:RUVBL2",0.5
"PIAS3:RUVBL2",0.5
"PITPNB:RUVBL2",-0.5
"PLEKHB1:RUVBL2",0.5
"PLOD2:RUVBL2",-0.5
"POGZ:RUVBL2",1
"POLR2M:RUVBL2",1
"PPFIA1:RUVBL2",-0.5
"PPP1R7:RUVBL2",1
"PPP2CA:RUVBL2",0.5
"PPP2CB:RUVBL2",1
"PRKD1:RUVBL2",-1
"PRPF3:RUVBL2",-0.5
"PSAP:RUVBL2",0.5
"PSMD4:RUVBL2",1
"PSMD6:RUVBL2",1
"PTPN13:RUVBL2",0.5
"RAB40B:RUVBL2",0.5
"RAP1GDS1:RUVBL2",0.5
"RBM15:RUVBL2",1
"RNF130:RUVBL2",0.5
"RNF7:RUVBL2",0.5
"ROBO1:RUVBL2",0.5
"RPL12:RUVBL2",1
"RPL15:RUVBL2",1
"RPL35A:RUVBL2",0.5
"RPL36AL:RUVBL2",0.5
"RPL37:RUVBL2",0.5
"RPLP2:RUVBL2",1
"RPSA:RUVBL2",0.5
"RSAD1:RUVBL2",-1
"ACTN1:SCN1B",-1
"ADGRF5:SCN1B",1
"AHCTF1:SCN1B",0.5
"ALDH3A2:SCN1B",0.5
"ALPK1:SCN1B",-1
"ANKRD17:SCN1B",0.5
"ANXA1:SCN1B",-0.5
"AP2S1:SCN1B",1
"ARHGAP29:SCN1B",1
"ARIH1:SCN1B",1
"ATM:SCN1B",0.5
"ATP2C1:SCN1B",-0.5
"ATP5C1:SCN1B",1
"ATP5E:SCN1B",0.5
"AURKAIP1:SCN1B",-0.5
"BBIP1:SCN1B",-0.5
"BGN:SCN1B",-0.5
"BPTF:SCN1B",1
"BTN3A3:SCN1B",0.5
"C14orf1:SCN1B",-0.5
"C1orf61:SCN1B",1
"C6orf106:SCN1B",0.5
"CCDC53:SCN1B",-0.5
"CCDC93:SCN1B",-1
"CCT3:SCN1B",-0.5
"CDC16:SCN1B",-0.5
"CDH11:SCN1B",-0.5
"CELF1:SCN1B",0.5
"CEP170B:SCN1B",-0.5
"CIAPIN1:SCN1B",0.5
"CLCN5:SCN1B",1
"CLNS1A:SCN1B",-1
"COA3:SCN1B",0.5
"COL4A1:SCN1B",0.5
"COPG1:SCN1B",0.5
"CREB3L2:SCN1B",-0.5
"CREG1:SCN1B",-0.5
"CSRP1:SCN1B",-1
"CST3:SCN1B",0.5
"CTDSP2:SCN1B",1
"CTNNB1:SCN1B",0.5
"CXorf40B:SCN1B",-1
"CYP1B1:SCN1B",0.5
"DCN:SCN1B",-0.5
"DDX5:SCN1B",-1
"DLST:SCN1B",0.5
"DMD:SCN1B",-0.5
"DST:SCN1B",-1
"EIF2S2:SCN1B",0.5
"ERGIC2:SCN1B",-0.5
"ERH:SCN1B",1
"FAM120A:SCN1B",-0.5
"FAM129A:SCN1B",-1
"FAM168B:SCN1B",-0.5
"FBN1:SCN1B",-0.5
"FBXW7:SCN1B",-0.5
"GBAS:SCN1B",1
"GLTSCR2:SCN1B",-1
"GULP1:SCN1B",-1
"HBB:SCN1B",0.5
"HCFC2:SCN1B",-0.5
"HMOX2:SCN1B",0.5
"HNRNPH3:SCN1B",-0.5
"HNRNPUL1:SCN1B",-1
"HSP90AB1:SCN1B",0.5
"ID2:SCN1B",-0.5
"IL1R1:SCN1B",-1
"ITGA6:SCN1B",0.5
"JAG1:SCN1B",0.5
"KAT7:SCN1B",-0.5
"KCTD12:SCN1B",0.5
"KDM6A:SCN1B",0.5
"KLC1:SCN1B",-0.5
"KPNA6:SCN1B",0.5
"LYRM1:SCN1B",0.5
"MAN2A1:SCN1B",1
"MBNL2:SCN1B",-0.5
"MCMBP:SCN1B",-0.5
"MEST:SCN1B",-0.5
"MGAT4A:SCN1B",-1
"MLH3:SCN1B",1
"MON2:SCN1B",-0.5
"MPHOSPH9:SCN1B",0.5
"MRPL16:SCN1B",1
"MRPS17:SCN1B",-0.5
"MXI1:SCN1B",0.5
"MYD88:SCN1B",0.5
"NACA:SCN1B",-1
"NDUFC2:SCN1B",0.5
"NDUFS5:SCN1B",0.5
"NISCH:SCN1B",-1
"NKTR:SCN1B",0.5
"NPEPPS:SCN1B",-1
"NPTX2:SCN1B",-0.5
"NSFL1C:SCN1B",-0.5
"NUTF2:SCN1B",0.5
"ORAI2:SCN1B",-1
"OTUB1:SCN1B",-0.5
"PABPC1:SCN1B",-1
"PCDH9:SCN1B",0.5
"PDCL3:SCN1B",-1
"PFDN1:SCN1B",1
"PFDN5:SCN1B",-1
"PI4KA:SCN1B",0.5
"PIAS3:SCN1B",-1
"PITPNB:SCN1B",-0.5
"PLEKHB1:SCN1B",0.5
"PLOD2:SCN1B",-0.5
"POGZ:SCN1B",-0.5
"POLR2M:SCN1B",-0.5
"PPFIA1:SCN1B",1
"PPP1R7:SCN1B",-0.5
"PPP2CA:SCN1B",0.5
"PPP2CB:SCN1B",-0.5
"PRKD1:SCN1B",0.5
"PRPF3:SCN1B",-0.5
"PSAP:SCN1B",0.5
"PSMD4:SCN1B",-0.5
"PSMD6:SCN1B",-0.5
"PTPN13:SCN1B",0.5
"RAB40B:SCN1B",0.5
"RAP1GDS1:SCN1B",-1
"RBM15:SCN1B",-0.5
"RNF130:SCN1B",0.5
"RNF7:SCN1B",0.5
"ROBO1:SCN1B",-1
"RPL12:SCN1B",-0.5
"RPL15:SCN1B",-0.5
"RPL35A:SCN1B",-1
"RPL36AL:SCN1B",-1
"RPL37:SCN1B",-1
"RPLP2:SCN1B",-0.5
"RPSA:SCN1B",-1
"RSAD1:SCN1B",0.5
"RUVBL2:SCN1B",-0.5
"ACTN1:SEPT11",1
"ADGRF5:SEPT11",-1
"AHCTF1:SEPT11",-0.5
"ALDH3A2:SEPT11",-0.5
"ALPK1:SEPT11",1
"ANKRD17:SEPT11",-0.5
"ANXA1:SEPT11",0.5
"AP2S1:SEPT11",-1
"ARHGAP29:SEPT11",-1
"ARIH1:SEPT11",-1
"ATM:SEPT11",-0.5
"ATP2C1:SEPT11",0.5
"ATP5C1:SEPT11",-1
"ATP5E:SEPT11",-0.5
"AURKAIP1:SEPT11",0.5
"BBIP1:SEPT11",0.5
"BGN:SEPT11",0.5
"BPTF:SEPT11",-1
"BTN3A3:SEPT11",-0.5
"C14orf1:SEPT11",0.5
"C1orf61:SEPT11",-1
"C6orf106:SEPT11",-0.5
"CCDC53:SEPT11",0.5
"CCDC93:SEPT11",1
"CCT3:SEPT11",0.5
"CDC16:SEPT11",0.5
"CDH11:SEPT11",0.5
"CELF1:SEPT11",-0.5
"CEP170B:SEPT11",0.5
"CIAPIN1:SEPT11",-0.5
"CLCN5:SEPT11",-1
"CLNS1A:SEPT11",1
"COA3:SEPT11",-0.5
"COL4A1:SEPT11",-0.5
"COPG1:SEPT11",-0.5
"CREB3L2:SEPT11",0.5
"CREG1:SEPT11",0.5
"CSRP1:SEPT11",1
"CST3:SEPT11",-0.5
"CTDSP2:SEPT11",-1
"CTNNB1:SEPT11",-0.5
"CXorf40B:SEPT11",1
"CYP1B1:SEPT11",-0.5
"DCN:SEPT11",0.5
"DDX5:SEPT11",1
"DLST:SEPT11",-0.5
"DMD:SEPT11",0.5
"DST:SEPT11",1
"EIF2S2:SEPT11",-0.5
"ERGIC2:SEPT11",0.5
"ERH:SEPT11",-1
"FAM120A:SEPT11",0.5
"FAM129A:SEPT11",1
"FAM168B:SEPT11",0.5
"FBN1:SEPT11",0.5
"FBXW7:SEPT11",0.5
"GBAS:SEPT11",-1
"GLTSCR2:SEPT11",1
"GULP1:SEPT11",1
"HBB:SEPT11",-0.5
"HCFC2:SEPT11",0.5
"HMOX2:SEPT11",-0.5
"HNRNPH3:SEPT11",0.5
"HNRNPUL1:SEPT11",1
"HSP90AB1:SEPT11",-0.5
"ID2:SEPT11",0.5
"IL1R1:SEPT11",1
"ITGA6:SEPT11",-0.5
"JAG1:SEPT11",-0.5
"KAT7:SEPT11",0.5
"KCTD12:SEPT11",-0.5
"KDM6A:SEPT11",-0.5
"KLC1:SEPT11",0.5
"KPNA6:SEPT11",-0.5
"LYRM1:SEPT11",-0.5
"MAN2A1:SEPT11",-1
"MBNL2:SEPT11",0.5
"MCMBP:SEPT11",0.5
"MEST:SEPT11",0.5
"MGAT4A:SEPT11",1
"MLH3:SEPT11",-1
"MON2:SEPT11",0.5
"MPHOSPH9:SEPT11",-0.5
"MRPL16:SEPT11",-1
"MRPS17:SEPT11",0.5
"MXI1:SEPT11",-0.5
"MYD88:SEPT11",-0.5
"NACA:SEPT11",1
"NDUFC2:SEPT11",-0.5
"NDUFS5:SEPT11",-0.5
"NISCH:SEPT11",1
"NKTR:SEPT11",-0.5
"NPEPPS:SEPT11",1
"NPTX2:SEPT11",0.5
"NSFL1C:SEPT11",0.5
"NUTF2:SEPT11",-0.5
"ORAI2:SEPT11",1
"OTUB1:SEPT11",0.5
"PABPC1:SEPT11",1
"PCDH9:SEPT11",-0.5
"PDCL3:SEPT11",1
"PFDN1:SEPT11",-1
"PFDN5:SEPT11",1
"PI4KA:SEPT11",-0.5
"PIAS3:SEPT11",1
"PITPNB:SEPT11",0.5
"PLEKHB1:SEPT11",-0.5
"PLOD2:SEPT11",0.5
"POGZ:SEPT11",0.5
"POLR2M:SEPT11",0.5
"PPFIA1:SEPT11",-1
"PPP1R7:SEPT11",0.5
"PPP2CA:SEPT11",-0.5
"PPP2CB:SEPT11",0.5
"PRKD1:SEPT11",-0.5
"PRPF3:SEPT11",0.5
"PSAP:SEPT11",-0.5
"PSMD4:SEPT11",0.5
"PSMD6:SEPT11",0.5
"PTPN13:SEPT11",-0.5
"RAB40B:SEPT11",-0.5
"RAP1GDS1:SEPT11",1
"RBM15:SEPT11",0.5
"RNF130:SEPT11",-0.5
"RNF7:SEPT11",-0.5
"ROBO1:SEPT11",1
"RPL12:SEPT11",0.5
"RPL15:SEPT11",0.5
"RPL35A:SEPT11",1
"RPL36AL:SEPT11",1
"RPL37:SEPT11",1
"RPLP2:SEPT11",0.5
"RPSA:SEPT11",1
"RSAD1:SEPT11",-0.5
"RUVBL2:SEPT11",0.5
"SCN1B:SEPT11",-1
"ACTN1:SERBP1",-0.5
"ADGRF5:SERBP1",0.5
"AHCTF1:SERBP1",1
"ALDH3A2:SERBP1",1
"ALPK1:SERBP1",-0.5
"ANKRD17:SERBP1",-0.5
"ANXA1:SERBP1",-1
"AP2S1:SERBP1",0.5
"ARHGAP29:SERBP1",0.5
"ARIH1:SERBP1",0.5
"ATM:SERBP1",-0.5
"ATP2C1:SERBP1",0.5
"ATP5C1:SERBP1",0.5
"ATP5E:SERBP1",1
"AURKAIP1:SERBP1",0.5
"BBIP1:SERBP1",0.5
"BGN:SERBP1",-1
"BPTF:SERBP1",0.5
"BTN3A3:SERBP1",-0.5
"C14orf1:SERBP1",0.5
"C1orf61:SERBP1",0.5
"C6orf106:SERBP1",-0.5
"CCDC53:SERBP1",0.5
"CCDC93:SERBP1",-0.5
"CCT3:SERBP1",0.5
"CDC16:SERBP1",0.5
"CDH11:SERBP1",-1
"CELF1:SERBP1",1
"CEP170B:SERBP1",0.5
"CIAPIN1:SERBP1",1
"CLCN5:SERBP1",0.5
"CLNS1A:SERBP1",-0.5
"COA3:SERBP1",1
"COL4A1:SERBP1",-0.5
"COPG1:SERBP1",-0.5
"CREB3L2:SERBP1",-1
"CREG1:SERBP1",0.5
"CSRP1:SERBP1",-0.5
"CST3:SERBP1",-0.5
"CTDSP2:SERBP1",0.5
"CTNNB1:SERBP1",1
"CXorf40B:SERBP1",-0.5
"CYP1B1:SERBP1",-0.5
"DCN:SERBP1",-1
"DDX5:SERBP1",-0.5
"DLST:SERBP1",1
"DMD:SERBP1",-1
"DST:SERBP1",-0.5
"EIF2S2:SERBP1",1
"ERGIC2:SERBP1",0.5
"ERH:SERBP1",0.5
"FAM120A:SERBP1",-1
"FAM129A:SERBP1",-0.5
"FAM168B:SERBP1",-1
"FBN1:SERBP1",-1
"FBXW7:SERBP1",-1
"GBAS:SERBP1",0.5
"GLTSCR2:SERBP1",-0.5
"GULP1:SERBP1",-0.5
"HBB:SERBP1",1
"HCFC2:SERBP1",0.5
"HMOX2:SERBP1",1
"HNRNPH3:SERBP1",0.5
"HNRNPUL1:SERBP1",-0.5
"HSP90AB1:SERBP1",1
"ID2:SERBP1",-1
"IL1R1:SERBP1",-0.5
"ITGA6:SERBP1",1
"JAG1:SERBP1",-0.5
"KAT7:SERBP1",-1
"KCTD12:SERBP1",-0.5
"KDM6A:SERBP1",-0.5
"KLC1:SERBP1",0.5
"KPNA6:SERBP1",-0.5
"LYRM1:SERBP1",1
"MAN2A1:SERBP1",0.5
"MBNL2:SERBP1",0.5
"MCMBP:SERBP1",0.5
"MEST:SERBP1",-1
"MGAT4A:SERBP1",-0.5
"MLH3:SERBP1",0.5
"MON2:SERBP1",0.5
"MPHOSPH9:SERBP1",1
"MRPL16:SERBP1",0.5
"MRPS17:SERBP1",0.5
"MXI1:SERBP1",1
"MYD88:SERBP1",-0.5
"NACA:SERBP1",-0.5
"NDUFC2:SERBP1",1
"NDUFS5:SERBP1",1
"NISCH:SERBP1",-0.5
"NKTR:SERBP1",1
"NPEPPS:SERBP1",-0.5
"NPTX2:SERBP1",-1
"NSFL1C:SERBP1",-1
"NUTF2:SERBP1",1
"ORAI2:SERBP1",-0.5
"OTUB1:SERBP1",0.5
"PABPC1:SERBP1",-0.5
"PCDH9:SERBP1",-0.5
"PDCL3:SERBP1",-0.5
"PFDN1:SERBP1",0.5
"PFDN5:SERBP1",-0.5
"PI4KA:SERBP1",1
"PIAS3:SERBP1",-0.5
"PITPNB:SERBP1",-1
"PLEKHB1:SERBP1",1
"PLOD2:SERBP1",-1
"POGZ:SERBP1",0.5
"POLR2M:SERBP1",0.5
"PPFIA1:SERBP1",0.5
"PPP1R7:SERBP1",0.5
"PPP2CA:SERBP1",1
"PPP2CB:SERBP1",0.5
"PRKD1:SERBP1",-0.5
"PRPF3:SERBP1",-1
"PSAP:SERBP1",1
"PSMD4:SERBP1",0.5
"PSMD6:SERBP1",0.5
"PTPN13:SERBP1",1
"RAB40B:SERBP1",1
"RAP1GDS1:SERBP1",-0.5
"RBM15:SERBP1",0.5
"RNF130:SERBP1",1
"RNF7:SERBP1",1
"ROBO1:SERBP1",-0.5
"RPL12:SERBP1",0.5
"RPL15:SERBP1",0.5
"RPL35A:SERBP1",-0.5
"RPL36AL:SERBP1",-0.5
"RPL37:SERBP1",-0.5
"RPLP2:SERBP1",0.5
"RPSA:SERBP1",-0.5
"RSAD1:SERBP1",-0.5
"RUVBL2:SERBP1",0.5
"SCN1B:SERBP1",0.5
"SEPT11:SERBP1",-0.5
"ACTN1:SERF2",-0.5
"ADGRF5:SERF2",0.5
"AHCTF1:SERF2",1
"ALDH3A2:SERF2",1
"ALPK1:SERF2",-0.5
"ANKRD17:SERF2",-0.5
"ANXA1:SERF2",-1
"AP2S1:SERF2",0.5
"ARHGAP29:SERF2",0.5
"ARIH1:SERF2",0.5
"ATM:SERF2",-0.5
"ATP2C1:SERF2",0.5
"ATP5C1:SERF2",0.5
"ATP5E:SERF2",1
"AURKAIP1:SERF2",0.5
"BBIP1:SERF2",0.5
"BGN:SERF2",-1
"BPTF:SERF2",0.5
"BTN3A3:SERF2",-0.5
"C14orf1:SERF2",0.5
"C1orf61:SERF2",0.5
"C6orf106:SERF2",-0.5
"CCDC53:SERF2",0.5
"CCDC93:SERF2",-0.5
"CCT3:SERF2",0.5
"CDC16:SERF2",0.5
"CDH11:SERF2",-1
"CELF1:SERF2",1
"CEP170B:SERF2",0.5
"CIAPIN1:SERF2",1
"CLCN5:SERF2",0.5
"CLNS1A:SERF2",-0.5
"COA3:SERF2",1
"COL4A1:SERF2",-0.5
"COPG1:SERF2",-0.5
"CREB3L2:SERF2",-1
"CREG1:SERF2",0.5
"CSRP1:SERF2",-0.5
"CST3:SERF2",-0.5
"CTDSP2:SERF2",0.5
"CTNNB1:SERF2",1
"CXorf40B:SERF2",-0.5
"CYP1B1:SERF2",-0.5
"DCN:SERF2",-1
"DDX5:SERF2",-0.5
"DLST:SERF2",1
"DMD:SERF2",-1
"DST:SERF2",-0.5
"EIF2S2:SERF2",1
"ERGIC2:SERF2",0.5
"ERH:SERF2",0.5
"FAM120A:SERF2",-1
"FAM129A:SERF2",-0.5
"FAM168B:SERF2",-1
"FBN1:SERF2",-1
"FBXW7:SERF2",-1
"GBAS:SERF2",0.5
"GLTSCR2:SERF2",-0.5
"GULP1:SERF2",-0.5
"HBB:SERF2",1
"HCFC2:SERF2",0.5
"HMOX2:SERF2",1
"HNRNPH3:SERF2",0.5
"HNRNPUL1:SERF2",-0.5
"HSP90AB1:SERF2",1
"ID2:SERF2",-1
"IL1R1:SERF2",-0.5
"ITGA6:SERF2",1
"JAG1:SERF2",-0.5
"KAT7:SERF2",-1
"KCTD12:SERF2",-0.5
"KDM6A:SERF2",-0.5
"KLC1:SERF2",0.5
"KPNA6:SERF2",-0.5
"LYRM1:SERF2",1
"MAN2A1:SERF2",0.5
"MBNL2:SERF2",0.5
"MCMBP:SERF2",0.5
"MEST:SERF2",-1
"MGAT4A:SERF2",-0.5
"MLH3:SERF2",0.5
"MON2:SERF2",0.5
"MPHOSPH9:SERF2",1
"MRPL16:SERF2",0.5
"MRPS17:SERF2",0.5
"MXI1:SERF2",1
"MYD88:SERF2",-0.5
"NACA:SERF2",-0.5
"NDUFC2:SERF2",1
"NDUFS5:SERF2",1
"NISCH:SERF2",-0.5
"NKTR:SERF2",1
"NPEPPS:SERF2",-0.5
"NPTX2:SERF2",-1
"NSFL1C:SERF2",-1
"NUTF2:SERF2",1
"ORAI2:SERF2",-0.5
"OTUB1:SERF2",0.5
"PABPC1:SERF2",-0.5
"PCDH9:SERF2",-0.5
"PDCL3:SERF2",-0.5
"PFDN1:SERF2",0.5
"PFDN5:SERF2",-0.5
"PI4KA:SERF2",1
"PIAS3:SERF2",-0.5
"PITPNB:SERF2",-1
"PLEKHB1:SERF2",1
"PLOD2:SERF2",-1
"POGZ:SERF2",0.5
"POLR2M:SERF2",0.5
"PPFIA1:SERF2",0.5
"PPP1R7:SERF2",0.5
"PPP2CA:SERF2",1
"PPP2CB:SERF2",0.5
"PRKD1:SERF2",-0.5
"PRPF3:SERF2",-1
"PSAP:SERF2",1
"PSMD4:SERF2",0.5
"PSMD6:SERF2",0.5
"PTPN13:SERF2",1
"RAB40B:SERF2",1
"RAP1GDS1:SERF2",-0.5
"RBM15:SERF2",0.5
"RNF130:SERF2",1
"RNF7:SERF2",1
"ROBO1:SERF2",-0.5
"RPL12:SERF2",0.5
"RPL15:SERF2",0.5
"RPL35A:SERF2",-0.5
"RPL36AL:SERF2",-0.5
"RPL37:SERF2",-0.5
"RPLP2:SERF2",0.5
"RPSA:SERF2",-0.5
"RSAD1:SERF2",-0.5
"RUVBL2:SERF2",0.5
"SCN1B:SERF2",0.5
"SEPT11:SERF2",-0.5
"SERBP1:SERF2",1
"ACTN1:SF3A1",1
"ADGRF5:SF3A1",-1
"AHCTF1:SF3A1",-0.5
"ALDH3A2:SF3A1",-0.5
"ALPK1:SF3A1",1
"ANKRD17:SF3A1",-0.5
"ANXA1:SF3A1",0.5
"AP2S1:SF3A1",-1
"ARHGAP29:SF3A1",-1
"ARIH1:SF3A1",-1
"ATM:SF3A1",-0.5
"ATP2C1:SF3A1",0.5
"ATP5C1:SF3A1",-1
"ATP5E:SF3A1",-0.5
"AURKAIP1:SF3A1",0.5
"BBIP1:SF3A1",0.5
"BGN:SF3A1",0.5
"BPTF:SF3A1",-1
"BTN3A3:SF3A1",-0.5
"C14orf1:SF3A1",0.5
"C1orf61:SF3A1",-1
"C6orf106:SF3A1",-0.5
"CCDC53:SF3A1",0.5
"CCDC93:SF3A1",1
"CCT3:SF3A1",0.5
"CDC16:SF3A1",0.5
"CDH11:SF3A1",0.5
"CELF1:SF3A1",-0.5
"CEP170B:SF3A1",0.5
"CIAPIN1:SF3A1",-0.5
"CLCN5:SF3A1",-1
"CLNS1A:SF3A1",1
"COA3:SF3A1",-0.5
"COL4A1:SF3A1",-0.5
"COPG1:SF3A1",-0.5
"CREB3L2:SF3A1",0.5
"CREG1:SF3A1",0.5
"CSRP1:SF3A1",1
"CST3:SF3A1",-0.5
"CTDSP2:SF3A1",-1
"CTNNB1:SF3A1",-0.5
"CXorf40B:SF3A1",1
"CYP1B1:SF3A1",-0.5
"DCN:SF3A1",0.5
"DDX5:SF3A1",1
"DLST:SF3A1",-0.5
"DMD:SF3A1",0.5
"DST:SF3A1",1
"EIF2S2:SF3A1",-0.5
"ERGIC2:SF3A1",0.5
"ERH:SF3A1",-1
"FAM120A:SF3A1",0.5
"FAM129A:SF3A1",1
"FAM168B:SF3A1",0.5
"FBN1:SF3A1",0.5
"FBXW7:SF3A1",0.5
"GBAS:SF3A1",-1
"GLTSCR2:SF3A1",1
"GULP1:SF3A1",1
"HBB:SF3A1",-0.5
"HCFC2:SF3A1",0.5
"HMOX2:SF3A1",-0.5
"HNRNPH3:SF3A1",0.5
"HNRNPUL1:SF3A1",1
"HSP90AB1:SF3A1",-0.5
"ID2:SF3A1",0.5
"IL1R1:SF3A1",1
"ITGA6:SF3A1",-0.5
"JAG1:SF3A1",-0.5
