GSM1676853	GSM1676854	GSM1676855	GSM1676856	GSM1676857	GSM1676858	GSM1676859	GSM1676860	GSM1676861	GSM1676862	GSM1676863
64150 /// 100302145	-1.452526457	-0.630894533	-0.549478698	0.47724431	0.996982885	-2.146852065	1.613414401	-0.155438052	-1.669834205	0.126993537	-0.777198613
64151	-1.3629936	-0.662781736	0.37696948	-1.300711228	1.456585979	0.011264794	0.335204753	-1.551571306	1.629740529	1.486500414	-1.102842762
641515	-1.36461025	-1.817412002	0.224998728	-1.074022769	0.72653289	0.044533587	0.25201292	-0.70808135	-0.674586988	-0.075921697	-0.462186698
641518	0.058453443	0.727094307	-1.524595753	-0.735953249	1.628451312	-1.405073089	-2.525362848	-1.410118697	-2.054304009	-2.09736848	0.690487757
6416	-0.94276348	0.661834223	-1.396835128	0.297164432	0.411769048	-0.284689444	0.658574458	0.683024783	2.100754522	0.325349151	-0.150977456
641638 /// 641648	4.389159215	3.626721832	4.445455423	4.799491897	3.941482429	4.01494052	4.603888439	4.780594933	5.375594387	3.798093977	4.086414966
641649	-0.580904905	-0.261079562	0.449969287	0.14823785	-2.537918387	0.426544237	-0.760301501	0.59478654	0.250143612	-1.211457336	-1.251473586
64167	-2.129693473	-2.840022775	-2.501948639	-1.936497852	-0.321010303	-0.227591943	1.09408659	-0.804671319	-2.639439278	0.845290294	-0.478061476
64168	-0.597923751	-1.329476157	-1.462211345	-0.990669359	-1.412606418	-2.369201269	-0.827977242	-2.153870576	-0.508934792	-3.287089803	-2.427900664
64170 /// 728489	2.803746411	1.495501005	1.215498152	1.128763121	2.244720253	1.800610356	3.225100516	3.289312133	2.342450216	2.484036487	2.266189684
641700	-2.344471808	-1.790923773	-1.940092381	-4.199242417	-2.757679955	0.984238325	-3.061772616	0.857878751	-0.832584494	0.69539158	0.158324798
641702 /// 645520 /// 654412 /// 654835 /// 677784 /// 100124412	-3.172742803	-2.997894097	-2.212061043	-3.55914072	-1.652458647	-1.928236375	-2.246526838	-3.23200444	-1.646464017	-1.429681935	-1.294660294
64172	2.081812144	2.415503018	2.070035814	2.36938689	1.325703559	1.079840553	2.515438236	2.440704543	2.072981086	-0.125649665	2.330068889
64174	-3.082696048	-1.332490465	-0.020446145	-3.384010771	-1.982210941	-3.216443398	-2.531753852	-2.03328064	-4.010865997	-1.700724448	-3.524825105
64175	-0.518263247	-0.991526857	0.722434598	-0.171719134	1.096642323	0.37941158	0.427560501	1.007553309	0.077185873	-0.88251355	1.691179242
6418	4.048786697	3.83900571	4.08935644	3.936809577	3.2331253	3.154206599	4.080539111	3.566790298	3.795118711	2.355446281	3.728928669
6418 /// 642869 /// 646817	-1.904767254	0.09570035	0.411925797	-1.38776013	-1.211408035	-0.768130474	-2.53491133	-1.490708612	-2.185012395	-2.011975318	0.337062342
6418 /// 646817	0.519972602	0.476684832	1.400273268	1.877250482	-0.435209055	1.562176081	0.25763613	1.443833182	1.393283409	-1.162768856	2.62275462
64180	-1.237506397	0.457453687	-1.211748597	-2.245564967	0.339195801	-0.057035018	-2.219557724	-1.842785334	-1.863272199	0.355797597	-2.456958832
64184	-1.354058801	-1.53183894	-2.525371059	-3.268516461	-2.204758479	-2.907924065	-1.41516214	-2.104839787	-3.19126436	-1.986048838	-2.833038791
6419	-1.122838727	-0.89176913	1.147614624	1.439717663	1.479828273	-0.088100411	-1.980716288	-0.975406215	0.270223214	-0.981093727	0.900196342
641928	0.626975606	2.098615279	1.673096312	1.198388303	0.76401318	-0.796704713	1.102057902	1.65414197	0.037583681	2.166771422	0.478663756
641977	-2.446335774	-0.037801589	0.960778969	-2.720376505	0.086445513	-0.746469469	-0.957616621	-2.44699433	0.501015456	-1.144448369	-0.139233069
642	-1.424035112	-1.585929623	-2.522941578	-2.451674427	0.532910059	0.83414466	-2.611216406	0.382703738	-0.515159642	-1.18314582	-2.287952434
64207	5.454491821	4.951371568	5.316971483	4.460802942	4.156929923	4.625178632	4.662155532	5.017300827	4.884440008	4.055856254	4.776969754
64208	3.494108324	4.316115575	3.604660139	4.111771037	3.348846131	2.260410322	4.407660364	4.265203916	5.159857671	2.88590269	4.69676416
6421	-1.690764799	-2.923784149	-1.671059958	-1.423166062	0.001391158	-0.45246591	0.33320209	-1.009076557	-0.257448505	0.875163517	-0.289911245
64210	2.626837109	2.663391122	2.248463888	2.778877134	2.61866271	1.811672917	2.391361592	2.241869728	2.833551358	2.461536487	2.339439489
64211	-0.621753765	-4.212639448	-1.533881718	-5.189298459	0.301748797	-1.723804946	-2.233504431	-1.703772423	-2.998199293	-0.305925417	-1.397869353
64215	0.355041313	2.640290409	0.774295697	1.893697964	-2.327593376	-1.015746894	-3.132284486	1.057961588	0.830398246	-0.871800199	-1.553547986
64216	-1.339550725	-2.626710999	-2.174983625	-4.016761368	-1.113182362	-1.427216903	-3.420710283	-4.244150398	-2.373356319	-1.951567922	-3.876441091
64218	-0.515283476	0.545047513	2.239738163	1.636745087	1.811119095	-0.501533818	0.819942565	-0.417545964	0.80006044	1.597972538	0.530451523
64219	3.178834822	3.413698268	3.777242874	3.389913514	2.022897938	2.393603077	3.401309066	3.651942206	3.506925099	1.892305667	3.813524255
6422	0.518594933	0.260910882	0.483838006	-0.836805877	-2.43163648	-2.532706823	-1.841287453	-1.601172071	-1.24631027	-0.551760473	0.864169445
64220	1.814144499	-1.720009513	1.422899719	-1.543572145	-1.002223434	-1.751406599	-2.177589863	1.638583771	0.992327483	-0.168694347	0.229213223
64221	1.671141448	0.568094927	0.635101643	0.298280346	-0.223135704	0.696688815	0.319558915	0.986999159	1.171183879	-0.342290952	-0.716075328
64222	-0.647295934	-1.718264462	1.173475418	0.44884816	0.409906958	0.487250131	0.118307095	-0.983203932	-0.455539754	-1.747273386	-2.103465103
64223	1.708672659	1.348682993	2.794542381	3.006878142	1.649655205	1.689999332	3.293134448	2.263071786	1.680942513	2.062129425	2.596191637
642236	1.250999429	0.586738507	-0.637499358	1.251962033	1.108177433	1.713327498	0.10149922	-1.160485297	-1.024766657	0.557201776	0.062855884
642236 /// 100289097	0.278511614	-0.601854525	-0.605147125	0.200035731	-0.781964744	-2.042465874	0.799116668	-1.650414227	0.412146507	0.889782147	0.192992994
64224	1.281957799	-1.390547741	-0.478792169	-0.303363285	-0.705629505	-1.415680249	-1.753706164	1.029420809	0.990197999	1.41661445	2.402643418
64225	0.52250596	-2.084903436	-0.972433469	0.520401825	-2.13186188	-0.389770022	-1.088579308	-2.733996873	-0.584512535	-0.988139261	-2.645019414
642273	-1.182433106	0.842797555	-1.439214184	-2.844312458	-1.645267049	-2.071436944	-0.230897912	-0.331837729	-0.462554307	-1.974539371	-1.452619097
642280	0.10962093	0.530847433	-0.029117419	0.813794839	0.120851538	-0.434117412	0.087411447	-0.238287666	-1.959520069	1.119925407	0.147884947
6423	0.97556722	-1.03584199	-0.02338568	-0.02164085	-1.561447196	-0.073774501	-1.767970461	-0.375490932	1.336310466	-2.15110956	0.228111189
64231	-0.969814163	-1.079866945	-0.868201969	-3.589126665	-2.240439982	-2.036741163	-4.008451739	-1.560125638	-3.009757583	-3.429392039	-3.855373357
64232	-1.837476787	-3.067336458	-0.327589944	-2.379890456	-2.201890488	-1.77973436	-0.946738533	-1.645104219	-2.790286039	-1.388642066	-2.120216783
642345	-1.412588416	-3.742937799	-1.948903608	-4.005815163	-2.819699539	-1.053537493	-1.818468048	-3.355749779	-2.67587732	1.092392589	-2.600484267
64236	-1.747629238	-2.693870742	-3.215318901	-2.954677948	-0.398340294	-1.665517896	-0.977270745	-2.839129584	-2.464740171	-1.501784495	-1.245115112
642394	0.763020447	-1.618299422	1.352225817	0.389861683	0.826783107	0.487286235	2.083858977	1.417125281	-0.301980958	1.098195965	0.772305773
6424	-2.172517564	-1.337247395	1.66075003	-1.238112776	-1.659575315	-0.71496862	0.923476956	-1.889405061	-1.945403556	-0.291792413	0.668599506
64240	0.413816399	-1.476347497	0.041268372	0.012110277	-2.523331232	-0.399781278	-2.73033894	-0.261646016	-0.643909584	-2.278401417	-2.751139495
64241	-0.629339744	-0.411491835	-2.826917911	-0.194675116	-1.820924428	-2.2227755	-2.124528717	-1.197754265	-2.489760764	1.027178697	-1.98183144
642426	-2.84827059	-1.044046731	-2.196980261	-2.530866849	-2.020319391	-1.42424798	-0.816436616	-2.198146888	-0.177124167	-0.521687413	-1.991793717
642475	-1.476840632	-1.757765684	0.411322746	-0.876674771	-0.935020504	0.212402123	-1.803389513	0.31759726	-0.934880586	-0.734512887	-1.128069605
642477 /// 100653149 /// 102725127	-2.404322885	-2.080080064	0.168208091	-0.823448929	-1.106634376	-0.650961519	-1.731835774	-2.632246675	-1.416320128	0.420702023	-1.321706689
6425	-0.354089454	-1.084923462	-2.329194329	-1.22122654	-1.654238214	-1.640254031	1.008546694	-1.18386956	-1.522037385	-2.314939503	-1.77474966
642517	-0.436921614	-1.406741572	-1.78459209	-0.166459848	0.435064101	-0.180312989	-0.282047909	-1.884982224	-1.992715492	-1.326734289	-1.738022604
642533	-1.318136885	0.477072748	-0.073133878	-0.396290263	-0.952741999	-1.876547988	0.746776658	0.924184349	2.457047264	0.355062895	2.24811774
642559	-3.006866138	-4.277690442	-2.985514062	-3.647975515	-3.441118769	-2.774105037	-3.669510968	-4.328528541	-2.330693126	-3.354210728	-2.542297522
642587	0.41925819	-0.284259873	-1.101220996	-1.729283586	-2.008015561	-0.485102078	0.079609087	1.392629563	-1.83625024	0.171554846	-1.627233425
642597	1.426289436	1.601900546	1.608717305	-0.644617986	-2.133708271	1.156698778	2.208513598	2.971552386	2.362623235	2.016693876	0.641090384
6426	-0.333618254	-0.698571982	-0.556290761	1.130605406	-2.0173085	-0.569079266	1.207772499	-1.495603779	-0.299517647	1.772959895	1.024620425
642620	0.53246148	-2.128600222	0.998448963	-1.28348189	-1.014091516	-0.727836407	-2.026189151	-0.630981478	0.077176914	-1.298887304	-1.66399933
642633	-0.178985935	0.334857628	-0.670354428	-1.541131024	-0.164847758	-1.515550206	-0.280334434	-0.059882769	-2.613223509	-1.761661664	1.237301972
642636	-0.805940687	0.607385259	-2.577527799	-4.15130646	-1.212687528	-1.773502232	-1.817081843	0.382525812	-0.664647197	-2.231866186	-2.935881127
642691	-0.186365778	1.067828674	0.984439784	2.10790482	-0.259366649	0.599878713	1.817382689	1.084148681	2.046480607	0.307311684	1.281058428
642696	-0.269371637	-1.052599626	-2.704371857	-1.839965042	-1.457004787	-0.792759262	-1.940823036	-1.120251461	-2.800548803	-1.650148966	-0.955240135
6427 /// 693221	2.88149056	3.444203874	2.917049708	3.382429933	2.841213781	4.092967717	3.932962359	4.096673272	4.03688707	2.373946938	3.233802051
642757	-1.207036609	-2.479196142	0.836176156	-1.419737397	0.01016592	-1.905090258	0.324220556	-2.184180011	0.0068505	-2.568329982	-0.850750683
642776	-2.581841852	-1.910185883	-2.503752644	-2.002273945	0.487602542	-1.569843973	-1.750948249	-3.1005956	-3.154038843	0.358040687	-2.084343457
6428	0.096390566	-1.295159947	-2.678499637	-2.790631631	-3.622138847	-2.035951076	-3.349088962	-2.311173291	-1.27942703	-2.404030732	-1.266632381
64282	2.894789775	3.66953934	3.455869055	3.163691858	2.208576861	2.56775762	3.301580272	2.899962175	2.447678818	2.704797465	3.257872703
642826	2.531883174	1.430094208	1.583908268	0.986822885	1.127969525	2.091680149	2.829156742	0.934976108	1.861504059	1.470113207	1.901119844
64283	-0.120460452	-2.20970886	-1.608958046	-3.381573986	-0.469694452	-2.883961332	-3.172547371	0.529702909	-2.663120005	-2.685391441	-2.752352497
64284	-2.136422713	-0.938326567	0.389279852	0.383328792	-0.225148435	-1.316757968	-0.235872303	1.493874621	-0.08169425	-1.463966023	-2.101527375
64285	1.562252537	0.722533934	0.0282939	1.965794733	1.53560662	1.347518855	-0.434812628	1.525864597	1.768963074	0.782159724	-0.818611618
642852	-0.320125648	2.689523367	1.726005673	-0.829231244	-1.336688432	-1.937564227	2.736875716	1.186759937	-1.042713332	-1.915291608	-0.159684329
642864	1.813997573	-1.281460465	1.282551901	0.896522618	0.621137742	0.709179674	1.964583125	0.371626102	0.681346254	1.294658306	1.392720999
64288	2.537645173	2.578016366	1.194129048	1.883668711	2.491871848	2.830447674	2.481610965	2.39458536	2.436013182	1.078309118	2.503819486
6429	-1.704080559	-1.205483933	-0.668071602	-0.476035105	0.318419141	0.218355097	0.403101886	-0.372038536	-1.345954316	0.653495889	1.24992512
642924	-0.528780941	-0.082415013	1.685577907	0.381121371	0.761638557	1.066301736	-0.969259637	0.731091856	1.155462608	1.604849544	-0.226396785
642938	2.121322319	4.432677767	3.536669663	3.479430843	2.702079271	1.275417645	3.269332989	3.771458145	4.399757227	2.868789987	3.594093869
642946	0.211612078	0.22629402	1.410448288	2.345559936	2.138680706	1.316887072	0.153074866	2.849994015	0.708302448	1.211418684	-0.265836069
642976	-0.281272754	-2.351099526	-3.396433997	-0.291325312	0.154200775	-0.522632302	-0.92583636	0.995107954	-0.435126407	-0.757226856	0.182881921
642980	-1.534763428	-2.647752426	-3.136079716	-4.216200923	-0.386925626	-1.540401069	-2.96530766	-2.396421083	-2.720106172	-0.672457028	-1.873760766
642987	-0.402745974	-2.670028642	-2.443613523	-0.035644561	-2.452959734	-0.55306705	-2.150815428	-1.573178398	-0.534682919	-1.481157153	-2.716617797
643	0.446368342	-0.754818453	-2.05982924	-3.001960725	-3.278115315	-1.860117422	-2.645951651	-1.25724363	-2.009875252	-2.634272274	-0.859460074
6430	1.133609961	-2.234515427	0.000790028	-3.562920619	0.365444386	-0.82211903	-0.131659447	-2.118787951	0.493318519	-1.845776815	1.020328647
643008	1.696887733	0.31811753	-2.511746207	-0.404266411	-0.036968424	-0.409401702	0.818440094	-2.526727508	-1.432622152	-1.884456143	-1.139165497
643037	-5.888049633	-7.111535869	-5.164578747	-6.251856548	-4.724528806	-3.399648852	-6.530933757	-7.150535654	-5.514134169	-3.859024839	-5.401678277
643072	0.285704508	1.776535736	-1.186934059	-0.206857012	-0.846100575	-0.284828219	-1.964723064	-0.18127512	-0.021862984	1.140360906	1.638238046
643085	-1.059097226	-0.498248997	-2.306831692	-3.285236668	0.26909577	-2.271414832	-0.463372556	0.58877972	-2.593604833	0.503821942	-0.291427231
6431	-1.76259411	-0.887537217	-2.552976219	-2.772807788	-2.239574029	0.31993521	-1.036411876	1.0820143	-0.398031669	-0.939216755	-1.824294391
643155	1.709219475	2.095713685	1.236239373	2.194220445	1.57414106	2.130748511	2.466845683	1.003002787	1.037423234	-0.851843488	1.626367106
643160	1.029122139	0.296065042	0.726083234	-2.652955683	0.358662801	-1.63202075	-2.105624607	-0.06261519	-2.346234814	-1.915990338	-0.444662861
64318	2.157430908	3.381176565	3.177875549	2.988811908	2.214068226	1.768816088	3.572396151	3.37835129	2.900813858	1.894042152	3.4248952
643180 /// 643253	1.00440914	1.867324546	2.573488085	0.711105257	0.475358332	0.710682369	2.427800612	0.330600107	2.56340146	1.882528551	1.719012128
64319	-1.128985195	-2.687010372	-1.474179295	-3.733783775	-1.407650376	-2.788247058	-3.210825177	-2.298882718	-1.890669396	-2.06638358	0.109115319
6432	-1.312148998	-1.628954041	1.134436807	-0.317288429	-0.372203611	0.312777556	-1.796375193	1.41236468	1.603359203	0.006325823	0.500636671
64320	-1.599182388	-1.604341167	1.320991186	-2.367134227	-1.966909463	-0.06813315	1.290216717	-1.114487414	1.368484695	-0.890865239	1.188709152
643201	-1.889875709	-2.464438797	-3.147162241	-1.065743286	-0.407180858	-2.152981067	-0.830447687	-1.992799212	-2.092667213	0.493219896	-0.004404347
64321	0.246565193	-1.249416218	-2.351903888	-2.358880258	0.503960738	-0.05048686	0.346529674	0.495270594	-0.260720516	0.11362876	-1.594045918
643210	-1.386184815	-2.89236484	-1.872187424	-3.867912253	-1.943562114	-2.591428367	-1.827252908	1.858705406	-2.696139586	-1.098327505	-2.706644009
643224	1.567505998	-2.444732943	-0.080268336	1.191049969	0.947534	-0.800749163	0.441009388	-1.705593212	1.171003492	-1.163789116	0.269685803
643236	0.093574812	1.003388878	-1.579846312	-1.204752288	0.477325845	-1.308937291	0.911485271	-1.878552792	-1.91284039	-0.010089657	0.970087907
64324	-1.550358385	-0.125820363	0.258396377	-1.974822064	1.080405739	-1.189066241	0.409441926	-1.138652451	-1.771667177	0.349174886	-0.039820092
643246	-1.861651993	-2.270266391	-2.307662428	-2.72807855	0.305684604	-2.317559035	-1.640827781	-2.585450569	-1.530323184	-3.420281505	-0.202101997
64326	-1.466707111	-1.625075278	-0.974498265	-1.659606869	-2.257576001	1.03991736	-1.894893199	-2.37241087	-1.883387611	-0.405667129	-1.142138273
64327	-1.485624013	-0.029564567	-0.921833401	1.443584877	1.058293495	0.21901555	0.963304615	1.092104419	-0.556967081	1.599557028	0.668686849
64328	-2.066121394	-2.721933426	-2.090420684	-1.085335589	-0.103683077	-0.843487322	1.420355717	-1.016184298	-0.504017667	-3.253744957	0.54553588
6433	0.798105971	1.06134436	0.281130394	2.080728672	0.682131032	2.376650828	2.078835512	0.727066802	1.583980321	-0.532991441	1.89934882
643314	0.844584035	1.702007034	-0.00603652	0.26046162	0.968997773	1.5204424	-0.182106041	-0.430636819	-1.770757545	-1.114940431	-1.985330314
64332	-1.859962825	-2.732021134	-1.901423291	-2.217660683	-2.565668659	-3.051333831	-1.810800029	-2.802299264	-3.74077744	-3.766742865	-2.421120007
64333	-1.493909735	0.37098766	0.858783437	0.785798796	0.15016953	1.264458594	1.624112369	1.732423226	0.792839638	-0.210252358	-1.843174269
643332	-2.111460075	-2.6175259	-0.390059745	-2.309552408	-0.114700404	-0.035119089	-0.905839643	-0.878330403	-1.872772581	-0.26971732	-2.631561552
643338	1.061275676	-1.702657412	-2.357516778	-0.696106398	-0.254642138	-0.587017762	0.49750107	0.971441111	0.853511582	-1.878895822	-0.739333166
643355	2.144955917	0.880664269	1.214373221	0.693967285	1.261382616	0.759966671	1.117132377	0.216661729	-0.731598719	0.893093839	0.866797269
643365	-1.725244921	-3.738110953	-2.592664922	-1.894592124	-2.039765344	-0.322230318	-2.342812917	0.009396052	-1.203694227	-1.243941229	-4.628870241
643376	-3.498879398	-3.724473327	-3.94031858	-3.69927546	-4.496137175	-2.913367702	-4.112953163	-3.841305042	-3.656450721	-1.688586939	-3.329952364
643382	-0.129376525	-0.145164346	1.390199843	-2.087505694	-1.040191162	-1.232572532	-1.260895025	-1.050349505	-0.317829963	-0.2718267	-1.479294433
6434	0.582854285	-1.353234715	-0.792639169	-0.902141994	0.073054577	-0.739196437	0.623243388	-0.787768871	0.754924205	-0.062910424	0.886152229
643401	0.068234298	-1.267130069	-0.21094613	-1.88288744	-2.600161054	0.123066743	-1.594564354	-3.064398782	-0.24040015	-1.436320515	-2.234630104
64342	-1.113683409	1.506771427	1.456904732	1.751135302	1.9650003	1.249218374	1.982585996	1.687372673	-1.204866284	-1.634197491	0.097110608
64343	-0.123794055	-1.6472305	0.087444791	1.179810914	-1.520363298	0.111850698	0.339240187	-0.839574849	-0.796626225	-0.693695593	-1.755556932
64344	-1.493514983	-1.634226911	-1.029204767	0.369744174	-0.182403691	-0.68296424	-0.288527794	-0.337284243	-2.061408719	0.029288616	0.47137017
643529	1.71156623	2.151044069	2.241311085	1.261004435	2.405519301	1.671352964	2.452996099	1.47546531	2.153100105	2.674670718	1.816591235
643549	0.462979052	-0.893369797	-0.276597363	-0.04752263	0.011798335	0.747067126	-1.63038845	0.863454736	-0.977736646	1.29701612	-0.23574094
64359	3.881191336	2.915133469	3.577594422	3.03552394	2.43780035	3.154965106	2.818249339	3.118938419	3.509159754	2.964842724	3.005414395
643616	-3.047505808	-3.353826166	-2.144984054	-1.850483144	-0.815367465	-2.898415038	-2.080148416	-2.449239046	-2.984303348	-2.395357018	-2.421299701
643641	-1.017042234	-1.108451075	0.445760594	-0.676663474	0.287491253	-0.275069584	0.44508179	0.048116887	0.771291116	-0.665629284	-0.960813759
643648 /// 101927827	-0.092155056	-0.725437116	-2.116856388	-1.586438111	-0.882876757	-0.107446127	0.631908115	-2.052709701	-1.289241663	-1.642354417	-0.958750859
643650	-3.392439784	-2.203056404	-0.537757083	-2.505500528	-1.576280276	-2.47054979	-3.473756141	0.231649174	-2.813643278	-1.002477797	-2.411345329
643659	-1.35264711	-2.711867637	-0.853646584	-0.876462205	-2.888646854	-1.564732636	-1.63521509	-1.778786717	-1.736857514	-1.084803163	-1.217371654
643677	-1.882657004	-2.370682574	-2.663281974	-1.564224639	-0.968423839	-0.767368581	-1.446161697	-0.65849176	-3.31047043	-0.166921143	0.972311459
643699	5.252730313	5.916168515	5.683829944	5.801367076	5.173458865	4.437930634	5.699909259	6.130898768	5.985683384	4.894327173	5.737855379
643711	-0.573677141	-2.239731915	-2.154624033	-3.792041923	-1.904276608	-2.142580692	-2.672465381	-2.783955049	0.228794364	-2.390637958	-0.212707321
643714	-2.028772646	-3.173818934	-0.689558643	0.802446162	0.357280145	0.185623063	-0.232283948	-2.34466811	-0.786487682	-1.663973524	-0.690922277
643733	-0.504610636	-1.870048857	-2.609001676	-5.180738588	-1.918694989	-3.162826196	-3.753263613	-1.070284482	-2.657135087	-1.253182372	-1.194742957
64374	3.01903536	2.968441193	3.628339231	3.144456692	1.686331205	1.986795774	3.105622309	3.151356912	3.405134474	2.824401168	3.108001263
643749	-2.201127648	-1.03239289	0.540003509	1.125040467	-2.118234604	-1.316440916	-2.63957728	-0.506181502	-2.442318629	-1.091956921	-1.250572041
64375	-1.235473271	1.090639541	1.555281507	1.401811613	-1.471860468	-1.448898803	-0.162048523	-1.330742578	-0.877096893	-0.489181037	-1.646546007
64376	-0.29267082	-0.209266091	-0.179035096	-3.742973543	-1.026418748	-0.232897269	-1.861548371	-1.47231321	-0.506862392	-0.492114574	0.904822477
643763	1.777617237	0.265002921	-0.588484308	1.696329741	0.221776964	1.607030636	1.717133687	-1.252586831	0.782422972	0.957361718	-2.435902161
64377	1.292980026	2.263101545	0.800337576	1.798763068	0.236767726	-0.100637457	1.607895198	1.677369939	0.347066357	1.934641353	2.159196191
643783	-1.755151202	-1.32896914	-2.979585057	-1.066309014	-1.270544712	-2.019396665	-3.00563212	-0.447713568	0.574798377	0.18217459	0.088188648
643827	1.913745836	1.953000875	1.656062554	1.478959287	1.150518033	1.959252721	-0.145182178	1.10173722	2.074637371	2.173311788	0.362487907
643836	-2.325103232	0.630227364	1.918858244	1.71156835	1.037557607	0.655663181	1.65168693	1.002988879	1.642831011	1.185391053	0.682082786
643837	0.880390494	-1.445273016	1.229443983	0.960462026	-2.114282117	-0.421012816	0.936421041	1.325452893	0.63539977	-1.429412456	0.544634408
643854 /// 100128553 /// 100142659	-1.203347166	-0.172813323	0.546728188	-0.759490767	1.371416396	1.54338705	-2.056964755	-0.985417189	-0.680248495	-0.45174199	-1.169166551
64386	-0.192079554	-1.890227629	0.582471474	0.031504305	-1.358610046	-0.50103034	-2.491848917	0.264144034	-0.372569393	0.121161137	-2.116756421
643866	-1.313931046	0.102741128	-1.820550239	-1.227303194	0.501518367	0.960043571	-1.172748933	-1.073181753	0.470093481	0.304457116	-1.371513876
64388	-0.627419903	2.335339388	0.232955586	-0.938254581	0.153054118	-1.435439305	1.614371708	0.381679176	2.734249324	1.002788842	1.861476864
6439	1.201714913	0.486292987	0.155221819	1.37886892	1.84021895	-1.468020719	-1.809019351	-0.351567354	-1.450600629	0.081544849	-1.427433666
643911	0.891347154	0.8732437	1.313306125	0.544058885	-1.806693298	-1.01260587	-2.417238161	-2.191506584	0.460251949	-2.053743425	-1.984119512
64393	-2.629502487	-3.87292455	-2.428168621	-0.2307935	-1.999871399	-0.373013939	-1.209195157	0.035691839	0.010567827	-0.205913808	-1.780747137
64395	2.054544802	2.750997375	1.433008328	2.23707457	1.846352441	-0.252359849	2.875915275	2.628365829	3.093106058	1.283056228	2.185443256
64395 /// 64396	-1.187238224	1.745745319	0.794745228	-0.484668821	-0.477719047	0.835227979	0.306547024	0.799316391	1.666990493	0.276336252	2.02031139
64397	-3.221438913	-2.558529742	-1.410772358	-2.114691264	-1.679889972	-0.119193194	-1.017191066	-0.627290643	-2.218856409	-1.669425173	-2.158676659
643977	1.583879446	0.708817567	0.014692602	1.3977692	1.049794128	-2.317439787	-1.185180941	0.086455638	-0.429194387	-0.540371392	0.883322906
64398	-0.285341388	1.312090463	1.63532857	0.528463019	1.910905839	0.035531149	1.270264483	0.263615594	1.802595333	0.558295614	0.393052518
643988	3.271974446	3.114253894	3.381042559	3.220320003	2.96366043	2.911335602	3.271295208	3.715216959	3.14427305	3.186311615	2.999488305
64399	-1.337602801	-1.229122151	1.731769677	-0.326513217	1.947690886	1.349542274	1.231897642	-1.545214376	0.930380479	1.551759956	-0.170263233
644	-3.374708915	-2.887128312	-3.610523118	-3.910413737	-2.169088349	-2.288235964	-2.131812891	-4.111302865	-3.84018582	-2.383239442	-2.190551917
6440	1.159027188	-0.914123349	2.073192247	0.528172498	-2.271837636	-0.455123487	1.98270661	1.604083535	1.272387111	0.23763474	0.60442617
64400	1.940684764	3.13943596	3.423368883	2.912892954	2.17875133	1.874495752	4.001893144	3.68165001	4.240917091	1.72390355	4.016086555
64403	0.528420604	0.584909337	2.904795418	2.516165257	1.073702816	0.362668765	3.017826072	0.801133038	2.154564221	2.476885269	0.329112409
64405	2.520569282	3.835250789	3.692172203	3.500700909	2.986558926	2.39255056	2.973911265	3.665016665	3.636121302	2.527693242	3.58272006
64407	-1.390160191	-3.204245244	-1.243447146	-3.755105674	-2.240643435	-2.580584951	-2.88716377	-2.330902151	-1.021100759	-3.355397895	-0.556918625
64409	2.427413335	3.107473286	3.201836896	3.34235083	2.005063146	1.056208871	2.886265516	3.473290421	2.740787147	0.432176891	3.55754761
644090	0.207191754	-0.987269959	-2.829424841	-2.736914767	-1.227117737	-1.19013864	-1.776061014	-2.693726691	-0.386782504	-1.541682026	0.484010516
644096	-0.166626333	2.138019938	2.566188726	0.080432721	-1.145951041	-1.157875705	1.233221918	2.530856035	2.01400685	1.555648098	2.198250405
6441	-1.466183841	-3.470992407	-2.326719924	-4.933475928	-2.792715292	-1.624203669	-3.753152567	-2.049273888	-3.273598437	-2.396824974	-1.403417459
64410	-1.132069482	-1.389660695	-2.113450869	-2.913995272	-1.202896423	-0.292594977	-5.007385615	-3.070974945	-3.142243862	0.878411576	-3.172568012
64411	0.920350479	0.29940024	-2.147747887	-1.680650796	-2.076457074	-1.326224801	-2.384650099	0.150811529	-0.270026771	-2.414572589	0.562732032
64412	-1.172795778	-2.109900566	-0.599594373	-2.486739621	-1.829057587	0.88693493	-0.746748725	-0.456215336	0.181226481	-1.575920242	-0.645099063
644128	-1.128844624	-2.474993093	-0.498232536	-3.314942503	-1.998959798	-1.601634373	-3.001587942	-2.006653602	-2.675578991	-1.21413757	-0.067534058
644135	-0.17126041	-4.089480341	-2.070207291	-1.928254879	-1.422667374	-2.240685935	-1.717500728	-0.626370963	0.40366282	-2.533550124	-1.942563953
644139	4.827073958	-0.022854948	1.522905565	2.263348082	2.254799237	0.514830929	2.414039059	1.970856192	1.237195299	1.834656753	0.805817905
644150	2.176673899	-1.010470017	-1.044474578	-0.718389514	-0.255122254	-0.643458328	0.956382438	-1.439005989	0.679116115	1.901080679	-1.376182158
644165	-0.804433742	-0.042562833	1.830138597	1.380898993	0.59313175	1.794107966	1.952025226	1.513512073	1.276446093	0.465941216	-0.115105941
64417	0.037389367	0.529097504	-2.597201529	-1.361180695	-1.111483853	-0.73371825	-2.489711289	-2.414984896	-0.714314688	-2.375217795	-0.898612244
64418	-2.26790839	-1.414382125	0.131500144	-2.466279877	-3.479708423	-2.239473076	-2.621867918	-2.620092709	0.183501206	-2.559191842	-0.731400406
