"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Control_155_Whole_Transcriptome","Control_159_Whole_Transcriptome","Control_170_Whole_Transcriptome","Control_2303_Whole_Transcriptome","Control_155_Nucleus","Control_159_Nucleus","Control_170_Nucleus","Control_2303_Nucleus","hgnc_symbol"
"ENSG00000140743",369.773079676775,0.836993356104487,0.251049631400454,3.33397564232781,0.000856141546620636,0.0175587562153251,323.135373060348,258.85261465129,367.041657332129,525.772933704039,294.167188876189,275.811978097194,337.422907089287,575.979984603726,"CDR2"
"ENSG00000163808",75.7469639419921,-1.53253676779321,0.460110459934824,-3.33080184269294,0.000865962225918436,0.0177330554751817,43.5688143452155,101.393881315021,90.80656387219,21.2307360403056,74.98379324295,152.950278762989,102.13882592973,18.9028180275354,"KIF15"
"ENSG00000164611",214.228921819041,-1.14680498524143,0.344696152530713,-3.32700256971754,0.000877855639504029,0.0179218838548973,198.782715450046,342.35345808719,267.078129035853,67.4388085986178,186.017487083472,382.375696907473,164.151684529923,105.633394859757,"PTTG1"
"ENSG00000109861",1114.58770509169,-0.843655469303522,0.253637607828385,-3.32622388504133,0.000880311893204257,0.0179447164491621,2080.41088498404,268.395568186821,647.092152635438,1021.57306358647,2489.60613526833,330.347528311866,532.581020919307,1546.69528684128,"CTSC"
"ENSG00000134986",6111.63233452292,0.909549603318243,0.273601157763402,3.32436313776413,0.000886207191167502,0.018037476563171,5953.49694354725,6213.6556208229,4650.21176669853,7620.58537164381,4514.16855282798,4538.98757591314,3698.88462474094,11703.0682199888,"NREP"
"ENSG00000120594",36.0992746683355,1.69892037432559,0.511543180869773,3.32116708395356,0.000896418553694046,0.0182176697889367,22.6920908047997,3.57860757582428,17.5508484794989,77.4297432058205,34.6079045736693,5.0147632381308,20.0629836647684,107.857255804173,"PLXDC2"
"ENSG00000164692",156747.639515206,0.806637394860825,0.24291569429934,3.32064750771855,0.000898088864420821,0.0182240029326422,102728.002756961,153784.696225089,180891.253715614,185690.261742642,132788.366855133,120848.8987395,151039.612751194,226210.023335516,"COL1A2"
"ENSG00000149380",117.490639469613,1.24227754823869,0.374399685807471,3.31805179152183,0.000906476747384851,0.018366423886213,73.5223742075511,67.9935439406614,165.588440002229,124.886682590033,70.6578051712414,86.5046658577563,129.497440018051,221.274163969385,"P4HA3"
"ENSG00000097021",303.920404529997,-0.974449804835031,0.294001621941059,-3.31443683338042,0.000918279248599963,0.01857749556783,294.997180462396,460.447508089391,409.774157977866,117.393481634631,261.001280326422,410.583740121959,313.712108212742,163.453779414571,"ACOT7"
"ENSG00000162631",56.9711363841102,1.48564949295934,0.448719198600037,3.31086679062192,0.000930074721224432,0.0187877895117218,22.6920908047997,16.70016868718,103.778930139646,81.1763436835215,34.6079045736693,17.5516713334578,100.314918323842,78.9470635267655,"NTNG1"
"ENSG00000133816",1410.93536607053,0.918532229022036,0.277573458609733,3.30915006651803,0.000935796645349644,0.0188749479760523,925.837304835828,777.750713145811,1703.95846324874,2662.5840728195,1357.63925650457,631.233322599714,1488.30860640464,1740.17118900546,"MICAL2"
"ENSG00000168994",1224.62202748261,0.821176854883511,0.248228043879815,3.30815504182558,0.000939128022406075,0.0189136999467458,1244.43425973522,1209.56936062861,1543.71158582723,1690.96568226905,677.738131234356,921.462745006534,955.727585485331,1553.36686967453,"PXDC1"
"ENSG00000121716",28.7569076331621,2.02442199502422,0.612124372366584,3.30720697690477,0.000942312394648864,0.0189493795343706,12.7075708506878,7.15721515164857,18.3139288481728,78.6786100317208,20.1879443346404,13.7905989048597,29.1825216942086,50.0368712493584,"PILRB"
"ENSG00000119471",489.344018187697,-0.837105674527533,0.253257498902433,-3.30535395064463,0.000948565262493011,0.0190465656673933,485.610743222714,584.5059040513,465.479024891058,238.533563746963,592.660365824086,651.292375552238,525.285390495754,371.38477771746,"HSDL2"
"ENSG00000164112",28.7060910393895,2.49486128423237,0.755604232873628,3.30180956602665,0.000960632660684633,0.0192600386812601,5.44610179315193,57.2577212131885,50.3633043324751,17.4841355626046,2.88399204780577,47.6402507622426,21.8868912706564,26.6863313329912,"TMEM155"
"ENSG00000107562",5760.92434984448,-0.734648548139889,0.222751319450197,-3.29806597758063,0.000973532562256968,0.0194895406829145,3581.71961262959,11035.2328946502,6570.88505465065,2090.60306655715,3831.38343550997,11475.6588250576,5137.9477257866,2363.96418391413,"CXCL12"
"ENSG00000075340",30.4917834137656,-2.43350183195014,0.738072181196123,-3.29710547822897,0.000976868075347218,0.0195271706328349,24.5074580691837,1.19286919194143,57.2310276505399,4.99546730360132,31.7239125258635,5.64160864289715,113.082271565058,5.55965236103982,"ADD2"
"ENSG00000114107",19.5618371133283,-2.71307641457028,0.823157172970978,-3.29593971073364,0.000980930636260113,0.0195792003335668,36.3073452876795,11.9286919194143,23.6554914288898,4.99546730360132,25.2349304183005,22.5664345715886,27.3586140883205,4.44772188883186,"CEP70"
"ENSG00000154380",1905.598002384,0.751507642093722,0.2280599447765,3.29521978456236,0.000983447301205423,0.0196002654547821,1638.36895610654,1498.24370507843,1687.93377550659,2620.12260073889,1597.01059647245,1259.3324181756,2113.90891522423,2829.86305176927,"ENAH"
"ENSG00000183856",384.656627373437,-1.06648805092462,0.323883076118933,-3.2928180864041,0.000991886285636068,0.0197391257407071,190.613562760318,609.55615708207,461.663623047688,141.121951326737,287.678206768626,802.362118100928,499.750684013322,84.5067158878053,"IQGAP3"
"ENSG00000129467",30.5083963785807,-1.95298341152381,0.59336164185195,-3.29138804023179,0.000996942915400608,0.0197650996289383,50.8302834027514,20.2787762630043,28.233973640933,13.7375350849036,58.4008389680669,32.5959610478502,25.5347064824325,14.4550961387035,"ADCY4"
"ENSG00000198265",387.90031429277,1.27740714010399,0.38812190781054,3.29125234725877,0.000997423962125898,0.0197650996289383,233.274693473341,294.638690409533,240.370316132268,818.007770964716,275.421240565451,278.319359716259,561.763542613515,401.406900467075,"HELZ"
"ENSG00000169299",239.823779251661,-0.940654192136811,0.286023869830239,-3.28872619161159,0.00100641879675129,0.0199101700897125,224.197857151421,239.766707580227,324.309156686393,119.891215286432,290.562198816431,238.201253811213,333.775091877511,147.886752803659,"PGM2"
"ENSG00000101335",1440.52952018544,0.730734598193408,0.222616394356231,3.28248330634665,0.00102897077991246,0.0203263403107007,1067.43595145778,1678.36695306159,1770.34645532337,1677.22814718414,886.827554700275,1604.09739079709,1287.67876975695,1552.25493920232,"MYL9"
"ENSG00000157456",212.750647482862,-1.01842277214064,0.310614456957801,-3.27873590339357,0.00104273170420944,0.0205678828655312,163.383053794558,308.95312071283,239.607235763594,91.1672782907241,183.854493047618,412.464276336258,222.51672791834,80.0589939989735,"CCNB2"
"ENSG00000105376",14.1228678686369,-2.91208428473891,0.888604518347459,-3.27714323370145,0.001048631588321,0.0206538847197498,45.3841816095994,9.54295353553142,6.86772331806479,6.24433412950165,26.6769264422034,11.2832172857943,3.64781521177607,3.33579141662389,"ICAM5"
"ENSG00000164647",433.321669123533,-0.823360801846089,0.25132911035285,-3.27602640494029,0.00105278717492708,0.0207053289989691,511.02588492409,299.410167177298,412.826479452561,278.497302175774,709.46204376022,393.032068788501,448.681271048457,413.638135661363,"STEAP1"
"ENSG00000133424",127.586213118409,1.05548953165512,0.322338877673148,3.27447169660182,0.00105859743131181,0.0207727419304613,100.752883173311,114.515442426377,132.012903780579,222.298295010259,91.5667475178332,82.7435934291582,96.6671031120659,180.13273649769,"LARGE1"
"ENSG00000143850",15.6589352492445,-3.28934041655337,1.00459931538957,-3.27428096571797,0.00105931227021811,0.0207727419304613,20.8767235404157,8.35008434359,29.7601343782807,3.74660047770099,25.2349304183005,10.6563718810279,25.5347064824325,1.11193047220796,"PLEKHA6"
"ENSG00000173546",205.180686951431,-1.07673085252389,0.328987947403139,-3.27285805155797,0.00106465930989375,0.020847117260737,145.229381150718,417.5042171795,214.425583597356,88.6695446389234,166.550540760783,307.154248335511,240.755803977221,61.1561759714381,"CSPG4"
"ENSG00000161281",135.507839925053,1.18153758829414,0.361266259842137,3.27054507888569,0.00107340432723857,0.020987714637392,88.0453123226229,155.072994952386,210.610181753987,151.11288593394,42.5388827051351,157.338196596354,145.912608471043,133.431656664956,"COX7A1"
"ENSG00000011347",26.5899191580831,-2.10096650781122,0.642802040779378,-3.26845027633059,0.00108138176653036,0.0211129164985033,61.7224869890552,3.57860757582428,20.6031699541944,16.2352687367043,55.5168469202611,5.64160864289715,38.3020597236488,11.1193047220796,"SYT7"
"ENSG00000111424",859.966317776847,0.747267363683467,0.228680683688821,3.26773276880839,0.00108412676683664,0.0211357446563661,677.131989615224,554.684174252764,922.564165726703,1091.50960583689,784.44583700317,605.532661004294,877.299558432145,1366.56255034359,"VDR"
"ENSG00000122786",7204.82883581532,0.675699610550599,0.207297118412892,3.2595706863843,0.00111580971909581,0.0217218516142701,6155.91039352607,4110.62723543016,3784.87862862237,9224.13037609984,8722.63394858855,5231.65174817996,5601.22025768216,14807.5780983935,"CALD1"
"ENSG00000150457",572.572596366274,0.793085923236299,0.243436029578124,3.25788226422655,0.00112246965863873,0.0218198341033642,411.180685382971,563.034258596354,568.49487466203,765.555364276902,457.833737589166,456.343454669903,616.480770790156,741.657624962712,"LATS2"
"ENSG00000125398",71.3159088626227,1.29993594196582,0.39943885744216,3.25440531822585,0.0011363003051436,0.0220567235787137,58.0917524602873,52.4862444454228,59.5202687565615,113.64688115693,43.980878729038,45.1328691431772,62.0128586001932,135.655517609372,"SOX9"
"ENSG00000119938",863.732952751876,-0.777628696304272,0.239426305650961,-3.24788328579863,0.00116266952197777,0.0225359628587974,703.454814948791,1178.55476163813,1086.62644499158,382.153248725501,800.307793266101,1295.06260624728,966.671031120659,497.03292107696,"PPP1R3C"
"ENSG00000219481",495.315168373609,0.78526010451072,0.241902704929042,3.24618157842039,0.00116964211622497,0.0226383978426053,339.473678439804,532.019659605877,383.06634507428,616.940211994763,385.733936394022,579.831999408874,496.102868801546,629.352647269708,"NBPF1"
"ENSG00000134201",14.8466229340281,-5.29945569628881,1.63288809613532,-3.24544940270643,0.00117265401376619,0.022663988885657,7.26146905753591,25.05025303077,13.7354466361296,0,10.0939721673202,40.7449513098127,21.8868912706564,0,"GSTM5"
"ENSG00000119917",103.742951151229,-1.31042828862496,0.404763935078486,-3.23751247346397,0.00120576668413287,0.0232704295457183,88.9529959548149,128.829872729674,96.9112068215809,29.9728038216079,147.804592450046,188.680466834671,82.0758422649616,66.7158283324779,"IFIT3"
"ENSG00000153885",500.930115905322,0.785566527576593,0.242753589161004,3.23606555228139,0.00121189549761934,0.023355106766621,482.887692326138,375.75379546155,592.913446459593,874.206778130231,343.916051700838,318.437465621306,457.800809077897,561.524888465022,"KCTD15"
"ENSG00000149260",248.696740245313,-0.914641117561237,0.282807571767527,-3.23414649701489,0.00122006855369631,0.0234788802162535,220.567122622653,244.538184347993,383.06634507428,124.886682590033,271.095252493742,241.335480835045,368.429336389383,135.655517609372,"CAPN5"
"ENSG00000138061",2363.47730862786,0.815825442274567,0.252764479205798,3.22761111386356,0.00124828550117234,0.0239833111314573,1368.78691734552,4140.4489652287,1107.99269531445,1908.2685099757,1507.60684299047,3964.1703397424,1621.45386163446,3289.09033679116,"CYP1B1"
"ENSG00000001617",50.9508948441326,-1.46643977632855,0.454392832633361,-3.22725111624239,0.00124985718936022,0.0239833111314573,98.0298322767348,40.5575525260085,54.1787061758444,34.9682711252092,75.7047912549015,32.5959610478502,43.7737825413129,27.7982618051991,"SEMA3F"
"ENSG00000003436",205.632961459231,-1.02519797351059,0.317724253469126,-3.22669095077505,0.00125230641023175,0.0239959798291979,175.182941013054,236.188100004403,176.271565163663,99.9093460720264,252.349304183005,268.289833239998,330.127276665735,106.745325331965,"TFPI"
"ENSG00000177943",68.1354879463467,1.7151774999063,0.531762613191736,3.2254571069062,0.00125771680519498,0.0240652717661631,63.5378542534392,34.5932065663014,19.0770092168466,218.551694532558,31.002914513912,33.8496518573829,51.069412964865,93.402159665469,"MAMDC4"
"ENSG00000128590",203.031906269221,0.9356957558688,0.290361340588475,3.22252182047523,0.00127067486933402,0.0242615389158647,118.906555817151,161.037340912093,211.373262122661,207.311893099455,154.293574557609,181.158321977475,269.938325671429,320.235975995894,"DNAJB9"
"ENSG00000127824",34.7298804577226,-2.04417617031752,0.634382916748701,-3.22230645931357,0.00127163043543472,0.0242615389158647,39.9380798164475,41.75042171795,60.2833491252353,4.99546730360132,36.7708986095236,36.9838788812146,43.7737825413129,13.3431656664956,"TUBA4A"
"ENSG00000165323",36.423399837504,-2.01863459793461,0.626533926906235,-3.22190788279005,0.00127340068566083,0.0242615389158647,36.3073452876795,11.9286919194143,48.8371435951274,16.2352687367043,64.1688230636784,11.2832172857943,94.8431955061779,7.78351330545575,"FAT3"
"ENSG00000140598",247.503427766041,-0.951371675639804,0.295915006149959,-3.21501666312144,0.00130436950381242,0.0248163236235972,226.013224415805,203.980631821984,269.367370141874,128.633283067734,363.382998023527,337.242827764296,279.05786370087,172.349223192235,"EFL1"
"ENSG00000020633",30.9134670888054,-1.80410092592401,0.561558271136668,-3.21266913631647,0.00131507690633633,0.0249845985052256,98.0298322767348,5.96434595970714,24.4185717975637,27.4750701698073,56.958842944164,5.0147632381308,12.7673532412163,16.6789570831195,"RUNX3"
"ENSG00000166483",505.971465852086,-0.772766968868338,0.240746744211097,-3.20987505521878,0.0013279268060257,0.0251930441997493,384.857860049403,672.778224254965,532.630097334358,232.289229617461,479.463677947709,814.899026196255,658.430645725581,272.422965690951,"WEE1"
"ENSG00000136295",1117.61270594719,0.983761894690533,0.30663313654787,3.20827000553789,0.00133536067451831,0.0252982948125905,885.899225019381,1025.86750506963,904.25023687853,2290.42175870121,797.423801218296,655.053447980836,1231.13763397442,1150.84803873524,"TTYH3"
"ENSG00000165996",131.669440333342,-1.14931579530843,0.359198268706845,-3.19966964051942,0.00137585192099437,0.0260286344376551,151.583166576062,153.880125760444,137.354466361296,47.4569393842125,128.337646127357,193.068384668036,160.503869318147,81.1709244711814,"HACD1"
"ENSG00000137869",23.9768679765674,-2.67829784133016,0.838524983182388,-3.1940584896653,0.00140287690949986,0.0265025182917205,22.6920908047997,45.3290292937743,32.8124558529762,3.74660047770099,22.3509383704947,45.1328691431772,16.4151684529923,3.33579141662389,"CYP19A1"
"ENSG00000123213",455.707013358843,-0.771396788920203,0.241775867083792,-3.19054502099194,0.00142004714139466,0.0267515341397844,485.610743222714,386.489618189023,550.180945813857,277.248435349873,527.049546736505,461.9850633128,640.191569666701,316.90018457927,"NLN"
"ENSG00000166341",183.117207344409,1.21130355182256,0.379994712361832,3.18768528197086,0.00143416541128859,0.0269562615691555,94.3990977479668,151.494387376561,206.031699541944,374.660047770099,126.895650103454,109.071100429345,238.931896371333,163.453779414571,"DCHS1"
"ENSG00000172731",26.605077978789,-2.19960967565519,0.690067057456542,-3.18753033040374,0.00143493407592463,0.0269562615691555,55.3687015637113,25.05025303077,21.3662503228682,9.99093460720264,32.4449105378149,45.1328691431772,14.5912608471043,8.89544377766372,"LRRC20"
"ENSG00000128283",930.016508420802,0.764503588816715,0.239977506060955,3.18573020182371,0.00144389180758144,0.0270866025385872,934.006457525556,911.352062643251,1052.28782840126,1523.6175275984,558.773459262368,545.355502146724,922.897248579346,991.841981209505,"CDC42EP1"
"ENSG00000168014",147.085214187927,1.17090136588528,0.367609396950044,3.18517800578531,0.00144664993772276,0.0271004408026193,64.4455378856312,127.637003537733,146.511430785382,239.782430572863,117.522675948085,153.577124167756,165.975592135811,161.229918470155,"C2CD3"
"ENSG00000159200",1189.89054037356,0.790788538022814,0.248522131700461,3.18196424846354,0.00146279874274821,0.0273647413340051,922.20657030706,446.133077786094,1773.39877679806,1303.81696623994,977.673304206156,433.777020098314,1650.63638332867,2011.48222422421,"RCAN1"
"ENSG00000154330",5.39037788997688,-6.01167710612394,1.89237463896762,-3.17679014627019,0.00148914747705241,0.0278188511277214,11.7998872184959,5.96434595970714,0,0,16.5829542748832,8.7758356667289,0,0,"PGM5"
"ENSG00000113083",14862.4145275196,0.880058851278299,0.277098239884648,3.17598138351457,0.00149330534008867,0.0278577253499435,8764.59315244584,17405.1543796174,15384.4633128338,11721.8640279005,9993.032445647,14626.1838294132,17268.7572125479,23735.2678597512,"LOX"
"ENSG00000117632",1034.88158154777,-0.931810826190949,0.293699117116548,-3.17267152635389,0.00151043307171925,0.0280990829278368,958.51391559474,1528.06543487697,1231.61171503962,345.936110774391,870.244600425391,1807.82214734615,911.953802944018,624.904925380876,"STMN1"
"ENSG00000174007",21.4170147142475,-2.4478024665134,0.771746233856715,-3.17177118478542,0.00151512333632944,0.0281472982135552,39.9380798164475,27.4359914146528,21.3662503228682,7.49320095540198,25.2349304183005,34.4764972621492,10.9434456353282,4.44772188883186,"CEP19"
"ENSG00000168487",706.319160640415,0.735404116902444,0.231902183407909,3.17118237566953,0.00151819794719013,0.0281654067298218,590.902044556985,677.549701022731,664.643001114937,1094.00733948869,601.312341967503,591.742062099434,525.285390495754,905.111404377283,"BMP1"
"ENSG00000110092",3774.89148943753,-0.709611013601589,0.224243894844295,-3.16446079432535,0.0015537059315739,0.0287843337848076,2812.00389253078,4452.98069351735,5243.12521315813,1768.39542547487,3117.59540367804,3980.46832026632,6970.97486970407,1853.58809717068,"CCND1"
"ENSG00000060982",1318.32599719617,0.761785523317826,0.2407739215938,3.1639037910551,0.00155668245232215,0.0287996989420648,1047.46691154955,950.716745977318,810.391351531645,1783.38182738567,1344.66129228944,967.849304959244,1371.5785196278,2270.56202424866,"BCAT1"
"ENSG00000187720",299.260152262241,0.928175218131932,0.294066504657757,3.15634457998597,0.00159760002893404,0.029515990617207,239.628478898685,238.573838388286,141.169868204665,563.238938481049,293.446190864237,257.006615954203,220.692820312452,440.324466994354,"THSD4"
"ENSG00000134285",288.927297749497,0.844817404713643,0.268130536404276,3.15076908450242,0.00162841178644577,0.0300438614739988,240.536162530877,209.944977781691,266.315048667179,452.08979097592,227.835371776656,250.111316501774,275.410048489093,389.175665272788,"FKBP11"
"ENSG00000147459",582.790904337387,-0.911978348863962,0.289662402754852,-3.14841809013022,0.0016415672147694,0.0302449739721181,538.256393889849,448.518816169977,584.519562404181,397.139650636305,848.614660066848,569.802472932612,963.023215908883,312.452462690438,"DOCK5"
"ENSG00000175866",136.555178633239,-1.05634487970746,0.335911807981975,-3.14470898196036,0.00166252121243677,0.0305661486586781,138.875595725374,234.995230812461,125.908260831188,78.6786100317208,153.572576545657,193.068384668036,103.962733535618,63.380036915854,"BAIAP2"
"ENSG00000005339",536.394297629989,0.979696389388088,0.311556065553391,3.14452677288736,0.00166355688666481,0.0305661486586781,283.1972932439,576.15581970771,495.239159269339,788.034967143108,378.523956274507,485.178343289155,773.336824896527,511.488017215664,"CREBBP"
"ENSG00000103489",600.743279852234,0.948706133544277,0.301943995079114,3.14199371077309,0.00167801640229905,0.0307896498003245,321.320005795964,526.05531364617,741.714118350997,991.600259764862,479.463677947709,437.538092526912,722.267411931662,585.987358853597,"XYLT1"
"ENSG00000008513",591.807520126037,0.893973274941093,0.284605590842526,3.1410952690516,0.00168317270554082,0.0308420703543976,320.412322163772,502.197929807341,794.366663789494,881.699979085633,445.576771385992,460.104527098501,769.689009684751,560.412957992814,"ST3GAL1"
"ENSG00000181804",59.0043691004893,-1.38413824665204,0.441206587376529,-3.13716586799463,0.00170589590194819,0.0312158004540669,74.4300578397431,66.80067474872,35.8647773276717,29.9728038216079,100.218723661251,93.3999653101861,34.6542445118727,36.6937055828628,"SLC9A9"
"ENSG00000107566",622.289090260883,-0.786456654692676,0.2511788263917,-3.13106270138486,0.00174174968899605,0.0317706074688668,582.732891867257,761.050544458631,742.477198719671,340.94064347079,711.625037796074,819.286944029619,611.009047972492,409.190413772531,"ERLIN1"
"ENSG00000182916",20.1692409340669,2.21289684786379,0.706794018754953,3.1308935689098,0.00174275307361139,0.0317706074688668,8.1691526897279,5.96434595970714,14.4985270048034,23.7284696921063,10.8149701792716,8.7758356667289,18.2390760588804,71.1635502213097,"TCEAL7"
"ENSG00000125968",626.253176344836,0.946245157778154,0.302237705623946,3.13079784610165,0.00174332118818206,0.0317706074688668,345.827463865148,549.912697484998,1202.61466103001,483.311461623428,201.879443346404,322.198538049904,1366.10679681014,538.174348548655,"ID1"
"ENSG00000117595",10.4990995007687,-5.25239507359516,1.67825401730584,-3.12967823668733,0.00174997872237872,0.0318486629623688,20.8767235404157,1.19286919194143,20.6031699541944,0,23.7929343943976,0,16.4151684529923,1.11193047220796,"IRF6"
"ENSG00000072110",4164.44853823473,0.71958122303748,0.229991717085324,3.12872668701597,0.00175565529048795,0.0319086780641122,2753.91214007049,3353.15529854735,4722.70440172255,5533.72890556436,3882.57429435852,3394.99471221455,4337.25228680175,5337.26626659823,"ACTN1"
"ENSG00000134775",211.493511534212,0.956233789717784,0.305715093735967,3.1278592693354,0.00176084470592747,0.0319596888235523,112.552770391807,171.773163639566,269.367370141874,289.737103608877,167.271538772735,185.54623981084,244.403619188997,251.296286719,"FHOD3"
"ENSG00000188921",108.621889306116,-1.15176265097247,0.368582041438889,-3.1248474463817,0.00177897293084508,0.0322450863803041,167.921471955518,120.479788386084,70.9664742866695,96.1627455943254,180.970500999812,83.3704388339245,85.7236574767377,63.380036915854,"HACD4"
"ENSG00000128510",58.2431031013796,-1.34111096403339,0.42934588487098,-3.12361434286577,0.00178644438252635,0.032336813094232,92.5837304835828,48.9076368695985,41.9694202770626,37.4660047770099,106.707705768814,57.0429318337378,40.1259673295368,41.1414274716947,"CPA4"
"ENSG00000170962",287.607959282595,-0.962097953454883,0.308295913526552,-3.12069641939001,0.00180423928685509,0.0326149077555086,215.121020829501,468.797592432981,334.229201479153,77.4297432058205,214.136409549578,481.417270860557,362.957613571719,146.774822331451,"PDGFD"
"ENSG00000168679",58.2922337672725,-1.36082248931667,0.436185279188187,-3.1198267209966,0.00180957455564991,0.032656547719196,74.4300578397431,31.0145989904771,57.9941080192138,26.2262033439069,108.149701792716,44.5060237384108,78.4280270531856,45.5891493605265,"SLC16A4"
"ENSG00000178404",24.063818741702,2.76917349464242,0.887689979187385,3.11952771752295,0.0018114121749856,0.032656547719196,5.44610179315193,8.35008434359,9.15696442408638,103.655946549727,12.977964215126,18.8053621429905,21.8868912706564,12.2312351942876,"CEP295NL"
"ENSG00000037965",234.089401793995,1.05818421209971,0.339380927761674,3.11798373314249,0.00182092853563762,0.0327840462396072,125.260341242494,354.282150006604,254.868843137071,166.099287844744,106.707705768814,303.393175906913,240.755803977221,321.347906468102,"HOXC8"
"ENSG00000127329",112.691313345214,-1.09876531165563,0.352691064200164,-3.11537609876059,0.00183710509091826,0.0330309525261215,163.383053794558,23.8573838388286,102.252769402298,96.1627455943254,275.421240565451,31.9691156430838,103.962733535618,104.521464387549,"PTPRB"
"ENSG00000205336",10.4715949460192,-4.14889814358244,1.33333728491182,-3.11166438569731,0.00186035865187588,0.0334042712150082,19.9690399082237,9.54295353553142,11.446205530108,0,20.1879443346404,11.2832172857943,9.11953802944018,2.22386094441593,"ADGRG1"
"ENSG00000197410",26.2107294440526,1.84089981084064,0.591793386317165,3.11071372780438,0.00186635778251085,0.0334210576098099,17.2459890116478,5.96434595970714,5.34156258071706,77.4297432058205,23.7929343943976,4.38791783336445,5.47172281766411,70.0516197491018,"DCHS2"
"ENSG00000151067",319.09700485038,1.15779576999008,0.372196743400374,3.11070902827495,0.00186638748300456,0.0334210576098099,191.52124639251,256.466876267407,299.890584888829,630.677747079667,198.274453286647,231.305954358783,483.33551556033,261.303660968872,"CACNA1C"
"ENSG00000013297",4321.81937914619,-0.705716547494917,0.226894247041977,-3.11033248614874,0.0018687685981777,0.0334210576098099,6006.14259421439,3427.11318844772,4041.27363249679,2951.07230960248,5658.39239779492,3706.53687838343,4488.63661809046,4295.38741413937,"CLDN11"
"ENSG00000175906",302.1053323902,-0.882197874986875,0.283792554976587,-3.10860119307801,0.00187975261900597,0.0335727321953756,261.412886071293,400.80404849232,434.192729775429,117.393481634631,255.954294242762,402.434749859997,381.1966896306,163.453779414571,"ARL4D"
"ENSG00000143469",10.2172727464138,-5.40044045503921,1.73752621812218,-3.10812026817972,0.00188281430773594,0.0335826972202955,5.44610179315193,11.9286919194143,8.39388405541252,0,14.4199602390289,6.89529945242985,34.6542445118727,0,"SYT14"
"ENSG00000169992",511.753735780264,0.790020162175589,0.254353233241572,3.10599614601819,0.00189639187301271,0.0337799524471707,456.56486699257,536.791136373643,311.336790418937,886.695446389234,423.946831027448,472.641435193828,361.133705965831,644.919673880619,"NLGN2"
"ENSG00000173692",970.122609657877,-0.835236005242596,0.269374452288959,-3.10065040743594,0.00193096118112792,0.0343501091809931,914.037417617333,860.05868738977,1082.04796277954,467.076192886723,1362.68624258823,1286.28677058055,964.847123514771,823.940479906102,"PSMD1"
"ENSG00000166851",335.666700876694,-0.874540389109066,0.282126753723798,-3.09981374529705,0.00193642369864179,0.0344016570462018,185.167460967166,635.799279304781,455.558980098298,113.64688115693,171.597526844443,579.831999408874,461.448624289673,82.2828549433894,"PLK1"
"ENSG00000205683",88.7007802021628,-1.19395860280715,0.385586175935675,-3.09647668231324,0.00195835263604202,0.0347452168085074,153.398533840446,62.0291979809543,57.2310276505399,83.6740773353221,165.829542748832,81.4899026196255,49.245505358977,56.7084540826062,"DPF3"
"ENSG00000143537",501.69650329632,-0.748469004340134,0.241972354978109,-3.09320047907062,0.00198010320783123,0.0350847084896172,500.133681337786,700.214215669618,609.701214570418,290.985970434777,480.905673971612,621.203796123453,517.989760072202,292.437714190695,"ADAM15"
"ENSG00000141068",74.9300608072757,1.3031393173441,0.421572487933874,3.0911393761267,0.00199390018138475,0.035282563499886,40.8457634486395,46.5218984857157,91.5696442408638,156.108353237541,54.0748508963582,42.6254875241118,82.0758422649616,85.6186463600133,"KSR1"
"ENSG00000116237",1014.56016630783,-0.714265212720924,0.231178748981124,-3.08966639826936,0.00200381425972693,0.0354112788744629,940.3602429509,1196.44779951725,1436.11725384421,631.926613905567,929.36643740541,1275.00355329476,1194.65948185666,512.599947687872,"ICMT"
"ENSG00000139112",787.088002788637,0.869854099185928,0.281637160809869,3.08856294632639,0.00201127081111234,0.0354649560551356,449.303397935034,858.865818197828,1181.24841070714,689.374487896982,462.880723672826,917.07482717317,760.569471655311,977.386885070801,"GABARAPL1"
"ENSG00000132640",339.238067966596,0.826560813931803,0.267630992337176,3.08843458940831,0.00201213983135452,0.0354649560551356,285.012660508284,274.359914146528,418.168042033278,489.555795752929,259.559284302519,176.143558739344,337.422907089287,473.682381160593,"BTBD3"
"ENSG00000144381",1737.78306997244,-0.684367865813979,0.22163485748484,-3.08781693268077,0.00201632639921173,0.0354921076018726,1825.35178433809,1586.5160252821,1626.88734601268,1069.03000297068,2428.32130425246,1995.87576877606,1774.66210052906,1595.62022761843,"HSPD1"
"ENSG00000165072",15.2682634121432,2.36895184644465,0.767453537039146,3.08676907736215,0.00202344720426873,0.0355707697914239,8.1691526897279,2.38573838388286,3.05232147469546,36.2171379511096,9.37297415536876,1.88053621429905,5.47172281766411,55.5965236103982,"MAMDC2"
"ENSG00000072163",284.200101804895,0.857622711545986,0.277988722607006,3.08509893316216,0.00203484455053341,0.0356776077860191,301.35096588774,275.55278333847,238.081075026246,472.071660190325,173.760520880298,222.530118692054,218.868912706564,371.38477771746,"LIMS2"
"ENSG00000184226",41.2067783794575,1.68024092226291,0.544708844961047,3.08465878203808,0.00203785800795562,0.035683798251578,16.3383053794558,3.57860757582428,37.3909380650194,89.9184114648238,36.7708986095236,3.7610724285981,72.9563042355214,68.9396892768938,"PCDH9"
