Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
LOC149373,-0.130078734,5.154909076,-0.448116775,0.662987944,0.999972288,-4.678759331,-1.094353423,28.0278101,38.52995709,50.60460506,24.60099133,30.45831519,23.90878284,51.82233098,35.46780353,53.18093393,34.42878418,10
FGL1,0.062788446,5.036569208,0.448038325,0.663042797,0.999972288,-4.678766303,1.044482591,33.53301152,31.13142828,30.91085975,35.25618337,34.93592845,29.38782181,35.17184885,32.41274979,39.49554224,27.58463499,5
PRODH2,-0.109429669,6.496138595,-0.448015382,0.663058839,0.999972288,-4.678768341,-1.078801676,99.85095124,98.70708786,87.51340058,55.77095699,97.63202461,68.77225407,138.698066,96.88157337,99.98571259,82.77276044,3
GADL1,-0.209176986,4.324449333,-0.44796674,0.663092851,0.999972288,-4.678772663,-1.156028517,25.98712073,16.77047776,25.02057246,8.072520592,23.38499389,11.25452007,50.6849005,20.38955997,25.71824227,16.92340163,4
DNAJC18,-0.15980391,6.37775805,-0.447883404,0.663151125,0.999972288,-4.678780066,-1.117135287,75.57512626,130.9019737,73.34769589,180.4241903,97.31206172,87.08993639,51.34877904,60.29214769,63.71507075,72.24216818,6
ECT2,0.361701964,3.994183093,0.447630265,0.663328149,0.999972288,-4.678802546,1.284940863,17.69408402,12.95753529,10.42561484,60.52487988,14.21960836,76.19961666,6.073020209,7.160897103,6.345014921,24.41506386,7
CPED1,-0.078829713,3.74903632,-0.447482215,0.663431693,0.999972288,-4.678815688,-1.056160955,12.37481643,14.37970006,15.32010691,10.81738842,12.73455065,14.8498465,18.00984256,10.78512423,13.53316928,13.17076153,3
CD69,0.136354946,2.780992323,0.44745334,0.663451888,0.999972288,-4.678818251,1.099124602,6.209594064,6.281152687,6.826297468,7.892160944,7.948209975,13.77987502,4.763370584,8.377844163,4.94437131,5.18161367,3
NPC2,0.198164077,6.439173272,0.447388191,0.663497455,0.999972288,-4.678824033,1.147237491,92.91620013,95.91507012,54.94176683,161.0759217,97.89114168,147.1692412,30.00000832,97.88365178,85.74745853,84.58984818,9
PITX2,0.091394269,1.880112099,0.447330795,0.663537601,0.999972288,-4.678829125,1.065399323,3.770664982,3.437061062,3.36921822,5.900430769,4.233029882,2.97861365,3.81056424,3.080774972,3.515420168,3.407150357,3
RALA,-0.266314413,5.834787143,-0.44692814,0.663819269,0.999972288,-4.678864837,-1.202731337,87.88228124,68.53058971,45.48897703,102.2404584,38.04791996,136.6563645,16.00135401,43.69727469,35.31471934,102.0039779,10
PI15,0.213359246,2.594450923,0.446785078,0.663919358,0.999972288,-4.678877518,1.159384614,6.828924419,4.199409209,5.631243788,6.525662787,4.681406728,4.775144996,5.802198081,4.775144996,4.111007012,24.06665718,3
MYL12B,-0.398323862,7.603430134,-0.446412732,0.66417989,0.999972288,-4.678910504,-1.317975783,246.1408508,436.8694711,122.1382886,391.9115514,397.2365251,583.5533475,25.56286355,105.8927304,78.32805656,305.8492185,10
ATG13,0.094226274,5.487116659,0.446371036,0.664209067,0.999972288,-4.678914196,1.067492752,56.03263521,40.03371557,35.06927615,51.21768894,50.31500371,66.07799702,40.87241745,40.4648946,40.16657763,37.02758315,6
TMPRSS11D,0.097141764,5.197559337,0.446337181,0.664232759,0.999972288,-4.678917194,1.06965219,38.21869955,29.98839504,37.43046625,30.17088282,39.74155554,27.87852268,53.41571091,42.36631039,45.02321375,30.30606117,3
ZBTB18,-0.239539514,7.770036301,-0.446199639,0.664329013,0.999972288,-4.67892937,-1.180615767,360.286142,231.1586605,176.9751423,363.4440976,279.3757032,478.2846198,86.77627894,147.118488,92.62514145,290.108272,10
ANKRD17,0.199139577,7.533946272,0.446197511,0.664330502,0.999972288,-4.678929559,1.148013476,162.9531199,219.2486837,133.3346717,399.6150701,164.3130644,314.9174064,114.3656268,103.6099261,125.922264,325.226065,5
ATP5F1,-0.477336444,7.240990837,-0.445954864,0.664500326,0.999972288,-4.678951032,-1.392171016,205.653015,317.0371068,106.3593263,577.2502883,270.1009317,565.9409225,19.50910492,67.15712182,29.31829427,266.9341808,9
BZW2,-0.129761548,6.331360066,-0.445926492,0.664520184,0.999972288,-4.678953542,-1.094112848,84.11507012,106.4141328,70.46041652,82.51361784,60.72500038,152.6014637,68.07041899,65.31122747,56.27688943,95.00498524,10
FBXO3,0.422443452,5.284308011,0.445738394,0.664651846,0.999972288,-4.678970179,1.340195485,46.14775316,31.94784816,21.7050287,161.2193966,68.75932053,162.3372377,7.598470655,15.78657451,14.51114008,80.59665017,9
DUSP6,0.232201141,5.095838509,0.445464242,0.664843762,0.999972288,-4.678994415,1.174625726,66.85309352,19.5754544,21.79608057,45.2389161,46.52156742,92.12495476,17.37818415,30.30992441,20.20896026,37.16324612,10
PMP2,0.227842236,8.824395112,0.445421231,0.664873874,0.999972288,-4.678998217,1.171082112,381.6997858,233.9118122,748.8854065,666.5150701,467.9308782,435.8941262,189.9605682,881.0837612,880.427137,273.6150701,10
SCIN,0.229774874,4.692405359,0.445393097,0.664893571,0.999972288,-4.679000703,1.172651948,24.01895022,16.57991146,31.06510983,70.11574783,13.1354143,22.03034366,17.79464209,55.32575094,35.45816885,15.23789683,7
ATRNL1,-0.072522394,5.189721071,-0.445315799,0.664947689,0.999972288,-4.679007533,-1.051553604,30.54744201,45.64150726,38.75219272,36.19144342,33.112753,39.03994825,39.31850159,29.21842155,34.78283453,41.5199575,4
FAM189A2,0.105919064,5.499514205,0.445314782,0.664948401,0.999972288,-4.679007623,1.076179749,41.65839352,50.45434485,37.75695913,67.41507023,51.93920036,61.65044102,32.4944151,41.71535193,35.26907446,43.8431891,10
NUDT19,-0.363967522,6.00109363,-0.44528478,0.664969406,0.999972288,-4.679010273,-1.286960275,116.321456,78.11507012,49.11562893,145.8150701,60.28276019,239.5538567,13.34350298,28.54219683,26.13159648,124.209732,7
IQGAP3,0.134884947,3.939445928,0.445190812,0.6650352,0.999972288,-4.679018574,1.098005246,14.40282604,13.32826275,15.45907981,10.13924869,18.16462707,10.18262508,18.76260453,15.73941475,30.1591367,14.57861881,6
RAD18,0.069666333,4.072600547,0.445147202,0.665065734,0.999972288,-4.679022426,1.049473933,15.29664758,16.95528725,16.59521507,23.04745605,13.95072985,17.05608445,16.77428504,15.57064551,17.43120435,16.92340163,10
USP13,0.076437499,5.225495219,0.44514329,0.665068473,0.999972288,-4.679022772,1.054411127,32.13629859,38.66144079,37.71356283,54.84626498,34.91294642,35.53789806,37.71356283,39.41850159,32.40426128,34.98738502,7
FAR2P2 ,-0.22865796,5.324452119,-0.445028304,0.665148988,0.999972288,-4.679032926,-1.171744449,38.0206053,58.95077091,40.04054492,98.30449724,42.1159617,75.01507013,18.44026574,26.33125472,17.89937592,44.0498305,7
MRFAP1,-0.439018541,9.533675428,-0.445025529,0.665150931,0.999972288,-4.679033171,-1.35568175,1029.426327,1345.373935,557.0059208,2790.140255,1310.51507,1523.343144,71.53879639,567.2104845,212.5150701,1350.153746,10
PANK3,-0.386761595,6.586094025,-0.445022423,0.665153106,0.999972288,-4.679033446,-1.307455274,125.3633218,145.0362299,85.64163321,216.8396492,96.59024165,292.0150701,10.66654467,67.41507023,47.23283126,207.1498785,10
PSG6,0.126344465,4.281465747,0.445015828,0.665157724,0.999972288,-4.679034028,1.091524464,22.00496551,16.83114906,16.52129524,11.55823344,28.93290078,14.25811268,25.3721453,23.58840754,25.06698803,17.67315771,4
CSPP1,-0.102314908,6.827699142,-0.444929553,0.665218138,0.999972288,-4.679041645,-1.073494581,90.70751029,129.9184238,144.3419067,116.7481991,111.8658066,171.8425766,81.94565225,117.2359447,89.70438176,108.7019458,8
PIP4K2B,0.069765246,3.670506641,0.444910253,0.665231653,0.999972288,-4.679043349,1.049545889,12.37320825,11.02306602,13.67445596,11.98503911,11.18037363,11.6610093,16.52047598,14.02727637,14.21689336,11.66806027,3
GMEB1,-0.151457063,4.662998608,-0.444699903,0.665378962,0.999972288,-4.679061914,-1.110690658,23.66211793,37.14176812,23.06411069,29.25909778,11.83632172,42.68268119,19.71105236,22.26965545,26.36581193,31.40347886,4
FGF20,0.127458726,4.0950498,0.444588042,0.665457305,0.999972288,-4.679071783,1.092367825,17.67667324,13.62882454,17.20936504,12.88610602,14.93234144,12.80908406,32.44586546,23.53046906,18.92405642,14.39237894,3
RING1,0.078917865,6.794615507,0.444471519,0.665538918,0.999972288,-4.679082062,1.056225491,117.2176111,106.8207308,97.41186652,146.973624,111.2066572,136.6061813,113.4519355,101.7409364,84.28467018,107.3182832,7
ZNF583,0.075489998,5.355042785,0.44446286,0.665544983,0.999972288,-4.679082825,1.053718861,39.3651323,33.79886212,46.16892272,32.81699557,51.51224601,44.47480258,48.18549438,39.89768294,40.10269457,37.04764833,6
OSER1,0.145126365,6.24836864,0.44441368,0.66557943,0.999972288,-4.679087163,1.105827508,62.79127867,90.95714247,62.28156288,121.953892,72.02030298,142.1273438,58.38634567,46.39225175,79.44748915,67.48434527,10
ICK,0.087242452,2.060147204,0.444397441,0.665590804,0.999972288,-4.679088595,1.062337703,4.299340781,3.726920227,3.986528703,5.284990962,4.373399267,6.01505451,3.263790796,4.077999633,3.839626725,3.505522278,8
TMEM126A,-0.316997965,5.233192229,-0.444374015,0.665607213,0.999972288,-4.67909066,-1.245735658,37.84788114,81.9830059,27.20648745,140.8159986,32.23629852,79.15911459,13.62111197,19.06490606,14.63858708,49.15819954,6
MCM3AP-AS1,-0.128530545,4.614907446,-0.444280227,0.665672908,0.999972288,-4.67909893,-1.093179678,40.70234629,19.50417028,22.34508622,17.99236209,28.68859131,19.09160587,23.89533089,20.53304157,22.26471217,40.86047762,10
GNB2L1 ,-0.078716744,4.443260739,-0.444248911,0.665694845,0.999972288,-4.67910169,-1.056078257,21.04283969,23.8619321,22.99408555,19.9875558,21.35201364,25.1682074,29.00089413,21.50105983,18.74408415,16.38080429,6
BICD1,0.179292172,6.456067574,0.444093101,0.665803992,0.999972288,-4.679115424,1.132328196,109.3088306,60.97906113,78.20456854,138.6725101,60.61731609,221.1199121,76.64177859,54.69391199,72.27213238,92.69183277,9
RCN2,0.421500742,6.193952016,0.444091093,0.665805398,0.999972288,-4.6791156,1.339320038,84.14155186,61.39897214,41.12133988,267.6725556,163.8150701,337.6622156,13.89703089,57.35484086,18.64654355,94.59844654,8
ILVBL,0.079057067,4.589022562,0.444083885,0.665810448,0.999972288,-4.679116236,1.056327408,23.09697737,25.11773057,21.41843961,36.13247767,19.90204667,24.23488828,24.0878673,24.62576982,21.73132872,23.36146605,9
WAC,-0.308113156,8.800692531,-0.444047954,0.66583562,0.999972288,-4.679119402,-1.238087395,577.6459472,591.871912,406.1678798,1198.62543,706.7974223,796.6621042,104.0794835,336.7813502,150.0144058,631.0017662,10
FAM196A,0.302044397,5.376352194,0.44391052,0.665931903,0.999972288,-4.679131511,1.232890265,30.96479668,43.45795643,34.31239326,162.9157311,27.27716959,126.1223218,17.6480386,24.74303504,21.79157304,62.09433124,9
SPAST,0.072810276,2.705984694,0.443871139,0.665959494,0.999972288,-4.67913498,1.051763456,6.722530713,5.471202516,6.793665111,8.547824742,6.122974998,6.641731135,6.304176921,5.298980668,7.55953543,6.378090326,7
RNF13,-0.209131546,6.135824508,-0.443784794,0.66601999,0.999972288,-4.679142585,-1.155992106,77.98514814,75.36183282,80.21277572,97.6153948,76.79053957,144.549168,21.22339344,83.35649709,45.19112297,72.37962144,10
IPP,0.170056348,4.139631879,0.443385338,0.666299894,0.999972288,-4.67917775,1.125102427,15.35481599,14.64321829,19.01409315,21.15838968,15.33565292,47.77762033,11.18793288,14.64321829,12.49901842,21.32579359,6
CNOT2,0.274249998,6.513929057,0.443138087,0.666473173,0.999972288,-4.679199501,1.209365223,90.41507012,86.91993861,65.15281336,228.2761423,124.5150701,191.7970215,19.88037489,107.3959889,64.18963949,106.214811,10
HNRNPA3,0.220463631,6.356438346,0.443122302,0.666484236,0.999972288,-4.679200889,1.165107951,85.06938319,90.22392986,51.99622939,154.1347268,161.3457,131.6840292,26.58955212,71.31327597,76.15111759,72.27207319,9
HSPB8,-0.28610995,7.557230571,-0.443108759,0.666493728,0.999972288,-4.67920208,-1.219348019,222.0150701,385.5150701,118.3868772,334.3695136,210.7150701,393.6339936,54.20314916,126.5150701,81.21796154,358.8969343,9
SUMO3,-0.404094124,8.479733338,-0.443082851,0.666511886,0.999972288,-4.679204359,-1.323257769,490.8721476,535.8172289,311.4802795,1000.522546,638.0329948,981.2712835,45.51082123,200.0311822,109.7857387,655.4021643,10
BCCIP,0.273628799,6.749321119,0.443051787,0.666533659,0.999972288,-4.67920709,1.208844604,95.96263244,110.721958,78.69196878,258.1479461,221.3150701,227.0979757,53.06421593,51.65189691,41.78153685,167.2050492,7
COPS2,0.336178046,5.762958384,0.442904244,0.666637074,0.999972288,-4.679220062,1.262407819,47.8154565,59.48228234,34.51395769,212.9881071,44.06371004,184.1990414,11.68966053,39.61726501,41.04873305,69.11507017,10
AV4S1 ,-0.16386653,4.527810933,-0.442880905,0.666653433,0.999972288,-4.679222114,-1.120285567,24.22510235,27.25791398,23.59678494,9.74457074,20.62119728,14.78441532,34.41247714,30.34762853,34.35285238,25.69057,7
ERC2,0.287577494,4.891825002,0.442821218,0.666695271,0.999972288,-4.67922736,1.220589,26.93750612,37.22068116,17.17198995,89.68087456,43.89661797,49.17366563,12.94469203,21.29196149,9.704206071,59.67155808,7
MIR943 ,0.120307,5.661298222,0.442810369,0.666702876,0.999972288,-4.679228314,1.08696614,57.28527966,47.46194561,40.01469677,75.29478406,51.92030136,85.46634555,35.29524983,44.65827004,43.92875753,43.78580931,10
GNAQ,0.330978795,6.298362543,0.442622292,0.666834718,0.999972288,-4.67924484,1.257866483,57.34920402,72.78468162,72.14200709,216.4318821,103.8840154,230.1441192,12.58389434,70.61507014,55.06700204,119.5999918,8
CPEB2,-0.308182518,8.335123118,-0.442609541,0.666843657,0.999972288,-4.67924596,-1.238146921,505.0412286,341.5089537,305.8150701,587.1783533,403.3041085,719.550788,70.81507014,259.2536582,113.0238417,661.527901,10
BDNF-AS,0.081698903,2.338393042,0.442485312,0.666930749,0.999972288,-4.679256873,1.058263508,6.13100328,4.44524775,4.214099633,5.156540025,5.263917391,3.896957575,6.780868662,5.383746472,5.315809542,4.643010576,7
TMEM129,0.133706721,5.144995917,0.442435,0.666966022,0.999972288,-4.679261291,1.097108889,32.90732079,45.04565576,24.59939447,54.06573728,40.93902949,56.84991061,33.22394296,31.09529227,22.58469873,28.73171535,4
NABP1,0.238770136,4.97178625,0.44242269,0.666974653,0.999972288,-4.679262372,1.179986321,37.35656621,25.47251348,22.93981898,60.69981609,20.97648996,108.1380931,15.40565112,20.05327463,25.77099012,38.69401807,9
SS18,-0.074288829,3.074511074,-0.442361571,0.667017504,0.999972288,-4.679267739,-1.052841913,8.759921067,8.85746201,8.584466746,9.423839674,9.954274265,6.388061236,10.23604079,7.61458394,7.413429001,7.803220112,7
KLHL13,-0.255205053,5.762668941,-0.442334868,0.667036226,0.999972288,-4.679270084,-1.193505366,57.97476626,65.70161475,60.91507154,196.3442199,63.61507075,65.46030964,20.77999301,24.95981958,34.12879116,66.26105074,3
SH3GLB2,-0.070571769,6.549456244,-0.442320072,0.6670466,0.999972288,-4.679271383,-1.05013279,101.6403522,95.42415446,93.89376063,92.95929695,90.01528282,68.30964065,114.5961103,104.1852365,91.29196912,91.61507012,7
DHX15,-0.3025319,7.439047073,-0.44222543,0.667112958,0.999972288,-4.679279691,-1.233306943,251.1525399,176.0080364,183.6150701,409.3048937,231.2732096,346.9235885,33.52938423,127.3922567,80.04294796,271.6982918,9
CAHM,0.133672473,5.10684001,0.441897265,0.667343074,0.999972288,-4.679308488,1.097082845,32.39263004,30.89074391,33.66345676,45.48108787,58.34727645,41.20634576,19.18062324,41.61712824,32.09514723,25.02057246,6
WDR47,-0.438185239,7.200891723,-0.441623953,0.667534754,0.999972288,-4.679332455,-1.354898932,154.8150701,286.0528024,136.0812416,469.5652932,224.7033402,403.8373464,12.48201034,100.3282782,52.28450622,282.6138448,10
EIF1AX,-0.25036238,8.408150697,-0.441609931,0.667544588,0.999972288,-4.679333685,-1.189505861,415.5150701,395.0707219,343.8150701,612.5817431,326.7757393,861.8723506,94.45286085,232.1200264,204.8252575,468.0595409,10
ZNF304,0.266866771,3.279010135,0.441488496,0.667629761,0.999972288,-4.679344329,1.203191909,8.13394312,11.07775165,6.88311727,17.36858319,14.31149898,41.81711619,5.5879408,5.35859913,5.233814898,7.350910294,6
BRD7P3,0.199444857,5.178776949,0.441479298,0.667636213,0.999972288,-4.679345135,1.148256426,34.96879124,19.26811294,52.75943632,20.80464144,38.35791324,19.3802559,70.58445999,38.9046764,70.09329257,36.73584175,10
NAA60,0.086721356,4.61570211,0.44141764,0.667679462,0.999972288,-4.679350539,1.06195406,25.87020465,24.82753292,20.22268868,26.80696509,21.63788951,23.35745415,38.24162492,23.44973167,24.79443205,20.05206498,4
TNRC6A,0.34379123,4.788367883,0.441355629,0.667722959,0.999972288,-4.679355972,1.269087226,27.18384026,21.72970108,21.65860273,92.51507012,28.23180878,105.7828924,6.495865135,11.95945362,20.07013346,47.1154574,8
HIGD2A,-0.084356254,6.075706821,-0.441321607,0.667746824,0.999972288,-4.679358953,-1.060214556,62.57508454,85.55861366,64.79950845,82.51507012,47.27093807,69.40788539,76.52433107,72.11286496,56.51508435,66.51967292,4
ART4,0.162070162,3.898681406,0.440977704,0.66798808,0.999972288,-4.679389072,1.118891514,10.91625753,12.1237795,19.80129438,6.949941789,22.90093209,14.3899781,26.68617367,17.53640061,14.69938567,13.19394519,9
HSD11B1,0.092927966,4.386617444,0.440749339,0.668148305,0.999972288,-4.67940906,1.066532528,19.74913152,21.16069019,19.1287609,18.37697715,22.42015451,13.9544001,24.77299125,25.9905956,28.258312,19.17365412,5
MBNL2 ,-0.198701346,6.142423915,-0.440393816,0.668397781,0.999972288,-4.679440159,-1.14766481,79.76759514,54.40158174,108.4763703,93.81402971,61.08797932,154.7252375,38.00644395,71.61507014,30.56746624,89.09625831,10
GALNT5,-0.218402501,4.318404007,-0.440192533,0.668539043,0.999972288,-4.679457755,-1.163444588,21.16914448,16.41108574,31.41468973,13.5374291,14.73475459,6.281472285,36.5541754,22.91039786,35.75558847,24.40416178,6
ZFYVE1,-0.135090684,6.632432841,-0.440151833,0.668567609,0.999972288,-4.679461313,-1.098161839,111.3145961,144.0915138,74.11267688,154.8499707,72.36041634,138.0941258,70.81507014,78.87578031,75.5395118,119.0414896,7
GFM2,-0.076804208,3.80561684,-0.440150794,0.668568338,0.999972288,-4.679461403,-1.054679174,13.46190459,16.95058178,13.39911527,15.46879593,16.64450971,12.69219263,13.98411804,10.06717948,12.98164606,15.65107381,7
FUT9,0.224053694,4.931337716,0.440115246,0.668593288,0.999972288,-4.67946451,1.168010865,30.74696572,21.55787969,30.93107065,114.6580605,34.62946792,40.14061438,13.75852264,26.5470383,22.55706104,25.98349894,8
BEND6,-0.596105005,6.700568799,-0.440040604,0.668645677,0.999972288,-4.679471032,-1.511629947,138.979147,164.0012853,117.5588202,707.2150701,258.2488251,358.0887827,6.892536523,23.76918165,17.65831692,292.244712,9
F5,-0.111374967,4.284876659,-0.440021468,0.668659109,0.999972288,-4.679472704,-1.08025729,20.43328813,19.26261136,22.13007661,15.75620306,12.7438488,16.01767105,29.67522261,21.55639323,26.45336401,16.70802599,4
CLSTN1,-0.216483902,7.562835037,-0.439593108,0.668959804,0.999972288,-4.679510113,-1.161898385,207.9949453,236.3121497,188.4668075,369.342508,249.8677121,382.1150701,81.16168819,126.8092744,87.42849091,198.6733456,8
