Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
FCHO1,-0.07608481,6.627584592,-0.64071594,0.527597217,0.735246379,-5.83295149,-1.054153391,98.49738284,81.11105191,111.5700544,117.5059669,123.3582432,75.32945609,98.72453872,125.9787602,120.8223896,104.0318472,71.06352471,74.1337684,143.1190135,102.6827618,70.26577485,101.1326897,108.9773167,90.64254812,90.08653086,102.696982,98.35502883,114.7577483,90.01241756,98.15239987,13
PMVK,-0.096335948,8.591499813,-0.640498317,0.52773631,0.735264106,-5.833085995,-1.069054904,339.4223982,393.6992496,638.1499928,502.0557213,471.0183463,222.7986403,432.123384,360.5139136,448.8436678,445.1499928,395.7935573,384.2725983,388.3041526,365.8667392,303.1786528,461.5447945,464.1985019,296.2398036,259.2454116,366.0647557,488.3214758,475.7720356,353.3325411,260.0747196,24
SNRPA,0.071260881,8.267206532,0.6404959,0.527737855,0.735264106,-5.833087489,1.050634512,295.5489338,291.7772518,321.6638918,328.5249928,268.0313767,245.2709032,321.446545,323.904007,222.4012147,306.1083261,329.9792268,300.8942514,296.2221924,261.2177948,259.0202357,398.2749928,457.3999928,323.6611245,250.135825,314.7832532,350.7333261,422.0074607,254.8166629,361.4882156,22
GLE1,-0.048612384,6.110949502,-0.640350481,0.52783081,0.735273072,-5.833177342,-1.034269662,65.72798808,69.47290515,62.94079194,78.12483146,55.45777275,70.81884061,78.08327087,90.51558112,74.22250871,75.8498236,71.61566002,62.77288369,71.03451133,60.44960197,65.80080247,66.18269818,70.82566554,70.84633658,63.04637756,69.86599883,76.6870194,66.88228877,74.40609597,56.75895786,10
MAGED2,0.108065332,8.776920453,0.63959123,0.528316284,0.735633236,-5.833646158,1.077781951,351.3714741,561.7051271,242.0774824,642.9746126,334.5977022,375.2932549,492.9158467,483.4402856,278.3072554,538.8546587,481.0458149,404.2507235,384.702012,369.6392693,477.8951377,638.9391402,581.5869763,529.0404624,356.5666595,332.0213371,521.4802369,697.8353542,488.113422,341.9081399,24
ERP29,0.105314078,8.717063364,0.639420779,0.528425306,0.735633236,-5.833751333,1.075728553,345.4576077,472.3410573,249.8999988,575.7749928,296.3999928,426.0473797,403.3787882,557.1609511,307.2326183,436.3977565,526.5808025,368.62955,321.1744834,383.5249928,553.4833261,499.8583261,759.7333261,460.8362645,400.9423651,312.5182453,358.2333261,650.4561895,383.5387913,410.5746559,24
TBC1D22A,-0.082048324,7.475785514,-0.639373706,0.528455416,0.735633236,-5.833780374,-1.05851985,173.1951618,215.3288555,167.0722921,237.1029095,167.8485789,119.5855811,225.0444439,204.5829319,133.1662549,230.8564055,224.0360087,192.2329111,135.8397915,135.9186307,175.9411534,190.3826487,233.6563362,147.5373108,169.9819676,153.5407175,202.9958474,200.1777081,186.5766766,134.3365888,24
RBM4B,0.106205564,7.504231126,0.63877653,0.528837482,0.735971813,-5.834148615,1.076393485,256.3785487,99.85441253,163.3006934,150.4870237,176.6457259,219.8584506,203.5848759,160.2319608,189.4130607,179.2240192,217.3546907,201.2910555,216.3994294,176.3675287,219.1883964,237.6555696,309.1046171,130.8326735,111.5284082,190.8597128,170.1629142,157.8350303,121.6725441,248.3525528,17
NUP93,0.088243802,6.894433946,0.638734744,0.528864222,0.735971813,-5.834174369,1.063075309,97.75435529,115.4854389,92.21224897,144.9896155,97.22375572,97.12481263,117.9523534,172.2576342,84.86261734,117.2979833,125.6946965,106.3615766,123.9830628,86.36901481,125.7203741,141.2632885,155.7537881,139.1307322,141.3798408,93.79910674,117.2857761,206.2489168,122.1901696,103.7988178,17
CDC37L1,-0.179197172,6.629783187,-0.638506478,0.529010307,0.736087608,-5.83431503,-1.132253635,97.15124761,138.040583,49.22107863,114.3555422,88.80464783,204.0804276,109.1676544,120.1196759,53.97220449,89.53413211,59.75124481,72.14254568,62.77537697,46.40141303,115.1357587,108.5141366,81.28711675,218.5354811,201.0417626,73.03651447,58.81481995,143.1062763,196.484397,134.8838634,24
MED17,0.137250663,7.533172254,0.638164027,0.529229509,0.736162708,-5.834525962,1.09980722,231.7333664,170.1382818,84.12784836,182.7154991,135.5968919,245.5376891,159.627942,259.0292867,111.1093448,160.6808178,227.867238,196.4601153,215.5148284,151.2060297,281.1907184,249.5256564,273.3828646,228.9506874,159.5554027,82.54055893,166.9480642,243.6050485,167.1028389,311.5666595,24
LOC100288570,0.063920572,5.029292073,0.637864881,0.529421031,0.736300098,-5.834710131,1.045302549,34.49108878,29.77309633,31.97701732,33.8188547,37.47850015,30.53329839,26.17236337,30.70375538,33.91264686,26.44727391,41.96456992,30.1321658,31.86915974,34.29581561,35.2263059,29.79584886,37.90322049,26.52299655,28.82500331,47.27330268,35.62674022,39.85014393,25.31950915,33.07293766,4
SKI,-0.11870293,6.772916131,-0.63785488,0.529427435,0.736300098,-5.834716286,-1.085758261,84.74497566,111.0051984,164.18582,94.16648875,147.9433742,124.8674447,102.6786621,114.9925815,134.8153892,152.3387634,150.1743687,118.0418888,89.8150008,117.2056246,72.82435956,117.6842296,96.24665826,53.66259159,94.22750255,127.7003369,220.1433732,75.73589895,81.48291602,97.28877467,24
PLXNC1,-0.144444179,7.509570084,-0.637794651,0.529466,0.736307764,-5.834753355,-1.105304735,279.9943093,220.363774,139.7154341,154.695053,128.7147929,298.9133508,180.2672164,224.2075417,84.86261734,116.4816858,228.2229077,171.8088676,108.3882179,177.6634124,243.5162775,160.2292561,185.1035657,292.4209695,158.3639515,151.9786569,107.0377562,250.0249988,390.5014937,218.5522634,24
ITPKC,-0.140094181,7.004207452,-0.6376111,0.529583539,0.736313075,-5.834866305,-1.101977052,89.1105774,176.2421684,172.9483929,98.65815364,355.9466897,134.9262311,109.4731819,87.87288654,140.9427908,94.40157956,111.0735318,158.636951,129.2703684,157.6081809,71.51154205,94.9111911,102.9142641,155.239735,216.4771004,118.0750638,150.8040357,92.38506822,92.02102449,190.9613823,24
ZNF239,0.100098641,5.923083324,0.637264576,0.529805478,0.736504002,-5.835079456,1.071846745,61.87276254,43.76393469,53.40499552,59.29752881,55.40116281,43.45149069,60.19257188,102.1403808,74.55921696,56.34928967,45.94496213,45.32907013,42.41588471,54.83814175,67.22661221,72.29477152,97.45211746,60.55088797,52.36412606,67.17273462,56.49875508,106.5455167,67.1411812,58.90525861,20
RNASEH2A,0.078223971,6.31414229,0.6372089,0.529841142,0.73650762,-5.835113693,1.055717599,63.69730288,68.11302388,92.79672826,81.13938237,71.13738204,66.40715621,89.52815524,87.09511226,72.09088472,90.16369121,77.60641977,91.69521346,93.97084519,69.291221,71.28317327,87.04818786,91.52379681,60.45919156,62.81606654,74.57868422,124.894098,122.8637909,70.41030731,65.86722002,24
SUOX,0.112764416,7.946004048,0.636298782,0.530424307,0.736950373,-5.835672936,1.081298179,220.8778841,168.1044404,229.0250448,283.695997,296.3999928,117.5621411,291.4833262,367.8027762,283.9602007,340.5837018,229.4829745,282.4097385,199.5560222,234.7750238,218.9372082,286.6661291,349.1499928,198.8892465,192.6823389,262.1848901,376.0400362,344.0687137,216.0438971,156.9615205,24
OXA1L,-0.098441732,8.90615236,-0.636060934,0.530576767,0.737116223,-5.83581896,-1.070616455,369.8313221,610.0239794,303.2916431,681.1910948,482.0508399,476.5088264,562.3655059,670.7136169,337.801343,589.318172,458.8367666,457.4794026,421.507235,308.3583261,579.3273338,550.9975723,630.4207449,617.3791766,601.6764383,412.9196567,422.2744711,548.2720916,439.4715402,320.8842673,22
PBK,0.031619777,3.711692958,0.635627898,0.530854402,0.737394048,-5.836084683,1.022159105,12.36849655,12.94176208,12.79514781,13.09456758,13.96984033,12.38684665,12.85604335,12.94719405,13.72772303,13.29899013,13.03062461,12.15609148,14.14555632,12.39621789,14.69769867,12.60039568,14.17586183,12.90667792,12.56283438,12.86106902,12.15202932,14.13851846,13.24686602,13.41054289,3
HSPA6,-0.236576058,5.875726633,-0.635401172,0.530999796,0.737427994,-5.836223738,-1.17819314,38.61040133,114.3061587,42.47451671,42.96007485,539.8883612,45.34074438,47.66557861,36.05919946,55.45410075,44.84370725,85.0195304,67.31552178,55.22237554,55.79459776,51.16121531,48.1244762,53.07507617,45.56097935,45.18213081,50.3594092,43.85469987,35.84999969,39.69749862,224.602961,14
FAAH,0.089050783,7.688926405,0.635324545,0.531048939,0.73745027,-5.836270723,1.063670113,197.6127812,179.6619657,182.9824858,259.5310551,242.260458,127.2368093,242.4232556,187.7023923,235.02502,230.170627,140.3638636,167.3687002,159.4120251,193.3633673,160.9317408,316.8992881,233.9680769,207.7594564,230.036094,250.0425251,231.4378073,302.2061834,217.6033185,176.623267,4
SCML2,-0.053704327,7.558910796,-0.635210198,0.531122279,0.737506141,-5.836340828,-1.037926531,159.8551766,171.6392639,236.0136424,179.5283115,221.6346762,225.6361889,187.451381,178.8728799,197.1391034,192.121444,176.0301344,208.7654043,191.5924052,203.7713887,145.9934211,152.8382816,159.1762829,220.3977369,196.1939586,169.114089,192.455643,183.7683,208.6952898,201.0825135,4
RBM19,-0.07637541,5.804597341,-0.635042459,0.531229874,0.737609567,-5.836443645,-1.054365749,49.19005884,59.7278846,69.48267526,45.01328085,61.19311678,55.05673127,58.09141143,70.24038909,53.4963424,53.80707586,52.78174358,67.7184385,56.68893022,54.94468649,54.6785259,66.06672823,88.09074194,38.26204353,44.60249684,48.02801792,57.15534042,70.04510454,40.77200898,50.13946572,4
SEPT4,0.184551199,9.96430905,0.634274516,0.53172261,0.738017731,-5.836914026,1.136463381,1170.664367,904.7571036,1222.712493,1163.773688,1431.028496,270.3355027,1087.845011,790.452706,2720.100164,1590.366497,365.5362984,1018.525585,1513.291105,1070.4918,955.8764541,1018.861203,938.5260674,653.7909962,1325.853976,1252.084406,1684.649993,1022.441659,597.3650312,730.7696488,24
EGLN3,-0.098086295,6.235892236,-0.633863991,0.531986117,0.738287121,-5.837165255,-1.07035272,71.31405899,86.80251169,83.41758555,70.05301987,130.6699021,55.23164686,88.04220627,65.09616332,81.25405813,81.0039863,98.50460071,79.85621573,70.63668927,94.6003704,89.23779332,72.30749529,51.61938942,54.88495295,57.3015676,53.20884273,125.4250028,76.37700655,73.30194832,55.70858975,24
EFR3B,-0.094953489,6.114713524,-0.633692894,0.532095961,0.738303168,-5.837269915,-1.068030975,75.18943674,67.3193242,68.75006723,62.01581413,41.48209062,115.9232332,78.46722403,92.75837023,51.2084404,51.59382551,61.61601766,66.64332493,69.88801108,65.78487202,55.955022,70.70625691,54.0044649,85.0674075,94.26299479,81.31625978,61.98343492,56.80516589,104.7631575,77.65135501,11
HEATR6,0.050325488,6.06121873,0.633249207,0.532380865,0.738342785,-5.837541192,1.035498518,77.69338013,59.69673213,66.18604383,67.86313542,60.24079947,59.56591801,64.00834279,68.58227404,79.67247455,73.94158222,74.71868033,71.48061127,68.99220567,62.33460695,64.84056534,60.96496895,68.92611904,66.39250983,65.67159017,62.93133003,89.65325119,69.29514791,52.46722769,57.06375655,23
CASK,0.094715834,5.678375634,0.633098481,0.532477668,0.738415808,-5.837633305,1.067855053,39.79338191,61.63713075,45.48707674,41.46732076,34.74492094,61.52575582,43.43321723,77.5903927,43.75170648,38.35019374,61.15584444,46.06051803,36.80308134,56.57571823,69.9021292,59.72457789,45.56530847,67.04217408,77.8676312,44.89618999,39.15768345,49.89971668,58.13847966,63.71375866,11
COTL1,0.127054926,8.55077244,0.633053406,0.532506619,0.738415808,-5.837660848,1.092062121,246.5067897,592.741142,443.1814253,391.8957102,421.4993476,291.2461627,445.3127705,176.2616388,343.3872333,409.9303571,526.5960662,586.2020303,389.7289151,292.8818245,485.1977148,564.519286,437.8643982,279.1076803,336.180062,358.7206829,629.9203973,322.4324128,255.6050997,235.3988155,24
MXRA7,-0.067980477,11.37886751,-0.632885018,0.532614781,0.738427899,-5.837763724,-1.04824829,2378.646093,3346.125809,2617.607287,3275.608326,2506.521704,1926.780335,3006.864722,3281.705258,2215.223636,2935.667999,2270.90444,2388.025188,2039.565093,2422.951848,3093.070059,2731.076261,3411.479439,2330.691659,2947.899993,2404.559338,2629.658126,3558.29338,2498.331542,2565.722143,24
HSPB11,0.098297658,6.415961028,0.632446303,0.532896639,0.738772695,-5.838031631,1.070509544,97.38573602,84.54571849,53.54470921,86.61197388,61.28949635,108.9691307,93.22562505,82.65159089,65.1700882,98.2828676,79.68411107,81.47315133,72.55131653,63.12795529,90.37179223,97.82320913,99.94544154,110.9779911,74.58373779,60.71817465,85.73488525,178.2309703,103.9462931,85.50610249,24
CLTC,-0.125144829,11.57422788,-0.632382306,0.532937762,0.738783729,-5.838070696,-1.090617212,3331.448961,3958.178398,1676.619579,4046.45033,2663.290168,3751.504185,3171.63746,4186.899993,1564.486043,3041.512614,2492.38806,1979.810151,2085.833959,2430.406487,3720.233326,2894.983326,4070.396647,4347.43105,4362.565968,2463.733326,2130.149011,4390.480753,4720.921145,3266.538055,24
TKT,-0.104334361,9.020872172,-0.632006044,0.533179569,0.738900595,-5.838300299,-1.074998287,400.9271348,869.6291595,317.496695,639.5432942,534.8583261,585.6990754,527.8127064,666.0873151,289.4277366,480.4623607,546.0623676,359.5249928,394.3569579,557.0546798,449.6083261,566.3125258,803.7124928,685.0249928,618.7773884,476.8971105,594.8623578,600.8451435,463.3166595,465.2321653,24
MYH15,0.058701912,4.52857601,0.631946833,0.533217627,0.738900595,-5.838336419,1.041528207,23.95905762,19.04950076,21.49541766,21.82757538,27.20155914,21.10296257,21.23637997,24.8273164,32.80589221,24.50835306,27.33812043,21.24743611,26.08326915,29.47133468,23.82996406,22.78479128,21.39913664,19.37218232,19.10523495,20.65428528,26.51695327,21.95503379,20.36479423,21.30563323,12
PIGL,-0.147241935,5.633885133,-0.631912809,0.533239497,0.738900595,-5.838357173,-1.107450284,68.19188674,53.58413617,36.67283434,51.35492201,32.53148238,90.39840817,44.19424515,71.22253542,31.47911101,37.51619188,48.74376725,43.07621453,44.5587579,38.93072001,33.08939213,31.65949384,111.7946282,67.48819254,44.17532305,39.66633628,40.15207268,71.72638202,39.62802942,116.5850081,8
DNAH9,0.073852831,5.606289787,0.631552108,0.533471373,0.738936796,-5.838577125,1.052523782,37.3927196,43.7983988,56.86912058,49.03909598,51.84476929,41.20441879,58.55961837,42.24834149,68.22046629,47.61933056,57.48850269,53.84113289,41.42168393,59.16732037,47.74470075,40.93829808,37.8704916,40.34529424,69.86668792,56.93638625,55.55855778,47.44001207,37.10807734,46.16114919,5
KIDINS220,0.144936321,9.326541593,0.631287403,0.533641573,0.738936796,-5.838738463,1.105681848,957.9064768,654.3295879,304.4729998,531.3260858,485.2475216,596.39455,666.3541479,864.219813,281.2333263,480.8166595,523.5248823,688.415762,739.0687536,524.7290755,1080.26686,699.7054999,610.0890681,986.3729058,1100.691659,557.1945181,375.3026105,689.0653145,1008.734075,1036.020641,24
ABCA11P,0.099730719,5.814878224,0.631064991,0.533784603,0.738991958,-5.838873973,1.071573433,56.37665055,54.40065971,42.61905841,47.78291532,63.99523864,57.70805763,58.50132124,51.68629554,52.93506038,50.10332751,46.70017346,65.62034385,48.42562186,47.14273571,71.47062995,52.98000243,40.24271572,78.99647702,69.75286694,50.89649866,47.78136112,55.02834846,142.6101991,49.44520291,21
ACOT13,-0.11424461,8.316807674,-0.630333472,0.534255174,0.73939139,-5.839319341,-1.082408152,413.617285,274.3380037,310.6239641,472.3719141,322.983023,197.234723,403.7895991,380.6849477,187.3513213,485.3372953,360.1713462,241.2750067,218.474101,218.068561,292.9380406,390.1125033,525.1043034,288.6373789,248.041039,323.470948,412.9384098,448.2795048,312.9214599,247.064999,24
CNPY3,0.075820032,7.760559844,0.630040614,0.534443626,0.739490724,-5.839497502,1.053959939,199.6507714,209.7796329,218.1841164,194.6156234,247.8311061,219.3895058,206.2154956,185.2822043,237.0209188,221.650103,279.7158169,300.5249928,228.4186323,310.2749928,223.0816866,217.2915309,278.7333264,173.9556321,165.4934653,244.7702926,226.5799412,193.9013116,138.7171926,174.2499224,21
C11orf68,-0.093457714,8.958022225,-0.629793969,0.534602368,0.739664428,-5.839647486,-1.066924223,466.2220217,465.7381205,435.2497134,651.2188804,597.0196395,327.434231,669.4419297,656.2770423,458.3583261,561.9780047,465.9416595,459.8116262,416.1043609,398.8791595,398.2039396,566.1038163,874.5512521,481.6061728,308.5120722,512.3259021,503.841121,673.6186926,416.9743752,509.4416595,24
WDR70,-0.071548957,7.006524414,-0.629668288,0.534683266,0.739730414,-5.839723891,-1.050844322,148.2559386,130.9851603,128.0970676,168.7837442,85.01344657,127.1202945,144.108975,148.8558613,113.5001096,157.9742443,99.54356921,120.49705,99.87462318,109.0745723,135.1869771,137.5793921,155.5781035,142.5343336,124.8033685,127.8066146,116.4649039,166.4488215,145.5221854,98.54194663,16
POLR3K,-0.14353594,7.075350048,-0.629512589,0.534783496,0.739815499,-5.839818523,-1.104609117,138.2187148,119.339655,122.2981869,244.6143722,90.90639432,123.3859923,135.1265895,248.7322064,83.23828299,170.5211899,98.92782891,82.73714209,100.6398453,100.3757513,113.7484305,145.8191636,278.0656105,165.6631299,114.5379466,110.6430387,103.8867715,321.3940781,159.8695491,116.1303583,24
LOC101930112 ,0.056689779,9.484831172,0.629469577,0.534811186,0.739815499,-5.839844661,1.040076596,702.5986809,732.639166,589.3895153,806.3507652,563.1122914,648.381052,785.0010514,803.3688752,616.7867086,680.2092196,656.2925355,722.8094067,679.7145498,611.0304072,754.6036071,747.4440503,871.9270616,824.3583261,615.3582463,704.1305476,719.1056008,973.7773131,872.9236329,670.381994,24
ATP1B2,0.100204976,10.99185092,0.629170347,0.535003846,0.740036056,-5.840026456,1.071925749,1734.52401,1668.02067,3238.786281,1705.795826,2916.028324,1217.864362,1801.642964,1997.035506,2755.880332,2073.644816,2023.651214,2046.774993,1986.04655,2791.611331,2158.065208,1947.639504,1633.182124,1997.64909,1501.108015,2844.27661,3332.337493,1901.691638,1737.848115,1497.791224,24
HIGD1A,-0.088381013,11.43253465,-0.62904006,0.535087744,0.740085711,-5.840105585,-1.06317642,3299.895657,2892.483326,2552.855841,3516.42315,2967.374423,2675.002824,2850.816659,2435.665231,1974.499621,3012.41855,1985.753525,1911.022039,1857.588735,2034.432902,3080.550276,3005.816659,2850.298502,3970.491557,3782.251412,2718.519035,2578.10145,3219.601354,4116.012896,2665.233177,24
SMO,0.095493234,6.627667675,0.629011418,0.535106188,0.740085711,-5.840122978,1.068430624,91.44939805,73.20352872,153.423038,91.16360305,106.0837807,84.19173935,101.462313,75.69239851,164.7730361,98.55937892,119.3643598,123.8854571,107.571074,122.6100377,90.02433834,91.71823161,78.97448537,74.77660821,59.85491217,127.2024128,126.72237,76.83807517,97.195168,106.8817842,12
POLE2,0.044557965,4.237187446,0.628944367,0.535149369,0.740099484,-5.840163693,1.031367125,18.16956504,17.88930617,18.5768273,19.17839643,21.11745228,17.00268681,19.98683076,16.33058563,19.72687211,19.61421946,15.66260297,19.59880711,24.516137,19.10542161,18.78403705,17.05927828,17.93837608,19.5435117,18.62681214,20.44908273,18.66379598,20.5865213,20.77855594,15.88504015,3
SLC24A3,0.23461807,7.791934766,0.628688532,0.535314142,0.740281404,-5.840319002,1.176595211,144.7264816,140.2234699,160.5273004,170.8088814,126.3261478,238.8583443,242.4610744,600.436672,174.7771702,200.234083,233.2701678,134.9671262,112.0683567,195.9326963,206.2052063,225.8161816,335.8999928,210.8836875,2407.061905,216.4668953,197.9654192,332.9781421,186.3290036,157.8350303,21
UBC,0.110573362,12.70888713,0.627564483,0.53603842,0.741007005,-5.841000656,1.079657233,5707.168699,8793.045826,2780.536161,7317.724282,6444.708358,7272.28884,6889.120161,8136.213145,3953.72268,6185.651676,8933.008409,6516.719687,5102.826051,5785.691659,6637.183762,9900.412391,9186.541088,7539.066659,7050.560397,5077.393113,6735.517771,7168.245517,7522.005545,9861.691659,24
RASA3,0.057777666,6.651799465,0.627181591,0.536285255,0.741158711,-5.841232582,1.040861178,83.35026677,98.31336216,116.3935024,80.58442842,104.5836834,107.8292176,100.5180385,96.87770814,153.2272588,107.4016253,93.34230942,94.00487667,111.5357285,115.9699988,87.98284443,89.56727744,103.1624457,82.15824961,109.7511965,106.2584179,112.7960437,89.93951725,97.31406396,94.1395232,5
NDUFS2,-0.118648635,9.401982444,-0.627162932,0.536297285,0.741158711,-5.841243881,-1.0857174,626.5060921,706.9685577,445.4988948,1147.042512,543.6339082,697.7991689,787.9562018,1005.608326,333.9510461,797.3541345,720.122509,476.6668889,599.7155901,463.6687032,642.504139,663.9878339,1244.302084,831.4963693,750.7574987,460.9503854,619.1843541,940.4573567,768.6229037,714.5178917,24
PAQR6,0.188583838,10.36092487,0.626922365,0.536452402,0.741257298,-5.841389524,1.139644482,1692.767664,1003.345153,2612.608326,1406.191659,1624.414663,298.5802284,1418.666561,1037.572465,3742.113855,2122.958965,1187.733326,1245.249455,1686.345123,1459.617116,1370.108872,1776.699539,1024.352074,734.2493279,1002.061887,1962.256742,1792.349434,1348.329177,982.5249928,649.9246292,24
TAOK2,-0.073223739,6.344218161,-0.626774715,0.536547618,0.741278757,-5.841478886,-1.052064925,74.19941037,70.12090509,75.21553353,97.71069774,86.15278251,73.09137674,100.169949,103.1785502,67.69375835,81.15607271,81.54152801,69.08620606,89.8165398,71.88699973,62.62224771,115.8799609,93.87206427,82.82013017,80.94617235,72.37064266,77.94612414,109.1274948,92.13925605,53.11916983,17
ISCU,-0.105426889,11.19034256,-0.626751187,0.536562792,0.741278757,-5.841493125,-1.075812673,3065.509729,2593.073074,1660.673413,3680.004032,2184.989344,2213.046469,2791.479514,2002.479432,1288.108188,2772.716497,2062.286081,1911.778062,1638.901087,1625.066335,2297.941669,2506.985876,2996.485275,3352.162543,2285.777965,1950.605139,1960.596229,3471.523457,3400.73096,2391.212201,24
RSU1,0.095769658,7.206749702,0.626317941,0.536842238,0.741406374,-5.841755212,1.068635358,152.8199803,153.7225297,109.2370868,120.6987756,114.8748776,152.5705973,140.2581854,209.0308302,76.37369048,162.3784158,205.5756624,174.8394581,160.7269837,165.2251161,180.1917607,114.1523515,220.2125341,140.0535221,155.3488124,135.3663709,177.7470932,183.1448116,136.9260238,104.0919283,24
PGPEP1,-0.072266242,5.435357997,-0.626233525,0.536896696,0.741411338,-5.841806259,-1.051366915,43.82098181,51.22223397,44.72290839,48.71954091,41.7688158,43.84363387,48.7756942,36.75642898,74.9306631,40.90809558,41.33325963,50.60859182,40.28104778,48.84056517,42.56716348,35.47176498,33.00491566,33.4906281,45.38595685,46.30564743,48.78478525,30.66689916,39.9187916,43.77730447,7
NCR2,-0.070321441,7.284556017,-0.625219328,0.537551199,0.741901249,-5.842419022,-1.049950593,139.8264117,140.6576567,214.6190636,141.7458733,187.7733183,190.31845,143.9708461,147.0750116,239.1274602,142.5108114,143.6201501,149.2098691,159.1324238,194.1464266,144.7099167,144.4625128,120.0486784,114.0226498,136.0297567,191.2116543,160.1715513,146.3812184,143.5588685,166.260074,13
DNASE1L3,0.128759484,4.599804823,0.624862484,0.537781586,0.742007368,-5.842634394,1.093353166,21.20590635,19.39689789,32.80589221,19.92334633,23.80913764,26.17275248,25.21252843,17.5791793,25.07298236,19.70968417,23.2579086,87.40709706,25.06150775,34.80486074,20.38673756,18.45019978,18.6649428,20.65441625,18.10346708,30.41866807,33.76830368,23.10122733,19.48665725,21.61563527,9
GON4L,0.043770837,4.219997412,0.624842284,0.53779463,0.742007368,-5.842646582,1.030804569,19.72281247,18.63303625,19.71510672,18.90187972,16.80972307,16.8124649,17.38365329,18.39090207,16.86175342,16.49706658,19.98735735,19.75656751,20.38134581,19.02581351,18.92364032,18.36933528,16.70272815,17.88266818,18.09553094,17.91010431,19.2636268,16.51186656,25.23189562,21.62632853,14
TK2,0.090102673,7.342128643,0.624713729,0.537877641,0.742075941,-5.842724139,1.064445934,158.6092214,139.818021,216.3419919,189.6274741,185.5351765,86.48392733,178.4477635,132.1727566,220.5783243,159.7242228,167.0923351,207.0670614,175.780622,173.8974545,144.8870534,154.9788094,144.2337542,124.749755,110.0401748,186.0859065,186.4423918,249.2514452,148.9178153,150.9408668,18
BYSL,-0.073156264,6.902085382,-0.624505993,0.538011798,0.742215062,-5.842849434,-1.052015721,113.1607088,120.9325234,154.5860172,129.2035572,118.7916354,122.1929729,93.81456724,147.4157639,128.9678744,118.3634067,99.35498266,104.2600274,94.67023226,105.8432292,104.8933495,102.7806528,183.7779225,116.7979325,110.1209665,121.5726697,108.4599951,191.8634285,105.7434769,123.8259492,4
GBP1,0.411365473,6.11567217,0.624119573,0.538261397,0.742422949,-5.843082394,1.329943976,30.28418983,372.6083261,30.06027803,17.50131796,31.79726472,1051.381826,24.58713231,23.94259673,60.66106211,44.5386552,72.44399667,290.445837,62.96358663,69.86569124,140.3831153,41.79374757,32.55741655,373.5019414,431.9374796,39.07936217,77.47227729,27.39922134,32.54427934,62.84809935,21
PARP8,0.093006533,6.609211446,0.62397158,0.538357005,0.742461401,-5.843171576,1.06659061,101.6192553,104.4872733,59.19067589,80.54249137,80.04645738,155.1197583,78.92774545,117.9475926,80.70787268,81.4488305,114.6131197,95.16020433,75.50450873,100.055357,101.445735,88.10640672,106.5405038,117.9459984,175.3509127,87.72673302,75.42977268,122.4793054,111.1146965,99.97599158,23
GMPS,0.058693986,7.364657518,0.623066132,0.538942154,0.743222382,-5.843716768,1.041522485,159.1924159,175.4809246,122.8561072,155.118764,169.2745498,163.578972,153.673206,193.4189834,151.0481313,167.2326464,217.8601843,163.3397422,150.9749032,178.3361931,157.3987708,151.161801,226.5060878,161.3808148,181.9035381,166.0209171,197.1740299,162.8048437,123.8658715,145.6329677,24
GADD45G,-0.165244939,6.29473746,-0.622577095,0.539258336,0.743491885,-5.844010911,-1.121356444,100.9741599,85.00126111,57.89144736,101.2537018,125.7128866,113.980423,71.64630296,51.46040304,58.81172049,53.74461637,183.2445415,152.0632993,79.95348296,61.60706828,63.86328667,145.4233264,77.91299928,45.19894847,47.08358284,53.26382282,175.626158,69.02516191,43.3733476,60.41012814,8
DCAF10,-0.055792619,6.570624544,-0.622259807,0.539463529,0.743573137,-5.844201632,-1.039430011,101.1563658,88.80569985,92.34522876,109.3436692,101.0612885,110.9267329,89.08789819,90.39270258,87.9637608,67.28973777,98.27720723,103.55565,84.21415873,112.7363061,90.23129708,93.20689233,91.84041178,102.9091038,108.5598308,85.71049038,69.40256445,106.6733964,105.5326195,109.2858873,24
IFI30 ,0.18506659,7.469276879,0.621807558,0.539756073,0.743746276,-5.844473314,1.136869446,118.3915366,361.8914257,158.55849,101.7899544,233.4416948,191.069396,177.5980681,89.55436364,146.2552471,139.4028992,532.6041074,224.4715514,191.901611,271.0249934,560.8230274,111.9434481,243.9457607,179.8115204,153.7222257,142.9636594,190.8915037,92.69717845,100.1945292,137.7569632,16
